Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68)
1.0743595940878527e-18,0.5751424048168108,1.5006115658258366e-25,2.543513751854152e-28,4.559224249975195e-38,2.5733523224880815e-37,0.0,0.0,6.050928054379247e-20,4.7516258848052726e-35,2.2006665842764145e-48,1.912343762296748e-68,2.741788496317703e-51,3.8199497179213544e-109,1.4288261418799564e-78,1.36544293049777e-79,5.414066693544446e-80,2.744560483459637e-34,6.395960282868006e-119,1.0761368083959104e-70,1.7780459667502229e-106,5.97041268428985e-125,2.5543988292662563e-82,1.3309048679906423e-86,1.7235841515198567e-56,6.692185891386173e-112,1.4054984372907048e-111,1.206356134458076e-127,2.2825037130290256e-169,3.9730513166063685e-138,5.652285273628789e-55,3.091622577870216e-143,1.3740419217533528e-118,1.0422755431586551e-141,3.76,0.0,0.7112175238934944,0.999999999999626,8.204899481133325e-50,1.070670888187541e-110,1.4079972845835133e-16,9.04706141117415e-17,3.380637789087879e-17,1.652273645573099e-17,3.740306880788803e-13,1.636138211578842e-34,1.3747078824844802e-53,6.210178832394028e-32,5.390231524371372e-39,8.310994893884043e-34,2.3192824567558343e-85,5.867626157846461e-84,1.062316442011648e-37,6.768745603650017e-86,3.079880116095506e-40,8.36528466135321e-100,3.8795849044429873e-84,3.8541782412681953e-87,8.921389853897461e-86,2.640900701560219e-84,7.039923645146261e-101,8.155202783722207e-100,9.160640109193921e-97,2.0354079900226365e-38,2.744560483459637e-34,1.6106494925308168e-51,4.6487096621011564e-20,1.4022333983937577e-20
2.1496526022452868e-18,0.5751424048168108,3.002526878291579e-25,5.089237336214056e-28,1.8248778685025523e-37,1.0300115641737324e-36,0.0,0.0,1.2107113213928678e-19,1.901888663365044e-34,1.761871367818779e-47,3.062241622407007e-67,2.195097924030391e-50,1.2239641511577692e-107,2.288782316472999e-77,2.186764417471612e-78,8.672159599124798e-79,1.0985394476692232e-33,8.205067218596224e-117,1.7238226695898346e-69,1.1397979397781553e-104,7.654646589012444e-123,4.091794452495114e-81,4.264153580106764e-85,1.3799153355343713e-55,4.2905369230237534e-110,9.01102110398829e-110,1.5471985289591604e-125,1.1717067075953825e-166,5.096558613044562e-136,4.525265054795781e-54,7.934549744516788e-141,1.762345279318807e-116,2.674967124301854e-139,3.76,0.0,0.7112175238934942,0.9999999999992516,6.568908516654938e-49,6.86308047785063e-109,2.8172178509086277e-16,1.8101982998024637e-16,6.764212709188942e-17,3.305982801872679e-17,7.483863361877467e-13,6.548816745761732e-34,1.1006021872645222e-52,2.485689945982886e-31,2.1574973421764596e-38,3.326563867155761e-33,7.433340871789456e-84,1.880584452078327e-82,4.252034249553024e-37,2.169394820003043e-84,1.232754687112139e-39,5.3623121018663765e-98,1.2434137512245168e-82,1.2352708731890023e-85,2.8593210698121435e-84,8.464132966210673e-83,4.512729600950988e-99,5.227645479142555e-98,5.87215060587254e-95,8.146936693715323e-38,1.0985394476692232e-33,1.2894998203029545e-50,9.301458168389481e-20,2.805685070808014e-20
4.300238618560155e-18,0.5751424048168108,6.006357505352676e-25,1.0180684513961947e-27,7.3018884905694536e-37,4.1213879105572535e-36,0.0,0.0,2.421948353301841e-19,7.610031978162735e-34,1.4100325643756787e-46,4.901580876252498e-66,1.7567454778046854e-49,3.919557128632386e-106,3.6641814998401315e-76,3.500468592408087e-77,1.3883182635157729e-77,4.395588714023074e-33,1.0514173752351378e-114,2.7597203432794692e-68,7.300627902587236e-103,9.805967394883768e-121,6.5506787097788104e-80,1.365371047016221e-83,1.1043516550554873e-54,2.7483582534311376e-108,5.772124505482926e-108,1.9823765277620734e-123,6.0069970416151724e-164,6.530678013355678e-134,3.621587371419402e-53,2.033808267589425e-138,2.2580906273713922e-114,6.856558921886276e-137,3.76,0.0,0.7112175238934939,0.9999999999985029,5.257123240908307e-48,4.3958266014996936e-107,5.635658983558857e-16,3.6211826173791557e-16,1.3531362549409545e-16,6.61340111238737e-17,1.497097627989406e-12,2.6203797213565678e-33,8.808162453360643e-52,9.945997494716642e-31,8.63279961954244e-38,1.331058853331834e-32,2.380532548541891e-82,6.022584681329505e-81,1.701367556899731e-36,6.947501931869227e-83,4.9326244918013187e-39,3.434611655893951e-96,3.982041116097319e-81,3.9559635056588027e-84,9.156995509184683e-83,2.710644422398778e-81,2.8904460155174717e-97,3.348356403489747e-96,3.7611680547114756e-93,3.2598361110659038e-37,4.395588714023074e-33,1.0319921153858515e-49,1.860695518095917e-19,5.612588415634444e-20
8.601410651189892e-18,0.5751424048168108,1.2014018767993312e-24,2.0363578905570033e-27,2.9212308690995002e-36,1.6488235342227694e-35,0.0,0.0,4.844422417116138e-19,3.044508326785488e-33,1.1282402870574761e-45,7.844125235804033e-65,1.4056632989193204e-48,1.2549365950972536e-104,5.864394814304146e-75,5.602066559551977e-76,2.221927610216084e-76,1.7585217167197642e-32,1.3465627463512932e-112,4.416836227922823e-67,4.67429754066144e-101,1.2556773486505255e-118,1.0484133101474618e-78,4.370534900764207e-82,8.836491171726396e-54,1.7597224507393592e-106,3.6957832274333807e-106,2.5386986454879394e-121,3.0775959675167754e-161,8.363803932373275e-132,2.8978201543240317e-52,5.209833106375916e-136,2.8918216711742637e-112,1.7563862826966368e-134,3.76,0.0,0.7112175238934934,0.9999999999970054,4.2064973368951474e-47,2.814435197169057e-105,1.1272541248859309e-15,7.243151253358915e-16,2.7065662229924664e-16,1.3228237725078868e-16,2.9945201939284307e-12,1.0483225175576357e-32,7.047868231350223e-51,3.979046602097689e-30,3.4536819662933165e-37,5.325102158482985e-32,7.620686971389116e-81,1.9279817198551967e-79,6.806578123378522e-36,2.224071166044306e-81,1.9733709947494388e-38,2.199026043963713e-94,1.2747521015216464e-79,1.2664040067876819e-82,2.9313859591270095e-81,8.677458558345315e-80,1.850621459427807e-95,2.1438007109394515e-94,2.4081053075504358e-91,1.3041469089847063e-36,1.7585217167197642e-32,8.257506309259262e-49,3.721794920607071e-19,1.1226395105278965e-19
1.720375471644936e-17,0.575142404816811,2.4029341327348374e-24,4.072936783323545e-27,1.1685874504552827e-35,6.595830923133191e-35,0.0,0.0,9.689370544730133e-19,1.2179024448748336e-32,9.02677935797184e-45,1.2551877240749352e-63,1.1246374239517464e-47,4.018282050480314e-103,9.384395526691666e-74,8.964360151001285e-75,3.555578994789177e-75,7.03465941525145e-32,1.724079518524604e-110,7.067965077943936e-66,2.9921571980321087e-99,1.607595744783016e-116,1.6777051411580315e-77,1.398786824084105e-80,7.069864223603341e-53,1.1264699792589447e-104,2.3658209527871735e-104,3.250338816173405e-119,1.5762448152104046e-158,1.0708573181458197e-129,2.3184762635834985e-51,1.334137799411716e-133,3.7024700922090855e-110,4.497766708316156e-132,3.76,0.0,0.7112175238934922,0.9999999999940106,3.365517405264854e-46,1.8015926005268303e-103,2.25463057794602e-15,1.4487088528623947e-15,5.413426159125056e-16,2.645791091711036e-16,5.989365255149304e-12,4.193631353372182e-32,5.6388299507195035e-50,1.5917481467511303e-29,1.3815852088122516e-36,2.130214231779974e-31,2.4390971991199747e-79,6.170749147034725e-78,2.7228528633458403e-35,7.118421063273799e-80,7.894126449676899e-38,1.407656593062171e-92,4.080005199869807e-78,4.053286119491845e-81,9.382271458046383e-80,2.777330278184633e-78,1.1846332970352555e-93,1.372305340313734e-92,1.5414939550930102e-89,5.2170137761531064e-36,7.034659415251451e-32,6.60663289153455e-48,7.44399372561824e-19,2.245400848453465e-19
3.44084428469683e-17,0.5751424048168112,4.8059986582353616e-24,8.146094626636329e-27,4.6745400259744414e-35,2.6384397367379147e-34,0.0,0.0,1.9379266799899728e-18,4.8718080148657364e-32,7.221766373666799e-44,2.0084025258961327e-62,8.997526661529952e-47,1.287143555950634e-101,1.5016124211290276e-72,1.4343819407095232e-73,5.689322369357781e-74,2.813978316158212e-31,2.207128529043903e-108,1.1309565889370882e-64,1.9151748032379453e-97,2.0579329780074976e-114,2.6845234192891882e-76,4.476462970308441e-79,5.656159974922014e-52,7.210202054198104e-103,1.5142917614175218e-102,4.1609487573827184e-117,8.071694054681137e-156,1.3708832951578276e-127,1.8548690935948802e-50,3.4159312138377715e-131,4.739762448021352e-108,1.1516098206143643e-129,3.76,0.0,0.71121752389349,0.9999999999880209,2.6925417516548543e-45,1.1531326000717493e-101,4.509383484066189e-15,2.897496309237603e-15,1.0827146031508496e-15,5.29172571677673e-16,1.1979055094962363e-11,1.677520801053953e-31,4.511278119845562e-49,6.367251414814067e-29,5.5265656125885485e-36,8.521203732321034e-31,7.805875026218264e-78,1.9748329690568792e-76,1.0891854849620787e-34,2.2781178032532664e-78,3.1577791016790845e-37,9.009898026713126e-91,1.3057294323316943e-76,1.297178523052781e-79,3.0026208310290426e-78,8.888326655586997e-77,7.582406849593947e-92,8.78362738736871e-91,9.86654255575845e-88,2.0868916862179257e-35,2.8139783161582127e-31,5.285557500392042e-47,1.488839133559603e-18,4.490923524291264e-19
6.881781910800618e-17,0.5751424048168117,9.612127763754455e-24,1.6292410544380698e-26,1.8698540652976422e-34,1.0553973737052969e-33,0.0,0.0,3.875905931000535e-18,1.9487628537149428e-31,5.777550328510365e-43,3.21352581606986e-61,7.19819241429448e-46,4.126661141999489e-100,2.4026672573289506e-71,2.2950786186906943e-72,9.103232878015647e-73,1.1256142659275397e-30,2.825320862876293e-106,1.8095962883253883e-63,1.2257740279358557e-95,2.6342889067996035e-112,4.2953939568833685e-75,1.4325234077521912e-77,4.5250355287572355e-51,4.6147856900339774e-101,9.692000029337893e-101,5.326344298934097e-115,4.133045660764033e-153,1.754849704720622e-125,1.4839305440685791e-49,8.745473547136901e-129,6.067280663917517e-106,2.9483536717534627e-127,3.76,0.0,0.7112175238934855,0.9999999999760415,2.1540845437733249e-44,7.380411571585572e-100,9.018889296306503e-15,5.795071227276833e-15,2.165458577674842e-15,1.0583594913545696e-15,2.3958433644073845e-11,6.710219731227447e-31,3.6091081643941923e-48,2.5469521778185687e-28,2.210671141098328e-35,3.408550900068935e-30,2.4980023302151236e-76,6.319774698040171e-75,4.356830742648683e-34,7.290334573303906e-77,1.2631373639688343e-36,5.766621387036487e-89,4.1785386179646584e-75,4.1511745817763315e-78,9.608857742394978e-77,2.844403707212681e-75,4.852981425053665e-90,5.6218008199994156e-89,6.314901444554055e-86,8.347746656929925e-35,1.1256142659275405e-30,4.22854653561318e-46,2.9777186555373402e-18,8.9819688759135e-19
1.3763657163008194e-16,0.5751424048168127,1.9224386192864838e-23,3.2585043304344743e-26,7.479492446883245e-34,4.221632494271311e-33,0.0,0.0,7.751864432928229e-18,7.795130711019271e-31,4.6220952689701615e-42,5.141706848643838e-60,5.758622642442905e-45,1.3254486437930978e-98,3.844337760782928e-70,3.6721799923619095e-71,1.4565427264573905e-71,4.50250317540666e-30,5.210798433315008e-104,2.895406667991534e-62,7.845152859940307e-94,3.3768517926808446e-110,6.872756589579446e-74,4.584163532155732e-76,3.6200716151644655e-50,3.902617732508523e-99,8.196284740704165e-99,9.823449247161714e-113,3.101857080285261e-150,3.2365036187219146e-123,1.1871585993774405e-48,4.8383455654847047e-126,1.3595265950399678e-103,1.631530893481565e-124,3.76,0.0,0.7112175238934765,0.9999999999520828,1.7232881084425797e-43,4.72357986398403e-98,1.8037900920787015e-14,1.1590221084510537e-14,4.3309465269120455e-15,2.1167333093633953e-15,4.79171862202391e-11,2.684115202273231e-30,2.8873208034154703e-47,1.0187910699251385e-27,8.842773875674423e-35,1.363434277471731e-29,9.261034236900796e-75,2.3429779941700422e-73,1.7427501553572402e-33,2.7028016960189875e-75,5.052601050751472e-36,4.266666552912731e-87,1.5491413046686217e-73,1.5389965847905573e-76,3.562365404686779e-75,1.0545273647333633e-73,3.590673029334431e-88,4.159515002205811e-87,4.672334035062101e-84,3.3391406915005036e-34,4.502503175406667e-30,3.3828775355467965e-45,5.955477699421535e-18,1.796405957894453e-18
2.752740766742335e-16,0.5751424048168147,3.8448903923374365e-23,6.517031252217478e-26,2.9918122761193244e-33,1.68866163047486e-32,0.0,0.0,1.550378143640989e-17,3.118068143643296e-30,3.6976983995452073e-41,8.226783783638386e-59,4.606926040246175e-44,4.272783236837216e-97,6.150997272396483e-69,5.875531948000516e-70,2.3304890390580267e-70,1.8010106784309006e-29,6.685860086524379e-102,4.632692778357734e-61,5.02096168494492e-92,4.3224744412906535e-108,1.0996514902809168e-72,1.4669466476209518e-74,2.8960748444011815e-49,2.5072025098372657e-97,5.265614779212054e-97,1.2604231260001213e-110,1.592829158474154e-147,4.1526856667359075e-121,9.497326352004008e-48,1.2412361279288309e-123,1.7460442480277317e-101,4.1855488649006126e-122,3.76,0.0,0.7112175238934584,0.9999999999041652,1.3786387020519702e-42,3.0231287710875437e-96,3.607592416974758e-14,2.3180520883598938e-14,8.661922426143318e-15,4.233480860001181e-15,9.583467328434561e-11,1.0736515461995574e-29,2.3098703580407335e-46,4.075183688003714e-27,3.5371270272898217e-34,5.453765232039376e-29,2.976235045375267e-73,7.529668771091002e-72,6.971037118821132e-33,8.686044802227539e-74,2.0210508575808063e-35,2.74797399033022e-85,4.978502107924715e-72,4.945900860545143e-75,1.1448439729247315e-73,3.3889528383534067e-72,2.3125956526034628e-86,2.6789620425966416e-85,3.009247318555505e-82,1.3356695191836464e-33,1.8010106784309065e-29,2.706318299206536e-44,1.19109957869048e-17,3.592824098415283e-18
5.505490867625365e-16,0.5751424048168183,7.689794287354845e-23,1.3034086574944855e-25,1.1967280180555216e-32,6.754664050175025e-32,0.0,0.0,3.100761544187831e-17,1.2472304292579795e-29,2.9581678842254406e-40,1.3162897566006798e-57,3.685552709479901e-43,1.387333623135513e-95,9.841643489319845e-68,9.400888203900302e-69,3.728799981172919e-69,7.204063017404984e-29,8.558122015754921e-100,7.412342211323707e-60,3.2134361185436257e-90,5.532803569620999e-106,1.7594518086581365e-71,4.694253055704697e-73,2.316867336917643e-48,1.6047243498501585e-95,3.3702134217704215e-95,1.6133826457415407e-108,8.155554077976988e-145,5.315576891976289e-119,7.5978855446598e-47,3.1776156325410607e-121,2.235009426861609e-99,1.0715177885764589e-119,3.76,0.0,0.7112175238934223,0.9999999998083304,1.1029142891696229e-41,1.9348149671484247e-94,7.21519706676669e-14,4.6361120820259675e-14,1.732387422763335e-14,8.466975619757317e-15,1.9166957505971718e-10,4.294617141879151e-29,1.8479017829051236e-45,1.630076565364515e-26,1.414853998075073e-33,2.181511946970959e-28,9.52527260025177e-72,2.4098272527171424e-70,2.788422771533254e-32,2.7799215707908534e-72,8.084225251000911e-35,1.7591158060135826e-83,1.5933410059661368e-70,1.5829078116611295e-73,3.6640103441624006e-72,1.08461493842275e-70,1.4804078515444967e-84,1.7149374130597858e-83,1.926370695253733e-80,5.342743256325667e-33,7.204063017405029e-29,2.165061384236538e-43,2.382203196073084e-17,7.185660379115444e-18
1.1010991069391426e-15,0.575142404816826,1.5379603473051684e-22,2.606820313704975e-25,4.786918672466967e-32,2.701869335892701e-31,0.0,0.0,6.201528344683562e-17,4.988928060212186e-29,2.3665384385209896e-39,2.1060674919821206e-56,2.948448049270152e-42,4.567711697796134e-94,1.5746675448645864e-66,1.5041456936591028e-67,5.966097112472035e-68,2.881630457383705e-28,1.0954438346065774e-97,1.1859774801133297e-58,2.056605985350861e-88,7.08201237403396e-104,2.8151338748357416e-70,1.5021653434587484e-71,1.853497558841696e-47,1.0270412996692944e-93,2.15694688885561e-93,2.0651388068168167e-106,4.175667736875541e-142,6.803971474487064e-117,6.078320525261867e-46,8.134734997275917e-119,2.860824101906195e-97,2.7430989886928173e-117,3.76,0.0,0.7112175238933501,0.999999999616661,8.823328285858412e-41,1.2382862400774905e-92,1.4430406366349832e-13,9.272232204751666e-14,3.464777784272332e-14,1.6933963773192067e-14,3.8333908919953186e-10,1.7178490693511411e-28,1.4783236414461994e-44,6.520306109751235e-26,5.659419900605444e-33,8.726061333902772e-28,3.048109937514222e-70,7.711499404125353e-69,1.115371193023525e-31,8.895827217586117e-71,3.2336952213937853e-34,1.1258456350904622e-81,5.098725693313017e-69,5.065343390581957e-72,1.1724931333462255e-70,3.4707915691317295e-69,9.47470116312444e-83,1.0975706774561668e-81,1.23289081150133e-78,2.137141293860935e-32,2.881630457383741e-28,1.7320521838076892e-42,4.7644104303820954e-17,1.4371332939149757e-17
1.6516491271157487e-15,0.5751424048168334,2.3069414054410536e-22,3.910232561581086e-25,1.0172206737140763e-31,5.74147489759629e-31,0.0,0.0,9.302295144581335e-17,1.060147609195867e-28,6.766824564569211e-39,7.7517307249751485e-56,8.43072463978209e-42,2.1632511681520533e-93,6.003425021003387e-66,5.6081600316832155e-67,2.26345770093499e-67,6.123469688535169e-28,6.127598490007823e-97,4.521541578949419e-58,1.1736116815925307e-87,4.714415958068402e-103,1.0732711575111358e-69,7.027468745409983e-71,5.299848340170662e-47,5.096693217985544e-93,1.0703840334554791e-92,1.1444403905676001e-105,3.12916358930363e-141,3.7980836342076187e-116,1.7380210060798408e-45,4.417973995311154e-118,1.4760816208327596e-96,1.4896244961235776e-116,3.76,0.0,0.711217523893278,0.9999999994249916,2.5229215566520905e-40,7.043622224632178e-92,2.1645615665932245e-13,1.3908352462870888e-13,5.19716814699232e-14,2.5400950560549514e-14,5.75008313928855e-10,3.6504306790749324e-28,4.2270833090076487e-44,1.3855643264872832e-25,1.2026267199544038e-32,1.8542891372337104e-27,1.347539442154822e-69,3.4091771097838534e-68,2.370165791263749e-31,3.932759992296515e-70,6.871606981592426e-34,6.025328140306012e-81,2.2540958585642545e-68,2.2393386466229326e-71,5.1834789210864475e-70,1.534402448046836e-68,5.070692531293417e-82,5.874004579985639e-81,6.598216951772395e-78,4.541497079389845e-32,6.123469688535273e-28,4.95310084105235e-42,7.146617664234911e-17,2.1557005497818057e-17
2.2021991472923548e-15,0.5751424048168411,3.0759226031431407e-22,5.213645401123426e-25,1.7352592548814998e-31,9.794283274021493e-31,0.0,0.0,1.2403061943881155e-16,1.80848745241228e-28,1.4273198102629068e-38,1.9660073990338786e-55,1.7782849334991673e-41,7.079236024091072e-93,1.6152669634552711e-65,1.454446749413221e-66,6.042088978077951e-67,1.0445925382850575e-27,3.207065604553205e-96,1.2165545625691299e-57,4.591493422633431e-87,2.040390307260805e-102,2.8877186051699097e-69,2.2671136518402268e-70,1.117892095243134e-46,2.156109553943786e-92,4.5281278629422843e-92,5.869866063613865e-105,1.9562259794667358e-140,1.9790638562972666e-115,3.6659915868193496e-45,3.078298510911423e-117,8.052532090375205e-96,1.0380386901502626e-115,3.76,0.0,0.7112175238932058,0.9999999992333227,5.321573679946593e-40,2.7418308631841124e-91,2.886082496551393e-13,1.8544472856383622e-13,6.929558510923299e-14,3.386793598182988e-14,7.666772492481233e-10,6.227206561892543e-28,8.916144885204438e-44,2.363608249021747e-25,2.0515393979460672e-32,3.163200417437272e-27,4.6049148210553983e-69,1.1650098671186711e-67,4.043226650302376e-31,1.343933277759586e-69,1.1722159051983208e-33,2.276821106385641e-80,7.702867370235866e-68,7.652439509714246e-71,1.7713384737353005e-69,5.243476565430746e-68,1.9160878331456798e-81,2.2196394585879203e-80,2.493301970399273e-77,7.747378278538994e-32,1.0445925382850796e-27,1.0448495170764865e-41,9.528824897631533e-17,2.874267805512035e-17
3.3032991876455673e-15,0.5751424048168563,4.613885326100644e-22,7.820472468814871e-25,3.5926349724493696e-31,2.027782557064223e-30,0.0,0.0,1.8604595541077434e-16,3.7442442735207838e-28,3.8984550441991556e-38,6.875226172922327e-55,4.857051508503446e-41,4.0611008485487245e-92,6.533232103962343e-65,5.39264045667467e-66,2.400715690527673e-66,2.1626982886928164e-27,4.762227525373286e-95,4.920565246277727e-57,3.845347285865686e-86,1.9329605760929742e-101,1.167989771788106e-68,1.2479266654080368e-69,3.0533124165560334e-46,1.9421283497061872e-91,4.078663692651521e-91,7.890862547749238e-104,6.059861344368783e-139,2.878314142651589e-114,1.0012967858173676e-44,7.232253439225442e-116,1.118355346664519e-94,2.4389388358550364e-114,3.76,0.0,0.7112175238930615,0.9999999988499855,1.4534872743109178e-39,2.2553882986481617e-90,4.3291243564675607e-13,2.781671396116929e-13,1.0394339241627379e-13,5.0801903618292025e-14,1.1500144406603364e-09,1.2892642903504168e-27,2.4352762509829527e-43,4.893544861274557e-25,4.247450239522558e-32,6.549008527867448e-27,2.8314508573835237e-68,7.163361893870962e-67,8.370995929937524e-31,8.263526188086382e-69,2.4269261530602634e-33,1.6449634969566794e-79,4.7363054996585684e-67,4.705300440607507e-70,1.0891537016936763e-68,3.2240861360884495e-67,1.3843396425503104e-80,1.603650455823148e-79,1.8013677144524684e-76,1.6040416327102055e-31,2.1626982886928763e-27,2.8543280645290463e-41,1.4293239363354118e-16,4.311402316651902e-17
4.4043992279987795e-15,0.5751424048168715,6.151848562292843e-22,1.042730171228004e-24,6.1101324346272505e-31,3.44872775104364e-30,0.0,0.0,2.480612913607483e-16,6.367979511731123e-28,8.156875206879957e-38,1.717932380018876e-54,1.0162583160728938e-40,1.3378821090974857e-91,1.769674492012922e-64,1.3949925986762364e-65,6.445068257195537e-66,3.67818663214641e-27,2.2675918954525423e-94,1.3328461532908122e-56,1.5112622733944843e-85,8.645014750550945e-101,3.1637679570395307e-68,4.0049314078768563e-69,6.3885551128767025e-46,7.66076716990123e-91,1.6088239538746217e-90,3.624308120966984e-103,3.748580471134218e-138,1.360804964475726e-113,2.0950491864493057e-44,3.952859132865122e-115,5.140924961460804e-94,1.333043896835187e-113,3.76,0.0,0.7112175238929171,0.9999999984666491,3.041182210891094e-39,8.796250856684414e-90,5.772166216383461e-13,3.7088955563844993e-13,1.3859119976784702e-13,6.773586623120334e-14,1.533350567812189e-09,2.1927011497602913e-27,5.095413207253132e-43,8.322628108474279e-25,7.22379750554412e-32,1.1138153801683147e-26,9.505276550537874e-68,2.4047641520386013e-66,1.4236885153539963e-30,2.7740954212009265e-68,4.1275689084429964e-33,6.303841400189544e-79,1.5899933314861455e-66,1.5795854067232743e-69,3.6563274253216576e-68,1.0823363597451696e-66,5.3050755131429644e-80,6.145520261878318e-79,6.903216714488689e-76,2.7281315159744184e-31,3.678186632146535e-27,5.973042137011915e-41,1.9057653827399114e-16,5.748536827289443e-17
5.505499268351992e-15,0.5751424048168866,7.689812348379362e-22,1.3034133286935503e-24,9.334903419671885e-31,5.268877672565939e-30,0.0,0.0,3.100766272871628e-16,9.728834482300161e-28,1.4849285090715056e-37,3.6447818993902775e-54,1.8500606261544414e-40,3.5951948770741867e-91,3.975522357670292e-64,3.0361605401673634e-65,1.4392761856857168e-65,5.619442991088744e-27,8.620888962679025e-94,2.9941981400094857e-56,4.7455782896188297e-85,3.015701129787859e-100,7.107317662754171e-68,1.0464762669477742e-68,1.1630127937367061e-45,2.4154200829109676e-90,5.072528196297773e-90,1.3365667672531062e-102,1.826914685985894e-137,5.1432359952625684e-113,3.81395943508737e-44,1.7571484186328155e-114,1.898039623897067e-93,5.925844310728352e-113,3.76,0.0,0.7112175238927728,0.9999999980833143,5.536356956192084e-39,2.745973814784246e-89,7.215208076299075e-13,4.636119769997414e-13,1.7323900716713358e-13,8.466982346174025e-14,1.9166855546880045e-09,3.3499521914674165e-27,9.276005947597647e-43,1.2715079046919839e-24,1.1036325391363181e-31,1.7016590340041761e-26,2.5687915782148785e-67,6.498849328653452e-66,2.175076399541756e-30,7.49696992918115e-68,6.30599736674523e-33,1.9167230959127245e-78,4.296939911055551e-66,4.2688141752690157e-69,9.881192795755814e-68,2.925002507399563e-66,1.6130415798045565e-79,1.8685842232318652e-78,2.0989675936566778e-75,4.168088745328963e-31,5.619442991088972e-27,1.0874769348909893e-40,2.38220682896467e-16,7.185671337388776e-17
7.707699349058416e-15,0.5751424048169169,1.0765741604776497e-21,1.8247803576276748e-24,1.7950694296046846e-30,1.0131868252215783e-29,0.0,0.0,4.3410729906783404e-16,1.8708205196555826e-27,3.92065268011832e-37,1.335335987798736e-53,4.884713712661085e-40,2.2187935601998734e-90,1.541659845241501e-63,1.1418480572722301e-64,5.550079863897399e-65,1.0806010329802753e-26,1.1774404437968041e-92,1.161111690045621e-55,4.319714333030671e-84,4.335439500600623e-99,2.7561385343188896e-67,5.854011776271036e-68,3.070701797363859e-45,1.9906305244598042e-89,4.180301561079622e-89,1.7319775802315526e-101,8.25031184993814e-136,6.956189959455982e-112,1.0069994176021486e-43,3.561899617417467e-113,2.326857175469882e-92,1.2011601039175039e-111,3.76,0.0,0.711217523892484,0.9999999973166477,1.4617620137345048e-38,2.4753037917450955e-88,1.0101291796129427e-12,6.490568360610028e-13,2.4253462211184363e-13,1.1853772143761135e-13,2.6833520360058052e-09,6.441840037590845e-27,2.4491395074365177e-42,2.445057205975466e-24,2.122243836407886e-31,3.272233258575824e-26,1.4403598757704648e-66,3.643996732408539e-65,4.1826033932124585e-30,4.2036753348378015e-67,1.2126228785912448e-32,1.6465999992118048e-77,2.4093549429689404e-65,2.393588655982802e-68,5.5405437228259005e-67,1.640090552897727e-65,1.3857143532880855e-78,1.6052437903277625e-77,1.803163777631011e-74,8.015612410100539e-31,1.0806010329803356e-26,2.871609036189322e-40,3.335089720863679e-16,1.005994035593903e-16
1.2112099510471266e-14,0.5751424048169775,1.691760681326344e-21,2.867517254056061e-24,4.3794284204386944e-30,2.4718704606629898e-29,0.0,0.0,6.821686423423132e-16,4.56423571934098e-27,1.5160570536265128e-36,8.468326399338458e-53,1.888848090160761e-39,2.7855521552112014e-89,9.915488202434543e-63,7.289329707422887e-64,3.5648335885127115e-64,2.6363496355687635e-26,3.487016246478077e-91,7.46788591968352e-55,8.024859910819265e-83,1.516783264892529e-97,1.7726731611997484e-66,6.218868135456471e-67,1.187395914080188e-44,3.413275442710996e-88,7.167369090019405e-88,5.06553159072503e-100,7.50601083909502e-134,2.05543668637981e-110,3.893920884973208e-43,1.6985504266371613e-111,6.505314904320404e-91,5.727759348734259e-110,3.76,0.0,0.7112175238919066,0.9999999957833282,5.652405474868424e-38,4.585920888909417e-87,1.5873459235786656e-12,1.019946619138465e-12,3.8112585258223587e-13,1.862734518519017e-13,4.2166711144595985e-09,1.5716140915012454e-26,9.470436066159216e-42,5.965159478037331e-24,5.177618870059069e-31,7.983274132101229e-26,1.5028728170898571e-65,3.802136442783794e-64,1.020432876296688e-29,4.3861484623927227e-66,2.958442119488837e-32,3.12267516995931e-76,2.513914411063583e-64,2.4974742520738866e-67,5.781035588563624e-66,1.711266779441164e-64,2.627913123460917e-77,3.0442386390892457e-76,3.419602185106471e-73,1.955837113063014e-30,2.636349635568997e-26,1.1105120497020407e-39,5.240855502473143e-16,1.5808478386486249e-16
