Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66)
9.813925809492211e-06,0.7472397060340564,0.00010706485022765905,1.4176736853197675e-05,5.4386020537630486e-05,0.0014135906189526818,0.0,0.0,8.637912116050382e-05,7.695745099825235e-07,1.5854830459018004e-05,5.636406217013454e-10,1.931699992376575e-08,3.9944824918101164e-19,1.877140626109065e-15,1.9127583049186324e-15,2.908672504662277e-13,2.143604333206261e-05,3.2431628648034874e-14,4.91449255171618e-11,5.83026228417765e-12,8.076999625063249e-18,2.0559077398244458e-16,4.698098789349851e-15,1.0589164307312956e-12,2.42863522993887e-16,1.7504319865799667e-17,2.0795759994574557e-20,8.481521686302531e-26,1.731337054903155e-25,1.7140583349878292e-11,1.2906463190860506e-22,7.978417075686106e-18,3.5013609805478066e-20,3.76,0.0,0.47275079080432664,0.9986878655849353,0.0005055549345031771,2.849442951537789e-16,0.19027824269058363,0.14966379417851353,0.037705525573374886,5.156713751400015e-06,0.0008331285974094224,0.0013574695779011892,5.788025985124938e-09,4.256591454715195e-10,1.4313101954210368e-14,7.132942264893832e-05,3.0995003011474637e-10,1.4543643367124887e-10,2.681308492882211e-07,3.1892202880903685e-10,3.8191377608143683e-11,3.620903090968786e-16,2.3676409803004056e-10,7.492797176593467e-13,2.6641396478451886e-11,1.0794637332347172e-10,2.1087860785751956e-17,2.1350402923490334e-16,2.016190991838581e-09,3.960919974477679e-12,2.1808007036122467e-05,7.887557670823427e-05,5.343614040084623e-05,1.2645905433605079e-05,0.0005633577362482293,0.0006101739835756948,0.0017432158195794896,2.8935667456772364e-05
9.999999999999997e-06,0.7476845432851277,0.00011294274375174206,1.505498554383934e-05,5.755286692687312e-05,0.0015006349042975637,0.0,0.0,9.085367343114783e-05,8.092742888893757e-07,1.6710241777332056e-05,6.367557961435888e-10,2.1027471502685707e-08,4.703512985498357e-19,2.0949873697336697e-15,2.1934707807329452e-15,3.376681095015709e-13,2.218812699348986e-05,3.64161908106874e-14,5.190083487023339e-11,6.641911047502351e-12,9.213029347454057e-18,2.364813362865718e-16,5.478910897579604e-15,1.1548759236908953e-12,2.961550855111803e-16,2.10642947949539e-17,2.644089815175409e-20,1.156359755822796e-25,2.3238393712372336e-25,1.8665246917883255e-11,1.637862333739189e-22,9.624937559363247e-18,4.477328378859572e-20,3.76,0.0,0.46957524568021397,0.998659038352173,0.0005384798172668437,3.5265112400237585e-16,0.19332245433084227,0.15197889354726582,0.03832410744735504,5.128807570345878e-06,0.0008331045321236479,0.0014066671892692974,5.99990717395717e-09,4.2763187306244225e-10,1.452594504580393e-14,7.359390524345101e-05,3.335125027185043e-10,1.564373125624134e-10,2.8190496706310837e-07,3.431248875712315e-10,4.104422766155215e-11,3.8938764720647357e-16,2.54617814368831e-10,8.057844630434873e-13,2.865051689376407e-11,1.160797467029837e-10,2.2677628877547904e-17,2.2959967913810224e-16,2.211496730363566e-09,4.023529069550636e-12,2.2595400853421138e-05,8.590429343482742e-05,5.605487767644004e-05,1.3292250662045847e-05,0.0005931864588466171,0.0006472631128123707,0.0018543864548486552,3.0902615588986534e-05
1.0011334939095569e-05,0.7476845432851277,0.00011330925799997708,1.5109974828715414e-05,5.7750687741316256e-05,0.0015060679066378577,0.0,0.0,9.113272531313339e-05,8.117521321757657e-07,1.6763268943876184e-05,6.414694566016276e-10,2.1135701542877583e-08,4.75028410775584e-19,2.108956623142508e-15,2.211763705217006e-15,3.4073148639543156e-13,2.223424725929301e-05,3.6672320509412693e-14,5.207197849074387e-11,6.694389502948552e-12,9.286532296009164e-18,2.384957261779144e-16,5.530144684121849e-15,1.1609498689948026e-12,2.997276560491984e-16,2.1301332518181355e-17,2.6828065587864036e-20,1.1782541248628003e-25,2.365614236505358e-25,1.8761742657133416e-11,1.6616358259924928e-22,9.734683851285868e-18,4.544440013599781e-20,3.76,0.0,0.46938217822635914,0.9986572365717175,0.00054053886588398,3.572324461293469e-16,0.19350727810010723,0.15211933257071092,0.038361687182033956,5.127110289156938e-06,0.0008331030280128408,0.0014096891228591504,6.012923077585758e-09,4.277513811347968e-10,1.4538846824368437e-14,7.37324882242854e-05,3.3498828443885583e-10,1.5712621899923028e-10,2.8276430257235733e-07,3.446406786489909e-10,4.122387576864415e-11,3.910966932974398e-16,2.5573575962362235e-10,8.093226239103177e-13,2.87763221642738e-11,1.165890214756901e-10,2.2777161900177152e-17,2.3060740398792364e-16,2.2238544544177778e-09,4.027330029842353e-12,2.264376444924833e-05,8.63488483929761e-05,5.621761573627213e-05,1.3332447736000368e-05,0.0005950428870807431,0.0006495742730028983,0.001861332483051287,3.1025968652531465e-05
1.0208744068698927e-05,0.7481272751036271,0.00011985219967033569,1.609600261004506e-05,6.128895558695733e-05,0.0016031539063300054,0.0,0.0,9.611506936995121e-05,8.560393774287712e-07,1.7703882467725138e-05,7.286775736074228e-10,2.309807159293858e-08,5.637707417813358e-19,2.3659290239909912e-15,2.5542735510370178e-15,3.9835776692217036e-13,2.3042996432572904e-05,4.1396318840442727e-14,5.511364993905489e-11,7.668240390450912e-12,1.0651582062899962e-17,2.762374979739544e-16,6.496534832539303e-15,1.2711183943889023e-12,3.687181697181074e-16,2.5844421488242982e-17,3.450006135062642e-20,1.6299686504568584e-25,3.2200639090222627e-25,2.051179933987569e-11,2.1317768083709787e-22,1.1840451680143411e-17,5.878177945754152e-20,3.76,0.0,0.46602646198360265,0.9986249894214886,0.0005774103743976324,4.466473270226483e-16,0.19671481593177012,0.15455439774135055,0.039014309122270205,5.0975978159042495e-06,0.0008330761090133393,0.0014627772091322675,6.241603492839558e-09,4.2982047247119473e-10,1.4762370903179208e-14,7.615755031563036e-05,3.614518231105939e-10,1.69477552935147e-10,2.9811776595293294e-07,3.718197533157414e-10,4.4464804577926655e-11,4.217303732946852e-16,2.757772971302876e-10,8.72751768229284e-13,3.103165342910772e-11,1.25718619786104e-10,2.4561234515079126e-17,2.4867029817432166e-16,2.447866811352372e-09,4.093290386235296e-12,2.3493370247023046e-05,9.440594600501648e-05,5.911233457118396e-05,1.4048037702391615e-05,0.0006281166057597219,0.0006907997948326589,0.0019855918952063033,3.324141609380877e-05
1.0406153198302285e-05,0.7485679419820366,0.00012670520853477835,1.7137426720352652e-05,6.500839712281178e-05,0.0017050208123856514,0.0,0.0,0.00010133491679338939,9.025461432624496e-07,1.8677166951697625e-05,8.262487475511709e-10,2.5213208190168448e-08,6.677882019921043e-19,2.6504669568475604e-15,2.9461689363503055e-15,4.648390347167066e-13,2.3861945912166883e-05,4.665223039104468e-14,5.827260182232525e-11,8.763623367327056e-12,1.2189173931600142e-17,3.194673889297036e-16,7.61701675371692e-15,1.3899370401261265e-12,4.521876431663908e-16,3.126612532181511e-17,4.422917095919168e-20,2.245702437115013e-25,4.36708371123357e-25,2.2398997626571372e-11,2.7256933633288993e-22,1.4358453785772015e-17,7.578233761479014e-20,3.76,0.0,0.46268318861148056,0.9985910514829737,0.000616250136406606,5.569772629676518e-16,0.1999009501506102,0.15696902091225173,0.03966342369416175,5.068171739555765e-06,0.000833047779806823,0.001516727399321202,6.474039277750679e-09,4.3186627722847754e-10,1.4983680157396617e-14,7.860385143245803e-05,3.8938768167598946e-10,1.8251207794063115e-10,3.142322750104313e-07,4.0050721548281757e-10,4.792636979509545e-11,4.540432026030282e-16,2.969235395760534e-10,9.396773942147218e-13,3.341131031809212e-11,1.3535100144743914e-10,2.644309849100137e-17,2.677232866603441e-16,2.689124707796649e-09,4.158804960753281e-12,2.4356730745299248e-05,0.0001030843369260881,6.212394365682338e-05,1.4793649115811279e-05,0.00066262779109647,0.0007339074877232112,0.0021162369161775974,3.5587911709589284e-05
1.0603562327905643e-05,0.7490065847613906,0.00013388001331493077,1.8236949234313534e-05,6.8916798053295e-05,0.0018118449413356817,0.0,0.0,0.00010680115668489884,9.513880014785185e-07,1.9683623889357454e-05,9.352564681227201e-10,2.749058859051629e-08,7.895055149452924e-19,2.9651826781704948e-15,3.3940610706229236e-15,5.41405778737674e-13,2.469073574771578e-05,5.2493074988151234e-14,6.155155856952206e-11,9.993414689322654e-12,1.3917915809009756e-17,3.689160421514691e-16,8.913968884402115e-15,1.5179423894634544e-12,5.529034082015428e-16,3.77201980731337e-17,5.65322371982221e-20,3.0818479880094143e-25,5.901603836808447e-25,2.443193349330204e-11,3.4736775502415345e-22,1.7361542583629132e-17,9.738611036835898e-20,3.76,0.0,0.45935189828814776,0.9985553474742889,0.0006571415646616965,6.927912554730076e-16,0.20306577247943194,0.15936322810883544,0.04030906404123017,5.038827392250122e-06,0.0008330179775947567,0.0015715332593694699,6.710202496298677e-09,4.3388864393076364e-10,1.520277986424869e-14,8.107064517175191e-05,4.188432121368746e-10,1.9625157465047693e-10,3.3115131905411886e-07,4.307513377028812e-10,5.16213277641664e-11,4.880872667850579e-16,3.1920953240551805e-10,1.0102104305599852e-12,3.591923723808544e-11,1.4550209743067588e-10,2.8425787202212744e-17,2.8779708113712573e-16,2.948552198049812e-09,4.223877698390859e-12,2.5233753082295936e-05,0.0001124234413823995,6.52561220298526e-05,1.5570267931169925e-05,0.0006986261922146516,0.0007789552420426577,0.002253517152704609,3.8071514499679326e-05
1.0800971457509001e-05,0.7494432446082331,0.0001413885094655719,1.939736716429683e-05,7.302214775447297e-05,0.001923806605659298,0.0,0.0,0.00011252278348217374,1.0026864701206217e-06,2.0723761081154338e-05,1.0568709845756415e-09,2.994006312962587e-08,9.317006236566426e-19,3.312905975457291e-15,3.905371959938947e-15,6.294409851815131e-13,2.5528990300761344e-05,5.897665295869852e-14,6.495330774919136e-11,1.1371638890376249e-11,1.5858124613715873e-17,4.254018891688368e-16,1.0412714169356897e-14,1.655692273502454e-12,6.741138322826773e-16,4.5384642733311905e-17,7.204762382746346e-20,4.21313786363518e-25,7.947712413103665e-25,2.6619550708900822e-11,4.412899361542085e-22,2.0934143857564582e-17,1.2475777196889298e-19,3.76,0.0,0.4560321250758119,0.998517799457281,0.0007001708385398295,8.595880068555717e-16,0.2062093724056389,0.16173704001300046,0.040951264245762134,5.009560032524731e-06,0.0008329866373627424,0.0016271883572344722,6.9500652239131615e-09,4.3588741184007793e-10,1.5419674598803627e-14,8.35571960093039e-05,4.4986606197010257e-10,2.1071795203455925e-10,3.489209489770742e-07,4.626006805777127e-10,5.556299258815981e-11,5.239148559953751e-16,3.4267052152749137e-10,1.0844624405470498e-12,3.855940116171699e-11,1.561879292222566e-10,3.051234593771131e-17,3.0892251393158083e-16,3.227100812644124e-09,4.288512581441414e-12,2.61243452254092e-05,0.0001224647032600423,6.851256969792784e-05,1.6378889645339342e-05,0.0007361623033638968,0.0008260018402015723,0.002397688887499114,4.069843092258451e-05
1.099838058711236e-05,0.7498779629867788,0.00014924272625757397,2.0621571263015504e-05,7.733262811000801e-05,0.002041089956554757,0.0,0.0,0.00011850887375184603,1.0565692889391886e-06,2.179809335611338e-05,1.1923667956546177e-09,3.257184571470019e-08,1.0975515893830337e-18,3.696699269919972e-15,4.488422355927393e-15,7.304963504555522e-13,2.6376317575708884e-05,6.616593945581113e-14,6.848070014571038e-11,1.2913554056158593e-11,1.8031961113507833e-17,4.898403405061153e-16,1.2141865884295014e-14,1.8037652822001213e-12,8.196241327589225e-16,5.44651228443436e-17,9.156188071871693e-20,5.738273767899923e-25,1.0667114552417935e-24,2.8971133995974483e-11,5.58884484620186e-22,2.5173892604289476e-17,1.5933629659821596e-19,3.76,0.0,0.45272339722177857,0.998478326820578,0.0007454269262973782,1.0639709560240983e-15,0.20933183719221068,0.1640904718166807,0.0415900594306427,4.980364848103924e-06,0.0008329536918663588,0.0016836862615072453,7.193599541586667e-09,4.378624109485059e-10,1.5634368221762187e-14,8.60627790975861e-05,4.825041532123943e-10,2.2593323758379057e-10,3.675898861565898e-07,4.96104070983265e-10,5.976524085770311e-11,5.615784375004265e-16,3.673419373958964e-10,1.1625455716525475e-12,4.133578983543571e-11,1.674246015768551e-10,3.2705830300832986e-17,3.3113052180315457e-16,3.5257496098393407e-09,4.352713639641056e-12,2.7028415980069858e-05,0.00013325166002826132,7.189699498991425e-05,1.7220516328366125e-05,0.0007752872433937873,0.0008751068862217477,0.002549014972460918,4.3475003236780635e-05
1.1195789716715717e-05,0.7503107816259106,0.0001574547893685658,2.1912544176314744e-05,8.185659997772435e-05,0.002163882793183991,0.0,0.0,0.00012476855989601527,1.1131706961114467e-06,2.2907143275294023e-05,1.3431305989854351e-09,3.539650047777482e-08,1.2906883918237857e-18,4.1198733666118935e-15,5.152527509878057e-15,8.463098016301844e-13,2.7232308564998744e-05,7.412950703266899e-14,7.21366491650136e-11,1.463574208422615e-11,2.0463573986392208e-17,5.632536307151233e-16,1.4133708231152428e-14,1.9627600601766076e-12,9.938829286303532e-16,6.519879046396921e-17,1.16041838069597e-19,7.787179028299423e-25,1.4269899391126416e-24,3.149629894872879e-11,7.057024022378389e-22,3.0193468933209224e-17,2.0289464625602496e-19,3.76,0.0,0.44942523752409724,0.9984368462724352,0.0007930015983196945,1.313853359402791e-15,0.21243325189319065,0.16642353307702062,0.04222548586781834,4.9512369593532475e-06,0.0008329190716251843,0.0017410205399808,7.440777529764633e-09,4.3981346200440587e-10,1.5846863867877435e-14,8.858668007051582e-05,5.168056615963729e-10,2.4191956750980304e-10,3.872096318920288e-07,5.313105803356815e-10,6.424251326675157e-11,6.0113062810297e-16,3.9325937911340334e-10,1.244572505228839e-12,4.425240999025451e-11,1.7922829527975214e-10,3.5009304603290013e-17,3.54452129684268e-16,3.845505211531141e-09,4.416484961081106e-12,2.794587500080099e-05,0.00014483001124886627,7.541310050121933e-05,1.8096153301478094e-05,0.0008160526188849925,0.0009263307237809148,0.0027077646823453613,4.6407695629612816e-05
1.1393198846319075e-05,0.7507417424806411,0.0001660368787280368,2.3273357880839773e-05,8.660258708857907e-05,0.002292376335834411,0.0,0.0,0.00013131100059857846,1.1726317035511448e-06,2.405144181093395e-05,1.510669712320983e-09,3.84249241884691e-08,1.5152499481332333e-18,4.586003784290715e-15,5.908100975439973e-15,9.78824358873516e-13,2.8096536614937307e-05,8.294197776331623e-14,7.592412948856108e-11,1.6556204069569316e-11,2.3179253607368796e-17,6.467814250793359e-16,1.6424614308445996e-14,2.133294366551866e-12,1.2020808619264747e-15,7.785857090082246e-17,1.466731430923345e-19,1.0530310885545441e-24,1.9028202696356285e-24,3.420497832702971e-11,8.885009230620865e-22,3.612265354891587e-17,2.576112859052183e-19,3.76,0.0,0.44613716376675694,0.99839327184451,0.0008429894302903643,1.618697968566057e-15,0.21551369937405132,0.16873622757421938,0.042857581093449296,4.922171423452297e-06,0.0008328827049259222,0.0017991847581671728,7.691571262012461e-09,4.4174037657629407e-10,1.605716393501281e-14,9.112819485543421e-05,5.528189957220824e-10,2.586991769570169e-10,4.07834576801674e-07,5.682695028807359e-10,6.900981364141242e-11,6.42624166513551e-16,4.2045859854327764e-10,1.3306564062075024e-12,4.731328555326193e-11,1.9161525991266424e-10,3.742584025613663e-17,3.7891843438958445e-16,4.187401823570066e-09,4.4798307038271566e-12,2.8876632804632804e-05,0.00015724768509256114,7.90645675702614e-05,1.9006805444183006e-05,0.0008585103699661793,0.0009797343419697844,0.0028742135253841186,4.950307796878202e-05
1.1590607975922434e-05,0.7511708876876574,0.00017500118138161571,2.4707170342128003e-05,9.157925717664188e-05,0.002426764960433794,0.0,0.0,0.00013814534784875167,1.2351003676826853e-06,2.5231528994558342e-05,1.6966209767276575e-09,4.166832401880871e-08,1.7759480229011968e-18,5.098947653929619e-15,6.7667666927490855e-15,1.130208361367317e-12,2.8968556819338882e-05,9.268450613723029e-14,7.984617489082776e-11,1.8694460932399914e-11,2.6207596070683266e-17,7.416922714320149e-16,1.9055504115485382e-14,2.3160038805883765e-12,1.4502627551264005e-15,9.275794681512892e-17,1.8490642172465906e-19,1.4190576802676028e-24,2.529349024968553e-24,3.710740439629093e-11,1.1154841601143318e-21,4.3110623312323057e-17,3.2615559759100834e-19,3.76,0.0,0.4428586892294011,0.9983475149077478,0.0008954877951484131,1.9897964167697053e-15,0.2185732603372994,0.17102855317321636,0.04348638402974115,4.893163239340013e-06,0.0008328445178356243,0.0018581724777636023,7.945952798460884e-09,4.436429571581111e-10,1.6265270074062114e-14,9.368662949259883e-05,5.905927762478478e-10,2.7629439021795444e-10,4.2952210953027357e-07,6.07030333990043e-10,7.408270457245868e-11,6.861118856551061e-16,4.4897548442002297e-10,1.4209108727987354e-12,5.052245585898505e-11,2.0460180661851913e-10,3.9958514156846596e-17,4.0456058828587014e-16,4.552501240475644e-09,4.542755108328225e-12,2.9820600787034802e-05,0.00017055490222315814,8.285503923045746e-05,1.9953473108913466e-05,0.0009027125978957829,0.0010353792680021898,0.003048643007286246,5.27678070159383e-05
1.1788017105525792e-05,0.7515982595145835,0.0001843598391628969,2.6217221325179812e-05,9.679540014597156e-05,0.0025672458918786474,0.0,0.0,0.00014528071039488147,1.300732052049461e-06,2.6447954526688996e-05,1.902760148978704e-09,4.5138190253445325e-08,2.0781377606276695e-18,5.6628611266240876e-15,7.741479823256108e-15,1.3028770619288945e-12,2.9847905448847468e-05,1.0344529385977809e-13,8.390587513426302e-11,2.1071659377915024e-11,2.957967796253556e-17,8.493957469783173e-16,2.2072345270298268e-14,2.5115407236587473e-12,1.7454549133034e-15,1.1025628615390411e-16,2.3251244093373227e-19,1.905853061600301e-24,3.351835364378756e-24,4.02140869551707e-11,1.396586195997376e-21,5.132850823023296e-17,4.117895645207919e-19,3.76,0.0,0.4395893232764869,0.9982994842016056,0.0009505968426474385,2.4405940284363362e-15,0.22161201335367003,0.17330050169051248,0.04411193511336237,4.86420735348573e-06,0.0008328044342260565,0.0019179772550685353,8.203894179032071e-09,4.455209973197171e-10,1.6471183180022274e-14,9.62612999624616e-05,6.301758150853372e-10,2.9472761093957924e-10,4.523327240434397e-07,6.476427484501432e-10,7.947729861664186e-11,7.316466848074908e-16,4.7884604644893e-10,1.5154498861601878e-12,5.3883973859705734e-11,2.1820430086036672e-10,4.2610407067043033e-17,4.314097828673554e-16,4.941892834520029e-09,4.6052625106439965e-12,3.077769124052699e-05,0.00018480423634981323,8.678810159144722e-05,2.0937147632996448e-05,0.0009487113735503792,0.0010933274461335115,0.003231340345001901,5.6208604948620584e-05
1.198542623512915e-05,0.7520239003026017,0.0001941248909957019,2.7806827287501932e-05,0.00010225990308874885,0.0027140188536956956,0.0,0.0,0.00015272611350216928,1.3696896775770324e-06,2.7701278340142426e-05,2.1310117870228318e-09,4.884626354665944e-08,2.427894261270352e-18,6.282217164461588e-15,8.846656486701688e-15,1.4995155748292297e-12,3.073409942453136e-05,1.1532013756558656e-13,8.810637185476727e-11,2.371068324473009e-11,3.33292423940981e-17,9.714553318676774e-16,2.5526699091299928e-14,2.720571673767206e-12,2.0958093290240155e-15,1.3076475983758324e-16,2.916478662601492e-19,2.551168418379986e-24,4.428391045812091e-24,4.353578665106546e-11,1.74380532716931e-21,6.097223195412806e-17,5.184884233334564e-19,3.76,0.0,0.4363285720307104,0.9982490858778674,0.0010084194652829614,2.987066403998135e-15,0.22463003489924355,0.17555205876755364,0.04473427643025748,4.8352986665376086e-06,0.0008327623758102219,0.001978592639348545,8.465367416450445e-09,4.473742819065399e-10,1.6674903384228163e-14,9.885153202095949e-05,6.716170945823297e-10,3.1402131232047763e-10,4.7633012470319056e-07,6.901565787274063e-10,8.521024577421757e-11,7.792815016503207e-16,5.101063993802777e-10,1.6143877599816576e-12,5.7401904332752456e-11,2.324391551686258e-10,4.5384601984323815e-17,4.59497232271221e-16,5.356693529147612e-09,4.667357356369052e-12,3.1747817376131175e-05,0.00020005067068600563,9.086726361422628e-05,2.1958806438660095e-05,0.0009965585260560555,0.0011536411020683546,0.0034225981266269726,5.983223504796111e-05
