Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964)
0.009371385397751543,0.4931182756494628,-4.140448550968345e-29,2.576989307766348e-09,1.672324576131912e-26,-2.2455842708345775e-32,0.0,0.0,-1.674357655444085e-26,2.5712321644937627e-48,0.0002577714636886132,9.056211227506265e-10,-2.738148646021092e-29,2.6759855137146734e-40,7.023649607056456e-30,-1.9139631076067866e-37,-4.56775482844637e-51,-1.945405932847634e-32,-4.16642764402276e-34,-5.174634312455991e-30,-1.4489747323151995e-27,-2.0470405538477196e-30,-1.1190804540834466e-39,2.6646650578410146e-66,-8.045862069427037e-56,-2.1809982005340246e-37,-6.4456462453337756e-55,-3.7761211095004975e-58,3.86782023123068e-96,4.0873253074805957e-85,5.937205226577132e-61,-7.630939477179948e-60,-1.5201958460373333e-53,1.9154008790659479e-75,3.76,0.0,0.5343814239827694,0.9997880117369434,-6.361816247476032e-33,9.492786063505597e-72,0.02504839986036541,0.01760633980267043,0.007003112121065188,1.2744817956140246e-09,3.638590146944028e-05,2.7825685739417944e-06,1.9819241644832355e-14,5.158882729982075e-16,3.3223142624441577e-16,9.341181638470771e-05,2.2358043433247312e-13,6.303839556936115e-16,1.7048417797217476e-08,4.6531398290509034e-14,1.7986573196051364e-16,1.0397092484922206e-12,1.6981683425565138e-15,4.277363397271953e-17,3.88463521941915e-15,9.480799036014994e-14,2.1852864422172663e-12
0.009545339702923273,0.49316078272702435,3.992116728869979e-28,2.592961455781514e-09,1.8579924851312296e-26,-2.2923051053969382e-32,0.0,0.0,-1.2410044777084023e-26,2.362225462760973e-48,0.0002687665489880909,9.632564694065883e-10,1.2858162569798183e-29,2.807439534762277e-40,8.802986511908418e-30,-2.3356852700955352e-36,-4.5870024305853044e-51,-1.9854896346085076e-32,8.552295724257298e-32,9.048512997213213e-30,-1.3239474226378491e-27,-4.068834614105918e-30,-1.9162102210758907e-38,2.944725793844411e-66,-8.809341579869033e-56,-2.423567607710469e-37,-1.2166063342541095e-55,1.909882815432625e-58,3.914744421891933e-96,3.81903249600138e-82,-3.0591991042113886e-61,-8.743549424117652e-60,-1.0285952643041481e-53,3.357827575885431e-76,3.76,0.0,0.5339318473252982,0.9997815172788134,-6.497720115675339e-33,9.558611566328213e-72,0.025509074869567827,0.017922215887230156,0.0071302144612365274,1.2740700190428466e-09,3.638566507670274e-05,2.885776690931057e-06,2.055458439070743e-14,5.215039432204421e-16,3.3816065805119243e-16,9.54052543712568e-05,2.4076103515891793e-13,6.787914699698279e-16,1.7782312415309022e-08,5.010497373637825e-14,1.8424533380604503e-16,1.1399552629294007e-12,1.827164606374835e-15,4.602282914149219e-17,4.179722190836179e-15,1.0200993893877046e-13,2.395991407401854e-12
0.009719294008095004,0.4932032764807848,-2.6873337832139415e-28,2.608232151365991e-09,1.8961586430810678e-26,-2.3367844508779705e-32,0.0,0.0,-1.155974870882101e-26,2.10596835576538e-48,0.0002799936527736505,1.0233196494337192e-09,2.6653185959213936e-29,2.941958115098218e-40,-1.72621619787396e-29,-1.1365112123056332e-36,-4.879950216912595e-51,-2.0236085248896972e-32,-9.120547543632556e-32,-7.16421927389906e-32,-1.554545434057095e-27,5.97262916396711e-30,-6.004905259646693e-39,3.5862008768279363e-66,-1.0011312218850745e-55,-3.06513577522257e-37,-7.33907575472295e-55,-2.2200808475776664e-58,3.974962234143369e-96,1.5791401431967933e-82,-1.4940546720587475e-61,-4.7165833296174675e-60,-5.750869782145022e-54,3.2947525420955526e-75,3.76,0.0,0.5334826489180693,0.9997749080224717,-6.613978754218213e-33,9.613704303388083e-72,0.025969605490060187,0.01823770083526639,0.007257213037888936,1.2736583385372719e-09,3.638542450609018e-05,2.9908253761381608e-06,2.130304499689131e-14,5.271131973247577e-16,3.4408138081277306e-16,9.739625909188633e-05,2.5891013206376193e-13,7.299254155001202e-16,1.8531564892679288e-08,5.3879844724316997e-14,1.8861145658052915e-16,1.2477485689895316e-12,1.9633219170087942e-15,4.9452399938468e-17,4.491190607393326e-15,1.0961170007788446e-13,2.6225602675253074e-12
0.009893248313266734,0.4932457569135257,-2.0542305240725193e-28,2.622872940778638e-09,1.8655424662148974e-26,-2.392298436809876e-32,0.0,0.0,-1.3254874876352162e-26,1.9049209807099385e-48,0.00029145248901851653,1.085860993206751e-09,-4.199839762305618e-29,3.0795696411418936e-40,5.977699583788426e-30,7.917545074751556e-40,-5.0132015496876435e-51,-2.0713298427107665e-32,-3.520685880359677e-32,-6.998620953825575e-30,-2.114507575924141e-27,-3.404686148189373e-30,1.9150856425873975e-39,2.9345062416064453e-66,-8.775309496329034e-56,-2.3984087477704192e-37,-5.786207318307382e-55,-6.61042887183576e-58,4.037780505244005e-96,3.4202473181347094e-83,9.263698241574018e-61,-1.1526684364191767e-59,-1.0697852015261851e-53,1.2147389218457253e-74,3.76,0.0,0.5330338284429439,0.9997681841326478,-6.758834459016945e-33,9.670283641822221e-72,0.02642999175196017,0.01855279504569173,0.007384107937110457,1.2732467541557522e-09,3.638517976362294e-05,3.0977125821832705e-06,2.2064608871629116e-14,5.327160416576629e-16,3.499936028878597e-16,9.938478696696281e-05,2.780631599253875e-13,7.838854113466089e-16,1.9296136175821822e-08,5.786336711288421e-14,1.929666070280983e-16,1.363503052171095e-12,2.1068957859622537e-15,5.306878232028932e-17,4.819624973148008e-15,1.1762753949191094e-13,2.8658630037636344e-12
0.009999999999999998,0.49328822402756317,4.167861440880001e-28,2.631574481776606e-09,1.8587040869269552e-26,-2.4355034131514867e-32,0.0,0.0,-1.4326265839619467e-26,1.822021033198442e-48,0.00029859912292964664,1.1254898666127591e-09,-5.555501534242661e-29,3.1655634215060058e-40,3.0602062821632524e-29,-1.5609036872482417e-36,-4.9894732651264084e-51,-2.108569808777637e-32,1.4681101776526682e-31,1.9465971040181027e-30,-2.4921467344055756e-27,-1.3195407358942397e-29,-1.3884353823566814e-38,2.649019430671637e-66,-8.180250443440093e-56,-2.0115263068794407e-37,2.3407376123586236e-55,-2.894010212483178e-58,4.081237607245266e-96,5.138232505397283e-82,7.099468185362844e-61,-1.5685295023356415e-59,-1.035554603533085e-53,1.7473965215398942e-74,3.76,0.0,0.532758584810625,0.9997640011504236,-6.877283153782699e-33,9.739295333089827e-72,0.026712448561942135,0.018745967692735392,0.0074619290700483,1.2729942220730905e-09,3.638502750782761e-05,3.16421619809472e-06,2.25384444353357e-14,5.361512051398273e-16,3.5361758982887167e-16,0.00010060385682051593,2.903295346132323e-13,8.18442327504693e-16,1.9772905872845013e-08,6.041449553452732e-14,1.9563488634550238e-16,1.438664917794219e-12,2.19878776578556e-15,5.5383386067652176e-17,5.0298337789255155e-15,1.2275794249395555e-13,3.023844893489054e-12
0.010067202618438464,0.49328822402756317,5.669617541006791e-28,2.636949879464266e-09,1.851706224676536e-26,-2.4649512815699307e-32,0.0,0.0,-1.447490315698307e-26,1.7732008781088658e-48,0.00030314276692314566,1.1509307547511072e-09,6.329346316067661e-30,3.2203054256324652e-40,1.6645363700602026e-29,-3.627373988840861e-36,-5.063977815468668e-51,-2.1339698836473095e-32,1.7862356125607711e-31,1.1371975627816649e-29,-2.6653792995444306e-27,-7.245761593032276e-30,-3.0659204870776303e-38,3.540840713962505e-66,-9.610975354327849e-56,-2.7631763958842264e-37,5.8411998241742495e-55,2.7340667086194155e-58,4.117584468796379e-96,1.124723690955522e-81,-5.323639227108695e-61,-9.334079528891556e-60,-1.7670501281625945e-54,1.8473829705173573e-74,3.76,0.0,0.5325853855820503,0.9997613457739091,-6.959198546757761e-33,9.820652776819752e-72,0.026890233680347066,0.018867498917053967,0.0075108992449174055,1.2728352659614124e-09,3.638493085525364e-05,3.206436263396486e-06,2.2839261435352225e-14,5.383124825608173e-16,3.5589733263141546e-16,0.00010137079951344991,2.9825616864815136e-13,8.407727998251988e-16,2.007599264038858e-08,6.206302402358086e-14,1.9731323378997065e-16,1.4876470555715263e-12,2.2581458699599536e-15,5.687851665446822e-17,5.165619274594703e-15,1.260719543238657e-13,3.126799987724819e-12
0.010241156923610195,0.4933306778247995,-3.862560764155926e-28,2.6505236610248005e-09,1.558978656485863e-26,-2.55304753296041e-32,0.0,0.0,-2.62896901812655e-26,1.8089693583783e-48,0.0003150641914755206,1.2185791108748201e-09,2.7840463076183487e-29,3.364199752775388e-40,-2.5800826444190714e-29,-2.608224414382043e-36,-5.317216117107554e-51,-2.2100457922903202e-32,-1.3661412997491602e-31,-1.261678848228726e-30,-3.180040636666699e-27,7.659325889014235e-30,-1.653235070399822e-38,4.791101773267099e-66,-1.113595734259834e-55,-3.979276126830995e-37,-2.381418755930625e-55,-7.830792551866353e-59,4.192614268515113e-96,1.506542519352347e-82,-4.548304274113405e-61,-5.703773731465997e-60,5.873876220370757e-54,1.9373470802301276e-74,3.76,0.0,0.5321373200177845,0.9997543931106613,-7.196051509228107e-33,9.96781717328825e-72,0.027350331295822202,0.019181812847536502,0.007637587047254422,1.2724238740091388e-09,3.638467778697052e-05,3.316994375815035e-06,2.3626988120659657e-14,5.439025263684233e-16,3.617925783911718e-16,0.00010335426278452796,3.195258220118625e-13,9.006906431048083e-16,2.0871105961128933e-08,6.648642558988491e-14,2.0165379660646402e-16,1.6206235998070265e-12,2.417335954170652e-15,6.088824729673493e-17,5.5297769422801696e-15,1.3495967220825635e-13,3.406302443741865e-12
0.010415111228781925,0.4933731183067698,-4.186034145804863e-28,2.663649795322729e-09,1.4487856494078416e-26,-2.662840303530325e-32,0.0,0.0,-3.985323289197501e-26,2.6561862026527365e-48,0.00032721646394984476,1.2888561603961323e-09,-6.332328048979232e-29,3.511287749727267e-40,3.315969525769117e-30,-5.627389392456567e-37,-5.154012746600819e-51,-2.3050014654552546e-32,-1.2847020348266374e-31,-1.4913564102120258e-29,-3.5801655341109905e-27,-2.067542592207726e-30,-1.869971390365169e-39,3.696682258049218e-66,-8.743616196209216e-56,-3.040147825077612e-37,6.674957199670969e-55,-7.3743340073804e-58,4.2544982765329746e-96,3.038176694457152e-82,2.0869540764665916e-60,-1.5900539851167804e-59,1.8986914315856603e-53,1.6683008952487742e-74,3.76,0.0,0.5316896314328087,0.9997473263071482,-7.502386844459539e-33,1.0126976112457115e-71,0.02781028461500791,0.019495737234958666,0.007764171429994542,1.2720125783558743e-09,3.638442056479078e-05,3.4293848771804784e-06,2.44277743722976e-14,5.494861794095827e-16,3.6767934851990077e-16,0.00010533514687082394,3.419093965211934e-13,9.637437198075784e-16,2.1681452932834403e-08,7.114130870633327e-14,2.0599059576276974e-16,1.7628906015430708e-12,2.584733935473587e-15,6.51047221694758e-17,5.912710812517488e-15,1.4430565033638057e-13,3.7053329082453694e-12
0.010589065533953656,0.4934155454746821,8.37906069670474e-28,2.676378825652449e-09,1.3971948995412468e-26,-2.785493522092617e-32,0.0,0.0,-4.9894850917659334e-26,3.8669912973939944e-48,0.0003395992823504043,1.3618119234552376e-09,2.030211848955193e-30,3.6616059510978214e-40,2.983461950439514e-29,-5.101733802463672e-36,-5.420505287440183e-51,-2.4111323521972578e-32,3.4568854509714615e-31,1.4961638950790545e-29,-4.143295448219155e-27,-1.1275534160736432e-29,-4.507329826629914e-38,4.545787181816872e-66,-9.882859421804931e-56,-3.4925747318607385e-37,3.474876617110299e-55,7.14649631757878e-58,4.332769392197073e-96,2.9199721917993534e-81,-7.319545940770468e-61,-6.968048793372205e-60,-9.179491501665076e-54,1.3821487115353378e-74,3.76,0.0,0.5312423195100529,0.9997401455274522,-7.85596928537348e-33,1.0530782143685788e-71,0.028270093650991607,0.019809272476776156,0.007890652478939244,1.2716013790662924e-09,3.6384159194640634e-05,3.5436057269359287e-06,2.524160564713843e-14,5.550634480091887e-16,3.7355765136677757e-16,0.00010731342545645408,3.6544478025495967e-13,1.0300385216114659e-15,2.2507015252335667e-08,7.603553677771086e-14,2.1032578863143196e-16,1.9149210906402724e-12,2.760611805769089e-15,6.953479234127216e-17,6.315043089200136e-15,1.5412507452401918e-13,4.024885686225484e-12
0.010936974144297116,0.49350035987173285,4.7220175065551165e-28,2.7008244755507364e-09,5.200920715490417e-26,-3.0950730495957197e-32,0.0,0.0,-1.3693222214907288e-26,2.3690155270368464e-48,0.00036505533481718025,1.5159592739024475e-09,-4.638861210441579e-31,3.97208713078927e-40,2.0138909810548243e-31,-3.23237346580076e-36,-2.008014807081722e-50,-2.6792851976939375e-32,1.6285161347109772e-32,4.6305724811852956e-32,-4.111029041069616e-27,-6.763755437644568e-32,-2.486214290470432e-38,-1.1779286199063287e-65,-3.8267674187270184e-55,1.3008072299791568e-36,-2.0002784240907127e-53,8.699104958694701e-57,5.141132831758901e-96,-2.109045162714882e-81,1.1201185169017142e-61,-4.33577553713675e-59,-3.830161814536178e-52,6.406795519495706e-74,3.76,0.0,0.5303488243842504,0.999725442695032,-8.824882342703351e-33,1.0131522238964766e-71,0.029189278910248723,0.02043517711160473,0.00814330491829094,1.2707792697971537e-09,3.638362403432698e-05,3.7775303178804768e-06,2.6908345154439332e-14,5.661988571465245e-16,3.8528888857973956e-16,0.00011126207660971496,4.1612557866798933e-13,1.1727878120961238e-15,2.4203735667451796e-08,8.657411244891773e-14,2.18999761056857e-16,2.2502415060886176e-12,3.138915556211464e-15,7.906363607229124e-17,7.180438286963934e-15,1.7524614188705202e-13,4.729696956560246e-12
0.011284882754640577,0.4935851210203926,-1.3494875701981888e-27,2.724175470389628e-09,2.596697186666078e-26,-3.0172184538161543e-32,0.0,0.0,1.9968099242910176e-25,4.746027112773245e-47,0.00039142988146017324,1.6814197280483834e-09,1.5073959646899357e-28,4.295951615272988e-40,-2.593816551745118e-29,7.241355728784416e-36,1.9843568202261777e-49,-2.6097274840491685e-32,3.1449857787190356e-32,-8.783786697857374e-30,9.424493850508377e-27,3.456056987800706e-29,3.1696841789850075e-38,-4.228990045932712e-65,4.450216107871749e-54,2.406015620895338e-36,5.44863547469573e-54,3.73723407506565e-56,-1.9583366609955858e-95,-2.7597195121160803e-80,3.0232418232814042e-61,4.790049146042705e-58,4.526717685273045e-52,1.5356831039132165e-71,3.76,0.0,0.5294568321091376,0.9997102859228257,-9.298774809156829e-33,-1.0923671796936278e-70,0.030107887121551182,0.021059529924413355,0.008395545050292625,1.2699575466672493e-09,3.638307235371279e-05,4.0187518581197205e-06,2.862709053934242e-14,5.773088042554389e-16,3.969863567662774e-16,0.0001152000636352805,4.718835096208315e-13,1.3298245799329949e-15,2.5961208952232944e-08,9.816758051411418e-14,2.27690821886952e-16,2.6306795117233517e-12,3.554504409512558e-15,8.953163405045443e-17,8.131126073224485e-15,1.9844889803311692e-13,5.5293432248327445e-12
0.011632791364984038,0.4936698289219772,-4.829648716893092e-28,2.746684572463472e-09,-5.503568971536509e-26,-2.014622470006157e-32,0.0,0.0,3.48235541011973e-25,2.9817899713131475e-46,0.00041872042382915046,1.8585905596201956e-09,-4.511333475727262e-29,4.63350946637325e-40,-4.50637070949126e-30,1.9318922885527146e-35,-7.945527379668432e-49,-1.7345537607342434e-32,1.8044819384040792e-32,-6.079842341167576e-30,2.3785765636226545e-26,-3.61683088942817e-30,1.4292570693199007e-37,-8.807485109173912e-65,-1.4940896976051103e-53,1.958216966890204e-36,6.111953388810822e-52,4.7058754701675225e-56,7.055574107779879e-93,1.9916223750371727e-79,8.609364004943303e-60,-1.1057586727524928e-57,1.1831929493738418e-50,6.702146314455214e-71,3.76,0.0,0.5285663401577293,0.9996946765176739,-6.824755015336121e-33,2.08094516826262e-69,0.031025918297596204,0.021682334081806136,0.008647373558786444,1.269136210140248e-09,3.638250420035203e-05,4.267254084173682e-06,3.039772589140937e-14,5.883933397197858e-16,4.0865012261926835e-16,0.00011912727013013618,5.330435770285822e-13,1.5020620820050764e-15,2.7779437880229545e-08,1.1088337700368355e-13,2.364119729600526e-16,3.060585253865995e-12,4.009700028994893e-15,1.0099726544534025e-16,9.172417439308023e-15,2.2386296542248306e-13,6.432968492986001e-12
0.011980699975327498,0.4937544835746549,6.941463003875925e-29,2.7685517609644805e-09,-1.053501605800302e-25,-2.96043505514847e-33,0.0,0.0,3.2772535105790815e-25,5.364042601944062e-46,0.0004469244398776198,2.0478677385224773e-09,-5.655721705255589e-30,4.98506588887626e-40,1.2292521344536161e-32,2.0221150639122612e-35,-2.4227903635392054e-48,-2.3617706048328157e-33,-3.5926928829724833e-32,-2.391461220327021e-31,2.711334265336881e-26,-8.235116614742564e-31,1.5637517424016324e-37,-8.940613795168825e-65,-4.6258349501496e-53,1.688744434780426e-36,-2.6481868655957203e-52,3.03808060861091e-56,1.897218134459022e-91,-6.618232350987208e-80,-6.040010455210295e-60,-9.662310907709339e-57,-3.72088119329516e-51,6.72662462459819e-70,3.76,0.0,0.5276773460072859,0.9996786157838337,-1.724319636625503e-33,9.512941045734476e-69,0.03194337242326591,0.022303592744616175,0.008898791126475462,1.2683152606784368e-09,3.6381919621710904e-05,4.523020759524571e-06,3.2220135492364544e-14,5.994525138327586e-16,4.2028025279528055e-16,0.00012304360845607863,5.999404595238866e-13,1.690440658074752e-15,2.9658476927117705e-08,1.247909380500512e-13,2.451741172813856e-16,3.544571065875203e-12,4.506888010677445e-15,1.1352061976866714e-16,1.0309769625337156e-14,2.516215358242434e-13,7.450267892095684e-12
0.01232860858567096,0.4938390849753353,-1.3334361232581e-28,2.7899331458235203e-09,-1.0126358689582207e-25,1.5019563075890318e-32,0.0,0.0,2.493689294302634e-25,7.857494773248445e-46,0.0004760393898345337,2.249645921542354e-09,4.016454882998873e-30,5.350914939983904e-40,-9.585484920032614e-31,1.9231253642869376e-35,-2.7529171369437674e-48,1.330363215187446e-32,-8.456159217963052e-33,2.478833673403539e-31,2.3185321069841137e-26,6.40356060439672e-31,1.478348195390533e-37,-6.528349396014277e-65,-5.2736255218776e-53,2.3596155581514766e-36,-1.5639988407929739e-53,4.592035069842758e-56,4.1237006124893056e-91,3.784992159333384e-81,2.933950482558438e-60,-4.3894881120488124e-57,-2.1085728738086844e-51,1.2421168986652869e-69,3.76,0.0,0.5267898471393067,0.9996621050229809,3.680873255645513e-33,1.932244083132181e-68,0.03286024946150617,0.02292330906792126,0.009149798434925579,1.2674946987424543e-09,3.638131866516174e-05,4.786035674530927e-06,3.409420381548345e-14,6.104863767970385e-16,4.3187681391129234e-16,0.00012694901386501236,6.729184736003626e-13,1.8959276221292398e-15,3.159842334893824e-08,1.39961691867975e-13,2.5398617251293097e-16,4.087518086272939e-12,5.048517359272295e-15,1.2716338367322163e-16,1.1548784921321236e-14,2.8186134104633153e-13,8.591501594324556e-12
0.01267651719601442,0.4939236331188527,-7.466037679083873e-29,2.8109490155381053e-09,-8.028358608952453e-26,3.0042050445992956e-32,0.0,0.0,2.2574993402889783e-25,9.748319270357658e-46,0.000506062720964551,2.464318444890497e-09,-2.494700903197874e-30,5.7313389330597415e-40,3.319696526185945e-31,1.7492611992960528e-35,-1.8178478505280382e-48,2.6381748336760944e-32,2.1699823865535445e-32,-2.78192054928373e-32,2.041936287235271e-26,-4.6135270563899815e-31,1.3472261496351517e-37,-3.4145848804744577e-65,-3.4812037723505697e-53,3.7064525487559226e-36,1.6694456368562443e-52,5.868304287778599e-56,4.996827266346175e-91,1.4041421332173348e-79,6.561128225058375e-60,-3.224958735576366e-57,4.2381781483559174e-51,1.2296594269790907e-69,3.76,0.0,0.5259038410395233,0.9996451455342112,7.968251947574772e-33,2.581846288338547e-68,0.03377654935809383,0.023541486201058736,0.009400396164567427,1.2666745247913128e-09,3.6380701377982894e-05,5.056282646342503e-06,3.601981552498595e-14,6.214949787250213e-16,4.434398725452133e-16,0.00013084343973564217,7.523315367603755e-13,2.1195171537901365e-15,3.3599409128701776e-08,1.564690507395306e-13,2.628553124805358e-16,4.694582793232632e-12,5.637099966893359e-15,1.4198882782012457e-16,1.2895209474453151e-14,3.1472262381711395e-13,9.867508549062275e-12
