Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43)
1.962470259848469e-19,0.700593165150308,4.4136195713294734e-24,4.54265968580429e-25,1.8684461993482065e-36,2.9523722455256064e-36,0.0,0.0,4.2533793099392556e-19,3.174896614507573e-34,1.369957460542057e-46,1.6231297786301305e-56,2.6560881958573055e-49,3.9791643798802554e-73,7.821985629245332e-53,4.0529116317406443e-44,3.237865476444897e-75,5.2505469676118014e-33,3.6491918740181655e-93,2.3231054971929337e-64,1.5912352370317911e-99,4.756234178773478e-99,3.607028368089255e-33,1.061028621461615e-83,2.576352990016307e-53,5.005492623728449e-96,3.825076370440545e-106,3.4945966993758466e-91,2.4067102419223404e-156,2.7671706620549947e-125,3.834934398318204e-52,2.3058616866526584e-130,2.3721732983110004e-114,3.668539321159615e-136,3.76,0.0,0.5579142721677328,0.9999999999996013,8.055214545135505e-49,3.216773180669984e-84,3.101608060569535e-15,1.9492539749353453e-15,5.838372348529863e-16,5.685168507811937e-16,3.9870043422349656e-13,3.4412018425696766e-31,1.46581139215043e-48,8.824938623803274e-30,5.814371371167076e-38,2.1939892317405043e-32,1.3901783695832382e-79,1.0665759075858271e-77,3.681656174627589e-35,1.0667661545704513e-79,7.611311729395044e-37,6.003144989555454e-95,8.394004554256337e-78,6.009415523533383e-81,1.1299923190052757e-79,5.13380881694213e-78,4.121229677080155e-96,3.849671669808486e-95,5.058363575572582e-92,1.483001459763776e-37,5.2505469676118014e-33,4.8201173363050555e-49,3.2588552469636756e-19,9.945681991506023e-20,1.161153311376015e-30,5.727671245452008e-44,4.6605323707936515e-31,3.912595064901562e-32,5.975410204793372e-32,5.645191732961886e-33,6.974623746797313e-32,3.6040719055468274e-44,3.6070283681297846e-33
3.926645532954843e-19,0.7005931651503085,8.831074807046123e-24,9.089266079311801e-25,7.478654369499847e-36,1.181718431206449e-35,0.0,0.0,8.510453997209061e-19,1.2707860477393808e-33,1.0967989614652861e-45,2.5991224286475252e-55,2.126485625727373e-48,6.371847478303212e-72,6.2623446050460045e-52,3.244793648932317e-43,5.245394551127817e-74,2.1015871196237046e-32,2.3395931340351365e-91,3.7212944382093403e-63,1.536617381333358e-97,6.10034288666984e-97,1.4437513658448546e-32,3.399483389366094e-82,2.06264892541284e-52,3.2091533199935847e-94,2.452502831619646e-104,2.24047809109323e-89,2.4709613284303503e-153,7.099510725537152e-123,3.070279323682501e-51,5.916014723096588e-128,3.042547982629947e-112,9.50923504875446e-134,3.76,0.0,0.5579142721677297,0.9999999999992023,6.44906978065135e-48,1.0309815261411727e-82,6.205910828402792e-15,3.9002014807776586e-15,1.1681817131803914e-15,1.137527634444703e-15,7.977472629908658e-13,1.3773775401354215e-30,1.173540389818378e-47,3.5322752934154715e-29,2.327263816889354e-37,8.781674629067968e-32,4.4555460053390815e-78,3.418394449340668e-76,1.4736219374842106e-34,3.4190041968875726e-78,3.0465082576018425e-36,3.848134085330851e-93,2.6902931495361437e-76,1.926028192798547e-79,3.6216451601244177e-78,1.6453947102336386e-76,2.641789332164958e-94,2.4677153051093054e-93,3.242510605955979e-90,5.935871113791142e-37,2.101587119623705e-32,3.859026081069984e-48,6.520541819066714e-19,1.9900004888075985e-19,4.647639298328884e-30,4.585619669287154e-43,1.865427518095531e-30,1.566057677683424e-31,2.391721318765736e-31,2.259547872459972e-32,2.7916671379360102e-31,2.885449018514492e-43,1.4437513658773026e-32
7.854996079167591e-19,0.7005931651503093,1.766598848614021e-23,1.8182478868623057e-24,2.992436096336777e-35,4.7284139653529394e-35,0.0,0.0,1.70246033717422e-18,5.08479946643594e-33,8.777725091622236e-45,4.160288555815812e-54,1.7018348689424385e-47,1.0199105609917729e-70,5.0117789376404975e-51,2.5968210777919643e-42,8.588741651214502e-73,8.409085926879096e-32,1.4986562192805053e-89,5.9575338839949534e-62,1.645982859460384e-95,7.816361090654322e-95,5.776886035719105e-32,1.0885058665939788e-80,1.6507460222251383e-51,2.055664101108954e-92,1.5711683814772363e-102,1.4351668144390392e-87,2.5335927934470724e-150,1.8194682727197552e-120,2.4571565806911447e-50,1.5161671222191168e-125,3.898412775579347e-110,2.486518661134068e-131,3.76,0.0,0.5579142721677235,0.9999999999984042,5.161216194225526e-47,3.3017260410933305e-81,1.2414516364069238e-14,7.802096492720393e-15,2.3368706698461614e-15,2.275549201502529e-15,1.5958409197062407e-12,5.511304278075334e-30,9.391889747671149e-47,1.4133702163414142e-28,9.312086665156848e-37,3.51381371864251e-31,1.426891683462909e-76,1.0947431807638145e-74,5.896407234149871e-34,1.094938454522038e-76,1.2190001297269742e-35,2.4647663063575613e-91,8.615682372042225e-75,6.1681185801416435e-78,1.159834362633991e-76,5.269387911299343e-75,1.6920910730251565e-92,1.5805950111168428e-91,2.0768587366605642e-88,2.3751219977686685e-36,8.409085926879101e-32,3.088394252423974e-47,1.3043914963242644e-18,3.9808650680530342e-19,1.8596611023551746e-29,3.669889400261044e-42,7.464139904163741e-30,6.266270595496328e-31,9.570000636404887e-31,9.04113468604865e-32,1.1170304865074869e-30,2.3092361870771774e-42,5.776886035978787e-32
1.5711697171593087e-18,0.7005931651503111,3.5335828674971557e-23,3.636890445643048e-24,1.1971694612536294e-34,1.8916742668871217e-34,0.0,0.0,3.405290212078261e-18,2.0342508888292764e-32,7.023513722957269e-44,6.657816161506896e-53,1.36172660094654e-46,1.6321889515357033e-69,4.0101846133372496e-50,2.0778514095327595e-41,1.436050918685798e-71,3.3641819410583237e-31,9.595615061622764e-88,9.534825349258177e-61,1.9012394090570823e-93,1.0010015532090113e-92,2.3111305817943224e-31,3.4842930618764496e-79,1.3208476250619638e-50,1.3162032389575983e-90,1.006228402047821e-100,9.189104293834476e-86,2.596104569117411e-147,4.660392188155607e-118,1.9660985944365204e-49,3.883523525210029e-123,4.9924991248099685e-108,6.622074347021714e-129,3.76,0.0,0.5579142721677111,0.999999999996808,4.129757709395301e-46,1.0569664135462146e-79,2.4831727435401864e-14,1.560588651763829e-14,4.67424858322154e-15,4.551592334541407e-15,3.192028229859537e-12,2.2048805859759588e-29,7.514938755050916e-46,5.654401187271223e-28,3.725441029608519e-36,1.4057542940046484e-30,4.567841273032661e-75,3.504549877831861e-73,2.358946846841745e-33,3.5051750093261837e-75,4.876794288996904e-35,1.5780780627150732e-89,2.758097893323938e-73,1.9745708062984174e-76,3.7129232279666134e-75,1.686864379359437e-73,1.0833691595404096e-90,1.011983288790084e-89,1.3297184433477099e-86,9.502037531996159e-36,3.364181941058327e-31,2.4711848590247354e-46,2.6090661251473926e-18,7.96259422626968e-19,7.439855347771423e-29,2.9364691052154355e-41,2.986141997200624e-29,2.506916273373534e-30,3.8286234156240685e-30,3.617042596801544e-31,4.4688493113929244e-30,1.8477398131855617e-41,2.3111305820021074e-31
3.1425099356444074e-18,0.7005931651503143,7.067556037520694e-23,7.274175566878502e-24,4.789068920263964e-34,7.567319183177252e-34,0.0,0.0,6.810949961875997e-18,8.137665806975288e-32,5.619344502804534e-43,1.0653589566621842e-51,1.0894849392439246e-45,2.611767997446625e-68,3.2084523070296848e-49,1.6624389626665411e-40,2.4948859994130567e-70,1.345782300393409e-30,6.142542862083268e-86,1.525793783270905e-59,2.3019102283736933e-91,1.2816067810128052e-90,9.245274711442232e-31,1.1151456993104361e-77,1.0567784351747838e-49,8.425551666366992e-89,6.444332857590417e-99,5.882318811076525e-84,2.6592846890596993e-144,1.1933873486152717e-115,1.5730282257227014e-48,9.944555137924312e-121,6.392019944117768e-106,1.8252853729397557e-126,3.76,0.0,0.5579142721676862,0.9999999999936157,3.3041208043597995e-45,3.382957005890893e-78,4.9666149578066035e-14,3.121346657160382e-14,9.349004410147656e-15,9.103678596312068e-15,6.3844028370563135e-12,8.820240145492533e-29,6.012521848371468e-45,2.261944546692093e-27,1.4902976913155172e-35,5.623474826139793e-30,1.4619953326721307e-73,1.1216754783661749e-71,9.436555361625958e-33,1.1218755665097695e-73,1.950876483847466e-34,1.0101708445534448e-87,8.827640872703686e-72,6.319863429159228e-75,1.1883680086899596e-73,5.399022630055839e-72,6.93494171270587e-89,6.477981270000745e-88,8.511890750510022e-85,3.8011267159141023e-35,1.3457823003934118e-30,1.9771356928777766e-45,5.218415382745421e-18,1.5926052541606071e-18,2.9761843438849244e-28,2.3493983418981534e-40,1.1945540128701612e-28,1.0028481222792815e-29,1.5315740073647913e-29,1.4469347910106668e-30,1.7876852072651644e-29,1.4783322103873779e-40,9.24527471310467e-31
6.285190372614606e-18,0.7005931651503207,1.413552290659684e-22,1.4548745824045288e-23,1.9157065875766837e-33,3.0270558690074258e-33,0.0,0.0,1.3622269461430084e-17,3.255198777827924e-31,4.495689035550479e-42,1.704661031242553e-50,8.716296811917828e-45,4.179041345052085e-67,2.5668836963231166e-48,1.3300143063376114e-39,4.6222938590419854e-69,5.383348274188612e-30,3.931659243428311e-84,2.441447450589293e-58,2.8621466146365476e-89,1.6406645768704883e-88,3.698260363325312e-30,3.568741345217202e-76,8.45462886724773e-49,5.392945686120462e-87,4.128738478388805e-97,3.7650975563235775e-82,2.723554920818753e-141,3.055490195635182e-113,1.2584823274643515e-47,2.5461564058386587e-118,8.182825396569499e-104,5.336793263740194e-124,3.76,0.0,0.5579142721676366,0.9999999999872309,2.643423627690556e-44,1.082653732820879e-76,9.933499386339009e-14,6.242862669605382e-14,1.8698516064701325e-14,1.820785110262502e-14,1.2769151999010606e-11,3.528239624410812e-28,4.81024582956248e-44,9.048146297793904e-27,5.961433317852163e-35,2.2494814672878142e-29,4.678842939964715e-72,3.589712795725493e-70,3.774775755536671e-32,3.590353184663648e-72,7.803823506592167e-34,6.465736315637971e-86,2.8251215270913665e-70,2.0225542238025824e-73,3.803149818085917e-72,1.7278563182874186e-70,4.438804057264629e-87,4.146320293930104e-86,5.4481518382927195e-83,1.5205144475135848e-34,5.383348274188633e-30,1.5817836849896347e-44,1.043711389774856e-17,3.1852969167891254e-18,1.1905221801205512e-27,1.8796079012069767e-39,4.778410486063403e-28,4.0115557214526877e-29,6.12654532077918e-29,5.787974672433184e-30,7.151031799037792e-29,1.1827219143408546e-39,3.6982603646553254e-30
1.2570551246555001e-17,0.7005931651503338,2.827153876086534e-22,2.909788639716237e-23,7.662990805190511e-33,1.210851001769017e-32,0.0,0.0,2.7244908460372705e-17,1.3021060026024144e-30,3.59663662345563e-41,2.727527007891335e-49,6.973208600213369e-44,6.686636183575701e-66,2.05355569487562e-47,1.0640366983320811e-38,9.412731628842653e-68,2.1533831384787788e-29,2.5164001129397968e-82,3.9064578475743877e-57,3.609588407065556e-87,2.1001837167250296e-86,1.479334238845568e-29,1.1420412566730471e-74,6.763863690685603e-48,3.451675204478493e-85,2.6475459263822912e-95,2.4097947771779993e-80,2.7891493687921254e-138,7.822590833937746e-111,1.0068097671657835e-46,6.518609645151243e-116,1.0474687774926893e-101,1.7060000933105409e-121,3.76,0.0,0.5579142721675372,0.9999999999744613,2.1147914935950422e-43,3.4646713809628287e-75,1.986726824340211e-13,1.2485894701102947e-13,3.739753937661438e-14,3.641619604633743e-14,2.553865011316215e-11,1.4113245641457743e-27,3.848288007934715e-43,3.619332106113169e-26,2.3846218265298036e-34,8.998108974463213e-29,1.497303022264589e-70,1.1487643003492e-68,1.5099410333913361e-31,1.1489692631377173e-70,3.121592936727008e-33,4.138276999197621e-84,9.040831232208464e-69,6.472490279807395e-72,1.21706751487361e-70,5.529410758950704e-69,2.840975845636397e-85,2.6537769328942382e-84,3.486990589061063e-81,6.082196661128082e-34,2.153383138478796e-29,1.2654570081266702e-43,2.0874510926983167e-17,6.3706802402911225e-18,4.762185606432193e-27,1.5037220127262002e-38,1.9114030817782406e-27,1.604654936160534e-28,2.4506679876341964e-28,2.3152369678298488e-29,2.8604709100072526e-28,9.461999890393491e-39,1.4793342399096048e-29
2.514127299443579e-17,0.70059316515036,5.65438989338667e-22,5.819616777853068e-23,3.065234343863409e-32,4.8434854324881885e-32,0.0,0.0,5.4490186457595757e-17,5.2084769937603544e-30,2.877343488287085e-40,4.364098684695712e-48,5.5786421046425634e-43,1.069875387906486e-64,1.6428640452649005e-46,8.512394570746564e-38,2.1514597487840565e-66,8.613620320304979e-29,1.6105403080482291e-80,6.250446109143586e-56,4.5857365772946944e-85,2.6883203023169063e-84,5.917397120788657e-29,3.654602509653767e-73,5.411155253377646e-47,2.209133325275013e-83,1.70088657510847e-93,1.5423110173545593e-78,2.8562063516963565e-135,2.0026519081712207e-108,8.054573852206612e-46,1.6688220036636528e-113,1.340804457262151e-99,6.106760995088997e-119,3.76,0.0,0.5579142721673385,0.9999999999489223,1.6918571059948942e-42,1.1087283150242055e-73,3.973480595752143e-13,2.497195879052835e-13,7.479558601166337e-14,7.283288565810828e-14,5.107764550243708e-11,5.645355690877357e-27,3.0786669469486e-42,1.4477475307591748e-25,9.538584209818682e-34,3.5992802338849066e-28,4.79148703739147e-69,3.676135695246551e-67,6.039825664085781e-31,3.6767917733496214e-69,1.248649896597152e-32,2.6485631425234623e-82,2.8931367753216344e-67,2.0712476145618446e-70,3.8947114921763185e-69,1.7694547328562072e-67,1.818269749604036e-83,1.6984594704430973e-82,2.2317295226352505e-79,2.432915516145541e-33,8.61362032030512e-29,1.0123776420075675e-42,4.1749304982365713e-17,1.2741446880274951e-17,1.9048936192089698e-26,1.2029918866472344e-37,7.64569010046334e-27,6.4186850446315205e-28,9.802771671436788e-28,9.26104204059046e-29,1.1441999984734755e-27,7.569689720653379e-38,5.917397129301053e-29
5.028271649019738e-17,0.7005931651504124,1.130899331377229e-21,1.163927314818044e-22,1.2261054463568728e-31,1.9374297514346811e-31,0.0,0.0,1.089807424493931e-16,2.0834013941707232e-29,2.3018885162267617e-39,6.982602225138808e-47,4.462954594985454e-42,1.7118114861324807e-63,1.3142990223733183e-45,6.809956002011964e-37,6.161423801811223e-65,3.4454657678805647e-28,1.361971803513949e-78,1.0000804654201819e-54,1.0219803443631517e-82,6.023754511107879e-82,2.3669708637220806e-28,1.169484111803817e-71,4.32895002115209e-46,1.8681802988208425e-81,1.4491762215341702e-91,1.304272940985661e-76,3.860055354923188e-132,6.767850848338154e-106,6.443697516495622e-45,5.639699010056698e-111,3.004344136130346e-97,6.083646771954201e-116,3.76,0.0,0.557914272166941,0.9999999998978443,1.353499848135041e-41,4.1104757174424557e-72,7.946988138573263e-13,4.994408707510023e-13,1.4959167932665297e-13,1.4566626377903412e-13,1.0215563292487462e-10,2.2581537672770693e-26,2.462948177735342e-41,5.791019266065199e-25,3.815452988000064e-33,1.4397194405755385e-27,1.7763597356576813e-67,1.362862715771901e-65,2.4159426258892598e-30,1.3631060789307165e-67,4.994625150116437e-32,1.9596182896822093e-80,1.0725796260373363e-65,7.678786986940855e-69,1.4438959723487491e-67,6.559942522919977e-66,1.3453009939373198e-81,1.2566557985596188e-80,1.6512115979017052e-77,9.731808386254031e-33,3.4454657678806755e-28,8.099069459073898e-42,8.349889308078407e-17,2.548298013216196e-17,7.619613224469451e-26,9.623992192566694e-37,3.058291593286503e-26,2.5674870813080272e-27,3.9211286139373574e-27,3.704435626749744e-28,4.5768232332470084e-27,6.0557876630938874e-37,2.366970870532037e-28
1.0056560348172054e-16,0.7005931651505171,2.2618725697681787e-21,2.327858626505054e-22,4.904478038488612e-31,7.749944509165543e-31,0.0,0.0,2.1796185442239272e-16,8.333626769657468e-29,1.8415163827534777e-38,1.1172198869258529e-45,3.5703973546211613e-41,2.7389070272550416e-62,1.0514423169553414e-44,5.447980862243773e-36,1.7578691201212953e-63,1.3781899042338158e-27,8.74978992845663e-77,1.6001360252499542e-53,1.3110941567189066e-80,7.736278073482148e-80,9.467907343929225e-28,3.7423674382235206e-70,3.463170501050849e-45,1.2001867927074192e-79,9.449590797374347e-90,8.379112057436585e-75,3.97237322218944e-129,1.7407876840791704e-103,5.154973624776348e-44,1.4506137379418073e-108,3.8584912843629686e-95,2.757272520601078e-113,3.76,0.0,0.5579142721661462,0.9999999997956882,1.0828129019950983e-40,1.3210181521904308e-70,1.589400322420452e-12,9.98883440671283e-13,2.9918386613619833e-13,2.913330156104225e-13,2.0431159434530196e-10,9.032638083140899e-26,1.9703643964200735e-40,2.316413348060596e-24,1.5261849946202482e-32,5.758892601730365e-27,5.708688389308382e-66,4.379832225034755e-64,9.66379565689094e-30,4.380615186175436e-66,1.9978552686450867e-31,1.2620980002795887e-78,3.44694940391845e-64,2.4677322065508928e-67,4.6402495994725275e-66,2.1081688875468777e-64,8.664451009012552e-80,8.093529069438247e-79,1.0634678431531604e-75,3.8928107132904407e-32,1.3781899042339046e-27,6.479275185596404e-41,1.6699806922823396e-16,5.0966046523613357e-17,3.0478530346828696e-25,7.6992165829131e-36,1.2233197466312485e-25,1.0269974479396456e-26,1.5684554355314523e-26,1.4817779940713898e-27,1.830733917426468e-26,4.8446444259449176e-36,9.467907398409035e-28
2.0113137746476688e-16,0.7005931651507264,4.524029263802874e-21,4.655721400365595e-22,1.9618287343384544e-30,3.1001463815579167e-30,0.0,0.0,4.3592407832601167e-16,3.3334549461380193e-28,1.4732154613392282e-37,1.7875545942730469e-44,2.856359057697718e-40,4.3822580256512494e-61,8.411550685197758e-44,4.358390989922481e-35,5.273315632838486e-62,5.5127673640827004e-27,5.600212859979987e-75,2.5602234980826755e-52,1.6773399353812076e-78,9.902723052711077e-78,3.7871676019245065e-27,1.1975606252542337e-68,2.770540845242966e-44,7.681691178042452e-78,6.226457148323641e-88,5.3629644191074845e-73,4.068064147399122e-126,4.4567790882668573e-101,4.123985524681791e-43,3.7138874068158427e-106,4.939080627580995e-93,1.3164211048325015e-110,3.76,0.0,0.5579142721645566,0.9999999995913761,8.662673040179877e-40,4.228052450786341e-69,3.17880333954231e-12,1.997768597427217e-12,5.983682404735543e-13,5.826665016313475e-13,4.086234634883801e-10,3.6130598617714e-25,1.5762938686594052e-39,9.265663179650645e-24,6.104747086106692e-32,2.303560124862997e-26,1.8270286137047857e-64,1.4017364945559947e-62,3.865523639643994e-29,1.4019876287107443e-64,7.991432258521518e-31,8.079301029289889e-77,1.1031734912166604e-62,7.89781623633951e-66,1.485081860032393e-64,6.747055902083575e-63,5.546534870906727e-78,5.181060171908156e-77,6.807774295123894e-74,1.557188232593381e-31,5.512767364083412e-27,5.1834284583330864e-40,3.3399642132558644e-16,1.0193217885722574e-16,1.219142759134792e-24,6.159382380334374e-35,4.893285194681135e-25,4.107995044353573e-26,6.273829729048545e-26,5.9271193131200895e-27,7.322944727945048e-26,3.8757211642228283e-35,3.787167645508416e-27
4.0226292543085957e-16,0.7005931651511453,9.049183520863361e-21,9.311447550035874e-22,7.847600121862393e-30,1.2401910499613061e-29,0.0,0.0,8.718485259637286e-16,1.3333828258510065e-27,1.1785735146849797e-36,2.8600894124747997e-43,2.285148039819716e-39,7.011617826602563e-60,6.729245013276346e-43,3.4867151133719327e-34,1.6310650731172143e-60,2.2051089374442655e-26,3.5841450935664335e-73,4.0963623894074486e-51,2.1464165554417397e-76,1.2675505100338532e-75,1.5148678828723334e-26,3.832199641854996e-67,2.2164348551464376e-43,4.9163192342366746e-76,4.2132136988950506e-86,3.4323058566110667e-71,4.165716155192177e-123,1.140939827297375e-98,3.2991916780411165e-42,9.507660039043873e-104,6.322208523013735e-91,6.495759190535042e-108,3.76,0.0,0.5579142721613773,0.9999999991827522,6.930394730229452e-39,1.3531255022361714e-67,6.357609373768455e-12,3.995538978600564e-12,1.196736992021326e-12,1.1653334031057972e-12,8.172469869835433e-10,1.4452248909747986e-24,1.2610360512603967e-38,3.7062660326448396e-23,2.4418998629900927e-31,9.214247598052097e-26,5.846526514083467e-63,4.4855814145411395e-61,1.5462108082078256e-28,4.4863885845406974e-63,3.196575753583795e-30,5.170800053824135e-75,3.530174604524755e-61,2.5273161161351507e-64,4.75229123382655e-63,2.1590697741916615e-61,3.5498146249722777e-76,3.315908810202611e-75,4.3570169903029755e-72,6.229252628608738e-31,2.2051089374448352e-26,4.14674683062403e-39,6.6799312473010215e-16,2.0386444172728874e-16,4.876574097311393e-24,4.9275095217837055e-34,1.9573153111171155e-24,1.6431990856660534e-25,2.5095334946055194e-25,2.37084907268232e-26,2.9291795508056915e-25,3.100579029197953e-34,1.5148679177394847e-26
6.033944733969522e-16,0.700593165151564,1.3575178646894865e-20,1.3967174301658528e-21,1.6676564916994317e-29,2.635599921480081e-29,0.0,0.0,1.3077729734319248e-15,2.8334390342628596e-27,3.369984757457954e-36,1.0527029808350595e-42,6.53419361198354e-39,2.580741329231901e-59,1.9241437760944298e-42,9.969827491429168e-34,7.17178249801109e-60,4.6858583623283726e-26,1.778630131609599e-72,1.5617385944233054e-50,1.10750336805466e-75,6.540091700947565e-75,3.2190946753032945e-26,1.792788931529066e-66,6.3376206122251855e-43,2.4397217252508637e-75,2.1346812687737732e-85,1.7032799237285872e-70,3.716537461143411e-122,7.908335294072664e-98,9.433629501139508e-42,6.590156866690426e-103,3.2620497895593625e-90,3.929316601733044e-107,3.76,0.0,0.5579142721581981,0.9999999987741285,1.9817014217219438e-38,5.982185192809657e-67,9.536415407977028e-12,5.9933094274353806e-12,1.7951057464421578e-12,1.7480002340128563e-12,1.225870295687826e-09,3.0711035078711448e-24,3.605775680419229e-38,7.875814448576072e-23,5.189037453727753e-31,1.9580281861348035e-25,2.5846912631099893e-62,1.9830305546988493e-60,3.2856991980686417e-28,1.9833880548614534e-62,6.792726155924729e-30,2.7673211998717273e-74,1.5606547951361284e-60,1.1173013009493981e-63,2.100940883836788e-62,9.545030979768837e-61,1.8997982783024395e-75,1.774616028372502e-74,2.331799112639184e-71,1.3238001419868106e-30,4.685858362330001e-26,1.1857745297954826e-38,1.001989827344429e-15,3.057967028001902e-16,1.036272183629781e-23,1.4089601847809754e-33,4.159295797463449e-24,3.491798744072155e-25,5.332759684201053e-25,5.038054986670137e-26,6.2245074117058075e-25,8.865749315353492e-34,3.21909477500157e-26
1.0056575693291376e-15,0.7005931651524014,2.26305323746813e-20,2.327863021273814e-21,4.6108739163926935e-29,7.288038975634551e-29,0.0,0.0,2.1796218676902344e-15,7.833626957967406e-27,1.5487207573859662e-35,8.099585420574552e-42,3.0030081608114043e-38,1.9856440876475017e-58,8.842650554182451e-42,4.581762653442223e-33,1.139073678847211e-58,1.2955029204148076e-25,5.6254046231363594e-71,1.2842745499852392e-49,7.464439902796233e-74,4.408715360860278e-73,8.899850303789793e-26,2.6184736572635687e-65,2.912536913668079e-42,7.716380044298928e-74,7.3451823973617405e-84,5.387090192541821e-69,1.644718113847955e-119,8.997795413037638e-96,4.3353485557798816e-41,7.498176853682945e-101,2.1990842660603536e-88,1.2669774041859253e-104,3.76,0.0,0.5579142721518396,0.9999999979568819,9.107738337235657e-38,9.649527022352578e-66,1.5894027476323882e-11,9.988850595750831e-12,2.9918432667760562e-12,2.9133336135574795e-12,2.0431160539337726e-09,8.490699733997574e-24,1.6570809293542645e-37,2.177429770857282e-22,1.4346159629787965e-30,5.413374406014018e-25,4.168284587393824e-61,3.197994713263922e-59,9.083997699060836e-28,3.198575448331933e-61,1.8779902752731342e-29,7.534573999036851e-73,2.516837616724335e-59,1.8018512626291638e-62,3.388150186578447e-61,1.5393085713639752e-59,5.172572356184415e-74,4.8317394991403706e-73,6.348783534511535e-70,3.660483919633599e-30,1.295502920415556e-25,5.449535964305642e-38,1.6699832294123262e-15,5.096612177573469e-16,2.8649882709240417e-23,6.475059203278873e-33,1.1499231490234629e-23,9.653798491421238e-25,1.4743514774176186e-24,1.392874106558188e-25,1.720893320091375e-24,4.074376545235844e-33,8.899850761966061e-26
1.3676943556681044e-15,0.7005931651531554,3.078306759805282e-20,3.165894247767134e-21,8.210947171804454e-29,1.2979466822218817e-28,0.0,0.0,2.9642858719749885e-15,1.3949369544517447e-26,3.4861559354722544e-35,2.2306575816302506e-41,6.759910309193734e-38,5.468541630162326e-58,1.9904717413988473e-41,1.0313501648288101e-32,4.2091987269530254e-58,2.30690787876857e-25,2.5795914176879656e-70,3.745642912835155e-49,4.268585435682446e-73,2.5212202168591166e-72,1.5847996051506667e-25,9.375043448770258e-65,6.556093557543718e-42,3.538451108117078e-73,3.44269266546976e-83,2.470310044192972e-68,1.4265922965750817e-118,5.797338753648114e-95,9.758829399811647e-41,4.831167982358447e-100,1.2576218507059625e-87,1.0949861845312621e-103,3.76,0.0,0.557914272146117,0.9999999972213607,2.0502144828210978e-37,3.578920803441402e-65,2.1615878337779275e-11,1.3584837865850539e-11,4.068907044359488e-12,3.962133427142743e-12,2.7786365423618134e-09,1.5119421898380596e-23,3.7300728375166477e-37,3.877355566517744e-22,2.5546255425582295e-30,9.63961832991415e-25,1.5458108135163872e-60,1.1859779069609137e-58,1.6175914858575336e-27,1.1861938087664224e-60,3.3441457103141204e-29,3.1860165655496533e-72,9.333704709759722e-59,6.682175818802637e-62,1.2564976401571383e-60,5.708533426447328e-59,2.187237223965272e-73,2.043115096562768e-72,2.684602044523352e-69,6.518964792680555e-30,2.3069078787702546e-25,1.2267313356580513e-37,2.2711772887203142e-15,6.931392754121146e-16,5.1016955459402617e-23,1.4575295313192392e-32,2.0476725450708027e-23,1.7190556261595456e-24,2.625383335963755e-24,2.4802960625140894e-25,3.0644010804078863e-24,9.171402163518932e-33,1.5847997082856838e-25
1.7297311420070712e-15,0.7005931651539092,3.893847857083923e-20,4.003925680132838e-21,1.281795035450156e-28,2.026369555716402e-28,0.0,0.0,3.7489498756799866e-15,2.177516356453649e-26,6.589063513671475e-35,5.024107859087694e-41,1.2777005424087964e-37,1.231679078684916e-57,3.7621209765993687e-41,1.9493188560629625e-32,1.0994637620153766e-57,3.601117273053096e-25,7.467505044996936e-70,8.570764273214452e-49,1.318083003229479e-72,7.785202454744194e-72,2.4738944103110345e-25,2.4774013699637124e-64,1.2391447559120364e-41,1.0243269620322611e-72,1.0361020040998085e-82,7.151153016467532e-68,6.594126733273991e-118,2.1966234786642165e-94,1.8444828805468104e-40,1.830541934574499e-99,3.8834160308769464e-87,4.033975552032822e-103,3.76,0.0,0.5579142721403944,0.99999999648584,3.875180908663477e-37,9.362593946612845e-65,2.7337729199174568e-11,1.718082536735054e-11,5.145970831768701e-12,5.010932999389554e-12,3.5141562962129234e-09,2.360163241319375e-23,7.05008080213134e-37,6.052603889261673e-22,3.98780573924728e-30,1.5047583671832515e-24,4.043656921584293e-60,3.1023756254816355e-58,2.525084087705666e-27,3.1029424769490053e-60,5.220260817542668e-29,9.853698637998654e-72,2.441584969309303e-58,1.7479774730413878e-61,3.2868486415369013e-60,1.4932837331655344e-58,6.764677770203008e-73,6.318937650561992e-72,8.302928010406228e-69,1.0177356896745223e-29,3.60111727305628e-25,2.3186689332125513e-37,2.8723713453258776e-15,8.766173269206378e-16,7.963818979204299e-23,2.7548259286499123e-32,3.196445843901874e-23,2.683470242753641e-24,4.098260613012853e-24,3.8717769969330405e-25,4.783573125434447e-24,1.7334577403391064e-32,2.4738946052429215e-25
