Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664)
1.1900255983447723e-17,0.4678726643912195,8.60295823086972e-28,3.2786223650476444e-32,3.325873595162422e-33,6.281157087772327e-39,0.0,0.0,5.96851520937506e-21,6.951699555102369e-36,8.418711234477135e-48,5.808878931081135e-48,1.6852673415319407e-53,3.3554957543539145e-73,1.1486723526107306e-48,1.7833401328236857e-37,5.884724134810686e-43,7.843935615198785e-36,2.4444424220490852e-89,2.7175524798708377e-70,3.062619492909977e-85,1.5248414102192795e-84,1.5687997932264906e-28,3.9065289512356166e-82,5.742562817804732e-59,1.2673265128821244e-92,2.359795086765066e-100,2.2456597816647843e-80,5.248553308083256e-95,4.851024608001433e-93,2.205453045058373e-58,2.0287034581176387e-104,1.314993995245749e-103,2.99656626702758e-106,3.76,0.0,0.7930006014738039,0.9999999999995466,4.54699553675619e-44,1.44937912270289e-55,2.5343735284753434e-18,1.5768065950464655e-18,8.052940370566166e-19,1.52272896372261e-19,4.534414032205552e-13,1.4388835902355933e-38,1.0242708570405337e-59,1.5913243053984212e-34,2.0387193273340485e-40,3.341466160387856e-33,2.319106782848036e-92,1.6749585965969648e-91,8.76460853203624e-41,2.41465011155919e-93,2.291425758678966e-44,9.277340218744557e-106,1.0723767448363743e-91,1.077649430829968e-94,3.501253901408303e-93,1.0190662722414171e-91,1.1121040164588328e-106,1.5707199376934332e-105,1.5072740437764513e-102,1.2452823849154872e-39,7.84393561520316e-36,4.599266959424147e-44,4.600451663139505e-21,1.3680644064048448e-21,1.8799314884191514e-32,5.125433744092992e-45,2.912427071777433e-32,5.5808656685170486e-30,2.551615906125939e-27,1.0300571433493623e-38,3.481853435421315e-37,2.6464227709923996e-47,1.0649122296953321e-35,1.5226043261130079e-40,1.3678965556998484e-21,2.390295881706912e-44,3.0547292266849077e-35,7.77245391604632e-65,7.970559095566203e-59,2.410085519302125e-63,2.485663768309244e-32,5.853730590323493e-39,2.933226580855971e-53,2.5571967673421818e-27,2.5898847602586e-63,8.334442488031055e-60,6.428570539553791e-43,1.3678965556977317e-21,5.626337448111582e-54,2.466656816194839e-32,1.5687997950092162e-28,3.404421263511848e-41,2.971947287672792e-67,5.401006564800355e-33,1.731313348423985e-43
2.3810851025091318e-17,0.4678726643912195,1.7213392789073646e-27,6.560093398027573e-32,1.331216185716874e-32,2.514100002615311e-38,0.0,0.0,1.1942215922896143e-20,2.782491487240786e-35,6.740087920541251e-47,4.650635187364016e-47,1.3492386078434957e-52,2.686436884593395e-72,4.5976829329333613e-48,7.138008042290745e-37,2.355423259200773e-42,3.139618460965416e-35,7.831872984377065e-88,2.1756944070375607e-69,9.815749054576384e-84,4.8871433953819295e-83,3.1389625714147875e-28,1.2516331901446048e-80,4.597541983129455e-58,4.06242014503785e-91,7.563156629008525e-99,3.597240944890931e-79,1.682170249631717e-93,1.5547618760095848e-91,1.765703459438105e-57,1.3006552811823382e-102,8.430773352829391e-102,1.921177675392708e-104,3.76,0.0,0.7930006014738039,0.9999999999990927,3.640361197296995e-43,1.160384583594815e-54,5.070948945333376e-18,3.1549831352691626e-18,1.611287721409092e-18,3.0467808865512076e-19,9.072767408000624e-13,5.759284200207103e-38,8.200394862169808e-59,6.369444144584042e-34,8.160190292350063e-40,1.3374572753935584e-32,7.432777851398209e-91,5.368271610312874e-90,3.50812757710886e-40,7.738996080343352e-92,9.171674589737857e-44,5.946957633375316e-104,3.436986231151704e-90,3.453885309273001e-93,1.1221580272762761e-91,3.2661252379660105e-90,7.128805384218477e-105,1.0068623652081709e-103,9.661923308920887e-101,4.984374977699659e-39,3.139618460974446e-35,1.8409054343675692e-43,9.204900243353319e-21,2.7373174003756433e-21,7.524625196284664e-32,4.103463478290736e-44,1.1657298290927462e-31,1.11665803799345e-29,5.1054486826327596e-27,4.1229129764375074e-38,1.3936487702227172e-36,2.11874735364989e-46,4.262424160079689e-35,6.094385326018193e-40,2.7369815532312007e-21,1.7947128712678765e-43,1.222687776081408e-34,6.222689117909429e-64,1.276327942127816e-57,3.8592769288738316e-62,9.94913289886737e-32,2.343017762258482e-38,2.348364775467867e-52,5.116615245191994e-27,4.147189873559409e-62,1.3345966802943698e-58,2.5731073764295424e-42,2.73698155322273e-21,4.50449726470104e-53,9.873055557360568e-32,3.138962578550335e-28,1.3626557537654573e-40,4.758987759341364e-66,2.161810168769115e-32,1.38604811736167e-42
4.7632041108378506e-17,0.4678726643912195,3.4434267888610745e-27,1.3123035970962773e-31,5.326598732076769e-32,1.005967678383973e-37,0.0,0.0,2.3889617350101803e-20,1.1133590312052192e-34,5.394118780534023e-46,3.72192156554514e-46,1.0798009793267511e-51,2.1499659643485555e-71,1.8396720458642886e-47,2.8561329795037912e-36,9.424761132938022e-42,1.2562563596509438e-34,2.5077456439337644e-86,1.741216819425726e-68,3.1435003955466963e-82,1.5651110377911367e-81,6.279288117094676e-28,4.0076983024735715e-79,3.679430881130537e-57,1.3013877184219549e-89,2.4221017006577236e-97,5.758945205736561e-78,5.3871614078638093e-92,4.979135632020458e-90,1.4130994225227903e-56,8.331513283507881e-101,5.400439525629375e-100,1.2306348953692135e-102,3.76,0.0,0.7930006014738039,0.999999999998185,2.913395337834568e-42,9.286603328431385e-54,1.0144099779049442e-17,6.311336216504114e-18,3.223275090115288e-18,6.094884724300369e-19,1.8149473560997354e-12,2.3044638619161994e-37,6.562808158001166e-58,2.548607166036454e-33,3.265138972617937e-39,5.351571220553235e-32,2.3803522521188387e-89,1.719192684062481e-88,1.403708018744921e-39,2.4784189718555204e-90,3.669864443537311e-43,3.809082613345749e-102,1.1006972097335828e-88,1.1061091686063838e-91,3.593718981294297e-90,1.0459788616300953e-88,4.566067028351831e-103,6.449048395980945e-102,6.1885533814447025e-99,1.9943993468087774e-38,1.2562563596670138e-34,7.366020004255885e-43,1.8413797403492512e-20,5.4758233880095674e-21,3.0108302061392953e-31,3.2840179087560994e-43,4.664437749646259e-31,2.2338010800708717e-29,1.0213114240606681e-26,1.6497022221804474e-37,5.5764103833665205e-36,1.695641810951111e-45,1.7055248704367967e-34,2.438547960997109e-39,5.475151548273989e-21,1.388714516050961e-42,4.892343728873191e-34,4.98004249713924e-63,2.0429559091218014e-56,6.177356385717939e-61,3.980949093239286e-31,9.375122970282692e-38,1.8794055098232557e-51,1.0235452180101375e-26,6.63820427281472e-61,2.1362237889939168e-57,1.0295811757456378e-41,5.4751515482400945e-21,3.604976827718459e-52,3.950508247502121e-31,6.279288145646162e-28,5.452398201049898e-40,7.61747948514639e-65,8.650056562551902e-32,1.1091712804306635e-41
9.527442127495289e-17,0.4678726643912195,6.887604202020197e-27,2.6248923144736276e-31,2.130986339973101e-31,4.024527365790301e-37,0.0,0.0,4.778442020516709e-20,4.45416110075333e-34,4.316114569721725e-45,2.978102730737903e-45,8.640048940250789e-51,1.7202994163362112e-70,7.359886079993806e-47,1.1426391671981631e-35,3.770518168974856e-41,5.0258436318226434e-34,8.027260998429356e-85,1.3932380966302904e-67,1.0063139960990346e-80,5.0103163453715276e-80,1.2559939165667634e-27,1.282859134028532e-77,2.9441037515209254e-56,4.168599442324191e-88,7.75375346751312e-96,9.217030612081643e-77,1.7245665946973021e-90,1.5939472802111425e-88,1.130694271865523e-55,5.334511905677288e-99,3.457800446835131e-98,7.879525165820342e-101,3.76,0.0,0.7930006014738039,0.9999999999963697,2.331158916741729e-41,7.430693644942322e-53,2.0290401446481574e-17,1.2624042382132248e-17,6.447249827532657e-18,1.219109236816656e-18,3.630288347261748e-12,9.219356027025447e-37,5.25124364779235e-57,1.0196087014732709e-32,1.3062681554570844e-38,2.1409769617735945e-31,7.620109868926714e-88,5.503570698255516e-87,5.615746379779551e-39,7.934047020946606e-89,1.4681846979914024e-42,2.4387827612550343e-100,3.523610218170097e-87,3.5409353793755523e-90,1.150440463071654e-88,3.3484429610342886e-87,2.9234452167994346e-101,4.129032696609054e-100,3.9622500704260796e-97,7.978896948820662e-38,5.025843632092718e-34,2.9468879493001123e-42,3.6831591722617196e-20,1.0952835362046736e-20,1.2045281357888162e-30,2.6277132838284125e-42,1.8660788296891355e-30,4.4680875634014404e-29,2.0428445376395645e-26,6.599883088860005e-37,2.230927260092867e-35,1.3567710719008325e-44,6.823210052424605e-34,9.755779732178809e-39,1.0951491538279896e-20,1.0921400475508597e-41,1.9572560618145608e-33,3.984790641173874e-62,3.269394574464599e-55,9.885781254735263e-60,1.592638860428179e-30,3.7506596588851224e-37,1.503809912760439e-50,2.047312596675917e-26,1.0623286867223325e-59,3.4186533923399547e-56,4.119019629306827e-41,1.0951491538144296e-20,2.8845451988880085e-51,1.580460540263081e-30,1.2559939279892165e-27,2.1813145150395655e-39,1.2190446555592522e-63,3.460585882341855e-31,8.873640132888638e-41
1.9055918160810164e-16,0.4678726643912195,1.3775968601345242e-26,5.250070560390958e-31,8.524639102759067e-31,1.6099432495185845e-36,0.0,0.0,9.557402591791352e-20,1.781809445855851e-33,3.4532194969810827e-44,2.382708386015466e-44,6.91269627717617e-50,1.3763701927973088e-69,2.9441940127898538e-46,4.570928617187644e-35,1.5083300268187133e-40,2.010501203963108e-33,2.5691195604178126e-83,1.1146964523167787e-66,3.220835075442305e-79,1.6036150403850616e-78,2.512124109166627e-27,4.10578240781339e-76,2.3555066586597334e-55,1.3358312477577158e-86,2.481685851339515e-94,1.4749518837818997e-75,5.519693283659747e-89,5.101629701685912e-87,9.046413617798821e-55,3.414837703994397e-97,2.2134787029606703e-96,5.044004593954508e-99,3.76,0.0,0.7930006014738039,0.999999999992739,1.865104210731051e-40,5.945119396085066e-52,4.058300478134584e-17,2.524945472602144e-17,1.2895199302387305e-17,2.4383507529370415e-18,7.260969371836689e-12,3.6880425496225165e-36,4.201393811049771e-56,4.078765777889999e-32,5.225497504857006e-38,8.564604844805738e-31,2.438912536272895e-86,1.7614873440745136e-85,2.2464815849351487e-38,2.5393925837637186e-87,5.873216387240664e-42,1.561131347703424e-98,1.1277759730510751e-85,1.1333211813472631e-88,3.6821307369681583e-87,1.0717114903147154e-85,1.8713765951852303e-99,2.6431059515381183e-98,2.5363444987591648e-95,3.191819242462902e-37,2.010501204405492e-33,1.1788513568089862e-41,7.366718035625176e-20,2.1906859305198328e-20,4.8185046768105126e-30,2.1023702307333814e-41,7.464922820988625e-30,8.936662126765477e-29,4.085910772733807e-26,2.6401680780082904e-36,8.924435261830326e-35,1.0855199127942976e-43,2.7295061506699465e-33,3.902629493797957e-38,2.1904171517973035e-20,8.661775604759555e-41,7.829661433004617e-33,3.1881352037235335e-61,5.231563457953443e-54,1.5818858707315134e-58,6.371073920670617e-30,1.5003859660592755e-36,1.2031620933463975e-49,4.0948473207430904e-26,1.699898438556404e-58,5.4704013647359055e-55,1.6477615509245991e-40,2.1904171517430588e-20,2.3078808984798203e-50,6.322356677899338e-30,2.5121241548601575e-27,8.725969754781788e-39,1.9506696655556326e-62,1.384347012102166e-30,7.097322464357883e-40
3.8112870227439917e-16,0.4678726643912195,2.755273569202251e-26,1.0500430296887203e-30,3.409994393962439e-30,6.440045321180532e-36,0.0,0.0,1.9115323735386989e-19,7.127527805192987e-33,2.7627067219718655e-43,1.9062571717176712e-43,5.530420865931495e-49,1.1011484014428662e-68,1.1777255105185281e-45,1.828445816092268e-34,6.0335656930938345e-40,8.04233313748114e-33,8.221816105466218e-82,8.917997257536406e-66,1.1941842034174627e-77,5.945699477969989e-77,5.0243844259074454e-27,1.314240070175194e-74,1.8844948185336014e-54,4.968214978367165e-85,9.188541748074122e-93,2.36014780419396e-74,2.04639201491207e-87,1.8915236740957875e-85,7.237475354916159e-54,2.8881248561119724e-95,1.8720667869635917e-94,4.266006190230127e-97,3.76,0.0,0.7930006014738039,0.9999999999854776,1.492154203035274e-39,4.7563213641100785e-51,8.116821145107436e-17,5.050027946433153e-17,2.5791098252176246e-17,4.876833734566403e-18,1.4522327589992258e-11,1.475277051002148e-35,3.361274617125915e-55,1.6315719305128744e-31,2.0902837575170593e-37,3.4259813432054516e-30,9.042720389456698e-85,6.531040437497498e-84,8.986293691159084e-38,9.415272423607984e-86,2.349381853422611e-41,1.1551634498573015e-96,4.181438201494393e-84,4.201998616042487e-87,1.3652186318771176e-85,3.9735688357347217e-84,1.38472967694533e-97,1.9557728495819264e-96,1.8767770448777724e-93,1.2767802171171303e-36,8.042333144638053e-33,4.71559923414583e-41,1.473383576050615e-19,4.381490717181056e-20,1.927480299498993e-29,1.6819760297095975e-40,2.9860906326151387e-29,1.7873817640305153e-28,8.172043274668089e-26,1.05611019093497e-35,3.5699193191927067e-34,8.684571465599444e-43,1.0918468875867516e-32,1.561115320503136e-37,4.3809531476084606e-20,6.899278861401207e-40,3.131992014760732e-32,2.550629247463689e-60,8.370927195391557e-53,2.5311459912906387e-57,2.548533264368299e-29,6.001788075187074e-36,9.62575260732407e-49,8.189916635819899e-26,2.719974632687052e-57,8.753085692688537e-54,6.591471246751026e-40,4.380953147391474e-20,1.8464333732566986e-49,2.529045576338914e-29,5.024384608689001e-27,3.490531185745201e-38,3.121229541172504e-61,5.537613372189551e-30,5.674508789259613e-39
7.622677436069942e-16,0.4678726643912195,5.510642304148543e-26,2.1001162748614658e-30,1.364025508130671e-29,2.5760787599233106e-35,0.0,0.0,3.823116602676365e-19,2.851069127731177e-32,2.210217798174756e-42,1.5250418875062906e-42,4.424443801510521e-48,8.809395894296147e-68,4.7109977548883704e-45,7.3139318205660475e-34,2.4134754421715547e-39,3.2169995664898266e-32,2.6310824184069803e-80,7.1345708122983e-65,3.837892210392723e-76,1.9108403444411666e-75,1.0048904785553461e-26,4.205759036061098e-73,1.507631690585874e-53,1.60548361623439e-83,2.9529221238680014e-91,3.7765250257007123e-73,6.57672306384277e-86,6.079015585211612e-84,5.790119136156375e-53,1.8555067514897268e-93,1.2027298591928959e-92,2.7407426718870363e-95,3.76,0.0,0.7930006014738038,0.9999999999709549,1.193751696539498e-38,3.8051475016053462e-50,1.6233862479053136e-16,1.0100192914307849e-16,5.158289615207269e-17,9.753799495379493e-18,2.9045028702342306e-11,5.901228278478764e-35,2.689083526939745e-54,6.526414343885559e-31,8.361302751766733e-37,1.3704204194570666e-29,2.906167436387592e-83,2.0989584474649822e-82,3.5945919659302135e-37,3.0259012965106437e-84,9.39771622268548e-41,7.440144788075681e-95,1.34383871753099e-82,1.3504468050699804e-85,4.38756931453435e-84,1.2770333113711606e-82,8.918720837748848e-96,1.259667868059316e-94,1.2087896948782876e-91,5.107229316135542e-36,3.2169995779932143e-32,1.886279612443609e-40,2.946807120288436e-19,8.763100282627124e-20,7.710078052347954e-29,1.34561276169399e-39,1.194460553880273e-28,3.5748154214631003e-28,1.6344308405519843e-25,4.2245266024030373e-35,1.427996743083815e-33,6.947821914392122e-42,4.3674764049416277e-32,6.244588334537762e-37,8.762025138720892e-20,5.507365683392514e-39,1.252822294567454e-31,2.040551835785052e-59,1.3393823813653975e-51,4.0499361289516583e-56,1.0194340426295188e-28,2.4007640709297388e-35,7.700783128712948e-48,1.638005473374339e-25,4.352066210264299e-56,1.4005287868374925e-52,2.6367676163406458e-39,8.762025137852933e-20,1.4772473677981466e-48,1.0116388104543948e-28,1.0048905516694535e-26,1.3962418834500247e-37,4.994092108660393e-60,2.215090412376073e-29,4.533935377945164e-38
1.5245458262721842e-15,0.4678726643912196,1.102144104128425e-25,4.2002679567718266e-30,5.456157530007633e-29,1.0304485630702977e-34,0.0,0.0,7.646285062625851e-19,1.140439252540482e-31,1.7681951581653846e-41,1.2200479126566842e-41,3.5396003945279525e-47,7.047599691014152e-67,1.8844181649310858e-44,2.9256022918215566e-33,9.654000474597122e-39,1.2868136058159098e-31,8.41962508053363e-79,5.707730247084599e-64,1.228314588966316e-74,6.115630428135038e-74,2.0097944409503124e-26,1.3458690230420526e-71,1.2061197480210958e-52,5.194615913394416e-82,9.450802066056983e-90,6.043032185601202e-72,2.1048757619519202e-84,1.9455847020964386e-82,4.632152553396818e-52,1.1876212046032659e-91,7.698105479818829e-91,1.7542200782806314e-93,3.76,0.0,0.7930006014738037,0.9999999999419096,9.550126903561245e-38,3.044154276307389e-49,3.246794514694454e-16,2.0200522930907948e-16,1.0316649195313983e-16,1.9507730207223228e-17,5.8090369631327414e-11,2.3605153345205027e-34,2.1512923619405168e-53,2.610587366773742e-30,3.3445532113671144e-36,5.481737447649608e-29,9.301170956632383e-82,6.717701661330427e-81,1.4378524986985192e-36,9.684393436450104e-83,3.759122818041106e-40,4.762884359439548e-93,4.300946278762796e-81,4.322097598853578e-84,1.4042404913149222e-82,4.087136393493996e-81,5.709399936914063e-94,8.063880491989166e-93,7.738194641757802e-90,2.0429161406011382e-35,1.2868136242291045e-31,7.545207541789217e-40,5.893654205810583e-19,1.7526319382013732e-19,3.0840625872967505e-28,1.0765029831351134e-38,4.777890814083427e-28,7.149692955226916e-28,3.26888391751561e-25,1.6898277429826787e-34,5.7120447796452545e-33,5.558323224696744e-41,1.7470083317539412e-31,2.4978607479827936e-36,1.752416911890623e-19,4.401069410177608e-38,5.011340155230906e-31,1.632460848375214e-58,2.143038957981814e-50,6.4799787576973324e-55,4.077777622995393e-28,9.603153948661379e-35,6.160696831085763e-47,3.2760328800670174e-25,6.96338206330426e-55,2.2408728215315206e-51,1.0548181566116422e-38,1.7524169115434348e-19,1.181916892441906e-47,4.046596390154359e-28,2.009794733409699e-26,5.5850323676338335e-37,7.990642058627439e-59,8.860451760841447e-29,3.617978285142507e-37
3.049101991602564e-15,0.4678726643912196,2.2043283584526263e-25,8.400592087419128e-30,2.1824741083647114e-28,4.121867832315734e-34,0.0,0.0,1.5292621989221446e-18,4.561780214872841e-31,1.4145644162089776e-40,9.760439990734382e-41,2.831702471856614e-46,5.638112145440512e-66,7.53771014778458e-44,1.1702467111468386e-32,3.8616202312434296e-38,5.147286116233041e-31,2.6943054016475984e-77,4.5662206668810073e-63,3.9306633349731794e-73,1.9570298856615118e-72,4.0196019276033945e-26,4.3068217854994e-70,9.649016543682022e-52,1.69832151607638e-80,3.0243049801420796e-88,9.670482757305166e-71,6.735702603571002e-83,6.22596218356687e-81,3.705747665197859e-51,7.600868474161485e-90,4.9268558114013925e-89,1.1227166807503828e-91,3.76,0.0,0.7930006014738034,0.9999999998838192,7.640146845211247e-37,2.435338107813764e-48,6.493611048272735e-16,4.0401183287510918e-16,2.0633368356037114e-16,3.90155883917814e-17,1.1618080630747253e-10,9.442109448723545e-34,1.7210441165796473e-52,1.0442363162878785e-29,1.3378265595244722e-35,2.1927061370539026e-28,2.9764197647676966e-80,2.1496958560168823e-79,5.751447933971028e-36,3.0990624133989176e-81,1.5036552465005283e-39,3.048299851397863e-91,1.376322845630352e-79,1.3830927634927702e-82,4.493648082957729e-81,1.3079029058259284e-79,3.654067828578138e-92,5.16096000474074e-91,4.952537804622782e-88,8.171735186085993e-35,5.147286409824755e-31,3.018108238196025e-39,1.1787348365040904e-18,3.505275745476487e-19,1.2336313043844776e-27,8.612074935562847e-38,1.911166042558126e-27,1.429948889834952e-27,6.537790274615964e-25,6.759344649213323e-34,2.284829294155308e-32,4.44668453006645e-40,6.988068856329983e-31,9.991493847984524e-36,3.5048457071118774e-19,3.518926202056204e-37,2.004546256874765e-30,1.3059764376313492e-57,3.428883805708098e-49,1.0368027304433118e-53,1.631119322405499e-27,3.8412810984304555e-34,4.928582252291239e-46,6.552086841884521e-25,1.1141442402338397e-53,3.5854137690054446e-50,4.2200971381797526e-38,3.504845705723119e-19,9.457070817865308e-47,1.6186467762719166e-27,4.019603097446744e-26,2.2340307258680517e-36,1.2785086430914645e-57,3.5441987135117666e-28,2.8797670043762126e-36
4.573658156932944e-15,0.46787266439121966,3.3065371196736984e-25,1.2600936985463399e-29,4.637764412007518e-28,8.759059525672212e-34,0.0,0.0,2.2938958922513673e-18,9.693797461500513e-31,4.044776120888879e-40,2.7908798613875767e-40,8.096920968355765e-46,1.612149973898191e-65,1.601765677630303e-43,2.486777749580896e-32,8.205955854943866e-38,1.0938008661768345e-30,1.2604583714418313e-76,1.3056574996306322e-62,1.7377089270614152e-72,8.651843140542577e-72,6.029408976119722e-26,2.014652371632631e-69,2.7590200958925705e-51,7.547135336667658e-80,1.3377364026286813e-87,3.687067200541239e-70,2.977863091768887e-82,2.752438895320014e-80,1.0596145105896835e-50,3.771929971532494e-89,2.44495260607523e-88,5.571482557845682e-91,3.76,0.0,0.793000601473803,0.999999999825729,2.1846078156837396e-36,6.963555901579064e-48,9.740427581851017e-16,6.060184396751661e-16,3.0950087517269954e-16,5.852344333721084e-17,1.7427099780282737e-10,2.0064512719932947e-33,4.921118044419673e-52,2.218999702297727e-29,2.8428835751480565e-35,4.65950752074327e-28,1.3158472448286531e-79,9.503601364918828e-79,1.2221859787865082e-35,1.370068195916693e-80,3.195270681960066e-39,1.6313978287341822e-90,6.084592647255713e-79,6.114524412263932e-82,1.9866015972680232e-80,5.782114997178498e-79,1.9555920334450457e-91,2.762054511872286e-90,2.6505130768679673e-87,1.7365015805760758e-34,1.0938009740185689e-30,6.4135040981677e-39,1.7681042512457255e-18,5.257919540149392e-19,2.6214704359272378e-27,2.4625189243612577e-37,4.0612339103192126e-27,2.1449325717067493e-27,9.806696834889422e-25,1.4363627835139093e-33,4.855269162410164e-32,1.271475736555134e-39,1.484966851386379e-30,2.1231956259944692e-35,5.2572745015173195e-19,1.006051270109761e-36,4.2596671668721464e-30,3.734282083161752e-57,1.2620586814415526e-48,3.8161271724408105e-53,3.466133711367065e-27,8.16273451773232e-34,1.4092681119540364e-45,9.828139952134402e-25,4.1007894799322447e-53,1.3196712618680227e-49,8.968900932326315e-38,5.257274498566204e-19,2.704411507714324e-46,3.4396295265201574e-27,6.029411462040342e-26,4.747333221204129e-36,4.705764079721423e-57,7.5314335071094465e-28,8.210446626228313e-36
7.622770487593704e-15,0.4678726643912197,5.511052669701816e-25,2.100170985567658e-29,1.28220727923147e-27,2.4216808840996804e-33,0.0,0.0,3.823163281588463e-18,2.6800537103918495e-30,1.8588318357056417e-39,1.282586652628412e-39,3.721063358755126e-45,7.408852821950672e-65,4.428416414956842e-43,6.875217224035972e-32,2.268709096295657e-37,3.0240482833633878e-30,1.8409772597478937e-75,6.000353195495309e-62,2.8023784920763033e-71,1.3952703806077891e-70,1.0049021320606128e-25,2.9429910886339067e-68,1.2679456494353204e-50,1.272532746900992e-78,2.154648977186419e-86,3.033095990248671e-69,4.80216145590806e-81,4.438821273780084e-79,4.869612186558762e-50,1.1929814996273689e-87,7.732893947561086e-87,1.7621489986160617e-89,3.76,0.0,0.7930006014738024,0.9999999997095496,1.0039663363046807e-35,3.2001976971158307e-47,1.6234060649007576e-15,1.0100316662113847e-15,5.158352584177444e-16,9.753914027155905e-17,2.9045040007865447e-10,5.5472556339565584e-33,2.2615669983059338e-51,6.134849006308509e-29,7.859732685051665e-35,1.2882186281584202e-27,2.1220510154787328e-78,1.532632906332723e-77,3.378999477001325e-35,2.209503895054443e-79,8.833983409893511e-39,4.441811502140818e-89,9.812539839691408e-78,9.860826987002779e-81,3.2037809429498584e-79,9.324740854102198e-78,5.3244645849089625e-90,7.520217307219695e-89,7.216581277974979e-86,4.800957590171172e-34,3.0240491065773846e-30,1.7731581142999274e-38,2.9468430760034073e-18,8.763207079086374e-19,7.24760501572896e-27,1.131684174913228e-36,1.12281332524698e-26,3.574916285688807e-27,1.6344510768128751e-24,3.971125563737972e-33,1.3423407852661203e-31,5.843239325902198e-39,4.1055024287972805e-30,5.870019852414137e-35,8.762132087064957e-19,4.6226870464117725e-36,1.1776743656863397e-29,1.7161403223021125e-56,9.710402428161265e-48,2.9361636504786116e-52,9.582853683437328e-27,2.2567592120519505e-33,6.476475928658561e-45,1.6380242766365496e-24,3.155168571832949e-52,1.0153653962213825e-48,2.4804823808174115e-37,8.762132078905978e-19,1.2432326404181782e-45,9.509577412526922e-27,1.0049028193453762e-25,1.3125071920120465e-35,3.6206516894210257e-56,2.0822228026778396e-27,3.7404519870753237e-35
1.0291844504272236e-14,0.4678726643912197,7.440874387021618e-25,2.8355482167990406e-29,2.2483733176655375e-27,4.246521866110553e-33,0.0,0.0,5.161824313725541e-18,4.6995219614654385e-30,4.0830396131590774e-39,2.817281133342319e-39,8.173562711055211e-45,1.6274003823598896e-64,7.7653061389435e-43,1.2055814130573609e-31,3.9782223108599496e-37,5.3027302251590645e-30,6.315003800267528e-75,1.3180186223632434e-61,9.972850864722377e-71,4.9653618354001295e-70,1.356763186221816e-25,1.0095817608831103e-67,2.7851219424317804e-50,4.619968954354086e-78,7.662911281896832e-86,8.558240094554346e-69,1.7089257669094686e-80,1.5796478915952842e-78,1.069641761480567e-49,5.209750346729338e-87,3.376959721194404e-86,7.69531787077848e-89,3.76,0.0,0.7930006014738018,0.9999999996078515,2.205274576581764e-35,7.029434153139501e-47,2.1918333779619385e-15,1.3636890977823115e-15,6.964523303361213e-16,1.3169194984338404e-16,3.921485695956191e-10,9.727211745351728e-33,4.9676727892722675e-51,1.0757521203768913e-28,1.3782164896589253e-34,2.2589143371763848e-27,7.551766902009815e-78,5.454196425372753e-77,5.925147862698987e-35,7.862999039016629e-79,1.5490537240494106e-38,1.780584735836257e-88,3.491998581003192e-77,3.509184409312036e-80,1.1401345153143482e-78,3.318405345375236e-77,2.134410056522385e-89,3.014618883570417e-88,2.892907355203184e-85,8.418608648195396e-34,5.302732407424187e-30,3.109275857056807e-38,3.978665067926225e-18,1.1831599043472004e-18,1.2708804539479242e-26,2.4858147573871665e-36,1.9688731779309017e-26,4.826680731654845e-27,2.2067458725804233e-24,6.96343865170897e-33,2.3538182187998027e-31,1.283503801328875e-38,7.199071682032091e-30,1.0293184516759172e-34,1.1830147722988099e-18,1.0153512223922851e-35,2.065072993754715e-29,3.7696091173055998e-56,2.582955848037927e-47,7.810159458377863e-52,1.6803704499426544e-26,3.9572674880095955e-33,1.4225975483052492e-44,2.21156954346574e-24,8.392690825886667e-52,2.700857396230741e-48,4.350506781188905e-37,1.1830147708681186e-18,2.7312794592006406e-45,1.6675213373661222e-26,1.3567643913877304e-25,2.301513663910216e-35,9.630882434369142e-56,3.65121478403943e-27,8.178722375165165e-35
