Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798)
1.531503926616332e-07,0.4851596825717458,8.244810460430934e-14,5.949914568133764e-16,1.4996996804642438e-12,4.800301316178695e-15,0.0,0.0,2.2336667684507257e-10,3.709223792543633e-15,2.8094630500593075e-17,9.904743439331458e-20,2.404587821456209e-21,2.558431384723143e-41,1.5621513683713564e-28,3.729128320404981e-20,1.9365390008986847e-20,8.3822934787915e-15,1.851017747228392e-41,1.0506222660372273e-35,2.5487296330963423e-40,4.449523718982767e-40,3.99039771745797e-21,3.5098097415930375e-32,1.5947121550984785e-26,8.749356403379287e-39,6.428483438642534e-48,5.816473911910786e-38,2.165336842136219e-40,1.974950953098646e-42,3.881090298351983e-27,3.0564745370922595e-42,3.1018718158782165e-44,5.91444448328795e-42,3.76,0.0,0.7405941567252553,0.9999772917713435,1.6450541659564654e-13,3.6718065336860363e-23,1.3567809985775426e-07,9.462598518083228e-08,4.0597577270759506e-08,4.545182546696887e-10,2.2708001054322875e-05,4.6915798641668596e-17,1.275873087846154e-27,3.2338075649145215e-17,1.2980658007019959e-21,1.6813666597916744e-12,5.96978137191708e-39,2.3680787514592003e-39,3.2578427850860773e-19,5.038090548529045e-39,1.7636087891065e-24,2.282490616329101e-44,1.7629440098406064e-39,2.471077112877084e-41,2.496333484555604e-39,1.1970080207395582e-38,7.943740088523809e-46,1.2156224134937105e-44,1.5600836990502758e-39,1.5548536602930277e-20,8.382371893413092e-15,3.848414143837727e-20,1.5719431858258535e-10,3.857255647624693e-11,9.550140420568208e-12,2.5836077564507866e-14,7.889509882052038e-12,2.8659336372575083e-16,1.345074777799768e-15,1.1070653797808187e-18,2.8380093141667177e-17,2.615412172731536e-17,1.098842541014887e-14,1.814152424272372e-19,8.392382133185688e-11,3.336889927930402e-14,2.513331006891308e-14,9.373515026695717e-33,6.075518230548412e-19,1.0954065081520137e-24,2.5176391348942462e-12,7.892160766049756e-18,5.308681237873782e-23,2.1886353116787758e-17,1.1282793057926123e-25,8.342818379322948e-22,1.1769633161848318e-18,8.555121555630083e-11,3.3092569186277685e-20
1.6454245647817027e-07,0.4851596834624488,9.388635550969488e-14,7.225188419401028e-16,1.7164856057176313e-12,5.8918217986803375e-15,0.0,0.0,2.4056175141895253e-10,4.288770546600224e-15,3.48160099414624e-17,1.202805055797333e-19,2.8791557132825332e-21,2.9654162389255603e-41,1.575639671517082e-28,3.854933160108682e-20,2.3723156316149933e-20,9.675739873314983e-15,2.45954600452782e-41,1.348040082914616e-35,3.0459863174222835e-40,4.9511113241731435e-40,3.999104985679572e-21,5.286272872200018e-32,2.0678910640566108e-26,1.2144592830273555e-38,8.635996331490936e-48,7.577299948292718e-38,3.486713211839736e-40,3.1315227916199743e-42,4.6396900441081704e-27,4.7226575955233606e-42,4.2814790233870797e-44,9.375225359940287e-42,3.76,0.0,0.7405941466104152,0.9999772917536432,2.0271645209490267e-13,4.826046337032657e-23,1.4577048940729477e-07,1.0169845211187635e-07,4.3617497012759316e-08,4.545182183365231e-10,2.270800105391983e-05,5.418750974415505e-17,1.5827067293584179e-27,3.2338096154012794e-17,1.3954035155314515e-21,1.938966466897033e-12,8.511128192055287e-39,3.194512918707002e-39,3.832751623219978e-19,7.306999420488315e-39,2.001654237532595e-24,3.258488864323877e-44,2.4055070214006794e-39,3.4541487762266447e-41,3.495123921139447e-39,1.736576004717524e-38,1.1330553421026595e-45,1.733932584085724e-44,2.398629577375931e-39,1.6708152658309558e-20,9.67583678771487e-15,4.944874991313503e-20,1.683501281650064e-10,4.0725308899393225e-11,1.0898284582016558e-11,3.176190346174828e-14,9.062746743226421e-12,3.3033790139028816e-16,1.5087927045626966e-15,1.1612462729097194e-18,2.926622499252292e-17,2.941565252077231e-17,1.2624818614882365e-14,2.1404864192591856e-19,9.00362028083515e-11,3.937947022673422e-14,2.9011036276168885e-14,1.1668707246667535e-32,7.389585455485522e-19,1.2608360361480593e-24,2.759121014907958e-12,8.981419861387422e-18,6.722708883157637e-23,2.2502669068301957e-17,1.2837352879878028e-25,9.463728658225193e-22,1.3369330342447663e-18,9.191291821180959e-11,3.9000342697506003e-20
1.7593452029470735e-07,0.48515968435315177,1.058998914543246e-13,8.652800962363663e-16,1.945871111212473e-12,7.128617493075188e-15,0.0,0.0,2.5783168909997865e-10,4.911371074636778e-15,4.252810514776571e-17,1.4404272953089568e-19,3.396124657494436e-21,3.3934804169849134e-41,1.586056816610547e-28,3.96623049172244e-20,2.867387072051603e-20,1.1061951271517279e-14,3.2051181473978443e-41,1.6987252334460916e-35,3.580016681904425e-40,5.428574577868907e-40,4.006809019480588e-21,7.74516657891572e-32,2.6340774032791424e-26,1.6449557631441615e-38,1.138364223936326e-47,9.676663411268628e-38,5.440401652679216e-40,4.824236602239391e-42,5.475241029710258e-27,7.081384545598475e-42,5.771439261938999e-44,1.4372878746332638e-41,3.76,0.0,0.7405941364955687,0.9999772917358491,2.462325830616697e-13,6.230042508821114e-23,1.5586287882164576e-07,1.0877091881622028e-07,4.663741662586595e-08,4.54518198080242e-10,2.270800105351465e-05,6.198311575835868e-17,1.9350426688133164e-27,3.233811784160672e-17,1.4927412268635045e-21,2.2146467333692093e-12,1.1831854267566167e-38,4.2211733937464196e-39,4.464438959724376e-19,1.0328849088429691e-38,2.2549649417092162e-24,4.535068821556115e-44,3.213037989309242e-39,4.714741832774698e-41,4.7774701835337014e-39,2.4566290573042755e-38,1.5757525079277617e-45,2.411434640714936e-44,3.5778026550068136e-39,1.7867768659887532e-20,1.1062069139933577e-14,6.252145283105496e-20,1.7944197276126425e-10,4.279895787381627e-11,1.2319085034893095e-11,3.8490757903282685e-14,1.031162030721925e-11,3.7710340928688644e-16,1.6791111920376354e-15,1.2136380684691676e-18,3.005287704538485e-17,3.275870555359748e-17,1.436718368054494e-14,2.499719646102906e-19,9.613080838396095e-11,4.586437334775938e-14,3.316677462032041e-14,1.4325160645852265e-32,8.851934568211177e-19,1.4360921705728085e-24,3.000592041734651e-12,1.0124724446374911e-17,8.410009894923695e-23,2.3111597549264798e-17,1.4460992609299019e-25,1.0628686223619493e-21,1.504271265178166e-18,9.827434277302172e-11,4.53323986850978e-20
1.8732658411124443e-07,0.4851596852438548,1.184628115887116e-13,1.023730757233819e-15,2.187510093433538e-12,8.517652967108772e-15,0.0,0.0,2.7517557780103333e-10,5.577211026944861e-15,5.1297987784500444e-17,1.7041841485323248e-19,3.95427519140313e-21,3.8413733859320037e-41,1.5941116370230382e-28,4.0646933241337386e-20,3.425170730321156e-20,1.254092766508068e-14,4.10620861146383e-41,2.1073249048692735e-35,4.148022867787872e-40,5.878807188729192e-40,4.013626161567565e-21,1.1076828343253252e-31,3.3032302998007075e-26,2.1812253359958294e-38,1.4763006243225618e-47,1.2146546868366459e-37,8.257875776379755e-40,7.244915872418893e-42,6.3892069634649745e-27,1.0343761184091396e-41,7.624317954486822e-44,2.140264958290673e-41,3.76,0.0,0.7405941263807152,0.9999772917179632,2.9534926415367165e-13,7.916553348915152e-23,1.6595526810086148e-07,1.1584338528868616e-07,4.965733611040938e-08,4.5451819909491716e-10,2.270800105310738e-05,7.030261666756437e-17,2.3359904420358578e-27,3.233814109403896e-17,1.5900789346216768e-21,2.5083553873172623e-12,1.6090538814212595e-38,5.478236403417284e-39,5.155040551617511e-19,1.42771787586371e-38,2.5236321109459137e-24,6.17363862726902e-44,4.212625070331322e-39,6.303708308164767e-41,6.395639603254674e-39,3.3994901235463893e-38,2.14365876005097e-45,3.280565602436085e-44,5.1976488321236894e-39,1.902738460779226e-20,1.2541069037123532e-14,7.793780705229367e-20,1.904706872363683e-10,4.47967737539932e-11,1.3810008753153837e-11,4.6064037415251086e-14,1.1635200288659648e-11,4.268725106941842e-16,1.855690907691161e-15,1.2645638304900489e-18,3.075133592073159e-17,3.617191088942009e-17,1.6214274471820713e-14,2.8930163101779214e-19,1.0220768881704186e-10,5.281065779771172e-14,3.760051323426824e-14,1.7374869733069783e-32,1.046437428728848e-18,1.6208983023051198e-24,3.24172754046364e-12,1.1319677237154179e-17,1.0407209460094517e-22,2.3713366842989354e-17,1.6149946721307678e-25,1.183463709799501e-21,1.6787567440707964e-18,1.0463548925208226e-10,5.207260330905871e-20
2.1011071174431861e-07,0.4851596870252611,1.4513833942111289e-13,1.3892637956403653e-15,2.7062051776987996e-12,1.177873868054994e-14,0.0,0.0,3.100816985760813e-10,7.039340629311026e-15,7.227843957110945e-17,2.313206761575621e-19,5.188617770889563e-21,4.792384787455928e-41,1.6051607907383391e-28,4.228854898629991e-20,4.7422750726714806e-20,1.577717540688921e-14,6.453721575428412e-41,3.1169167666451013e-35,5.374975403910595e-40,6.6913374810310275e-40,4.024996641683788e-21,2.1300181603560504e-31,4.9913038894131483e-26,3.635224335767771e-38,2.3837820641045143e-47,1.8326352556783503e-37,1.7732542611122385e-39,1.5300527959952564e-41,8.458014666610575e-27,2.064902815789986e-41,1.265851504344507e-43,4.4078872241442697e-41,3.76,0.0,0.7405941061509866,0.9999772916819194,4.1152559025518564e-13,1.2277232807712708e-22,1.861400462541049e-07,1.2998831754500657e-07,5.569717469510183e-08,4.5451825791511986e-10,2.270800105228667e-05,8.85133031032704e-17,3.296124466170244e-27,3.2338191776830067e-17,1.7847543395200396e-21,3.1496503134977428e-12,2.8144867639203184e-38,8.815063446249456e-39,6.721591732557142e-19,2.5772494960266654e-38,3.1073940298054817e-24,1.0816897856630655e-43,6.907769013985455e-39,1.0695160301705412e-40,1.0874392809988989e-38,6.154433930557446e-38,3.7517515909502954e-45,5.741646072764119e-44,1.0259094682399689e-38,2.1346616343079095e-20,1.5777371783927896e-14,1.1678979963011862e-19,2.1234162530347356e-10,4.8577324885216284e-11,1.6992611839379025e-11,6.390230772318835e-14,1.4502900474076394e-11,5.353513389397466e-16,2.226367190684441e-15,1.3631133097521271e-18,3.19225248116733e-17,4.316982778067039e-17,2.0217835382464603e-14,3.786381630827503e-19,1.1430847673329408e-10,6.803383838591514e-14,4.7301943796152064e-14,2.479015918468589e-32,1.4143989031902502e-18,2.018128688709604e-24,3.7220954524670854e-12,1.3855548077378189e-17,1.5492642896194167e-22,2.4896280141267432e-17,1.9710446123638854e-25,1.435881856148629e-21,2.0484959916418496e-18,1.173569480123263e-10,6.671982396631095e-20
2.328948393773928e-07,0.4851596888066677,1.7372551373186602e-13,1.821779492547061e-15,3.2699630349178173e-12,1.572476467356106e-14,0.0,0.0,3.452733472669649e-10,8.676601049694254e-15,9.82900969460386e-17,3.035642071500732e-19,6.5706108230849835e-21,5.811133942958354e-41,1.6119131861193942e-28,4.357387875978983e-20,6.349923810430705e-20,1.938448303890752e-14,9.668840875174233e-41,4.4141803200041595e-35,6.7062254821317476e-40,7.384401659013102e-40,4.033895219000814e-21,3.8263604520903054e-31,7.215392209550281e-26,5.714117995673228e-38,3.682446717958724e-47,2.6374417921041675e-37,3.524775698771115e-39,3.004293000819037e-41,1.0857195642743923e-26,3.8313571420469957e-41,1.993341574201091e-43,8.373091129157404e-41,3.76,0.0,0.7405940859212272,0.9999772916455202,5.534504550692901e-13,1.8205970878787571e-22,2.0632482386746217e-07,1.4413324903231874e-07,6.173701276958213e-08,4.5451824300186534e-10,2.2708001051457885e-05,1.0881956891013013e-16,4.48784470155103e-27,3.233823703527366e-17,1.9794297324649905e-21,3.862437638211971e-12,4.6305788528361617e-38,1.3489667358108516e-38,8.549736733348908e-19,4.3709981729140885e-38,3.7536436555669026e-24,1.7820721170451885e-43,1.0754116764118579e-38,1.713758512994781e-40,1.7455448435202648e-38,1.047366118346963e-37,6.175469116848088e-45,9.45104158204057e-44,1.881821183928847e-38,2.3665847865231575e-20,1.9384745612760762e-14,1.6806704915543447e-19,2.3396823305705305e-10,5.2090568267540663e-11,2.0427822428030457e-11,8.558032716979417e-14,1.7658948499088066e-11,6.556330434875927e-16,2.6184515082327547e-15,1.4587881397387809e-18,3.2847463044043317e-17,5.0341895508150157e-17,2.46262454213843e-14,4.829612761194485e-19,1.2633897037311691e-10,8.494246215331079e-14,5.811523299678251e-14,3.4204994752038756e-32,1.8433061025298563e-18,2.4505878086774718e-24,4.198873924538649e-12,1.657218156090887e-17,2.2332210560812693e-22,2.605301577933489e-17,2.3494899838268344e-25,1.701730143887413e-21,2.445128076886801e-18,1.300772945896933e-10,8.284286170704704e-20
2.55678967010467e-07,0.4851596905880749,2.0405163723073987e-13,2.3232283277008132e-15,3.876299486680358e-12,2.0400914087960124e-14,0.0,0.0,3.8074414947222134e-10,1.0490400908733364e-14,1.298626314888432e-16,3.8765976468391762e-19,8.087988734377424e-21,6.891744575175887e-41,1.6161147772023922e-28,4.458023533532511e-20,8.273624129626764e-20,2.3362850505725857e-14,1.3932677891457923e-40,6.03658294057016e-35,8.123217556966622e-40,7.964558163094406e-40,4.040859744599532e-21,6.5005852730283475e-31,1.0060971915967353e-25,8.570327686748412e-38,5.488916005948152e-47,3.655011619423089e-37,6.570304514466904e-39,5.5486314054582e-41,1.3597562028437883e-26,6.697750018385347e-41,3.012207994394209e-43,1.489107731551703e-40,3.76,0.0,0.7405940656914339,0.9999772916087731,7.232071481611948e-13,2.6028565117617767e-22,2.2650960094137284e-07,1.5827817970702676e-07,6.777685033590313e-08,4.545181980834432e-10,2.2708001050621196e-05,1.3122141395717786e-16,5.9357751778348725e-27,3.2338280086326e-17,2.174105112811939e-21,4.646306119265867e-12,7.250579534264321e-38,1.9821501579461248e-38,1.0656998698107471e-18,7.047440748999661e-38,4.463065328656548e-24,2.793457988554786e-43,1.6053088314473874e-38,2.6225486617946556e-40,2.675141682508163e-38,1.6948460315902154e-37,9.673211263016219e-45,1.4804249538070091e-43,3.2518688228748003e-38,2.5985079175034284e-20,2.3363191032794406e-14,2.3396446333596294e-19,2.553550340403968e-10,5.535820262971042e-11,2.4098850286697987e-11,1.1138117817001226e-13,2.109684749332617e-11,7.875747922128721e-16,3.0298247434616943e-15,1.553040962565186e-18,3.357894676573425e-17,5.763601399360317e-17,2.9430775451246714e-14,6.031538352087057e-19,1.3829957171738528e-10,1.0343115167225456e-13,7.00402858482361e-14,4.5940153336857306e-32,2.3329915403015063e-18,2.9165236132466327e-24,4.6713755808151105e-12,1.9454428851639937e-17,3.1327987115372373e-22,2.7185032852971037e-17,2.7483453293761622e-25,1.9794723065784743e-21,2.868111716845689e-18,1.4279652908132806e-10,1.0036631752428577e-19
2.7846309464354114e-07,0.48515969236948236,2.3595749383042984e-13,2.8949353383968935e-15,4.522847943495478e-12,2.5848237057894114e-14,0.0,0.0,4.164880874758018e-10,1.2482117730925114e-14,1.6752267115239438e-16,4.84064444695565e-19,9.72852459005113e-21,8.028415208795751e-41,1.6187350387413864e-28,4.5367731383807567e-20,1.0538148949317465e-19,2.7712277755347124e-14,1.943980297955569e-40,8.021651964936352e-35,9.609844370430124e-40,8.44364043695043e-40,4.0463111889154615e-21,1.0542522653794317e-30,1.3614973753203318e-25,1.2370341902162968e-37,7.941543568278102e-47,4.911495524172273e-37,1.1607488582878162e-38,9.732835365827755e-41,1.6689859249875082e-26,1.1146342474799321e-40,4.404779582322854e-43,2.507950135863849e-40,3.76,0.0,0.7405940454616049,0.9999772915716851,9.227632765019466e-13,3.6097861021759225e-22,2.466943774762779e-07,1.7242310951045933e-07,7.381668739586497e-08,4.54518181997405e-10,2.2708001049776768e-05,1.5571883811496713e-16,7.66442858603779e-27,3.233832525848543e-17,2.3687804796936872e-21,5.500846868077922e-12,1.0898933241913182e-37,2.816500430190865e-38,1.3061086786165765e-18,1.0897222620881616e-37,5.236325087516245e-24,4.202931723508887e-43,2.314563210207978e-38,3.864315554833214e-40,3.94680495719813e-38,2.6303808587742387e-37,1.4545135381297164e-44,2.2260682211382778e-43,5.348770600512324e-38,2.830431027317513e-20,2.771270849240837e-14,3.1679829527391556e-19,2.7650609789591045e-10,5.84001783297074e-11,2.7990257688729126e-11,1.4156915125467652e-13,2.4810466271636187e-11,9.31032682304587e-16,3.4585907841035534e-15,1.6469979825679166e-18,3.4158271773438904e-17,6.501198155405689e-17,3.46231750976816e-14,7.400813411669458e-19,1.5019068087521264e-10,1.2339878254466136e-13,8.307700733940459e-14,6.034985426756769e-32,2.8828203789329882e-18,3.414338269377091e-24,5.139272644421518e-12,2.2488662106404048e-17,4.293133063918733e-22,2.829366668027231e-17,3.165946678814483e-25,2.2678534727072193e-21,3.3172687498462984e-18,1.5551465158436866e-10,1.1923716855028234e-19
3.012472222766153e-07,0.48515969415089055,2.69296138224598e-13,3.5376832461828556e-15,5.207353284465604e-12,3.2104013440010584e-14,0.0,0.0,4.524994670487005e-10,1.4653099882249516e-14,2.1179381796006424e-16,5.931926122682056e-19,1.1480585792556584e-20,9.216877613382676e-41,1.6204001964045006e-28,4.598375491984006e-20,1.316758884930376e-19,3.243276473831622e-14,2.6397307861163773e-40,1.0406944813376505e-34,1.1152609610055406e-39,8.834884183788877e-40,4.050577359687571e-21,1.6441602127555757e-30,1.7965115049642754e-25,1.7294342043701801e-37,1.1202219295007067e-46,6.433379970423671e-37,1.9603317478449668e-38,1.634448266030919e-40,2.014490123821611e-26,1.7799908385472221e-40,6.271399294136077e-43,4.036031578400986e-40,3.76,0.0,0.740594025231738,0.9999772915342627,1.1539768814109794e-12,4.879289210757319e-22,2.668791534726195e-07,1.8656803844886014e-07,7.98565239512245e-08,4.545181885165959e-10,2.270800104892474e-05,1.8231184125162511e-16,9.69820683649529e-27,3.2338372093639255e-17,2.5634558332022076e-21,6.4256533374772785e-12,1.583227952957538e-37,3.890981096136684e-38,1.577989060733546e-18,1.6268798096802483e-37,6.0740719503483925e-24,6.11010609438267e-43,3.2413575291139835e-38,5.51692493655131e-40,5.640906303501926e-38,3.941378740263829e-37,2.1134497446529787e-44,3.2345719735487807e-43,8.441696548418593e-38,3.0623541160327554e-20,3.243329839199323e-14,4.1899487200814544e-19,2.974252620625727e-10,6.123485349385248e-11,3.2087834302516105e-11,1.7639144774479917e-13,2.8794005310862717e-11,1.085862138457829e-15,3.9030497529283616e-15,1.7415545218680916e-18,3.4618158675505665e-17,7.243845311171691e-17,4.019562791317687e-14,8.945947468689414e-19,1.6201269605129533e-10,1.4475047434240718e-13,9.722530243583316e-14,7.782464034864688e-32,3.491831392531339e-18,3.9425591788180315e-24,5.60238273162562e-12,2.5662600165223697e-17,5.764291239885633e-22,2.938014890118625e-17,3.6008749679096464e-25,2.5658311785528914e-21,3.792685606108694e-18,1.6823166219594602e-10,1.3942233320789487e-19
3.2403134990968945e-07,0.48515969593229913,3.039319364724643e-13,4.251778201208519e-15,5.92766666505763e-12,3.92020455452137e-14,0.0,0.0,4.887728926704666e-10,1.7004668128309847e-14,2.631966645083761e-16,7.154228993916479e-19,1.3333363949642718e-20,1.0453529475907008e-40,1.6215336158705759e-28,4.6465739724571485e-20,1.6185392884546853e-19,3.752431140718144e-14,3.502405348196279e-40,1.323004032879957e-34,1.2740407932503347e-39,9.1513714494728e-40,4.053915329087524e-21,2.479943142108601e-30,2.319944595464793e-25,2.353602400390587e-37,1.5457236096775395e-46,8.247617408105504e-37,3.1861125379537174e-38,2.644253510794103e-40,2.3973595000037514e-26,2.744409952553455e-40,8.733309491898877e-43,6.249663893193503e-40,3.76,0.0,0.7405940050018313,0.9999772914965117,1.4186016285120976e-12,6.451816751054107e-22,2.870639289308412e-07,2.0071296654843177e-07,8.589636000361252e-08,4.545181914083486e-10,2.270800104806525e-05,2.1100042323483047e-16,1.206140156108066e-26,3.2338418661930533e-17,2.7581311737246138e-21,7.420321310430357e-12,2.234013582174803e-37,5.248094304928915e-38,1.883147562204103e-18,2.357349007615703e-37,6.97693880010017e-24,8.627389345579072e-43,4.428084409216623e-38,7.668092955589252e-40,7.848049598386853e-38,5.7315546016921224e-37,2.982856758909644e-44,4.565211152806184e-43,1.2863883536637324e-37,3.294277183711869e-20,3.7524961092113215e-14,5.430812068327621e-19,3.181161983135493e-10,6.387912027863845e-11,3.637849779763221e-11,2.1607954861053346e-13,3.304197132400407e-11,1.2519182159873022e-15,4.361677308219768e-15,1.8374296853911287e-18,3.4984585840311865e-17,7.989103401769972e-17,4.6140718206145595e-14,1.0675327215888416e-18,1.7376601352399775e-10,1.6739784019906617e-13,1.1248507607969443e-13,9.879345127423922e-32,4.158824427089086e-18,4.499820391637e-24,6.060606110571986e-12,2.8965172644569034e-17,7.601212209219298e-22,3.044561845064063e-17,4.0519078194707643e-25,2.8725320162151675e-21,4.2946573853313605e-18,1.80947561013184e-10,1.6090532823694824e-19
