Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210)
1.2602965556429165e-12,0.7252077745989438,0.0,8.341835553696055e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356119211150745,0.999997984236604,0.0,0.0,1.715118613730148e-08,1.0838976195185146e-08,3.3388720374975603e-09,2.9733377527604552e-09,2.0157633960544024e-06,3.897326187020084e-18,2.9289328503259066e-29,1.4406366302881715e-16,1.2994776401958684e-24
1.6324494892661947e-12,0.7252077752438029,0.0,1.0805092721166219e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356119160505013,0.9999973902839103,0.0,0.0,2.2215759339248403e-08,1.4039996239382581e-08,4.324820379231548e-09,3.850942465962897e-09,2.6097160897243555e-06,6.538954268708212e-18,6.353358255570413e-29,2.4159346969131066e-16,2.1805238774477104e-24
2.004602422889473e-12,0.7252077758886621,0.0,1.3268348426295857e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356119109859281,0.999996796914713,0.0,0.0,2.7280332514460006e-08,1.7241189057595202e-08,5.310774606889457e-09,4.728368466123024e-09,3.2030852870112227e-06,9.860363002107822e-18,1.1757353604769003e-28,3.64131595196246e-16,3.2884864429266487e-24
2.7489082901360288e-12,0.7252077771783808,0.0,1.8194855455270468e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356119008567819,0.9999956119245186,0.0,0.0,3.740947878467736e-08,2.3644092875482222e-08,7.28270071529779e-09,6.4826844727201785e-09,4.388075481551542e-06,1.854266617169421e-17,3.0307040864429932e-28,6.840918317641171e-16,6.185524411670467e-24
3.493214157382585e-12,0.725207778468099,0.0,2.3121356652094575e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356118907276356,0.9999944292614418,0.0,0.0,4.753862494795383e-08,3.004768736749141e-08,9.25465035335764e-09,8.23628606355326e-09,5.570738558250037e-06,2.99445233832792e-17,6.218706690488356e-28,1.1036624640850078e-15,9.991319168230845e-24
4.981825891875698e-12,0.7252077810475357,0.0,3.2974341595043696e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356118704693437,0.9999920708983859,0.0,0.0,6.779691695368527e-08,4.285694724913777e-08,1.3198620180991218e-08,1.1741347161228343e-08,7.929101614049221e-06,6.090804998798578e-17,1.8037785439653526e-27,2.2405118252130318e-15,2.033207782575375e-23
6.4704376263688105e-12,0.7252077836269722,0.0,4.282730334650982e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356118502110522,0.9999897217890888,0.0,0.0,8.80552085316566e-08,5.566896645363128e-08,1.714268401492447e-08,1.524355408515654e-08,1.0278210911087813e-05,1.027532423399249e-16,3.9521361387920856e-27,3.772437811500626e-15,3.4316548876760785e-23
7.959049360861923e-12,0.7252077862064089,0.0,5.2680241997509494e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356118299527612,0.9999873818972336,0.0,0.0,1.0831349968187012e-07,6.848374273382363e-08,2.108684178034155e-08,1.8742909159530736e-08,1.2618102766370167e-05,1.5548239816851113e-16,7.35584430682802e-27,5.697209377597032e-15,5.195049092798357e-23
9.447661095355036e-12,0.7252077887858458,0.0,6.253315763869399e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356118096944706,0.9999850511866489,0.0,0.0,1.2857179040432813e-07,8.130127384442512e-08,2.503109340247965e-08,2.2239414706620912e-08,1.4948813351143616e-05,2.190978133022421e-16,1.230386483822649e-26,8.012606754427772e-15,7.323963356493554e-23
1e-11,0.7252077913652821,0.0,6.6189006790819e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356118021777744,0.9999841887209803,0.0,0.0,1.3608848645500586e-07,8.605782879286646e-08,2.6494604058551678e-08,2.353604414201159e-08,1.5811279019641557e-05,2.4547133266820815e-16,1.459070327468328e-26,8.970633423295758e-15,8.206969533021649e-23
1.0936272829848149e-11,0.7252077913652821,0.0,7.23860503603521e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356117894361802,0.999982729621308,0.0,0.0,1.488300806990329e-07,9.412155754200637e-08,2.897543880662913e-08,2.5733073046772418e-08,1.727037869203859e-05,2.9360178166690057e-16,1.9085218422225145e-26,1.0716421347049174e-14,9.818967761563795e-23
1.3913496298834372e-11,0.7252077965241551,0.0,9.209176740455711e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356117489196011,0.9999781137829247,0.0,0.0,1.8934666000519188e-07,1.1977037373311239e-07,3.68644106623734e-08,3.271185737861708e-08,2.188621707540773e-05,4.752845448711917e-16,3.9304280358278003e-26,1.728051974008481e-14,1.5909513964012623e-22
1.6890719767820598e-11,0.7252078016830278,0.0,1.1179739384533402e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356117084030238,0.9999735340967039,0.0,0.0,2.298632376003653e-07,1.4543017339642303e-07,4.475375675094866e-08,3.967928067984104e-08,2.6465903296071136e-05,7.005490016339326e-16,7.032634858722916e-26,2.5372054323316153e-14,2.3471192134428217e-22
1.9867943236806823e-11,0.7252078068419003,0.0,1.3150293039225083e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356116678864482,0.9999689902795174,0.0,0.0,2.7037981348457127e-07,1.7110093865057316e-07,5.264347647657114e-08,4.663536144485167e-08,3.100972048259898e-05,9.69413435784986e-16,1.144656640309254e-25,3.4973748142276184e-14,3.2508462122409725e-22
2.284516670579305e-11,0.7252078120007727,0.0,1.5120837774934194e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356116273698742,0.9999644820504445,0.0,0.0,3.108963876578281e-07,1.9678265164318002e-07,6.053356924428968e-08,5.358011813807197e-08,3.551794955555308e-05,1.281896101511642e-15,1.7403737922446156e-25,4.60684938743896e-14,4.302574013780112e-22
2.8799613643765496e-11,0.7252078223185165,0.0,1.9061900768286817e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356115463367317,0.9999555712438567,0.0,0.0,3.9192953087156686e-07,2.4817884957876003e-07,7.631487153037283e-08,6.743573301730875e-08,4.4428756143230334e-05,2.037788996620611e-15,3.4874316778666485e-25,7.266954664458222e-14,6.8517770403933395e-22
3.475406058173795e-11,0.7252078326362595,0.0,2.3002928916897124e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356114653035964,0.9999467994731555,0.0,0.0,4.729626672417265e-07,2.9961862496291094e-07,9.209765886626574e-08,8.124627243411227e-08,5.3200526844536597e-05,2.9683731284618123e-15,6.1298314662455905e-25,1.0504169036604731e-13,9.99817547035068e-22
4.666295445768284e-11,0.7252078532717428,0.0,3.088488284639998e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356113032373466,0.9999296643947067,0.0,0.0,6.350289194518854e-07,4.026283414250268e-07,1.2366766978259945e-07,1.0873271095773481e-07,7.033560529319704e-05,5.354194506636994e-15,1.4842960304271422e-24,1.8657813371620916e-13,1.8096013955769767e-21
5.6246496272783764e-11,0.7252078698779023,0.0,3.722769550865496e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356111728164649,0.9999162611942171,0.0,0.0,7.654498035689401e-07,4.856495958657664e-07,1.49077537809757e-07,1.3072238644092858e-07,8.373880578286291e-05,7.782783384118875e-15,2.6003288637752963e-24,2.6788691864660436e-13,2.6374944767503525e-21
6.583003808788469e-11,0.7252078864840591,0.0,4.3570424217457823e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356110423956014,0.9999031929809264,0.0,0.0,8.958706699600037e-07,5.687820511266204e-07,1.7449119655055367e-07,1.525970383140738e-07,9.680701907335264e-05,1.0665615629785765e-14,4.17015173227468e-24,3.626375211825234e-13,3.623979496596038e-21
7.541357990298561e-11,0.725207903090214,0.0,4.991307107094917e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935610911974756,0.9998904513829311,0.0,0.0,1.0262915186256693e-06,6.520251254948032e-07,1.9990862656008692e-07,1.7435726822924592e-07,0.00010954861706874564,1.4003286045392698e-14,6.271415173302017e-24,4.703349565702894e-13,4.770335245090858e-21
8.499712171808653e-11,0.7252079196963663,0.0,5.62556381149369e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356107815539288,0.9998780282371426,0.0,0.0,1.1567123495665264e-06,7.353782402984413e-07,2.2532980848292153e-07,1.9600367469258853e-07,0.00012197176285741137,1.7796386322570252e-14,8.981865221080564e-24,5.904997966203057e-13,6.077800652461039e-21
9.458066353318745e-11,0.7252079363025168,0.0,6.259812734406197e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356106511331199,0.999865915584636,0.0,0.0,1.287133162783162e-06,8.188408198922084e-07,2.507547230529985e-07,2.175368530791937e-07,0.00013408441536393227,2.2045505057527028e-14,1.237934292009681e-23,7.226677436999509e-13,7.547575904298422e-21
9.999999999999999e-11,0.7252079529086645,0.0,6.618466777154468e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356105773822893,0.9998592005647265,0.0,0.0,1.3608839959876e-06,8.660857815899955e-07,2.6513374214895277e-07,2.2966362039922297e-07,0.00014079943527326927,2.4650380516957346e-14,1.4634154699850095e-23,8.025486592076607e-13,8.450994325650517e-21
1.0416420534828837e-10,0.7252079529086645,0.0,6.894054070317584e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356105207123291,0.999854105665155,0.0,0.0,1.4175539582761588e-06,9.024122916403633e-07,2.7618335109352526e-07,2.389573956506766e-07,0.000145894334844813,2.6751227768413513e-14,1.6541783751204578e-23,8.663891290034825e-13,9.180823772770347e-21
1.137477471633893e-10,0.7252079695148103,0.0,7.528288008831126e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356103902915565,0.9998425909132369,0.0,0.0,1.5479747360460982e-06,9.860920859044653e-07,3.0161567351688544e-07,2.6026589156790114e-07,0.00015740908676283342,3.191413690789542e-14,2.1547217215962692e-23,1.0212285612685719e-12,1.0978670536497632e-20
1.2333128897849022e-10,0.7252079861209534,0.0,8.162514734835031e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935610259870802,0.9998313639515577,0.0,0.0,1.6783954960935568e-06,1.0698796360219671e-06,3.270516713244703e-07,2.814629269131566e-07,0.0001686360484419643,3.753481188506569e-14,2.747376611256702e-23,1.1867643261798705e-12,1.2942207569427138e-20
1.3291483079359115e-10,0.7252080027270947,0.0,8.79673442859086e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356101294500658,0.9998204175874036,0.0,0.0,1.8088162384191098e-06,1.1537743782945812e-06,3.524913256065772e-07,3.025490847022081e-07,0.00017958241259618488,4.361382907735129e-14,3.439964614245122e-23,1.3625880700746866e-12,1.507249217157372e-20
1.424983726086921e-10,0.7252080193332336,0.0,9.430947265877715e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356099990293478,0.9998097448069176,0.0,0.0,1.939236963023328e-06,1.237775751968928e-06,3.779346175422296e-07,3.235249449043419e-07,0.00019025519308209004,5.015176185031971e-14,4.240316525587596e-23,1.5483042874263438e-12,1.7370548942548403e-20
1.5208191442379302e-10,0.7252080359393703,0.0,1.0065153418055686e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356098686086478,0.9997993387725684,0.0,0.0,2.0696576699067805e-06,1.321883199227604e-06,4.0338152839907924e-07,3.4439108445161837e-07,0.00020066122743122179,5.71491805668224e-14,5.156272334975599e-23,1.7435300982130195e-12,1.983737035017238e-20
1.6166545623889396e-10,0.7252080525455048,0.0,1.069935305221835e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356097381879661,0.9997891928170655,0.0,0.0,2.200078359070034e-06,1.406096165168086e-06,4.288320395331899e-07,3.65148077260719e-07,0.00021080718293438314,6.460665260858184e-14,6.195681155432565e-23,1.9478947104376364e-12,2.2473918177980903e-20
1.712489980539949e-10,0.725208069151637,0.0,1.1333546331254617e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356096077673026,0.9997793004408897,0.0,0.0,2.330499030513648e-06,1.490414097793735e-06,4.5428613238893103e-07,3.857964942422672e-07,0.00022069955910991747,7.252474238540227e-14,7.366401192871143e-23,2.1610392051089322e-12,2.5281124054155002e-20
1.8083253986909583e-10,0.725208085757767,0.0,1.1967733414011269e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356094773466573,0.9997696553058107,0.0,0.0,2.460919684238186e-06,1.5748364479906657e-06,4.797437884987196e-07,4.0633690332478103e-07,0.00023034469418903522,8.090401135883838e-14,8.676299667887315e-23,2.3826159680176145e-12,2.8259891001341285e-20
1.9041608168419676e-10,0.7252081023638945,0.0,1.2601914455336816e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.93560934692603,0.9997602512331341,0.0,0.0,2.591340320244202e-06,1.6593626695207761e-06,5.052049894829215e-07,4.267698694618946e-07,0.00023974876686546593,8.974501804933157e-14,1.0133252792177389e-22,2.6122885414266812e-12,3.141109377268913e-20
1.999996234992977e-10,0.7252081189700201,0.0,1.3236089606244596e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356092165054211,0.9997510821971956,0.0,0.0,2.72176093853225e-06,1.7439922189976728e-06,5.306697170495569e-07,4.4709595465728985e-07,0.00024891780280407336,9.904831806084674e-14,1.1745145687138286e-22,2.849731059884544e-12,3.473558041845096e-20
2.0958316531439863e-10,0.725208135576143,0.0,1.3870259013936115e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356090860848303,0.9997421423244283,0.0,0.0,2.8521815391028836e-06,1.8287245558822043e-06,5.561379529942166e-07,4.6731571796931984e-07,0.00025785767557137706,1.0881446408544156e-13,1.3519872368765368e-22,3.094628176277174e-12,3.823417239767041e-20
2.1916670712949957e-10,0.725208152182264,0.0,1.4504422821973585e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356089556642577,0.9997334258864786,0.0,0.0,2.9826021219566483e-06,1.913559142456282e-06,5.81609679199723e-07,4.874297155381206e-07,0.00026657411352110674,1.1904400593005855e-13,1.5465335659133079e-22,3.346674469626213e-12,4.190766624796299e-20
2.287502489446005e-10,0.7252081687883828,0.0,1.5138581170285714e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356088252437031,0.9997249272999761,0.0,0.0,3.1130226870940926e-06,1.9984954438207416e-06,6.070848776360675e-07,5.074385005878218e-07,0.00027507270002352825,1.2973749051871037e-13,1.7589447179167611e-22,3.6055744332836763e-12,4.5756833496293035e-20
2.383337907597014e-10,0.725208185394499,0.0,1.577273419535344e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356086948231669,0.9997166411191208,0.0,0.0,3.243443234515756e-06,2.0835329278664403e-06,6.32563530360016e-07,5.273426234564827e-07,0.00028335888087881677,1.4089546192206174e-13,1.9900127250913438e-22,3.871041841901827e-12,4.9782422476214123e-20
2.479173325748023e-10,0.7252082020006132,0.0,1.6406882030192802e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356085644026488,0.9997085620363688,0.0,0.0,3.3738637642221787e-06,2.1686710652753065e-06,6.580456195150803e-07,5.471426315949942e-07,0.0002914379636309149,1.5251846135634766e-13,2.2405304901101853e-22,4.142799819824974e-12,5.398515798332755e-20
2.5750087438990323e-10,0.725208218606725,0.0,1.7041024804555303e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935608433982149,0.9997006848744344,0.0,0.0,3.504284276213899e-06,2.25390932948834e-06,6.835311273310597e-07,5.668390696002224e-07,0.0002993151255650979,1.646070272161244e-13,2.511291775295071e-22,4.420580163271438e-12,5.836574326111402e-20
2.6708441620500414e-10,0.7252082352128345,0.0,1.767516264488384e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356083035616671,0.9996930045880521,0.0,0.0,3.6347047704914505e-06,2.339247196710628e-06,7.090200361240621e-07,5.86432479209804e-07,0.0003069954119475402,1.7716169506912974e-13,2.8030912043137927e-22,4.704123501351344e-12,6.292485935603732e-20
2.7666795802010505e-10,0.7252082518189419,0.0,1.8309295674533162e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356081731412036,0.999685516255177,0.0,0.0,3.7651252470553633e-06,2.4246841458753355e-06,7.34512328295966e-07,6.059233993394423e-07,0.0003144837448226471,1.9018299769313821e-13,3.116724250004614e-22,4.993178555285493e-12,6.766316733055618e-20
2.8625149983520596e-10,0.725208268425047,0.0,1.8943424013695432e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356080427207583,0.9996782150799571,0.0,0.0,3.895545705906169e-06,2.5102196586534525e-06,7.600079863345073e-07,6.253123660728019e-07,0.0003217849200424602,2.0367146506597794e-13,3.4529872376736486e-22,5.287502402018892e-12,7.258130727779025e-20
2.9583504165030687e-10,0.7252082850311499,0.0,1.9577547779646223e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9356079123003311,0.9996710963829164,0.0,0.0,4.025966147044389e-06,2.59585321941275e-06,7.85506992812646e-07,6.445999127040131e-07,0.0003289036170831949,2.176276244075346e-13,3.8126773312186957e-22,5.586859652602213e-12,7.767990082358363e-20
3.054185834654078e-10,0.7252083016372504,0.0,2.0211667086633992e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935607781879922,0.9996641556053654,0.0,0.0,4.156386570470551e-06,2.681584315233406e-06,8.110093303887408e-07,6.637865697214825e-07,0.0003358443946341906,2.3205200016375525e-13,4.1965925384129326e-22,5.891022836514409e-12,8.295954973791715e-20
