Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885)
7.133400124013488e-18,0.5016436283426189,3.8004139634248506e-27,2.6458229656540904e-31,5.99679838122679e-33,2.3808809774982403e-38,0.0,0.0,1.2292059915643825e-20,1.5579381548392829e-35,2.2530516434348703e-47,1.6764652933302006e-47,6.95700156441997e-53,2.3227791513532465e-71,2.2675657638181198e-47,9.001091899639235e-37,9.084437254114681e-42,2.271479614873114e-35,5.266313266995232e-88,3.242807979894483e-68,5.585146948223167e-84,2.8411569750557702e-83,1.4083088702065047e-27,2.2723475043576284e-81,9.23891609698723e-58,4.003114289848008e-91,4.0192888809537383e-98,1.7205351271752396e-78,6.3055672679527164e-93,1.9864275242717752e-91,2.0635523366090373e-57,4.524561275955038e-103,1.418544288970333e-102,8.891072088451856e-105,3.76,0.0,0.924134034503728,0.9999999999995489,6.172812721436574e-44,2.1176788150867496e-54,8.034837452885956e-18,5.065005950464068e-18,2.4010895059548325e-18,5.687419964670564e-19,4.5109802498505106e-13,1.6031571552756178e-37,3.596901862993313e-58,8.143329804735868e-34,5.7292253113511395e-40,6.046595972800609e-33,1.6595497088734515e-90,1.5763103325719197e-89,5.693693039744796e-40,2.152512558447794e-91,2.57860068231534e-43,4.008818454313901e-104,1.0031581962097893e-89,1.0324114858397807e-92,3.088468735669164e-91,8.7728718132521e-90,4.421553598114416e-105,5.998917951823572e-104,5.950874867256698e-101,3.135640483314809e-39,2.271479614872385e-35,3.133022307381747e-43,9.467489295794897e-21,2.824574420118754e-21,4.0196203197006843e-32,1.0117107870344777e-44,2.910878382448274e-32,5.681955167671437e-29,1.9411429419728024e-26,7.728717882917904e-38,2.2972793396907785e-36,9.412238721382393e-47,4.248371048563446e-35,5.322300183696464e-40,5.0767033426515945e-21,2.8625878332675945e-44,1.1241118136564635e-34,2.561176100824832e-63,1.5383119392843885e-58,5.183787146764533e-63,2.232903004353873e-32,4.368428862010401e-38,2.3759610964044726e-52,1.9468248947063836e-26,5.520064123733571e-63,1.8991019195325966e-59,5.072172454122049e-42,5.076703342648205e-21,2.0365525818181437e-53,2.3516846098511058e-32,1.4083088711048415e-27,2.0620406086199027e-40,1.2564223673937677e-66,9.231885748800466e-33
1.4272997815467477e-17,0.5016436283426189,7.60413048558649e-27,5.293944714133653e-31,2.4002821632238268e-32,9.529729443922288e-38,0.0,0.0,2.4594799292602446e-20,6.235812723374675e-35,1.803811265977238e-46,1.342191596590431e-46,5.569831492501625e-52,1.8596356684371496e-70,9.076172496322832e-47,3.6027825099685546e-36,3.636142376827066e-41,9.091838155559723e-35,1.6873008034804775e-86,2.596218181283141e-67,1.7900493693693776e-82,9.105957816225009e-82,2.817841291067794e-27,7.28049732999067e-80,7.396750539763438e-57,1.2830480405173028e-89,1.2881844957229125e-96,2.7560602673552977e-77,2.0209451170584023e-91,6.366534979041863e-90,1.6520966056684124e-56,2.900815540258346e-101,9.094661607514245e-101,5.700300842337507e-103,3.76,0.0,0.924134034503728,0.9999999999990974,4.942003511493079e-43,1.6954306925395862e-53,1.6076655650735322e-17,1.0134412428130054e-17,4.804265101838364e-18,1.137978120766903e-18,9.025879564350625e-13,6.416806569626019e-37,2.8797085608792465e-57,3.2594540773900934e-33,2.29318319010474e-39,2.4202141775629158e-32,5.318885876201041e-89,5.052102199527756e-88,2.2789610515657684e-39,6.8988405500974225e-90,1.0321122724536861e-42,2.569731517354851e-102,3.2151395727084286e-88,3.308896897270193e-91,9.898596493980834e-90,2.811720769960271e-88,2.834302825116368e-103,3.845424412601322e-102,3.814627920922456e-99,1.2550734036487466e-38,9.091838155553886e-35,1.2540254354692372e-42,1.8943204038318927e-20,5.6516028578370795e-21,1.608895671133686e-31,8.099837930822074e-44,1.1651099497680698e-31,1.1368847119744351e-28,3.8839723689192104e-26,3.0935013133194476e-37,9.195104235950257e-36,7.535514017836104e-46,1.7004555768578068e-34,2.1303071049765984e-39,1.0157817374555087e-20,1.980514796497316e-43,4.499376774551486e-34,2.050498185499916e-62,2.4633033752973606e-57,8.300813396549156e-62,8.937431129674232e-32,1.7485099901918846e-37,1.9022135578683126e-51,3.8953412062962505e-26,8.839294571207465e-62,3.0410373971554375e-58,2.0301924086835126e-41,1.0157817374541518e-20,1.6304815613653944e-52,9.412867105873909e-32,2.8178412946634812e-27,8.253536384348317e-40,2.0119127708865813e-65,3.6951601983616285e-32
2.8552193198375456e-17,0.5016436283426189,1.5211565697164927e-26,1.0590188409440808e-30,9.604255164974109e-32,3.813133705740797e-37,0.0,0.0,4.920027804667011e-20,2.495137341580218e-34,1.4435972268496858e-45,1.0741611955098853e-45,4.457558117438094e-51,1.4882737130969282e-69,3.63165122004064e-46,1.4415822864328418e-35,1.4549305822150235e-40,3.6379195684777494e-34,5.402693906635427e-85,2.0777636388135208e-66,5.73264544362636e-81,2.9161892662983434e-80,5.636906127401717e-27,2.331197852819197e-78,5.91964846436364e-56,4.1092450086803363e-88,4.1254123467669956e-95,4.4122623501636255e-76,6.4720903277815905e-90,2.0388872196096776e-88,1.3221794035743353e-55,1.8581543895943044e-99,5.825701635908702e-99,3.6514005072349895e-101,3.76,0.0,0.924134034503728,0.9999999999981944,3.955104784864837e-42,1.3568598317772243e-52,3.2160292046434054e-17,2.0273225385701786e-17,9.610616293610584e-18,2.2764503671216796e-18,1.8055677836537013e-12,2.567558455932983e-36,2.3046420511885348e-56,1.3042061484966868e-32,9.175719660674758e-39,9.684009185642952e-32,1.7033768819027516e-87,1.6179392132859274e-86,9.118812822050232e-39,2.209358529221395e-88,4.129793452663457e-42,1.6459373494686476e-100,1.0296506651205353e-86,1.0596765253904083e-89,3.1700324502076423e-88,9.004555169835154e-87,1.8153977220937348e-101,2.463030660576157e-100,2.4433053058032283e-97,5.021928734143902e-38,3.637919568473079e-34,5.0177353724242346e-42,3.7894633523078686e-20,1.1305659732848674e-20,6.437678367921754e-31,6.482332050503678e-43,4.661957424973956e-31,2.2742631763599007e-28,7.769631226104459e-26,1.2378034710477601e-36,3.679239407726783e-35,6.030701404349625e-45,6.80403725326719e-34,8.524003273732656e-39,2.0320045438326298e-20,1.4604682938083547e-42,1.8003367807800395e-33,1.6410217368584602e-61,3.9428896152067698e-56,1.3286707254846402e-60,3.576136605455878e-31,6.996317500264574e-37,1.522348959228009e-50,7.792373818884546e-26,1.4148627417349476e-60,4.867640228975753e-57,8.123426732881864e-41,2.0320045438272008e-20,1.3048826820522574e-51,3.7663729246700316e-31,5.636906141789151e-27,3.3024897202316556e-39,3.220370636481065e-64,1.478545396234278e-31
5.711058396419141e-17,0.5016436283426189,3.042644478934243e-26,2.1182676593447765e-30,3.842327457349119e-31,1.5255022774758222e-36,0.0,0.0,9.841123555540708e-20,9.982174102254122e-34,1.155097112771306e-44,8.594921571470569e-45,3.5667239736260804e-50,1.1908450866548616e-68,1.4528969631785012e-45,5.767267834072571e-35,5.820669738813495e-40,1.4554047460860287e-33,1.7293952555525762e-83,1.6625266761378593e-65,1.8351648279042682e-79,9.335459558366606e-79,1.1275035778514945e-26,7.462135896791597e-77,4.7366181875655114e-55,1.31564923141862e-86,1.320647683718157e-93,7.061676342462069e-75,2.0718798006089938e-88,6.526993804472237e-87,1.057944429189474e-54,1.1897414517329363e-97,3.730087838868347e-97,2.337923486401649e-99,3.76,0.0,0.924134034503728,0.9999999999963884,3.1646847464550586e-41,1.08569402266559e-51,6.432756483783152e-17,4.0550851309804274e-17,1.9223318677175644e-17,4.553394850851566e-18,3.611527295365455e-12,1.0271905719959194e-35,1.844063797081083e-55,5.217673473857643e-32,3.670885263898708e-38,3.874234259415894e-31,5.4529403992473986e-86,5.179432729836758e-85,3.648119015509193e-38,7.07271612658428e-87,1.6521862765474333e-41,1.0538190096885986e-98,3.2961722601464494e-85,3.392292714395965e-88,1.0148076452721738e-86,2.882585917506596e-85,1.1623167299154323e-99,1.5769667117336105e-98,1.5643375761883352e-95,2.0090987506464272e-37,1.455404746082292e-33,2.007421033719255e-41,7.579749249144499e-20,2.2613773481171623e-20,2.575490543390629e-30,5.1868505328754963e-42,1.8650865383564693e-30,4.549020401014366e-28,1.554094895364468e-25,4.952019881516074e-36,1.47193533721663e-34,4.825477387096695e-44,2.7220579535058592e-33,3.4101563595103915e-38,4.0644501565725634e-20,1.1187729382379656e-41,7.202519431983525e-33,1.313066718384022e-60,6.3099070656672284e-55,2.126305719842329e-59,1.4306875056301608e-30,2.798982572753812e-36,1.2181104516186801e-49,1.5586439001695395e-25,2.264240879147079e-59,7.78980890062882e-56,3.249909780641564e-40,4.0644501565508425e-20,1.0441074376450038e-50,1.5067944210254887e-30,1.1275035836074047e-26,1.3212110081952704e-38,5.153641324356085e-63,5.915144355756737e-31
1.142273654958233e-16,0.5016436283426189,6.085623764977991e-26,4.236765613503651e-30,1.5370560700118784e-30,6.10250972905961e-36,0.0,0.0,1.9683315057528774e-19,3.993194611272129e-33,9.24165430185762e-44,6.876590107036981e-44,2.8536504646581956e-49,9.527665198948389e-68,5.812060814136835e-45,2.3070948764643194e-34,2.3284574006442173e-39,5.822093045099029e-33,5.534918076016198e-82,1.3301477566271226e-64,5.8736769103415935e-78,2.9879317847983824e-77,2.255129499452293e-26,2.388251990706844e-75,3.7896543723219834e-54,4.212027906041082e-85,4.226897967788508e-92,1.1300337833166417e-73,6.631313111176468e-87,2.0890468554051009e-85,8.464359397336871e-54,7.616018176105844e-96,2.3877809560081313e-95,1.4965999358546316e-97,3.76,0.0,0.9241340345037279,0.9999999999927766,2.531988190103375e-40,8.686376931941736e-51,1.2866211042062645e-16,8.11061031938453e-17,3.844872344438827e-17,9.107283782392677e-18,7.223445747886956e-12,4.1090966925827343e-35,1.475391115589782e-54,2.087238956674719e-31,1.4684735415749482e-37,1.5498198299900343e-30,1.7452825313678515e-84,1.6577428956046056e-83,1.4593664551638713e-37,2.2637125225105683e-85,6.609282812329669e-41,6.74578295520137e-97,1.0549815835636025e-83,1.0857462005033894e-86,3.248020503511115e-85,9.226080549867583e-84,7.440305588538876e-98,1.0094593159109962e-96,1.001375207784468e-93,8.03705105515207e-37,5.8220930450691315e-33,8.030338847725713e-41,1.5160321042356476e-19,4.5230000971016556e-20,1.0302800624402948e-29,4.1498744248845215e-41,7.460953332979295e-30,9.09853603385743e-28,3.108358446140402e-25,1.9809691564163796e-35,5.888220509900179e-34,3.860748441166515e-43,1.0889117980930636e-32,1.3641735618680724e-37,8.129341381995193e-20,8.751728146894901e-41,2.881242251236659e-32,1.050553117304451e-59,1.0096878344659258e-53,3.402435196053742e-58,5.723215779083867e-30,1.1196841500071135e-35,9.745808682999445e-49,3.1174569197854113e-25,3.6231534921100975e-58,1.2464961464450301e-54,1.3000778113013889e-39,8.129341381908304e-20,8.353701177217476e-50,6.027668219436095e-30,2.2551295224778073e-26,5.285274753008632e-38,8.24666449122896e-62,2.3662503101058847e-30
2.284609285590871e-16,0.5016436283426189,1.2171596207498484e-25,8.473762791254732e-30,6.148474462240031e-30,2.4411064137365936e-35,0.0,0.0,3.9367698062467573e-19,1.5973428409305888e-32,7.393674389373125e-43,5.501533202980057e-43,2.283029315730089e-48,7.622493891760475e-67,2.3249189032398527e-44,9.228754939271016e-34,9.314208703379761e-39,2.328932185263769e-32,1.771310300736761e-80,1.064168928193026e-63,1.8797605220438894e-76,9.562317242280831e-76,4.5103813081665e-26,7.642995986433046e-74,3.0318674623000583e-53,1.3487017182578447e-83,1.3527394476706716e-90,1.8081897670508736e-72,2.1222278872668507e-85,6.685604152437134e-84,6.771809524814886e-53,4.874787040826184e-94,1.5283479996178179e-93,9.57929389467594e-96,3.76,0.0,0.9241340345037278,0.9999999999855527,2.025686714129463e-39,6.9494315170900215e-50,2.5733120158621633e-16,1.6221660710527167e-16,7.68995329791435e-17,1.8215061501800255e-17,1.4447280369322648e-11,1.6437055615661799e-34,1.1803689274493587e-53,8.349293205548609e-31,5.874132627475977e-37,6.1995315830705386e-30,5.58545093096163e-83,5.305296364923631e-82,5.837704032351749e-37,7.244591169265965e-84,2.6438205714881882e-40,4.3177301806648247e-95,3.3762714155968104e-82,3.474728149242766e-85,1.0394685228504237e-83,2.952634716182869e-82,4.762267728285101e-96,6.461180510779724e-95,6.409438945758495e-92,3.2149528308397834e-36,2.3289321852398494e-32,3.2122672037625574e-40,3.032146462693531e-19,9.046245592350262e-20,4.1212879448505643e-29,3.320057146969769e-40,2.9845027730908403e-29,1.8197572033680114e-27,6.216885568763827e-25,7.924198987681856e-35,2.3553840225051852e-33,3.088745352378253e-42,4.3558244315865744e-32,5.4569162927425135e-37,1.6259123832611512e-19,6.921990651096796e-40,1.1525437978312724e-31,8.404823936270844e-59,1.6155826927185682e-52,5.444173018920563e-57,2.289379463462578e-29,4.4789188474246996e-35,7.797016729007422e-48,6.235082891231963e-25,5.797338940192342e-57,1.9944950386696491e-53,5.200587642929799e-39,1.6259123832263937e-19,6.683355906455179e-49,2.411165396803829e-29,4.510381400272305e-26,2.1141964078256357e-37,1.319533271894131e-60,9.465386389150996e-30
4.569280546856147e-16,0.5016436283426189,2.434359657427136e-25,1.69477622245174e-29,2.4594398215374954e-29,9.764649860667361e-35,0.0,0.0,7.873646407619586e-19,6.38950135914754e-32,5.91507984522855e-42,4.4013309536462885e-42,1.8264677096025595e-47,6.098139667901415e-66,9.299864626955948e-44,3.6915770112263585e-33,3.725759364518698e-38,9.315919892469144e-32,5.668411231827529e-79,8.513556785009846e-63,6.969172268518537e-75,3.545208822108913e-74,9.020884787645363e-26,2.447128477794651e-72,2.4255516017106943e-52,5.0071308855580753e-82,5.008502501798998e-89,2.8932269710170985e-71,7.867748147828619e-84,2.478673669225461e-82,5.4175770728598815e-52,4.122620224316446e-92,1.2925285209389722e-91,8.101238415937771e-94,3.76,0.0,0.9241340345037276,0.999999999971105,1.6205878367256494e-38,5.559677291683038e-49,5.14669383917396e-16,3.2443761550150164e-16,1.5380115204997398e-16,3.6430616365916825e-17,2.889494047777059e-11,6.574956027567486e-34,9.443175578528296e-53,3.339783345192355e-30,2.3497004085846504e-36,2.4798630880934885e-29,2.070794377652532e-81,1.9669274276068425e-80,2.335129660380085e-36,2.6859185416531744e-82,1.0575496394878535e-39,3.1947360196949514e-93,1.2517454965495972e-80,1.2882483633446333e-83,3.8538094839925066e-82,1.0946831162665991e-80,3.523652590452341e-94,4.7806966873733235e-93,4.742416821243072e-90,1.286008569442429e-35,9.315919892277782e-32,1.2849337888637941e-39,6.064375178871244e-19,1.8092736571965943e-19,1.648548716715546e-28,2.6561087608215728e-39,1.193825397380183e-28,3.63956629698717e-27,1.2433939898296914e-24,3.16974402295685e-34,9.42172759393093e-33,2.4710548896759634e-41,1.742365220726345e-31,2.1828109279308415e-36,3.2518688732928366e-19,5.505833817422197e-39,4.610268987493484e-31,6.72401876223152e-58,2.5849980021700364e-51,8.71089772947671e-56,9.157704138421763e-29,1.7916039883748963e-34,6.237760875913104e-47,1.2470334562984317e-24,9.27597336531511e-56,3.191272452401367e-52,2.0803292111490087e-38,3.2518688731538047e-19,5.3469359581235337e-48,9.644857796521816e-29,9.020885156076068e-26,8.456961523717234e-37,2.111306413212703e-59,3.7862315863034524e-29
9.1386230693867e-16,0.5016436283426189,4.868781923474406e-25,3.3895781402302284e-29,9.837859354821322e-29,3.90592011213185e-34,0.0,0.0,1.5747399611905519e-18,2.55582654318948e-31,4.732119931746409e-41,3.5211064264316324e-41,1.4611929559354986e-46,4.878569329030814e-65,3.719983538284919e-43,1.476645769726367e-32,1.4903189719012115e-37,3.726407158479855e-31,1.8139264372342967e-77,6.810931512880011e-62,2.2397185027618068e-73,1.139341864514213e-72,1.8041891194804914e-25,7.831089324905411e-71,1.9404644057142943e-51,1.613082150782726e-80,1.6095500100199042e-87,4.629299028470178e-70,2.5284956528104472e-82,7.965840845008221e-81,4.334114475050022e-51,2.6485620581146826e-90,8.303809074889543e-90,5.204615715026934e-92,3.76,0.0,0.924134034503727,0.9999999999422097,1.2964856550766962e-37,4.447794802651563e-48,1.0293457485797552e-15,6.488796345874702e-16,3.0760439019691473e-16,7.286172379535584e-17,5.7790224157018863e-11,2.6300091754098605e-33,7.554630148453727e-52,1.3359254195891769e-29,9.39889366644301e-36,9.919553273762778e-29,6.655019513659249e-80,6.321215447741059e-79,9.340617971275509e-36,8.63188475925542e-81,4.230240749703845e-39,2.0576121346774516e-91,4.02279861262957e-79,4.1401113022169256e-82,1.238519713832156e-80,3.5180393992685117e-79,2.2694530895870114e-92,3.079068836971461e-91,3.0544177274643745e-88,5.144096791505897e-35,3.7264071583267656e-31,5.1397935623095934e-39,1.2128832608274462e-18,3.618571848767119e-19,6.594261938292777e-28,2.124912224272056e-38,4.77535016409388e-28,7.27919205884401e-27,2.486804889450802e-24,1.2679104583406045e-33,3.7687292294216796e-32,1.9768673014499398e-40,6.969531776662172e-31,8.731332542095251e-36,6.503781852989895e-19,4.39196316158027e-38,1.844126354258362e-30,5.379278871633685e-57,4.1360492496316626e-50,1.3937611579253343e-54,3.6631188946919376e-28,7.166488847173467e-34,4.990267019738509e-46,2.494083682192612e-24,1.4841730624766366e-54,5.106098395728278e-51,8.321816142710105e-38,6.503781852433762e-19,4.277798450264712e-47,3.857982351022919e-28,1.804189266854268e-25,3.382822089158818e-36,3.378131568742652e-58,1.5145080404081115e-28
1.8277308114447807e-15,0.501643628342619,9.737715226339239e-25,6.779190100465015e-29,3.9351637513499535e-28,1.5623923395546548e-33,0.0,0.0,3.149490602663849e-18,1.0223358173762317e-30,3.785718241887271e-40,2.816901656985569e-40,1.1689636164376536e-45,3.9028781366862925e-64,1.4880008603412882e-42,5.906612673499083e-32,5.9613067345307055e-37,1.4905714804195641e-30,5.804619805485983e-76,5.448785948479344e-61,7.16812717279308e-72,3.64641682756514e-71,3.6083901801931573e-25,2.5059738114779427e-69,1.5523808884351652e-50,5.1876704678831116e-79,5.151294616398242e-86,7.407110773281743e-69,8.092348842338304e-81,2.5494350756391658e-79,3.4673143626731524e-50,1.695199064093133e-88,5.314821692934383e-88,3.3311952094268714e-90,3.76,0.0,0.924134034503726,0.9999999998844192,1.0371946772959691e-36,3.558257249817772e-47,2.058698477904473e-15,1.2977636819334402e-15,6.152108665119158e-16,1.4572392945905837e-16,1.1558064536529465e-10,1.0520090293716715e-32,6.043740026631861e-51,5.343716791907989e-29,3.7595737259365964e-35,3.967841502480755e-28,2.1299128467713023e-78,2.0230792403367437e-77,3.7362696417633366e-35,2.762606392248743e-79,1.692104233934502e-38,1.3171871594074806e-89,1.287480286230262e-77,1.3250267287844342e-80,3.963839630062434e-79,1.1259342883056184e-77,1.4527951197974717e-90,1.971073057792963e-89,1.9552971299086517e-86,2.057657330606535e-34,1.4905714802970912e-30,2.0559327796785433e-38,2.4257747455272063e-18,7.237168214497722e-19,2.637718184289232e-27,1.6999398624985696e-37,1.9101497788778715e-27,1.4558473881032067e-26,4.973626823550999e-24,5.071667239522891e-33,1.5074992427534878e-31,1.581503111164803e-39,2.787826887033172e-30,3.4925507893224353e-35,1.3007607810918765e-18,3.5084888587816776e-37,7.376542934604855e-30,4.303448667353055e-56,6.6177204055752325e-49,2.230031386547821e-53,1.4652549914363995e-27,2.8666101130410166e-33,3.992235857360524e-45,4.988183700155888e-24,2.374687043639412e-53,8.169801518130254e-50,3.329075108268978e-37,1.3007607808694225e-18,3.422577337660768e-46,1.5432007790897947e-27,3.6083907696912224e-25,1.3531381723296216e-35,5.405039602373482e-57,6.0580629705109315e-28
3.655467820457002e-15,0.5016436283426192,1.9475936915146164e-24,1.3558446521037775e-28,1.5740694989116355e-27,6.249716036405242e-33,0.0,0.0,6.298991888074884e-18,4.089353671098586e-30,3.0285833107194905e-39,2.2535276924634707e-39,9.351773719762537e-45,3.1223109954418964e-63,5.952017591398644e-42,2.362650719522401e-31,2.3845291788937154e-36,5.962309369296583e-30,1.8574868229258744e-74,4.3590551405137814e-60,2.293821628858854e-70,1.1668639935115165e-69,7.216791418741735e-25,8.019153673485892e-68,1.2419086388080109e-49,1.6761139556951221e-77,1.6484303428986623e-84,1.1851959166771885e-67,2.5895769018042463e-79,8.158269235371845e-78,2.7738632524702693e-49,1.0849346151192808e-86,3.4015209264492416e-86,2.1319875926112515e-88,3.76,0.0,0.9241340345037239,0.9999999997688389,8.297582014029241e-36,2.8466147146946426e-46,4.1174039365539056e-15,2.5955318133215054e-15,1.2304238192263957e-15,2.9144830400577093e-16,2.3116090318391996e-10,4.208046886384661e-32,4.835006437904151e-50,2.1374824998619803e-28,1.503831024540192e-34,1.5871406464828221e-27,6.81579071464341e-77,6.47391375233034e-76,1.4945144171272547e-34,8.840466516119455e-78,6.768428769144108e-38,8.430100464201345e-88,4.119975127974168e-76,4.2401312246674656e-79,1.2684454425544344e-77,3.603023967463979e-76,9.297967138411548e-89,1.2614983267755848e-87,1.2514074485716261e-84,8.230715439595397e-34,5.9623093683167986e-30,8.223791214969834e-38,4.8515577102031944e-18,1.4474360876317146e-18,1.0550899512171228e-26,1.3599559180729557e-36,7.640618528294979e-27,2.911715871930784e-26,9.947271231183307e-24,2.0286717432367358e-32,6.030011373664505e-31,1.2652060594399977e-38,1.1151335881363111e-29,1.3970238752984658e-34,2.6015259720915518e-18,2.8047583459744875e-36,2.950624676478912e-29,3.442769202152956e-55,1.0588384810492795e-47,3.568059499342539e-52,5.8610347181925004e-27,1.1466469563547907e-32,3.1937958446198253e-44,9.976382000782716e-24,3.799495494776585e-52,1.3071698839765563e-48,1.331898806680119e-36,2.6015259712017325e-18,2.7385792270990873e-45,6.172818731058211e-27,7.2167937767396565e-25,5.412586088208843e-35,8.648073985098975e-56,2.4232313475680976e-27
5.483204829469222e-15,0.5016436283426192,2.9214513687026444e-24,2.033773544311591e-28,3.344900180175897e-27,1.3280848601076303e-32,0.0,0.0,9.448493175950364e-18,8.689883053627186e-30,8.659861563057494e-39,6.443685131234535e-39,2.674031168634064e-44,8.927863528854466e-63,1.2648045392939938e-41,5.020636007880969e-31,5.0671289134715315e-36,1.2669930866312058e-29,8.68974464831962e-74,1.2464208422778475e-59,1.0140760148844543e-69,5.158591044755819e-69,1.0825191774413773e-24,3.750752641070148e-67,3.5510856307022065e-49,7.427314484726243e-77,7.291351940829514e-84,4.518628573162243e-67,1.1448462348834088e-78,3.606690975733062e-77,7.93152782154132e-49,5.3839839818984934e-86,1.6880050376245252e-85,1.0579990289822064e-87,3.76,0.0,0.9241340345037218,0.9999999996532594,2.3725916612648736e-35,8.139545922601302e-46,6.1761093952033354e-15,3.893299981405685e-15,1.8456367720253538e-15,4.371726417718003e-16,3.467405764075759e-10,8.942106420900631e-32,1.3825107185253254e-49,4.542139532124941e-28,3.1956401366273557e-34,3.372676412007966e-27,3.0131953415149567e-76,2.8620537294841247e-75,3.175850163042968e-34,3.908291648404146e-77,1.438291805851338e-37,4.5116420455991396e-87,1.8214005507324505e-75,1.8745215665639283e-78,5.607682057461288e-77,1.5928616725925615e-75,4.976102405216995e-88,6.751310726006487e-87,6.697316052665782e-84,1.7490398124879094e-33,1.2669930863510484e-29,1.7475626952975966e-37,7.277340670155653e-18,2.171155346849479e-18,2.242067814939937e-26,3.888626905102311e-36,1.623632649000585e-26,4.3675964751485446e-26,1.492091617824753e-23,4.3109302209794513e-32,1.2813782383930015e-30,3.617701097532041e-38,2.3696606434165953e-29,2.9686779685837346e-34,3.902291162505128e-18,8.018363027456325e-36,6.270082125664262e-29,9.844175780354216e-55,3.897231296028948e-47,1.3132834212223135e-51,1.245470786727596e-26,2.4366265975703954e-32,9.132264841290001e-44,1.4964578566110443e-23,1.3984648568318597e-51,4.8112522417278196e-48,2.8306774723498295e-36,3.90229116061426e-18,7.831468513177444e-45,1.3117249492026264e-26,1.082519678516262e-24,1.1501787172757985e-34,3.1830652149310308e-55,5.149370460406555e-27
7.310941838481443e-15,0.5016436283426194,3.895344554197616e-24,2.7117056868101604e-28,5.706008415812322e-27,2.2655875861219615e-32,0.0,0.0,1.259799446629029e-17,1.4823923966160484e-29,1.8266162946049478e-38,1.3591602873458207e-38,5.640320919253145e-44,1.8831455347963363e-62,2.1576083617417467e-41,8.5646168971938e-31,8.643930153408948e-36,2.1613443219797305e-29,2.8033761596302615e-73,2.629069609282103e-59,3.4653786064240325e-69,1.7628334193617406e-68,1.443359124720949e-24,1.2102800282098242e-66,7.490272006646857e-49,2.5510671334024207e-76,2.4896931139942973e-83,1.2158051042560048e-66,3.912190072768106e-78,1.2325064081527177e-76,1.6729909575348555e-48,2.2776281928581302e-85,7.140908969719042e-85,4.475742803402892e-87,3.76,0.0,0.9241340345037197,0.9999999995376803,5.004485060748672e-35,1.7168668419624697e-45,8.234814853852761e-15,5.191068186185971e-15,2.4608497249087897e-15,5.828969427571558e-16,4.6231966503921934e-10,1.5254187677070924e-31,2.9161167567742275e-49,7.748336441412555e-28,5.4513833889051796e-34,5.7533914548999676e-27,1.0296926841261814e-75,9.780431606394271e-75,5.417636610840545e-34,1.3355733807387823e-76,2.4535572638756638e-37,1.7048373029459643e-86,6.22423095447825e-75,6.405762664927756e-78,1.9163024542343995e-76,5.443250529329164e-75,1.880343555746895e-87,2.5511504672737813e-86,2.530750898875383e-83,2.98367671556228e-33,2.161344321388797e-29,2.981146570801822e-37,9.703123625384586e-18,2.894874599103067e-18,3.824705405835773e-26,8.202243794492911e-36,2.7697273651824097e-26,5.823489197756709e-26,1.989456166474368e-23,7.353941952590765e-32,2.185881166161628e-30,7.630782130134038e-38,4.0423638528318577e-29,5.064217366363456e-34,5.203056352332605e-18,1.6911307152882985e-35,1.0696026640234325e-28,2.0764226708161992e-54,9.884225956867215e-47,3.330771676611416e-51,2.1246274338192454e-26,4.156599931729875e-32,1.926259710299589e-43,1.995277339613969e-23,3.546804734142298e-51,1.2202372359695928e-47,4.829418280527259e-36,5.203056349107006e-18,1.6520445801473778e-44,2.2376493007000182e-26,1.443359979496011e-24,1.9620758605421453e-34,8.072940514232081e-55,8.78422363339148e-27
