Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37)
3.627401831295902e-18,0.5181343226011235,1.442309632887879e-26,3.257862950849001e-30,7.313243570146219e-39,5.248618401977333e-38,0.0,0.0,2.0666838924361817e-20,2.0417043716288067e-35,2.3712777552080478e-49,8.648182565368206e-59,2.6146920916270566e-52,8.981025084213745e-85,2.1202411855364498e-61,9.828677592492104e-48,1.5387651990141396e-40,5.451598866331827e-35,9.335217329212934e-101,6.675324858465622e-66,5.707519320867818e-102,1.5098826254818314e-105,3.61795933111135e-38,6.684979062309885e-88,1.655236864016123e-56,3.8045233500900954e-105,3.0340221213803935e-109,3.026022383573566e-88,7.610417935034139e-91,9.964457193096925e-93,1.4486792210432835e-56,6.310216009132986e-104,2.215959005084705e-106,2.162222216895252e-103,3.76,0.0,0.7689735729325586,0.999999999999573,3.720176414892452e-50,2.3608764893787135e-53,2.1449104151199286e-17,1.367718099640512e-17,5.931390392062322e-18,1.840532762731842e-18,4.2695739187470243e-13,1.9006729108306808e-36,1.6364688759248405e-56,3.741042979143923e-33,1.2914807182038466e-39,1.3460229729120658e-34,1.1740886563402381e-88,1.577059094134561e-87,3.68847853339537e-39,2.01967652995814e-89,3.278224112478428e-42,1.5031813345452478e-102,1.0060851645820655e-87,1.046308508548579e-90,2.8382519020147565e-89,7.977788931985194e-88,1.4974464237924366e-103,1.926527143792339e-102,1.994743417731699e-99,6.177323599106574e-39,5.451598866331827e-35,2.1200304952564642e-42,1.590320306296988e-20,4.763650284366383e-21,6.626605183412435e-32,1.064000912143531e-44,2.1084438017271636e-32,6.204240859056111e-28,1.4839754990194024e-25,5.505758947763672e-37,1.3955112420219296e-35,2.670250137670755e-46,1.5000127789899512e-34,1.2054778499099476e-39,1.4996494442909233e-34,3.135059442931473e-44,1.0262472030247575e-53,1.1386733305848868e-61,2.046916701077936e-58,7.761090816474072e-63,1.3410303119382873e-32,2.313672046826751e-37,1.9080992083697886e-51,1.490179739010889e-25
7.257955184599881e-18,0.5181343226011235,2.885872589607456e-26,6.518556386648523e-30,2.927203535061254e-38,2.1008153344766953e-37,0.0,0.0,4.1351633399511384e-20,8.172138321672447e-35,1.8984640459878325e-48,1.384835985177694e-57,2.0933435538656647e-51,1.438134154070922e-83,1.6974821447301227e-60,7.868918325789416e-47,6.159070936332946e-40,2.182060280847369e-34,5.9850539828481364e-99,5.344318801119743e-65,1.8289374500074078e-100,1.9300319491664357e-103,1.448126598915521e-37,2.14190254792578e-86,1.3251959466049776e-55,2.4395019473351886e-103,1.945002836964253e-107,9.698454830803453e-87,2.4391522683588683e-89,3.193625975365961e-91,1.1598242390600258e-55,4.045645902666309e-102,1.420709896846507e-104,1.3862576995710849e-101,3.76,0.0,0.7689735729325586,0.9999999999991457,2.9784033690685535e-49,1.890136706176864e-52,4.2916843492799264e-17,2.7366244862374192e-17,1.1867934033819709e-17,3.682664596605357e-18,8.542857227712602e-13,7.607644940264015e-36,1.31017014393544e-55,1.4973921223056189e-32,5.169288551284725e-39,5.3875997373710015e-34,3.7629746994206884e-87,5.054501994680493e-86,1.476352664157619e-38,6.473098694906762e-88,1.312143974180569e-41,9.635688176848897e-101,3.2245205584498755e-86,3.3534370925059224e-89,9.096647095050395e-88,2.5568953147437654e-86,9.598926209651241e-102,1.2349418066977508e-100,1.2786697918331797e-97,2.472539379071734e-38,2.182060280847369e-34,8.485647016223506e-42,3.1820222983434665e-20,9.53143927431478e-21,2.652369016483723e-31,8.51847687810642e-44,8.439269969987258e-32,1.2413872152704405e-27,2.9692402908676586e-25,2.2037384204777364e-36,5.585681773117186e-35,2.1378237363033783e-45,6.003960262050679e-34,4.825052965639227e-39,6.002505976375077e-34,1.7895179012166445e-43,8.216217647071469e-53,9.116310266568224e-61,3.277733658352488e-57,1.2427857260302596e-61,5.36761607313216e-32,9.260717790629565e-37,1.5276395721081017e-50,2.9816541595478243e-25
1.451906189120784e-17,0.5181343226011235,5.772999196911836e-26,1.3039943324029057e-29,1.1712628765787414e-37,8.405998931012663e-37,0.0,0.0,8.272122234989487e-20,3.269919798983502e-34,1.5193482242603604e-47,2.2166394438068585e-56,1.6753111102916854e-50,2.3019512232748058e-82,1.3585016134862688e-59,6.297526177622742e-46,2.4644306326224946e-39,8.7310834417259e-34,3.8338026623076244e-97,4.2770793381926006e-64,5.859751114227228e-99,2.4687585987693727e-101,5.794392660369812e-37,6.858426271224683e-85,1.0605595122127169e-54,1.5630662323177e-101,1.2458359672994792e-105,3.1059369368916537e-85,7.811401977645738e-88,1.0227609262334652e-89,9.282118906975082e-55,2.591490114324066e-100,9.100540316413532e-103,8.879850766347867e-100,3.76,0.0,0.7689735729325586,0.999999999998291,2.3836282299314247e-48,1.512683817189213e-51,8.585232217599923e-17,5.47443725991929e-17,2.3741021317352632e-17,7.36692825945366e-18,1.7089423674125717e-12,3.044048918054774e-35,1.0485343026985844e-54,5.991518826435214e-32,2.0683887375909122e-38,2.1557416692093796e-33,1.2050952492178615e-85,1.618707750133971e-84,5.907333739459597e-38,2.0730143684614077e-86,5.250285038030699e-41,6.171749463185919e-99,1.0326549328431309e-84,1.0739405499603802e-87,2.913207558270747e-86,8.188474889264582e-85,6.148202997603246e-100,7.909919061209591e-99,8.190001085824884e-96,9.893378807694337e-38,8.7310834417259e-34,3.3953641742393157e-41,6.36542628241391e-20,1.9067017253795762e-20,1.0612930936314782e-30,6.817370441357732e-43,3.3768072537755115e-31,2.4833135129457308e-27,5.939769875990484e-25,8.817824177576907e-36,2.235000276209282e-34,1.710908716268425e-44,2.4023661568365537e-33,1.93064967855444e-38,2.401784253135283e-33,1.1439212431270916e-42,6.575471194706651e-52,7.295818846953958e-60,5.24650846434996e-56,1.9892665193431065e-60,2.147745593243687e-31,3.7054933805673816e-36,1.2225759374276187e-49,5.964602997225263e-25
2.904127530442376e-17,0.5181343226011235,1.1547255186981479e-25,2.6082717461916204e-29,4.685815600222838e-37,3.362947861863074e-36,0.0,0.0,1.6546040025099925e-19,1.3081808439866016e-33,1.2157094303109219e-46,3.547344777527563e-55,1.3405035183562771e-49,3.683871396514379e-81,1.0870076918412629e-58,5.03897774381859e-45,9.859327286934771e-39,3.49300195326679e-33,2.4547120435023083e-95,3.4223133879992515e-63,1.8802317532345445e-97,3.158932118532265e-99,2.318134366307119e-36,2.1953908184210357e-83,8.486087471645761e-54,1.0013298130247994e-99,7.976661339645163e-104,9.942890450550412e-84,2.5006273983316652e-86,3.274116498192393e-88,7.427105486965868e-54,1.6592826262145088e-98,5.826907919695401e-101,5.685602477048196e-98,3.76,0.0,0.7689735729325585,0.9999999999965817,1.9072652798400162e-47,1.2103768850981436e-50,1.7172327954239913e-16,1.0950062809235254e-16,4.748719588449104e-17,1.4735455565555336e-17,3.4182555880879795e-12,1.2178177840287371e-34,8.389867513347607e-54,2.396997589756759e-31,8.274901692702879e-38,8.624370466697911e-33,3.8578148027360667e-84,5.181893015805868e-83,2.3633181938062636e-37,6.6362437318929e-85,2.100455888948648e-40,3.951491199995784e-97,3.3057896847980075e-83,3.4379554420840495e-86,9.325914720631532e-85,2.621337972492854e-83,3.9364153667711114e-98,5.064362242233727e-97,5.243686238114499e-94,3.957996269081214e-37,3.49300195326679e-33,1.3583668113735104e-40,1.273223425046474e-19,3.8138173211094446e-20,4.24586344688222e-30,5.454932149770795e-42,1.3509427859625122e-30,4.967166264078838e-27,1.1880829051941385e-24,3.5277038480129634e-35,8.941456435363193e-34,1.3689869179152501e-43,9.611028954052215e-33,7.723855878151784e-38,9.608700960321804e-33,8.000035011798787e-42,5.261376000949517e-51,5.837763568978133e-59,8.396121648355387e-55,3.1834740713247924e-59,8.592380897874905e-31,1.4824386394355655e-35,9.782465001300958e-49,1.1930500658994415e-24
5.808570213085558e-17,0.5181343226011235,2.3095778268964323e-25,5.216826679019588e-29,1.8744799178672126e-36,1.345289364731233e-35,0.0,0.0,3.3093875605455753e-19,5.2331492550790086e-33,9.726599050193428e-46,5.676329029189808e-54,1.072504787781171e-48,5.894793831882286e-80,8.696887193047347e-58,4.0315649414011164e-44,3.9440518982751795e-38,1.3973145302636585e-32,1.5713608730147505e-93,2.738110800628159e-62,6.075702371405071e-96,4.042741890666475e-97,9.273292087093096e-36,7.026362228542263e-82,6.78951461164049e-53,6.416675849155595e-98,5.106123512453885e-102,3.182348099238506e-82,8.003574056571468e-85,1.047922380771144e-86,5.9422486939987985e-53,1.0621742494170203e-96,3.7300434725495425e-99,3.6395854864498654e-96,3.76,0.0,0.7689735729325583,0.9999999999931631,1.5259579651337812e-46,9.683934525826135e-50,3.434651942751989e-16,2.190131391567608e-16,9.497954501905815e-17,2.947251009937899e-17,6.8368817550099596e-12,4.871667599432825e-34,6.7125313173196095e-53,9.588770022320266e-31,3.310229977809143e-37,3.4500289977626846e-32,1.234742405199951e-82,1.658530344478952e-81,9.45404243939516e-37,2.124013861129694e-83,8.40250732619544e-40,2.529457345801256e-95,1.0580597641903499e-81,1.1003611184853034e-84,2.984877071857952e-83,8.389923476759901e-82,2.519806766181844e-96,3.241836340879856e-95,3.356626756336644e-92,1.5833277827789913e-36,1.3973145302636588e-32,5.433909853431518e-40,2.5465850186206165e-19,7.628048511903875e-20,1.6984836029450543e-29,4.364360082460499e-41,5.404210943888426e-30,9.93487238947516e-27,2.3762947426664192e-24,1.4111963796320198e-34,3.576873652426406e-33,1.095293520948563e-42,3.8447244691296946e-32,3.089793802171301e-37,3.84379319583963e-32,5.93938149063083e-41,4.209500462963666e-50,4.670654300852642e-58,1.3435161262529103e-53,5.094076667853056e-58,3.4372320822246375e-30,5.930237166348168e-35,7.826715058801272e-48,2.3862295928189815e-24
1.1617455578371925e-16,0.5181343226011235,4.619286884030417e-25,1.0433936965678492e-28,7.49823382295402e-36,5.381382341077084e-35,0.0,0.0,6.618954676670725e-19,2.0933448809054686e-32,7.781648871682956e-45,9.082588317152951e-53,8.580447979101687e-48,9.432149747054698e-79,6.957839980851727e-57,3.2254050354685315e-43,1.5776849657801155e-37,5.589485831416082e-32,1.0057814392249658e-91,2.1905928349169702e-61,2.0186631141997395e-94,5.1742669463588315e-95,3.709467735627651e-35,2.2486140072186803e-80,5.431869582232321e-52,4.115773656137377e-96,3.268258937730107e-100,1.0184512769302988e-80,2.5613943661411287e-83,3.353679900381499e-85,4.754024848390901e-52,6.79866265477404e-95,2.3874939979668626e-97,2.3295911557879287e-94,3.76,0.0,0.768973572932558,0.9999999999863259,1.2208257075909364e-45,7.747515452622296e-49,6.869490237407985e-16,4.380381615979333e-16,1.899642432893536e-16,5.894661885350747e-17,1.3674132991138751e-11,1.948746336436907e-33,5.370279993102439e-52,3.8356635386298256e-30,1.324145799648575e-36,1.3800677898149973e-31,3.951562517657924e-81,5.307816468767995e-80,3.7817710847395075e-36,6.797510710098926e-82,3.361139668813867e-39,1.6190136410127357e-93,3.386122572440041e-80,3.521500367000284e-83,9.55254269561901e-82,2.6850382618699127e-80,1.6128364929623817e-94,2.07498136099121e-93,2.148454827909941e-90,6.333572224742822e-36,5.589485831416084e-32,2.173652700581579e-39,5.093308205624814e-19,1.5256510890831491e-19,6.794210869028432e-29,3.491653819408851e-40,2.161772340546483e-29,1.987028713278824e-26,4.752718426739381e-24,5.6450151823760816e-34,1.430807671857011e-32,8.76276409703276e-42,1.5379523672906116e-31,1.2359678130151206e-36,1.537579842808516e-31,4.5672240700976324e-40,3.3677602460908644e-49,3.736700831198642e-57,2.149735129396033e-52,8.150937143308895e-57,1.374948778036489e-29,2.372191391553862e-34,6.261669250227981e-47,4.772588624920901e-24
2.3235226308944654e-16,0.5181343226011236,9.23872276124804e-25,2.0868159223014834e-28,2.999361788617547e-35,2.152601461147869e-34,0.0,0.0,1.3238088909136948e-18,8.373549884518743e-32,6.225467223849488e-44,1.453251060267064e-51,6.864525078713701e-47,1.5091823006263852e-77,5.566403991488848e-56,2.5803852239597705e-42,6.310868338218805e-37,2.2358400389281483e-31,8.505920223261061e-90,1.752516191240441e-60,8.362518879565576e-93,1.1593084955643797e-92,1.4838172517811846e-34,7.305008303188865e-79,4.345598866377738e-51,3.504856245762802e-94,2.562362013996099e-98,3.7758888158520494e-79,9.496315939614854e-82,1.2433698694323026e-83,3.803310493389006e-51,5.749648369193514e-93,2.019120505663156e-95,1.970142520127756e-92,3.76,0.0,0.7689735729325573,0.9999999999726514,9.766859582996676e-45,6.198159553694195e-48,1.3739166826719966e-15,8.760882077297022e-16,3.7993363983458926e-16,1.178948351076892e-16,2.7348631072537067e-11,7.795143951313631e-33,4.2963259776628045e-51,1.5342961951369487e-29,5.296690389249937e-36,5.5203837546295875e-31,1.465033593186613e-79,1.9678617658180887e-78,1.5127393927747068e-35,2.5201636678412044e-80,1.3444831991883535e-38,1.197926054321987e-91,1.2553978029498197e-78,1.3055889930329965e-81,3.541586066558441e-80,9.954722897653212e-79,1.1933552735344777e-92,1.5353013602347554e-91,1.58966562809642e-88,2.5334831368649456e-35,2.235840038928149e-31,8.69479019967202e-39,1.0186754579056853e-18,3.051343563804177e-19,2.7177396392617837e-28,2.7933893579221126e-39,8.647265290112077e-29,3.9741126589496155e-26,9.505565831398913e-24,2.258051986390623e-33,5.723347056532223e-32,7.010377591066116e-41,6.151934629938575e-31,4.943971839534999e-36,6.150444501629914e-31,3.580062297698011e-39,2.694272152547928e-48,2.9894316274994805e-56,3.4396636414814994e-51,1.3041830782382018e-55,5.499906992748799e-29,9.488958618534403e-34,5.00945422736329e-46,9.545306602176097e-24
4.647076777009012e-16,0.5181343226011237,1.8477665567481793e-24,4.173661047381466e-28,1.1997627098848975e-34,8.610531274860842e-34,0.0,0.0,2.647635737493311e-18,3.349454026383218e-31,4.9804334623832845e-43,2.3252311724587464e-50,5.491691254558185e-46,2.4147222603377435e-76,4.4531758569617216e-55,2.0643325953454767e-41,2.5243730784337878e-36,8.943452877081954e-31,5.464597096551821e-88,1.4020301136257183e-59,4.8163489849278354e-91,1.488868749897709e-90,5.935329137399384e-34,2.338741246894443e-77,3.47652043896106e-50,2.2765647387833438e-92,1.6484619616439692e-96,1.213478000865624e-77,3.051879948362367e-80,3.995882190471134e-82,3.042685049045773e-50,3.693842002281572e-91,1.2971875327036964e-93,1.2657121138060857e-90,3.76,0.0,0.768973572932556,0.9999999999453024,7.813615755171912e-44,4.958586608192746e-47,2.747852000534392e-15,1.752188304990935e-15,7.598724329436396e-16,2.3579126259975196e-16,5.469760967190792e-11,3.1180893094530926e-32,3.4371015835616185e-50,6.137243725987619e-29,2.1186972513729476e-35,2.2081761906858496e-30,4.708254370539731e-78,6.324218276803243e-77,6.051020581681537e-35,8.09918506152518e-79,5.3779873286348e-38,7.715402594318356e-90,4.0345362874687665e-77,4.195839311930589e-80,1.1381783242533671e-78,3.1992004451908392e-77,7.685960759519937e-91,9.888310161997183e-90,1.0238456156508426e-86,1.0134057260888552e-34,8.943452877081961e-31,3.4779534602757584e-38,2.0373647323615492e-18,6.102728508988254e-19,1.0871069135063769e-27,2.234738006447107e-38,3.458941300992841e-28,7.948284538323917e-26,1.90112607867724e-23,9.032299612082706e-33,2.2893620528477016e-31,5.608368498667622e-40,2.460798883769872e-30,1.9776088546005027e-35,2.4602028263322198e-30,2.8345621428987427e-38,2.1554433105372476e-47,2.3915736944974192e-55,5.503531678409245e-50,2.0867193579885547e-54,2.199985164073345e-28,3.795622057303616e-33,4.0076108217669765e-45,1.909074220889193e-23
9.294185069238104e-16,0.518134322601124,3.695583538714223e-24,8.347353992034742e-28,4.79912156806036e-34,3.444260300120616e-33,0.0,0.0,5.295289430998027e-18,1.3397884251732136e-30,3.984371334446405e-42,3.720393239192389e-49,4.393388700523893e-45,3.863579779333401e-75,3.5625615277660226e-54,1.6514757429993988e-40,1.009754418344046e-35,3.577400741455082e-30,3.4975886730854806e-86,1.1216315809398918e-58,4.277892769052906e-89,1.905790690337125e-88,2.374143532810019e-33,7.484163601091003e-76,2.781232993736541e-49,1.4889685121724225e-90,1.0551906352476113e-94,3.8836949935459126e-76,9.767418931654799e-79,1.2788662813044136e-80,2.4341633538370426e-49,2.364227576393801e-89,8.302726380061353e-92,8.101145376910389e-89,3.76,0.0,0.7689735729325532,0.9999999998906046,6.250986269700922e-43,3.966893013307304e-46,5.495722636259175e-15,3.5043885195041796e-15,1.5197500192360571e-15,4.715840975186761e-16,1.0939549661703675e-10,1.2472420756206843e-31,2.749697599713813e-49,2.454907187953568e-28,8.474828455830922e-35,8.832751497090773e-30,1.506858166287939e-76,2.0240403464477694e-75,2.4204217086643634e-34,2.5921149791300565e-77,2.1512057323325338e-37,4.9390413739655127e-88,1.2912369263458677e-75,1.3428619570301307e-78,3.642697586606949e-77,1.0238911562898747e-75,4.920190102850303e-89,6.330031615476874e-88,6.554186029395113e-85,4.053660821956145e-34,3.577400741455088e-30,1.3911900607215073e-37,4.074743280351105e-18,1.2205498382324488e-18,4.348449764712452e-27,1.7878010113479492e-37,1.3835835566577265e-27,1.5896644249203506e-25,3.802265128173708e-23,3.61293804927651e-32,9.157494321721204e-31,4.486721208717866e-39,9.843245594222395e-30,7.910475665054357e-35,9.840861351938725e-30,2.255854437822995e-37,1.7243648933172754e-46,1.9132703240370966e-54,8.80570625837147e-49,3.3387718764636776e-53,8.799985315672686e-28,1.518256544199691e-32,3.2061074868795455e-44,3.818161203114546e-23
1.8588401653696287e-15,0.5181343226011245,7.39133118552265e-24,1.6694750659654093e-27,1.9196905645681407e-33,1.3777318413267275e-32,0.0,0.0,1.05905968193894e-17,5.3591673305586665e-30,3.18750799909891e-41,5.952647176585212e-48,3.514736791307509e-44,6.1817460144711455e-74,2.850057201595393e-53,1.321184301400292e-39,4.0390283538874694e-35,1.430965051726212e-29,2.238472007636801e-84,8.973092619630053e-58,4.871823918089074e-87,2.439404916087392e-86,9.496596700927327e-33,2.3949512548802453e-74,2.2249932186206408e-48,9.937343096193303e-89,6.753316426270648e-93,1.2427991421483978e-74,3.1256041027506053e-77,4.0924131682895965e-79,1.9473378533584677e-48,1.5131185859627325e-87,5.313961529834423e-90,5.184789924915086e-87,3.76,0.0,0.7689735729325476,0.999999999781209,5.0008943697247504e-42,3.1735241261801305e-45,1.0991463907708702e-14,7.0087890284937705e-15,3.039505192118158e-15,9.43169687095733e-16,2.1879098949356466e-10,4.9889810543953525e-31,2.199764632431511e-48,9.819631414366326e-28,3.389937079462551e-34,3.5331110309063813e-29,4.821994444313277e-75,6.476989723052754e-74,9.681720777240028e-34,8.294869429373041e-76,8.604843686742605e-37,3.1610263596999295e-86,4.1319967768592626e-74,4.297202603344341e-77,1.1656767833869174e-75,3.276482754068067e-74,3.148956300022749e-87,4.0512662594073134e-86,4.194736183202959e-83,1.6214822921107927e-33,1.4309650517262158e-29,5.564787200126651e-37,8.149500372641529e-18,2.4411038060869285e-18,1.7393843240203613e-26,1.4302450484897108e-36,5.534348293100765e-27,3.179342747948763e-25,7.604543460853722e-23,1.4451787574535671e-31,3.663006670498121e-30,3.5893872737716146e-38,3.9373082458047916e-29,3.1641983224903407e-34,3.9363545461409985e-29,1.7999653743674077e-36,1.3794960276937777e-45,1.5306208248032774e-53,1.4089173482620871e-47,5.342050948620103e-52,3.520002998350827e-27,6.073041613516875e-32,2.56489328673082e-43,7.636334611094083e-23
2.788261823815447e-15,0.518134322601125,1.1087192515206583e-23,2.50421581059278e-27,4.0793999268361474e-33,2.927717922260018e-32,0.0,0.0,1.5885904209162716e-17,1.1388239096781001e-29,9.114290293541676e-41,2.1909708436204284e-47,1.0049983995471335e-43,2.275294426682926e-73,8.149387737792454e-53,3.777763890743904e-39,8.582942272201933e-35,3.0408048925615645e-29,1.1108410188146137e-83,2.5657481676208586e-57,2.503990499211508e-86,1.2586432948866717e-85,2.01802807612134e-32,1.1136568705001298e-73,6.362095202863388e-48,4.947484377267583e-88,3.4962011981701514e-92,5.494298795201717e-74,1.3817990396904936e-76,1.8092160700948367e-78,5.568175995656169e-48,7.50884869365899e-87,2.637060296241056e-89,2.5729526386669864e-86,3.76,0.0,0.7689735729325421,0.9999999996718139,1.4299591945759947e-41,9.074302955371345e-45,1.64872051791582e-14,1.0513189617446447e-14,4.559260365297524e-15,1.4147551964120123e-15,3.281862013570848e-10,1.0601592764773727e-30,6.289956831579644e-48,2.0866699595502507e-27,7.203617609481413e-34,7.507868987875963e-29,2.1317570680011178e-74,2.863413663985575e-73,2.0573687738783304e-33,3.6670849059730657e-75,1.8285307495352893e-36,1.6917261844769014e-85,1.8267152594429418e-73,1.8997519145256572e-76,5.153347718417036e-75,1.4485009797384495e-73,1.6852655228314045e-86,2.168166079694441e-85,2.244950461121577e-82,3.445676334326352e-33,3.040804892561575e-29,1.1825200453475866e-36,1.2224257461243263e-17,3.661657767128639e-18,3.696194445367006e-26,4.089610045160071e-36,1.1760498907440235e-26,4.769027451829765e-25,1.1406822027220825e-22,3.0710069546316206e-31,7.78389444813294e-30,1.026341190310621e-37,8.366786273211234e-29,6.723926482845187e-34,8.364759659432555e-29,5.143311036285019e-36,3.944499511999052e-45,4.376622297855135e-53,5.185755046389921e-47,1.9662307631900747e-51,7.4800118491886e-27,1.2905223070113747e-31,7.333997601504681e-43,1.1454507462602534e-22
3.717683482261265e-15,0.5181343226011256,1.4783167527765195e-23,3.338957633119743e-27,6.959064561988823e-33,4.994400165642686e-32,0.0,0.0,2.1181211600317974e-17,1.9427003724361419e-29,1.922469132638987e-40,5.556778344021507e-47,2.119838575972856e-43,5.77064115270535e-73,1.718942469521911e-52,7.968400843112352e-39,1.4641496441516393e-34,5.187260573069878e-29,4.699276337980935e-83,5.411914154791363e-57,1.3450207793905725e-85,6.866323621149218e-85,3.4425194675860077e-32,3.614939633371897e-73,1.3419507729891615e-47,2.144532239435596e-87,1.3890916104525825e-91,1.877558437036119e-73,4.721991270377859e-76,6.182595423621099e-78,1.1744905986340586e-47,3.1765287557618802e-86,1.1155980652702523e-88,1.0884580363737998e-85,3.76,0.0,0.7689735729325365,0.9999999995624188,3.016227807516544e-41,1.914034202330196e-44,2.1982946450607662e-14,1.4017590286362201e-14,6.0790155387741574e-15,1.8863406254675276e-15,4.375811322083188e-10,1.8085077248935594e-30,1.3267346315905424e-47,3.5596097090438226e-27,1.2288522738790184e-33,1.2807550276467531e-28,7.284806645896095e-74,9.785079019001244e-73,3.509633071863777e-33,1.2531455887818104e-74,3.119259905683355e-36,6.392613135736378e-85,6.242392889705414e-73,6.491981024210124e-76,1.7610429325895666e-74,4.9499299236931017e-73,6.368197320981195e-86,8.192958607895309e-85,8.483112419633119e-82,5.87796085029464e-33,5.187260573069901e-29,2.0172438224696084e-36,1.6299014546156312e-17,4.882211721357582e-18,6.305275337000811e-26,8.626175632721373e-36,2.0062035394246417e-26,6.358718536563457e-25,1.5209100827275018e-22,5.238778306201694e-31,1.3278412519834135e-29,2.1648516992941405e-37,1.4272758638373417e-28,1.1470232058045777e-33,1.4269301471587146e-28,1.0844687850831062e-35,8.320095502145732e-45,9.231567951848097e-53,1.3152202832371019e-46,4.9867887037127753e-51,1.2760025031671115e-26,2.201480090889148e-31,1.546953270801403e-42,1.5272679757639981e-22
5.576526799152903e-15,0.5181343226011266,2.217538435962652e-23,5.0084438080446285e-27,1.4408160217760953e-32,1.0340468211426998e-31,0.0,0.0,3.1771826385871844e-17,4.0221159084326503e-29,5.250864304486863e-40,1.9432329362106483e-46,5.789962188585591e-43,2.0180217454499374e-72,4.6949663429237945e-52,2.176418037426632e-38,3.031337354822289e-34,1.0739580281496763e-28,4.232821229943784e-82,1.4781658209064846e-56,1.8425282447009353e-84,9.536099886198963e-84,7.127300771953449e-32,2.0153981197834657e-72,3.6652856648486805e-47,2.043737784553456e-86,1.1170772482773713e-90,1.1544716878216352e-72,2.903439877009216e-75,3.8015326327511754e-77,3.207902051736594e-47,2.861228966403484e-85,1.0049107730556925e-87,9.804210598095324e-85,3.76,0.0,0.7689735729325256,0.9999999993436297,8.238386589729218e-41,5.227823710793288e-44,3.29744289935065e-14,2.1026391811862098e-14,9.11852588642509e-15,2.8295112952115014e-15,6.56370334394396e-10,3.7442870204941516e-30,3.623725354080146e-47,7.369704811453893e-27,2.5441814763009328e-33,2.6516431691122906e-28,4.479254175556094e-73,6.016610270704424e-72,7.266262277090545e-33,7.705301889701492e-74,6.458036385689036e-36,4.618553649402728e-84,3.8382975610852786e-72,3.991765135733182e-75,1.0828241904729662e-73,3.043593294083e-72,4.600910575689072e-85,5.919269398742533e-84,6.128906154389835e-81,1.2169731830052868e-32,1.0739580281496828e-28,4.1764589216569433e-36,2.444852870732529e-17,7.323319613826323e-18,1.3054276672297945e-25,2.3560771089346824e-35,4.1535911928903076e-26,9.538115681501734e-25,2.2813658975832695e-22,1.0846228132514705e-30,2.74912741028445e-29,5.912883875330604e-37,2.9549945171660044e-28,2.3747667799852702e-33,2.954278754161219e-28,2.960890111098463e-35,2.272477183198639e-44,2.5214286487221786e-52,4.599390997072042e-46,1.7439047795445474e-50,2.641802058360256e-26,4.557886644730712e-31,4.2252120350334095e-42,2.290902304171176e-22
