Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46)
1.115065871069647e-17,0.45450778342091464,5.5587105036075745e-28,2.3716262088172114e-32,4.354564731490829e-40,3.165069048784142e-39,0.0,0.0,4.264497236160651e-21,3.783428527408595e-36,8.433605844808036e-51,4.1591234867394267e-60,9.107436979939414e-54,5.824838325127542e-90,2.718067213418748e-65,1.4213492277184277e-49,1.8800481106614446e-85,4.82210851577861e-36,1.6117248733122913e-104,1.2578080784910385e-78,1.1837823836172408e-109,5.881321745283077e-109,1.5128640442301365e-40,2.03124775896154e-90,1.0959755493808103e-60,1.5476838442484488e-109,1.8541988837278324e-118,9.528120247095371e-99,1.9627603519504398e-165,5.128123876122241e-134,9.263251752538172e-59,2.2876052942218935e-144,5.046711669430778e-124,2.058298666931109e-148,3.76,0.0,0.658680183040346,0.999999999999596,4.703305700447907e-51,1.2356234624099503e-92,1.6961359161862349e-18,1.0537160878950297e-18,5.421930801740062e-19,1.0022674811719891e-19,4.0399935207192777e-13,7.566389496420462e-39,4.2761782836916263e-60,9.043981753047767e-35,1.2558548363038009e-40,9.49275400152797e-36,6.162859104026493e-93,4.333262878876025e-92,4.97228119507377e-41,6.281206223766102e-94,1.230797747473888e-44,2.3582414044191795e-106,2.776974892254856e-92,2.7822139504020475e-95,9.114901525942942e-94,2.661162892281996e-92,2.850279676346347e-107,4.04125704034904e-106,3.865512878564028e-103,7.755172272181427e-40,4.82210851577861e-36,5.237516515789439e-52,3.2872603334718768e-21,9.772374585071753e-22,1.1908802382616649e-32,2.5140688597033204e-45,2.0370579881219384e-32,7.81215101722488e-38,4.518338835777545e-37,5.63194329803003e-39,1.6925865500650988e-37,1.2450216753395565e-47,6.339249270490659e-36,7.928712494537552e-41,6.339097984073176e-36
2.2311005222184162e-17,0.45450778342091464,1.112225166755048e-27,4.7453130065532765e-32,1.7429609362826593e-39,1.2668525773290734e-38,0.0,0.0,8.532699509054838e-21,1.5143574008993161e-35,6.752012699001517e-50,6.66001650913084e-59,7.291487391604839e-53,9.327330507573432e-89,2.1761064683964682e-64,1.1379436215555171e-48,5.372366781426374e-84,1.9301000990727156e-35,1.033319317730402e-102,2.0148349749645113e-77,1.5183172817217423e-107,7.543379453541967e-107,6.055398804615293e-40,6.508017713492198e-89,8.774468459067365e-60,9.99427228117197e-108,1.1941399836270102e-116,6.108729158265666e-97,2.0151760643839187e-162,1.3156928060904708e-131,7.416233908439549e-58,5.911487167706819e-142,6.472909357500362e-122,9.317143135946156e-146,3.76,0.0,0.658680183040346,0.9999999999991916,3.7655047982519577e-50,3.960195131176102e-91,3.3937454517609893e-18,2.108347654738998e-18,1.0848572229722096e-18,2.005405740497815e-19,8.083496860610801e-13,3.028527656772254e-38,3.423542726618176e-59,3.6199495308690334e-34,5.026692155776385e-40,3.7995754999127184e-35,1.9752071345890896e-91,1.3888183350413785e-90,1.9902083137795923e-40,2.0131376389106486e-92,4.926398507789677e-44,1.5116791446415197e-104,8.900253120441029e-91,8.917044457964478e-94,2.921341949608415e-92,8.529073644413643e-91,1.827085312144009e-105,2.590525230253737e-104,2.4778698395904914e-101,3.1040900410117e-39,1.9301000990727156e-35,4.193197859040668e-51,6.577376670676544e-21,1.9553239503927294e-21,4.766624476444526e-32,2.0127837492306075e-44,8.153540678752942e-32,3.126896312323152e-37,1.808513047399523e-36,2.2542450445108203e-38,6.774757203021581e-37,9.967743661216302e-47,2.5373517642161454e-35,3.17355128005866e-40,2.537291210217644e-35
4.463169824515955e-17,0.45450778342091464,2.2249337592677282e-27,9.492686893125263e-32,6.974115748363328e-39,5.06906139764997e-38,0.0,0.0,1.706910405495831e-20,6.059402145504647e-35,5.4036622813219865e-49,1.0660363697490945e-57,5.835406098930539e-52,1.4929803142255946e-87,1.7415465321882087e-63,9.10700738662632e-48,1.6159714464086942e-82,7.72291458824599e-35,6.619058705902737e-101,3.225610827231529e-76,1.9454170794170953e-105,9.66532184231366e-105,2.4229482662323768e-39,2.083850616551916e-87,7.02224160896079e-59,6.493767941590241e-106,7.717937923664232e-115,3.913024401302516e-95,2.0662632577260098e-159,3.3718816904173456e-129,5.935241156110563e-57,1.5366942867919675e-139,8.293730606493816e-120,4.456488092819475e-143,3.76,0.0,0.658680183040346,0.999999999998383,3.013548935308259e-49,1.2682554216085683e-89,6.7889645229104985e-18,4.21761078890238e-18,2.1701855085693386e-18,4.0116822543877848e-19,1.6170503040645763e-12,1.2118055468588953e-37,2.7398746661426748e-58,1.4484512525705103e-33,2.0113315859962655e-39,1.5203251305669167e-34,6.32561451708425e-90,4.447700292872597e-89,7.963425796539665e-40,6.44708750921364e-91,1.971201069343852e-43,9.6824479102682e-103,2.8503121973546655e-89,2.8556896760779034e-92,9.355618126481963e-91,2.7314417208966457e-89,1.1702653646284062e-103,1.6592558436080271e-102,1.5870990966907694e-99,1.24204040360979e-38,7.72291458824599e-35,3.355832690666779e-50,1.315760934498932e-20,3.911496934059549e-21,1.907270672111204e-31,1.6108387254113286e-43,3.2624783193067864e-31,1.2511658221326976e-36,7.236407886969564e-36,9.01991645631833e-38,2.7107853301258777e-36,7.977224318846543e-46,1.0152712110441918e-34,1.2698338863280912e-39,1.015246981553162e-34
8.927308429111032e-17,0.45450778342091464,4.450352383189485e-27,1.898743583066956e-31,2.7901017798928524e-38,2.027955385785543e-37,0.0,0.0,3.4141913147225647e-20,2.424155422811409e-34,4.3237509064977054e-48,1.7060052529184952e-56,4.669211727443736e-51,2.3892545546198595e-86,1.3935018184228633e-62,7.286989536061126e-47,5.005867179900603e-81,3.089668817433242e-34,4.238059353900799e-99,5.1624777075262725e-75,2.491396036184106e-103,1.237788526432414e-102,9.693370731406356e-39,6.67037878670369e-86,5.6188603738047696e-58,4.2754056262357284e-104,5.0296538689033896e-113,2.505436272551382e-93,2.1172489198754414e-156,8.636766776830309e-127,4.749094830721076e-56,4.047203052013655e-137,1.0621359904199835e-117,2.201209326410083e-140,3.76,0.0,0.658680183040346,0.9999999999967656,2.411298104579414e-48,4.0600077293398663e-88,1.3579402665209517e-17,8.436137059130927e-18,4.340842079766484e-18,8.024235263120996e-19,3.2344513401723594e-12,4.848011269056766e-37,2.1923160161884017e-57,5.79474754467909e-33,8.046635778107979e-39,6.082290602348124e-34,2.0249892635768493e-88,1.4238213807235662e-87,3.1858890058198376e-39,2.0638760273712552e-89,7.886087631242619e-43,6.199232067508792e-101,9.124570406119739e-88,9.141785340351016e-91,2.9949702898999398e-89,8.744035981898362e-88,7.492677366387888e-102,1.0623461402935216e-100,1.0161475727132944e-97,4.968970868685711e-38,3.089668817433242e-34,2.6851760230826204e-49,2.631807469322864e-20,7.823842900976046e-21,7.630324628066378e-31,1.2889157229801789e-42,1.3052037675128582e-30,5.005477999565542e-36,2.895034361401378e-35,3.6085539147155245e-37,1.0844906445308682e-35,6.382991456559941e-45,4.061745948967944e-34,5.080162412342277e-39,4.061649015193676e-34
1.7855585638301185e-16,0.45450778342091464,8.901195386618582e-27,3.7976938363366556e-31,1.1161326267087277e-37,8.112487739960385e-37,0.0,0.0,6.828753133360189e-20,9.697410876888892e-34,3.459329284326686e-47,2.729886063269328e-55,3.7357244545227116e-50,3.8231961270243643e-85,1.114907292148793e-61,5.830145083382418e-46,1.575427420554531e-79,1.2359681882550817e-33,2.712953950007221e-97,8.261164831581441e-74,3.189794919849448e-101,1.5847709037726895e-100,3.8776638107139593e-38,2.134850452378515e-84,4.495515374465421e-57,2.8873804122384583e-102,3.33235399831834e-111,1.603831553867067e-91,2.1687776657732927e-153,2.2116205128722433e-124,3.7996368276979104e-55,1.0932683938523867e-134,1.3598790936209945e-115,1.1063879512736663e-137,3.76,0.0,0.658680183040346,0.9999999999935307,1.9292233974722695e-47,1.2994575978726893e-86,2.7160278949807552e-17,1.687318960719515e-17,8.682155222172328e-18,1.6049341204400501e-18,6.469252612791289e-12,1.9393623359286773e-36,1.7540193446701778e-56,2.318087153872971e-32,3.2189160568853474e-38,2.433114333351226e-33,6.481234223369815e-87,4.557120242309633e-86,1.2744594312027598e-38,6.605697415339131e-88,3.154691612421247e-42,3.968297502346189e-99,2.9204340538039395e-86,2.9259440803160116e-89,9.585782463511061e-88,2.798639230138009e-86,4.796266125875899e-100,6.8003662032575845e-99,6.504638154025651e-96,1.9877505015542967e-37,1.2359681882550817e-33,2.148344788844348e-48,5.263900538816237e-20,1.564853483314045e-20,3.0523782565671053e-30,1.0312304858171871e-41,5.2212399796508594e-30,2.0023541541048217e-35,1.1581079926130368e-34,1.4435390349895166e-36,4.33831560866611e-35,5.106877996132453e-44,1.6248306098905456e-33,2.0322303506367662e-38,1.6247918331988698e-33
3.571214005668149e-16,0.45450778342091464,1.780290441581909e-26,7.595596205925106e-31,4.4647208401960355e-37,3.245131937131127e-36,0.0,0.0,1.3657876771372062e-19,3.879122193683492e-33,2.7675950044779747e-46,4.3680397617464845e-54,2.9887220727987435e-49,6.117424733296356e-84,8.919681533993094e-61,4.6643373718648626e-45,5.742805339056906e-78,4.94407454428195e-33,2.2945014237551757e-95,1.321882419768231e-72,7.148401404250527e-99,3.551507110090817e-98,1.5511286000699643e-37,6.832048857873601e-83,3.5965834511368772e-56,2.8620393018658715e-100,3.0082199329604655e-109,1.3564528395363219e-89,2.931495814027973e-150,7.475080040892056e-122,3.0398541147167383e-54,4.329845119121209e-132,3.0475180543989555e-113,1.4487762532863373e-134,3.76,0.0,0.658680183040346,0.9999999999870612,1.5434547861494883e-46,4.817987410974112e-85,5.4322031519003626e-17,3.374729473375211e-17,1.7364781507030224e-17,3.209955278221185e-18,1.2938851959644172e-11,7.757765017505299e-36,1.4032820929743782e-55,9.27272182643291e-32,1.287618645878277e-37,9.73285403069013e-33,2.4030377332763717e-85,1.689636698438517e-84,5.098046062330852e-38,2.4491856451564296e-86,1.2619278554760533e-41,2.936352707164605e-97,1.082804991466769e-84,1.0848480608002818e-87,3.5541075026636795e-86,1.0376473258319515e-84,3.5490089242209924e-98,5.031948077037865e-97,4.813125623438759e-94,7.9513286595818e-37,4.944074544281951e-33,1.718757424176176e-47,1.0528086677185011e-19,3.129791869079493e-20,1.221000985245188e-29,8.250235535807828e-41,2.0885809766142355e-29,8.00974254031908e-35,4.632620473413691e-34,5.774391040929154e-36,1.7353968364407605e-34,4.0856963052139555e-43,6.499586909014541e-33,8.129252189855098e-38,6.499431795725965e-33
7.1425248893442115e-16,0.45450778342091464,3.560641456358926e-26,1.519140839734376e-30,1.7859316013091234e-36,1.2980830212174733e-35,0.0,0.0,2.731612405034232e-19,1.551680446764406e-32,2.214128869949446e-45,6.989041016079695e-53,2.391035419547742e-48,9.788127809758784e-83,7.135914229711926e-60,3.7315582803520066e-44,1.8383625427552112e-76,1.9776705459091308e-32,1.4741271178610493e-93,2.115088708025554e-71,9.181039843072539e-97,4.561373471972737e-96,6.204640313350669e-37,2.186340392645137e-81,2.877335723001989e-55,2.2717740129781477e-98,2.177987412152922e-107,8.714678106635745e-88,3.0169860149172535e-147,1.9227959958104938e-119,2.4319415697021876e-53,1.3756628587754176e-129,3.9140806604294575e-111,7.430070264505383e-132,3.76,0.0,0.658680183040346,0.999999999974122,1.2347976149467906e-45,1.5484186034355166e-83,1.0864553665739577e-16,6.749550510858012e-17,3.473003407693086e-17,6.4199974718843974e-18,2.5878037859822704e-11,3.103169147635635e-35,1.1226523235745029e-54,3.7091609145116023e-31,5.1505780086688635e-37,3.893221351831145e-32,7.72293030062755e-84,5.430187212803095e-83,2.039260631081691e-37,7.871247041875885e-85,5.047813018302106e-41,1.891237949448876e-95,3.479939685173719e-83,3.486506549477778e-86,1.1422267346258875e-84,3.334811232950747e-83,2.2858339954765613e-96,3.2409610434205396e-95,3.100025496938065e-92,3.18059866260092e-36,1.9776705459091313e-32,1.375038578399405e-46,2.1056458951450686e-19,6.259668637940652e-20,4.8841033062365664e-29,6.600345090330824e-40,8.354493877455481e-29,3.203962205058595e-34,1.8530858907448798e-33,2.3098033609213724e-35,6.941728409038499e-34,3.2686345545186895e-42,2.5998876579812444e-32,3.2517670378860412e-37,2.5998256112352463e-32
1.4285146656696336e-15,0.45450778342091464,7.121380321660534e-26,3.038306258951235e-30,7.14385451963784e-36,5.192415599393874e-35,0.0,0.0,5.463261862006887e-19,6.206784927349018e-32,1.771324617437608e-44,1.1182606724444438e-51,1.912852650256961e-47,1.5661201438891764e-81,5.708798536518582e-59,2.9852817513888954e-43,5.872669848500676e-75,7.910766594561045e-32,9.435184531326331e-92,3.384203390281628e-70,1.1752316233869021e-94,5.838848766061283e-94,2.481881115583021e-36,6.99642723223859e-80,2.3018969630303356e-54,2.0085851210754313e-96,1.7075121748118338e-105,5.5778509826439925e-86,3.0897600975643075e-144,4.9228846101379025e-117,1.945577231822517e-52,4.863807951626223e-127,5.010285091243275e-109,3.7972454121205656e-129,3.76,0.0,0.6586801830403459,0.9999999999482436,9.878569792862426e-45,4.9557313511562856e-82,2.1729254693418e-16,1.349919263450923e-16,6.946053921747148e-17,1.284008137161462e-17,5.175635848617199e-11,1.2412802910945208e-34,8.98132521220928e-54,1.4836768350576684e-30,2.0602510703191474e-36,1.5573048077341835e-31,2.4717190236513472e-82,1.7379275812298067e-81,8.157131240609209e-37,2.51919132508314e-83,2.0191448656250685e-40,1.2106952369005397e-93,1.113752230908084e-81,1.1158544677102455e-84,3.6556935006411775e-83,1.0673040553516833e-81,1.4632975104286098e-94,2.0747314225343975e-93,1.984513954486493e-90,1.272254398456535e-35,7.910766594561046e-32,1.1000439200318344e-45,4.211320349009451e-19,1.2519422164984026e-19,1.9536611943228117e-28,5.280338734243846e-39,3.341831544256371e-28,1.2815979223181257e-33,7.412418967336907e-33,9.239307041772783e-35,2.7767194763720062e-33,2.6149385600924153e-41,1.039965641796393e-31,1.3007200503047058e-36,1.0399408227109427e-31
2.8570390191400585e-15,0.4545077834209147,1.424300539525333e-25,6.076649021408893e-30,2.857600697434437e-35,2.0770013597683066e-34,0.0,0.0,1.0926560780666608e-18,2.4827265999719854e-31,1.4170689020360824e-43,1.7892281010727214e-50,1.5302937817765664e-46,2.505807458125331e-80,4.567064971835539e-58,2.388239089633063e-42,1.877530251352105e-73,3.1643258831232063e-31,6.038593429422593e-90,5.414774549540536e-69,1.5043141793678802e-92,7.473814188640139e-92,9.927572902273632e-36,2.238880300879733e-78,1.841530203426565e-53,1.9953414249205434e-94,1.4940723394255696e-103,3.5698707127811113e-84,3.1639781914552887e-141,1.2602794982995163e-114,1.5564724392689615e-51,1.9321627642070993e-124,6.41327191808609e-107,1.9422796088119998e-126,3.76,0.0,0.6586801830403457,0.9999999998964874,7.903017348100298e-44,1.5858754242527597e-80,4.3458656748774845e-16,2.699847707655412e-16,1.389215495015101e-16,2.568024722069056e-17,1.0351279504364908e-10,4.965146458980375e-34,7.185102860153532e-53,5.9347165376078066e-30,8.241037468242418e-36,6.229254316668004e-31,7.9096202572984e-81,5.561449334293645e-80,3.2628736821554696e-36,8.061557087054617e-82,8.076613489997403e-40,7.748586785078178e-92,3.564059051428177e-80,3.5707896127490534e-83,1.169842113554186e-81,3.415423254317399e-80,9.365239198499693e-93,1.3278480488509312e-91,1.2701127839040451e-88,5.089059409035276e-35,3.164325883123208e-31,8.800403614086348e-45,8.422669252783215e-19,2.5038929176355e-19,7.814684509925514e-28,4.224296046703951e-38,1.3367394154051488e-27,5.126417789117535e-33,2.9649826686152915e-32,3.695741302931294e-34,1.1106933330053523e-32,2.0919630738263715e-40,4.159883721564689e-31,5.202906692786882e-36,4.159784443641298e-31
4.285563372610483e-15,0.4545077834209147,2.1364777811834996e-25,9.115003708182916e-30,6.07247571298807e-35,4.4136705587173556e-34,0.0,0.0,1.638985970404074e-18,5.275801919132394e-31,4.051939025688085e-43,6.585556293630302e-50,4.375694981749215e-46,9.22304729810606e-80,1.3058969732315707e-57,6.828880760577725e-42,8.32164666508215e-73,6.724207877380831e-31,2.996651556764308e-89,2.0643871503341735e-68,7.761707603704795e-92,3.8562130563162356e-91,2.1096120958986772e-35,1.0474004282754694e-77,5.265636602536525e-53,1.0181742416803963e-93,8.185719449982694e-103,1.7715479599551163e-83,2.822817999080763e-140,8.735538836131384e-114,4.450547789329732e-51,1.3684010168707962e-123,3.309019225047631e-106,1.1772798950374969e-125,3.76,0.0,0.6586801830403455,0.999999999844731,2.2597912948681697e-43,7.011024691776111e-80,6.518805880413169e-16,4.049776171334144e-16,2.083825597885062e-16,3.8520411119382305e-17,1.552690269067142e-10,1.0550952068698356e-33,2.054493489081593e-52,1.2611260681984013e-29,1.7512218742965972e-35,1.3237190954751575e-30,3.496768819700613e-80,2.4586639777279028e-79,6.933624686362787e-36,3.563942979290625e-81,1.7162822681691594e-39,4.146910896158578e-91,1.5756366788425102e-79,1.578612811564487e-82,5.171766822237217e-81,1.509926302307657e-79,5.0121096727750905e-92,7.106408396329353e-91,6.797428611747316e-88,1.0814296335609926e-34,6.724207877380834e-31,2.516370338360274e-44,1.2634018152601973e-18,3.7558436145010203e-19,1.660622940393349e-27,1.2078864904680886e-37,2.8405755051893898e-27,1.089365413583956e-32,6.300597597709316e-32,7.853461559974099e-34,2.3602267065431115e-32,5.981715785664281e-40,8.839766126547255e-31,1.1056193311594853e-35,8.839555159063136e-31
7.142612079551332e-15,0.4545077834209148,3.5608912016948123e-25,1.5191760781327847e-29,1.6789097690864762e-34,1.2202775472506652e-33,0.0,0.0,2.7316457569646667e-18,1.4586061411571816e-30,1.862125858717878e-42,5.066990252114832e-49,2.0109165424783715e-45,7.096300126294118e-79,6.001425596613908e-57,3.1383042584471424e-41,1.3353202553701108e-71,1.8590519489249585e-30,9.477778718654848e-88,1.6976251257463995e-67,5.232239158551077e-90,2.599508913552787e-89,5.83246313671315e-35,1.529796547568769e-76,2.41989942603569e-52,5.8413631147718695e-92,3.632412127091248e-101,5.603041408723093e-82,1.249220206723412e-137,9.939015003411208e-112,2.0453135245889888e-50,2.8349220533681787e-121,2.2306587143912382e-104,3.856474241083473e-123,3.76,0.0,0.658680183040345,0.9999999997412193,1.0385440766525558e-42,1.1306865105523909e-78,1.0864686291484534e-15,6.749633176588554e-16,3.4730458037432787e-16,6.420073111523134e-17,2.5878067186167316e-10,2.917032126832828e-33,9.441705369686514e-52,3.4866256551283443e-29,4.841611497117478e-35,3.6597030608302665e-30,5.639196561021332e-79,3.9650540989135057e-78,1.9169512576859175e-35,5.747555042990037e-80,4.745016630812964e-39,1.1290806949453954e-89,2.5410078806129383e-78,2.54581137685979e-81,8.340475613854509e-80,2.4350382777592753e-78,1.3646410181912906e-90,1.9348551162445436e-89,1.8507413072083458e-86,2.9898581487159744e-34,1.8590519489249606e-30,1.1564326044920578e-43,2.1056715936419486e-18,6.259744991145759e-19,4.5911405427177594e-27,5.551007213693201e-37,7.853366993099337e-27,3.0117792882951286e-32,1.7419324089940558e-31,2.1712539072863055e-33,6.525340845457921e-32,2.7489787202222148e-39,2.443938821690962e-30,3.0567166602561943e-35,2.4438804941760487e-30
9.713955915798096e-15,0.4545077834209148,4.842910887041166e-25,2.0660880678486248e-29,2.989697220388213e-34,2.172984228257585e-33,0.0,0.0,3.71503956639244e-18,2.5973467097499804e-30,4.191631527385642e-42,1.395469506780727e-48,4.526563454805109e-45,1.9543494832332824e-78,1.350915346601806e-56,7.064293886480999e-41,4.944017988053131e-71,3.310427028878811e-30,4.3461448572713065e-87,4.951201435910543e-67,2.9921723987744567e-89,1.4865870064254413e-88,1.0385891570059169e-34,5.477209345975414e-76,5.447177966739583e-52,3.2381339992352484e-91,1.7965495741793446e-100,2.569341210712564e-81,1.0835468516547478e-136,6.403777982123355e-111,4.603987457424074e-50,2.1198786895062793e-120,1.2756550333951345e-103,3.338291404710189e-122,3.76,0.0,0.6586801830403446,0.9999999996480595,2.3377862334765965e-42,4.1932098811993546e-78,1.4775978661448758e-15,9.179504544239248e-16,4.723343989111228e-16,8.731301280975911e-17,3.5194049095826944e-10,5.194372662887961e-33,2.1253195838527875e-51,6.208624505077746e-29,8.621470001190582e-35,6.51685515657618e-30,2.0913010788119502e-78,1.470443417901321e-77,3.4135306988353545e-35,2.1314894303316873e-79,8.449468244759515e-39,4.774352595118725e-89,9.423347558968166e-78,9.441166371855256e-81,3.093076671371401e-79,9.03035926231412e-78,5.770417879240325e-90,8.181584353011844e-89,7.825920661496742e-86,5.324079721843517e-34,3.310427028878815e-30,2.6031204082020436e-43,2.8637143929076546e-18,8.513256216324455e-19,8.175465200841053e-27,1.2495268358243392e-36,1.3984526945779338e-26,5.363089353368402e-32,3.101867106268064e-31,3.866361499852065e-33,1.1619703332505818e-31,6.187926413966081e-39,4.3519331692863545e-30,5.443109551750626e-35,4.351829303879817e-30
1.228529975204486e-14,0.4545077834209147,6.124980963301629e-25,2.6130041362297923e-29,4.667047360471653e-34,3.3921079119900484e-33,0.0,0.0,4.698433377432533e-18,4.054496143132335e-30,7.922464470407647e-42,3.14301531756971e-48,8.555518645631247e-45,4.401780100589793e-78,2.5533182945840366e-56,1.3351977234833512e-40,1.2938110816727138e-70,5.167632300053024e-30,1.258140070023328e-86,1.1329322785940648e-66,9.239443639354343e-89,4.59038942848371e-88,1.6212524398085987e-34,1.4473808567924972e-75,1.0295535964669524e-51,9.91896473792404e-91,5.895151805548751e-100,7.437836927837458e-81,5.008473369097205e-136,2.4264060782877628e-110,8.701848556633353e-50,8.605201825035449e-120,3.9390712689846414e-103,1.2300434018762214e-121,3.76,0.0,0.6586801830403441,0.9999999995549004,4.418634468904805e-42,1.0969010029713495e-77,1.868727103141298e-15,1.1609375978491285e-15,5.973642174580319e-16,1.1042528783402996e-16,4.450996100214405e-10,8.108491654672187e-33,4.0169937966566747e-51,9.691712656223402e-29,1.3458224909603315e-34,1.01729139958134e-29,5.470596294441323e-78,3.846504394950672e-77,5.328581989786614e-35,5.575737887706639e-79,1.3189736213958e-38,1.4766095454489486e-88,2.4650351709444188e-77,2.4696983022790928e-80,8.091137678020159e-79,2.3622344375846327e-77,1.7846678696264714e-89,2.530391607081023e-88,2.4203989769192494e-85,8.311007088639468e-34,5.167632300053033e-30,4.920069893030864e-43,3.621757190820761e-18,1.0766767426894475e-18,1.2762020528764546e-26,2.3616878793564095e-36,2.1830050740702687e-26,8.371860842887968e-32,4.842059848719772e-31,6.035446152440191e-33,1.8138524495110653e-31,1.1695586820166943e-38,6.793431217223796e-30,8.496773561253959e-35,6.793269079711706e-30
1.4856643588291623e-14,0.4545077834209148,7.407098639121002e-25,3.159924057509568e-29,6.6906714081995e-34,4.862899880284465e-33,0.0,0.0,5.681827189995632e-18,5.8124164979580364e-30,1.324211019406289e-41,6.040794407693475e-48,1.4300253493729403e-44,8.460107295450474e-78,4.267774790985652e-56,2.2317324232692663e-40,2.98004941828861e-70,7.408188897683192e-30,3.338738068750059e-86,2.2404565584468143e-66,2.847561974731369e-88,1.4147408434942055e-87,2.3241832955308723e-34,3.2789563651704724e-75,1.720861993373511e-51,3.0056238928474772e-90,1.6627715499220315e-99,1.9737870656128894e-80,1.983934710998267e-135,7.902869665644132e-110,1.4544828257179348e-49,3.0562468338394116e-119,1.2140103005987345e-102,4.996193998834283e-121,3.76,0.0,0.6586801830403437,0.9999999994617419,7.385682442269356e-42,2.5285162270666854e-77,2.2598563401377204e-15,1.4039247475655325e-15,7.22394036014495e-16,1.3353755655753786e-16,5.382580678334603e-10,1.1624115405283908e-32,6.714254311972053e-51,1.3893722467697939e-28,1.92933277875038e-34,1.4583626754260816e-29,1.2610391386181508e-77,8.866658880975362e-77,7.638926764236994e-35,1.285277726020455e-78,1.890844265895603e-38,3.766303209230928e-88,5.682204824862671e-77,5.692957000942632e-80,1.8651082486274568e-78,5.445237170903026e-77,4.552041499261089e-89,6.454114847894792e-88,6.173576427307806e-85,1.191449436471101e-33,7.408188897683206e-30,8.223713845470363e-43,4.379799987456197e-18,1.3020278623665058e-18,1.8295288945269718e-26,3.9474725854422635e-36,3.129497288524422e-26,1.20016743417568e-31,6.9414466188053045e-31,8.652252258623055e-33,2.600289745561312e-31,1.9548732566627331e-38,9.73888005479386e-30,1.2180745882702736e-34,9.738647615958622e-30
1.999933126078515e-14,0.4545077834209149,9.971442540679046e-25,4.2537726870175815e-29,1.1527638732154205e-33,8.378435259982993e-33,0.0,0.0,7.648614818595024e-18,1.0014159775033129e-29,2.827043202287585e-41,1.5621321695366488e-47,3.0529508089290344e-44,2.1877593342553005e-77,9.111211670535815e-56,4.764493846071146e-40,1.0886249900086676e-69,1.2763533896312154e-29,1.5820788961824154e-85,6.266955860552324e-66,1.7981227882909294e-87,8.933528919796989e-87,4.004312777641091e-34,1.146048393449934e-74,3.673851598414434e-51,1.8477709758697234e-89,8.450105427871433e-99,9.35291246223098e-80,2.553754863349823e-134,6.418991789825144e-109,3.1051612239546936e-49,3.2785001282687303e-118,7.66603538376167e-102,6.45448883759582e-120,3.76,0.0,0.6586801830403429,0.9999999992754265,1.5767942519281086e-41,9.255303299164504e-77,3.042114814130564e-15,1.889899061345304e-15,9.72453673149209e-16,1.797620796357843e-16,7.245734754997174e-10,2.0027083513013088e-32,1.4334170740390767e-50,2.393720706032525e-28,3.3240241292037534e-34,2.512603326759643e-29,4.615762799639551e-77,3.2454486818819376e-76,1.3161084766995226e-34,4.704493275003731e-78,3.257717359055496e-38,1.5513610976951131e-87,2.0798481403677442e-76,2.0837852160216947e-79,6.826839290059603e-78,1.993111493696079e-76,1.8750064337141006e-88,2.6584801943301747e-87,2.5429322588786624e-84,2.0527561576102244e-33,1.2763533896312185e-29,1.7556703363302937e-42,5.895885577813358e-18,1.752730098573685e-18,3.1520787584991964e-26,8.4274057248639e-36,5.391782537405561e-26,2.0677576270997316e-31,1.1959355547535489e-30,1.4906884692130214e-32,4.4800148401372545e-31,4.173431907848333e-38,1.677902825213225e-29,2.0986097126215297e-34,1.6778627777077176e-29
