Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879)
0.0013158602778339254,0.6221949253614735,9.635561755487786e-08,2.313507970972668e-06,8.278552673214093e-08,1.0848853584208183e-06,0.0,0.0,1.266761978662692e-05,6.01406669567749e-08,0.0010861344989983527,1.4224693975145292e-08,3.6175581871331463e-09,2.138899743148733e-26,1.0461337257724144e-19,6.9363631672334535e-18,9.448469986311491e-15,0.0004951939463373374,6.149976401204591e-23,3.3371663712153296e-32,2.6031228360762644e-25,7.4481693908916114e-28,6.47067684207274e-19,6.103765493674209e-15,1.2833480867225847e-13,2.9825063472384746e-17,5.0157221032320524e-27,2.8248120088526064e-20,3.234061110735154e-26,5.2758064849779956e-27,6.355948788626909e-12,2.9299234977108316e-23,1.6126707613003052e-20,6.890968943563547e-20,3.76,0.0,0.7539845814593554,0.9985976345990031,1.7739139024069213e-07,1.5981276888060913e-16,0.20479927659996458,0.15298444455636873,0.04893940790670518,5.965854258303112e-08,0.00012612115795099563,0.00026395035645393315,2.4054598727432778e-11,3.2529136824271034e-13,5.3422402388716084e-15,0.00042648497701261375,7.080243313242841e-12,6.431382975451993e-13,2.6808305973270307e-06,1.1958774003747417e-11,1.94441013139006e-12,1.5561597266041164e-17,6.585886733059643e-12,7.489314038877504e-14,4.6373031011210335e-12,5.581341030247242e-11,7.229801379200149e-19,9.556816320342198e-18,1.2577769904638552e-08,1.9191973984710606e-13,0.0005029415627506689,1.0966233289514298e-05
0.0013251414262265091,0.6223304276366126,1.0024990009754888e-07,2.385081003936085e-06,8.577357821829842e-08,1.1162055197339367e-06,0.0,0.0,1.3092770507147573e-05,6.345343568351249e-08,0.001103384654191971,1.4818237235025747e-08,3.748734068432566e-09,2.3456359254395496e-26,1.1026581455813568e-19,7.172645242848634e-18,1.0263580521891953e-14,0.0005016895679634404,6.617071349445388e-23,-4.066043245551478e-32,3.070825217814708e-25,8.156414367310343e-28,6.689704331958714e-19,6.621100602848719e-15,1.35239416016063e-13,3.1875950459035124e-17,5.572202641153044e-27,3.0942177281180324e-20,3.8246172999818463e-26,6.010888364104214e-27,6.656956270418832e-12,3.2328705222020526e-23,1.7498622926147547e-20,7.763657573930067e-20,3.76,0.0,0.7527152123125801,0.998580030234982,1.8674380562718486e-07,1.775661796933455e-16,0.20608924489582364,0.15392851432848276,0.04924366980370066,5.9595844099160436e-08,0.00012611893367823077,0.0002675582525048776,2.438357337652501e-11,3.2671481242613155e-13,5.37394220345101e-15,0.00042966612097102724,7.275410207843097e-12,6.607428426375001e-13,2.783192497014175e-06,1.2286184452675422e-11,2.0164867872231055e-12,1.5986789271503518e-17,6.7659908914490475e-12,7.694125753431044e-14,4.764120413263718e-12,5.733978968874679e-11,7.427342370969596e-19,9.817938729481338e-18,1.3013425415837632e-08,1.9306747503328355e-13,0.000509697252301577,1.145140721428985e-05
0.0013344225746190928,0.6224657200085915,1.0430432302752623e-07,2.4589423370953463e-06,8.88751895993164e-08,1.1485101790575665e-06,0.0,0.0,1.3532354235241062e-05,6.694922296949383e-08,0.0011207698974656135,1.543723542566006e-08,3.885140843045534e-09,2.5722020005169564e-26,1.1621438265239343e-19,7.41716905867045e-18,1.1147179020910557e-14,0.000508216432382341,7.119863263900701e-23,2.0198314053923025e-32,3.60184771759125e-25,8.939055122569692e-28,6.916323779270154e-19,7.18104764078784e-15,1.4250422554674328e-13,3.405791893714561e-17,6.1954762463777636e-27,3.3892132845477675e-20,4.5211182452877255e-26,6.848401995212545e-27,6.9715866471816004e-12,3.566128180449864e-23,1.8987795775970143e-20,8.745730717213553e-20,3.76,0.0,0.7514479803763819,0.9985622978765422,1.9656535746716963e-07,1.9724445797652564e-16,0.20737722480982257,0.15487082713555875,0.049547404723490215,5.953324601672184e-08,0.00012611669324197788,0.0002711888392556763,2.4714618198256227e-11,3.2813561740123253e-13,5.4055690092773034e-15,0.0004328403481301284,7.474487539474957e-12,6.786960191989394e-13,2.889250033609723e-06,1.2620080164930358e-11,2.0911966241724493e-12,1.6420375146182527e-17,6.949654333350524e-12,7.902985061463395e-14,4.8934439555612714e-12,5.889633490357253e-11,7.628783090423163e-19,1.0084216050956244e-17,1.3460865619567534e-08,1.9421264344963514e-13,0.0005164931772888468,1.1957074380259722e-05
0.0013437037230116765,0.6226008027807617,1.085260515720684e-07,2.5351779521976767e-06,9.209526863667897e-08,1.1818404941438795e-06,0.0,0.0,1.3986908178907775e-05,7.06386762005573e-08,0.0011382903026030315,1.608286531547439e-08,4.0270110021954925e-09,2.820503983220391e-26,1.2247473845158811e-19,7.670362007862255e-18,1.2104954003966081e-14,0.0005147740997322854,7.66117457279547e-23,-2.183237138566851e-33,4.197348144193601e-25,9.80101241826784e-28,7.150930590054633e-19,7.787071567723227e-15,1.5014821557342945e-13,3.637887479297449e-17,6.893928020629027e-27,3.712212639563333e-20,5.342306948190961e-26,7.802642773230092e-27,7.30045547252266e-12,3.9326612536401425e-23,2.060442134720241e-20,9.850857728537631e-20,3.76,0.0,0.7501828820526089,0.9985444366445417,2.0687936377643185e-07,2.1905357358150957e-16,0.20866321962954512,0.15581138492913538,0.04985061357029101,5.9470748134646775e-08,0.00012611443653119894,0.00027484208059503604,2.5047729898348503e-11,3.2955378623789986e-13,5.43712078862069e-15,0.0004360076504914734,7.677523921646914e-12,6.970020551256156e-13,2.9991377850301565e-06,1.2960539809260934e-11,2.1686448816393595e-12,1.6862455979749757e-17,7.136919993863099e-12,8.11594078884846e-14,5.0253039605382045e-12,6.048340984340049e-11,7.834170503045479e-19,1.0355710366822602e-17,1.3920319706925167e-08,1.953552508563691e-13,0.000523329247731586,1.2484109810600794e-05
0.0013529848714042602,0.622735676253936,1.1292261497117999e-07,2.6138776870554367e-06,9.543897158469768e-08,1.216239763789396e-06,0.0,0.0,1.4456991820924193e-05,7.453311500630001e-08,0.0011559459584911628,1.6756362941367514e-08,4.174588477023235e-09,3.092702168515318e-26,1.290634168891408e-19,7.93268583566474e-18,1.3143068280041612e-14,0.0005213621148778461,8.244063306562745e-23,-4.848654402614753e-33,4.851049039428505e-25,1.0728706849734982e-27,7.393952283991071e-19,8.44291999876803e-15,1.5819141936583772e-13,3.8847184703144665e-17,7.677026993461368e-27,4.065855659089803e-20,6.310209659561125e-26,8.88990826395003e-27,7.644207105543454e-12,4.335721420738601e-23,2.235960499076892e-20,1.1094423199224958e-19,3.76,0.0,0.7489199137491659,0.9985264456108064,2.1771035517477156e-07,2.432215219661172e-16,0.2099472326362295,0.15675018960993498,0.050153297246715946,5.940835025071265e-08,0.00012611216342866324,0.0002785179404213432,2.538290518341377e-11,3.309693219352949e-13,5.468597671331261e-15,0.0004391680208518032,7.884568182452136e-12,7.156651949231705e-13,3.112995737928436e-06,1.3307642363685222e-11,2.2489416666766543e-12,1.7313133244912193e-17,7.327830971762683e-12,8.333041947595287e-14,5.159730775972279e-12,6.210137979193967e-11,8.043551752276441e-19,1.0632483994370323e-17,1.4392019547693798e-08,1.9649530298331554e-13,0.0005302053738505276,1.3033429022592954e-05
0.0013622660197968438,0.6228703407262973,1.1750192762220558e-07,2.69513543543399e-06,9.89117177610545e-08,1.2517535507839592e-06,0.0,0.0,1.4943187929709855e-05,7.864457752211429e-08,0.0011737369699090817,1.745902687767381e-08,4.3281292631059065e-09,3.3911468590919273e-26,1.3599787920701954e-19,8.204639859916126e-18,1.4268199167189784e-14,0.0005279800066467651,8.8718440168386e-23,4.718883874960337e-33,5.566374612631198e-25,1.1752711590202534e-27,7.645851524593871e-19,9.152646653420658e-15,1.6665498897022097e-13,4.147170287104537e-17,8.555469660567025e-27,4.4530291416634134e-20,7.450707750522325e-26,1.0128780465456704e-26,8.003516124903184e-12,4.7788750627511205e-23,2.4265446165876783e-20,1.2493744471767226e-19,3.76,0.0,0.7476590718800039,0.9985083237957447,2.290841441457579e-07,2.700007074216234e-16,0.21122926710480797,0.15768724302549766,0.050455456653775675,5.934605216146756e-08,0.00012610987381064627,0.00028221638264160103,2.5720140760857277e-11,3.3238222741859525e-13,5.4999997847407956e-15,0.0004423214527629771,8.095669363063517e-12,7.346896995534393e-13,3.2309695394216494e-06,1.3661467112638576e-11,2.332202212535278e-12,1.7772508793590378e-17,7.522430527888575e-12,8.554337734013188e-14,5.296754863758381e-12,6.375061140648133e-11,8.256974157735623e-19,1.0914599483776518e-17,1.4876199698962963e-08,1.976328055292989e-13,0.0005371214660669501,1.360599015676889e-05
0.0013715471681894275,0.6230047964933023,1.222723116178697e-07,2.7790493588650634e-06,1.0251920508921169e-07,1.2884298125924728e-06,0.0,0.0,1.544610361993745e-05,8.298587009262957e-08,0.0011916634583568387,1.8192221705652375e-08,4.4879020828211424e-09,3.718241990753791e-26,1.4329656946919442e-19,8.486764509337853e-18,1.5487582212811185e-14,0.0005346272870250886,9.54811068640648e-23,-1.798851055683181e-33,6.35532323663895e-25,1.2875813320060184e-27,7.907129449405345e-19,9.920636801831144e-15,1.7556126326852393e-13,4.4261799351273344e-17,9.54134306296566e-27,4.876889804222067e-20,8.794209026718088e-26,1.1540448279902089e-26,8.379088815151461e-12,5.266033795533568e-23,2.633513041030965e-20,1.4068317181245813e-19,3.76,0.0,0.7464003528651105,0.9984900701658315,2.410278987408276e-07,2.996705899521384e-16,0.21250932630394517,0.1586225469676746,0.05075709269088045,5.9283853662150873e-08,0.00012610756754661176,0.00028593737117031095,2.6059433338775905e-11,3.337925055355408e-13,5.5313272535586766e-15,0.0004454679404931013,8.310876716231032e-12,7.540798462809613e-13,3.353210762273166e-06,1.4022093644118793e-11,2.418547152836723e-12,1.8240684853090675e-17,7.720762083526712e-12,8.779877526873172e-14,5.436406798770077e-12,6.543147270419553e-11,8.474485213443908e-19,1.1202119615754722e-17,1.5373097413641296e-08,1.9876776416147793e-13,0.0005440774350015794,1.420279623423447e-05
0.0013808283165820112,0.6231390438475772,1.2724252077910549e-07,2.8657221111865613e-06,1.062674266884017e-07,1.3263190403073484e-06,0.0,0.0,1.5966371465484318e-05,8.757062069030313e-08,0.0012097255629267259,1.89573816972437e-08,4.654189088098685e-09,4.0769377994225175e-26,1.509789748593142e-19,8.77964521271759e-18,1.6809058727453778e-14,0.0005413034503080632,1.027676186307661e-22,-1.4870332836313726e-35,7.229484409039827e-25,1.4110832135727933e-27,8.178329331467763e-19,1.0751634883248055e-14,1.8493384060812302e-13,4.722739006048099e-17,1.064831005888769e-26,5.3408894089411994e-20,1.0376435823372708e-25,1.3149076010461027e-26,8.771664729139518e-12,5.801488004617952e-23,2.8583030154947754e-20,1.5840092510584806e-19,3.76,0.0,0.7451437531304999,0.9984716836309496,2.535702210469024e-07,3.3254062586678617e-16,0.21378741349607502,0.1595561031699695,0.051058206255841884,5.922175454660885e-08,0.00012610524449887611,0.0002896808699282921,2.640077962585093e-11,3.3520015905277147e-13,5.5625801997615476e-15,0.0004486074789887813,8.530239704781478e-12,7.738399285192998e-13,3.4798771843419783e-06,1.4389601846827523e-11,2.5081028124382763e-12,1.8717764022269984e-17,7.922869218789032e-12,9.009710885564884e-14,5.578717267718427e-12,6.714433304839389e-11,8.696132586041672e-19,1.149510739919963e-17,1.588295264885859e-08,1.9990018451464082e-13,0.0005510731914734649,1.4824897550861968e-05
0.001390109464974595,0.6232730830788106,1.3242176629668906e-07,2.955261076672965e-06,1.1016268858812634e-07,1.365474406452117e-06,0.0,0.0,1.650465066748071e-05,9.241333634661948e-08,0.0012279234412197065,1.9756014727947384e-08,4.827286606272775e-09,4.4701549350769784e-26,1.5906569006976628e-19,9.083916675191343e-18,1.824112747536499e-14,0.0005480079722040989,1.1062028173140924e-22,9.721440984416733e-34,8.19665309867718e-25,1.5447673942621009e-27,8.460040606294555e-19,1.1650774488151679e-14,1.9479765631530082e-13,5.037896857961792e-17,1.1891819853023215e-26,5.848802231990444e-20,1.2239350257611323e-25,1.498222454892416e-26,9.182018330427916e-12,6.389943683526238e-23,3.102481525204083e-20,1.783379034405501e-19,3.76,0.0,0.7438892691082014,0.9984531630415797,2.6674123076350134e-07,3.689535356981108e-16,0.21506353193743552,0.16048791330471984,0.05135879824487474,5.915975460720528e-08,0.0001261029045222533,0.00029344684284143645,2.6744176331234844e-11,3.3660519065194337e-13,5.593758742476227e-15,0.00045174006383842175,8.753808000122439e-12,7.93974255677285e-13,3.611133083170506e-06,1.4764071907310455e-11,2.6010015161362524e-12,1.9203849267695778e-17,8.12879567099164e-12,9.243887548252283e-14,5.7237170680099725e-12,6.888956313478295e-11,8.921964113004759e-19,1.1793626068828875e-17,1.6406008074250452e-08,2.0103007219045507e-13,0.0005581086464988331,1.5473394217751856e-05
0.0013993906133671786,0.6234069144736343,1.3781974409889348e-07,3.0477786226873355e-06,1.1421162865757209e-07,1.4059519222629746e-06,0.0,0.0,1.7061628280379103e-05,9.75294649186959e-08,0.0012462572703099163,2.0589706434837003e-08,5.007505931961941e-09,4.9014934181263175e-26,1.6757848605720812e-19,9.400267582404676e-18,1.9793000896640976e-14,0.0005547403088889005,1.1908502481962958e-22,-4.263408236378859e-34,9.26431100574245e-25,1.6918641228374443e-27,8.752903302942928e-19,1.2623610912884925e-14,2.051790654825369e-13,5.372763985938669e-17,1.3289347346392968e-26,6.404755094044877e-20,1.4432240586012007e-25,1.7071332913402988e-26,9.610960719904906e-12,7.036562908394936e-23,3.3677574181304643e-20,2.0077253066772375e-19,3.76,0.0,0.7426368972362514,0.998434507185836,2.8057265426330143e-07,4.092889370189223e-16,0.2163376848781024,0.161417978980106,0.051658869552598574,5.909785363472666e-08,0.00012610054746368065,0.0002972352538393962,2.7089620164432113e-11,3.3800760292560804e-13,5.624862997855535e-15,0.000454865691236506,8.981631480749933e-12,8.144871530051146e-13,3.7471495466462087e-06,1.5145584307095013e-11,2.697381916443595e-12,1.9699043919799556e-17,8.33858533303089e-12,9.482457430026857e-14,5.871437106603249e-12,7.06675349776996e-11,9.152027800857387e-19,1.2097739082820752e-17,1.6942509080124738e-08,2.0215743275667505e-13,0.000565183711289909,1.614943885809758e-05
0.0014086717617597623,0.6235405383155024,1.434466640798578e-07,3.1433923678603646e-06,1.1842123683708499e-07,1.4478106051231721e-06,0.0,0.0,1.7638020499134257e-05,1.0293546154133136e-07,0.0012647272477603452,2.1460124636994496e-08,5.195174168108592e-09,5.374533915375348e-26,1.7654038351870806e-19,9.729445777235098e-18,2.1474666270468362e-14,0.0005614998960066842,1.282117298721035e-22,3.8284230767336757e-34,1.0442777129093304e-24,1.852428484418235e-27,9.057612921395177e-19,1.3676156514528712e-14,2.1610593139040538e-13,5.728515594793753e-17,1.486066540523331e-26,7.013260193113538e-20,1.7012996822303142e-25,1.9452268921401575e-26,1.0059341450926182e-11,7.747008316271232e-23,3.6559947018238554e-20,2.2601845400317693e-19,3.76,0.0,0.7413866339586811,0.9984157147863291,2.9509791954096607e-07,4.539673841798961e-16,0.2176098755620214,0.16234630173697578,0.051958421072039344,5.903605141828174e-08,0.00012609817316182253,0.0003010460668541987,2.7437107835173344e-11,3.3940739837283747e-13,5.655893078946443e-15,0.0004579843579487924,9.213760230758904e-12,8.353829614401679e-13,3.888104800737629e-06,1.5534219819822637e-11,2.7973893417692303e-12,2.020345166901967e-17,8.5522822517548e-12,9.725470621055605e-14,6.021908398862018e-12,7.247862189630726e-11,9.38637182338018e-19,1.2407510120445507e-17,1.7492703785512373e-08,2.032822717462977e-13,0.0005722982972537113,1.685423947138411e-05
0.001417952910152346,0.6236739548845577,1.4931328132463382e-07,3.2422254668737495e-06,1.227988767796214e-07,1.491112656878671e-06,0.0,0.0,1.8234574010742945e-05,1.0864886014433867e-07,0.001283333592693,2.236902403696213e-08,5.390635119558454e-09,5.893451840865992e-26,1.859757314307596e-19,1.0072263959383824e-17,2.3296952267160552e-14,0.0005682861476151817,1.3805459538644648e-22,3.3333634893214562e-34,1.174517733164372e-24,2.0300767813235237e-27,9.374925803875224e-19,1.4814919114586095e-14,2.2760772002984144e-13,6.10639538676746e-17,1.6628154672012432e-26,7.679251003050439e-20,2.0049608727022075e-25,2.2165959103797208e-26,1.0528050437649801e-11,8.527491992573181e-23,3.969227135537122e-20,2.5442906397946793e-19,3.76,0.0,0.7401384757255077,0.9983967844968488,3.103522574871154e-07,5.034548620048187e-16,0.21888010722703874,0.1632728830454727,0.05225745369463091,5.8974347745194623e-08,0.00012609578144665137,0.00030487924581878376,2.778663605328235e-11,3.408045793945786e-13,5.6868490955500544e-15,0.0004610960612783636,9.450244538356784e-12,8.566660374525123e-13,4.034184555373755e-06,1.5930059508375406e-11,2.9011761664357417e-12,2.0717176561932788e-17,8.76993062632978e-12,9.972977384723636e-14,6.175162067405182e-12,7.432319850075177e-11,9.625044519812817e-19,1.2723003079689554e-17,1.8056843046104113e-08,2.0440459465666255e-13,0.0005794523159908177,1.7589062476675357e-05
0.0014272340585449296,0.6238071644574926,1.5543092949186834e-07,3.3444069130123282e-06,1.2735230900157222e-07,1.5359236538200921e-06,0.0,0.0,1.8852067413571536e-05,1.1468835044771826e-07,0.001302076546917078,2.3318251223329466e-08,5.594250242793126e-09,6.46277158243358e-26,1.9591029102210396e-19,1.0429605962785218e-17,2.5271601378625812e-14,0.0005750984550709141,1.4867253511907412e-22,1.3160839802569335e-34,1.3185418430504877e-24,2.2219455205102636e-27,9.705665052020826e-19,1.6046943722924695e-14,2.39715601126724e-13,6.507719577650433e-17,1.861715624026079e-26,8.408121526161012e-20,2.3621925118668758e-25,2.5259109451164319e-26,1.10180199612757e-11,9.384829215414855e-23,4.309674248571386e-20,2.8640260558850827e-19,3.76,0.0,0.7388924189927246,0.998377714898858,3.2637280996159844e-07,5.582677861179524e-16,0.22014838310493037,0.16419772430145313,0.0525559683102165,5.891274240089154e-08,0.000126093372139005,0.0003087347546654601,2.813820152853586e-11,3.421991482887166e-13,5.717731154072919e-15,0.0004642007990324664,9.691134894380576e-12,8.783407528900791e-13,4.185582369610157e-06,1.6333184721996607e-11,3.0089022040749557e-12,2.124032299737322e-17,8.99157480660278e-12,1.0225028155771595e-13,6.331229340953497e-12,7.620164067827892e-11,9.86809439305114e-19,1.3044282074872245e-17,1.8635180462072155e-08,2.0552440694850206e-13,0.0005866456792940961,1.8355235947686095e-05
0.0014365152069375133,0.6239401673073997,1.61811556509667e-07,3.4500718597324547e-06,1.3208971567686865e-07,1.5823127491805667e-06,0.0,0.0,1.9491312708084823e-05,1.2107386088295637e-07,0.0013209563761189178,2.4309749996131614e-08,5.8063996557266475e-09,7.08739256753323e-26,2.0637132563685865e-19,1.080243367337065e-17,2.7411348762878658e-14,0.0005819361858509672,1.6012961614988652e-22,4.054698036206037e-34,1.4778172322847186e-24,2.434829473887714e-27,1.0050727049128069e-18,1.737985787838552e-14,2.5246255624405356e-13,6.933881155784137e-17,2.0856373268691947e-26,9.205769215731907e-20,2.782372033078575e-25,2.878503034923078e-26,1.1530226779393987e-11,1.032649755134407e-22,4.679758929553854e-20,3.2238795973278817e-19,3.76,0.0,0.7376484602222902,0.9983585044977791,3.4319874517818074e-07,6.189785689076655e-16,0.2214147064214298,0.16512082682267876,0.052853965807050124,5.8851235168780295e-08,0.00012609094505011746,0.0003126125573242751,2.8491800970515495e-11,3.435911072448286e-13,5.748539357368957e-15,0.00046729856949007586,9.936481990817166e-12,9.004114948234348e-13,4.342500037307223e-06,1.6743677093403847e-11,3.1207351260730818e-12,2.1772995722537644e-17,9.217259291457631e-12,1.0481673538426466e-13,6.4901415531721845e-12,7.811432557930291e-11,1.0115570107837442e-18,1.337141143425377e-17,1.9227972385775226e-08,2.0664171404492718e-13,0.0005938782991474034,1.9154153053313546e-05
