Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73),C2HF2(72),S(234),C2H2F3(67),C2H2F3(68),S(133),S(3636),S(149),CHFCF2(55),CF2(43),CH2F2(41),C2F(235),S(3631),S(3559),S(3935),S(3617),C2H3F2(65),S(3632),S(4348),CHO2(339),S(215),CHF2(82),S(4704),S(2774),S(4610),CHF3(42),S(221),S(3742),S(2509)
0.02653723578760636,0.47727235043363503,3.097648322317057e-08,1.4215256337902045e-08,8.445893405906556e-07,0.00026892375968921845,0.0,0.0,0.00024478117987067626,0.0003067446081689617,0.002591383509070843,6.971664239934595e-05,8.960293163012716e-10,5.405459074399534e-26,7.757624978287364e-19,1.0631676040781689e-12,1.5318680568640655e-09,0.0001985325224940632,1.3841258042248266e-18,7.417011475509616e-20,1.2922926939664766e-17,7.369640064308231e-24,8.714922492803041e-15,4.145800545876492e-10,1.4775298348050409e-12,2.1045203962856604e-12,1.8743922950877363e-20,6.907172408875001e-14,4.562889311712091e-13,1.917436193210467e-17,1.0991168963988674e-11,2.9201869488935095e-17,9.678875200840834e-19,3.91037501581803e-14,3.76,0.0,0.5628855712455163,0.9879707042225815,0.012891188455698805,6.797141940996454e-07,0.023034282809523784,0.010868281433043584,0.0068279343163379965,3.8538761569244936e-10,2.314376580265905e-05,1.2491267277727989e-06,3.606789214936631e-15,7.413525842028873e-17,1.535900871898921e-16,0.001141468292577816,4.200183120823766e-17,4.4740202536989195e-18,0.0024665738257247044,5.281796674796205e-16,2.506276692149645e-13,1.6334160329453612e-22,3.6281898863523793e-16,1.2040575382156765e-17,5.6519297349682624e-24,8.63442108191505e-23,1.7904581365265887e-11,1.2556999166658862e-15,3.943353512956955e-14,2.7400092079793043e-15,0.0031531221174975203,0.00032004562337353316,7.304208777103515e-07,6.318526664558356e-08,7.85882440014663e-13,6.660717651718106e-08,1.3477708498323523e-08,5.959668134274162e-11,9.627953622931887e-10,1.2613396025254843e-09,6.512386300068743e-08,3.101603184756913e-06,3.8862535937083855e-07,2.5922572638471397e-05,1.4661334012438817e-07,0.00951556941200076,0.009800913310736419,0.0002105015019254663,2.95034425648002e-06,1.8609427274465114e-15,0.0005538791755076288,2.3351965118565152e-08,1.3738828841830042e-14,6.472105064968619e-08,3.817677248153313e-08,9.002437993632272e-08,8.756384810471051e-16,5.219814892874147e-12,4.269478089121335e-06,3.654555692112712e-08,1.983613531777836e-07,1.7490190693157244e-09,1.1505917667109316e-14,5.343989183035102e-05,1.3510712412105286e-08,2.9472528829337187e-07,1.140294983779054e-11
0.026675758976782184,0.4772942257563505,3.103443999955973e-08,1.430658337116668e-08,8.468708035621651e-07,0.0002725589192443155,0.0,0.0,0.0002434435408608174,0.00030482076280298476,0.0026495897411062566,7.122265788087481e-05,9.045303060188017e-10,5.49831146237321e-26,7.874725981569847e-19,1.0771397694883811e-12,1.5337429756195132e-09,0.00020034427438162837,1.4516596360769734e-18,7.520860719831686e-20,1.3423386448574634e-17,7.55828632391722e-24,8.826709342359666e-15,4.226026750085281e-10,1.4726375108870502e-12,2.2018910593524714e-12,1.9271799307995293e-20,7.081263532949785e-14,4.636822858488781e-13,1.9506665042270195e-17,1.1034297442911596e-11,2.9892973009893513e-17,9.941045769961513e-19,4.002759968973978e-14,3.76,0.0,0.5624321551777097,0.9877866472916134,0.013092828346866764,6.878418338180119e-07,0.02319167048466301,0.010898647175323817,0.006872428969262993,3.851065981116579e-10,2.3139454153320135e-05,1.2607649132288202e-06,3.6404008236996145e-15,7.430314780383986e-17,1.5398346366925763e-16,0.0011550516645048988,4.279678212398143e-17,4.557658876067663e-18,0.0024925288334799447,5.380542293089591e-16,2.509826494495991e-13,1.663944682115856e-22,3.696251440010238e-16,1.226644826562724e-17,5.757564658220222e-24,8.795798957547068e-23,1.8443797301990417e-11,1.2792559883605285e-15,4.017328987183787e-14,2.7572244859818386e-15,0.0032176989675613814,0.0003258537543737831,7.37503810673524e-07,6.373464174473051e-08,7.933189984821131e-13,6.65635089840441e-08,1.3488464300737751e-08,6.025049376826154e-11,9.716896005553956e-10,1.2683592733893252e-09,6.572664486656199e-08,3.111273666550421e-06,3.8961219325398296e-07,2.6007711608237217e-05,1.4706073536605854e-07,0.009654539263478226,0.00992411240713268,0.00021316802609062195,3.0158268133984754e-06,1.8912185434111062e-15,0.0005664045213639032,2.356267358192337e-08,1.3862793396142138e-14,6.490781391578284e-08,3.822788924381831e-08,9.023517541960562e-08,8.835391389750091e-16,5.266912398684996e-12,4.302445249240134e-06,3.68248032728079e-08,1.9984663425891484e-07,1.7619739399217165e-09,1.1588203434913863e-14,5.491223458914747e-05,1.3789177088691146e-08,2.967862074133773e-07,1.1650285566410628e-11
0.026814282165958006,0.477316174058809,3.108679170682302e-08,1.4395309423843994e-08,8.489715189274596e-07,0.0002761960583087738,0.0,0.0,0.00024208501153602386,0.00030283309197189784,0.0027084669972580523,7.274392893883897e-05,9.129268237831988e-10,5.589307124926792e-26,7.990072012949408e-19,1.0910149433289094e-12,1.5354401275305114e-09,0.00020216534575048507,1.5214757964931337e-18,7.625600992907416e-20,1.3937894863920762e-17,7.749601510462614e-24,8.937629726245786e-15,4.306452384696799e-10,1.4674408071736602e-12,2.3027103166970455e-12,1.980501534285022e-20,7.257844388442357e-14,4.710795337492003e-13,1.9836377724589212e-17,1.1075901430710762e-11,3.0589653115418276e-17,1.0206493748667576e-18,4.095987225609349e-14,3.76,0.0,0.5619781468915378,0.9876019955543947,0.013294923162707197,6.959687784090384e-07,0.023349613878574777,0.010928999364848086,0.006916960704299405,3.8482517333047445e-10,2.313512857030844e-05,1.2724424583133774e-06,3.674126135535595e-15,7.447106219165583e-17,1.543763361699781e-16,0.0011684475813206305,4.3602065379724526e-17,4.6423555630384005e-18,0.0025183828482493384,5.480537172799385e-16,2.5131413867096537e-13,1.6948593649233485e-22,3.76517707890226e-16,1.249518878643319e-17,5.864535331137706e-24,8.959217450429175e-23,1.899319990055216e-11,1.3031111233792969e-15,4.0922436514796037e-14,2.774444312519827e-15,0.003282728941597327,0.0003316917793358976,7.445505708953607e-07,6.427946703024963e-08,8.007125301367459e-13,6.651119076116692e-08,1.3497403136509206e-08,6.090299576361945e-11,9.804187953310783e-10,1.2751303109726956e-09,6.631826810878222e-08,3.120319049714044e-06,3.905200006433219e-07,2.6088295171503174e-05,1.474820461097359e-07,0.009793743471161152,0.010047151466149797,0.00021582889610258278,3.0819254810196635e-06,1.9214795153648418e-15,0.0005790093743877022,2.3769264904625405e-08,1.3984335681234303e-14,6.508139749172924e-08,3.827324308784218e-08,9.042747581901338e-08,8.912854144598255e-16,5.313089702502491e-12,4.334669204756289e-06,3.709818699846783e-08,2.0129654297073325e-07,1.7746406561880447e-09,1.166777931545933e-14,5.6412633744445344e-05,1.407007825727863e-08,2.987758657870746e-07,1.1900671955040849e-11
0.02695280535513383,0.4773381927221288,3.113363302771766e-08,1.4481441306107314e-08,8.508939537391783e-07,0.00027983450552164615,0.0,0.0,0.00024070683091844625,0.0003007845650148569,0.0027680057560640165,7.428022602950182e-05,9.2121832530274e-10,5.678344665616845e-26,8.103599545481211e-19,1.1047892051245769e-12,1.536963102855862e-09,0.00020399584500203013,1.5936006840233366e-18,7.731234681810535e-20,1.446663767755887e-17,7.943567774086484e-24,9.047653363182673e-15,4.3870510695009963e-10,1.461952119587252e-12,2.407049418284133e-12,2.0343333397104772e-20,7.436899362447536e-14,4.784789163668286e-13,2.0163316364068367e-17,1.1116007421471791e-11,3.129166858719156e-17,1.0475150538033868e-18,4.190034712453935e-14,3.76,0.0,0.5615236160492393,0.9874167841871085,0.013497429546838866,7.040940464838335e-07,0.0235081036258935,0.010959342876671836,0.006961525242207538,3.8454339170912875e-10,2.31307898776465e-05,1.2841591939626017e-06,3.707964661877575e-15,7.463900760731273e-17,1.5476877912294227e-16,0.001181650101260537,4.441774939475254e-17,4.728116846520392e-18,0.0025441327212411997,5.581789026736891e-16,2.516228759242549e-13,1.7261624620023634e-22,3.834972153812906e-16,1.2726814702435041e-17,5.972849991167983e-24,9.124689144863756e-23,1.955280463144026e-11,1.3272671736742119e-15,4.1681033218610436e-14,2.791667037187302e-15,0.0033481967331516183,0.00033755855111887407,7.515601753560878e-07,6.481971495266205e-08,8.080620219512106e-13,6.645048880970072e-08,1.3504565938364367e-08,6.155409094962404e-11,9.889812711840744e-10,1.2816546195932154e-09,6.689861789289221e-08,3.128747097309814e-06,3.913499056313343e-07,2.6164379976926187e-05,1.4787761562582246e-07,0.00993315637049139,0.010170009905084576,0.00021848360319429015,3.1486262685377696e-06,1.9517182553447918e-15,0.0005916895546391768,2.397170122050444e-08,1.4103433423094575e-14,6.524197462181329e-08,3.831293309530597e-08,9.060155553376855e-08,8.988758881031495e-16,5.358338345063914e-12,4.366149058306241e-06,3.736569643743517e-08,2.0271106683764e-07,1.7870189018524794e-09,1.1744646043108949e-14,5.794130396039385e-05,1.435337068130148e-08,3.0069434565968934e-07,1.2154100449261964e-11
0.02709132854430965,0.47736027912895745,3.1175062571011174e-08,1.4564988918762666e-08,8.52640739661398e-07,0.0002834736042223506,0.0,0.0,0.0002393102242077754,0.00029867815406516246,0.0028281962204821784,7.583131601198425e-05,9.294044311800454e-10,5.765318046402892e-26,8.215250770816301e-19,1.118458896839982e-12,1.5383155632797912e-09,0.00020583587890179121,1.6680591134026884e-18,7.837764136564154e-20,1.5009797039722294e-17,8.140162213460716e-24,9.156752149603406e-15,4.4677968583163283e-10,1.4561838824436357e-12,2.5149791960521386e-12,2.0886513824284674e-20,7.618411987866249e-14,4.858787169584135e-13,2.0487305463259928e-17,1.1154642891612828e-11,3.199877715748753e-17,1.0746946461866265e-18,4.2848803298999686e-14,3.76,0.0,0.5610686311461066,0.9872310479528886,0.013700304808251856,7.122166823212818e-07,0.023667130098969973,0.010989682425790027,0.00700611834275335,3.842613027053054e-10,2.3126438889680907e-05,1.2959149536580759e-06,3.741915921489077e-15,7.480698968364246e-17,1.551608646390213e-16,0.0011946535872517559,4.52439025760417e-17,4.814949257804775e-18,0.0025697754431936656,5.684305566950755e-16,2.5190960039617115e-13,1.7578563537744025e-22,3.905642014055625e-16,1.2961343766601093e-17,6.08251687502119e-24,9.292226624027098e-23,2.0122623848928376e-11,1.3517259906870676e-15,4.244913812739011e-14,2.808891028498193e-15,0.0034140870460585945,0.0003434529337338855,7.585316941140751e-07,6.535536301243925e-08,8.15366520003878e-13,6.638167168769852e-08,1.3509994474379525e-08,6.220368659620288e-11,9.973756027040135e-10,1.2879343748319734e-09,6.746759665513432e-08,3.1365661266375464e-06,3.92103099369136e-07,2.62360262330278e-05,1.4824780711478134e-07,0.010072752755587106,0.010292667774173125,0.00022113165324772702,3.215915098096745e-06,1.9819278103185454e-15,0.0006044409001969254,2.4169950920539338e-08,1.422006802838575e-14,6.538973001375366e-08,3.834706197868877e-08,9.075770441388291e-08,9.063093750573256e-16,5.402651265032874e-12,4.396884884854688e-06,3.762732762264601e-08,2.040902388551313e-07,1.7991087318336135e-09,1.1818807902051735e-14,5.949845570849435e-05,1.4639009298987942e-08,3.025418217227889e-07,1.241056191854492e-11
0.027229851733485473,0.47738243066626534,3.121118315468367e-08,1.4645965185475325e-08,8.542146641464123e-07,0.0002871127128308238,0.0,0.0,0.00023789640149759144,0.0002965168282039791,0.0028890283332341483,7.739696252212097e-05,9.374849246884067e-10,5.85014867852224e-26,8.324971747675385e-19,1.1320205688978995e-12,1.5395012415986043e-09,0.00020768555244719044,1.7448742682688635e-18,7.945191668354687e-20,1.5567551722130722e-17,8.339362463478786e-24,9.264899766864265e-15,4.548664270291609e-10,1.4501485381763054e-12,2.6265700159257077e-12,2.143431584041478e-20,7.802364992329522e-14,4.932772617297981e-13,2.0808177778667337e-17,1.1191836232704633e-11,3.271073657802527e-17,1.1021810962170846e-18,4.380501990111982e-14,3.76,0.0,0.5606132594575789,0.9870448211698436,0.013903506958938563,7.20335756126512e-07,0.023826683422488757,0.011020022566826621,0.007050735810354239,3.839789548384505e-10,2.3122076410333305e-05,1.3077095736249446e-06,3.775979441038499e-15,7.497501367308326e-17,1.5555266249991312e-16,0.0012074527112856978,4.608059333633173e-17,4.902859329575526e-18,0.002595308143412939,5.788094507160718e-16,2.521750503267742e-13,1.7899434211808099e-22,3.977192009038685e-16,1.3198793732203587e-17,6.193544221206231e-24,9.461842473843452e-23,2.0702666906588408e-11,1.3764894258913224e-15,4.322680938620302e-14,2.826114675999848e-15,0.0034803846145070767,0.0003493738035333597,7.654642509320295e-07,6.588639353870828e-08,8.226251300125329e-13,6.630500905899741e-08,1.351373124140159e-08,6.285169371656356e-11,1.0056006145597655e-09,1.293972013769061e-09,6.802512389249711e-08,3.1437849797743072e-06,3.92780836144971e-07,2.6303297516978876e-05,1.4859300258676394e-07,0.010212507895435973,0.01041510576150848,0.00022377256695262307,3.2837778273648136e-06,2.0121015081687283e-15,0.0006172592735576178,2.436398858984008e-08,1.4334224547505848e-14,6.552485919779408e-08,3.837573585148697e-08,9.08962268082527e-08,9.13584922678662e-16,5.4460227850402595e-12,4.426877707321371e-06,3.7883084101081804e-08,2.0543413628188693e-07,1.8109105630039787e-09,1.18902726214273e-14,6.108429524097499e-05,1.49269493089031e-08,3.043185582821968e-07,1.2670046674525804e-11
0.027368374922661295,0.47740464472828914,3.1242101038930705e-08,1.4724385953940111e-08,8.556186609595574e-07,0.0002907512051964363,0.0,0.0,0.0002364665565806099,0.0002943035478456013,0.0029504917923125064,7.89769263456422e-05,9.45459749978248e-10,5.93288551125154e-26,8.432713686425036e-19,1.1454710232280838e-12,1.5405239387379533e-09,0.00020954496874160637,1.8240677236930516e-18,8.053519555561802e-20,1.6140077093334737e-17,8.541145296271936e-24,9.372071999947215e-15,4.629628319046583e-10,1.4438585233061621e-12,2.741891725378297e-12,2.1986498228697773e-20,7.988740347728397e-14,5.006729209120876e-13,2.112577461177784e-17,1.1227616685083569e-11,3.3427304869904954e-17,1.129967282724188e-18,4.476877654115879e-14,3.76,0.0,0.5601575669901486,0.9868581376808094,0.014106994749041734,7.284503642517133e-07,0.023986753488256445,0.011050367693968692,0.007095373499455192,3.8369639565681656e-10,2.311770323239182e-05,1.319542893023514e-06,3.810154755653482e-15,7.514308445827394e-17,1.5594424015272626e-16,0.0012200424579150737,4.692789011254661e-17,4.991853597881709e-18,0.00262072808864267,5.893163565012738e-16,2.524199619920367e-13,1.8224260464028333e-22,4.0496274899537486e-16,1.3439182358422944e-17,6.30594027252231e-24,9.633549286791332e-23,2.129294027735864e-11,1.4015593313765622e-15,4.401410515943202e-14,2.8433363922749246e-15,0.003547074222431982,0.00035532005033908474,7.723570242614333e-07,6.641279356867016e-08,8.298370182784545e-13,6.62207713401162e-08,1.3515819417622415e-08,6.349802719344396e-11,1.0136553795919198e-09,1.2997702238379804e-09,6.857113573598887e-08,3.1504129939344463e-06,3.933844293973414e-07,2.6366260585738488e-05,1.489136017518633e-07,0.01035239754876657,0.010537305196689425,0.0002264058799344995,3.3522002715021975e-06,2.0422330621590483e-15,0.0006301405677728567,2.4553794831214435e-08,1.4445891571605e-14,6.564756788698617e-08,3.8399064031953794e-08,9.101744061936025e-08,9.207018040094627e-16,5.488448573014265e-12,4.456129471396739e-06,3.813297674437875e-08,2.0674287939343743e-07,1.8224251645008266e-09,1.1959051265042041e-14,6.269902456807544e-05,1.52171462523848e-08,3.0602490621372197e-07,1.2932544489404309e-11
0.027506898111837118,0.4774269187193377,3.126792608419576e-08,1.4800269901800327e-08,8.568558009396785e-07,0.0002943884709492706,0.0,0.0,0.00023502186584470973,0.00029204125937903533,0.0030125760664914147,8.05709657868971e-05,9.533290061329588e-10,6.01338727184296e-26,8.538432334545438e-19,1.1588072973202842e-12,1.5413875143620479e-09,0.0002114142288749113,1.905659434571973e-18,8.162750042677171e-20,1.6727545104939998e-17,8.745488042707033e-24,9.478246601321618e-15,4.710664539849186e-10,1.437326239474054e-12,2.8610136097545797e-12,2.2542819820279565e-20,8.177519320233161e-14,5.080641097408197e-13,2.143994591670759e-17,1.1262014270200789e-11,3.414824061038394e-17,1.1580460180587882e-18,4.5739853676586754e-14,3.76,0.0,0.5597016184356013,0.9866710308247137,0.014310727699739439,7.365596293868576e-07,0.024147329970005044,0.011080722041079197,0.00714002731962353,3.8341367170687813e-10,2.3113320136840205e-05,1.3314147541330393e-06,3.844441409451945e-15,7.531120656255892e-17,1.5633566270734492e-16,0.001232418126997258,4.778586138556997e-17,5.081938604225012e-18,0.0026460326818214712,5.999520464565041e-16,2.5264506873438603e-13,1.855306613623658e-22,4.1229538114678673e-16,1.3682527415962964e-17,6.4197132786957395e-24,9.80735966593174e-23,2.1893447677728713e-11,1.4269375604341038e-15,4.48110836491653e-14,2.860554614827154e-15,0.0036141407221758613,0.00036129057851297397,7.792092469358245e-07,6.693455469969057e-08,8.370014112336753e-13,6.612922924689838e-08,1.351630276364048e-08,6.414260579562751e-11,1.0215392133297295e-09,1.305331929804042e-09,6.910558480575717e-08,3.1564599718446794e-06,3.9391524783556845e-07,2.6424985191884548e-05,1.4921002094120127e-07,0.010492397977805216,0.010659248053550311,0.00022903114285999264,3.421168224437553e-06,2.0723165484208136e-15,0.0006430807123010445,2.4739356200863615e-08,1.4555061194325726e-14,6.575807134076926e-08,3.8417158809911315e-08,9.112167637598325e-08,9.276595153157706e-16,5.529925627407628e-12,4.484643019825971e-06,3.83770235576427e-08,2.0801663021389698e-07,1.8336536479461357e-09,1.2025158117468851e-14,6.434284143841214e-05,1.5509556093044358e-08,3.076612998208986e-07,1.3198044614320961e-11
0.02764542130101294,0.4774492500565426,3.128877102581364e-08,1.4873638418122533e-08,8.5792928262217e-07,0.0002980239158102836,0.0,0.0,0.00023356348723967707,0.0002897328900495188,0.0030752704108810416,8.217883703446814e-05,9.610929453664162e-10,6.09158913026944e-26,8.642088350946231e-19,1.1720266685859055e-12,1.5420958822190662e-09,0.00021329343180993265,1.9896677375742704e-18,8.272885346454162e-20,1.7330124287935186e-17,8.95236515006196e-24,9.583403332882401e-15,4.791749014786475e-10,1.4305640338225927e-12,2.9840043482277186e-12,2.3103040243100917e-20,8.368682520527909e-14,5.154492893291719e-13,2.175055049452455e-17,1.1295059727999798e-11,3.4873303659783596e-17,1.186410095041632e-18,4.6718032959406495e-14,3.76,0.0,0.5592454771286199,0.9864835334095137,0.014514666133901066,7.44662700714565e-07,0.024308402338247975,0.011111089681999455,0.0071846932403817065,3.8313082850514373e-10,2.3108927892223973e-05,1.3433250025288865e-06,3.878838956054567e-15,7.547938416055293e-17,1.567269929367246e-16,0.0012445753357035723,4.86545756998334e-17,5.173120897635362e-18,0.002671219460714817,6.107172938745388e-16,2.5285110004399704e-13,1.8885875097861606e-22,4.197176333388049e-16,1.3928846692574736e-17,6.5348714990018796e-24,9.98328622891372e-23,2.2504190195914266e-11,1.4526259681330777e-15,4.5617803113286986e-14,2.8777678078592423e-15,0.003681569052482999,0.0003672843079717488,7.860202055989688e-07,6.745167293643184e-08,8.441175946962591e-13,6.603065348223261e-08,1.3515225577955294e-08,6.478535217915633e-11,1.0292516716080562e-09,1.3106602826820445e-09,6.962844001696546e-08,3.16193615206381e-06,3.943747114938362e-07,2.6479543898343866e-05,1.494826920240979e-07,0.010632485960914954,0.010780916951854175,0.00023164792151928137,3.4906674795270326e-06,2.1023464041677484e-15,0.000656075678594926,2.492066513538181e-08,1.4661728968795728e-14,6.58565937257985e-08,3.8430135253362934e-08,9.120927629319105e-08,9.344577733430728e-16,5.570452260827426e-12,4.512422065711201e-06,3.8615249480079165e-08,2.0925559120499037e-07,1.844597457309963e-09,1.2088610566332855e-14,6.601593932277617e-05,1.5804135294102453e-08,3.0922825360214697e-07,1.3466535797756807e-11
0.027783944490188762,0.477471636172423,3.130475170167355e-08,1.494451552693482e-08,8.58842423018987e-07,0.0003016569618626071,0.0,0.0,0.00023209255930578166,0.0002873813430685284,0.0031385638825826615,8.380029452433613e-05,9.687519675482382e-10,6.16749971575256e-26,8.743646925099421e-19,1.18512665751415e-12,1.5426530066266557e-09,0.00021518267427527772,2.0761093734603507e-18,8.383927654222634e-20,1.794797975976471e-17,9.161752969519121e-24,9.687523972174839e-15,4.872858395989325e-10,1.4235841740742e-12,3.1109319746482155e-12,2.3666920459595618e-20,8.562209954905247e-14,5.228269674381586e-13,2.205745608017979e-17,1.132678445111361e-11,3.560225575180141e-17,1.215052285542354e-18,4.7703097573913896e-14,3.76,0.0,0.5587892050079201,0.9862956776867565,0.01471877120443599,7.527587540289155e-07,0.024469959875243683,0.011141474531072669,0.00722936729578448,3.828479105124996e-10,2.3104527254054372e-05,1.3552734872533707e-06,3.9133469590790855e-15,7.564762108882336e-17,1.5711829128057224e-16,0.001256510019758672,4.9534101683459175e-17,5.265407036781382e-18,0.002696286096396062,6.216128731833679e-16,2.5303878067984557e-13,1.9222711253633992e-22,4.2723004223602755e-16,1.417815799869486e-17,6.651423204931198e-24,1.016134161204726e-22,2.3125166424614918e-11,1.478626411908432e-15,4.643432188394197e-14,2.8949744639460958e-15,0.0037493442558530414,0.0003733001751436502,7.927892405734138e-07,6.796414854398713e-08,8.511849135822956e-13,6.59253143015944e-08,1.351263259710297e-08,6.542619293023155e-11,1.0367925454234106e-09,1.3157586472813768e-09,7.013968620753365e-08,3.166852179260584e-06,3.9476428784845925e-07,2.6530011892054478e-05,1.497320613205648e-07,0.01077263880403121,0.010902295157823394,0.0002342557968823956,3.5606838496546724e-06,2.13231744616179e-15,0.0006691214854355521,2.5097719807865714e-08,1.4765893823060497e-14,6.594336747846794e-08,3.8438110970741565e-08,9.12805933495605e-08,9.41096509931371e-16,5.610028067954738e-12,4.539471164101427e-06,3.884768617164042e-08,2.104600038761444e-07,1.8552583581114031e-09,1.214942898034673e-14,6.771850740187512e-05,1.6100840893469135e-08,3.1072635891722657e-07,1.3738006304014083e-11
0.027922467679364585,0.4774940745174227,3.131598622845825e-08,1.5012927743513352e-08,8.595986481763166e-07,0.00030528704776697864,0.0,0.0,0.00023061020026760956,0.0002849894929629302,0.003202445356408138,8.543509129940597e-05,9.76306617086329e-10,6.241069901388719e-26,8.843078247666524e-19,1.198105025872392e-12,1.54306289668023e-09,0.0002170820506644071,2.164999501272873e-18,8.495879130918955e-20,1.8581273242149262e-17,9.37362673178609e-24,9.790592300514928e-15,4.953969926819311e-10,1.4163988368209762e-12,3.2418638402620424e-12,2.423422339392128e-20,8.758081076789485e-14,5.301956991443958e-13,2.2360539450051545e-17,1.1357220424168629e-11,3.633486064112675e-17,1.2439653785900586e-18,4.869483256209928e-14,3.76,0.0,0.5583328625810093,0.9861074953278226,0.014923004920274097,7.608469918217331e-07,0.024631991690032048,0.011171880343883833,0.007274045588729852,3.825649611111473e-10,2.3100118964251945e-05,1.3672600609787794e-06,3.947964992611998e-15,7.58159208567018e-17,1.5750961585235241e-16,0.0012682184339041609,5.042450806885688e-17,5.358803592112264e-18,0.0027212303915816237,6.326395601994496e-16,2.532088298327522e-13,1.9563598551401745e-22,4.3483314536259605e-16,1.4430479173274663e-17,6.769376682893621e-24,1.0341538474434702e-22,2.3756372596136505e-11,1.5049407521688583e-15,4.726069838662781e-14,2.9121731055996435e-15,0.0038174514952101506,0.0003793371338651055,7.995157456765801e-07,6.847198588932339e-08,8.582027715946447e-13,6.581348122911579e-08,1.3508568956466443e-08,6.606505858968585e-11,1.044161856263884e-09,1.3206305900504654e-09,7.063932382524605e-08,3.171219074413559e-06,3.950854878930873e-07,2.6576466798424287e-05,1.4995858852026628e-07,0.010912834350873974,0.011023366583498359,0.00023685436512891082,3.63120318671589e-06,2.1622248696204322e-15,0.0006822142039992444,2.5270524004289076e-08,1.4867557987390458e-14,6.601863266659528e-08,3.844120591900211e-08,9.133599035447303e-08,9.475758673843988e-16,5.648653897952852e-12,4.5657956823945714e-06,3.907437178998262e-08,2.1163014734248213e-07,1.8656384261721626e-09,1.2207636583920746e-14,6.945073055799644e-05,1.639963057603246e-08,3.121562805711428e-07,1.4012443931746966e-11
0.028060990868540407,0.47751656256229746,3.132259536878549e-08,1.507890400409714e-08,8.602014840940992e-07,0.00030891362895995727,0.0,0.0,0.00022911750720278594,0.00028256018117882976,0.003266903540579517,8.708297936384368e-05,9.837575773788062e-10,6.312290270768474e-26,8.940356790851202e-19,1.2109597750069735e-12,1.543329599740954e-09,0.000218991652941276,2.2563517217918442e-18,8.608741916410645e-20,1.9230163088895878e-17,9.587959992856516e-24,9.892594079392382e-15,5.035061460987581e-10,1.409020079547563e-12,3.3768665784166614e-12,2.4804714481095456e-20,8.956274838214376e-14,5.375540874012361e-13,2.2659686442500342e-17,1.138640016030266e-11,3.7070884712079444e-17,1.2731421728626379e-18,4.9693025134885154e-14,3.76,0.0,0.5578765088924164,0.9859190174018385,0.015127330170026761,7.689266433341193e-07,0.02479448673346294,0.011202310718191555,0.007318724294990552,3.822820225840094e-10,2.3095703750629073e-05,1.3792845801616266e-06,3.982692641654928e-15,7.598428665706812e-17,1.5790102244926394e-16,0.0012796971516239222,5.132586371349316e-17,5.453317148009514e-18,0.0027460502788440987,6.43798132381762e-16,2.533619603378393e-13,1.9908560989980879e-22,4.4252748127940767e-16,1.4685828089661546e-17,6.888740236934982e-24,1.052388950212068e-22,2.43978027202454e-11,1.5315708529101493e-15,4.8096991159457274e-14,2.929362286720351e-15,0.003885876069834885,0.00038539415621776003,8.06199167522808e-07,6.897519328719234e-08,8.651706303474099e-13,6.56954226417096e-08,1.3503080087139495e-08,6.670188364017253e-11,1.0513598507031094e-09,1.3252798669146488e-09,7.11273685838486e-08,3.1750482053937953e-06,3.953398623244423e-07,2.6618988498749138e-05,1.5016274562087755e-07,0.01105305099199842,0.011144115785099504,0.00023944323765344325,3.702211400400583e-06,2.1920642425745505e-15,0.0006953499626406031,2.5439086991855588e-08,1.4966726916724912e-14,6.608263636041135e-08,3.843954216220331e-08,9.137583904437104e-08,9.538961935208709e-16,5.6863318249444584e-12,4.591401769909444e-06,3.9295350760947256e-08,2.1276633684606613e-07,1.875740036079375e-09,1.2263259329077482e-14,7.121278937025886e-05,1.6700462742383862e-08,3.1351875333615317e-07,1.4289836032468087e-11
