Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133)
2.2125169517537437e-07,0.57628441397486,3.5293313801099444e-13,7.725469269864476e-15,1.0524870444516397e-14,7.085315617431901e-14,0.0,0.0,8.143266708746338e-09,9.072972318949813e-13,2.969929917495882e-15,1.339953533886205e-24,2.431142340077749e-18,1.0441423254994855e-45,1.1658567155911655e-33,6.653021123676123e-35,6.581306216372569e-34,5.070520525339923e-12,2.7593455495208393e-41,2.610389957763471e-27,1.1139152322813838e-39,7.006508040284851e-48,5.8084647898288016e-36,6.935341977336037e-32,7.770233771851462e-24,6.262036485832771e-43,5.590675695961711e-46,7.438273781808586e-50,7.455611598705906e-68,2.218265074785361e-59,2.4570440809465287e-22,1.1025145225413503e-53,5.618253753259225e-42,1.2067944577879174e-51,3.76,0.0,0.8998617468877986,0.9999051002984789,2.047894821830116e-15,9.519727734523462e-43,1.5867729600181285e-05,1.1867748834249558e-05,3.970016796938523e-06,2.9949282557464414e-08,9.48915450862832e-05,1.2040946665056294e-12,4.537896537757732e-21,2.4590924284234217e-14,3.693616266179531e-19,1.4354397019164803e-11,1.0122957670853108e-29,3.1303925825608232e-30,1.469070968421657e-15,9.88310394574064e-30,1.649073496248047e-20,2.5250712034945586e-35,3.919527248057707e-30,4.3953441881331113e-32,2.9189783527157817e-30,2.102526539713849e-29,1.1272937520320081e-36,1.5352135340334806e-35,2.8404621049302658e-30,1.043770493386553e-17,5.070524629039739e-12,5.039997823189796e-20,5.936492661353516e-09,7.069709466692498e-10,1.5021269495223145e-09
2.3010536283491288e-07,0.5762844786259855,3.7807171542391676e-13,8.490257631752121e-15,1.1734604299180022e-14,7.904469347274258e-14,0.0,0.0,8.46907153400432e-09,9.813360425058225e-13,3.341843731116505e-15,1.5682564103902538e-24,2.699969157598281e-18,1.3006864465363648e-45,1.3757642734037717e-33,7.9832558681316e-35,8.058901085274156e-34,5.484467233177942e-12,3.662018518272209e-41,2.9867814452455368e-27,1.4366269750182163e-39,9.260887464088055e-48,6.890137061919056e-36,8.253594686627629e-32,8.539635985930622e-24,8.079299363481553e-43,6.9318180335103256e-46,1.0067230347751181e-49,1.1601529745612851e-67,3.056845418563694e-59,2.6985923063533343e-22,1.524646762456036e-53,7.143886897608468e-42,1.7105762021567842e-51,3.76,0.0,0.8998611116003179,0.9999050999716288,2.377448412593808e-15,1.2627120236317488e-42,1.6502691183459045e-05,1.234383716093937e-05,4.12888886774962e-06,2.99492693539031e-08,9.489154505491626e-05,1.302629479575668e-12,5.094490866943657e-21,2.4591184033921635e-14,3.842064201362012e-19,1.5528967298893506e-11,1.2280416123316516e-29,3.689045415058995e-30,1.5892937050536277e-15,1.2065256113873047e-29,1.715398821413153e-20,3.064279652326271e-35,4.690611808422718e-30,5.287260504595502e-32,3.512975739079407e-30,2.5702937281014663e-29,1.3677918131701315e-36,1.862776907221147e-35,3.5898182727080895e-30,1.0855995649676437e-17,5.484471849520539e-12,5.798291474636523e-20,6.160271507079366e-09,7.14533048366718e-10,1.5967822947148631e-09
2.389590304944514e-07,0.5762845432770656,4.038578594720314e-13,9.294237689804298e-15,1.3026172180417442e-14,8.780699935265971e-14,0.0,0.0,8.79487189597889e-09,1.0582762799685188e-12,3.743580869929223e-15,1.8245670670287658e-24,2.985575638445238e-18,1.6068850709120052e-45,1.6123357560440823e-33,9.508705665796616e-35,9.789013441404441e-34,5.914654241535321e-12,4.804869225351902e-41,3.3986784676724114e-27,1.8344924565603035e-39,1.2103515750832188e-47,8.115455443227078e-36,9.755282360376403e-32,9.347865200928499e-24,1.0321543063761239e-42,8.5198172780893e-46,1.3464734103668536e-49,1.7743343867819696e-67,4.159956973023079e-59,2.952704785900855e-22,2.0808934757535588e-53,8.996157524509434e-42,2.3911681765074157e-51,3.76,0.0,0.8998604763132823,0.9999050996447408,2.74405213396209e-15,1.656458132785886e-42,1.7137652322348748e-05,1.2819925119013996e-05,4.287760815662916e-06,2.994925614681226e-08,9.489154502354582e-05,1.405039293988702e-12,5.693898501422237e-21,2.4591443780295868e-14,3.9905119882026767e-19,1.6749714936710732e-11,1.47838774812356e-29,4.320302011574578e-30,1.7142444713364893e-15,1.4615319820576732e-29,1.7817255065230808e-20,3.690128355651737e-35,5.576008644507367e-30,6.315887213862e-32,4.198288133501109e-30,3.1179598875608715e-29,1.646897789798356e-36,2.242931203139805e-35,4.495247160543562e-30,1.127428594778321e-17,5.914659411529516e-12,6.649532722522166e-20,6.3830019796050354e-09,7.21594047701708e-10,1.692990400013212e-09
2.4781269815398994e-07,0.5762846079281008,4.3027350854070424e-13,1.0137353083902411e-14,1.4401163446914403e-14,9.715438483662934e-14,0.0,0.0,9.120667796669623e-09,1.1381177019975532e-12,4.1762916043489424e-15,2.1110885020679617e-24,3.288198824412082e-18,1.969880770300205e-45,1.8776000491673857e-33,1.124805630122124e-34,1.180216563707606e-33,6.3610815326165525e-12,6.238123790351603e-41,3.847753236246113e-27,2.3210671810156102e-39,1.5654672931157341e-47,9.496274625455414e-36,1.1457312949544848e-31,1.0195007067675296e-23,1.3066142364016964e-42,1.0387097339744637e-45,1.78118506814894e-49,2.6704997428799406e-67,5.595776352576687e-59,3.2195047669857186e-22,2.8057999354171816e-53,1.1227573719349178e-41,3.29976641220662e-51,3.76,0.0,0.8998598410266916,0.999905099317815,3.1501543051635637e-15,2.1508349781912498e-42,1.777261301685185e-05,1.3296012708471717e-05,4.44663264067849e-06,2.9949242938200046e-08,9.489154499217182e-05,1.511324107349773e-12,6.337569628577966e-21,2.4591703525122587e-14,4.138959626701028e-19,1.8016638737512597e-11,1.7671836903835075e-29,5.0303727930734146e-30,1.843923261357454e-15,1.7577562039222102e-29,1.848053579663437e-20,4.4122747021354e-35,6.587616196017716e-30,7.495993227918568e-32,4.9848119149160255e-30,3.7553567963130643e-29,1.9689112361275334e-36,2.681533861165125e-35,5.5812287313779796e-30,1.1692575828186149e-17,6.361087298849166e-12,7.602441815600835e-20,6.604687606267157e-09,7.282034713696221e-10,1.790698229943842e-09
2.566663658135285e-07,0.5762846725790909,4.573011043522185e-13,1.101950133790344e-14,1.5861068181143676e-14,1.0710076172811829e-13,0.0,0.0,9.446459238021856e-09,1.2208600663418441e-12,4.6411261900994324e-15,2.4301072419195248e-24,3.6080607261836826e-18,2.3974935864452074e-45,2.1736351694252757e-33,1.3220824044043799e-34,1.4131128649663738e-33,6.8237490886261314e-12,8.019809142419566e-41,4.335679265301052e-27,2.9116908282567653e-39,2.0052878654118723e-47,1.104485142961173e-35,1.3377424463849998e-31,1.1081135267630818e-23,1.6400868717964868e-42,1.2568684689787785e-45,2.3322684578471275e-49,3.959843020142456e-67,7.446402686915946e-59,3.499114706096018e-22,3.740883449096896e-53,1.3896462935975986e-41,4.499468964812724e-51,3.76,0.0,0.8998592057405459,0.9999050989908513,3.5982488537863034e-15,2.7663104924800906e-42,1.8407573266969815e-05,1.3772099929309103e-05,4.605504342796405e-06,2.994922973177843e-08,9.48915449607941e-05,1.6214839172639445e-12,7.026940781503306e-21,2.459196327166528e-14,4.2874071168558895e-19,1.9329737506225054e-11,2.098528864385137e-29,5.825747824253248e-30,1.9783300692205355e-15,2.099958325979391e-29,1.9143830685437205e-20,5.241004230561545e-35,7.738095585603784e-30,8.843336603610191e-32,5.883108695248607e-30,4.493090097508498e-29,2.3384111066216172e-36,3.184823002359063e-35,6.874907936109993e-30,1.2110865290884972e-17,6.823755495262e-12,8.666246514951954e-20,6.82533205366927e-09,7.344058910809515e-10,1.889857564393888e-09
2.65520033473067e-07,0.5762847372300359,4.849235779325564e-13,1.1940537340909148e-14,1.740727939876584e-14,1.1765965374205203e-13,0.0,0.0,9.772246221928201e-09,1.3065031307842667e-12,5.1392348672593414e-15,2.783993352282334e-24,3.945369278594693e-18,2.898250089063146e-45,2.502565732082469e-33,1.5447341013731857e-34,1.6810985117591504e-33,7.302656891768557e-12,1.0216558772776421e-40,4.864131124754945e-27,3.623640957679003e-39,2.545674725619199e-47,1.2773836888318928e-35,1.5534194402243758e-31,1.2006313382254333e-23,2.0424830512572926e-42,1.5102279371188294e-45,3.024874600709675e-49,5.7907355829102226e-67,9.810006065406056e-59,3.7916564432646344e-22,4.935677787217129e-53,1.7067341890697307e-41,6.067406866135249e-51,3.76,0.0,0.8998585704548452,0.9999050986638498,4.090872405947655e-15,3.526520057823147e-42,1.90425330727041e-05,1.4248186781527627e-05,4.764375922016757e-06,2.99492165263398e-08,9.489154492941282e-05,1.7355187213362764e-12,7.763434967595339e-21,2.4592223018862207e-14,4.43585445866781e-19,2.068901004780363e-11,2.47677755117907e-29,6.713199319449391e-30,2.1174648890462863e-15,2.4932426121390282e-29,1.9807140004693814e-20,6.187243092089511e-35,9.04089232850812e-30,1.0374694372752626e-31,6.904425474059593e-30,5.342568154891856e-29,2.7602612928197214e-36,3.759424974466587e-35,8.406263990309456e-30,1.2529154335880788e-17,7.30266398455055e-12,9.850687786692682e-20,7.04493911131329e-09,7.402414203651987e-10,1.9904245181818865e-09
2.7437370113260557e-07,0.5762848018809357,5.131243359734388e-13,1.2900276628951944e-14,1.9041095312417322e-14,1.288442073218606e-13,0.0,0.0,1.0098028750230011e-08,1.3950466531411868e-12,5.6717678593693395e-15,3.175200449281964e-24,4.300319234707177e-18,3.48141156718352e-45,2.866560520115087e-33,1.794873989198334e-34,1.9879190982454348e-33,7.797804924248332e-12,1.2904458737173883e-40,5.434784240817161e-27,4.4762933856621595e-39,3.204694237697055e-47,1.469626850118133e-35,1.7947049202700684e-31,1.29705964673755e-23,2.5249460384409216e-42,1.8028322158799073e-45,3.888368274816322e-49,8.359083778436426e-67,1.2803206690126603e-58,4.0972513362127027e-22,6.448883171817184e-53,2.0811292957780256e-41,8.097148823300818e-51,3.76,0.0,0.8998579351695895,0.9999050983368104,4.6306014433427205e-15,4.458612080224252e-42,1.9677492434056166e-05,1.4724273265129847e-05,4.923247378339657e-06,2.994920331956474e-08,9.48915448980281e-05,1.853428517171839e-12,8.548461795906609e-21,2.459248276467422e-14,4.5843016521378175e-19,2.2094455167233587e-11,2.9065436652957e-29,7.699784118179384e-30,2.261327714971557e-15,2.943068275630593e-29,2.047046402311835e-20,7.262570086912947e-35,1.0510257990296553e-29,1.2107892302162345e-31,8.060714745863185e-30,6.316030842392165e-29,3.239615971180603e-36,4.412361639376142e-35,1.0208282900796546e-29,1.2947442963174414e-17,7.797812750497358e-12,1.1166024756342565e-19,7.263512676899509e-09,7.45746161096143e-10,2.0923591092385455e-09
2.832273687921441e-07,0.5762848665317903,5.418872475785357e-13,1.3898498477274091e-14,2.0763721640420886e-14,1.4066720215181272e-13,0.0,0.0,1.0423806824718806e-08,1.4864903912620072e-12,6.239875372596529e-15,3.606265710552583e-24,4.673093002570536e-18,4.157001330531463e-45,3.267830152445795e-33,2.0746938112029585e-34,2.337563579569445e-33,8.30919316826996e-12,1.6169933122880673e-40,6.049314735917255e-27,5.491289255754761e-39,4.002823160146099e-47,1.6825562690599484e-35,2.0636273712671083e-31,1.3974032377776935e-23,3.0999550258773276e-42,2.1390057985455442e-45,4.9568389634491564e-49,1.1921033149178042e-66,1.6563699204183194e-58,4.416020362955482e-22,8.349627582096422e-53,2.5206346877394427e-41,1.070140150138151e-50,3.76,0.0,0.8998572998847785,0.9999050980097329,5.220049528655928e-15,5.5936163000102556e-42,2.0312451351027474e-05,1.5200359380115314e-05,5.0821187117651865e-06,2.994919011217837e-08,9.489154486663958e-05,1.975213302375727e-12,9.383417603269617e-21,2.4592742509738763e-14,4.732748697265761e-19,2.3546071669530117e-11,3.3927053735325025e-29,8.792846124065452e-30,2.4099185411492494e-15,3.455260085574931e-29,2.1133803004836405e-20,8.479228300093446e-35,1.21612717946699e-29,1.4061834581404918e-31,9.364654558509182e-30,7.426578266469713e-29,3.781924772921569e-36,5.151057417997128e-35,1.2317133128759127e-29,1.3365731172765053e-17,8.30920177688499e-12,1.262303894974926e-19,7.481056743128938e-09,7.509526047458028e-10,2.1956248705564004e-09
2.9208103645168265e-07,0.5762849311825999,5.7119663137933e-13,1.493494881444722e-14,2.257627395138643e-14,1.531410613761542e-13,0.0,0.0,1.0749580447137672e-08,1.5808341030287275e-12,6.844707594952041e-15,4.079809886231907e-24,5.063861428793327e-18,4.935831081646339e-45,3.70862484892864e-33,2.386462164994921e-34,2.7342701755242885e-33,8.836821606037946e-12,2.0110668126872817e-40,6.709399298746353e-27,6.692708828307399e-39,4.963164164561058e-47,1.9175507431997705e-35,2.362302067860525e-31,1.5016662886623033e-23,3.7814334795149355e-42,2.5233595776778628e-45,6.269650801220138e-49,1.6808436316705873e-66,2.125313692780049e-58,4.748084202124392e-22,1.071884512956992e-52,3.0337871623644605e-41,1.4015027895810297e-50,3.76,0.0,0.8998566646004125,0.9999050976826177,5.861864599997849e-15,6.966835385594083e-42,2.0947409823619483e-05,1.5676445126482857e-05,5.240989922293432e-06,2.9949176905629637e-08,9.489154483524748e-05,2.100873074553052e-12,1.0269685579235647e-20,2.459300225532974e-14,4.8811955940512515e-19,2.504385835973818e-11,3.940409565565732e-29,1.000001870811945e-29,2.563237361748019e-15,4.03601884882335e-29,2.1797157209205875e-20,9.85013636368917e-35,1.4009862183794368e-29,1.6256533445370687e-31,1.0829668527509185e-29,8.688199425486388e-29,4.3929377879124783e-36,5.983346108990765e-35,1.4772344296814337e-29,1.3784018964653693e-17,8.836831047496024e-12,1.423303784960045e-19,7.697575385840133e-09,7.55889993423247e-10,2.3001885010200477e-09
3.009347041112212e-07,0.5762849958333643,6.010372430081565e-13,1.6009342968432934e-14,2.447978003644939e-14,1.662778615349458e-13,0.0,0.0,1.1075349619182597e-08,1.678077546355516e-12,7.487414695558102e-15,4.5985373098846925e-24,5.472784532600642e-18,5.829526324263695e-45,4.191232290028505e-33,2.732522852656816e-34,3.182532152552268e-33,9.380690219756794e-12,2.483657379956491e-40,7.416715077741282e-27,8.107252013420003e-39,6.111671459190787e-47,2.1760255028889324e-35,2.6929320250372955e-31,1.609852463502384e-23,4.584862388634868e-42,2.9607964831709756e-45,7.872032716334544e-49,2.3447556447932153e-66,2.706029096461399e-58,5.093563297192012e-22,1.3650777365525046e-52,3.6298967272393087e-41,1.8198406938095899e-50,3.76,0.0,0.8998560293164913,0.9999050973554646,6.558726334990924e-15,8.618260339765767e-42,2.1582367851833654e-05,1.6152530504233167e-05,5.399861009924478e-06,2.994916369948379e-08,9.489154480385198e-05,2.230407831308931e-12,1.1208635889852032e-20,2.4593262001065018e-14,5.02964234249469e-19,2.6587814042932467e-11,4.5550761857197904e-29,1.132922708161578e-29,2.7212841709519768e-15,4.691931769409709e-29,2.2460526890624782e-20,1.1388899368722202e-34,1.607282833224398e-29,1.8713138736010768e-31,1.246994580932562e-29,1.0115800809237582e-28,5.078710413080381e-36,6.917477495604506e-35,1.7616988851505078e-29,1.420230633884192e-17,9.380700546113057e-12,1.6007857795910495e-19,7.913072753336324e-09,7.605846450426835e-10,2.4060195509167326e-09
3.0978837177075974e-07,0.5762850604840838,6.313942629190322e-13,1.7121368253077266e-14,2.6475182301740414e-14,1.8008934222404606e-13,0.0,0.0,1.140111434250379e-08,1.7782204791882923e-12,8.169146823961526e-15,5.165235909381331e-24,5.9000121934528256e-18,6.850550792543556e-45,4.717975569043709e-33,3.115293210889096e-34,3.68710348819213e-33,9.940798991631017e-12,3.047078241477896e-40,8.172939593942662e-27,9.764425664904106e-39,7.477386563025722e-47,2.459431504013659e-35,3.0578089496350383e-31,1.721964993685256e-23,5.527398481969077e-42,3.456516787412052e-45,9.815709931394248e-49,3.2381537883416345e-66,3.420449936774502e-58,5.452577907573645e-22,1.725460350897503e-52,4.3190866699505917e-41,2.34411581025124e-50,3.76,0.0,0.8998553940330151,0.9999050970282737,7.31334358527743e-15,1.059301023118305e-41,2.2217325435671447e-05,1.662861551336741e-05,5.558731974658429e-06,2.994915049283588e-08,9.489154477245276e-05,2.363817570248495e-12,1.2201625800282296e-20,2.4593521746148902e-14,5.178088942596486e-19,2.817793752421742e-11,5.242402433543131e-29,1.2788690640281125e-29,2.884058962960385e-15,5.42998268664907e-29,2.3123912298361485e-20,1.3109819446225965e-34,1.8367861615213009e-29,2.145396740105898e-31,1.430046103216958e-29,1.1725234938525076e-28,5.845608053849955e-36,7.962123752226169e-35,2.089786659067077e-29,1.462059329532839e-17,9.940810256518698e-12,1.7959866256521483e-19,8.12755305678617e-09,7.650602461335432e-10,2.513090138731215e-09
3.186420394302983e-07,0.5762851251347579,6.622532845480654e-13,1.8270686402720087e-14,2.85633401743295e-14,1.9458691548574908e-13,0.0,0.0,1.1726874618706952e-08,1.8812626595043245e-12,8.891054109490861e-15,5.782777217743391e-24,6.345684794977591e-18,8.012229898876565e-45,5.2912112342503314e-33,3.5372624288131084e-34,4.253004421936674e-33,1.0517147903865125e-11,3.715068234959307e-40,8.979750670331166e-27,1.1696737649345806e-38,9.09268426991239e-47,2.7692547387945036e-35,3.459314192751793e-31,1.8380067458538333e-23,6.62799746997432e-42,4.016023090134233e-45,1.2159577954474964e-48,4.4297240199101524e-66,4.293942178835699e-58,5.825248148416593e-22,2.165620564317901e-52,5.112334195552746e-41,2.9966255397422496e-50,3.76,0.0,0.8998547587499837,0.9999050967010449,8.128451882151808e-15,1.2941796752376827e-41,2.2852282575134323e-05,1.7104700153885587e-05,5.71760281649537e-06,2.9949137285946133e-08,9.489154474104982e-05,2.501102288976891e-12,1.3249999796269374e-20,2.4593781490810124e-14,5.326535394356631e-19,2.9814227608727294e-11,6.008366839969074e-29,1.438692527806668e-29,3.0515617319873547e-15,6.25756219243517e-29,2.3787313676452522e-20,1.50279060345038e-34,2.0913567030265413e-29,2.450253292734586e-31,1.6336994182532873e-29,1.3533328843139473e-28,6.70031068624576e-36,9.126385661049537e-35,2.466569196598779e-29,1.5038879834113532e-17,1.0517160162495576e-11,2.01019634923554e-19,8.341020561597776e-09,7.693381153167433e-10,2.6213746963011277e-09
3.363493747493753e-07,0.5762852544359711,7.254217036888006e-13,2.0679733601560203e-14,3.302096003550935e-14,2.2568440400473412e-13,0.0,0.0,1.2378381835966815e-08,2.0960437946496344e-12,1.0459994564672466e-14,7.18229218362498e-24,7.292882359099715e-18,1.0815294581570642e-44,6.586742233277438e-33,4.509103335954497e-34,5.590239623632005e-33,1.1718566078231028e-11,5.427491686769415e-40,1.0751845001044553e-26,1.653304223719746e-38,1.3219766313143766e-46,3.4742680800194415e-35,4.382188981597033e-31,2.0818878717168256e-23,9.388989887059617e-42,5.349942769144309e-45,1.832378091008564e-48,8.075013297637212e-66,6.639326408640823e-58,6.612035420143939e-22,3.345156534193035e-52,7.05942946536635e-41,4.795083376864343e-50,3.76,0.0,0.8998534881852553,0.9999050960464734,9.951202853959683e-15,1.8995318706355874e-41,2.4122195520941167e-05,1.8056868329074688e-05,6.035344131478587e-06,2.9949110871582365e-08,9.489154467823338e-05,2.7872966562208337e-12,1.5518214808671235e-20,2.4594300978989032e-14,5.623427852852825e-19,3.322530280810774e-11,7.80155426987327e-29,1.8035267452310945e-29,3.4007511780257e-15,8.212962667523902e-29,2.511416529298069e-20,1.9519211871851327e-34,2.683611043521516e-29,3.162308718861243e-31,2.1095379904770615e-29,1.7817846916762059e-28,8.70144982789702e-36,1.1852338229998897e-34,3.3885765836017246e-29,1.5875451658585595e-17,1.1718580496293653e-11,2.5010693814866433e-19,8.76493446439752e-09,7.773754320841309e-10,2.8414937194107123e-09
