Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455)
9.985925527312913e-20,0.7981119286310672,1.7191706778862052e-23,8.72594746658145e-24,1.8652488822784993e-35,1.0809606559038005e-35,0.0,0.0,1.1852637636581584e-18,1.197649127134925e-33,7.661300013761212e-46,6.448125710058029e-56,1.9548751989799772e-48,3.442118769899638e-70,1.1419045024889477e-50,3.4909040077016024e-43,5.676066548012543e-73,1.962435800280028e-32,3.645363540574333e-91,9.292720509826115e-62,4.094571972856101e-97,2.3114137667995556e-97,6.897460041105293e-32,2.856425964357673e-82,7.097602676205511e-52,1.1998863492152673e-93,7.221078232247582e-104,8.420818238138436e-90,1.7765829728072337e-154,1.3453711564162407e-123,7.605804532059306e-51,8.230599145934576e-128,1.955046485123055e-112,1.0920883286749268e-133,3.76,0.0,0.6866444490008586,0.999999999999599,6.190130414088433e-48,9.546306423154933e-83,1.283570601151617e-14,7.909129457435948e-15,2.1915049823385767e-15,2.735071571741554e-15,4.010688326905105e-13,8.698285136612027e-30,1.6483246015623092e-46,7.655699188744859e-29,1.5533888956573676e-37,9.259821253418234e-32,3.7024701515970966e-77,4.485659413209893e-75,4.366090789883991e-34,4.2971597055906155e-77,1.9793037746619314e-35,5.598645362665061e-93,3.979501025238267e-75,2.225131925290791e-78,3.9562821425835995e-77,2.597881747954394e-75,3.715927421288752e-94,3.129898573713347e-93,4.417766498446982e-90,3.385202737641382e-37,1.9624358002800285e-32,1.4848462194662833e-46,9.070914449382639e-19,2.7818951041930176e-19,3.059380370660931e-30,1.656614578083713e-43,2.3967959452775077e-30,5.34801226124921e-31,6.4298475732809684e-31,5.91614681083689e-32,6.401392286940721e-31,1.2783157390291283e-43,6.8974600411402e-32,1.7719619707858733e-36
1.998052692389369e-19,0.7981119286310691,3.439835607014577e-23,1.7459476122139438e-23,7.465856618390685e-35,4.3266603557764514e-35,0.0,0.0,2.3715572960069294e-18,4.7937176722407645e-33,6.133698410280068e-45,1.0325402427359803e-54,1.5650888379883153e-47,5.511874783456974e-69,9.142179287702682e-50,2.7948458251143544e-42,9.108227275673144e-72,7.85485745758527e-32,2.3371386883918993e-89,1.4885655942284362e-60,2.868255874329884e-95,2.9646178049853043e-95,2.760781546268318e-31,9.15184795345075e-81,5.682397788000064e-51,7.692787777654079e-92,4.629784346544966e-102,5.398808616134758e-88,1.8227839213099854e-151,3.449437961897992e-121,6.0892682812476535e-50,2.1116767665405008e-125,2.507541377897524e-110,2.8071145127835814e-131,3.76,0.0,0.6866444490008458,0.9999999999991975,4.955868271744673e-47,3.059608322336964e-81,2.568256380931485e-14,1.582513044377356e-14,4.384913965552487e-15,5.472519399988425e-15,8.024861177513004e-13,3.481580893222231e-29,1.3196619331897988e-45,3.064274807648979e-28,6.217603830318119e-37,3.706341680708737e-31,1.1866481634012038e-75,1.4376616920273335e-73,1.7475741522666708e-33,1.3772472063567178e-75,7.922373314283871e-35,3.588841863519414e-91,1.2754370429059663e-73,7.13158676287838e-77,1.267995350788739e-75,8.326256466180663e-74,2.3819826095913028e-92,2.0063265847818956e-91,2.8318752713399073e-88,1.3549634596086177e-36,7.854857457585275e-32,1.1887798420123455e-45,1.8149709797479644e-18,5.566207145855275e-19,1.2245494457900538e-29,1.3262989623980453e-42,9.593430011555258e-30,2.1405986367387766e-30,2.573614695933702e-30,2.3680005165861264e-31,2.5622251656363742e-30,1.023429945797455e-42,2.7607815462962667e-31,7.092465749248554e-36
3.9969729717055246e-19,0.7981119286310728,6.881167323163428e-23,3.4926533435981405e-23,2.987315208564398e-34,1.7312282500070914e-34,0.0,0.0,4.7441443607024806e-18,1.9181114795376532e-32,4.908822885791156e-44,1.652736826919328e-53,1.2525467824478848e-46,8.822589244338287e-68,7.316521924374147e-49,2.2367260705823488e-41,1.463958527169282e-70,3.1429661265359823e-31,1.4970839926615312e-87,2.3830901083781128e-59,2.149072086727879e-93,3.798560784549698e-93,1.104672226846751e-30,2.9303982530987053e-79,4.547645228299803e-50,4.927713320063949e-90,2.9658732628827244e-100,3.458275710557238e-86,1.8683568364816383e-148,8.837334182904616e-119,4.873265279274427e-49,5.411843964153166e-123,3.212909473005459e-108,7.220892948211096e-129,3.76,0.0,0.6866444490008201,0.9999999999983947,3.966200928286873e-46,9.798419369245739e-80,5.13762794049113e-14,3.1657132417252905e-14,8.771731932045941e-15,1.0947415055610923e-14,1.6053206874700146e-12,1.3930858542407838e-28,1.0561306187795988e-44,1.2261090628269443e-27,2.4878514120454295e-36,1.4830194458666338e-30,3.800248932168781e-74,4.604121487199506e-72,6.99257293153525e-33,4.410643683264524e-74,3.1699812635318666e-34,2.298687183846381e-89,4.0845959293360076e-72,2.283895581927296e-75,4.060763861600884e-74,2.6664893775831897e-72,1.525682408110391e-90,1.2850711684743794e-89,1.813842917078332e-86,5.421620002540061e-36,3.142966126535987e-31,9.513851746378165e-45,3.630730049359768e-18,1.113483122897876e-18,4.899792832605931e-29,1.0614422621764634e-41,3.838621606704485e-29,8.565182805964499e-30,1.0297811071986662e-29,9.475086529023915e-31,1.0252238114450121e-29,8.190550313874475e-42,1.1046722268691181e-30,2.837910136094556e-35
7.994813530337836e-19,0.7981119286310804,1.376383818702955e-22,6.986064807456924e-23,1.1951206764012686e-33,6.9260445815541e-34,0.0,0.0,9.489318490085623e-18,7.67369491732831e-32,3.927804132703682e-43,2.644917007678788e-52,1.0022278109967815e-45,1.4119015177515283e-66,5.854329173857505e-48,1.7897206930216712e-40,2.362112076330135e-69,1.2573911090280122e-30,9.585548387021198e-86,3.8140526628697665e-58,1.7753559667178726e-91,4.8646233226315176e-91,4.419408225862285e-30,9.380166530402672e-78,3.638807130884204e-49,3.155122540712603e-88,1.899256707459722e-98,2.2142691604817454e-84,1.9141328447248804e-145,2.263224792554085e-116,3.899352644938536e-48,1.3861943488946337e-120,4.1146097957826233e-106,1.863288406639702e-126,3.76,0.0,0.6866444490007687,0.999999999996789,3.173563541189212e-45,3.1367235979054805e-78,1.0276371059610058e-13,6.33211363674281e-14,1.7545367865295376e-14,2.1897206363370965e-14,3.21098982529598e-12,5.57325054031157e-28,8.450649582319601e-44,4.905234641500996e-27,9.953025635849861e-36,5.933043469516552e-30,1.2165558260641987e-72,1.473895766516744e-70,2.7974845029961716e-32,1.4119586287989123e-72,1.268198922921522e-33,1.4717451338925862e-87,1.3075824921942311e-70,7.311327560960954e-74,1.299953246062549e-72,8.536107085639478e-71,9.768252399271936e-89,8.227727775129457e-88,1.1613213435049923e-84,2.169002029845388e-35,1.257391109028016e-30,7.612526910365521e-44,7.262248188552981e-18,2.227207939442161e-18,1.9602361883330085e-28,8.493150810858318e-41,1.5356985986743934e-28,3.426630853726995e-29,4.1197949818776664e-29,3.790651591526573e-30,4.1015628306925654e-29,6.553684815196763e-41,4.4194082260412575e-30,1.1353488480077623e-34
1.5990494647602458e-18,0.7981119286310955,2.7529209641035476e-22,1.3972887739536062e-22,4.780872343478825e-33,2.7706467294348196e-33,0.0,0.0,1.8979666748820066e-17,3.0697277845514597e-31,3.142541670357379e-42,4.232297732457497e-51,8.018585062299719e-45,2.259272247287464e-65,4.683908038973546e-47,1.431912503156416e-39,3.841488758489839e-68,5.029973786591412e-30,6.136098772254946e-84,6.103371198350817e-57,1.6477834714996952e-89,6.2282962694647074e-89,1.7679071637574115e-29,3.002116116978802e-76,2.911322115851498e-48,2.0197220647888977e-86,1.2161288394324066e-96,1.4174436063410563e-82,1.9605511081881462e-142,5.7949657409878625e-114,3.119778318763927e-47,3.549633610952748e-118,5.268036332961174e-104,4.841622257142114e-124,3.76,0.0,0.6866444490006659,0.9999999999935777,2.5390922108381183e-44,1.0039490980597775e-76,2.0553857297846455e-13,1.266491442806444e-13,3.509263973284439e-14,4.3796788964951166e-14,6.422328094502063e-12,2.2294816539053763e-27,6.761161587756278e-43,1.9622535435619873e-26,3.9815342726178107e-35,2.3734105398401086e-29,3.8937406765915886e-71,4.717389669444644e-69,1.119084874587011e-31,4.5191520458827744e-71,5.073208560456768e-33,9.421042340967887e-86,4.185083017136925e-69,2.3400827894597033e-72,4.1606646614201014e-71,2.732088950673796e-69,6.2529250018488775e-87,5.2667931391562175e-86,7.433934932971476e-83,8.676722193113295e-35,5.029973786591442e-30,6.0905997958263285e-43,1.4525284466817845e-17,4.454657572209079e-18,7.841582909011249e-28,6.795165802701487e-40,6.143294342073214e-28,1.370763895781925e-28,1.6480521128562941e-28,1.5163840409829094e-29,1.640758658323204e-28,5.243445729634573e-40,1.767907163900603e-29,4.541765005249844e-34
3.1981856882131703e-18,0.7981119286311255,5.506007145414198e-22,2.794653362114062e-22,1.9124272071096324e-32,1.1083065243031751e-32,0.0,0.0,3.7960363266161575e-17,1.2279410791191466e-30,2.514152692648845e-41,6.772020805785334e-50,6.415174620389415e-44,3.615019460038394e-64,3.747304318458333e-46,1.1455843842759994e-38,6.344186829981657e-67,2.0120713912487537e-29,3.927534569566799e-82,9.766103528648068e-56,1.7092509794624862e-87,7.973229560143118e-87,7.071916407874473e-29,9.607512184582009e-75,2.3291682667554984e-47,1.292764108109871e-84,7.788399909832666e-95,9.072635511251203e-81,2.0078496637611702e-139,1.4836533636953053e-111,2.495941146567755e-46,9.088311719690449e-116,6.743942962065027e-102,1.275621743881963e-121,3.76,0.0,0.6866444490004603,0.999999999987155,2.0313706973134578e-43,3.212958354454887e-75,4.1108829774313433e-13,2.533051601585409e-13,7.018718347214293e-14,8.759595411235213e-14,1.2845004607130827e-11,8.918289505626834e-27,5.4091860534721494e-42,7.849333539950824e-26,1.5926785131459691e-34,9.494028485731786e-29,1.2461189588969718e-69,1.509712424451039e-67,4.4765216582236004e-31,1.4462701853478463e-69,2.0293660043585717e-32,6.030066686530634e-84,1.3393576263177417e-67,7.488997775265371e-71,1.3315429946495532e-69,8.7435402250587e-68,4.002269958468514e-85,3.3710828061719562e-84,4.758191491637735e-81,3.4708364696507453e-34,2.0120713912487784e-29,4.872711156758286e-42,2.9051357022861285e-17,8.909556836456312e-18,3.1367607990072997e-27,5.436390717100025e-39,2.4574177296949144e-27,5.483278700284495e-28,6.5924767006871875e-28,6.065782978271206e-29,6.563301691332977e-28,4.1949557431759994e-39,7.071916409020055e-29,1.8167799271819907e-33
6.396458135119019e-18,0.7981119286311857,1.1012227070073342e-21,5.589382545413488e-22,7.649868085626713e-32,4.433338176364263e-32,0.0,0.0,7.592175630033508e-17,4.911864248816853e-30,2.011369904836411e-40,1.0835508832936679e-48,5.132264767071533e-43,5.784178225150216e-63,2.9979146080963874e-45,9.164892596632125e-38,1.0782917993736587e-65,8.048449349944543e-29,2.5137601723840565e-80,1.5626333367617197e-54,1.931858715566971e-85,1.0206380482562291e-84,2.8288241113626485e-28,3.0745224140489214e-73,1.863378850153255e-46,8.274144736782941e-83,4.9903801404735365e-93,5.806805614362247e-79,2.0561636950037122e-136,3.7983345866625403e-109,1.9968003217075817e-45,2.326767817391799e-113,8.632798789098275e-100,3.450130535240549e-119,3.76,0.0,0.6866444490000492,0.9999999999743097,1.6251359260787226e-42,1.0282013598756315e-73,8.221877472722412e-13,5.066171921201891e-13,1.403762709675421e-13,1.7519428418411627e-13,2.5690357529254764e-11,3.567388382762398e-26,4.327451560095416e-41,3.139797274584276e-25,6.370843648175625e-34,3.797688667782133e-28,3.987775814888043e-68,4.831316140627672e-66,1.7906451012034717e-30,4.628291096243377e-68,8.117629208579064e-32,3.8594345697622494e-82,4.2861541157710027e-66,2.3965965635590625e-69,4.261146114695473e-68,2.7980697730650516e-66,2.5615801335879785e-83,2.1576002712490577e-82,3.0453939873861114e-79,1.3883679249486463e-33,8.048449349944737e-29,3.898261457082949e-41,5.810350213300306e-17,1.7819355359804366e-17,1.2547298469159058e-26,4.3492158056912396e-38,9.829870906713056e-27,2.193356104843932e-27,2.637044330682771e-27,2.4263625525008026e-28,2.625374086243307e-27,3.3560442569993684e-38,2.8288241122791376e-28,7.267267559973577e-33
1.2793003028930717e-17,0.7981119286313062,2.2024857167542762e-21,1.11788409399264e-21,3.05998125795042e-31,1.7733708165264777e-31,0.0,0.0,1.5184454236664414e-16,1.9647656861439951e-29,1.609115035446696e-39,1.733703453271702e-47,4.1058657454712565e-42,9.254802810954921e-62,2.3983601426174283e-44,7.3320010708158115e-37,1.927516479321419e-64,3.2194125203073035e-28,1.6088506941773444e-78,2.500258760533028e-53,2.3089378614020883e-83,1.3064580838424882e-82,1.1315411515855492e-27,9.838661429430144e-72,1.4907207845592657e-45,5.29559813449823e-81,3.2010101698184156e-91,3.7164576525047164e-77,2.1055759998787174e-133,9.723969661676268e-107,1.597459229904696e-44,5.956730675373279e-111,1.105034489061579e-97,9.776363460922503e-117,3.76,0.0,0.6866444489992269,0.9999999999486189,1.3001254415453052e-41,3.2903528781785733e-72,1.6443866463295239e-12,1.013241256866907e-12,2.8075444602554885e-13,3.5039094343549327e-13,5.138106296096827e-11,1.426969870311324e-25,3.4620023375807317e-40,1.2559316691291587e-24,2.5483633666886328e-33,1.5190909274200204e-27,1.2761195032369475e-66,1.5460589883011254e-64,7.162653323613456e-30,1.4810894193357855e-66,3.247084744236943e-31,2.4700995463916042e-80,1.3716028739164829e-64,7.669296735817518e-68,1.3636001458448601e-66,8.95404232559697e-65,1.6394520508310345e-81,1.3808985109138385e-80,1.9491006393305094e-77,5.5535689193083106e-33,3.219412520307458e-28,3.1186461806974942e-40,1.1620779234550615e-16,3.563895238591482e-17,5.018970440967863e-26,3.4794139367551837e-37,3.9319883595414333e-26,8.773513673665342e-27,1.0548284621305089e-26,9.705548912831494e-28,1.0501603142553965e-26,2.6848672654783514e-37,1.1315411523187494e-27,2.90693659326128e-32
2.558609281655411e-17,0.7981119286315472,4.405087835508433e-21,2.235775784060848e-21,1.2240010455358415e-30,7.093659398146913e-31,0.0,0.0,3.036901144911102e-16,7.859102717758773e-29,1.2872996906964336e-38,2.7739431450984305e-46,3.2847204138077655e-41,1.4807778547186204e-60,1.9186994877115092e-43,5.865635627694898e-36,3.731176746016357e-63,1.2877715826564277e-27,1.029678592498175e-76,4.0004503643307735e-52,2.850578026189528e-81,1.672292819965161e-80,4.526187598889324e-27,3.148402059214862e-70,1.1925837246707662e-44,3.3892294651389523e-79,2.0577361140384237e-89,2.378565572779165e-75,2.1561428808890976e-130,2.489366168326316e-104,1.2779749897964768e-43,1.5249494204727944e-108,1.4144697174254486e-95,2.985989436445901e-114,3.76,0.0,0.6866444489975824,0.9999999998972373,1.0401085586465836e-40,1.052943742186586e-70,3.288784444440364e-12,2.0264893896540282e-12,5.615107964103959e-13,7.007842583696423e-13,1.0276247217425786e-10,5.707908523585839e-25,2.7696183092220545e-39,5.0237520949087675e-24,1.019350518637636e-32,6.076394674205847e-27,4.0836325156833636e-65,4.947449287921653e-63,2.8650759471285146e-29,4.739544345720203e-65,1.2988405277111215e-30,1.5808833843404653e-78,4.389182901995407e-63,2.4542050485992564e-66,4.363574038425997e-65,2.8653285957754646e-63,1.0492623691216814e-79,8.837860456971526e-79,1.247439960716024e-75,2.22147144754187e-32,1.2877715826565518e-27,2.4949317536555636e-39,2.324163727393904e-16,7.127814635579314e-17,2.0075983856724928e-25,2.7835476645494752e-36,1.572803342354219e-25,3.509423323631449e-26,4.219335305774828e-26,3.8822392894380075e-27,4.2006625984005233e-26,2.147906547571202e-36,4.52618760475496e-27,1.1627805501928135e-31
5.1172272391800903e-17,0.7981119286320292,8.810596470056381e-21,4.4715592088597895e-21,4.896035167586517e-30,2.83758301761776e-30,0.0,0.0,6.073812587074344e-16,3.143649081574166e-28,1.0298428457542624e-37,4.4383230888230284e-45,2.6277974493643943e-40,2.3692520686248857e-59,1.5349641253681285e-42,4.69252236806865e-35,8.696917231482587e-62,5.151099627229537e-27,8.707523930152009e-75,6.400749698625291e-51,6.21933741011137e-79,3.7470914464656044e-78,1.8104796207663542e-26,1.0074935588328792e-68,9.54069842877717e-44,2.8661176487996938e-77,1.7554029130926878e-87,2.0114448349614186e-73,2.913908399872982e-127,8.412578171545995e-102,1.0223830610870208e-42,5.153434122459967e-106,3.1693781228487412e-93,2.396266094973105e-111,3.76,0.0,0.6866444489942932,0.9999999997944742,8.320925692435595e-40,3.9037471818977867e-69,6.5775800406471475e-12,4.052985668403013e-12,1.123023498255424e-12,1.4015708739635212e-12,2.0552528400028768e-10,2.283169224154249e-24,2.2157012282561638e-38,2.0095058414033235e-23,4.0774123421414384e-32,2.4305640976203525e-26,1.5139245888129528e-63,1.8341671443237366e-61,1.1460333294812072e-28,1.7570907396317094e-63,5.195375513513603e-30,1.1696554019844971e-76,1.6272011366538425e-61,9.098471265848223e-65,1.6177072990035122e-63,1.0622628460634182e-61,7.763225333264019e-78,6.538908132315676e-77,9.229491343482746e-74,8.886169036749763e-32,5.15109962723053e-27,1.9959513313612937e-38,4.648335334026715e-16,1.425565339661793e-16,8.030413949938547e-25,2.2268447347664577e-35,6.291229359574191e-25,1.4037729028759463e-25,1.6877384117240256e-25,1.5528996475665733e-26,1.6802692930596679e-25,1.7183303179923942e-35,1.8104796254588768e-26,4.651134018635064e-31
1.0234463154229449e-16,0.798111928632993,1.762283132729918e-20,8.94312623710793e-21,1.9584313846891983e-29,1.1351242842676993e-29,0.0,0.0,1.2147635470096512e-15,1.2574612313786232e-27,8.238755590863508e-37,7.101328061774079e-44,2.1022623929351503e-39,3.790809237305542e-58,1.2279730915558206e-41,3.754023372748286e-34,2.1657263495169202e-60,2.06044262822161e-26,5.594006558814461e-73,1.0241222915871767e-49,7.94418147390331e-77,4.81235655174992e-76,7.241927507024544e-26,3.223987435158386e-67,7.632570584762019e-43,1.8412907775213725e-75,1.1474580185810633e-85,1.2922198941619536e-71,2.9986785289816382e-124,2.1638242461367304e-99,8.179077195965742e-42,1.325532588029565e-103,4.070448422554275e-91,9.452561675048634e-109,3.76,0.0,0.686644448987715,0.9999999995889479,6.656802485732365e-39,1.2546414194261789e-67,1.3155171233001124e-11,8.105978278599944e-12,2.246048906246817e-12,2.803144048053605e-12,4.110508812501535e-10,9.132688575980812e-24,1.7725636232704703e-37,8.038032730504542e-23,1.6309669292918298e-31,9.722269126524002e-26,4.865287631998097e-62,5.894447778684059e-60,4.584139435884406e-28,5.646749034207807e-62,2.0781530000278097e-29,7.533180314510312e-75,5.229322878454396e-60,2.923968514740321e-63,5.198813468273731e-62,3.4137853121079307e-60,4.999914995964372e-76,4.211391993460026e-75,5.944266007355744e-72,3.5546806534905347e-31,2.060442628222405e-26,1.5967634441125982e-37,9.296678542312842e-16,2.851133078694698e-16,3.2121696523356276e-24,1.7814784243430374e-34,2.5164949363018345e-24,5.615098779017338e-25,6.750962209365725e-25,6.211606349229831e-26,6.721085562960399e-25,1.3746662637203004e-34,7.241927544564779e-26,1.860455964678127e-30
2.0468934984328166e-16,0.7981119286349206,3.525217139427931e-20,1.788626100820655e-20,7.83384913857283e-29,4.541217095881532e-29,0.0,0.0,2.429528123092359e-15,5.029848121838558e-27,6.591010325859421e-36,1.1362133392342162e-42,1.6818452655025088e-38,6.065299286926697e-57,9.823791532357293e-41,3.0032207805882054e-33,5.932821873497318e-59,8.241777011597617e-26,3.5803813007464336e-71,1.6385975728066498e-48,1.0141328849504452e-74,6.159985651352897e-74,2.896772696824783e-25,1.0316774013085736e-65,6.106061827160483e-42,1.178497937503527e-73,7.596266074480334e-84,8.270708907410756e-70,3.0709061988106064e-121,5.539827855648358e-97,6.543267528084242e-41,3.393637040017865e-101,5.2104292072292685e-89,4.106384883138095e-106,3.76,0.0,0.6866444489745587,0.9999999991778957,5.325529229240944e-38,4.016015852230424e-66,2.631035361747072e-11,1.6211963709789645e-11,4.492099739434946e-12,5.606290167843094e-12,8.221019701411369e-10,3.6530778061952324e-23,1.4180519681790576e-36,3.215214451581547e-22,6.5238712133583485e-31,3.8889104219416954e-25,1.5571017225740753e-60,1.8864767779135094e-58,1.833657171301078e-27,1.8072032045125167e-60,8.312618502043496e-29,4.8223476749548735e-73,1.6736082360815707e-58,9.357958802723195e-62,1.6638444605365542e-60,1.092558102945129e-58,3.2006837894612684e-74,2.6959126799052696e-73,3.805208567249668e-70,1.4220399806553187e-30,8.241777011603978e-26,1.2774117191320914e-36,1.8593364938967116e-15,5.702268504061239e-16,1.284868668131508e-23,1.425183786526795e-33,1.006598608565229e-23,2.2460409616375408e-24,2.700386583146672e-24,2.484644007783128e-25,2.6884358099801043e-24,1.09973377846557e-33,2.896772726856991e-25,7.441828522353013e-30
4.0937878644525597e-16,0.7981119286387759,7.053033293747329e-20,3.5772533408823514e-20,3.133635546993584e-28,1.8170610735939352e-28,0.0,0.0,4.85905727317087e-15,2.0119398870599126e-26,5.272811759127894e-35,1.8179418935415073e-41,1.3455312772991406e-37,9.704481713606393e-56,7.859035361626427e-40,2.402577283139388e-32,1.738805496142511e-57,3.296712859620115e-25,2.2914481867489228e-69,2.6217577517137275e-47,1.296330986255296e-72,7.884787601413536e-72,1.1587093289107132e-24,3.3013708208344885e-64,4.884852601710502e-41,7.542405331597708e-72,5.184280637244635e-82,5.29326339300388e-68,3.1446199304053624e-118,1.4182001111715835e-94,5.234617432431917e-40,8.687755002052043e-99,6.669641270612505e-87,1.9146603883979907e-103,3.76,0.0,0.6866444489482458,0.9999999983557916,4.260558228352139e-37,1.28553054177343e-64,5.262071838545647e-11,3.242393541535226e-11,8.98420147463257e-12,1.1212581493859507e-11,1.6442037254883279e-09,1.4612316295818815e-22,1.1344420236414313e-35,1.2860856416291885e-21,2.6095487936364533e-30,1.555564902340917e-24,4.982752574580549e-59,6.036754985067819e-57,7.334632865936972e-27,5.783082651759069e-59,3.3250494313513887e-28,3.0863290856216993e-71,5.355572535644862e-57,2.994562701229114e-60,5.324331807641799e-59,3.496202860213442e-57,2.048455204920241e-72,1.7253989611551891e-71,2.4353552862300505e-68,5.689496251946336e-30,3.2967128596252046e-25,1.0219297804135047e-35,3.718673765260375e-15,1.1404539143997255e-15,5.1394762287190834e-23,1.1401474359458153e-32,4.026395666747928e-23,8.984166878828943e-24,1.0801549626632404e-23,9.938578297696764e-25,1.0753745662718551e-23,8.797872717812838e-33,1.158709352936487e-24,2.976732301021304e-29
6.140682230472303e-16,0.7981119286426313,1.0582797588915642e-19,5.365880866787094e-20,6.659115540693355e-28,3.862097702299923e-28,0.0,0.0,7.288586421162478e-15,4.2753726578874256e-26,1.5076950220547445e-34,6.691233684318882e-41,3.84746857098929e-37,3.571893848259429e-55,2.247193009812652e-39,6.869869691417693e-32,7.571094752847218e-57,7.005517174659071e-25,1.1371299125202954e-68,9.99545296384761e-47,6.689551285627417e-72,4.068258573539441e-71,2.462257380598223e-24,1.544455154166038e-63,1.3967629197677574e-40,3.7429145213323635e-71,2.6347116069389754e-81,2.6267789344471993e-67,2.8055414391078787e-117,9.830138848155606e-94,1.496773835617516e-39,6.021845564087927e-98,3.4413210905123046e-86,1.152376889073052e-102,3.76,0.0,0.686644448921933,0.9999999975336878,1.218275392554565e-36,5.68363356660141e-64,7.893108315248879e-11,4.863590796409794e-11,1.347630327865155e-11,1.6818871906313503e-11,2.4663050584009605e-09,3.1051175657382776e-22,3.2437955169170664e-35,2.7329314393457367e-21,5.545290989350123e-30,3.305576119849377e-24,2.202825284855363e-58,2.6687886026450873e-56,1.5586099367736493e-26,2.5566434246559367e-58,7.065732347218414e-28,1.6517489431633995e-70,2.3676447350999697e-56,1.323866273579529e-59,2.3538341764156953e-58,1.5456360790822169e-56,1.0962971192663696e-71,9.234031192795372e-71,1.3033593962962998e-67,1.2092433155034485e-29,7.005517174673622e-25,2.9220868569086773e-35,5.578011028656849e-15,1.7106809573136216e-15,1.09213878931692e-22,3.260112087821338e-32,8.556091522088542e-23,1.90913566613573e-23,2.2953294897434764e-23,2.1119479545879234e-24,2.2851710207381966e-23,2.515672979796776e-32,2.462257449296922e-24,6.325556652484217e-29
8.187576596492046e-16,0.7981119286464866,1.4114510024858424e-19,7.15450867853596e-20,1.1359887173158231e-27,6.589608058708903e-28,0.0,0.0,9.718115567067184e-15,7.293283123833782e-26,3.1801661454137696e-34,1.6970417476885097e-40,8.115597655123244e-37,9.059096189295886e-55,4.739980889137083e-39,1.449054484604975e-31,2.5361266836827065e-56,1.1950591521069231e-24,4.810483417885333e-68,2.68935067640352e-46,3.647832127131921e-71,2.2193760999171162e-70,4.200321347200525e-24,4.982525518410786e-63,2.9461781776809426e-40,1.583393113049661e-70,1.1255196312285366e-80,1.1112255119013267e-66,1.838625710283621e-116,5.209441463933731e-93,3.157130225126995e-39,3.1912566368387933e-97,1.8773865279936285e-85,9.226660419812013e-102,3.76,0.0,0.6866444488956202,0.9999999967115846,2.5697376890237993e-36,1.9425758934505785e-63,1.0524144791856766e-10,6.484788135602656e-11,1.796840515149187e-11,2.2425161405205227e-11,3.2884059688792508e-09,5.29696561703982e-22,6.842104654894876e-35,4.66205847878872e-21,9.459613416402551e-30,5.638924893792211e-24,7.527660243076593e-58,9.119983788082107e-56,2.6588058244651323e-26,8.736754584249606e-58,1.205331145178065e-27,6.241545668116821e-70,8.09089254015501e-56,4.524015254252622e-59,8.043699423539578e-58,5.281863064179442e-56,4.142632278191353e-71,3.489309168119839e-70,4.9250692276894606e-67,2.063201887905532e-29,1.1950591521099923e-24,6.163539353073494e-35,7.437348284086134e-15,2.2809079791478127e-15,1.8630603610552713e-22,6.876526050427678e-32,1.4595686143432375e-22,3.256761042483976e-23,3.915562230380484e-23,3.6027347166406105e-24,3.89823287905251e-23,5.306341804283462e-32,4.200321492105977e-24,1.0790655872049925e-28
