Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864)
7.444112221501762e-08,0.726586318782967,0.0,9.482115875184117e-12,0.0,0.0,0.0,0.0,0.0,0.0,6.2997533988111525e-12,6.283613510403742e-20,0.0,1.6262082800470817e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7637816508757231,0.9992342905321722,0.0,0.0,0.0015484871017171038,0.0012387347012652477,0.0003032889181128294,6.343851545263078e-06,0.0007657071108742015,5.851684246004816e-08,4.403121374239999e-14,2.3384742000178594e-10,1.153531077028102e-16,4.688802105490393e-09,1.0399388043486554e-20,1.5178922970385232e-20,9.312328401934339e-12,1.1678224990982897e-20,1.0234783443214101e-14,4.661391395494831e-25,6.945951206188018e-21,2.218732844295401e-23
8.222116147797535e-08,0.7266075715882321,0.0,1.1558388947731162e-11,0.0,0.0,0.0,0.0,0.0,0.0,8.498091422956189e-12,9.365794535603554e-20,0.0,2.8132865050037903e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7636200014265826,0.9992342900123903,0.0,0.0,0.0017101494821615188,0.001368677800468979,0.00033498294185381716,6.3427278539438e-06,0.0007657071099560268,7.144593368838055e-08,5.838861100685494e-14,2.3393700305408585e-10,1.2750956996887954e-16,5.723868392399859e-09,1.758734156170749e-20,2.3789298874486102e-20,1.1370824464962572e-11,1.9622069122158305e-20,1.1336664101387745e-14,8.735551529366216e-25,1.1691566167472282e-20,3.752865857626873e-23
9.000120074093308e-08,0.7266288200652329,0.0,1.3839856011362242e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.1155958858071981e-11,1.34628294517372e-19,0.0,4.619974627323726e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7634583861901624,0.9992342894407721,0.0,0.0,0.001871778939068287,0.0014985910885671186,0.0003666712231559173,6.341604388049504e-06,0.0007657071089982803,8.566374541990927e-08,7.53647548369941e-14,2.3402656488687423e-10,1.396625323357954e-16,6.861816072127301e-09,2.83134925407701e-20,3.5801987914183715e-20,1.3634515403356678e-11,3.1391830376821606e-20,1.2438362855506598e-14,1.5433093893129176e-24,1.8733959087097444e-20,6.03762040999669e-23
9.778124000389081e-08,0.7266500642148946,0.0,1.6326457867253565e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.4316852826581104e-11,1.8776128896700684e-19,0.0,7.266393437080459e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7632968051592214,0.9992342888173326,0.0,0.0,0.0020333754794800807,0.0016284745718537078,0.0003983537632145235,6.340481156192425e-06,0.000765707108000973,1.0117003553002955e-07,9.511462042308313e-14,2.3411610589664867e-10,1.518119959144182e-16,8.10257189571124e-09,4.375667089936213e-20,5.2095214012612793e-20,1.6103342265666313e-11,4.8222340223726106e-20,1.3539881081856703e-14,2.5967267355164864e-24,2.8818820249329235e-20,9.31916324193261e-23
9.999999999999998e-08,0.7266925395359055,0.0,1.7073186926127372e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.5316548583685536e-11,2.0544498958769953e-19,0.0,8.211478488145363e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.763250730743074,0.9992342886300418,0.0,0.0,0.002079454554904712,0.0016655100905019144,0.0004073881351174272,6.340160869261695e-06,0.0007657071077093062,1.0582830688565971e-07,1.0127568539468703e-13,2.341416379631683e-10,1.5527621449047264e-16,8.475248626570629e-09,4.921887722499045e-20,5.766431886749488e-20,1.6845002385768748e-11,5.4150681457756633e-20,1.3853986011035815e-14,2.9893308982308183e-24,3.237402729813491e-20,1.0477878864799066e-22
1.1334131852980626e-07,0.7266925395359055,0.0,2.19148291989942e-11,0.0,0.0,0.0,0.0,0.0,0.0,2.2321554050648623e-11,3.394803437497151e-19,0.0,1.6209565842346216e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7629737456848199,0.9992342874150502,0.0,0.0,0.00235646983898172,0.0018881521491942495,0.0004617016243829333,6.338235395294242e-06,0.0007657071058877225,1.3604708255385225e-07,1.4350017351574008e-13,2.342951255055807e-10,1.7610043115189754e-16,1.0892215180643166e-08,9.477554592905006e-20,1.0171047142857316e-19,2.1656168106258204e-11,1.0325708062934079e-19,1.5742381459969476e-14,6.5552186198315145e-24,6.186154047293574e-20,2.0111600988980203e-22
1.289013970557217e-07,0.7267349975586672,0.0,2.8323029506294492e-11,0.0,0.0,0.0,0.0,0.0,0.0,3.285955296006069e-11,5.685619251608356e-19,0.0,3.244361869657199e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7626508229454796,0.999234285805662,0.0,0.0,0.0026794326169769862,0.002147710582877496,0.000525026534919706,6.335990576897523e-06,0.0007657071036163672,1.7607513842399753e-07,2.0456822849025521e-13,2.3447406218964087e-10,2.003748845666918e-16,1.409221306355967e-08,1.852640034084929e-19,1.8240106364192243e-19,2.8028830975186384e-11,1.997235322548757e-19,1.7944176239212328e-14,1.4630723418838178e-23,1.19904552184517e-19,3.9139649847294683e-22
1.4446147558163716e-07,0.7267774382905792,0.0,3.555058547575704e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.627771266992329e-11,8.976552417785191e-19,0.0,5.976187898271345e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7623280368833264,0.9992342839892873,0.0,0.0,0.003002263869751783,0.0024071499232848673,0.0005883285043821124,6.333746690574749e-06,0.0007657071011869972,2.21252267309233e-07,2.7919290480462316e-13,2.346529155298449e-10,2.246353650390284e-16,1.7701981006615442e-08,3.3469425359997604e-19,3.063678883875668e-19,3.5220860340382555e-11,3.573340470971961e-19,2.014527640842873e-14,2.969693473780696e-23,2.1491127983760648e-19,7.037371919192409e-22
1.6002155410755262e-07,0.7268198617390383,0.0,4.3597023917364416e-11,0.0,0.0,0.0,0.0,0.0,0.0,6.292240211599462e-11,1.3523068656020306e-18,0.0,1.0311195513957816e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7620053874405112,0.9992342819660455,0.0,0.0,0.0033249636535673767,0.0026664702207661417,0.0006516075423229311,6.331503737100875e-06,0.0007657070985997042,2.715765338606509e-07,3.6812224823250333e-13,2.348316856143012e-10,2.488818814408623e-16,2.1720935117065663e-08,5.68123035394937e-19,4.88499147609524e-19,4.323178614867236e-11,6.011589408492599e-19,2.2345692932267355e-14,5.593365460069448e-23,3.6212106143266e-19,1.1887873861916056e-21
1.911417111593835e-07,0.7269046568151654,0.0,6.214465607469705e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0727437958493711e-10,2.7549182882874028e-18,0.0,2.6453388332336325e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7613604981816177,0.9992342772994359,0.0,0.0,0.003969969039242956,0.003184753888243632,0.0007780968618306855,6.327020633358169e-06,0.0007657070929517107,3.876587408406291e-07,5.913973347447172e-13,2.3518897643884674e-10,2.973330574857942e-16,3.0984069489157716e-08,1.4208349712775675e-18,1.1021997335788656e-18,6.170844927145064e-11,1.47948227664754e-18,2.674451879825322e-14,1.6820817125536286e-22,8.935531364549773e-19,2.9446482970785326e-21
2.222618682112144e-07,0.7269893828461551,0.0,8.396214292972858e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.6867657431810808e-10,5.038530542897021e-18,0.0,5.849749628966702e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.760716154706493,0.9992342718067849,0.0,0.0,0.004614449223601626,0.0037025619876956913,0.0009044945697847218,6.322541266673142e-06,0.000765707086673113,5.243062856170116e-07,8.784734044302324e-13,2.355459351324965e-10,3.457284835382974e-16,4.187695791421552e-08,3.0819847428059618e-18,2.2053944121967123e-18,8.345506947342083e-11,3.1653494004365695e-18,3.114074114496786e-14,4.258147029961216e-22,1.915814733343593e-18,6.330752024538779e-21
2.533820252630453e-07,0.7270740398910612,0.0,1.0904570341446459e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.4988220248548785e-10,8.511335534038286e-18,0.0,1.160810489398174e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7600723565532218,0.9992342654890428,0.0,0.0,0.005258404655847844,0.004219894921182082,0.0010308007424626208,6.318065629953709e-06,0.0007657070797646366,6.815037012883982e-07,1.23230929085763e-12,2.359025617976343e-10,3.940682303247917e-16,5.4394952406687977e-08,6.0218898281374025e-18,4.037435620596983e-18,1.0846790351034212e-10,6.111826283924563e-18,3.553444695690792e-14,9.499350044651474e-22,3.705617276790356e-18,1.2270250530669523e-20
2.845021823148762e-07,0.7271586280088866,0.0,1.3739155844495737e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.53636625606412e-10,1.3527423169101417e-17,0.0,2.1215246913036405e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7594291032602801,0.9992342583471592,0.0,0.0,0.00590183578479301,0.004736753090424839,0.0011570154560773406,6.3135937205605995e-06,0.0007657070722270056,8.592355274860301e-07,1.6550688011266758e-12,2.3625885673786204e-10,4.4235236846008134e-16,6.85334152390178e-08,1.0864408314809453e-17,6.902555497692068e-18,1.3674321574453367e-10,1.0913172230776255e-17,3.992572289149977e-14,1.925593171966419e-21,6.626384479843964e-18,2.1976720574866772e-20
3.156223393667071e-07,0.7272431472585822,0.0,1.689959309246949e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.826773682870883e-10,2.0486625383949084e-17,0.0,3.6343988000416135e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.758786394366534,0.9992342503820815,0.0,0.0,0.006544743058855823,0.00525313689681254,0.0012831387867774417,6.30912553614384e-06,0.0007657070640609435,1.0574863101658433e-06,2.1483414926136885e-12,2.3661482026952624e-10,4.905809684480547e-16,8.428771892004149e-08,1.840763388576461e-17,1.1176894304214769e-17,1.68277278125988e-10,1.8322623956484065e-17,4.431465528125182e-14,3.62102317930427e-21,1.1139248984508064e-17,3.6991130668362664e-20
3.4674249641853803e-07,0.7273275976990474,0.0,2.0385504574787636e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.397341354051305e-10,2.983436515124524e-17,0.0,5.909152667786226e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7581442294112404,0.9992342415947569,0.0,0.0,0.007187126926062658,0.00576904674140184,0.0014091708106471932,6.3046610733234816e-06,0.0007657070552671728,1.2762406014765202e-06,2.7132870266519346e-12,2.369704526619957e-10,5.387541006820487e-16,1.0165324617406237e-07,2.9643305279370574e-17,1.731508576339183e-17,2.030663701740804e-10,2.9269060140369326e-17,4.870133013526555e-14,6.409055818183711e-21,1.7813356383045937e-17,5.921647973112424e-20
3.7786265347036895e-07,0.7274119793891302,0.0,2.4196512980237064e-10,0.0,0.0,0.0,0.0,0.0,0.0,8.275288276622804e-10,4.2061519927653305e-17,0.0,9.202480760555211e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7575026079340457,0.9992342319861308,0.0,0.0,0.007828987834047863,0.006284483024916578,0.0015351116037065754,6.300200328850917e-06,0.0007657070458464152,1.5154829596734599e-06,3.350732403142598e-12,2.3732575419023387e-10,5.868718354449328e-16,1.206253899219114e-07,4.5773877236461565e-17,2.5856045712160184e-17,2.411067789610246e-10,4.487165808851402e-17,5.3085833139665125e-14,1.0788438393522038e-20,2.7334927640733583e-17,9.094826226540107e-20
4.0898281052219986e-07,0.7274962923876265,0.0,2.8332241197351536e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0487755615957375e-09,5.770424605282688e-17,0.0,1.3823391906779758e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7568615294749862,0.9992342215571478,0.0,0.0,0.008470326230054207,0.006799446147748005,0.0016609612419113378,6.295743299717027e-06,0.0007657070357993914,1.7751979490306802e-06,4.061274451270519e-12,2.3768072513969444e-10,6.349342429093176e-16,1.4119955325657768e-07,6.823397330043849e-17,3.743025210167095e-17,2.8239479909058866e-10,6.645831390985096e-17,5.746824965840816e-14,1.741328784848861e-20,4.051864851634672e-17,1.3491275569469841e-19
4.7122312462586164e-07,0.7276647125447889,0.0,3.7576349621228795e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6024427942077906e-09,1.0160660500005444e-16,0.0,2.857085365219974e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7555809997733637,0.9992341982418829,0.0,0.0,0.00975143727314536,0.007827954511266392,0.001912387357259238,6.286840374512497e-06,0.000765707013829423,2.355984108205148e-06,5.703162575536675e-12,2.383896764008629e-10,7.308933560832448e-16,1.8713560180415698e-07,1.3913764911577238e-16,7.269052984378548e-17,3.7469888935009363e-10,1.3402102195738436e-16,6.62271630897534e-14,4.095367681028657e-20,8.182433567325619e-17,2.7276943707416456e-19
5.272394073191573e-07,0.7278160563498034,0.0,4.700280987715034e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.242218512690928e-09,1.5910062863551252e-16,0.0,5.071021024894527e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.754430375557535,0.9992341744619735,0.0,0.0,0.01090265469969369,0.008751997838826488,0.002138359872144673,6.278840416497428e-06,0.0007657069919218321,2.9485533206811425e-06,7.433920368155467e-12,2.3902660474047464e-10,8.170680403013382e-16,2.33911043868431e-07,2.4433788073258794e-16,1.2319963050236672e-16,4.688423824220012e-10,2.3339794195648695e-16,7.410389920455795e-14,8.055611346473002e-20,1.42642612661575e-16,4.759067698592285e-19
5.832556900124528e-07,0.7279671785061319,0.0,5.747550664817559e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.0322347688259767e-09,2.380534671645015e-16,0.0,8.481674018213788e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7532815035848809,0.9992341480387403,0.0,0.0,0.012052186125088815,0.009674514337495386,0.0023640382236353864,6.2708524472531844e-06,0.0007657069679963051,3.607214073154395e-06,9.405170183531004e-12,2.3966246633183875e-10,9.030645503813648e-16,2.8580600107472434e-07,4.0473743426789533e-16,1.9812630360182422e-16,5.734508522831468e-10,3.838727360239439e-16,8.197518805636871e-14,1.47772152871791e-19,2.3480670335175404e-16,7.839226271565986e-19
6.392719727057484e-07,0.7281180793548192,0.0,6.899224788444073e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.9880410379495945e-09,3.4320983920182574e-16,0.0,1.3517509730132045e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7521343811869374,0.9992341189776484,0.0,0.0,0.013200034143537428,0.010595506330372307,0.0025894228523902518,6.262876447893156e-06,0.0007657069420570113,4.3318765585908816e-06,1.1617153016788814e-11,2.402972627665158e-10,9.888832916125187e-16,3.4279402937806846e-07,6.392700321964705e-16,3.051945410191959e-16,6.885029590427157e-10,6.026010029203789e-16,8.984151595505306e-14,2.5606004321390387e-19,3.688657133412284e-16,1.2321683771129706e-18
6.95288255399044e-07,0.728268759236374,0.0,8.155084365819811e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.125106424731525e-09,4.797780242487128e-16,0.0,2.0698009306241275e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7509890056993047,0.9992340872841501,0.0,0.0,0.014346201345163638,0.01151497613708721,0.0028145141983982025,6.254912400563013e-06,0.0007657069141081134,5.122451031965737e-06,1.4069822459068031e-11,2.409309956791338e-10,1.0745246681437473e-15,4.048487898794346e-07,9.705692110822618e-16,4.535173526706272e-16,8.139774404454455e-10,9.10012936274949e-16,9.770336589716264e-14,4.2317956058768455e-19,5.573873055108858e-16,1.8627698799665435e-18
7.513045380923396e-07,0.7284192184907687,0.0,9.514910616985827e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.4588199881636756e-09,6.534270290029362e-16,0.0,3.0641835805272596e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7498453744616405,0.9992340529636851,0.0,0.0,0.015490690316015817,0.012432926073806793,0.0030393127009793047,6.2469602874587125e-06,0.0007657068841537617,5.978847810325208e-06,1.676301177468036e-11,2.4156366670293956e-10,1.1599890829878623e-15,4.7194404842989913e-07,1.4252357889484264e-15,6.536873308724231e-16,9.498531115270017e-10,1.3300428054386476e-15,1.0556121758222794e-13,6.719790484646292e-19,8.15099596690881e-16,2.7251045107002965e-18
8.633371034789308e-07,0.7287194764752943,0.0,1.2545589088432907e-09,0.0,0.0,0.0,0.0,0.0,0.0,9.777349549818429e-09,1.1369306542946382e-15,0.0,6.183912556079667e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7475633341150998,0.9992339764635532,0.0,0.0,0.017774643889252956,0.014264275584643797,0.003488032929803132,6.231091789216452e-06,0.0007657068182452535,7.888749861635389e-06,2.2869912078215186e-11,2.428258294406163e-10,1.330388634009567e-15,6.211516445219645e-07,2.8323293070571246e-15,1.2598168560203257e-15,1.2527236673141094e-09,2.622430471994337e-15,1.2126682859050663e-13,1.5365667950689967e-18,1.60856334287234e-15,5.381269426052763e-18
9.559137639685122e-07,0.728966927797417,0.0,1.5361856925619782e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.3245703983278289e-08,1.7057212381483295e-15,0.0,1.033241055100059e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7456828412591793,0.9992339053667223,0.0,0.0,0.01965691633659661,0.01577302017045963,0.0038579469954209554,6.218014922884749e-06,0.0007657067577654441,9.664867148827573e-06,2.8640081752697615e-11,2.438656100827489e-10,1.4706654558578992e-15,7.594347853891706e-07,4.6754967078204895e-15,2.0376736264466257e-15,1.5342080731904798e-09,4.306041077926289e-15,1.3423700773058954e-13,2.8109303548253498e-18,2.642845217480524e-15,8.844965200840232e-18
9.999999999999997e-07,0.7292137808145619,0.0,1.680190035631971e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.514975460092974e-08,2.0410696050350798e-15,0.0,1.2963991909311488e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7447889890414585,0.9992338690100935,0.0,0.0,0.020551679089842494,0.016490054902828472,0.004033825677489046,6.211798926778458e-06,0.0007657067270561011,1.0573495638870348e-05,3.161774981163659e-11,2.4435975470912687e-10,1.537298925914897e-15,8.300174554566265e-07,5.8335116677692995e-15,2.52085083306779e-15,1.6781524817131212e-09,5.360554317147727e-15,1.4041171389485258e-13,3.6701802215691525e-18,3.2908754978349093e-15,1.1015619355606814e-17
1.0484904244580934e-06,0.7292137808145619,0.0,1.8459319758674036e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.7443853326214547e-08,2.464337452868526e-15,0.0,1.6448690344257542e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7438070788677635,0.9992338271634578,0.0,0.0,0.021534637695017442,0.01727764279562084,0.004227066767167814,6.204970422486242e-06,0.000765706691860489,1.161962956463723e-05,3.5063847604091336e-11,2.4490251078960026e-10,1.6104640171907904e-15,9.111555870526577e-07,7.356763031678532e-15,3.1519180720960165e-15,1.8438351390995605e-09,6.744974204427856e-15,1.472022439026713e-13,4.8546649665031704e-18,4.141822252139513e-15,1.3866350393530586e-17
1.1410670849476746e-06,0.729460037046988,0.0,2.1836995813578335e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.243913351703187e-08,3.4505425433552315e-15,0.0,2.5156467584348458e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.741936035040992,0.9992337418779837,0.0,0.0,0.023407819528576918,0.018778153822313452,0.0045953942101795734,6.1919582031535275e-06,0.000765706620548873,1.3752633973815832e-05,4.2139698114607505e-11,2.4593653863169104e-10,1.7497861069218045e-15,1.0761984190176291e-06,1.1124522473817374e-14,4.697480155395386e-15,2.1815112902662608e-09,1.0160060318121916e-14,1.6016461498931168e-13,7.993603312327667e-18,6.241552049685042e-15,2.090190145413312e-17
1.2336437454372559e-06,0.729705698011005,0.0,2.5493904935199405e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.829830046494773e-08,4.70538836424842e-15,0.0,3.719659468958313e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7400696979089397,0.9992336495344346,0.0,0.0,0.025276473371294596,0.020274563587153155,0.004962931284657205,6.178978184052487e-06,0.0007657065438490157,1.6063477715195556e-05,4.986605480611974e-11,2.4696770083513144e-10,1.88863350570245e-15,1.2544484113812882e-06,1.6267872919123845e-14,6.7840797088148355e-15,2.547143510406598e-09,1.480779390394328e-14,1.73126175130182e-13,1.264347916193337e-17,9.100098404284995e-15,3.048198997922565e-17
1.3262204059268371e-06,0.7299507652189836,0.0,2.942906859414913e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.508753388157569e-08,6.273182331814612e-15,0.0,5.343634183757296e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7382080556315429,0.9992335501568539,0.0,0.0,0.027140610727230067,0.021766882401245108,0.0053296799458791835,6.166030289480069e-06,0.000765706461779267,1.855175860412397e-05,5.824144163090449e-11,2.4799600483138343e-10,2.0270079859696944e-15,1.445791450164513e-06,2.31185616914666e-14,9.536881884389851e-15,2.9406393376853264e-09,2.098200036630902e-14,1.8608895491165933e-13,1.9323285448979333e-17,1.2898562161610145e-14,4.321434850046546e-17
1.4187970664164184e-06,0.7301952401793668,0.0,3.364150989350447e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.2872441069659765e-08,8.201454831968979e-15,0.0,7.487834114968442e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7363510963985225,0.9992334437691962,0.0,0.0,0.029000243070564438,0.023255120550259214,0.005695642144214467,6.153114433591879e-06,0.0007657063743579022,2.1217074935044972e-05,6.726445527616618e-11,2.4902145756591307e-10,2.1649113119944917e-15,1.6501141726954054e-06,3.2052672475439555e-14,1.3097064391073939e-14,3.361906860723935e-09,2.901528038867486e-14,1.9905496155897303e-13,2.866919793460502e-17,1.784197450133143e-14,5.978707381544176e-17
1.5113737269059996e-06,0.7304391243966796,0.0,3.8130253575462246e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.171806069834769e-08,1.054092679962313e-14,0.0,1.026693730380982e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7344988084293106,0.9992333303953259,0.0,0.0,0.030855381845681658,0.024739288294480445,0.006060819825134409,6.140230531046243e-06,0.0007657062816031361,2.4059025484119458e-05,7.693367171868089e-11,2.500440659801344e-10,2.3023452399276308e-15,1.8673039630089328e-06,4.3492173063731056e-14,1.7622337250852e-14,3.810854714625837e-09,3.928033466988212e-14,2.1202617912042033e-13,4.1448806098908497e-17,2.4160116266120437e-14,8.097138173620199e-17
