Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220)
2.1033100327469795e-06,0.8425472033460603,0.0007924254216873129,0.0003474759272271391,0.0001379168508622715,0.011839200613131066,0.0,0.0,0.0002767993877377509,8.694221370231362e-06,2.6091496417749556e-05,0.014441909194851315,8.795594186671144e-08,3.8360526530035103e-11,4.068761036679314e-10,2.058892438409445e-08,5.008885787897245e-07,1.8432190411452445e-06,6.42886411897854e-14,3.109192545029862e-18,8.663840628465404e-15,1.635317638017339e-15,3.66409467363541e-09,1.3207798035083387e-10,2.6500174756162558e-11,8.899955404217593e-14,5.239287106842037e-16,6.0617077937549e-13,1.7437144532230477e-13,5.241970547691696e-15,1.565729064250809e-10,6.445533703375185e-17,8.125327688999191e-17,2.878365521270979e-15,3.76,0.0,0.6420207898440946,0.9793384269085122,0.005162897864811042,1.4676677515876348e-06,0.002914722835725606,0.03459484113590846,0.02824716609194671,2.6636593426021512e-09,1.585273203860626e-10,0.000318875951460075,9.428370692775923e-05,5.815903912360652e-06,0.0011320515998301552,0.001414461265026079,0.00010593145029283458,6.020583526592337e-07,0.0013847192248420046,0.000261875700865839,1.5851365551579482e-06,0.00020290376714237457,4.18937139602631e-11,1.9044998511447686e-07,6.366401886364347e-09,0.00017784237897033273,2.0543587728324733e-08,5.127581615337589e-07,1.683034486037478e-07,9.047938995716551e-06,2.7800916649011246e-11,0.002103577736785638,7.568407598931795e-13,2.1345832233211897e-11,1.6206662119913965e-10,0.0006052499382735473,0.00018347040590316473,5.119276249096195e-10,4.111680166632256e-07,5.6558822088538296e-08,1.1708338661262011e-07,1.5899934437630708e-08
2.131322306364935e-06,0.8426174285229345,0.0007923618624474929,0.00034749589510100804,0.00013844177171582557,0.01201422266005074,0.0,0.0,0.00027890491305860194,8.808453580619391e-06,2.737918790118615e-05,0.014652311016982989,9.155920227670682e-08,3.907583738076729e-11,4.112359834330331e-10,2.1401054091199275e-08,5.102828546169235e-07,1.92823708023212e-06,6.81175621148834e-14,3.3014310890718748e-18,9.293379538003872e-15,1.7708120406003132e-15,3.811757545864935e-09,1.3751497604251747e-10,2.7090173267271898e-11,9.476115162218139e-14,5.487070690431063e-16,6.498811472223552e-13,1.8404592051187146e-13,5.445561460991988e-15,1.6130861463696115e-10,6.843884807608204e-17,8.604545577762568e-17,3.1097579896565862e-15,3.76,0.0,0.6412755555042158,0.979055289380616,0.005264353788421306,1.5180417822859366e-06,0.0029067868492553468,0.03507413032684315,0.02862547373371384,2.6554180214806316e-09,1.5803657537874395e-10,0.0003176778128063192,9.3875773838175e-05,5.892223222667487e-06,0.0011664130647986702,0.0014404403440291917,0.00011055721170689125,6.311338770399905e-07,0.001422013711767909,0.00027372324668633273,1.6281851530870671e-06,0.00020964105985171491,4.390217192352029e-11,1.9581447663092603e-07,6.543878122124582e-09,0.00018130535074456792,2.126830558553543e-08,5.273303518945076e-07,1.7301581654574766e-07,9.34451934930031e-06,2.9054477127023744e-11,0.0021029695627740974,7.910856890812667e-13,2.2306940326376702e-11,1.6741628052968467e-10,0.0006203109874279172,0.00019094567708552438,5.286562564412551e-10,4.264475916639155e-07,5.869287682556445e-08,1.2172060579354933e-07,1.6179583681502552e-08
2.1593345799828902e-06,0.8426874927285665,0.0007922922238945943,0.00034750123118790173,0.00013896028263545132,0.012188664529158972,0.0,0.0,0.00028096751295080837,8.921038611394643e-06,2.870878301758662e-05,0.01486206091574469,9.522878516508992e-08,3.979127260703882e-11,4.157073740217466e-10,2.223096708622892e-08,5.196889058619341e-07,2.01552464220027e-06,7.211300418661797e-14,3.5021338830300265e-18,9.963578272752396e-15,1.9149812703033225e-15,3.9626011338747185e-09,1.430780828916473e-10,2.7682311058149244e-11,1.0081874871938575e-13,5.745722560074017e-16,6.959786869907302e-13,1.9407059911494334e-13,5.653370327443636e-15,1.6609605467981602e-10,7.258525198065243e-17,9.105632239274286e-17,3.354890318789302e-15,3.76,0.0,0.6405317302916497,0.9787724238160342,0.0053660708338174375,1.5691832729167868e-06,0.0028988909805184484,0.0355529213795444,0.029000876586961693,2.6472031141550917e-09,1.57548385023233e-10,0.00031648742673699167,9.347085119758744e-05,5.967886117119755e-06,0.00120122395619248,0.0014664177683249018,0.00011529477734946106,6.610714995725483e-07,0.001459747790366566,0.0002858871438576369,1.67147749854495e-06,0.00021647809055797186,4.5969196988494343e-11,2.012449700123196e-07,6.723504523929988e-09,0.00018474489292537766,2.2010081524016108e-08,5.421903526649683e-07,1.7783099256378626e-07,9.646263833356447e-06,3.034106056742248e-11,0.0021023619742858803,8.26216076039539e-13,2.32940938838955e-11,1.7285888144563524e-10,0.0006354302131302363,0.00019858396167965226,5.456675863548056e-10,4.419766568127756e-07,6.08625237613904e-08,1.2643971327735922e-07,1.6458603324661344e-08
2.1873468536008456e-06,0.8427573967969942,0.0007922176362037661,0.0003474934205525172,0.00013947270455400582,0.012362528419143795,0.0,0.0,0.000282987621293923,9.031964500880312e-06,3.0080894539534565e-05,0.01507116212208281,9.896396551657275e-08,4.0506835333437144e-11,4.202911105832048e-10,2.3078671757931962e-08,5.291078499121337e-07,2.1050921179748922e-06,7.627976317037251e-14,3.711528561771919e-18,1.0676686803632725e-14,2.068208630141333e-15,4.116619271304887e-09,1.4876825016217205e-10,2.8276571914624547e-11,1.0718464264488682e-13,6.015651324764637e-16,7.445533419886689e-13,2.0445175470222497e-13,5.865440296724211e-15,1.7093463827566608e-10,7.689788031927554e-17,9.629260893972246e-17,3.614284706450029e-15,3.76,0.0,0.6397893121920301,0.9784898299437984,0.005468043716237261,1.6210870004195535e-06,0.0028910379387133566,0.036031221390785156,0.029373380626290062,2.6390187612754555e-09,1.5706289659591574e-10,0.0003153051110752326,9.306902878138962e-05,6.042894542859871e-06,0.0012364805444627677,0.0014923920898212359,0.00012014413031488739,6.91877320461492e-07,0.001497917497012908,0.00029836913038646675,1.7150012307838395e-06,0.00022341404986319716,4.80951513913428e-11,2.06740770927174e-07,6.905258408964222e-09,0.00018816034827586031,2.276905841850641e-08,5.573412540053847e-07,1.8275063263002888e-07,9.953209053205268e-06,3.166082411823239e-11,0.0021017549685100954,8.622360653432949e-13,2.430753865548798e-11,1.783952134219901e-10,0.0006506041686824419,0.00020638497240359755,5.629639075808667e-10,4.577523438224147e-07,6.306735684864744e-08,1.3123970207705856e-07,1.6736986626216337e-08
2.215359127218801e-06,0.8428271415924057,0.0007921391325987673,0.0003474738367069426,0.00013997933550976977,0.012535816754280301,0.0,0.0,0.00028496567482719226,9.141220742779906e-06,3.149613042342098e-05,0.015279618086598735,1.0276402421237216e-07,4.122252955787015e-11,4.249879259881289e-10,2.3944170858881152e-08,5.385408084921574e-07,2.1969492800817486e-06,8.0622724933106e-14,3.92984534692112e-18,1.1435047405775768e-14,2.2308855174708846e-15,4.27380485010252e-09,1.5458644805805874e-10,2.8872941808326117e-11,1.1387157041801891e-13,6.297273780770926e-16,7.956969809590144e-13,2.151957117631982e-13,6.081816515911726e-15,1.758237910578999e-10,8.138008468737797e-17,1.0176115899044736e-16,3.888471944449687e-15,3.76,0.0,0.6390482984748278,0.9782075072478943,0.005570267395155281,1.673747855676717e-06,0.0028832301162078173,0.03650903753670106,0.029742992706657097,2.630868661803734e-09,1.5658023959247021e-10,0.00031413114190244443,9.267038324595371e-05,6.117250629670554e-06,0.0012721791177918087,0.0015183619335540847,0.00012510521017623091,7.235570714022758e-07,0.0015365188988473186,0.0003111708560472072,1.7587442281617436e-06,0.00023044812791846606,5.028037123560075e-11,2.1230118969320558e-07,7.089117252989551e-09,0.00019155111515646123,2.3545373383299223e-08,5.727859834660356e-07,1.8777635459743e-07,1.0265393059436643e-05,3.3013915367346247e-11,0.0021011485444473827,8.99149626900109e-13,2.5347521365395777e-11,1.8402609597182323e-10,0.0006658295182521587,0.00021434837547708026,5.805476101758109e-10,4.737717878680513e-07,6.530697021561809e-08,1.3611956292427688e-07,1.7014727027646285e-08
2.2433714008367563e-06,0.8428967280054435,0.0007920576570039473,0.00034744374920819165,0.00014048045226369184,0.012708532159774836,0.0,0.0,0.00028690211279226805,9.24879822833528e-06,3.295509380116379e-05,0.015487432453725806,1.0662824884877034e-07,4.193835999114271e-11,4.297984578456133e-10,2.482746166858021e-08,5.479889038013393e-07,2.2911052966595876e-06,8.514686729375856e-14,4.157317065923562e-18,1.2241096487749653e-14,2.403411279067075e-15,4.434149855689502e-09,1.6053366778120968e-10,2.9471408647485326e-11,1.208927204458567e-13,6.591014957655219e-16,8.495034082712056e-13,2.2630884902537645e-13,6.302546058406001e-15,1.8076295174970608e-10,8.603523765540677e-17,1.0746892902775324e-16,4.17799141630704e-15,3.76,0.0,0.6383086857673155,0.9779254549932067,0.005672737056874768,1.7271608438308647e-06,0.0028754696166305256,0.03698637704972705,0.030109720485293295,2.6227561113291403e-09,1.5610052735072599e-10,0.0003129657573640064,9.227497935269702e-05,6.190956672873354e-06,0.001308315982821119,0.001544325992467578,0.00013017791406477413,7.561161179440068e-07,0.0015755480946568392,0.00032429388405055224,1.8026946045533976e-06,0.00023757951457231577,5.252516669221248e-11,2.1792554153047574e-07,7.275058697717615e-09,0.00019491664488165706,2.4339157892460715e-08,5.88527310753453e-07,1.9290973809007528e-07,1.0582855321087253e-05,3.44004727827456e-11,0.0021005427030676223,9.369605612715588e-13,2.641428994674224e-11,1.8975237818332032e-10,0.0006811030338292319,0.00022247379237166367,5.984211785886678e-10,4.900321299491645e-07,6.758095853154548e-08,1.4107828552066045e-07,1.7291818104159796e-08
2.2713836744547117e-06,0.8429661569498474,0.0007919740711135984,0.00034740433079371777,0.00014097631181218787,0.012880677439243732,0.0,0.0,0.00028879737659755114,9.354689190253273e-06,3.445838297314166e-05,0.01569460903820559,1.1055593442775938e-07,4.265433191383358e-11,4.347232550253696e-10,2.572853615651292e-08,5.574532550951042e-07,2.3875687450369804e-06,8.985726185378194e-14,4.394179172662498e-18,1.3097366393063226e-14,2.586193059687232e-15,4.597645401207061e-09,1.666109215321062e-10,3.007196205007722e-11,1.2826174418747196e-13,6.897308167242932e-16,9.06068373808887e-13,2.3779760261855295e-13,6.5276778541509135e-15,1.8575157139862448e-10,9.086673439318266e-17,1.1342298994359477e-16,4.483391099972845e-15,3.76,0.0,0.6375704701223096,0.9776436722567365,0.00577544809837491,1.7813210841889479e-06,0.0028677582806344824,0.037463247197838265,0.030473572350020135,2.614684037260244e-09,1.5562385849590826e-10,0.0003118091611530527,9.18828710874325e-05,6.264015117960378e-06,0.0013448874652863534,0.0015702830225934742,0.00013536209773524216,7.895594620646335e-07,0.001615001215639479,0.0003377396926856604,1.8468407057074252e-06,0.0002448073994969191,5.4829822239037355e-11,2.2361314678501397e-07,7.463060557805552e-09,0.00019825643916866965,2.515053790187015e-08,6.04567852559659e-07,1.981523244469992e-07,1.0905636698192451e-05,3.582062569513292e-11,0.0020999374399079253,9.75672500473559e-13,2.7508093755529654e-11,1.9557493779700452e-10,0.0006964215922242437,0.00023076080151244162,6.165871890000182e-10,5.06530518992326e-07,6.988891733281771e-08,1.461148596665956e-07,1.756825352339001e-08
2.299395948072667e-06,0.8430354293594107,0.0007918891609223169,0.0003473566640771194,0.0001414671528005671,0.013052255554152629,0.0,0.0,0.0002906519095025788,9.458887148364509e-06,3.600659140219026e-05,0.015901151803672107,1.1454638393276949e-07,4.337045105031046e-11,4.3976278372440037e-10,2.664738114472392e-08,5.669349756723118e-07,2.486347624902388e-06,9.475907580439292e-14,4.640669769323474e-18,1.4006487172981968e-14,2.7796456445663203e-15,4.764281760969217e-09,1.7281924245973245e-10,3.067459313603626e-11,1.3599276779590055e-13,7.216595055042578e-16,9.654895825543525e-13,2.496684690884309e-13,6.7572626214965275e-15,1.9078911267311517e-10,9.587799425708278e-17,1.1963052848772696e-16,4.805227575207195e-15,3.76,0.0,0.6368336470801722,0.9773621579424533,0.005878396112329028,1.8362238097636573e-06,0.0028600977095158304,0.03793965526589532,0.03083455735346797,2.6066550311373148e-09,1.551503182448627e-10,0.00031066152569915673,9.149410268353864e-05,6.336428546478182e-06,0.0013818899105676183,0.001596231838600198,0.000140657576616486,8.238917449477979e-07,0.0016548744260629627,0.00035150967693562687,1.891171105558184e-06,0.00025213097229548267,5.719459690064564e-11,2.293633311248028e-07,7.653100826696627e-09,0.0002015700476778714,2.5979633970538683e-08,6.209100774145784e-07,2.0350561671326954e-07,1.1233779413831187e-05,3.727449435358655e-11,0.0020993327519350483,1.0152889095212984e-12,2.862918377345731e-11,2.014946801966343e-10,0.000711782172114807,0.00023920893993210267,6.350483067325749e-10,5.232641137198184e-07,7.223044331347363e-08,1.512282762755956e-07,1.7844027013007398e-08
2.3274082216906224e-06,0.8431045461852176,0.0007918036427569205,0.00034730174782589816,0.0001419531968419871,0.0132232696050561,0.0,0.0,0.00029246615632099544,9.561386856976856e-06,3.7600307708531506e-05,0.01610706484316799,1.1859890880143896e-07,4.4086723460671735e-11,4.449174331162052e-10,2.7583978469577924e-08,5.764351702329773e-07,2.5874493710915275e-06,9.985757370760003e-14,4.897029629928702e-18,1.497118832977414e-14,2.984191296336978e-15,4.934048403240159e-09,1.7915968456661921e-10,3.127929433601502e-11,1.4410040373135165e-13,7.549325653829025e-16,1.027866703872159e-12,2.6192800826447483e-13,6.991352800972749e-15,1.9587504921895686e-10,1.0107246141259806e-16,1.260988486647413e-16,5.1440660352372546e-15,3.76,0.0,0.636098211725527,0.9770809107985942,0.005981576873214893,1.8918643664973114e-06,0.0028524892868581732,0.03841560853891064,0.031192685152726662,2.5986713782825344e-09,1.5467997966485895e-10,0.0003095229950864882,9.110870955683678e-05,6.4081996627265965e-06,0.0014193196841630251,0.0016221713096840958,0.0001460641268474492,8.591172499510067e-07,0.0016951639238280756,0.00036560515006619045,1.935674602526495e-06,0.00025954942259377115,5.961972447904471e-11,2.3517542570912242e-07,7.845157681213353e-09,0.00020485706564422022,2.6826561381601195e-08,6.375563105272693e-07,2.0897107967321358e-07,1.1567327025768567e-05,3.8762190492325546e-11,0.0020987286400322323,1.055813092438014e-12,2.977781280903118e-11,2.0751253797871584e-10,0.0007271818511443378,0.0002478177048782853,6.538072837472077e-10,5.402300843070684e-07,7.460513458325215e-08,1.5641752828209797e-07,1.8119132333839276e-08
2.383432768926533e-06,0.8432423169624075,0.0007916333313234409,0.0003471737765355633,0.0001429117024788123,0.013563618515211425,0.0,0.0,0.00029597557710078624,9.761276415054884e-06,4.092659419779289e-05,0.016517018662811803,1.2688747462853187e-07,4.5519753430804867e-11,4.5557329562757847e-10,2.9510333500840683e-08,5.954953442619629e-07,2.79664845073358e-06,1.1066617686072077e-13,5.440333749218219e-18,1.7078757205380847e-14,3.4282872134498852e-15,5.282926565994686e-09,1.9224125165713658e-10,3.249488237855803e-11,1.6150646328368985e-13,8.256960381018489e-16,1.1618972365383974e-12,2.876396763889349e-13,7.473267400894286e-15,2.0619005394978262e-10,1.1202492570751645e-16,1.3984764407196705e-16,5.875052856262432e-15,3.76,0.0,0.634631482433847,0.976519212382696,0.006188620568807384,2.0053409147057115e-06,0.002837433445896733,0.03936617975629757,0.03190041047340317,2.5828478979644162e-09,1.537491453845708e-10,0.0003072736982243104,9.034815158566315e-05,6.549826322239181e-06,0.0014954467810926685,0.0016740179447677335,0.0001572093555443782,9.322632899081618e-07,0.0017769767437004057,0.0003947774167338187,2.025157183183146e-06,0.0002746677147243216,6.465184919879738e-11,2.469826985230897e-07,8.235234797901022e-09,0.00021134992538033372,2.857434567983324e-08,6.717694142691585e-07,2.2024418584763273e-07,1.2250817669809375e-05,4.183946909062837e-11,0.0020975221237762866,1.139597187876405e-12,3.2158709323843995e-11,2.1984646107401159e-10,0.0007580872951249946,0.00026551491362718395,6.922302411411237e-10,5.748478992475626e-07,7.945241379058425e-08,1.670195249092939e-07,1.8667313529645564e-08
2.4338548614388526e-06,0.8433657883771163,0.0007914839190592006,0.00034704231164950816,0.0001437598682299609,0.013868036815810943,0.0,0.0,0.00029900076203078,9.93533988743579e-06,4.4081694731575755e-05,0.0168838665570923,1.3455275868650434e-07,4.6810069059219727e-11,4.6555978933419016e-10,3.130448735342193e-08,6.127235130582796e-07,2.992935278297075e-06,1.2112144766541308e-13,5.9655313868199585e-18,1.919513250155073e-14,3.870295010262992e-15,5.607501427965734e-09,2.0447751167997117e-10,3.3595936544432526e-11,1.7861688848843284e-13,8.94449754702372e-16,1.2936743507455413e-12,3.121766357696215e-13,7.922958187295054e-15,2.1563399408150162e-10,1.225438135344979e-16,1.53189154000141e-16,6.596934785284603e-15,3.76,0.0,0.6333161150568358,0.9760145825162049,0.006375716786684945,2.1099487711050125e-06,0.002824071624630952,0.04022021104379926,0.032527699021775006,2.5687794439608442e-09,1.529228657664238e-10,0.0003052814241552695,8.967539622912782e-05,6.6751228534352475e-06,0.0015653865947744961,0.0017206376011299031,0.00016761691095963378,1.0011853045779063e-06,0.0018519945453542217,0.0004221571849353544,2.1061755912219907e-06,0.00028859053199858996,6.938900742049091e-11,2.57814384502494e-07,8.592985899919398e-09,0.00021709935335174926,3.0209387453909925e-08,7.036214759012512e-07,2.3078751943012269e-07,1.2884907274245545e-05,4.4725657449833836e-11,0.0020964381895963065,1.218137338727394e-12,3.4398279350374056e-11,2.3129243191505635e-10,0.0007860085236273046,0.0002819859402526133,7.278588775212283e-10,6.06770551956505e-07,8.392439511376892e-08,1.7681064430763576e-07,1.9158328852416226e-08
2.484276953951172e-06,0.8434887710330548,0.0007913410380489774,0.00034689964184658636,0.00014459528157697947,0.014170680470898454,0.0,0.0,0.00030190238086743465,1.0103870652895941e-05,4.7393173296880635e-05,0.01724874199989419,1.4240887666673956e-07,4.810098193976415e-11,4.75922323876288e-10,3.315566518978287e-08,6.300281116310342e-07,3.1968392818757623e-06,1.3230048082183008e-13,6.526574819610026e-18,2.1538760585822214e-14,4.355134851441672e-15,5.942021053937936e-09,2.171591716553506e-10,3.470362341961383e-11,1.971982368752282e-13,9.682980546390474e-16,1.4366693812014934e-12,3.380780798828469e-13,8.388134245833742e-15,2.2522699281698228e-10,1.33711106524904e-16,1.6749468437771024e-16,7.383088719689225e-15,3.76,0.0,0.6320051515396309,0.9755107936855465,0.006563508434811131,2.216879847635927e-06,0.002810892258530869,0.04107288067601229,0.033145902657461535,2.5548821274397817e-09,1.5210764865291658e-10,0.0003033198539690619,8.9013807316928e-05,6.798384807712257e-06,0.0016366553847127411,0.0017672115147651945,0.00017837916667164187,1.0730519692898425e-06,0.0019283035674410745,0.00045060838842749315,2.1875905000248505e-06,0.0003028081576997532,7.432422214420631e-11,2.688365224180501e-07,8.956940143493528e-09,0.00022275818447428623,3.190376714247539e-08,7.364886346855226e-07,2.417153281790169e-07,1.3537244104287808e-05,4.77228024052224e-11,0.0020953560673139028,1.2996628323678453e-12,3.673110902543789e-11,2.4307196479723155e-10,0.0008140152137722293,0.0002989679199788021,7.644990870918283e-10,6.394027538868955e-07,8.849766799576142e-08,1.8683197799785175e-07,1.9647081946839925e-08
2.5346990464634915e-06,0.8436112708443098,0.0007912069887782714,0.00034674925283303856,0.00014541876325328956,0.014471570660378916,0.0,0.0,0.00030468305053722706,1.0266876402398105e-05,5.086428721641592e-05,0.017611671550995966,1.5045215149379106e-07,4.939252959740028e-11,4.866609972386982e-10,3.5063601519754945e-08,6.474150323853783e-07,3.4083849636029642e-06,1.442377226264462e-13,7.124968404838672e-18,2.4129374180780663e-14,4.885516527726318e-15,6.28639888674155e-09,2.3029310787148234e-10,3.581792691662688e-11,2.1735482722561583e-13,1.0475344771500332e-15,1.5915357439740475e-12,3.6538488319035296e-13,8.869155780121838e-15,2.349663103702514e-10,1.4554791891809425e-16,1.8281123730247293e-16,8.237125114426202e-15,3.76,0.0,0.6306985526116129,0.9750078351740977,0.0067519759520284104,2.326110898970118e-06,0.002797897801324641,0.04192422950842816,0.033755093243765334,2.5411613071259405e-09,1.5130360760368505e-10,0.0003013891058500537,8.836336925687748e-05,6.9196310420108915e-06,0.0017092327227114402,0.0018137346255854266,0.00018949352756416997,1.1478757793983877e-06,0.0020058828987636335,0.0004801359311377257,2.2693442181676428e-06,0.00031731587486794207,7.945798270729689e-11,2.800454253245341e-07,9.326977344347554e-09,0.0002283254259303492,3.36579818328839e-08,7.70379882901914e-07,2.53034787464222e-07,1.4208126636033615e-05,5.0831261320555866e-11,0.0020942757196501264,1.3841873139426083e-12,3.915876040641212e-11,2.551913877932989e-10,0.0008420935402303978,0.0003164566778111395,8.021697484794665e-10,6.727285718861298e-07,9.316996432614528e-08,1.9707781437930157e-07,2.0133535765767575e-08
