Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44)
3.7890891814334345e-08,0.35049179443874784,3.76,0.0,0.9996072449338443,0.9962808704381554,1.9001793295337142e-05,0.0,1.3280954392853764e-05,0.004589919540077229,0.003858423750247959,0.0004157257904288994,3.133243786293337e-10,1.3020657011705604e-10,0.00033456478379594615,0.0003870572527066698,0.00026959755354795276,0.00018786335216108038,4.7053111189813614e-05,4.130223417630893e-05,2.364049063885469e-05,9.882489922372308e-08,9.578550656036242e-07,9.868257681638325e-08,8.038584198881908e-10,7.186413097070227e-11,5.826853684077356e-05,4.764076770210327e-09,1.2311051922167466e-08,7.174193108600285e-15,2.352150910399983e-07,3.1829291601508096e-07,3.856630675987159e-09,2.5036505144294235e-10,8.436515738355916e-09,9.842651267064281e-06,0.003068158082273395,4.971541720642124e-10,7.406366635163006e-16,2.7353000526823923e-09,8.034499718805747e-11,1.0406284397040636e-09,4.0099744031416586e-09,2.7786202269148435e-14,7.369218751088689e-16,1.05918152523179e-13,3.652087846916268e-14,3.035232325148501e-17,1.3282615626247337e-14,1.3880058715673589e-12,1.1350621788400301e-12,1.0011799932653067e-08,8.796015971047366e-11,4.559790471343554e-12,9.398969299940566e-12,8.782465834975737e-12,2.3714182565057085e-11,2.4413415524246654e-15,2.753903609123306e-12,5.8607137228297225e-12,1.1375682959150029e-12,1.1553844687645822e-22,3.86311277057495e-10
3.866691270736742e-08,0.3504979984453046,3.76,0.0,0.9994933292958003,0.9962557754100901,2.0265857070579828e-05,0.0,1.3832921337626782e-05,0.004689490960243822,0.003925759039447002,0.0004377002413059352,3.192273524940279e-10,1.3248220055286513e-10,0.0003442414612915144,0.00039927478845889493,0.0002821613446673398,0.00019825410792833687,4.806457406130648e-05,4.27738402902869e-05,2.48100244024211e-05,1.0447556350084564e-07,1.0275746846507316e-06,1.0936024504078478e-07,9.051178677733432e-10,7.81504695251432e-11,5.9458952020685374e-05,5.226888869559024e-09,1.2966543422729151e-08,7.808399538684566e-15,2.4487331701539187e-07,3.310948924686065e-07,4.171897399218534e-09,2.7528507023814545e-10,8.733178126642516e-09,1.054921893792491e-05,0.0030680811057549294,5.125049672463411e-10,8.148973668955321e-16,2.956278788866085e-09,8.731856194185237e-11,1.1451940966288816e-09,4.34673961092491e-09,3.0618045496107124e-14,8.117730331316269e-16,1.1831024488020505e-13,4.080077232754936e-14,3.4256537449561776e-17,1.527860097554253e-14,1.4181441551025977e-12,1.243133546387579e-12,1.1049577432937065e-08,9.326875868202597e-11,4.907216006358305e-12,1.0297424972409511e-11,9.377017805747871e-12,2.6069735350082538e-11,2.6329426238581113e-15,3.14613589988077e-12,6.0534184482669784e-12,1.236365617512721e-12,1.266057298556661e-22,4.283630466921691e-10
3.94429336004005e-08,0.3505042210215407,3.76,0.0,0.9993787491599575,0.9962302449879408,2.1581617094369e-05,0.0,1.4392524104963326e-05,0.004789361501791987,0.003992657149215363,0.0004603492398967902,3.2509213951521176e-10,1.3474280611743516e-10,0.00035392763713951923,0.0004115553540492238,0.00029505903811535654,0.00020897062908106922,4.907826072833408e-05,4.425637585221531e-05,2.6006804706283902e-05,1.1031862618827007e-07,1.1009398058518295e-06,1.209306860615671e-07,1.0170840792373773e-09,8.483920407991124e-11,6.0649316303903664e-05,5.727216485677045e-09,1.3642307551710674e-08,8.483654161810113e-15,2.5474820565275866e-07,3.441370632889165e-07,4.508933923319689e-09,3.0230293035882764e-10,9.033119721902127e-09,1.1288906472104722e-05,0.003068002786692972,5.27992014042801e-10,8.95389994497941e-16,3.189697134132518e-09,9.473311410384632e-11,1.2577846979355702e-09,4.705814614711842e-09,3.3670527642624284e-14,8.930320742622522e-16,1.318906351271434e-13,4.5487765576109457e-14,3.860476766851126e-17,1.753239842007276e-14,1.4483786287625816e-12,1.3589542986751756e-12,1.2167583420521813e-08,9.879926563918119e-11,5.273377268728067e-12,1.126549751850574e-11,9.999244179235559e-12,2.859738888357504e-11,2.8351483374197936e-15,3.583359176664537e-12,6.2479778902594105e-12,1.3410739757253784e-12,1.3853225759906093e-22,4.739831397397311e-10
4.0218954493433574e-08,0.3505104622631537,3.76,0.0,0.9992635013265394,0.9962042816131267,2.294976289795997e-05,0.0,1.4959531725951926e-05,0.004889533417953691,0.004059119897141582,0.0004836758830284131,3.3091889265703115e-10,1.3698844709476041e-10,0.0003636199829311487,0.0004238946123174781,0.0003082913117162455,0.00022001466853830028,5.00941642734657e-05,4.5749214038269786e-05,2.7230536289396983e-05,1.1635535426706803e-07,1.1780617113271583e-06,1.3344585672103558e-07,1.1406475499146443e-09,9.194614594099246e-11,6.18396383334272e-05,6.267470827048497e-09,1.4338437222419916e-08,9.201589272582493e-15,2.6484318410342425e-07,3.574187931134236e-07,4.869004916365619e-09,3.3155100438628755e-10,9.336267444753829e-09,1.206239085189054e-05,0.00306792313260264,5.436122814374479e-10,9.825331036613548e-16,3.4359212861755412e-09,1.0260557449099681e-10,1.3788163583438528e-09,5.0882269079157125e-09,3.695528740901629e-14,9.811417984723335e-16,1.4674613308887326e-13,5.061105331086153e-14,4.343969898116129e-17,2.007189798205818e-14,1.4787118007942603e-12,1.4829112038989666e-12,1.3369772284590065e-08,1.0455899871277042e-10,5.658938338318432e-12,1.2307248825657508e-11,1.0650022671858392e-11,3.1304867866968106e-11,3.048336782918315e-15,4.069488361331833e-12,6.444348629856932e-12,1.4518766091178735e-12,1.5136825421948174e-22,5.233872254017611e-10
4.099497538646665e-08,0.3505167222591059,3.76,0.0,0.9991475828581545,0.9961778877315436,2.4370962300330782e-05,0.0,1.5533717152396325e-05,0.00499000883280653,0.004125149100929065,0.0005076830024885136,3.3670776450814113e-10,1.3921918379774688e-10,0.0003733153146064144,0.0004362883470397255,0.0003218587251260113,0.00023138786853835533,5.111227664142038e-05,4.7251744867211014e-05,2.8480913788123865e-05,1.2258692410359494e-07,1.2590522372582942e-06,1.4695927864208172e-07,1.2767510387180792e-09,9.94872776726143e-11,6.302992726496019e-05,6.850172018320887e-09,1.5055017166906175e-08,9.963855061679708e-15,2.751618747945927e-07,3.709394463887715e-07,5.253429415686608e-09,3.6316644068613935e-10,9.642549865894153e-09,1.2870338097257932e-05,0.003067842151013289,5.593628085653443e-10,1.0767653939203003e-15,3.695314936876852e-09,1.1095301913886378e-10,1.508714957877696e-09,5.495026243165092e-09,4.0484243638362345e-14,1.0765676242900777e-15,1.6296763441790556e-13,5.620115806388607e-14,4.8807226383012313e-17,2.292740197262968e-14,1.509146246830127e-12,1.6154038571472631e-12,1.466016060951758e-08,1.1055564437621408e-10,6.06458447380541e-12,1.3426888769684812e-11,1.1330267833348302e-11,3.419998143268917e-11,3.2728974413525037e-15,4.608667516874394e-12,6.6424882231228744e-12,1.5689554657210611e-12,1.6516577475930811e-22,5.767983530752615e-10
4.1770996279499726e-08,0.3505230010918126,3.76,0.0,0.999030991071413,0.9961510657929296,2.5845861781438048e-05,0.0,1.6114857326568003e-05,0.005090789744782401,0.004190746578566026,0.0005323731734102389,3.4245890731542754e-10,1.4143507657479323e-10,0.00038301058743587076,0.0004487324598859235,0.00033576172426182777,0.00024309176369524723,5.21325886915923e-05,4.876337479769784e-05,2.9757622466596052e-05,1.2901442422189362e-07,1.3440237324573966e-06,1.6152602267103608e-07,1.4263912090678513e-09,1.0747874514784574e-10,6.422019278032033e-05,7.477951495267336e-09,1.579212419388934e-08,1.0772118759410547e-14,2.8570809690934144e-07,3.84698387037801e-07,5.663581685494876e-09,3.972911572416394e-10,9.951897174559834e-09,1.371340311570205e-05,0.0030677598494665468,5.752407034314487e-10,1.1785462087417831e-15,3.968238998979884e-09,1.1979266863613888e-10,1.647915918406525e-09,5.927284294277877e-09,4.426958901511382e-14,1.1797982986536303e-15,1.8065017644985724e-13,6.228994566196204e-14,5.475661484822816e-17,2.6131776733575425e-14,1.5396846106966332e-12,1.7568451615039606e-12,1.6042822991328785e-08,1.1679727633406586e-10,6.491023523210815e-12,1.4628776471415995e-11,1.204093352365651e-11,3.729061576262852e-11,3.5092319666257296e-15,5.205276013620518e-12,6.842355183033017e-12,1.6924910506323331e-12,1.7997872038040996e-22,6.344469596666326e-10
4.25470171725328e-08,0.3505292988373258,3.76,0.0,0.9989137235287732,0.9961238182502542,2.7375086861264547e-05,0.0,1.670273323448869e-05,0.005191878030091113,0.004255914148473409,0.0005577487224306297,3.481724730166131e-10,1.4363618581559625e-10,0.0003927028911584658,0.00046122296745597157,0.0003500006455962277,0.00025512778397759634,5.315509024872596e-05,5.0283526333706836e-05,3.106033891718937e-05,1.3563885800878432e-07,1.4330890182290884e-06,1.7720269162642284e-07,1.5906202603544406e-09,1.1593684992196111e-10,6.541044510059214e-05,8.153554367917998e-09,1.6549827439796987e-08,1.1628063812479082e-14,2.964858676872533e-07,3.9869497814436913e-07,6.100892023688583e-09,4.3407183033479537e-10,1.0264241147788177e-08,1.459222957231145e-05,0.0030676762355144197,5.912431416618366e-10,1.2883560329379285e-15,4.255051347184059e-09,1.291418776151812e-10,1.7968639715790738e-09,6.386094309658526e-09,4.832378350537145e-14,1.2913466143252744e-15,1.9989298954475824e-13,6.891063964668705e-14,6.134066178814445e-17,2.9720609697460643e-14,1.5703296051139147e-12,1.907661842664414e-12,1.7521887802692344e-08,1.232923745394243e-10,6.938987395069289e-12,1.5917421471880528e-11,1.2783015438941657e-11,4.058472681043566e-11,3.757755004007926e-15,5.863934560488793e-12,7.0439089618377505e-12,1.822662281881728e-12,1.958628525174891e-22,6.965708711180392e-10
4.332303806556588e-08,0.3505356155655142,3.76,0.0,0.9987957780306089,0.9960961475591273,2.8959242483179188e-05,0.0,1.7297129944486253e-05,0.0052932754460607795,0.004320653629632118,0.000583811735627631,3.5384861327136267e-10,1.4582257195621945e-10,0.0004023894452709969,0.00047375599839195236,0.00036457572031976923,0.0002674972576121648,5.4179770151799834e-05,5.1811637638283966e-05,3.238873173212859e-05,1.4246114635186807e-07,1.5263613494868834e-06,1.9404740142628152e-07,1.7705475480398079e-09,1.2487804193869618e-10,6.660069499901327e-05,8.879841750424014e-09,1.7328188613051423e-08,1.2533389095086462e-14,3.074994035489059e-07,4.129285816553522e-07,6.5668475173256035e-09,4.736598782495485e-10,1.0579515120454954e-08,1.5507449778955145e-05,0.003067591316717451,6.073673652865942e-10,1.4066969854363209e-15,4.556106573266531e-09,1.3901812440254758e-10,1.9560129187807307e-09,6.872570757896193e-09,5.2659547557415394e-14,1.4117501347288248e-15,2.2079954391800614e-13,7.609783426445275e-14,6.861586166736015e-17,3.3732371727763945e-14,1.6010840122946405e-12,2.068294997867375e-12,1.9101532917406073e-08,1.3004984431859036e-10,7.409233589122632e-12,1.7297484829642227e-11,1.355755368348538e-11,4.4090333138814056e-11,4.0188950447490854e-15,6.589511095353151e-12,7.247109933873602e-12,1.9596463544150858e-12,2.1287580604020463e-22,7.634152983744649e-10
4.4099058958598954e-08,0.35054195134023736,3.76,0.0,0.9986771526074992,0.996068056177227,3.059891340030364e-05,0.0,1.7897836632584454e-05,0.005394983634396795,0.004384966841690763,0.0006105640662405094,3.5948747949092054e-10,1.4799429548347624e-10,0.00041206759446480156,0.00048632779056443124,0.00037948707837575816,0.0002802014139140078,5.520661630117519e-05,5.334716215571557e-05,3.374246214719365e-05,1.4948213021100738e-07,1.6239543770872586e-06,2.1211976066639925e-07,1.9673411908692474e-09,1.343189125781771e-10,6.77909538135829e-05,9.659793056283101e-09,1.812726223175138e-08,1.3489808155348904e-14,3.1875312104763635e-07,4.273985580991858e-07,7.062992746384619e-09,5.162114401721324e-10,1.0897653956070428e-08,1.6459684601508268e-05,0.0030675051006429496,6.236106815535454e-10,1.5340933070998251e-15,4.871755754832515e-09,1.4943900083283754e-10,2.1258253837216034e-09,7.387848966304512e-09,5.72898550803928e-14,1.541571926063606e-15,2.4347759197766215e-13,8.388750603878422e-14,7.664257252809658e-17,3.820858469264875e-14,1.6319506844421715e-12,2.2392006798868635e-12,2.07859814048441e-08,1.3707903558153198e-10,7.902546785357682e-12,1.8773780143914093e-11,1.4365635384373633e-11,4.7815508881606345e-11,4.29309531619773e-15,7.38712652913433e-12,7.451919378811916e-12,2.1036186120358837e-12,2.31077101468218e-22,8.352328280187862e-10
4.487507985163203e-08,0.35054830621951666,3.76,0.0,0.9985578455127273,0.9960395465637477,3.2294664563729696e-05,0.0,1.8504646596129755e-05,0.005497004124361358,0.004448855605055069,0.0006380073421785472,3.6508922286632777e-10,1.501514169386607e-10,0.0004217348042054597,0.0004989346883307648,0.00039473475237049543,0.00029324138604517073,5.6235615704064426e-05,5.4889568242127624e-05,3.512118465846652e-05,1.5670257312405473e-07,1.7259821113455872e-06,2.3148084872136175e-07,2.182229663734307e-09,1.4427618805406128e-10,6.898123345938252e-05,1.0496508257620305e-08,1.8947095854893825e-08,1.4499048497879282e-14,3.302516376521832e-07,4.421042663203203e-07,7.590930435549603e-09,5.61887350465674e-10,1.1218594018314382e-08,1.7449543384093535e-05,0.003067417594863281,6.399704617720022e-10,1.6710918432979282e-15,5.202346237291058e-09,1.6042220222859254e-10,2.3067725582398764e-09,7.933084753108878e-09,6.222792621841208e-14,1.6814012965388014e-15,2.680392061968069e-13,9.231702394080957e-14,8.548518416983221e-17,4.319399421813669e-14,1.6629325441485378e-12,2.4208505167677604e-12,2.257949720436983e-08,1.4438976209694232e-10,8.419740490126338e-12,2.0351274507160614e-11,1.520839734577481e-11,5.176837683952021e-11,4.580814706728604e-15,8.262160338769499e-12,7.658299465332914e-12,2.254752427137779e-12,2.505281562855904e-22,9.122834078008257e-10
4.5651100744665106e-08,0.3505546802557017,3.76,0.0,0.9984378552149912,0.9960106211788641,3.4047041511552545e-05,0.0,1.9117357256930897e-05,0.005599338335875318,0.004512321740960077,0.0006661429733228641,3.706539943951139e-10,1.5229399692065536e-10,0.00043138865645139964,0.0005115731398634291,0.00041031868136243827,0.0003066182137038058,5.726675451837219e-05,5.643833880449076e-05,3.6524547613030894e-05,1.641231636477033e-07,1.8325588866991177e-06,2.521931924399199e-07,2.416503374791884e-09,1.5476672316631617e-10,7.017154644059896e-05,1.1393210107280393e-08,1.9787730307281244e-08,1.5562850903262303e-14,3.4199977236397036e-07,4.570450632289901e-07,8.152322053865058e-09,6.108531084981828e-10,1.1542273143291418e-08,1.8477623889360936e-05,0.0030673288069542008,6.564441401857273e-10,1.818262520941345e-15,5.548221428650408e-09,1.7198551754847747e-10,2.4993339418845694e-09,8.509454053955965e-09,6.748721993670479e-14,1.831854542561347e-15,2.9460081256073764e-13,1.0142515817632358e-13,9.52122877280484e-17,4.873674755864358e-14,1.6940325846988232e-12,2.6137323679285034e-12,2.4486380789274353e-08,1.5199232081090395e-10,8.961658738008103e-12,2.2035089390951912e-11,1.608702873963471e-11,5.595710171740103e-11,4.882528724734088e-15,9.220256004718635e-12,7.86621323521308e-12,2.4132190880466226e-12,2.7129229540288303e-22,9.948343272847908e-10
4.642712163769818e-08,0.3505610734956316,3.76,0.0,0.9983171803913168,0.9959812824832176,3.5856570757791436e-05,0.0,1.9735770155075442e-05,0.005701987582544236,0.004575367071526192,0.0006949721586261933,3.761819449063167e-10,1.544220960884599e-10,0.00044102684550739594,0.0005242396945464379,0.0004262387145335912,0.0003203328457455294,5.830001809496085e-05,5.799297094798487e-05,3.795219377451137e-05,1.7174451773441642e-07,1.9437993274830444e-06,2.7432074150568854e-07,2.6715162255074715e-09,1.6580749541503684e-10,7.136190586224174e-05,1.2353246322551259e-08,2.0649199898259408e-08,1.668296878504018e-14,3.5400254617293733e-07,4.7222030356571437e-07,8.748888362215409e-09,6.63278844203958e-10,1.1868630612488179e-08,1.954451225386976e-05,0.0030672387444932543,6.730292128743214e-10,1.9761988197014144e-15,5.909720606726145e-09,1.8414681970550983e-10,2.70399707582238e-09,9.118152543391508e-09,7.308142643595638e-14,1.9935757016995175e-15,3.2328321963890766e-13,1.1125208761057372e-13,1.0589684639350407e-16,5.488857651523043e-14,1.7252538702857627e-12,2.8183510171934674e-12,2.6510964829367827e-08,1.5989751118843498e-10,9.529177847998887e-12,2.3830501468885067e-11,1.700277382959966e-11,6.038988350983311e-11,5.198730490884968e-15,1.0267326289146143e-11,8.075624587813985e-12,2.5791876937792402e-12,2.9343476081409647e-22,1.0831601938374758e-09
4.720314253073126e-08,0.3505674859807938,3.76,0.0,0.9981958199201691,0.995951532937416,3.7723760180370296e-05,0.0,2.0359690934480886e-05,0.0058049530746104245,0.00463799341980007,0.0007244958930154242,3.8167322508377714e-10,1.5653577516317475e-10,0.00045064717400905595,0.0005369310004379812,0.00044249461474636583,0.00033438614273879327,5.933539101839045e-05,5.9552975631643645e-05,3.9403760864313796e-05,1.7956718104648178e-07,2.0598183147865966e-06,2.979288425335214e-07,2.9486871523533673e-09,1.7741559947973668e-10,7.255232544154588e-05,1.3380091729401143e-08,2.153153263443025e-08,1.7861167584717486e-14,3.6626518235593744e-07,4.876293396799623e-07,9.382409908683415e-09,7.193392795579717e-10,1.21976071264142e-08,2.0650782957677588e-05,0.0030671474150582327,6.897232366822696e-10,2.14551823714614e-15,6.287178738356485e-09,1.969240560566891e-10,2.921257271593592e-09,9.760395251923783e-09,7.902445941033435e-14,2.1672373122335695e-15,3.542116433407801e-13,1.218394058545666e-13,1.1761636701207157e-16,6.170498532471144e-14,1.7565995361347123e-12,3.0352289032560987e-12,2.8657609860913004e-08,1.68116654557495e-10,1.0123208232537922e-11,2.5742943380427384e-11,1.795693472497769e-11,6.507495104072362e-11,5.5299317628200815e-15,1.1409558351378087e-11,8.286498264961087e-12,2.752825056019565e-12,3.1702272049604564e-22,1.1775429041768147e-09
4.7979163423764335e-08,0.3505739177474782,3.76,0.0,0.9980737728747591,0.9959213750015533,3.9649099407427405e-05,0.0,2.0988929321135487e-05,0.005908235921832777,0.004700202609781335,0.000754714974101687,3.871279854877615e-10,1.5863509492946447e-10,0.00046024754903450395,0.0005496438017974647,0.0004590860619890656,0.0003487788794559849,6.03728571461819e-05,6.111787733216405e-05,4.087888207940156e-05,1.8759163120833065e-07,2.1807309543570494e-06,3.2308421197103686e-07,3.2495016489559125e-09,1.8960824206761861e-10,7.374281951905353e-05,1.4477350366175556e-08,2.243475042648341e-08,1.909922420519443e-14,3.78793106621819e-07,5.032715213224374e-07,1.0054727471938969e-08,7.792136861416738e-10,1.2529144778908804e-08,2.1796998807282266e-05,0.0030670548262256773,7.065238281748805e-10,2.326862747535262e-15,6.680926310222068e-09,2.1033523906500732e-10,3.151617335221825e-09,1.0437416179261902e-08,8.533044816415596e-14,2.3535411790943476e-15,3.8751572742330553e-13,1.332301260390756e-13,1.3045307230479395e-16,6.924544343598665e-14,1.788072788542926e-12,3.2649068880121333e-12,3.093069997214558e-08,1.7666161343538683e-10,1.0744696257818065e-11,2.7778004439564755e-11,1.895087416155596e-11,7.00205556615846e-11,5.876663991381209e-15,1.265341869768195e-11,8.4987998362017e-12,2.9342956081080175e-12,3.421252765997553e-22,1.2782716116969564e-09
