Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66)
2.404123024004851e-14,0.23053367851975337,3.76,0.0,0.5837986863197799,0.9999999598624261,1.5320919451714447e-29,0.0,5.2628871964647817e-23,1.1601504601216048e-12,1.1601504046741273e-12,5.2679971021564006e-14,3.2264612732925195e-25,3.936965615404287e-24,5.53352081609411e-20,5.532979365482773e-20,1.2374042008347767e-15,7.035571636697709e-27,5.267997141782033e-14,6.104415305677592e-26,7.719544507073589e-22,3.5581017631045404e-22,5.271749237665919e-23,1.1048061748752726e-35,1.2359404346088151e-29,1.973430874054272e-34,1.237404200669043e-15,1.3959176781893175e-30,7.058093659082922e-24,2.8198696397664278e-42,1.1297886103858097e-22,7.131391915013653e-24,3.479389787740602e-32,1.085683475817012e-30,9.399098218191013e-28,4.92644442596782e-25,4.0137521467754485e-08,1.755916051144609e-26,6.501155182844565e-45,4.0467626058531705e-34
4.6340342483739816e-14,0.2305336785197998,3.76,0.0,0.5837986863186538,0.9999999226387821,1.1137878853048278e-28,0.0,1.9551006963796633e-22,2.2362320529286887e-12,2.2362318469508454e-12,1.0154255051908712e-13,1.198784658275013e-24,1.4624723015527087e-23,2.0556017804379461e-19,2.055406423915467e-19,2.3851414376578906e-15,5.1145945748951517e-26,1.0154255199169115e-13,2.5177820784715587e-25,1.7026801541913563e-21,1.3217732946337409e-21,1.9583667651744027e-22,4.2475243846395976e-35,4.591377675117192e-29,7.394801045343579e-34,2.385141437032053e-15,5.185832548464804e-30,2.6219349422632702e-23,2.066206419039608e-41,4.1969703754661894e-22,2.649189571825043e-23,2.529385103618291e-31,4.033201168545484e-30,3.4956125034264274e-27,1.8300893787337306e-24,7.736111653707123e-08,6.522497020512267e-26,4.727176447897355e-44,2.727694106975314e-33
6.863945472743113e-14,0.2305336785198463,3.76,0.0,0.5837986863175277,0.9999998854203452,3.4409645822240673e-28,0.0,4.289338278789075e-22,3.3123136457330265e-12,3.312313193839242e-12,1.504051274953313e-13,2.6303919800673894e-24,3.2084326207908716e-23,4.509769904218267e-19,4.50934565807641e-19,3.532878674504287e-15,1.5801014080294106e-25,1.504051307265077e-13,5.98175608530857e-25,2.8400695205100528e-21,2.8998313985913657e-21,4.296456027217143e-22,9.585090959026731e-35,1.0073132028145248e-28,1.6340320109809316e-33,3.532878673112649e-15,1.1377609323066472e-29,5.75220363780379e-23,6.417480557476877e-41,9.207712806306404e-22,5.81204429594845e-23,7.814275803206385e-31,8.84855544108375e-30,7.6763486940511e-27,4.0150241566791374e-24,1.1457950453057831e-07,1.430888857792855e-25,1.4606686699623007e-43,8.226182585673594e-33
1.1323767921481374e-13,0.23053367851993925,3.76,0.0,0.5837986863152755,0.999999810999089,1.5461669602615745e-27,0.0,1.1674260940535805e-21,5.464476831333467e-12,5.464475601451175e-12,2.4813027388535487e-13,7.161270311248674e-24,8.731650175750435e-23,1.2273859494565353e-18,1.227271387400216e-18,5.828353148327893e-15,7.099875390841297e-25,2.481302826803029e-13,1.907944786864609e-24,5.7348563313601014e-21,7.892230032858035e-21,1.1693341403752605e-21,2.7759081927019594e-34,2.7416018692749024e-28,4.5186583208255084e-33,5.8283531444266e-15,3.096817573853626e-29,1.5655016431665043e-22,2.923874734437721e-40,2.5059877621434056e-21,1.5818166253257703e-22,3.511192073233474e-30,2.408321412096145e-29,2.0936953979641575e-26,1.0927362372672373e-23,1.8900066303497273e-07,3.893852786331942e-25,6.566094628942703e-43,3.609041967446287e-32
1.5783590370219637e-13,0.23053367852003218,3.76,0.0,0.5837986863130233,0.999999736598652,4.069374888700689e-27,0.0,2.2681290899566567e-21,7.616640016922926e-12,7.616637627510043e-12,3.458554101935148e-13,1.3917004763263107e-23,1.6962997331832691e-22,2.3845618420072542e-18,2.3843399383039326e-18,8.123827622389169e-15,1.868589372810046e-24,3.4585542728102186e-13,4.1959680376748465e-24,9.456338358879256e-21,1.5333002748931455e-20,2.2717851261200407e-21,5.693382070888321e-34,5.326518577624662e-28,8.903698130728215e-33,8.123827614610896e-15,6.016957399084124e-29,3.0414036969585433e-22,7.778349605017132e-40,4.868628069513642e-21,3.073150462576183e-22,9.240975149802741e-30,4.6790263687517863e-29,4.0754665376779147e-26,2.1229658096790238e-23,2.6340100211265827e-07,7.564130442438738e-25,1.7287285037995788e-42,9.40611393105502e-32
2.02434128189579e-13,0.23053367852012507,3.76,0.0,0.5837986863107711,0.9999996622190291,8.401982171320789e-27,0.0,3.7310683521980074e-21,9.768803202501403e-12,9.768799272015967e-12,4.4358053642185976e-13,2.289947423595347e-23,2.790209054107679e-22,3.922504408148211e-18,3.922139874789031e-18,1.0419302096779232e-14,3.8579817948038936e-24,4.4358056453064357e-13,7.686404605485651e-24,1.400454120734236e-20,2.5222145950229378e-20,3.737000767926107e-21,9.860066656571142e-34,8.762127153527337e-28,1.4846360304884174e-32,1.0419302083665538e-14,9.898393778469144e-29,5.002903554038967e-22,1.6222576670585793e-39,8.00869195615026e-21,5.055205900408297e-22,1.9079375936632402e-29,7.697036290408125e-29,6.716538372433972e-26,3.492191029263946e-23,3.3778052735661654e-07,1.2441337166851249e-24,3.5704729016460255e-42,1.9310972418869922e-31
2.470323526769616e-13,0.23053367852021808,3.76,0.0,0.5837986863085189,0.999999587860214,1.504574844838802e-26,0.0,5.556270123083277e-21,1.1920966388068902e-11,1.192096053496907e-11,5.413056525724948e-13,3.4110609191582264e-23,4.1548535743184986e-22,5.841213382413314e-18,5.8406708452745195e-18,1.2714776571591707e-14,6.908512329676946e-24,5.413056944312012e-13,1.2609593561356654e-23,1.9379491190590302e-20,3.7559655951508633e-20,5.564983336101906e-21,1.5436582587483222e-33,1.3048493186259723e-27,2.2405431279630347e-32,1.2714776551590528e-14,1.4741345970513586e-28,7.449977612979528e-22,2.933885705062018e-39,1.1926179171985016e-20,7.52798289883411e-22,3.4165563763902017e-29,1.1462418873007233e-28,1.002059887247125e-25,5.20041179098384e-23,4.121392445125103e-07,1.8525077817651226e-24,6.395918022464617e-42,3.445100970248421e-31
3.3622880165172684e-13,0.23053367852040396,3.76,0.0,0.5837986863040145,0.9999994392049875,3.712291061488835e-26,0.0,1.0293558260737982e-20,1.622529275917095e-11,1.6225281916217275e-11,7.367558546484173e-13,6.322601468195088e-23,7.696202485366702e-22,1.0820929575919181e-17,1.0819924590319915e-17,1.7305725522830203e-14,1.7045020259231165e-23,7.36755932192641e-13,2.7606222142361495e-23,3.2609729899199917e-20,6.957976273926726e-20,1.0309257651072086e-20,3.1457205842427324e-33,2.4173740235991526e-27,4.2590244999229715e-32,1.730572548405154e-14,2.7312608815707002e-28,1.380076104629607e-21,7.380140473849558e-39,2.209342267145139e-20,1.3945701432711423e-21,8.429497789190808e-29,2.1235552425844614e-28,1.8631320950902358e-25,9.633839554622412e-23,5.607942758042884e-07,3.431069999640091e-24,1.5791469637170243e-41,8.46067347527123e-31
4.254252506264921e-13,0.23053367852058984,3.76,0.0,0.5837986862995102,0.9999992906329257,7.431620071618201e-26,0.0,1.648020348003365e-20,2.0529619130229075e-11,2.0529601771255628e-11,9.322060164381146e-13,1.012786627757978e-22,1.2320031266370781e-21,1.7323708303992387e-17,1.7322098365879187e-17,2.1896674476853795e-14,3.412119017384298e-23,9.322061405815993e-13,5.1028838534921383e-23,4.91472650413061e-20,1.1139329366207063e-19,1.650462623994915e-20,5.517844881234475e-33,3.870278453768219e-27,6.992850716759612e-32,2.1896674411993935e-14,4.373250030363058e-28,2.2093565181039536e-21,1.5049465422483166e-38,3.5370356578360255e-20,2.2326305751041403e-21,1.6874405152264953e-28,3.399896869067743e-28,2.9937121104125094e-25,1.542324826527925e-22,7.093661419339886e-07,5.491783751362397e-24,3.163365688488452e-41,1.6889388805232567e-30
5.146216996012573e-13,0.2305336785207757,3.76,0.0,0.5837986862950058,0.9999991421439811,1.308523858460059e-25,0.0,2.4116426785410677e-20,2.4833945501243284e-11,2.483392010008518e-11,1.1276561379592943e-12,1.4828480162692003e-22,1.802600825291425e-21,2.534954733781302e-17,2.5347189217922157e-17,2.6487623434450945e-14,6.007688682333204e-23,1.1276563196151792e-12,8.481718777364073e-23,6.899231823276956e-20,1.6300021773030797e-19,2.4151108225090393e-20,8.821585704071938e-33,5.663617846424547e-27,1.0491528724268905e-31,2.6487623335417723e-14,6.400286693919644e-28,3.232819130441604e-21,2.6985138025154175e-38,5.175697880065818e-20,3.266979552517098e-21,2.971062875005012e-28,4.975323777588068e-28,4.3969017687120585e-25,2.2568637044798713e-22,8.578548912361265e-07,8.03431669748571e-24,5.573563728244954e-41,2.968067861885465e-30
6.930145975507878e-13,0.23053367852114742,3.76,0.0,0.5837986862859971,0.9999988454152542,3.184046278634808e-25,0.0,4.373846755747644e-20,3.344259824313992e-11,3.344255217912186e-11,1.5185562602649184e-12,2.692207304205755e-22,3.268311721131654e-21,4.597039765707089e-17,4.5966110664150663e-17,3.56695213634338e-14,1.4617463021710096e-22,1.5185565896826687e-12,1.9103817422415697e-22,1.1860584105673816e-19,2.9559412477599737e-19,4.379748677772162e-20,1.8964172953659215e-32,1.0271816441865665e-26,1.9976065964688235e-31,3.566952116870946e-14,1.1610221022789796e-27,5.862213652354256e-21,6.829785572029767e-38,9.385928006470676e-20,5.9245430167666196e-21,7.22897460060479e-28,9.02365526214299e-28,8.0331612902681285e-25,4.0927351400935904e-22,1.1545832271909263e-06,1.4563548965839187e-23,1.3581789434366065e-40,7.204510848988236e-30
8.714074955003183e-13,0.23053367852151926,3.76,0.0,0.5837986862769884,0.9999985490184328,6.3252952474161795e-25,0.0,6.916139228391732e-20,4.205125098486087e-11,4.205117815333529e-11,1.909456221702242e-12,4.261595455783619e-22,5.166496261088878e-21,7.26834632827361e-17,7.267666606125913e-17,4.485141931588558e-14,2.9036272506712966e-22,1.9094567425273796e-12,3.6129220527149564e-22,1.8145201483520074e-19,4.673612439523253e-19,6.924854138755286e-20,3.5098811211626654e-32,1.6242397631315882e-26,3.3096074525059036e-31,4.485141898392675e-14,1.8362494019996734e-27,9.268105806692528e-21,1.4082091343605157e-37,1.484003102840703e-19,9.367260282291694e-21,1.4359715175002318e-27,1.4268991249419247e-27,1.2795891877412248e-24,6.470997583573344e-22,1.4509796574636931e-06,2.3016197389557023e-23,2.70189599407052e-40,1.429074383396287e-29
1e-12,0.23053367852226284,3.76,0.0,0.5837986862704946,0.9999983355697813,9.557527177029343e-25,0.0,9.108602048026789e-20,4.825670102872806e-11,4.825660511590539e-11,2.1912319417135692e-12,5.616870627054725e-22,6.802868374992181e-21,9.571780063165658e-17,9.570883023526367e-17,5.147008670983636e-14,4.387130703073568e-22,2.191232627579928e-12,5.321165090419216e-22,2.3496212888497717e-19,6.154736461203129e-19,9.119492598155046e-20,5.149041609838674e-32,2.139144416125662e-26,4.502228272619036e-31,5.1470086249779285e-14,2.4187186649621765e-27,1.2204720965596927e-20,2.187521153187041e-37,1.95430379354083e-19,1.2335874865716833e-20,2.1696303167372364e-27,1.8792689242377785e-27,1.6941070067836573e-24,8.521744495971393e-22,1.6644280271952263e-06,3.030071074725452e-23,4.0869549046174166e-40,2.157667173903827e-29
1.2281932913993792e-12,0.23053367852226284,3.76,0.0,0.5837986862589709,0.9999979572190268,1.7705322079539806e-24,0.0,1.374166866080405e-19,5.926855646777569e-11,5.926841178732414e-11,2.6912556625145156e-12,8.48544366997026e-22,1.0259268648713819e-20,1.4438617203224982e-16,1.4437258799674186e-16,6.321521531543121e-14,8.126355062377707e-22,2.691256697072413e-12,9.535165804638633e-22,3.4684912722945853e-19,9.28414166903401e-19,1.375652662913725e-19,9.277325046755793e-32,3.2272405634644544e-26,7.17642103533309e-31,6.321521456013807e-14,3.649973172169206e-27,1.840877259999922e-20,4.2427160591172225e-37,2.9479849346269035e-19,1.8608155212089203e-20,4.0188455383445894e-27,2.8352429047836794e-27,2.5795724796967895e-24,1.2854692806090252e-21,2.0427782816094542e-06,4.568156857380513e-23,7.585041972042018e-40,3.993085997776043e-29
1.5849790872984402e-12,0.23053367852300644,3.76,0.0,0.5837986862409534,0.9999973667427979,3.805545040793784e-24,0.0,2.288959246637018e-19,7.648586194998777e-11,7.648562100211514e-11,3.473054461482571e-12,1.4164379842217496e-21,1.7078879361597036e-20,2.404575364890136e-16,2.404347732517613e-16,8.157901148166158e-14,1.746399943211419e-21,3.4730561842994855e-12,1.9809758114041125e-21,5.651973084128591e-19,1.5461570792719913e-18,2.2910246031989335e-19,1.980412649390619e-31,5.375704476995873e-26,1.295458250971441e-30,8.157901006405176e-14,6.0823375401697374e-27,3.0653596282000385e-20,9.737659622362983e-37,4.90951399885499e-19,3.0989662328911466e-20,8.636738366409877e-27,4.722914924384717e-27,4.3586520855286434e-24,2.140794398954496e-21,2.633253728634464e-06,7.601006021311117e-23,1.6348411547791877e-39,8.57373991267914e-29
2.298550679096562e-12,0.23053367852449352,3.76,0.0,0.5837986862049185,0.9999961897480583,1.1610115700070492e-23,0.0,4.815806783306265e-19,1.1092047291230378e-10,1.1091996617435665e-10,5.036650138215519e-12,2.992737734212501e-21,3.5890479103535114e-20,5.057056848962681e-16,5.056572074382635e-16,1.1830660450842498e-13,5.326306960602504e-21,5.036653760980249e-12,5.81938404792033e-21,1.160801477198103e-18,3.2517052504726343e-18,4.818429618217113e-19,6.379241880770175e-31,1.1310382491037364e-25,3.146461994608771e-30,1.1830660085498662e-13,1.280753730144596e-26,6.445082581671222e-20,3.36820322594065e-36,1.0325208700806885e-18,6.517450510169801e-20,2.6341067589932113e-26,9.937648147745995e-27,9.429795577024425e-24,4.502309280125948e-21,3.8102469044625374e-06,1.5957530264806342e-22,5.016706284058215e-39,2.6124015846008017e-28
3.012122270894684e-12,0.2305336785259806,3.76,0.0,0.5837986861688835,0.9999950180106233,2.6134878158411845e-23,0.0,8.273245774720519e-19,1.4535508387180922e-10,1.4535421367056543e-10,6.600243260547754e-12,5.1630257945266426e-21,6.158503289411918e-20,8.684268135355018e-16,8.683425162435967e-16,1.5503419878478598e-13,1.1986167100232036e-20,6.60024948091823e-12,1.2832324133846915e-20,1.96837375416522e-18,5.583990514969135e-18,8.274794584901026e-19,1.5491814604890472e-30,1.9430996299695304e-25,6.127977846428793e-30,1.5503419135673192e-13,2.202094987532092e-26,1.1065001773680183e-19,8.427944056207775e-36,1.7731076970536828e-18,1.119217725788997e-19,5.927732192429156e-26,1.7073908515701224e-26,1.6644129817867414e-23,7.731640121407511e-21,4.981982775517379e-06,2.7355002078164105e-22,1.1354671908629613e-38,5.8759354056520355e-28
3.725693862692806e-12,0.2305336785274677,3.76,0.0,0.5837986861328486,0.9999938515070054,4.9470910975198266e-23,0.0,1.2662365466588272e-18,1.7978969482850446e-10,1.797883634912456e-10,8.163833837090093e-12,7.935250876763249e-21,9.414631545796191e-20,1.328619828900517e-15,1.3284892487601982e-15,1.917617946993582e-13,2.2682068917133528e-20,8.163843352426044e-12,2.3975511334353794e-20,2.988023375872815e-18,8.542997643227042e-18,1.2660213574723833e-18,3.1777540112162004e-30,2.9740268439060894e-25,1.0484015486485538e-29,1.9176178156928836e-13,3.373167671789012e-26,1.692414029481471e-19,1.7520705755895098e-35,2.712710860013067e-18,1.7123144880416924e-19,1.1217393524453095e-25,2.6134505708538417e-26,2.6151980557984507e-23,1.1828782662655967e-20,6.148484829460041e-06,4.177731510092973e-22,2.160791244904773e-38,1.111592656282904e-27
4.439265454490927e-12,0.23053367852895482,3.76,0.0,0.5837986860968136,0.9999926902138236,8.371183705114093e-23,0.0,1.7984255105902807e-18,2.1422430578238998e-10,2.1422241563689972e-10,9.72742187641604e-12,1.1317342621340496e-20,1.3355814043604858e-19,1.886283639005989e-15,1.8860959556093532e-15,2.284893926407581e-13,3.8370104106725655e-20,9.727435383778916e-12,4.020456259912874e-20,4.219859582340022e-18,1.2128711419302468e-17,1.797478060198389e-18,5.8233560420547005e-30,4.224092148210575e-25,1.6458587978846557e-29,2.2848937149265667e-13,4.794881954141225e-26,2.402152202871355e-19,3.228967821386632e-35,3.8513293413092366e-18,2.431035178891467e-19,1.8975940421387381e-25,3.7122249357558446e-26,3.810285818833825e-23,1.6793732664873698e-20,7.309776446890642e-06,5.920845031934775e-22,3.6756772488871724e-38,1.8800331208031135e-27
5.152837046289049e-12,0.23053367853044188,3.76,0.0,0.5837986860607787,0.9999915341078041,1.3095378880043399e-22,0.0,2.4240003929665717e-18,2.486589167334664e-10,2.4865637010802887e-10,1.1291007387062086e-11,1.5317211661623622e-20,1.7980436025445303e-19,2.541417153381279e-15,2.541161188938641e-15,2.6521699299760086e-13,6.000635766419287e-20,1.1291025583214954e-11,6.247498726681831e-20,5.663991615888903e-18,1.6341116640850922e-17,2.4218589623089206e-18,9.839190056930512e-30,5.693567801052966e-25,2.4295709245498e-29,2.6521696112683734e-13,6.468148021937211e-26,3.2356171657181547e-19,5.465200934624607e-35,5.188962126409088e-18,3.2753796401294823e-19,2.967622393691977e-25,5.003994901647168e-26,5.2645464905849645e-23,2.2626485910057105e-20,8.465880902157782e-06,7.963247529879781e-22,5.780263700691655e-38,2.9397105699677623e-27
6.579980229885293e-12,0.23053367853341614,3.76,0.0,0.5837986859887088,0.9999892373646488,2.7283696805858407e-22,0.0,3.9557435987070605e-18,3.175281386271945e-10,3.175239860287088e-10,1.4418170856287942e-11,2.5201835160903547e-20,2.927355757269638e-19,4.1440889401256025e-15,4.143661450763617e-15,3.3867220251205404e-13,1.2494778977792126e-19,1.4418200519116099e-11,1.2896145153152824e-19,9.18958013975535e-18,2.664594067472289e-17,3.949430919714779e-18,2.3644876285448918e-29,9.291839178113708e-25,4.65336479227084e-29,3.386721395276388e-13,1.0572976301872706e-25,5.273337709719579e-19,1.3110799195551244e-34,8.461266564378744e-18,5.3409392440790715e-19,6.179339239588111e-25,8.16764541017785e-26,9.009691602392731e-23,3.6895385355167614e-20,1.076262092864835e-05,1.2939586742334616e-21,1.2168935963956637e-37,6.11995716649276e-27
8.007123413481537e-12,0.2305336785363904,3.76,0.0,0.5837986859166389,0.9999869610934267,4.919387402459779e-22,0.0,5.862337518115645e-18,3.8639736050969546e-10,3.863912112572636e-10,1.7545324312333953e-11,3.76520319025893e-20,4.328115455374475e-19,6.136626495066974e-15,6.135978481393873e-15,4.1212742635155896e-13,2.251547781429827e-19,1.754536822530709e-11,2.310767206088065e-19,1.356566291546564e-17,3.945734839380651e-17,5.84881227906055e-18,4.8476035355590385e-29,1.3771019019349237e-24,7.914992537385453e-29,4.121273167716977e-13,1.5694934199955736e-25,7.804796993105307e-19,2.676303183147033e-34,1.252961611859369e-17,7.908992047446913e-19,1.1135166802758888e-24,1.2106649546706472e-25,1.3968014368305761e-22,5.463544766577426e-20,1.3038889021551132e-05,1.909417254340904e-21,2.216939458954339e-37,1.1026691332612537e-26
9.43426659707778e-12,0.23053367853936454,3.76,0.0,0.5837986858445692,0.9999847051116783,8.051167805491959e-22,0.0,8.144653474452436e-18,4.5526658238097755e-10,4.5525804579764733e-10,2.0672467822190426e-11,5.273041370630268e-20,5.999044628532964e-19,8.519021147660943e-15,8.518100751742052e-15,4.855826676248851e-13,3.682755005501591e-19,2.067252876638819e-11,3.7646078147239533e-19,1.8793113931634822e-17,5.477521865948248e-17,8.120077996656363e-18,8.905932718642554e-29,1.91332853461445e-24,1.2409661598095617e-28,4.855824928590191e-13,2.1841303535980883e-25,1.0829217617632265e-18,4.892873009167081e-34,1.7394002781963642e-17,1.0979536808291707e-18,1.8213377800286747e-24,1.6823254600963778e-25,2.0255643143227753e-22,7.58466398370114e-20,1.529486764058452e-05,2.6414562518133735e-21,3.665741728540922e-37,1.80342659454265e-26
