Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155)
1.6878733185776167e-06,0.249643199109849,3.76,0.0,0.3095320824077919,0.8006309853356505,0.07553064984506291,0.0,0.0007553875600113748,0.33714470940462693,0.004720977574172464,0.0991059350125064,4.69173865803381e-10,1.9118554278408937e-10,0.003285881598367996,0.0007679608265877067,0.11235870626494697,0.12035207293731716,0.0005952891903396553,7.74383474686094e-05,0.0019877068399449483,2.7153074367338147e-05,0.04961180963529521,0.0011919068427270693,0.004562528110074743,7.687992283928419e-05,0.04826768864177371,0.018804354976928894,2.600237979209659e-06,7.590284980414736e-09,0.008114527762215154,1.3504908515057876e-05,0.013249287984918876,1.5855030958186508e-05,2.3095082057396778e-05,0.033894366181909136,0.002807053189608386,1.2881252794489128e-06,5.452401535287736e-09,3.406777082844184e-05,5.9485610955811545e-06,6.22398698586763e-05,0.002116520853366162,1.748012807104169e-09,1.4263472033332136e-07,7.105315514418795e-07,2.4328066120578693e-07,3.992465589467477e-09,3.2573184736395575e-05,1.6978942011793866e-09,1.0922564714513083e-05,0.00012991895312715101,8.206982499724183e-05,1.0817307703560702e-05,0.00027925449673039563,1.3442137758299247e-05,5.824530535682996e-07,6.113121345075761e-09,0.00012620253030318373,6.994718468674204e-09
1.7101119967468536e-06,0.24976498997667446,3.76,0.0,0.3059388817560218,0.798559225421222,0.07650261044931085,0.0,0.0007603475897260131,0.3405336269981524,0.004679641309274197,0.09871879702209688,4.6366414761290845e-10,1.889311624966732e-10,0.003299838664916492,0.0007593415295263722,0.11323833536151963,0.12130044373813988,0.000593031574683014,7.66491639941633e-05,0.001991190292499168,2.6964132999844185e-05,0.050415997260034276,0.0011862035698804894,0.004564483313205998,7.725803113964041e-05,0.04912535344116079,0.019078135630780767,2.582193367476199e-06,7.604201968978172e-09,0.008211133406751801,1.3327792906830359e-05,0.0136445286510743,1.57452165369505e-05,2.3443799021317754e-05,0.03412969793033464,0.002799789325503206,1.3075176611711345e-06,5.526200489099866e-09,3.455449657139001e-05,6.054695996287228e-06,6.334383799441508e-05,0.0021794555425620325,1.7735607100572962e-09,1.4808980879758988e-07,7.344251745918657e-07,2.514004733788793e-07,4.117293157332553e-09,3.3841090196239e-05,1.7157621921587618e-09,1.1177989677063474e-05,0.00013115858510163693,8.360908265121156e-05,1.099671406011109e-05,0.00028260384736901635,1.3693064706882318e-05,5.873115014502896e-07,6.195463201401345e-09,0.00012988493824039692,7.026601056229446e-09
1.7323506749160904e-06,0.24988581177607802,3.76,0.0,0.3023851494044453,0.7965008823471906,0.07746953875772883,0.0,0.00076532268830083,0.34389907780558626,0.004638697053692376,0.09832281830227142,4.582287699059156e-10,1.867072420777315e-10,0.003313705012603643,0.0007508621746186102,0.1141040604291688,0.12223775437087646,0.000590828875926489,7.587819683567479e-05,0.001994632269896591,2.677405711540573e-05,0.051217149501358895,0.0011804579997549377,0.004564721019807184,7.760895012917459e-05,0.04998136748950549,0.019346746032294776,2.564042851333289e-06,7.615400973456258e-09,0.00830601310492724,1.315457135046189e-05,0.014044338856843162,1.563292705755357e-05,2.378993956842488e-05,0.0343596145472134,0.002792572502994292,1.3267663109433579e-06,5.59839840868336e-09,3.503240211986783e-05,6.159764284400185e-06,6.444090915965861e-05,0.0022429872803189305,1.7987681726434464e-09,1.536426398862425e-07,7.586617666729298e-07,2.5963315135516547e-07,4.243499829437413e-09,3.513407383972297e-05,1.7334445717635317e-09,1.1436221927522712e-05,0.00013237612665119395,8.515385447070607e-05,1.117603132221971e-05,0.000285859136796805,1.394482725523347e-05,5.921304071223912e-07,6.277280000523917e-09,0.00013361496767187245,7.056447539780381e-09
1.7545893530853273e-06,0.2500056724554098,3.76,0.0,0.29887037864836,0.7944558514701007,0.07843145226060443,0.0,0.000770314046362468,0.3472412014307137,0.004598134144195584,0.09791854580614966,4.5286593676154067e-10,1.8451304832781224e-10,0.0033274833769057245,0.0007425179622488244,0.11495600684440034,0.12316415694570915,0.0005886794632351125,7.512477709518351e-05,0.0019980383431821474,2.658300423422019e-05,0.052015227017536886,0.0011746734279820161,0.00456330712171538,7.793352846160378e-05,0.050835567522310006,0.019610142249803522,2.5458013162517098e-06,7.62399028233211e-09,0.00839917596874143,1.2985124022158576e-05,0.014448643451013375,1.551836353932126e-05,2.413345104237579e-05,0.034584205439425,0.0027854023552059694,1.345868320978811e-06,5.668993135692937e-09,3.550140832366943e-05,6.26373535803955e-06,6.553080079669786e-05,0.002307090869130204,1.8236308499186545e-09,1.592916740568455e-07,7.832340498932328e-07,2.6797612860721794e-07,4.371046989265342e-09,3.645191679396751e-05,1.750942030231404e-09,1.1697259076177297e-05,0.00013357181286145444,8.670422445669374e-05,1.1355270157081922e-05,0.0002890224113203196,1.419744004436109e-05,5.969114164770934e-07,6.3585838823001156e-09,0.00013739240476550292,7.0842930117504256e-09
1.7768280312545641e-06,0.2501245798155221,3.76,0.0,0.2953940720781742,0.7924240279701528,0.07938837005864233,0.0,0.0007753228277529503,0.35056013797069124,0.004557942467882515,0.0975065000830061,4.475739293319476e-10,1.8234787934326674e-10,0.0033411765153107346,0.0007343043403356598,0.11579429955801541,0.12407979976848363,0.0005865817654262443,7.438827004980598e-05,0.0020014138425063005,2.6391122699808266e-05,0.05281019480849274,0.0011688530692842752,0.004560306162234506,7.823260198514159e-05,0.051687795896730726,0.01986828647058922,2.5274827791362773e-06,7.630075535671465e-09,0.008490632222685004,1.281933530950717e-05,0.014857367829608975,1.540171708329159e-05,2.4474283927314727e-05,0.03480355905870986,0.002778278514643597,1.3648209576604027e-06,5.73798424720551e-09,3.596144891408899e-05,6.366580729086925e-06,6.661324575769979e-05,0.002371741050115462,1.8481448678917496e-09,1.6503532824737292e-07,8.081346450698138e-07,2.764268087650344e-07,4.499896344285199e-09,3.779438869788071e-05,1.7682552272246942e-09,1.1961097729697166e-05,0.00013474589366043157,8.826027395080433e-05,1.1534440781197591e-05,0.00029209576730960374,1.4450917301517933e-05,6.016561250571385e-07,6.439386572851246e-09,0.00014121704215923266,7.11017304507989e-09
1.799066709423801e-06,0.2502425415229476,3.76,0.0,0.29195574133215996,0.7904053068850156,0.08034031275160962,0.0,0.000780350171389711,0.35385602803365207,0.004518112431013138,0.09708717649285555,4.423511015583291e-10,1.8021106278279823e-10,0.003354787204090872,0.0007262169894116758,0.11661906307912139,0.12498482750751706,0.0005845342712303838,7.366807311287945e-05,0.0020047638686325714,2.6198552154390537e-05,0.053602021975872556,0.0011630000570414995,0.0045557812786909836,7.850699247056324e-05,0.05253790051184398,0.020121146694739012,2.5091004334406117e-06,7.633759645418415e-09,0.00858039312217668,1.2657093782414859e-05,0.015270437982967342,1.5283169255360333e-05,2.4812391769747877e-05,0.03501776286993416,0.002771200613312112,1.3836216571758827e-06,5.805372945900092e-09,3.641246983792601e-05,6.468273950134031e-06,6.768799181692816e-05,0.00243691253004858,1.872306802403873e-09,1.7087197972430116e-07,8.333560840241336e-07,2.8498256983333436e-07,4.630009965549258e-09,3.916124829856235e-05,1.7853847971677714e-09,1.2227733533683097e-05,0.00013589863259739492,8.982208144328238e-05,1.1713552943796805e-05,0.00029508133926716725,1.4705272805402433e-05,6.063660800729471e-07,6.519699381160689e-09,0.0001450886790309192,7.134123629836922e-09
1.8213053875930378e-06,0.25035956512102286,3.76,0.0,0.2885549068563379,0.7883995831432916,0.08128730233369848,0.0,0.0007853971930308084,0.35712901274816644,0.004478634929642223,0.0966610463695287,4.371958761486047e-10,1.7810195423931792e-10,0.0033683182354281595,0.0007182518086890603,0.11743042145781013,0.1258793813510451,0.0005825355290608151,7.296361390988864e-05,0.002008093304030849,2.6005423991374862e-05,0.05439068149521414,0.001157117442898624,0.004549794155766861,7.875750652911981e-05,0.053385734721780646,0.020368696439230387,2.490666692095497e-06,7.635142735527688e-09,0.008668470875956229,1.2498292137844046e-05,0.015687780539032494,1.5162892463379613e-05,2.5147731097910877e-05,0.03522690332343356,0.002764168282833378,1.402268021017181e-06,5.871161954927927e-09,3.685442860991438e-05,6.568790541533345e-06,6.875480118688092e-05,0.0025025800069386913,1.8961136585257265e-09,1.7679996982838855e-07,8.588908213841363e-07,2.9364076817440573e-07,4.761350323822829e-09,4.055224403427841e-05,1.802331354133089e-09,1.249716121561218e-05,0.00013703030568883306,9.138972241788285e-05,1.1892615915158541e-05,0.0002979812889163282,1.4960519857604312e-05,6.110427823625723e-07,6.599533198487524e-09,0.00014900712116003303,7.156181111932607e-09
1.8435440657622747e-06,0.25047565804003646,3.76,0.0,0.2851910976712548,0.7864067515974692,0.08222936209519222,0.0,0.0007904649869671576,0.36037923376549386,0.004439501321949413,0.09622855813399564,4.321067407990574e-10,1.760199357107108e-10,0.0033817724147698538,0.0007104049030428205,0.11822849826688209,0.12676359915588928,0.0005805841463775842,7.22743485140745e-05,0.002011406823558391,2.581186178594422e-05,0.05517614999967984,0.0011512081964489813,0.004542404988601681,7.898493470348418e-05,0.054231157242614174,0.020610914452263332,2.4721932283499523e-06,7.634322099811395e-09,0.008754878572294266,1.234282712350906e-05,0.016109322803064496,1.5041050327229743e-05,2.5480261339126694e-05,0.03543106583111792,0.002757181154561717,1.420757811371222e-06,5.935355417411078e-09,3.7287293686771995e-05,6.668107919835011e-06,6.98134500402482e-05,0.002568718194206565,1.919562850551053e-09,1.8281760761292013e-07,8.84731246090426e-07,3.023987424083104e-07,4.893880322436354e-09,4.196711460309518e-05,1.819095496298761e-09,1.2769374627994617e-05,0.00013814120031925887,9.296326922919577e-05,1.2071638479202775e-05,0.0003007977952579844,1.5216671259667107e-05,6.156876883279064e-07,6.678898500149149e-09,0.0001529721809820207,7.1763821340466475e-09
1.8657827439315115e-06,0.2505908276064678,3.76,0.0,0.281863851145617,0.7844267070562274,0.08316651653003654,0.0,0.0007955546276718133,0.36360683325560633,0.00440070340215836,0.09579013835947728,4.270822446447341e-10,1.739644141624824e-10,0.003395152558550384,0.0007026725708442111,0.11901341658269982,0.12763761558788483,0.0005786787887202326,7.159975976128468e-05,0.0020147089047396,2.5617981704608398e-05,0.05595840757483131,0.0011452752050156612,0.004533672454729395,7.919005071629395e-05,0.05507403205383328,0.02084778443781862,2.453691014604378e-06,7.631392175646137e-09,0.008839630108869269,1.2190599444935535e-05,0.016534992793957246,1.49177980409391e-05,2.5809944735620097e-05,0.035630334746054336,0.002750238859697196,1.4390889464280706e-06,5.997958800467338e-09,3.7711043860658146e-05,6.766205326498751e-06,7.086372803805592e-05,0.0026353018434967413,1.942652182510664e-09,1.8892317337002734e-07,9.108696922518532e-07,3.1125381704592736e-07,5.027563326995612e-09,4.340558951643105e-05,1.8356778099959923e-09,1.3044366791554656e-05,0.0001392316142087167,9.454279101138751e-05,1.225062892995482e-05,0.00030353304554437826,1.5473739295380793e-05,6.203022118265404e-07,6.757805349441733e-09,0.0001569836776361317,7.1947635788261665e-09
1.8880214221007484e-06,0.2507050810513957,3.76,0.0,0.2785727127764578,0.782459344315984,0.08409879124901658,0.0,0.0008006671713528443,0.36681195389769894,0.004362233375962438,0.09534619279016272,4.221209949244166e-10,1.7193482017771165e-10,0.003408461492087439,0.0006950512925846563,0.11978529896555712,0.1285015622545705,0.000576818178472055,7.093935572885485e-05,0.00201800383764697,2.5423892894671314e-05,0.0567374375639451,0.001139321273547773,0.004523653693988418,7.937361086147948e-05,0.05591422829517272,0.021079294790364952,2.435170359333691e-06,7.626444531835413e-09,0.008922740126197582,1.2041513659570492e-05,0.01696471927734675,1.4793282726222488e-05,2.6136746259209445e-05,0.0358247933452473,0.002743341029396242,1.4572594956292999e-06,6.058978803694105e-09,3.8125667676038736e-05,6.863063758726437e-06,7.190543786714318e-05,0.002702305766171466,1.9653798293872858e-09,1.9511492204167055e-07,9.372984498246163e-07,3.202033061012603e-07,5.1623631922019385e-09,4.486738963687021e-05,1.852078873371261e-09,1.3322129938341729e-05,0.00014030185442718128,9.612835361310098e-05,1.2429595071387523e-05,0.0003061892271181401,1.5731735717757518e-05,6.248877260433705e-07,6.836263403315496e-09,0.00016104143700746386,7.211362514410836e-09
1.9102601002699852e-06,0.25081842551812955,3.76,0.0,0.2753172359758409,0.7805045581915724,0.08502621289820514,0.0,0.0008058036574363679,0.36999473886605305,0.004324083837348643,0.09489710731502643,4.172216538460644e-10,1.6993060668702882e-10,0.003421702047854071,0.0006875377202309633,0.1205442674395226,0.1293555678306118,0.0005750010934119626,7.029266824464084e-05,0.0020212957344054833,2.5229697854413733e-05,0.05751322638338069,0.001133349124644618,0.0045124042956050875,7.953635352433033e-05,0.05675162015952465,0.021305438339620054,2.4166409421695717e-06,7.619567868933043e-09,0.009004223944460609,1.1895478061107154e-05,0.017398431795687293,1.4667643776785526e-05,2.6460633525267078e-05,0.03601452381538507,0.0027364872948792214,1.475267674878461e-06,6.118423271966926e-09,3.853116286452278e-05,6.958665900143958e-06,7.29383947842059e-05,0.0027697048535288665,1.987744318816883e-09,2.013910865126107e-07,9.640097744487886e-07,3.29244516345427e-07,5.298244285912816e-09,4.635222769982831e-05,1.8682992596801763e-09,1.3602655554564749e-05,0.0001413522364773858,9.772001955865527e-05,1.2608544220375132e-05,0.0003087685200655744,1.5990671740303316e-05,6.294455652711537e-07,6.914281919728475e-09,0.00016514529176363013,7.2262161423051e-09
1.932498778439222e-06,0.2509308680691354,3.76,0.0,0.27209698186372633,0.7785622435459987,0.08594880908236832,0.0,0.000810965109986007,0.3731553318117239,0.004286247746756254,0.09444324889862185,4.1238293563956506e-10,1.679512477755649e-10,0.0034348770637809196,0.0006801286672647039,0.12129044347225856,0.13019975817639665,0.0005732263651006505,6.965925158943133e-05,0.0020245885383162205,2.5035492784957907e-05,0.05828576334753397,0.0011273613987146866,0.004499978291708228,7.967899881779776e-05,0.05758608678259364,0.021526212105213393,2.3981118472453946e-06,7.610848030555437e-09,0.00908409750361998,1.1752404556722957e-05,0.017836060695463087,1.4541013193110023e-05,2.6781576706296745e-05,0.036199607241295305,0.0027296772875347805,1.4931118417323314e-06,6.176301112478269e-09,3.892753580514823e-05,7.052996054670904e-06,7.396242617018286e-05,0.0028374740957941916,2.009744513531917e-09,2.077498807835922e-07,9.90995897383519e-07,3.3837475067557644e-07,5.435171510687201e-09,4.785980881863047e-05,1.8843395402419124e-09,1.3885934423109242e-05,0.0001423830834113044,9.93178480288697e-05,1.278748321216399e-05,0.0003112730906334172,1.6250558031967337e-05,6.339770266880688e-07,6.991869766179182e-09,0.00016929508138677882,7.239361747649021e-09
1.9547374566084585e-06,0.25104241569229263,3.76,0.0,0.2689115190672423,0.7766322953191809,0.08686660829297746,0.0,0.0008161525391325547,0.3762938768409097,0.004248718410462783,0.0939849664700659,4.0760360378477914e-10,1.659962375589762e-10,0.00344798938204477,0.0006728210993528792,0.1220239479544815,0.13103425645021877,0.000571492877144206,6.903868115060218e-05,0.002027886032627472,2.484136792446048e-05,0.05905504050292436,0.0011213606542720836,0.004486428156587447,7.980224832339159e-05,0.05841751212991475,0.021741617061106656,2.3795915948515136e-06,7.600368024338756e-09,0.00916237730665526,1.161220853956436e-05,0.018277537151700628,1.4413515907174317e-05,2.709954844545841e-05,0.03638012359692116,0.002722910639020637,1.510790490591735e-06,6.232622215826346e-09,3.931480100029092e-05,7.146040079346815e-06,7.497737109110841e-05,0.002905588599922439,2.0313795941685412e-09,2.1418950302333336e-07,1.0182490342780255e-06,3.475913109589593e-07,5.573110322823615e-09,4.938983097281111e-05,1.9002002870655875e-09,1.4171956665506626e-05,0.00014339472502439507,0.00010092189486590782,1.2966418408296863e-05,0.00031370508535997447,1.6511404715727824e-05,6.384833720515553e-07,7.069035429543475e-09,0.00017349065220153035,7.250836651859584e-09
1.976976134777695e-06,0.2511530753065617,3.76,0.0,0.2657604235256757,0.7747146085556658,0.08777963984066332,0.0,0.0008213669423782986,0.3794105184901923,0.004211489461169037,0.09352259177234509,4.028824684047436e-10,1.6406508912871836e-10,0.003461041847699974,0.0006656121256137261,0.12274490117983103,0.13185918321442905,0.0005697995633678253,6.843055235028916e-05,0.0020311918489363283,2.4647407865656406e-05,0.05982105247098395,0.0011153493683689474,0.004471804811064058,7.990678492564125e-05,0.05924578488180144,0.021951657909555534,2.361088171519823e-06,7.588208051334553e-09,0.009239080365863761,1.1474808758374624e-05,0.018722793189933442,1.4285270097172302e-05,2.7414523770319466e-05,0.036556151738566585,0.0027161869813607676,1.5283022479063232e-06,6.287397381127481e-09,3.96929805811435e-05,7.237785322295409e-06,7.598307987374925e-05,0.0029740236062660063,2.0526490430197976e-09,2.2070813849885933e-07,1.045761394598399e-06,3.568915012664409e-07,5.712026749262516e-09,5.094198547928781e-05,1.9158820751834766e-09,1.4460711783462972e-05,0.00014438749706134472,0.00010253221259101509,1.3145355706329177e-05,0.0003160666258720397,1.6773221370118417e-05,6.429658294290552e-07,7.1457870265369656e-09,0.00017773185739961638,7.2606781676661894e-09
1.999214812946932e-06,0.25126285376707047,3.76,0.0,0.26264327830171774,0.7728090784312349,0.0886879337917987,0.0,0.0008266093058820574,0.38250540169963404,0.004174554839649127,0.09305644017280397,3.982183838126519e-10,1.6215733355581752e-10,0.0034740373080210537,0.0006584989904253984,0.12345342282434736,0.13267465653592236,0.0005681454059333378,6.783447937447196e-05,0.0020345094752746468,2.445369185720139e-05,0.06058379629912417,0.001109329937162332,0.004456157631393374,7.999327272987027e-05,0.06007079831675466,0.02215634286444976,2.3426090585511553e-06,7.57444554265296e-09,0.009314224152018593,1.1340127185903754e-05,0.019171761705774087,1.4156387491663612e-05,2.772648000711028e-05,0.0367277694002906,0.0027095059470387184,1.545645867409912e-06,6.340638244882316e-09,4.006210382170037e-05,7.3282205570785e-06,7.697941368513947e-05,0.003042754504141087,2.073552627919054e-09,2.2730396238381639e-07,1.0735251890657388e-06,3.6627263017842285e-07,5.8518874022426e-09,5.251595744656101e-05,1.9313854846914793e-09,1.4752188699610782e-05,0.00014536174052248233,0.00010414885044538574,1.332430055163797e-05,0.0003183598043017233,1.703601703380937e-05,6.474255947410146e-07,7.222132315396932e-09,0.00018201855706108185,7.268923556461386e-09
