Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124)
0.6853538246242095,0.5103330344933552,4.210141450370881e-08,1.5258234719790946e-07,6.036482057688074e-07,0.0032700951442424927,0.0,0.0,1.581964716957893e-05,9.808470940768978e-07,0.00739786144213408,0.021165450968794793,1.473656058739907e-09,7.229344827769566e-24,2.0469150195879283e-17,1.255550844517678e-11,1.0263521415030646e-09,0.0001260626227506778,4.95250160974719e-12,8.505936312750938e-19,9.996499142141888e-14,2.917342831333166e-21,8.309153687673817e-14,3.02404286331555e-08,1.0315140695329085e-13,6.4547249796547084e-09,1.1605027407670904e-18,1.6677511923607258e-12,9.265323805330172e-13,2.6330591030782262e-17,2.328334467239834e-12,4.425992546905184e-17,2.5778683996446425e-16,3.280008818259211e-13,3.76,0.0,0.04278177093925763,0.3189814988793397,0.6575055169554265,1.7636874041702492e-06,1.2683810237988586e-08,0.06339497413099558,3.086597079458056e-05,4.57066234123648e-15,1.1088560940095228e-17,4.48489547850863e-09,4.548016465588083e-10,2.20921488018927e-06,0.6545938674891228,1.1013674541778162e-09,0.0035114418779286652,8.733825236025451e-07,7.76943003755455e-05,0.0022237376585092917,1.1153374569686412e-10,1.960798812418882e-05,1.2355227442375735e-08,3.3289300029540832e-09,1.0603880419292195e-12,0.0004791558406070969,2.1609543388146224e-09,7.430480874760714e-07,2.2882846386726684e-08,0.0021152160514108166,1.3798908969016563e-12,1.1460757869690358e-05,1.249577095832942e-16,1.2834156521398656e-08,1.1516804256117621e-09,1.4959919636337126e-09,1.0915353179493573e-05,3.704430742324625e-09,8.411392504409843e-10,3.000606141303018e-11,4.1532355526487135e-07,1.9864772088373835e-10,3.944242032502818e-09,3.0489059948815475e-08,2.2978995186880956e-07,2.0164254364114532e-08,7.1770106819142415e-09,1.4991178895066357e-12,7.571300772652076e-09,4.214544349758335e-07,3.0035280134327336e-11,1.3168798982901683e-09,1.0003725229055577e-05,6.0526413088746446e-12,1.8881695420949364e-14,1.452687296411792e-06,1.0084169109678927e-14,1.70674430393362e-13,1.743812263619472e-10,9.159759426628229e-18,8.639668594044176e-18,4.131990132189026e-07,2.6219841809611293e-15,6.654680377592003e-14,1.6592826525216984e-12
0.6885286210096537,0.5103447533145864,4.23346238083192e-08,1.5394175185917512e-07,6.10625972053794e-07,0.00324984384635769,0.0,0.0,1.5889989424386995e-05,9.789524801863016e-07,0.00745244845037231,0.02121398633863895,1.4916040480591538e-09,7.38557073110732e-24,2.0855341215051834e-17,1.2692689859056572e-11,1.0529220985066685e-09,0.00012640196869533534,5.058075824188681e-12,8.520852467786077e-19,1.0135754443041292e-13,2.9992404096720552e-21,8.39553854583596e-14,3.053923814709655e-08,1.0504671951795579e-13,6.550748938962115e-09,1.2129982260427137e-18,1.7183512459010165e-12,9.680714492723502e-13,2.7798350242215425e-17,2.3533042798177533e-12,4.5732035874959437e-17,2.6331129658347916e-16,3.3870733089690026e-13,3.76,0.0,0.041877625852535204,0.318005237645579,0.6583872725082993,1.7786035087209619e-06,1.2458762285797825e-08,0.06357796597989734,3.065354562266099e-05,4.475723933789339e-15,1.0858234160647285e-17,4.450501467843954e-09,4.52646936672037e-10,2.1872455642781513e-06,0.6555125801988225,1.0861838100601777e-09,0.003474386293115608,8.721985566743062e-07,7.773568572885751e-05,0.002203883662542549,1.1006114925044857e-10,1.9621082732486075e-05,1.2300433499797253e-08,3.3207793558181924e-09,1.0577882889482017e-12,0.00047920227346147956,2.1616124863129236e-09,7.449806093825098e-07,2.2817285024859004e-08,0.0021132273495095863,1.3672983249009004e-12,1.1425681560677714e-05,1.2494201089252583e-16,1.2930509610237135e-08,1.1589279210987439e-09,1.4869051041854879e-09,1.0772923450332377e-05,3.729268508247367e-09,8.522051426466748e-10,3.039934176717707e-11,4.1944348922914603e-07,2.0031421856696745e-10,3.9253662477649014e-09,3.069656122547952e-08,2.342990765121279e-07,2.049653731029176e-08,7.1969982205344734e-09,1.5185411213316514e-12,7.603799351769258e-09,4.2244976103305706e-07,2.970464011163343e-11,1.3159197767697127e-09,9.99617658550997e-06,6.119568921585802e-12,1.8857605113703363e-14,1.4621320035112785e-06,1.0149732918685888e-14,1.7482233492637913e-13,1.763091923708443e-10,9.124625278566911e-18,8.70827102769325e-18,4.167585057290024e-07,2.657869231579554e-15,6.699970560829437e-14,1.6415871354729808e-12
0.6913859377565535,0.5103552667039659,4.255282444012549e-08,1.5519232780113663e-07,6.170762240993204e-07,0.003231497570331997,0.0,0.0,1.5955826152381385e-05,9.774788804554231e-07,0.007501674753104462,0.021257456315287505,1.507983602321805e-09,7.532243040269656e-24,2.1212820242126906e-17,1.2817415161641504e-11,1.0775939426675305e-09,0.0001266892863664324,5.155230624365462e-12,8.532331952429965e-19,1.0261490980642374e-13,3.0751262024813393e-21,8.474086163514119e-14,3.080644739971282e-08,1.0680619324697446e-13,6.637668859785312e-09,1.2625900948928169e-18,1.765382987352297e-12,1.0072187356669608e-12,2.919902697566572e-17,2.3759803378945453e-12,4.710474497271154e-17,2.684054016349105e-16,3.486497076672111e-13,3.76,0.0,0.041071904637127114,0.31713385869622657,0.6591737227619494,1.7920348904239638e-06,1.2257016591821858e-08,0.06374187459519874,3.046212800023529e-05,4.391093946108603e-15,1.0652916251818571e-17,4.41974171630917e-09,4.507184945316072e-10,2.1675866285034823e-06,0.6563323760435089,1.0725863042369285e-09,0.003440954178910233,8.71150566893849e-07,7.777071479768328e-05,0.0021858858765539117,1.0874155921938632e-10,1.9633105596194667e-05,1.2251737143207635e-08,3.3134216650346107e-09,1.0554414160094967e-12,0.00047923577987497797,2.1623186635327944e-09,7.467665791435377e-07,2.2758821388227196e-08,0.0021112381949175358,1.3559708694677141e-12,1.139437359080483e-05,1.249253389763075e-16,1.3017840494481986e-08,1.1655554982498038e-09,1.4787941725690373e-09,1.0644098707588095e-05,3.75191953128264e-09,8.62337164756654e-10,3.075945784016643e-11,4.232151213933631e-07,2.0185483012731133e-10,3.90825979128753e-09,3.088707848532805e-08,2.3846578415043607e-07,2.08034504223626e-08,7.2149901552511474e-09,1.5364704180367183e-12,7.632930258991408e-09,4.2336389649229e-07,2.9413437049578406e-11,1.315126585137093e-09,9.989462946333677e-06,6.181533057537968e-12,1.8839652368901195e-14,1.470526496017139e-06,1.0208006320431197e-14,1.786526665332184e-13,1.780622240737419e-10,9.093323703538277e-18,8.770592175013823e-18,4.1997749808849605e-07,2.6909927826035008e-15,6.741553734786481e-14,1.6258363665310567e-12
0.6942432545034534,0.5103657485741186,4.277917920025523e-08,1.5646951102338194e-07,6.236938958875349e-07,0.0032130363564558386,0.0,0.0,1.6024127885255118e-05,9.762289586348439e-07,0.007550994480037438,0.02130072929972993,1.5245845109424316e-09,7.684973383596276e-24,2.158010110224217e-17,1.2943372513324803e-11,1.1030140293504091e-09,0.00012695914397410196,5.254474898379805e-12,8.541940659815209e-19,1.0387621782712601e-13,3.153169897152333e-21,8.553417298340995e-14,3.107194587990409e-08,1.086190294485104e-13,6.725047328720396e-09,1.3145415470660705e-18,1.8138954715615043e-12,1.0481246196868889e-12,3.068038431140392e-17,2.398853634237857e-12,4.8524703707596657e-17,2.736195210185295e-16,3.5889317726305166e-13,3.76,0.0,0.040273728812456035,0.31626930841951245,0.65995346096341,1.80547096721369e-06,1.2056039030579835e-08,0.06390504631216946,3.0270459879195654e-05,4.3072323041700465e-15,1.0449462371469559e-17,4.389166018292037e-09,4.4880037981381155e-10,2.1480320871695824e-06,0.6571455379763773,1.0590521958674907e-09,0.0034074438195946088,8.701200558539796e-07,7.780364073511922e-05,0.002167766361143217,1.0742727165777558e-10,1.964537586431053e-05,1.2203633156288597e-08,3.3060435010525933e-09,1.053087969725352e-12,0.00047926141756079847,2.163136806704362e-09,7.485987307904822e-07,2.270089145020002e-08,0.0021090588112644476,1.3446492437770178e-12,1.1363310969843977e-05,1.2490632695032085e-16,1.3105779375352689e-08,1.172286837025991e-09,1.4707488853671625e-09,1.0514689782159869e-05,3.774863335080719e-09,8.726383299263078e-10,3.1125610232887796e-11,4.2704930324293113e-07,2.034355711307291e-10,3.891046935604172e-09,3.108130059659092e-08,2.4273907515986386e-07,2.1118083119743848e-08,7.232986871414052e-09,1.5548408871862111e-12,7.661950039265132e-09,4.242963642729704e-07,2.912825183743198e-11,1.314403073464467e-09,9.982832347388418e-06,6.2451965994258685e-12,1.8825329819854186e-14,1.478817424129818e-06,1.0265560824699277e-14,1.8257828763475477e-13,1.7983268520310816e-10,9.062328610266539e-18,8.833484117232454e-18,4.232117543403282e-07,2.7249303945316803e-15,6.78394554703469e-14,1.6102498061310342e-12
0.6971005712503532,0.5103761991845417,4.301396829707092e-08,1.5777422852803362e-07,6.304851440847064e-07,0.003194459013475504,0.0,0.0,1.6094964602336146e-05,9.752071704761957e-07,0.007600408237696334,0.021343808939223666,1.5414136429280422e-09,7.844069794704015e-24,2.1957604842142536e-17,1.3070598255114426e-11,1.1292121212337157e-09,0.00012721122798591862,5.355872580064203e-12,8.5496516080867665e-19,1.051415833722333e-13,3.2334687685494888e-21,8.633556333067478e-14,3.1335654160355016e-08,1.1048777868247473e-13,6.812870563939507e-09,1.3689947314199474e-18,1.863958132200172e-12,1.0908803934854291e-12,3.2247805902627375e-17,2.421928821866307e-12,4.9993903050218605e-17,2.7895804277882674e-16,3.694484806909764e-13,3.76,0.0,0.03948305858641456,0.3154115436871879,0.6607265271129208,1.8189098785694542e-06,1.1855841927324765e-08,0.06406748687444642,3.007851329278544e-05,4.2241358559164394e-15,1.0247864871716664e-17,4.358773802627749e-09,4.4689268647500723e-10,2.128578928119056e-06,0.6579521044931105,1.0455806965443782e-09,0.0033738546884635456,8.691078124528785e-07,7.783446000581927e-05,0.002149525725640892,1.0611814801901759e-10,1.9657915373277155e-05,1.21561279232204e-08,3.2986452583907478e-09,1.0507280740083482e-12,0.0004792791562239293,2.1640710064704866e-09,7.504790121122302e-07,2.2643514920422378e-08,0.0021066877943055366,1.3333336950593157e-12,1.1332492148230624e-05,1.2488503934714907e-16,1.3194353453648057e-08,1.1791263321060145e-09,1.4627711022206613e-09,1.0384716202626896e-05,3.798111201131034e-09,8.831141296960925e-10,3.149799510987582e-11,4.309482454719631e-07,2.0505795748136627e-10,3.8737332921664026e-09,3.12793641692726e-08,2.4712278702129484e-07,2.1440712760605352e-08,7.250990141878799e-09,1.5736690120462518e-12,7.690859187219203e-09,4.2524812745610946e-07,2.8849068018066517e-11,1.3137517464459617e-09,9.976291709723218e-06,6.310621228510468e-12,1.881473590412474e-14,1.48700143499689e-06,1.032237315735759e-14,1.8660241040307802e-13,1.8162108205424067e-10,9.031643991285203e-18,8.896969028610641e-18,4.2646190299368875e-07,2.759712854290582e-15,6.827175814659215e-14,1.5948257579532575e-12
0.6996721563225631,0.5103855782246068,4.3232730820296406e-08,1.5897281208022115e-07,6.36750996491098e-07,0.0031776390646084,0.0,0.0,1.616094510257769e-05,9.74486549228553e-07,0.007644961549184366,0.021382418373604543,1.5567608447503505e-09,7.992992008488447e-24,2.23064630124165e-17,1.3186216791175962e-11,1.1534810481979899e-09,0.00012742264297787816,5.449026543999089e-12,8.55494667265709e-19,1.0628400127558676e-13,3.307751447232437e-21,8.706392955154557e-14,3.1571395072449814e-08,1.1221966543102633e-13,6.892279795594709e-09,1.4202675423924012e-18,1.9104009212191054e-12,1.1310220932830605e-12,3.37368475888214e-17,2.4428729765007752e-12,5.1359990886349654e-17,2.838728668161794e-16,3.792241327722145e-13,3.76,0.0,0.03877784066976999,0.3146453220775907,0.6614166143708988,1.8310057048740091e-06,1.1676342125757681e-08,0.06421306304496759,2.990549978971063e-05,4.150000759107474e-15,1.0068008179067883e-17,4.331577170759678e-09,4.451847481612016e-10,2.1111552678053893e-06,0.6586724063761474,1.0335092158222897e-09,0.003343556632941291,8.682130670921036e-07,7.786039167450005e-05,0.0021330060778073086,1.0494423670918556e-10,1.966944945890386e-05,1.2113890433449134e-08,3.29196994049247e-09,1.0485987373787224e-12,0.00047928833443952075,2.1650144209781204e-09,7.522140456064564e-07,2.2592365260614355e-08,0.002104388824955039,1.323155084657848e-12,1.1304962400022723e-05,1.2486398664999618e-16,1.3274636425094304e-08,1.18537807330372e-09,1.455650331387777e-09,1.0267273366090373e-05,3.81930377242616e-09,8.926963759145801e-10,3.1838638634703916e-11,4.34514546358663e-07,2.065550140128684e-10,3.8580696392480785e-09,3.146102210514372e-08,2.5116582348994967e-07,2.1738154447755812e-08,7.2672001869860914e-09,1.5910198632584824e-12,7.716783257534393e-09,4.261220199134929e-07,2.8602922358387565e-11,1.3132293733165593e-09,9.970487806769145e-06,6.371061939495622e-12,1.880847417509321e-14,1.494272787320181e-06,1.0372849963613902e-14,1.9031110088212252e-13,1.832464040872745e-10,9.004296597157578e-18,8.954631214189113e-18,4.294011628123434e-07,2.7917660275510724e-15,6.866825312741963e-14,1.5810816636699605e-12
0.702243741394773,0.5103949323526009,4.3458785282454174e-08,1.601952147617142e-07,6.431676211329066e-07,0.003160723036495782,0.0,0.0,1.6229092969727894e-05,9.739582577562454e-07,0.007689592047132158,0.02142087696346332,1.5723041011460766e-09,8.14761570733718e-24,2.2664299214463894e-17,1.3302921642298272e-11,1.178428784975801e-09,0.00012761916469413923,5.544029546213518e-12,8.558663296441624e-19,1.0742995273131336e-13,3.3840249900468975e-21,8.779923518417688e-14,3.1805562965837715e-08,1.140010745616811e-13,6.972026499551977e-09,1.473809828646134e-18,1.9582163712134136e-12,1.1728150472531695e-12,3.530482193680053e-17,2.4639879813964188e-12,5.276922976678013e-17,2.888957013010678e-16,3.8926997326404794e-13,3.76,0.0,0.038078643502228816,0.31388453218899126,0.662101356806423,1.8431007393455922e-06,1.1497493783474561e-08,0.0643580559705039,2.973221603505058e-05,4.076480816357302e-15,9.889643865350115e-18,4.3045281614958704e-09,4.4348539067934966e-10,2.0938090370728574e-06,0.6593874232353197,1.0214872102854411e-09,0.0033131938171488107,8.673343652453724e-07,7.788460729548396e-05,0.002116389200420132,1.037742923970827e-10,1.9681236058629976e-05,1.2072148087947952e-08,3.285278805709789e-09,1.046464316161168e-12,0.00047929104561515094,2.166058293790015e-09,7.539911594477313e-07,2.254169374118234e-08,0.0021019323400279567,1.3129817362174667e-12,1.127762780933778e-05,1.2484118772173392e-16,1.3355477800747237e-08,1.191724497046916e-09,1.4485870826542153e-09,1.0149403282915121e-05,3.8407606659375445e-09,9.024290899643757e-10,3.2184652411427516e-11,4.3813690162161907e-07,2.0808828696366602e-10,3.842333477739577e-09,3.164601354662333e-08,2.5530457034682264e-07,2.2042526762655048e-08,7.283418360243998e-09,1.6087686488818924e-12,7.742618532039826e-09,4.2701308519501926e-07,2.8361618913081012e-11,1.3127694773291692e-09,9.9647675253997e-06,6.433029811532345e-12,1.880539471445621e-14,1.5014521752207033e-06,1.0422688393870855e-14,1.9410483855340938e-13,1.8488707373332012e-10,8.977206855579413e-18,9.012809427282126e-18,4.323543143481234e-07,2.8245544188635738e-15,6.907202397434357e-14,1.567466601019333e-12
0.7048153264669829,0.5104042617659235,4.369236355869077e-08,1.6144220001948785e-07,6.497401702578072e-07,0.0031437098875178207,0.0,0.0,1.6299465659056756e-05,9.736261999673706e-07,0.007734300256183558,0.02145918751413987,1.5880490196670018e-09,8.308230055619182e-24,2.3031468584823865e-17,1.3420742237211858e-11,1.2040800645145027e-09,0.00012780055093617243,5.64093419708325e-12,8.560782062996971e-19,1.08579590990586e-13,3.462374515220914e-21,8.854167781524146e-14,3.203809933645196e-08,1.1583418129671118e-13,7.052099104624224e-09,1.5297492331038432e-18,2.0074650662610114e-12,1.2163378606373391e-12,3.695657823829539e-17,2.485277422364826e-12,5.4223284716690396e-17,2.9403022169573104e-16,3.9959487012644535e-13,3.76,0.0,0.03738544039347743,0.3131291442776328,0.6627807816763536,1.8551934062052459e-06,1.131930619666887e-08,0.0645024699803619,2.9558639499768604e-05,4.003573918270834e-15,9.71276681237784e-18,4.277626254296747e-09,4.417946790535641e-10,2.076537953445031e-06,0.660097181265842,1.0095140843830702e-09,0.00328276572064576,8.664723053697166e-07,7.790710051553677e-05,0.0020996754814236905,1.0260820951992758e-10,1.9693291954464154e-05,1.2030905757815308e-08,3.2785719989645895e-09,1.0443248550594412e-12,0.0004792872459739085,2.1672058349558097e-09,7.558119092418214e-07,2.2491514499455592e-08,0.002099317188757332,1.3028137918752197e-12,1.1250487307505684e-05,1.2481668732283092e-16,1.3436899447611119e-08,1.1981691033329656e-09,1.4415827028276974e-09,1.0031120259525671e-05,3.862490792555658e-09,9.123167930193857e-10,3.253619792279523e-11,4.4181712337007797e-07,2.0965902669499622e-10,3.826529375039937e-09,3.183445000678355e-08,2.5954220496404256e-07,2.2354059335728465e-08,7.2996460415019555e-09,1.6269291556844453e-12,7.768365425621047e-09,4.279221053445865e-07,2.8125151782753763e-11,1.3123740858583378e-09,9.959136021208812e-06,6.496575828400225e-12,1.8805579423327638e-14,1.5085369600244626e-06,1.0471870131560292e-14,1.979862767469001e-13,1.8654350076974495e-10,8.95037771303312e-18,9.071521434834938e-18,4.353218650940844e-07,2.8581038085017277e-15,6.948331408070549e-14,1.5539793426288272e-12
0.7071297530319718,0.510412637272174,4.390921583469854e-08,1.6258615927827837e-07,6.557932191105915e-07,0.0031283141075725096,0.0,0.0,1.6364752488365792e-05,9.734985460334638e-07,0.007774604541808362,0.021493542795580207,1.602396636892354e-09,8.458130699881016e-24,2.3370207354303548e-17,1.3527759748100016e-11,1.2277889024347933e-09,0.00012795065381042905,5.729819338618452e-12,8.561306805997506e-19,1.0961756506958423e-13,3.534738537796276e-21,8.921614633382965e-14,3.224593867349642e-08,1.1753005956378697e-13,7.124433106255352e-09,1.5822568166399973e-18,2.053067290558786e-12,1.257055848360012e-12,3.851907256539504e-17,2.504590056300806e-12,5.557168082071256e-17,2.987499480821353e-16,4.0913348983540637e-13,3.76,0.0,0.036766661062494155,0.3124538897035736,0.6633877395743463,1.8660734168324283e-06,1.1159510085322322e-08,0.06463195123136274,2.9402151318284286e-05,3.938480169725562e-15,9.55484496364491e-18,4.253539846798253e-09,4.402804829317701e-10,2.061056334051767e-06,0.6607314883587807,9.98779564087034e-10,0.0032553241531527413,8.657111778653651e-07,7.792586535059562e-05,0.0020845506410396048,1.0156194927636222e-10,1.9704386583122376e-05,1.1994219225778232e-08,3.2725225498284222e-09,1.0423950540656501e-12,0.000479278217189371,2.168329942600411e-09,7.574892007764717e-07,2.244678555159801e-08,0.002096826906449435,1.2936673691033341e-12,1.1226225934337212e-05,1.2479321810790436e-16,1.3510693674099944e-08,1.2040561574994567e-09,1.4353301981591643e-09,9.924324321953181e-06,3.882289041733856e-09,9.213521113390692e-10,3.285745672748374e-11,4.451803395676297e-07,2.1110579848054143e-10,3.812251497728882e-09,3.2007082952203856e-08,2.6344334279976987e-07,2.26407569354527e-08,7.314260248530151e-09,1.643637509934615e-12,7.7914624206885e-09,4.2875623397176244e-07,2.791646313624672e-11,1.3120750889696133e-09,9.954147854258711e-06,6.555160114826234e-12,1.8808606914512657e-14,1.514830145766503e-06,1.0515556709370073e-14,2.0155683147357026e-13,1.8804810550581882e-10,8.926456735669165e-18,9.124833675197044e-18,4.3800540482235294e-07,2.88897112972095e-15,6.986011070977762e-14,1.541949068166244e-12
0.7094441795969607,0.5104209930690203,4.413254110924875e-08,1.6375127395713522e-07,6.619810297896222e-07,0.0031128379271233735,0.0,0.0,1.6431934637693e-05,9.735363767612572e-07,0.007814972638162526,0.021527782596377616,1.6169166798577782e-09,8.613342782039736e-24,2.3717090913685922e-17,1.3635728505869083e-11,1.2521078831511003e-09,0.00012808811379574688,5.820330520749833e-12,8.560507598035721e-19,1.106588199551776e-13,3.60892675160997e-21,8.989671484980566e-14,3.245236621706469e-08,1.1927140670726423e-13,7.1970120932139786e-09,1.6369227062105817e-18,2.0999318427626254e-12,1.2993056959925638e-12,4.0157666232433876e-17,2.5240496118395853e-12,5.695910033006276e-17,3.035661746789385e-16,4.189126026261474e-13,3.76,0.0,0.03615269751843388,0.31178296616604906,0.6639904308282577,1.876948908058627e-06,1.100026373936348e-08,0.064760970325267,2.924539006995601e-05,3.873879880031574e-15,9.398120256467652e-18,4.2295716998850455e-09,4.3877338622682983e-10,2.0456320311112825e-06,0.661361574771609,9.880837019362974e-10,0.003227828809282404,8.649644726702391e-07,7.794322205121774e-05,0.0020693479165121093,1.0051865347221619e-10,1.9715725766064038e-05,1.1957945428891775e-08,3.266460510319529e-09,1.0404612014788995e-12,0.00047926382990081746,2.1695430859637055e-09,7.592043104921646e-07,2.2402476681938107e-08,0.002094206234727479,1.284525515211379e-12,1.1202120171952557e-05,1.2476843762478568e-16,1.3584993072540194e-08,1.210028350345036e-09,1.429127439671357e-09,9.81721598625683e-06,3.902322807408865e-09,9.305203412628004e-10,3.318345946482533e-11,4.4859336055165433e-07,2.1258495693716024e-10,3.7979260029584056e-09,3.218268640143533e-08,2.674297476972567e-07,2.293362750676113e-08,7.3288843478605885e-09,1.6607019980363927e-12,7.8144885049753e-09,4.2960615819388593e-07,2.771168749251367e-11,1.311831575370457e-09,9.949239591337696e-06,6.61510549785361e-12,1.881441244592117e-14,1.5210424911552342e-06,1.05586821293598e-14,2.0520275007257603e-13,1.8956613416292912e-10,8.90275138940359e-18,9.178606796653096e-18,4.407014258523392e-07,2.9204972152355804e-15,7.024339090021606e-14,1.5300204261236526e-12
