Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702)
0.000555756935578927,0.610453561218352,3.2836657437746853e-06,1.1073270950270008e-06,4.024637563063617e-06,0.0037371255574782393,0.0,0.0,9.961244018149891e-05,1.4539542822264073e-05,0.00027201282458833275,0.00494597722199541,2.1848490588300732e-13,2.413346711274974e-18,3.211092496038238e-17,9.763922892262915e-19,4.0301355031436094e-17,1.2110004157876458e-14,1.2001083688229461e-17,2.5230449776349538e-29,4.974400841624511e-23,1.6487110512943836e-29,1.4283640758276945e-20,4.1227721837676153e-19,1.109822726413105e-20,3.335463698703185e-18,1.1674981885702405e-29,4.5115082344011565e-28,1.1960578304248126e-30,2.0486647217794364e-33,1.8010495918442397e-21,2.9367332974593366e-26,7.645980908110909e-25,3.564596480839162e-26,3.76,0.0,0.7542131953758721,0.9686815929858695,0.026877908695461687,7.554653961605089e-18,6.866565757737005e-06,0.011758484701354282,0.001727985196383534,2.2981868079950462e-10,3.486424682980706e-13,1.1401951073141593e-06,1.2413715864777854e-07,2.2170768534399047e-05,0.02521175732546154,4.410127376003563e-06,0.0031491632128186095,3.2227237604760726e-06,0.0002322398378220797,0.0012070518422573862,5.7528666873812454e-08,0.00010310225555139308,1.0080668538843384e-08,1.6778537414983464e-12
0.0005643584908776079,0.6104646712115447,3.2868580398104214e-06,1.108610671477729e-06,4.0259073393439906e-06,0.0037931771029142422,0.0,0.0,9.935891557110315e-05,1.4491566794553156e-05,0.0002786366367528261,0.005021016802121977,2.2351243984440905e-13,2.4300530914333817e-18,3.218324433178148e-17,9.937745756347238e-19,4.1257953466025207e-17,1.2604964248410346e-14,1.2298700753180955e-17,1.5497937587928236e-29,5.2029550556781e-23,8.147556489110085e-30,1.4535600371488938e-20,4.3317756602615486e-19,1.1332793474079589e-20,3.536494634118933e-18,1.2231338695146071e-29,4.517409869969537e-28,1.2739605115150419e-30,2.075887426941644e-33,1.870699837441354e-21,3.08129465855222e-26,8.117395573167614e-25,3.8254213432460584e-26,3.76,0.0,0.7535442008351299,0.9681610516769886,0.02733345520719831,7.885847165860217e-18,6.865769586464233e-06,0.011944831034259395,0.0017276483853418737,2.296643908960332e-10,3.4840838264405116e-13,1.1394292430696366e-06,1.2403256321502226e-07,2.215413257225407e-05,0.02564099860205849,4.433868184823874e-06,0.0032022062353978258,3.285116196831783e-06,0.00023868196866151463,0.0012298223850429506,5.752115502270997e-08,0.00010332898537541014,1.0270126892783722e-08,1.7527002218210222e-12
0.0005729600461762889,0.6104757873287895,3.290045910712544e-06,1.1098934828022438e-06,4.027173173193215e-06,0.003849166494705949,0.0,0.0,9.910256088558696e-05,1.444307271152568e-05,0.00028527449500904566,0.005096006049338945,2.2854506953974403e-13,2.4463189244137044e-18,3.225552956864498e-17,1.0112225572626692e-18,4.2221641761074507e-17,1.311002539998103e-14,1.2597171709534274e-17,2.7441639327343963e-30,5.437483144553172e-23,-1.3961835920230917e-29,1.4788422725174978e-20,4.547865612296329e-19,1.1567696478775912e-20,3.745611278512261e-18,1.2803849733587193e-29,4.514161332852041e-28,1.3555617623805706e-30,2.0929629762356814e-33,1.941499358241375e-21,3.230072675920475e-26,8.608531074610657e-25,4.1007173324626114e-26,3.76,0.0,0.7528757652108394,0.9676408606900144,0.027788698518598106,8.22596752580106e-18,6.8649694493187215e-06,0.012131111052635559,0.0017273099994901862,2.2951008316446408e-10,3.481742702409247e-13,1.138663300277573e-06,1.23928028365103e-07,2.2137489446331922e-05,0.026069949340486637,4.456734151793541e-06,0.0032550879784483365,3.3475797086995027e-06,0.0002451890395253623,0.0012526136361745673,5.751350026851281e-08,0.00010354214504991654,1.045959437249336e-08,1.8295621405606868e-12
0.0005815616014749698,0.6104869094080504,3.293229435937959e-06,1.111175552793333e-06,4.028435415312807e-06,0.0039050937373697036,0.0,0.0,9.884351324969709e-05,1.4394094765043018e-05,0.0002919255548195602,0.00517094495831643,2.3358220761290886e-13,2.462154335851809e-18,3.232778181190683e-17,1.0287361938049226e-18,4.3192399910166743e-17,1.362515011973556e-14,1.2896459417435472e-17,4.0227477073988555e-29,5.678027466113894e-23,2.287083298849071e-30,1.5042106550676655e-20,4.771169014225599e-19,1.1802911915389702e-20,3.9629740895016315e-18,1.3392101653752135e-29,4.513135537073692e-28,1.4409750605086277e-30,2.119256877530127e-33,2.0134302613537726e-21,3.3831065138260343e-26,9.119820808534408e-25,4.391050777007605e-26,3.76,0.0,0.752207888238041,0.9671210200000955,0.02824363835191902,8.575116980768456e-18,6.864165386737758e-06,0.012317323789987254,0.0017269701688050552,2.2935575920857009e-10,3.4794013351324977e-13,1.1378972866366156e-06,1.2382355479703207e-07,2.2120840858390645e-05,0.026498609545562248,4.4787475987035634e-06,0.0033078089398567065,3.4101128663882922e-06,0.00025176042314003263,0.0012754254751050397,5.750571136756501e-08,0.00010374256598323616,1.0649066363377228e-08,1.9084577608666835e-12
0.0005901631567736508,0.6104980372951495,3.2964086907581024e-06,1.1124569040262693e-06,4.029694372714185e-06,0.003960958836983989,0.0,0.0,9.85819021105832e-05,1.4344664695933918e-05,0.00029858902320496083,0.0052458335242276215,2.38623303552196e-13,2.4775692486931466e-18,3.240000215492601e-17,1.0463154458147419e-18,4.417021027322952e-17,1.4150299576837456e-14,1.3196528968850726e-17,3.125513185119079e-29,5.924634699856764e-23,3.015846094589445e-29,1.529665060734967e-20,5.001813264413419e-19,1.203841632606646e-20,4.188743193891083e-18,1.3996098615767985e-29,4.528022003072466e-28,1.5303157057842044e-30,2.1589237518785108e-33,2.086474493166754e-21,3.5404351240691143e-26,9.651698935678603e-25,4.697002208195668e-26,3.76,0.0,0.7515405696169807,0.96660152956074,0.028698274467990618,8.933397649763484e-18,6.863357438165762e-06,0.012503468336101092,0.0017266290065305117,2.2920142059180356e-10,3.477059748212964e-13,1.1371312096340771e-06,1.2371914318897823e-07,2.210418829102407e-05,0.026926979245529732,4.499930347635157e-06,0.003360369622478395,3.4727142611619347e-06,0.00025839550314680696,0.0012982577844906096,5.74977959728473e-08,0.00010393102904218694,1.0838538326265473e-08,1.9894051169027214e-12
0.0006073662673710128,0.6105203099005015,3.3027546713695837e-06,1.1150175348859708e-06,4.032203469909357e-06,0.004072502638810296,0.0,0.0,9.805147218601675e-05,1.4244564107365293e-05,0.0003119502555185348,0.005395459609991857,2.487153386823272e-13,2.5071762785474514e-18,3.254435130235751e-17,1.0816706445302091e-18,4.614692816998804e-17,1.523051118373106e-14,1.3798884455237273e-17,-1.0212848375065696e-28,6.436183275593079e-23,-6.915836239417469e-29,1.5808314613078768e-20,5.485636017356306e-19,1.2510202375904814e-20,4.666139139059695e-18,1.525494066471867e-29,4.584575487755502e-28,1.721249210091249e-30,2.219758154938594e-33,2.2358299419320506e-21,3.8681315383808943e-26,1.0778960883948278e-24,5.358153276249456e-26,3.76,0.0,0.7502076060791271,0.9655635991553851,0.029606634761811548,9.677762105996726e-18,6.861730037373301e-06,0.012875549476653984,0.0017259430674857136,2.2889270543086866e-10,3.472376007175015e-13,1.1355988946654147e-06,1.2351050848363092e-07,2.207087619922314e-05,0.027782847342403355,4.539888593586089e-06,0.00346501218263118,3.598116228392825e-06,0.0002718543403579262,0.0013439833594910645,5.748161152408258e-08,0.00010427496774538403,1.1217464378760043e-08,2.1575260485253916e-12
0.0006223953066515137,0.6105397854118872,3.3082853377104906e-06,1.117252403745536e-06,4.0343869701690905e-06,0.004169746559209895,0.0,0.0,9.758079147249294e-05,1.4155896432769983e-05,0.0003236568974759161,0.005526011609855064,2.575403277365045e-13,2.5317560031474342e-18,3.2670363297427114e-17,1.1127722218729033e-18,4.789679495207194e-17,1.6206633384667773e-14,1.432738182053667e-17,8.24214784018353e-29,6.903299790338603e-23,-4.5336570690343635e-31,1.625812112592335e-20,5.933570710539664e-19,1.2923103883023331e-20,5.112244978841951e-18,1.6408328567799057e-29,4.619664888650578e-28,1.9020456965458663e-30,2.2826556355693176e-33,2.3697800361794976e-21,4.1688427899360344e-26,1.183532209461258e-24,5.99270159713579e-26,3.76,0.0,0.7490449224563407,0.9646579847476525,0.03039920358909762,1.0358927796737187e-17,6.860295942475869e-06,0.013200377309803913,0.0017253402780166367,2.286229708424011e-10,3.4682836772991603e-13,1.1342600892746977e-06,1.2332844931497327e-07,2.2041771718267544e-05,0.02852960330059023,4.572276530220944e-06,0.0035559105322138106,3.7078806543563337e-06,0.000283815138336977,0.0013839962351340194,5.746711429798376e-08,0.00010454285926342256,1.154846104843296e-08,2.3112849770945072e-12
0.0006374243459320146,0.610559276639537,3.3138039156803426e-06,1.1194853633714798e-06,4.036563523219519e-06,0.0042668009124096394,0.0,0.0,9.710389652674307e-05,1.4066225900682269e-05,0.0003353918268487899,0.005656409868985649,2.663707910304946e-13,2.555187604767253e-18,3.279629207242021e-17,1.1440735885461006e-18,4.9668022676331564e-17,1.7212749071799264e-14,1.4857842471006015e-17,-1.7919233311637752e-28,7.38952944979021e-23,-4.117208247370509e-28,1.671053708307162e-20,6.405780199021517e-19,1.3336582088365129e-20,5.586320933566143e-18,1.7618735037714376e-29,4.814651311227051e-28,2.0965801081337475e-30,2.341497599517404e-33,2.506862169494737e-21,4.4832227857187184e-26,1.296086122884872e-24,6.683961378147373e-26,3.76,0.0,0.7478839379762319,0.963753438295382,0.031190842976330912,1.1069459200276518e-17,6.858850522998996e-06,0.013524985827460267,0.0017247345473770208,2.2835321259172777e-10,3.4641909961325054e-13,1.1329211917862063e-06,1.2314658841199532e-07,2.201266981174263e-05,0.029275473474717296,4.602424546971017e-06,0.003646326982869702,3.817833868754869e-06,0.0002959619014150232,0.0014240700083396581,5.7452307711469254e-08,0.00010478369620360543,1.1879395028286442e-08,2.471559655793095e-12
0.0006524533852125155,0.610578782927219,3.3193107083772393e-06,1.1217165049511245e-06,4.038733874243096e-06,0.004363665774289599,0.0,0.0,9.662129554549451e-05,1.3975665573429943e-05,0.0003471521693370874,0.005786654376738493,2.7520478145434806e-13,2.5775178080805152e-18,3.292214224165148e-17,1.1755745672798657e-18,5.1460579328786374e-17,1.8248617546285058e-14,1.5390139031286e-17,8.150488792790726e-28,7.894681479691499e-23,7.615919689637382e-28,1.716555679029917e-20,6.902957759984706e-19,1.37505374822289e-20,6.089210441299829e-18,1.8859485986966307e-29,4.711976354657425e-28,2.3055278800088558e-30,2.54581844835756e-33,2.646976982686116e-21,4.811474325650526e-26,1.4157918512597245e-24,7.435516984289198e-26,3.76,0.0,0.7467246503314025,0.962849959149209,0.031981552465170676,1.1809908995972162e-17,6.857393963227753e-06,0.013849371636493682,0.0017241261442622303,2.280834378689566e-10,3.4600980722079873e-13,1.1315822366939256e-06,1.2296492883948122e-07,2.1983574000165608e-05,0.03002045843590945,4.6304338372265555e-06,0.0037362642828865883,3.9279690419264475e-06,0.00030829167471812684,0.00146420412332838,5.743721046355707e-08,0.00010500030967873097,1.2210244557126501e-08,2.638439241151908e-12
0.0006674824244930164,0.6105983036573873,3.324805997917682e-06,1.1239459139582e-06,4.040898611691651e-06,0.004460341231325188,0.0,0.0,9.613345934940097e-05,1.3884317466468596e-05,0.00035893535383407777,0.005916745126404934,2.8404056808515383e-13,2.598791656409454e-18,3.3047918155165265e-17,1.2072749853138668e-18,5.32744466118135e-17,1.931399121766822e-14,1.592415731081527e-17,-1.7687021890266696e-27,8.419621227365008e-23,-1.9973886985915275e-27,1.7623174662055927e-20,7.425800545348732e-19,1.4164875847910685e-20,6.621753965220017e-18,2.0211899192244166e-29,5.282484601584882e-28,2.529582128100749e-30,2.399857715657432e-33,2.790024761224754e-21,5.153800146801741e-26,1.5428841785352175e-24,8.251099520519755e-26,3.76,0.0,0.7455670570955103,0.9619475466019268,0.03277133174411432,1.2580832722487055e-17,6.85592644105763e-06,0.014173531668047253,0.0017235152804113616,2.278136535555511e-10,3.4560050100994683e-13,1.130243257052369e-06,1.2278347351501016e-07,2.1954487071055106e-05,0.0307645588109192,4.656401581455117e-06,0.003825725181482893,4.0382795429694144e-06,0.00032080159157370366,0.001504398037727105,5.74218375104543e-08,0.00010519523143231119,1.2540988573567167e-08,2.812011008430052e-12
0.0006825114637735173,0.610617838248061,3.330290050129042e-06,1.1261736700063857e-06,4.043058215943442e-06,0.004556827379855814,0.0,0.0,9.564082709032582e-05,1.3792274495281691e-05,0.0003707390786279121,0.006046682115056669,2.928766487164989e-13,2.6190526474848038e-18,3.317362386518922e-17,1.239174687314735e-18,5.5109618319108666e-17,2.0408616703751606e-14,1.645979484968303e-17,4.585760030505056e-27,8.962963246564604e-23,5.1829952041304e-27,1.8083385603844962e-20,7.975009559651002e-19,1.457951095925572e-20,7.184789038746696e-18,2.145396281894382e-29,3.455033231989647e-28,2.7694522880973044e-30,2.897596353581352e-33,2.9359061260465453e-21,5.510400397126664e-26,1.677598413408847e-24,9.134590285985936e-26,3.76,0.0,0.7444111557559676,0.961046199910897,0.03356018061445387,1.3382789021756893e-17,6.854448126335646e-06,0.014497463140041097,0.0017229021261711182,2.275438662695673e-10,3.4519119090037374e-13,1.128904284734933e-06,1.2260222522317685e-07,2.192541124572902e-05,0.031507775256872574,4.680421091506222e-06,0.003914712421804402,4.148758935460047e-06,0.0003334888705103916,0.001544651219947006,5.7406201031645825e-08,0.00010537072673061452,1.2871606707357942e-08,2.99236040780854e-12
0.0006975405030540182,0.6106373861498523,3.335763114425041e-06,1.1283998501109278e-06,4.045213076084078e-06,0.004653124325390561,0.0,0.0,9.514381132665783e-05,1.3699622211263492e-05,0.0003825612796678741,0.006176465343386192,3.0171165216409555e-13,2.63834257245152e-18,3.329926330411859e-17,1.2712734956259479e-18,5.69660987398138e-17,2.1532235915908667e-14,1.699695950226902e-17,-1.1952746212599799e-26,9.530257914599727e-23,-1.3414171477866035e-26,1.8546183872586835e-20,8.551289646208055e-19,1.4994356817570496e-20,7.779150300427947e-18,2.32281950726731e-29,8.190987848962405e-28,3.025871053252344e-30,1.705953203096134e-33,3.084521477422019e-21,5.881480021767795e-26,1.820171049880344e-24,1.0090024379058528e-25,3.76,0.0,0.7432569437427549,0.9601459183174539,0.03434809896032046,1.421633988600774e-17,6.8529591839278764e-06,0.01482116352217263,0.0017222868239441397,2.272740823128641e-10,3.4478188667534536e-13,1.1275653497605907e-06,1.2242118657374443e-07,2.1896348439790362e-05,0.03225010843936642,4.7025819517801275e-06,0.004003228734789865,4.259401003765062e-06,0.0003463508122619196,0.0015849631468835123,5.739031144992922e-08,0.00010552882530497858,1.320207934089934e-08,3.1795711195041896e-12
0.0007125695423345191,0.6106569468436789,3.3412254317023283e-06,1.130624524062745e-06,4.047363545824942e-06,0.0047492321821139705,0.0,0.0,9.464280061756521e-05,1.3606439648712735e-05,0.0003944001063480634,0.006306094815565229,3.1054451516863075e-13,2.6567021027527468e-18,3.342483990155495e-17,1.3035713228278347e-18,5.884390134844326e-17,2.2684586976962468e-14,1.7535568515706718e-17,3.062646399403352e-26,1.0107154978825766e-22,3.428530376966299e-26,1.9011566225841528e-20,9.15534944503399e-19,1.540934693459353e-20,8.405669531754764e-18,2.370511208104633e-29,-4.577940774097332e-28,3.2995821066102536e-30,5.118009205105327e-33,3.2357733026707914e-21,6.267228723356288e-26,1.9708378900632815e-24,1.1121594046277606e-25,3.76,0.0,0.7421044184389104,0.9592467010525147,0.035135086737548483,1.5082050878293398e-17,6.851459768239867e-06,0.015144630510480797,0.0017216694920356187,2.270043078542385e-10,3.4437259702909936e-13,1.1262264825527856e-06,1.2224036015802532e-07,2.1867300093556425e-05,0.03299155902635113,4.7229701488227265e-06,0.004091276837463259,4.370199703598115e-06,0.0003593847970870488,0.0016253333031373692,5.737417732937563e-08,0.00010567134528459619,1.3532387492111717e-08,3.3737251040529677e-12
0.00072759858161502,0.6106765198388174,3.3466772185871677e-06,1.1328477645856003e-06,4.049509827282553e-06,0.004845151072546711,0.0,0.0,9.413816055450163e-05,1.351279960170338e-05,0.0004062539035305179,0.006435570539111518,3.193739728549722e-13,2.6741694481606137e-18,3.3550357615096336e-17,1.3360678456801608e-18,6.074304782664274e-17,2.3865404905956036e-14,1.8075547443035556e-17,-7.822731967177439e-26,1.0732112699379218e-22,-8.790114858859675e-26,1.947952297646274e-20,9.787901433630413e-19,1.5824380361292292e-20,9.065175721585351e-18,2.804854627524538e-29,3.1138581089056848e-27,3.5913712675429164e-30,-3.438303732449137e-33,3.389560751207139e-21,6.667877737077918e-26,2.1298392578059095e-24,1.2233651823969643e-25,3.76,0.0,0.7409535771800777,0.9583485473334518,0.035921143973753435,1.598049130806455e-17,6.8499500352194906e-06,0.015467862009323293,0.0017210502223213384,2.267345485591412e-10,3.439633321369321e-13,1.124887707774079e-06,1.220597481136318e-07,2.1838267727904292e-05,0.03373212769095386,4.741668192435421e-06,0.004178859433772049,4.481149181874091e-06,0.00037258828229206866,0.0016657611810959232,5.735780619016238e-08,0.00010579991118446811,1.3862512782269905e-08,3.5749026485320694e-12
0.0007426276208955209,0.6106961046688005,3.3521186981277456e-06,1.1350696305028556e-06,4.0516522058533466e-06,0.004940881127111852,0.0,0.0,9.36302362695239e-05,1.3418769447736438e-05,0.00041812119182535446,0.006564892524768959,3.281995119917119e-13,2.6907831468758974e-18,3.367581889559489e-17,1.3687631833671898e-18,6.266356710977244e-17,2.507442230177609e-14,1.8616829902669742e-17,-3.4447347448552165e-26,1.1389366777914143e-22,-3.8676046190986377e-26,1.9950056498594392e-20,1.044966181309631e-18,1.6239429299467902e-20,9.758495136231475e-18,2.8918795989316255e-29,9.386133800754422e-27,3.902068681620208e-30,2.251903943144619e-32,3.545790831784051e-21,7.083582675951909e-26,2.2974108639381374e-24,1.3430721037286092e-25,3.76,0.0,0.7398044172676099,0.9574514563736409,0.03670627075434097,1.691223439377234e-17,6.848430123459989e-06,0.01579085611006898,0.001720429087540082,2.2646481024737e-10,3.4355409854107386e-13,1.1235490573618174e-06,1.2187935306159424e-07,2.1809251872668678e-05,0.03447181510223251,4.758755239770197e-06,0.004265979212138477,4.592243739767337e-06,0.0003859587996666292,0.0017062462798554524,5.734120303920172e-08,0.00010591597323907653,1.4192437490938272e-08,3.783182413821168e-12
0.0007576566601760218,0.6107157008892428,3.3575500683999194e-06,1.1372901851695912e-06,4.053790824675674e-06,0.005036422483592748,0.0,0.0,9.311935594935982e-05,1.3324412359473165e-05,0.0004300006442232054,0.006694060786364992,3.3702026536054935e-13,2.7065789108397336e-18,3.380122705498833e-17,1.4016571499814588e-18,6.460549414439811e-17,2.631137022631454e-14,1.9159355885015255e-17,4.738224280537623e-26,1.205033107437562e-22,5.316864987094472e-26,2.0423160582302898e-20,1.1141350499699258e-18,1.66544197368317e-20,1.0486451357544335e-17,2.778907828022399e-29,1.2538827294057488e-26,4.232721531430019e-30,6.210850671947713e-32,3.704366012195752e-21,7.514555475068698e-26,2.4737887035040925e-24,1.4717504991927106e-25,3.76,0.0,0.73865693598914,0.956555427395384,0.03749046720108036,1.7877857469594812e-17,6.846900172982991e-06,0.016113611065316065,0.001719806150447819,2.2619509823666995e-10,3.431449049703091e-13,1.122210555387951e-06,1.2169917701992138e-07,2.1780253496677288e-05,0.03521062190953962,4.774307223013148e-06,0.0043526388410296424,4.70347788529404e-06,0.00039949395268677073,0.0017467881035262795,5.7324373176640755e-08,0.00010602083020058837,1.4522144516545972e-08,3.998641484093493e-12
