Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231)
3.642226221799985e-10,0.47663774239429885,4.608107002765677e-16,1.2170796246108196e-18,4.384111343232973e-18,4.971717188846545e-16,0.0,0.0,7.080840922745321e-13,3.7213710542079583e-20,1.952715129457403e-24,1.3501731426907408e-17,2.1016107695419148e-38,1.621754412697375e-48,2.0615126139485747e-35,1.1417688188205797e-31,5.862076278633723e-34,2.1644720281710734e-35,3.5911981476537465e-50,1.1197138029722432e-63,1.5037225694248335e-66,7.546126130784414e-66,8.995688731367017e-36,7.264541268950959e-54,1.212115265228152e-42,3.0135242772151784e-60,4.703790578666637e-71,7.1757862907651e-67,4.624870229304248e-70,3.203184957763638e-71,6.470114966268241e-45,4.854198687448453e-65,7.971054708374365e-70,3.58794512077495e-75,3.76,0.0,0.6848834928556184,0.9999867004064763,3.6508235338845295e-21,4.732396082521633e-39,2.9068618196629687e-12,2.9073519175140926e-12,7.080277160152618e-13,1.4352114192663718e-21,3.851062129453857e-21,4.607616478123868e-16,2.1169580467030584e-19,5.3229796370756335e-17,3.235326378705448e-18,1.6360801546009186e-22,1.1476527675081711e-27,9.221731716153117e-32,4.971348589501922e-16,8.203488441230856e-29,3.243207666074416e-29,1.2094253784105596e-18,1.0659794093512199e-35,3.153667495797035e-25,4.943460791147147e-25,1.0288910552907843e-24,6.315762479495491e-31,2.686949578083606e-30,4.3636801205409855e-29,2.1475522699318703e-26,1.948833723547294e-40,1.3299592814828543e-05,3.4519834854361274e-44,5.603379076037986e-41,2.7112613543462966e-41,2.93907514660864e-21,3.1605322177353677e-27,2.7959108487617243e-39,8.130486428360063e-34,3.1420273357258185e-36,7.880315561414874e-37,4.3946057306176054e-35,1.1447424178900384e-18,2.5092529942123244e-41,1.1431999678084038e-31,5.5423092989842376e-36,3.939843832400564e-42,5.642004325569996e-41,8.863501524457224e-43,7.124831515185886e-33,3.389503932020551e-21,4.266900907553478e-37,9.190551178680962e-37,1.0172071179625994e-37,8.924354223393005e-20,3.7939192851614556e-40,1.4289966168279853e-53,1.0700937529896013e-58,3.0077879094964934e-50
3.8012777757384095e-10,0.4766377423943099,5.019293310518159e-16,1.3260519013079625e-18,4.775547713568345e-18,5.188860250439424e-16,0.0,0.0,7.39005081036268e-13,4.0534822183656346e-20,2.219858548952581e-24,1.4712400381391e-17,2.389303037533622e-38,1.967622653362449e-48,2.2461566702399872e-35,1.2979018431377795e-31,6.66529305355829e-34,2.567929325920047e-35,4.446786285583431e-50,1.3304500113878657e-63,2.0273372318762398e-66,1.0176385582138222e-65,1.0667719324999704e-35,9.389994464911295e-54,1.4383010191363427e-42,4.063227120190373e-60,6.0809695085182304e-71,9.679492781622177e-67,6.239839102397641e-70,4.320906522298392e-71,7.676376291112558e-45,6.546801200180805e-65,1.0752734025291375e-69,4.840287761717536e-75,3.76,0.0,0.6848834928554606,0.999986371278281,4.150410710918766e-21,5.615590914365914e-39,3.033779187640344e-12,3.034313021461748e-12,7.389436744562412e-13,1.5874298886137012e-21,4.1122239201572046e-21,5.018737242310223e-16,2.360512467941373e-19,5.797988310793371e-17,3.524052247056464e-18,1.78208238703319e-22,1.276569451587397e-27,1.0462030862216235e-31,5.188441257920779e-16,9.14862557105169e-29,3.6189855543214164e-29,1.3173533287219546e-18,1.2613165529403891e-35,3.5228028929745965e-25,5.291862370344973e-25,1.1207113857101385e-24,7.179703085682598e-31,3.054544136188583e-30,4.960625644667603e-29,2.3393618072673448e-26,2.3098111596273828e-40,1.3628720979028495e-05,4.0674178220004335e-44,6.422886828614233e-41,3.082506186593199e-41,3.0674754710849735e-21,3.442634553711959e-27,3.178519453765884e-39,9.242376717816243e-34,3.571900942880284e-36,9.349252188829308e-37,5.204001929826502e-35,1.2468980957138873e-18,3.107006586961208e-41,1.2996052690576604e-31,6.575681770396341e-36,4.70134366127444e-42,6.610936931083624e-41,1.0516112232703691e-42,8.099539575308591e-33,3.851232110093473e-21,5.061968462152778e-37,1.046853950331492e-36,1.1600481022709196e-37,9.714814713329974e-20,4.3131977708456505e-40,1.69550973070337e-53,1.2697199391870344e-58,3.7254605556390457e-50
3.960329329676834e-10,0.4766377423943211,5.448044049972867e-16,1.4397266544967848e-18,5.183735287981525e-18,5.40600770478645e-16,0.0,0.0,7.699260600897512e-13,4.399786292321505e-20,2.510317946617065e-24,1.5975538170848875e-17,2.7021519990477194e-38,2.3712328810062376e-48,2.4388187045005953e-35,1.4676501421009182e-31,7.53883261814476e-34,3.025312120029256e-35,5.458184241315611e-50,1.569834812214983e-63,2.7000373826717885e-66,1.3556169341483265e-65,1.2562174963863642e-35,1.2010381460632326e-53,1.6947737129687307e-42,5.411911394820754e-60,7.779247258351596e-71,1.289762319371879e-66,8.316129689391786e-70,5.757602955735287e-71,9.043917959756494e-45,8.721973156406702e-65,1.4328343898427873e-69,6.450190712320191e-75,3.76,0.0,0.6848834928553027,0.9999860563236398,4.6936243485539565e-21,6.617072567487544e-39,3.1606947379049908e-12,3.1612741764585386e-12,7.698594083382126e-13,1.748386791066857e-21,4.376904117890936e-21,5.447416849405537e-16,2.62156659220417e-19,6.293292003670981e-17,3.825115871491651e-18,1.9343229967629917e-22,1.4143900181262144e-27,1.1808798646430095e-31,5.405533923838733e-16,1.0161448210311138e-28,4.0218831121143415e-29,1.4298928151885267e-18,1.4823322898270708e-35,3.9162614591394026e-25,5.646109206442408e-25,1.2164554094962496e-24,8.119030995080407e-31,3.4542225258953556e-30,5.609666223613006e-29,2.5393879632429656e-26,2.718753074549105e-40,1.394367558956615e-05,4.759291501367395e-44,7.321178013810505e-41,3.486216194985146e-41,3.1958811469886414e-21,3.736798588297966e-27,3.5945410869407345e-39,1.0451240005718944e-33,4.039297777843681e-36,1.101453504814151e-36,6.120327035698123e-35,1.3534186635139366e-18,3.813598355074081e-41,1.4696634976812094e-31,7.747239036021369e-36,5.5706635522891317e-42,7.693343081601992e-41,1.2389709646381221e-42,9.159316876307508e-33,4.353089391504826e-21,5.963240780452932e-37,1.186167321818006e-36,1.3159984332691956e-37,1.0538294728021134e-19,4.877841369478823e-40,1.9976775776981974e-53,1.496066783840157e-58,4.574123066714967e-50
4.278432437553683e-10,0.47663774239434337,6.358236261762421e-16,1.6811985078596459e-18,6.050371579743506e-18,5.840316526599075e-16,0.0,0.0,8.317679908356683e-13,5.134973152015465e-20,3.1650862406957916e-24,1.8659458666746698e-17,3.4075679204175397e-38,3.380671594168127e-48,2.848266555436708e-35,1.8502648167426622e-31,9.5087606088871e-34,4.1204475516794426e-35,8.031598978361511e-50,2.1448062817205294e-63,4.633953355387003e-66,2.3274942201316327e-65,1.7094307262786466e-35,1.910040215304931e-53,2.3090622520396844e-42,9.289626074795714e-60,1.2376183159670598e-70,2.2155878473361785e-66,1.4291651104688564e-69,9.891008071679466e-71,1.2318490818231007e-44,1.497789968153559e-64,2.4615878573221175e-69,1.1082726002612456e-74,3.76,0.0,0.6848834928549868,0.9999854665199646,5.918243019076807e-21,9.0158527905265e-39,3.414520385402306e-12,3.4151966396028384e-12,8.316902042304283e-13,2.0968335244076345e-21,4.915728821151383e-21,6.357449116811002e-16,3.198500457692981e-19,7.344782918000516e-17,4.464256041926145e-18,2.2575189898326937e-22,1.717855730169585e-27,1.4839267131993075e-31,5.839719248171976e-16,1.23991002130667e-28,4.912662680176976e-29,1.668806128509398e-18,2.0101100331809575e-35,4.777579391716358e-25,6.37062425066597e-25,1.4197144463983416e-24,1.0236455192032063e-30,4.355199833412253e-30,7.072746941415058e-29,2.9640965270268825e-26,3.69698042785559e-40,1.4533479202701708e-05,6.394989882486055e-44,9.369606144589591e-41,4.396502200684465e-41,3.452708933386523e-21,4.361313988637214e-27,4.5324245477718154e-39,1.3176075874171592e-33,5.0929422668321926e-36,1.5001846376381894e-36,8.31020928114489e-35,1.5795542097049109e-18,5.611390477730307e-41,1.8530248842535598e-31,1.0552602590903262e-35,7.67423534530224e-42,1.0228555400437308e-40,1.6876132026066336e-42,1.1548313102716248e-32,5.483875725776228e-21,8.120974247613467e-37,1.5014489329292604e-36,1.669750042041001e-37,1.2284067723276453e-19,6.15083708077374e-40,2.7212945368443587e-53,2.0381670644656746e-58,6.734630007955591e-50
4.564725234642847e-10,0.4766377423943633,7.23747318618991e-16,1.9146430581689503e-18,6.887652249072911e-18,6.231211332415666e-16,0.0,0.0,8.874256995853077e-13,5.84518103462869e-20,3.8439033585934844e-24,2.1255028334805484e-17,4.1391422185170296e-38,4.564004712244402e-48,3.2443726790845853e-35,2.2468800639653506e-31,1.155201364852188e-33,5.33861859810799e-35,1.1102993996609224e-49,2.7869098433054613e-63,7.28833999814243e-66,3.6617631619570542e-65,2.2130307085958546e-35,2.8182011519024096e-53,2.9926436410011925e-42,1.4612638636821077e-59,1.8267636381679142e-70,3.4873509831163026e-66,2.2503647013046312e-69,1.556914855256759e-70,1.5961226734618805e-44,2.3568329938824246e-64,3.874878345627169e-69,1.7447990299308682e-74,3.76,0.0,0.6848834928547026,0.9999849783165956,7.187942477698257e-21,1.1685342646256192e-38,3.6429572518383646e-12,3.643727031029315e-12,8.873371569267522e-13,2.4410689500378968e-21,5.41013415354715e-21,7.236520687298325e-16,3.783420990593337e-19,8.360529878238873e-17,5.08167645544238e-18,2.569729737028146e-22,2.024217334272058e-27,1.7974768136298084e-31,6.2304860315189305e-16,1.46669185028043e-28,5.816205825325242e-29,1.8995988926880752e-18,2.595464771556645e-35,5.639357564587391e-25,7.039073950222048e-25,1.6160663855650495e-24,1.2431576884450163e-30,5.2892715398035876e-30,8.589539670518119e-29,3.374451110705126e-26,4.783995226983499e-40,1.5021682515982683e-05,8.186363391401117e-44,1.1521546626518086e-40,5.340517913850689e-41,3.683873196807752e-21,4.9646345352796576e-27,5.504841207665268e-39,1.6000674879390703e-33,6.185304990828133e-36,1.9437173797298486e-36,1.0741095637932689e-34,1.798003475097842e-18,7.756970711502174e-41,2.2504771291900307e-31,1.3673479419181421e-35,1.004457524895838e-41,1.297442010298841e-40,2.1867102081054016e-42,1.4025044546452996e-32,6.65558866223053e-21,1.0520807375980566e-36,1.829905879374815e-36,2.0393394745132785e-37,1.3967575113083679e-19,7.470778964508781e-40,3.526374103464738e-53,2.641378456799544e-58,9.31491394966131e-50
4.851018031732012e-10,0.47663774239438333,8.173608918442389e-16,2.1633816300522018e-18,7.779236104484324e-18,6.622123227700512e-16,0.0,0.0,9.430833832760543e-13,6.601373881525396e-20,4.613433146291576e-24,2.402152355402411e-17,4.96877513785124e-38,6.062871077333467e-48,3.6667497802865525e-35,2.6964399798057913e-31,1.3869362316985906e-33,6.808737040676674e-35,1.5049415598220252e-49,3.564804523012227e-63,1.1151747247445778e-65,5.604120572104499e-65,2.8201793738933245e-35,4.0609819902548786e-53,3.817927134931446e-42,2.2361039576749173e-59,2.6334529508991637e-70,5.339714106166173e-66,3.4469831339481055e-69,2.383992292514017e-70,2.0357686385346238e-44,3.607633536089015e-64,5.933575220809204e-69,2.6721838712666277e-74,3.76,0.0,0.6848834928544184,0.9999845273026932,8.627426173680002e-21,1.4908341896781022e-38,3.871388229296962e-12,3.872257587868734e-12,9.429833886104133e-13,2.81469759839141e-21,5.9122240235610216e-21,8.172469407723313e-16,4.434073410158205e-19,9.442026776407315e-17,5.739069862969983e-18,2.9021514389717067e-22,2.3637544395754168e-27,2.152336888185699e-31,6.621252806763149e-16,1.7188836052573794e-28,6.821711270353125e-29,2.1453319945268147e-18,3.3001620072303915e-35,6.584924221626964e-25,7.721191584214278e-25,1.8251307458811876e-24,1.4919961812473853e-30,6.348169298420159e-30,1.030899960305913e-28,3.811452404679564e-26,6.094725168815114e-40,1.5472696362592088e-05,1.0316828298070386e-43,1.3989139503129217e-40,6.411015111957771e-41,3.915056277386668e-21,5.607043910990183e-27,6.607297848791517e-39,1.920239376427573e-33,7.423664546594025e-36,2.4789894399678807e-36,1.366969845694651e-34,2.030593977380785e-18,1.051369268840604e-40,2.7010545182508693e-31,1.7440222203543223e-35,1.2940109184140568e-41,1.6207426102424235e-40,2.7890911188267332e-42,1.6832739790654632e-32,7.983306011558758e-21,1.3416621625361904e-36,2.2039736647292603e-36,2.4613830252823904e-37,1.5757113830390574e-19,8.96731447826044e-40,4.498154357851488e-53,3.36959549194817e-58,1.2632389090664015e-49
5.137310828821176e-10,0.4766377423944033,9.166639734095683e-16,2.4274359713392077e-18,8.725134130858407e-18,7.013053283680746e-16,0.0,0.0,9.987410439960085e-13,7.40355167228972e-20,5.479363665874689e-24,2.695929149674096e-17,5.902700647031903e-38,7.937555820202586e-48,4.115522941177406e-35,3.2022538394968747e-31,1.6478192742628784e-33,8.563337766637849e-35,2.004576847395932e-49,4.4968864970271e-63,1.6651863585086056e-65,8.369744724362881e-65,3.5440926034017377e-35,5.730566709077525e-53,4.803294534384971e-42,3.339314334250877e-59,3.717869079715991e-70,7.978622160944279e-66,5.152440736124849e-69,3.562315592348437e-70,2.5605286936002777e-44,5.3889441130182764e-64,8.866707035826167e-69,3.993753132061315e-74,3.76,0.0,0.6848834928541342,0.9999841106452104,1.0247360954757458e-20,1.875668884932014e-38,4.099813317931775e-12,4.100788310126901e-12,9.986289014312379e-13,3.218027217225603e-21,6.420938047876914e-21,9.16529022281293e-16,5.153835913490427e-19,1.0589271404253797e-16,6.436435771652045e-18,3.2547835788138056e-22,2.7380895292420067e-27,2.5510619749269133e-31,7.01201957390471e-16,1.9977902083309058e-28,7.934463643975841e-29,2.4060050460349758e-18,4.1394041821112543e-35,7.615770139519178e-25,8.415399771241864e-25,2.0469074032397204e-24,1.7719984080499755e-30,7.539720760956372e-30,1.2243829753074713e-28,4.275109732647394e-26,7.6579374278197e-40,1.588935378949924e-05,1.2822998735250175e-43,1.6795082103433797e-40,7.615998169773178e-41,4.1462587294961236e-21,6.28854563270434e-27,7.84796601232827e-39,2.2804815442900366e-33,8.817179399203683e-36,3.1178489749090305e-36,1.7159667196869042e-34,2.277325340164149e-18,1.4003673361700522e-40,3.2080915538033524e-31,2.1936340799509587e-35,1.643768829316937e-41,1.9974356338466633e-40,3.508108445671694e-42,1.9992149723561296e-32,9.476770348500929e-21,1.6872371364071487e-36,2.626835110541807e-36,2.9397469277004123e-37,1.7652329058936456e-19,1.065155532412091e-39,5.658211120127552e-53,4.239034507243484e-58,1.6835101820659437e-49
5.42360362591034e-10,0.47663774239442336,1.0216561912003262e-15,2.7068278289612623e-18,9.72535731400897e-18,7.404002571513409e-16,0.0,0.0,1.0543986836816142e-12,8.251714388168055e-20,6.447382827652293e-24,3.0068679206311955e-17,6.947169602561819e-38,1.0255678831506392e-47,4.590825683412403e-35,3.767629585777186e-31,1.939591461681646e-33,1.0636927201009994e-34,2.6288845767397597e-49,5.602850865661111e-63,2.432981104367171e-65,1.2230879226816312e-64,4.3987591017144944e-35,7.937038195248864e-53,5.968256860441189e-42,4.879501914424291e-59,5.1519884070481774e-70,1.1664834231568777e-65,7.535771205531037e-69,5.208356831689297e-70,3.1807365764250954e-44,7.876364824709334e-64,1.2964298720083062e-68,5.8404093420256195e-74,3.76,0.0,0.68488349285385,0.9999837257269794,1.2058415826317074e-20,2.3306641523874985e-38,4.3282325178961296e-12,4.329319197810015e-12,1.054273697387804e-12,3.651322698841229e-21,6.935362092737889e-21,1.021497808083349e-15,5.946081674132262e-19,1.180226155977805e-16,7.173773692401672e-18,3.627625641411175e-22,3.148845024562538e-27,2.9962069671985866e-31,7.402786332943683e-16,2.304716575870217e-28,9.159747114831843e-29,2.681617660051141e-18,5.12930309780354e-35,8.733213699473186e-25,9.12030352200616e-25,2.281396236458561e-24,2.0850015567359986e-30,8.871753434873233e-30,1.4406732199827935e-28,4.7654324177458e-26,9.50413774737685e-40,1.627427196487284e-05,1.5742644469076005e-43,1.996205691206888e-40,8.963482653005084e-41,4.3774811074664686e-21,7.009143311096851e-27,9.235019110087787e-39,2.6831514637936258e-33,1.0375008220360776e-35,3.872862385045292e-36,2.127847035133814e-34,2.538197187570564e-18,1.8364301785287082e-40,3.774923285930298e-31,2.725042668828455e-35,2.0620469819884073e-41,2.432297742567778e-40,4.3579265752428455e-42,2.3524024457864207e-32,1.11457230242873e-20,2.095586944771227e-36,3.10171107725945e-36,3.4783658780930966e-37,1.9652867166464152e-19,1.2534617455471257e-39,7.029436600074319e-53,5.266911409514892e-58,2.2089799643552995e-49
5.709896422999504e-10,0.47663774239444334,1.132337173391346e-15,3.0015789488553335e-18,1.0779916640249954e-17,7.794972162285513e-16,0.0,0.0,1.1100563041292368e-12,9.145862011948331e-20,7.523178390357938e-24,3.335003360935763e-17,8.108450911468907e-38,1.3092615714802752e-47,5.092799961441705e-35,4.39587382983542e-31,2.2639961277886274e-33,1.30659825135675e-34,3.399861901039075e-49,6.903718498998026e-63,3.4861287729060187e-65,1.7527460274649127e-64,5.398936945172677e-35,1.0810563844995458e-52,7.333455695248291e-42,6.992296914247493e-59,7.021056774853575e-70,1.6724193130189472e-65,1.0808325864082849e-68,7.467668273454408e-70,3.9073180320505824e-44,1.1289221303460342e-63,1.8588811324293225e-68,8.375827288162587e-74,3.76,0.0,0.6848834928535658,0.9999833701302306,1.4071261951538434e-20,2.8638883649252073e-38,4.556645829343062e-12,4.5578502509246705e-12,1.1099177783390273e-12,4.114812013138651e-21,7.454708026872086e-21,1.1321527933207535e-15,6.814178849206488e-19,1.3080995046606278e-16,7.951083139522152e-18,4.020677113187518e-22,3.5976432851167534e-27,3.490326613799863e-31,7.79355308388014e-16,2.6409676186441217e-28,1.0502845392028617e-28,2.9721694501448876e-18,6.286879561129992e-35,9.93842088097196e-25,9.834669086165473e-25,2.5285971272469395e-24,2.4328425927439098e-30,1.0352094683772709e-29,1.68104080884784e-28,5.282429782552419e-26,1.1665570078353553e-39,1.662986865777525e-05,1.911461345158104e-43,2.3512710546291647e-40,1.0461495775833127e-40,4.608723965585558e-21,7.768840650575995e-27,1.0776632428716426e-38,3.1306057883208764e-33,1.2106309888185325e-35,4.7573140564969475e-36,2.609739352045693e-34,2.8132091441796863e-18,2.374913734152757e-40,4.404885352784755e-31,3.347615373554018e-35,2.557810479671362e-41,2.9301986002720915e-40,5.35352175806841e-42,2.7449113332076986e-32,1.2999904167523967e-20,2.573878372332963e-36,3.631860462167116e-36,4.081243131250291e-37,2.175837570002159e-19,1.4627621076660682e-39,8.636039893887577e-53,6.471444108537121e-58,2.8583064005946002e-49
5.996189220088668e-10,0.4766377423944633,1.2487065484126787e-15,3.3117110758780613e-18,1.188882309600367e-17,8.185963127014086e-16,0.0,0.0,1.165713907005847e-12,1.0085994527848599e-19,8.712437961326808e-24,3.6803701526279655e-17,9.392832692720023e-38,1.653191742199734e-47,5.621596155790021e-35,5.090291852237933e-31,2.6227789795095414e-33,1.5888950826440729e-34,4.341952785029507e-49,8.421863903961826e-63,4.908022292250615e-65,2.467900346596209e-64,6.56015014463167e-35,1.4503711329752161e-52,8.9206645279048e-42,9.845106024479796e-59,9.425162276860479e-70,2.355912690450483e-65,1.5231289800931252e-68,1.0520024197148946e-69,4.751790803875503e-44,1.5898261583085436e-63,2.6187956873977716e-68,1.1802281974480521e-73,3.76,0.0,0.6848834928532815,0.999983041621385,1.629657265145493e-20,3.4838530680784807e-38,4.7850532524253375e-12,4.786381469477864e-12,1.165561146014847e-12,4.608691317825591e-21,7.978296282436584e-21,1.2484934734170803e-15,7.76149058653316e-19,1.442546967342691e-16,8.768363630364217e-18,4.433937482008875e-22,4.086106608919333e-27,4.035975519140426e-31,8.184319826714153e-16,3.0078482419331038e-28,1.1969041725640376e-28,3.277660030528765e-18,7.630063029852474e-35,1.1232422924705092e-24,1.0557405265157198e-24,2.7885099601743403e-24,2.8173582591707432e-30,1.1988571727736644e-29,1.946755763069459e-28,5.826111149085796e-26,1.4176216225834163e-39,1.6958377447552762e-05,2.2978759602236944e-43,2.746963719877292e-40,1.2118076858593738e-40,4.83998785809877e-21,8.56764144927801e-27,1.248098313389613e-38,3.6252003526252476e-33,1.402024348700056e-35,5.785206102804438e-36,3.1691537483985523e-34,3.102360834977432e-18,3.03288076218525e-40,5.101314020851759e-31,4.071227901266181e-35,3.1406925787853205e-41,3.4960965342675415e-40,6.510682096907609e-42,3.1788164911812693e-32,1.5049052684978977e-20,3.1296633536985156e-36,4.2205801973310994e-36,4.752450602470174e-37,2.396850338136051e-19,1.6941690642686382e-39,1.0503547480907097e-52,7.871855128794031e-58,3.6522446447416945e-49
