Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54)
3.835344080231538e-07,0.78556565915915,0.00018794195076447259,3.558885030447866e-05,1.5760292308328945e-05,0.00023010998588942537,0.0,0.0,2.5327257458935647e-05,1.6395936163640963e-07,6.330550976715716e-10,0.00036028521220294875,4.135559700893118e-12,1.9437775340574386e-14,8.797117296591697e-12,7.642802050873734e-15,1.6591558080295484e-16,9.390886541850391e-16,7.591402654654859e-21,2.6381064496040053e-28,1.6986332715960928e-25,8.569559308371238e-29,2.305856761357213e-16,6.018437458481827e-22,1.2329112244006223e-20,4.519260751870803e-25,1.8535936999756663e-27,5.5694592026812444e-30,8.894973483047431e-34,5.840039492834524e-34,7.427081721501005e-22,1.6932559130570367e-30,1.7718903123921778e-28,1.3155950131075898e-28,3.76,0.0,0.6353953144615245,0.9994677717708691,5.038149504175428e-05,8.541176708419048e-21,0.0008546865139755556,0.0016487679397486795,0.0006236859571622463,9.277969419956783e-10,4.70784503811283e-11,9.395063854313427e-05,2.7078320953157318e-05,2.1808786867812037e-07,2.832922794153513e-06,6.6290719973424e-06,9.391900623932997e-09,9.360020675357231e-11,1.6539358804585732e-05,7.344872132084853e-09
3.8955446712338607e-07,0.7855703191443656,0.00019085149275973213,3.6649994932883247e-05,1.6137259756939362e-05,0.00023797482688199244,0.0,0.0,2.5778167038026575e-05,1.6912486922587862e-07,6.756826531767657e-10,0.00037158044307831724,4.297232006150643e-12,2.0655268242883243e-14,9.042830419250122e-12,8.232973681352421e-15,1.799498803227555e-16,1.0305595249452462e-15,8.201495485090804e-21,3.0465585794886246e-28,1.920949510088732e-25,1.0071791057759245e-28,2.4898142025707773e-16,6.914781647919334e-22,1.3486083756489132e-20,5.139443181201885e-25,2.096308851752967e-27,6.635897073343337e-30,1.0665936533592268e-33,6.959706105624625e-34,8.349987358927761e-22,1.913564334488717e-30,2.0349373794861407e-28,1.513280402097969e-28,3.76,0.0,0.6353529531968797,0.9994530218559826,5.25940909203651e-05,9.602353932090606e-21,0.0008625950392197004,0.0016803285253646158,0.000645026615292157,9.435879975914122e-10,4.7525359846356694e-11,9.504193424729616e-05,2.741516747994589e-05,2.258795830705176e-07,2.981182585260898e-06,6.9354668563345915e-06,1.0227005628970315e-08,9.927507161853472e-11,1.6799421750735772e-05,7.997145110998672e-09
4.0159458532385055e-07,0.7855796937088925,0.00019657085088031878,3.8791089480577965e-05,1.6891029584477454e-05,0.00025405545085706874,0.0,0.0,2.6683934134310593e-05,1.7969320664446785e-07,7.669064891540161e-10,0.0003945578960190991,4.626173441196584e-12,2.3233202032547085e-14,9.534504673794854e-12,9.508398140321726e-15,2.1068384389042101e-16,1.234435734317422e-15,9.52758932814302e-21,4.028080333825434e-28,2.438050559465133e-25,1.377130017163232e-28,2.8886021504706387e-16,9.054681003590755e-22,1.6051935885439735e-20,6.5986036161099715e-25,2.6607719349097613e-27,9.325254606954052e-30,1.518060412067903e-33,9.784298002974652e-34,1.0480182013254375e-21,2.4251558304809004e-30,2.6613811188133727e-28,1.9854517201851083e-28,3.76,0.0,0.6352672899245534,0.9994230853076719,5.717573859436566e-05,1.205696556738819e-20,0.0008780463734979933,0.001743846871836049,0.0006886377836415209,9.747436488394623e-10,4.839882123545752e-11,9.717458859007585e-05,2.80734339890791e-05,2.41822893069582e-07,3.2928394917817697e-06,7.57152776437233e-06,1.2072441075301696e-08,1.1133412101093913e-10,1.7319701087490117e-05,9.43858873149679e-09
4.124306917042686e-07,0.7855881914970289,0.00020160427963555267,4.073721226098941e-05,1.7568708468100045e-05,0.00026892065670428456,0.0,0.0,2.750348970306914e-05,1.8947459734535917e-07,8.56066541804442e-10,0.00041566802488338296,4.928041917083646e-12,2.571899904381448e-14,9.97667850653777e-12,1.0768980720372278e-14,2.415702848169079e-16,1.4437459856622063e-15,1.0847902394214212e-20,5.13074805633242e-28,2.996670177232298e-25,1.8049194779060458e-28,3.284211113236158e-16,1.1441222289146809e-21,1.8670293394748252e-20,8.198014066337974e-25,3.270407420029818e-27,1.2527454149035856e-29,2.0628105345630242e-33,1.3149010626431605e-33,1.276080807772944e-21,2.9766801874031012e-30,3.3576090715353455e-28,2.5121694731276825e-28,3.76,0.0,0.6351891386766958,0.9993956555301253,6.147743325391744e-05,1.4693119901489406e-20,0.0008915451496284455,0.0018014550006292304,0.0007289293367528203,1.002287914594707e-09,4.916222789623043e-11,9.903825732408028e-05,2.8648646417913227e-05,2.5657506921073014e-07,3.5909787160721324e-06,8.170492780469944e-06,1.3948574696218884e-08,1.230245125151355e-10,1.7788140846676983e-05,1.0904077710752558e-08
4.232667980846866e-07,0.7855967450887446,0.0002065296630184618,4.269899954774414e-05,1.824516851119072e-05,0.00028414959508698065,0.0,0.0,2.832703123140121e-05,1.9951088762436247e-07,9.521915941482966e-10,0.0004371743012799652,5.234812581556329e-12,2.8364403013693342e-14,1.0417897913770148e-11,1.2140913147731734e-14,2.7572292630459685e-16,1.6797618836745752e-15,1.229506851273333e-20,6.480396018301187e-28,3.656297181722081e-25,2.3423480850183164e-28,3.7161956682318223e-16,1.4344597501954388e-21,2.1606476096878632e-20,1.0113529650095895e-24,3.990064846514748e-27,1.6664351612434894e-29,2.7755270989547304e-33,1.749773229686848e-33,1.543245247669016e-21,3.626634292718676e-30,4.201456347410613e-28,3.1528671660896718e-28,3.76,0.0,0.6351100086208175,0.9993677763871781,6.59476676557042e-05,1.7791844112033032e-20,0.000904668216383134,0.001859469429254277,0.0007701871480125298,1.029353491743399e-09,4.990466330619992e-11,0.00010085046127340784,2.920793323532722e-05,2.717014123556898e-07,3.9062618156679425e-06,8.794524355212678e-06,1.604646846346807e-08,1.3554003726924726e-10,1.82567742277047e-05,1.2542885488711751e-08
4.3410290446510463e-07,0.78560535290162,0.00021134722921797776,4.4674158139119576e-05,1.891992615910864e-05,0.00029973429842563383,0.0,0.0,2.9154415166499844e-05,2.098012659560187e-07,1.055545938128949e-09,0.00045906579875523446,5.545903299150186e-12,3.1171658488514535e-14,1.0857590591644741e-11,1.3628400926086491e-14,3.133471916336053e-16,1.944729729704279e-15,1.387549205253304e-20,8.119733728742625e-28,4.430210858275138e-25,3.011510469376982e-28,4.1860394686191074e-16,1.7852613117535025e-21,2.4885398020775703e-20,1.2393585150069125e-24,4.834117369400088e-27,2.1961593796245713e-29,3.6997594577306196e-33,2.3068680885254603e-33,1.85437743045795e-21,4.387679218323589e-30,5.216835546328674e-28,3.926637785983709e-28,3.76,0.0,0.6350299189643436,0.9993394590916178,7.058603004070894e-05,2.141443668713232e-20,0.0009174252458578794,0.0019178787982622983,0.0008123916065291292,1.0559334395724046e-09,5.0626640102481096e-11,0.00010261245963037643,2.975167256495511e-05,2.871944081287939e-07,4.239089759346822e-06,9.443548156755661e-06,1.838412125556386e-08,1.4891188548662506e-10,1.872561621132284e-05,1.436911787461077e-08
4.4493901084552266e-07,0.7856140133931239,0.00021605744579358954,4.6660478558707016e-05,1.9592534022514043e-05,0.00031566680403503005,0.0,0.0,2.9985498816326862e-05,2.203448666257617e-07,1.1663899755394894e-09,0.0004813318580967315,5.8607428128668004e-12,3.414269788900883e-14,1.1295225524867746e-11,1.523542829222864e-14,3.546507685721869e-16,2.2409725085378106e-15,1.559550485602846e-20,1.0096506251769349e-27,5.332719438438278e-25,3.8376798058521537e-28,4.695155829419148e-16,2.2063791848901474e-21,2.8532711314963894e-20,1.5091828385075028e-24,5.818026958102789e-27,2.8687956703563175e-29,4.888256444522909e-33,3.0145818508452756e-33,2.2147001289407174e-21,5.2734211157117116e-30,6.430262716094944e-28,4.854801642724329e-28,3.76,0.0,0.6349488888057131,0.9993107146088208,7.539199194978719e-05,2.562760380396491e-20,0.0009298256874102462,0.0019766720213119176,0.0008555232141735895,1.0820223333593509e-09,5.1328661058398474e-11,0.00010432549347638302,3.028023870391415e-05,3.0304657035375775e-07,4.589855219893799e-06,1.0117464902565256e-05,2.0980296154191153e-08,1.631716588078457e-10,1.9194682091776994e-05,1.639748540447513e-08
4.557751172259407e-07,0.7856227250585899,0.00022066099183246885,4.8655835923539394e-05,2.0262578741815603e-05,0.0003319391721031022,0.0,0.0,3.082014060517735e-05,2.3114077070011538e-07,1.2849799532075273e-09,0.0005039620833706173,6.178772904111702e-12,3.727915067053518e-14,1.1730311565802772e-11,1.6965745346842528e-14,3.9984315610881296e-16,2.5708853291553078e-15,1.7461349682149234e-20,1.2463748894787413e-27,6.379164833630165e-25,4.849550657586333e-28,5.244882705543823e-16,2.70881138892705e-21,3.2574761946888704e-20,1.8267417124813552e-24,6.958344196682995e-27,3.716132865588342e-29,6.40446099035491e-33,3.906525499600847e-33,2.629794942628864e-21,6.298414850975503e-30,7.870973674364369e-28,5.961036489047889e-28,3.76,0.0,0.6348669371097635,0.9992815536584008,8.036491707305341e-05,3.050366649973795e-20,0.000941878771507828,0.002035838282022429,0.0008995626101775591,1.1076161351785953e-09,5.201121910690333e-11,0.00010599078400987295,3.079400129357158e-05,3.192504522041073e-07,4.958942627353367e-06,1.0816152235872642e-05,2.3854515785580358e-08,1.783514127705575e-10,1.966398745671021e-05,1.864330028142403e-08
4.666112236063587e-07,0.7856314864314984,0.00022515873268281783,5.065819034094207e-05,2.0929678968420165e-05,0.00034854350167521644,0.0,0.0,3.165820029781062e-05,2.421880070894882e-07,1.4115677308258465e-09,0.0005269463376232289,6.499450243232514e-12,4.058235342452577e-14,1.2162395924271487e-11,1.882285734052261e-14,4.491352264047547e-16,2.936930664302684e-15,1.9479164853461837e-20,1.5280017862818691e-27,7.585921491925587e-25,6.079472696278013e-28,5.836478409483512e-16,3.304775448606369e-21,3.703854483900296e-20,2.1985310752926102e-24,8.272701444084939e-27,4.775518312466526e-29,8.324174503476056e-33,5.0222184944677884e-33,3.105602577031605e-21,7.478163165122818e-30,9.571029091083875e-28,7.2715028130565035e-28,3.76,0.0,0.634784082686049,0.9992519867162288,8.550406956970838e-05,3.612075845465915e-20,0.0009535935135558879,0.0020953670303039637,0.0009444905927899144,1.1327120741954148e-09,5.2674797376313497e-11,0.00010760953120954728,3.1293324675025485e-05,3.357986560370957e-07,5.346728232159639e-06,1.1539466521784487e-05,2.702705665455673e-08,1.9448370049438714e-10,2.0133548167424825e-05,2.112247253491052e-08
4.774473299867768e-07,0.785640296082232,0.0002295516970037332,5.266558689706194e-05,2.159348345543322e-05,0.0003654719448495935,0.0,0.0,3.2499539195554845e-05,2.5348555368888606e-07,1.5464005787372179e-09,0.0005502747383238536,6.822247958458508e-12,4.405336085852186e-14,1.2591062589207845e-11,2.081001600205967e-14,5.027388032020751e-16,3.341633432939923e-15,2.1654970082516758e-20,1.8609594271505716e-27,8.970389633001553e-25,7.5636723234047365e-28,6.471118038288957e-16,4.0077813605007866e-21,4.195165871301658e-20,2.631655535661832e-24,9.779799591198066e-27,6.090553009117009e-29,1.0737397217636277e-32,6.407835788236169e-33,3.648421474262914e-21,8.82911228335486e-30,1.1565407507810025e-27,8.814963380817178e-28,3.76,0.0,0.6347003441697605,0.9992220240167767,9.080862189783613e-05,4.256301414345648e-20,0.0009649787177069785,0.0021552479782757927,0.0009902881383335252,1.1573085356161052e-09,5.331986923730879e-11,0.0001091829128531897,3.1778567395654034e-05,3.526838420672914e-07,5.753580176847996e-06,1.2287244563206654e-05,3.051894256435363e-08,2.1160161724882482e-10,2.0603380339557496e-05,2.385150547042063e-08
4.882834363671948e-07,0.7856491526176019,0.0002338410560110023,5.467615527163795e-05,2.2253669256242102e-05,0.000382716719281534,0.0,0.0,3.3344020306030774e-05,2.650323385878224e-07,1.6897210045116858e-09,0.0005739376526013604,7.1466569355522995e-12,4.769295739317215e-14,1.3015930705906833e-11,2.2930212865266924e-14,5.60866257908082e-16,3.787575954660292e-15,2.3994653490927488e-20,2.2522659002592632e-27,1.0550982919809437e-24,9.342459223805043e-28,7.149890604034457e-16,4.832703426740531e-21,4.7342260895835445e-20,3.1338561113612382e-24,1.149938856534957e-26,7.711834961266153e-29,1.3750355317194103e-32,8.11700840435435e-33,4.26490484137467e-21,1.0368644201131684e-29,1.3892085278239803e-27,1.0622896290523798e-27,3.76,0.0,0.6346157400050638,0.9991916755557539,9.627766216691428e-05,4.9920746921372186e-20,0.0009760429806518869,0.0022154710958468436,0.0010369364178369378,1.1814049579596348e-09,5.394689836073622e-11,0.00011071208384131678,3.22500818453936e-05,3.6989873596093454e-07,6.179858575635557e-06,1.3059305235460002e-05,3.4351937159112914e-08,2.297388456908427e-10,2.1073500324206313e-05,2.684749043770061e-08
4.991195427476128e-07,0.7856580546800027,0.0002380281046741229,5.668810903872517e-05,2.2909940024648345e-05,0.00040027011919084094,0.0,0.0,3.419150848969236e-05,2.7682724133538266e-07,1.841766605850159e-09,0.0005979256923530951,7.472186874838292e-12,5.150166919501092e-14,1.3436652936313658e-11,2.5186174465721585e-14,6.23730124283882e-16,4.2773928182308265e-15,2.6503959791764254e-20,2.709543631965378e-27,1.2347110868730506e-24,1.1460414898177989e-27,7.873796829194328e-16,5.79585055853407e-21,5.323902238035298e-20,3.7135370791681235e-24,1.345224195380607e-26,9.697749314306088e-29,1.748772147620273e-32,1.0211676378628073e-32,4.9620561690784344e-21,1.211506547281222e-29,1.6592102696144513e-27,1.2729600764013673e-27,3.76,0.0,0.6345302884305356,0.999160951092999,0.00010191020104906195,5.829061687656682e-20,0.0009867946953926907,0.002276026606070942,0.001084416811568735,1.2050017378763498e-09,5.455633878520223e-11,0.00011219817574543716,3.2708213988896894e-05,3.8743613550132893e-07,6.625915600625932e-06,1.385545104081737e-05,3.854853567248239e-08,2.4892970145557654e-10,2.154392468955112e-05,3.012810098151881e-08
5.099556491280309e-07,0.7856670009466927,0.00024211424468325487,5.869974469853872e-05,2.356202441155636e-05,0.0004181245250171985,0.0,0.0,3.504187058556984e-05,2.8886909424964847e-07,2.0027699478118774e-09,0.0006222297092784282,7.798367127443784e-12,5.547977649909373e-14,1.3852913819709986e-11,2.758035930088309e-14,6.915427325238323e-16,4.81376569954194e-15,2.91884796144715e-20,3.2410304521690014e-27,1.4379156262840456e-24,1.3966560439869578e-27,8.64374757179953e-16,6.9150346900886e-21,5.967108337765571e-20,4.3797918300018594e-24,1.5660126107875468e-26,1.211530401909575e-28,2.2095036492511528e-32,1.276299290987376e-32,5.7472233233598456e-21,1.408759310640182e-29,1.9709615667471362e-27,1.517229502897545e-27,3.76,0.0,0.6344440074664583,0.9991298601555824,0.0001077051782753879,6.777578827276525e-20,0.0009972420549976197,0.002336904980351667,0.0011327109217085874,1.2281001419468518e-09,5.514863499357353e-11,0.00011364229652809333,3.31533031712677e-05,4.052889164317616e-07,7.092095573710488e-06,1.4675469583845108e-05,4.3131955947711966e-08,2.6920917885701854e-10,2.2014670202999068e-05,3.371158642507947e-08
5.207917555084489e-07,0.7856759901290141,0.00024610096902629683,6.070944047890325e-05,2.420967455277002e-05,0.00043627241185104266,0.0,0.0,3.589497551830384e-05,3.011566837623634e-07,2.1729584624891685e-09,0.0006468407898700965,8.124747331969179e-12,5.962732614328875e-14,1.4264428144295908e-11,3.0114956435997984e-14,7.645158631837e-16,5.3994181612042845e-15,3.2053639940608814e-20,3.85558724400428e-27,1.6668447890489366e-24,1.6914501249050462e-27,9.460562841665465e-16,8.209636972915317e-21,6.666800954433958e-20,5.142427636131271e-24,1.8145764121205543e-26,1.5041009355566524e-28,2.7741338780565434e-32,1.5852278381531804e-32,6.628091292471537e-21,1.6306338198905623e-29,2.3291932520552053e-27,1.7991205730522588e-27,3.76,0.0,0.6343569149037892,0.9990984120410998,0.00011366146874267885,7.848607651886498e-20,0.0010073930563370332,0.0023980969335444017,0.0011818005833451628,1.2507022249464788e-09,5.5724221997655677e-11,0.00011504553040091505,3.3585681983104685e-05,4.2345003756129514e-07,7.5787350633886575e-06,1.5519134969001868e-05,4.8126128792459585e-08,2.9061299648732786e-10,2.2485753813881344e-05,3.7616764934571946e-08
5.316278618888669e-07,0.785685020971642,0.0002499898480526001,6.271565493595779e-05,2.4852664643324303e-05,0.0004547063567388915,0.0,0.0,3.675069438808534e-05,3.136887517917483e-07,2.3525543695290376e-09,0.0006717502503832708,8.450897869206596e-12,6.39441442145519e-14,1.4670939337544612e-11,3.279188564591958e-14,8.428604212194586e-16,6.0371104611695075e-15,3.510469561930547e-20,4.562702103389396e-27,1.9237228930698916e-24,2.0362546714077347e-27,1.0324971372613576e-15,9.700671458741778e-21,7.425974903443907e-20,6.011989250923131e-24,2.09327950847465e-26,1.8561799537828134e-28,3.462200841366183e-32,1.95720227378454e-32,7.612673674536627e-21,1.8792287472916873e-29,2.7389535697299742e-27,2.1229648431337193e-27,3.76,0.0,0.6342690282946597,0.9990666158211235,0.00011977788825033849,9.053808464378416e-20,0.0010172555037991728,0.0024595934189840718,0.0012316678739399825,1.2728107541757447e-09,5.62835254304593e-11,0.00011640893780067527,3.400567617642911e-05,4.419125451952823e-07,8.0861629859127e-06,1.6386209122014297e-05,5.355568772152075e-08,3.1317764254731203e-10,2.295719263671955e-05,4.1863016105650023e-08
5.42463968269285e-07,0.7856940922518275,0.00025378251690110534,6.471692538272793e-05,2.549078959380254e-05,0.0004734190449609424,0.0,0.0,3.760890054508632e-05,3.2646399713668303e-07,2.541774615928417e-09,0.0006969496318023372,8.776410152167124e-12,6.842984870000892e-14,1.5072217884453057e-11,3.56127989744425e-14,9.26786130205004e-16,6.729634396319302e-15,3.834672192461639e-20,5.372490976420262e-27,2.210862134349333e-24,2.4373803221206562e-27,1.1237610712540655e-15,1.1410846004259496e-20,8.247659051534165e-20,6.999781272191556e-24,2.4045729058525055e-26,2.277599424990116e-28,4.2961831529017453e-32,2.4026934277792737e-32,8.709303004165595e-21,2.1567282956676394e-29,3.2056088227542434e-27,2.4934098844661693e-27,3.76,0.0,0.6341803649442707,0.9990344803447933,0.00012605319888773952,1.0405532933115591e-19,0.0010268370129841334,0.0025213856234672398,0.0012822951213957755,1.2944291394552517e-09,5.682696164535143e-11,0.00011773355546301343,3.4413604622947226e-05,4.606695769523129e-07,8.614700710174425e-06,1.7276443037016983e-05,5.944595814066738e-08,3.3694041974740607e-10,2.3429003935076327e-05,4.647027311263648e-08
5.53300074649703e-07,0.7857032027786505,0.0002574806641727701,6.671186617325933e-05,2.612386376419389e-05,0.0004924032753770022,0.0,0.0,3.846946964993205e-05,3.3948107688571726e-07,2.7408308335390684e-09,0.0007224306948259424,9.100896768373115e-12,7.308386204593917e-14,1.546805978253055e-11,3.8579083589736256e-14,1.01650124667121e-15,7.479808205516613e-15,4.1784608113587766e-20,6.29569478170564e-27,2.5306586641517297e-24,2.9016239151963246e-27,1.219902779067427e-15,1.3364620153689044e-20,9.134912227649335e-20,8.117889209295968e-24,2.7509898226393005e-26,2.779429766307417e-28,5.301829020139339e-32,2.9335032546273775e-32,9.926620023720932e-21,2.4654000372711055e-29,3.7348425020495306e-27,2.915425453158213e-27,3.76,0.0,0.6340909419040447,0.999002014242526,0.00013248611409202892,1.1916835661910104e-19,0.0010361450143744051,0.002583464962218091,0.0013336649108670316,1.3155613683868668e-09,5.7354937821433156e-11,0.00011902039657278162,3.480977930578766e-05,4.797143650290308e-07,9.164662165762252e-06,1.8189577951698837e-05,6.582294602436409e-08,3.619394896277887e-10,2.3901205106000693e-05,5.145901446094219e-08
