Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60)
8.033473592330783e-07,0.6075456854769646,3.76,0.0,0.7335932246964908,0.9779191041182055,0.004328796579656234,0.0,0.000204377778783063,0.03917033585167475,0.006193702487464214,0.02949521950359132,5.390343316648307e-09,3.6977938065866026e-10,0.0013767917875716193,0.0008413569323056952,0.013164072424278207,0.015078446475465185,0.00031472856092183227,0.00018475721733878436,0.0006503012848236229,6.018206320351268e-06,0.0010840992903664668,0.00023089252982571126,5.4839810586473954e-05,2.612172999773447e-07,0.0006555372417837184,0.00012705410301692751,8.058574360032554e-07,1.8618359795602685e-11,0.00013154901077853386,9.364821179309698e-06,2.6554872689480742e-05,1.4538793850225616e-06,9.102650744993531e-08,0.0020540043817232115,0.00261417745745112,3.896774999988237e-09,1.9427275176111384e-11,3.537685924643616e-07,3.2178756030072067e-08,9.158269373174266e-07,8.762572253079919e-06,1.7150548330314127e-11,2.884481082185594e-11,8.307986996899353e-10,2.6435218428602245e-10,1.9140601551042263e-12,1.2582880560257364e-08,2.313016595432182e-11,6.336303039875785e-08,6.760036134874881e-06,4.7294136589400127e-07,8.466492786139363e-08,2.3662987565643967e-07
8.153149153911167e-07,0.6076159222179394,3.76,0.0,0.7325945426032056,0.9775382227523275,0.004444238009763748,0.0,0.0002061533854197497,0.03981453141623774,0.006187192159853714,0.030058166376902173,5.384692240501888e-09,3.6920959456975443e-10,0.0013812478681888532,0.0008393218820207974,0.013428252092492819,0.015372500011117729,0.0003181500860919177,0.0001841638366112404,0.0006564273986975153,6.131344015833633e-06,0.001125665278951615,0.000237708528051304,5.799521829997781e-05,2.7798626331373366e-07,0.0006738852619517649,0.00013445536337319767,8.208108353941122e-07,1.980489413572464e-11,0.00013746795697173764,9.536073925875405e-06,2.791382704487932e-05,1.5103817470004095e-06,9.359921892746244e-08,0.0021077874972247517,0.0026131593155685855,4.00618492090767e-09,2.0569732112308758e-11,3.630271559890756e-07,3.3284032466943236e-08,9.400944031737931e-07,9.13259251756022e-06,1.7596856057804464e-11,3.070049318872973e-11,8.686534840836867e-10,2.764807238226976e-10,2.0169144913871983e-12,1.3489673723901456e-08,2.3895409897927237e-11,6.71821084017904e-08,6.893183932152516e-06,4.986467736742806e-07,8.965197085447056e-08,2.5499062194677824e-07
8.27282471549155e-07,0.6076860760209573,3.76,0.0,0.7315963307260376,0.977157018401803,0.004560505695323415,0.0,0.0002079040741702179,0.04045823672116286,0.006180250274862221,0.030619106409694223,5.378491000258211e-09,3.6861405227472655e-10,0.0013855956299800546,0.0008372217425761361,0.013692354514141575,0.015666148705335045,0.00032152045463138874,0.00018355627969082392,0.0006624591404114432,6.2439581859875575e-06,0.0011680269324212465,0.0002445320068493314,6.126406984302488e-05,2.9552199432615334e-07,0.0006925953393805292,0.0001421343726438623,8.356929384639175e-07,2.104495066468962e-11,0.00014353231547966044,9.705993057336342e-06,2.9318112616083572e-05,1.5677588140774734e-06,9.622358479913268e-08,0.002161845978110671,0.0026121403085238313,4.11776389323614e-09,2.1755440815249006e-11,3.7239949592689544e-07,3.441316619712398e-08,9.64542459969705e-07,9.511039159784747e-06,1.804607164647492e-11,3.263756843852251e-11,9.074589743647541e-10,2.889200404366119e-10,2.1230683482588062e-12,1.4442522500117115e-08,2.4672094513440704e-11,7.113020511645665e-08,7.026162487315319e-06,5.251571237538063e-07,9.481224826767013e-08,2.7446116430065924e-07
8.392500277071934e-07,0.6077561445412804,3.76,0.0,0.7305986491199653,0.9767755171887699,0.004677583240446121,0.0,0.00020963070037928306,0.0411014364303835,0.006172907132391351,0.0311779716772204,5.371776966720975e-09,3.679946325308487e-10,0.0013898408874330925,0.0008350619316727073,0.013956357611164073,0.01595936795853778,0.0003248398372828805,0.00018293584736761104,0.000668399826962388,6.356035157580713e-06,0.0012111813666101133,0.00025135941413057997,6.464760339436376e-05,3.1384234360363087e-07,0.0007116689332332559,0.00015009516984259633,8.505020064555997e-07,2.2339723209914602e-11,0.000149742108857941,9.8745306392502e-06,3.076851702419798e-05,1.6259920974740636e-06,9.889984341929688e-08,0.0022161699699933227,0.002611120506251704,4.231520925294141e-09,2.298503084824848e-11,3.818895203522598e-07,3.5566755523366684e-08,9.891820187015654e-07,9.897935937498512e-06,1.849839426422721e-11,3.465784087751366e-11,9.472198598831173e-10,3.016719299187864e-10,2.232555075015614e-12,1.5442740383564555e-08,2.5460041052379806e-11,7.520718048614445e-08,7.1590298021374666e-06,5.524750123438775e-07,1.0014662240475994e-07,2.950868034182473e-07
8.512175838652317e-07,0.607826125611598,3.76,0.0,0.7296015540476455,0.9763937436805168,0.004795454788506544,0.0,0.0002113340838385024,0.04174411680827036,0.0061651912699004375,0.031734698442249444,5.364585365031792e-09,3.673531034945419e-10,0.001393989146732615,0.000832847535050317,0.014220240753202346,0.01625213492381574,0.0003281084216222023,0.00018230375871492054,0.0006742526410904952,6.467562176116684e-06,0.0012551255967084521,0.0002581873408841805,6.814700167715293e-05,3.3296492834948603e-07,0.0007311073596372101,0.00015834170373748506,8.652364193932367e-07,2.369038650797404e-11,0.00015609732287414832,1.0041641063728329e-05,3.2265832885144984e-05,1.685063079426652e-06,1.0162820646246427e-07,0.002270749986224217,0.002610099974520434,4.347463945977297e-09,2.4259117099521595e-11,3.915012097411406e-07,3.6745403048671514e-08,1.014024357618766e-06,1.029330729783966e-05,1.895402968339024e-11,3.6763109731683776e-11,9.879409563290942e-10,3.1473822608599803e-10,2.3454079476462723e-12,1.6491645192127447e-08,2.625906941590284e-11,7.941279274666969e-08,7.29184346994693e-06,5.806026353540827e-07,1.0565584600913512e-07,3.169135273742654e-07
8.6318514002327e-07,0.6078960172311985,3.76,0.0,0.7286050981977051,0.9760117209794263,0.004914104999378163,0.0,0.00021301501001394396,0.042386265612587466,0.006157129559115288,0.03228922692675386,5.356949389809888e-09,3.6669112883842105e-10,0.001398045622198885,0.0008305833252966497,0.01448398467276692,0.01654442840409047,0.0003313264111489414,0.00018166115578010996,0.0006800206349612971,6.578527354751519e-06,0.0012998565435252325,0.00026501251958621326,7.176339218887945e-05,3.529071186209475e-07,0.0007509117977154849,0.00016687783284801238,8.79894669454625e-07,2.509809526711447e-11,0.00016259790822325051,1.0207280991074088e-05,3.381085762608882e-05,1.7449532328600012e-06,1.044088599586451e-07,0.0023255768927829628,0.0026090787751825036,4.465599847824789e-09,2.5578299782308728e-11,4.012386064717895e-07,3.794971412587683e-08,1.039081050913325e-06,1.0697178492470102e-05,1.9413188918346048e-11,3.895516929348193e-11,1.0296272196276044e-09,3.281208052092785e-10,2.461660220916915e-12,1.759055882694378e-08,2.7068998560546393e-11,8.374670459225049e-08,7.424660434533474e-06,6.095418048758716e-07,1.113405661803581e-07,3.3998797964194106e-07
8.751526961813084e-07,0.6079658175557738,3.76,0.0,0.7276093308911743,0.9756294708079628,0.005033519027508956,0.0,0.00021467423126532916,0.043027871993803146,0.006148747297742314,0.032841501095880014,5.348900314649821e-09,3.66010273555366e-10,0.0014020152517952656,0.000828273779669001,0.014747571385161059,0.016836228754940095,0.0003344940244219475,0.00018100910802817095,0.0006857067339693626,6.68891962599106e-06,0.0013453710394021768,0.0002718318223048918,7.549784747949644e-05,3.736860242858471e-07,0.0007710832955116172,0.00017570732552227658,8.944753546943397e-07,2.6563983282951945e-11,0.00016924378215168716,1.037140929193246e-05,3.540439328807689e-05,1.8056440395061745e-06,1.0724196532048996e-07,0.002380641893649748,0.0026080569663956645,4.585934529656504e-09,2.6943164447721494e-11,4.111058049449279e-07,3.9180295411920654e-08,1.064363902175053e-06,1.1109575684557343e-05,1.987608695703156e-11,4.123580911006978e-11,1.0722837586975346e-09,3.4182159006380687e-10,2.5813451775320727e-12,1.8740807062756314e-08,2.7889646623949757e-11,8.820848924599289e-08,7.557536778924294e-06,6.392939653599118e-07,1.1720132829236726e-07,3.64357426570658e-07
8.871202523393467e-07,0.6080355248878202,3.76,0.0,0.7266142982766477,0.9752470135889442,0.005153682500826416,0.0,0.00021631246805189151,0.04366892640040764,0.00614006829642093,0.03339146845358545,5.340467596201358e-09,3.6531200946188346e-10,0.0014059027117653306,0.0008259230969734179,0.01501098411290309,0.017127517792796604,0.0003376114942371851,0.00018034861654911958,0.0006913137406261412,6.798728696028554e-06,0.0013916658337970408,0.0002786422585390303,7.935138547403586e-05,3.9531848268006594e-07,0.0007916227757973764,0.00018483386008789728,9.089771731324669e-07,2.808916260889889e-11,0.0001760348299941742,1.0533986990013508e-05,3.704724631684879e-05,1.8671170065615675e-06,1.1012766035936547e-07,0.0024359365166635055,0.0026070346028320233,4.7084729386469396e-09,2.8354282008948673e-11,4.2110694230591803e-07,4.043775352595066e-08,1.089884882630207e-06,1.1530526047805578e-05,2.0342941587229194e-11,4.360681420956823e-11,1.1159158471223536e-09,3.5584255353282157e-10,2.7044961744135732e-12,1.9943719367129073e-08,2.8720831045059672e-11,9.279763640958042e-08,7.690527541816943e-06,6.698602094515572e-07,1.2323857989650834e-07,3.9006972438605623e-07
8.990878084973851e-07,0.6081051376676043,3.76,0.0,0.7256200435147563,0.9748643685213356,0.005274581500458089,0.0,0.00021793041012104386,0.04430942048990558,0.006131114961138723,0.033939079849352655,5.331678973053832e-09,3.645977204049933e-10,0.0014097124304557566,0.000823535213544786,0.015274207214400554,0.017418278708238186,0.00034067906684559626,0.00017968061803992286,0.0006968443384997475,6.90794500158738e-06,0.0014387375985539103,0.0002854409728238482,8.332496983618162e-05,4.1782104694879205e-07,0.0008125310417554857,0.0001942610250705087,9.23398917163485e-07,2.967472277739519e-11,0.00018297090662733784,1.0694977205445416e-05,3.8740227343630776e-05,1.9293536819856703e-06,1.130660602878205e-07,0.00249145259986551,0.002606011735893578,4.8332191117288624e-09,2.9812208776275116e-11,4.3124618974957894e-07,4.172269381028687e-08,1.1156560741318814e-06,1.1960057857755649e-05,2.081397231404795e-11,4.606996536197831e-11,1.160528933774288e-09,3.7018572200311624e-10,2.8311466861555526e-12,2.120062874707114e-08,2.956236896623789e-11,9.751355807055086e-08,7.823686559529576e-06,7.012412934543974e-07,1.2945267459438475e-07,4.171732857787574e-07
9.110553646554234e-07,0.6081746544646663,3.76,0.0,0.7246266069524876,0.9744815536518355,0.005396202541251645,0.0,0.00021952871767659667,0.04494934704516786,0.006121908371325371,0.034484289295415194,5.322560559642505e-09,3.6386870719717377e-10,0.0014134486013765311,0.0008211138183700914,0.015537226116643292,0.017708495984111863,0.0003436970012087573,0.0001790059885714314,0.0007023010961791361,7.016559669140033e-06,0.001486582932877427,0.00029222524213557257,8.741951036951168e-05,4.412099750541917e-07,0.0008338087825303514,0.00020399231947417187,9.377394682551188e-07,3.132173006942637e-11,0.00019005183784421388,1.085434509880628e-05,4.0484150957601705e-05,1.992335668537291e-06,1.1605725870632839e-07,0.0025471822783259394,0.002604988413899199,4.960176216298473e-09,3.1317486501888073e-11,4.4152774438694316e-07,4.303571919215483e-08,1.1416896168268435e-06,1.2398200575592184e-05,2.1289399368038003e-11,4.862703937155707e-11,1.2061286524389034e-09,3.8485317849109814e-10,2.9613303457221426e-12,2.2512871621612618e-08,3.041407734476488e-11,1.0235559414901368e-07,7.957066331406832e-06,7.334376523971496e-07,1.358438758672979e-07,4.457170461452418e-07
9.230229208134618e-07,0.6082440739698224,3.76,0.0,0.7236340262878793,0.9740985859424656,0.005518532553076736,0.0,0.00022110802252383766,0.045588699895843396,0.006112468353832563,0.03502705379395615,5.3131369353908364e-09,3.6312619229482965e-10,0.0014171151955458382,0.0008186623673956671,0.015800027251695506,0.01799815531823453,0.00034666556829025585,0.0001783255471504821,0.0007076864712392588,7.124564476380601e-06,0.0015351983680269995,0.00029899247312381946,9.163586345333087e-05,4.655012194317969e-07,0.0008554565786410809,0.00021403115311846119,9.519977919621546e-07,3.303122683438184e-11,0.00019727742165357383,1.101205781587766e-05,4.227983547158696e-05,2.056044636628231e-06,1.1910132857240233e-07,0.002603117971449023,0.0026039646822551936,5.089346590113983e-09,3.287064243308832e-11,4.519558216520079e-07,4.437742914298215e-08,1.1679976613864795e-06,1.2844984924712204e-05,2.17694428035229e-11,5.127980939754294e-11,1.2527208304905164e-09,3.998470653534768e-10,3.0950809824584428e-12,2.388178771888706e-08,3.1275772959539866e-11,1.0732301796887997e-07,8.090717906706822e-06,7.664494146840138e-07,1.4241236085071918e-07,4.757504295417451e-07
9.349904769715001e-07,0.6083133949876458,3.76,0.0,0.7226423367255844,0.9737154813343527,0.005641558862889511,0.0,0.0002226689291892707,0.04622747384454612,0.006102813552998992,0.03556733317376387,5.303431229298478e-09,3.6237132421975705e-10,0.0014207159731634985,0.0008161840970577776,0.01606259799677866,0.018287243550431754,0.00034958505038083684,0.00017764005908699093,0.0007130028141872879,7.23195181583216e-06,0.001584580371746346,0.00030574019919841025,9.597483251021583e-05,4.907104172777467e-07,0.0008774749072521614,0.00022438084702736087,9.661729332202204e-07,3.4804230857265266e-11,0.00020464742950794727,1.1168084433157537e-05,4.412810268241205e-05,2.120462336072952e-06,1.2219832315037683e-07,0.0026592523707507196,0.0026029405836406833,5.220731780295469e-09,3.4472189373727944e-11,4.6253464822545653e-07,4.5748418731907804e-08,1.194592325658665e-06,1.3300442960322288e-05,2.2254321681719403e-11,5.4030045300298764e-11,1.3003114966662842e-09,4.1516958677358017e-10,3.2324326574909667e-12,2.5308719996291407e-08,3.214727280838396e-11,1.1241504154160738e-07,8.22469079108957e-06,8.002764163129559e-07,1.491582240437692e-07,5.07323314409435e-07
9.469580331295385e-07,0.6083826164293957,3.76,0.0,0.7216515711237799,0.9733322548079405,0.005765269177539666,0.0,0.00022421201601325008,0.04686566459754753,0.006092961496991445,0.03610508993585287,5.293465200177209e-09,3.6160518174397305e-10,0.0014242544946536924,0.0008136820370744761,0.01632492661774793,0.01857574859368542,0.00035245574045548176,0.00017695023917551576,0.0007182523723729836,7.3387146604766965e-06,0.0016347253524429915,0.0003124660774951024,0.000100437168502582,5.168528814489593e-07,0.0008998641472981383,0.00023504463386545273,9.80264011876689e-07,3.664173476934862e-11,0.0002121616074641007,1.1322395904165343e-05,4.602977762722726e-05,2.185570606815231e-06,1.2534827694052128e-07,0.0027155784281015743,0.002601916158167605,5.3543325814620525e-09,3.612262575324154e-11,4.7326845545168e-07,4.714927776988639e-08,1.2214856555726934e-06,1.3764608132341523e-05,2.2744253335041287e-11,5.687951401005885e-11,1.3489068879855748e-09,4.3082301106863684e-10,3.373419696599434e-12,2.6795014582318254e-08,3.3028394238385993e-11,1.1763082065311009e-07,8.359032870926603e-06,8.349182146502493e-07,1.5608148094509628e-07,5.404859991265971e-07
9.589255892875768e-07,0.6084517373063701,3.76,0.0,0.7206617601328762,0.9729489204398273,0.005889651567299099,0.0,0.0002257378362141323,0.04750326869971799,0.00608292866060523,0.03664028910758019,5.283259312731024e-09,3.608287778572822e-10,0.001427734131114656,0.0008111590225352596,0.01658700221577566,0.018863659369171958,0.0003552779415606945,0.0001762567547004352,0.0007234372938489238,7.444846531301346e-06,0.00168562966313156,0.00031916788574265346,0.00010502357045575761,5.439435919583137e-07,0.0009226245844595345,0.00024602565841721217,9.942702184891794e-07,3.8544705504351515e-11,0.00021981967727961982,1.1474965006567186e-05,4.798568833699969e-05,2.251351388705633e-06,1.2855120658633934e-07,0.0027720893444261817,0.0026008914435170995,5.490149072920279e-09,3.782243570171646e-11,4.841614732251705e-07,4.858059004003476e-08,1.2486895901101345e-06,1.4237515341895303e-05,2.3239452711444302e-11,5.982997991556372e-11,1.3985134558625967e-09,4.468096726463067e-10,3.5180767206468906e-12,2.834202073868548e-08,3.39189548314444e-11,1.2296945974687203e-07,8.493790353752566e-06,8.703741017530978e-07,1.631820716078489e-07,5.7528916744107e-07
9.708931454456153e-07,0.6085207567236564,3.76,0.0,0.7196729323264576,0.9725654914563656,0.006014694450090645,0.0,0.00022724691892289536,0.048140283473474155,0.006072730524699368,0.03717289810480941,5.272832809672661e-09,3.600430635140261e-10,0.0014311580742103348,0.0008086177053236253,0.016848814677065074,0.01915096574498333,0.00035805196623037074,0.00017556022827356054,0.0007285596311686835,7.550341466658018e-06,0.0017372896051540644,0.00032584351905169955,0.00010973468600521886,5.719971880470076e-07,0.0009457564159880438,0.0002573269781055434,1.008190810371907e-06,4.051408379858942e-11,0.0002276213374491235,1.1625766290145246e-05,4.9996665588260336e-05,2.3177867303952167e-06,1.3180711175899014e-07,0.0028287785588498038,0.002599866475098477,5.628180654799337e-09,3.957208913110081e-11,4.952179243222968e-07,5.004293260965378e-08,1.2762159301395334e-06,1.4719200991689601e-05,2.3740131793142497e-11,6.288320527006007e-11,1.4491378714599345e-09,4.6313197371944913e-10,3.666438673660212e-12,2.995109084142294e-08,3.48187727853753e-11,1.284300165984571e-07,8.629007723280459e-06,9.066431172353189e-07,1.7045986410763117e-07,6.117838538337316e-07
9.828607016036537e-07,0.6085896738742596,3.76,0.0,0.7186851143248627,0.9721819802842365,0.006140386576394958,0.0,0.00022873977018746265,0.048776706961501805,0.006062381632434534,0.03770288660169604,5.262203780060955e-09,3.592489311733296e-10,0.0014345293455365054,0.0008060605649062354,0.01711035462542726,0.019437658478333193,0.00036077813592871763,0.000174861240512653,0.0007336213451131656,7.655193993338546e-06,0.0017897014316897693,0.0003324909866440883,0.0001145711119657975,6.010279608164228e-07,0.0009692597553797776,0.0002689515635459758,1.0220251078345486e-06,4.2550783730102506e-11,0.00023556626418350156,1.1774776025631417e-05,5.206354265408946e-05,2.3848587974090345e-06,1.3511597601807518e-07,0.00288563973828187,0.002598841286188868,5.768426083234862e-09,4.1372041822445175e-11,5.064420191545426e-07,5.153687521948225e-08,1.3040763109019118e-06,1.5209703030557955e-05,2.4246499084021344e-11,6.604095061227478e-11,1.5007870303292956e-09,4.797923859022178e-10,3.818540848654372e-12,3.162358037961382e-08,3.5727667101151445e-11,1.3401150677853615e-07,8.76472770750234e-06,9.437240606739e-07,1.7791465791843464e-07,6.500214088614276e-07
