Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124),S(3821),CHO2(141),S(579),CHF2O(164),C2H2O(930)
3.302313380972376e-13,0.8303319427531665,7.035243202574546e-16,1.9251047928276367e-17,2.3777124071733153e-18,1.8880703755426054e-11,0.0,0.0,2.56638570346019e-11,2.2929310217161446e-19,7.274589751748881e-25,2.6053364908204614e-17,9.92522391789571e-32,1.3424687523424783e-37,1.1576039279248705e-25,3.515364150011974e-29,1.968937353894367e-28,5.927142914778333e-36,1.5033233680213061e-46,3.431154729215098e-48,1.844439618939038e-59,6.905197293692391e-63,1.3267492263906036e-32,1.623414415981788e-52,5.680557525015291e-38,9.526266936164428e-54,7.801927048144803e-59,7.454126601131926e-62,7.063318081634645e-63,3.1579384255433234e-63,4.592594881349696e-41,9.844066253143968e-63,2.8477128792688205e-65,4.5045817073698895e-67,3.76,0.0,0.9809684055662421,0.9999987747897631,9.645637163452445e-24,8.068273001191468e-35,1.8247416362451448e-09,1.8247423944136202e-09,2.5663857475067215e-11,7.035413602862627e-22,8.382982070955042e-21,7.032022141058858e-16,3.144808440224186e-15,1.110427348190104e-19,1.67868206995003e-19,5.24132046157675e-20,9.209119369753626e-24,5.833158028637563e-28,1.888070372916063e-11,7.278013026267507e-24,8.655797533905254e-24,2.652165423750618e-19,5.2297249115314655e-36,1.9827971894705964e-22,3.1538737797735515e-21,2.759141258663593e-22,5.982938499952277e-30,1.1382761520882037e-29,3.4700343352660414e-27,2.214166415127198e-22,5.2815336970884e-36,1.2251845724012868e-06,3.529632837280098e-38,1.5012947280158895e-35,3.9436644703211014e-35,3.1462651165858643e-15,2.2054643258301935e-22,2.331664651584694e-33,5.899657619100885e-29,1.0729414764123783e-30,2.1424160597431483e-35,2.6615918136229656e-29,2.223719831273045e-18,2.8710317832839605e-43,2.5668171225293745e-29,8.98025895915669e-38,1.7379369570989277e-34,3.6678610321807464e-38,1.276226192196453e-41,2.376983120022721e-30,1.278826657736851e-22,8.440609441412472e-39,7.129250671816728e-31,2.1487519704322006e-34,1.3842933858350093e-19,4.7602652105307544e-32,1.3040624793715444e-42,6.155974699020575e-48,2.0292513854532033e-45,1.1409937955822844e-45,2.4821535592490658e-55,2.2859743727453556e-53,4.106098167982098e-42,2.2909988886964166e-47,1.6840674252548646e-18,1.3248657034466062e-47,1.2954753664489235e-19,1.551238089933423e-38,8.129800035960346e-20,1.800543733366235e-57
4.617075785027684e-13,0.8303319428593282,1.3752284795974904e-15,2.7116709765666678e-17,4.647971614599024e-18,2.6397749100944825e-11,0.0,0.0,3.588149558490215e-11,4.482165272104695e-19,1.929258827770659e-24,5.0929720115443277e-17,2.6322172759305863e-31,3.5602851294457115e-37,2.2628526297034743e-25,8.654810206840237e-29,5.221739758764127e-28,1.9219996736302968e-35,6.870689220150856e-46,1.1940980187000822e-47,1.042871365393327e-58,4.575364715508335e-62,3.519219195509875e-32,9.758553357122098e-52,1.9769033693830366e-37,5.359499497400044e-53,4.689915529349308e-58,5.219912689941387e-61,5.215900548005072e-62,2.331906481033917e-62,1.6326969063741431e-40,6.8590438887333e-62,2.067936410917059e-64,3.326393177194121e-66,3.76,0.0,0.9809684048220146,0.9999982872763903,2.558105854155487e-23,2.8078670271961804e-34,2.5512324544573724e-09,2.551233936506163e-09,3.588149644384727e-11,1.375354088450941e-21,1.638434486466386e-20,1.374600839038992e-15,4.396990600024769e-15,2.170628930886259e-19,3.281514658759497e-19,1.0245603468836198e-19,1.8001783312802193e-23,1.1477904006069901e-27,2.6397749049050867e-11,1.4227541974244984e-23,1.6920161664313828e-23,5.184387233576317e-19,1.3938582220518133e-35,3.8804455253655152e-22,6.164591727655182e-21,5.39350180542042e-22,1.5867136476967617e-29,3.01882398801527e-29,7.06278315432904e-27,4.328202541982422e-22,1.4008154243980114e-35,1.7126877269190766e-06,9.361414962497493e-38,3.9827366998388073e-35,1.0458711090443097e-34,4.3988994550616635e-15,4.311195703224731e-22,6.18368351392857e-33,1.5646242792600582e-28,2.8455201920123367e-30,7.455890216068534e-35,7.058409225616926e-29,4.34687138365523e-18,1.2707987598294453e-42,6.807352048488941e-29,3.125188872324803e-37,4.608961608213595e-34,1.1802007399540095e-37,4.5370088796363045e-41,6.3039010696137316e-30,3.013232133241272e-22,2.9373871891148627e-38,1.8907219805292956e-30,5.699585159370223e-34,2.7059079348708226e-19,1.2624489961120676e-31,4.538296020662475e-42,2.1424050047165574e-47,7.066245927134616e-45,3.970465961721459e-45,1.0991455663826967e-54,1.012489803702655e-52,1.4597897183093882e-41,1.0140432121895227e-46,2.3545736856551727e-18,5.86386121172782e-47,2.532141963135584e-19,5.398513475682291e-38,1.5891245452896296e-19,1.0129476098628457e-56
5.931838189082992e-13,0.8303319429654902,2.2699610675897035e-15,3.509700113374759e-17,7.67211060604907e-18,3.391479444169471e-11,0.0,0.0,4.609912898689394e-11,7.398303955172633e-19,4.000702587043167e-24,8.406707135480107e-17,5.4584201535467945e-31,7.3829380581174886e-37,3.735080729268546e-25,1.7155005222378482e-28,1.0828333013920404e-27,4.6760132362270784e-35,2.169693193060614e-45,3.0363702205493604e-47,3.9444098170592445e-58,2.0345677537441232e-61,7.299021146122704e-32,3.856193118502657e-51,5.026832860003572e-37,1.978575224775725e-52,1.8532795910501223e-57,2.4297457009948505e-60,2.5428612756128498e-61,1.1368251392875218e-61,4.229592952710804e-40,3.177630017069785e-61,9.696524678327672e-64,1.62168243923946e-65,3.76,0.0,0.9809684040777872,0.9999977999247829,5.30480723132223e-23,7.139814452263387e-34,3.277723039792625e-09,3.2777254860756963e-09,4.609913040319684e-11,2.2703150493210916e-21,2.7040126532595693e-20,2.2689264600282667e-15,5.649246351541555e-15,3.58284886336033e-19,5.416608487714984e-19,1.6911487226701466e-19,2.971394880754467e-23,1.9066852828726896e-27,3.391479435515146e-11,2.348517728774554e-23,2.7928611241844615e-23,8.557397086817885e-19,2.904061107389017e-35,6.412376038401058e-22,1.0174490799275413e-20,8.90256490189737e-22,3.29037649407089e-29,6.260235397644232e-29,1.2107898907895814e-26,7.144178694588019e-22,2.905122169778719e-35,2.2000291156914156e-06,1.9414059224785793e-37,8.261490605290746e-35,2.1688041994202203e-34,5.65153380229994e-15,7.116113149243397e-22,1.282307674544909e-32,3.2445642595268197e-28,5.900791236177724e-30,1.8958747197025942e-34,1.4636485844827363e-28,7.174984098627428e-18,3.875635933511601e-42,1.4116419280148855e-28,7.946597788233072e-37,9.557330759657043e-34,2.861842454015994e-37,1.1753246328030338e-40,1.3072412269794514e-29,5.799848105102273e-22,7.4690227337909e-38,3.920798238863659e-30,1.1821164935022e-33,4.466276615372152e-19,2.617943562637521e-31,1.1539916284000575e-41,5.447809448555425e-47,1.7978104495543395e-44,1.009524137772761e-44,3.3535336569533814e-54,3.0898532438927375e-52,3.7817914777972386e-41,3.092544930330676e-46,3.0251216311970365e-18,1.788236783412455e-46,4.179220864689901e-19,1.3727275764047567e-37,2.6229131312949107e-19,3.7393623799456054e-56
7.246600593138299e-13,0.8303319430716519,3.3877215077270388e-15,4.319196275798628e-17,1.1450166176527445e-17,4.143183977793965e-11,0.0,0.0,5.6316757242211067e-11,1.1041346626853253e-18,7.18477686764248e-24,1.254660085294217e-16,9.802648697164587e-31,1.3258821707000342e-36,5.574286515176484e-25,2.9870094518431923e-28,1.9446389301621246e-27,9.625924879023124e-35,5.5470395578500236e-45,6.449580517208269e-47,1.1783810981588253e-57,7.077935567705877e-61,1.3110337611862398e-31,1.1911435916348016e-50,1.0677391476452489e-36,5.772166341826072e-52,5.724599814917211e-57,8.756311420475416e-60,9.496692580115108e-61,4.2455633229714754e-61,9.116889470723583e-40,1.140757615919761e-60,3.495410227100922e-63,6.05640057779982e-65,3.76,0.0,0.9809684033335597,0.9999973127348881,9.526906427887231e-23,1.5165579809642738e-33,4.004213392251202e-09,4.004217043122212e-09,5.6316759355039835e-11,3.388466552151122e-21,4.0349127834325296e-20,3.3861781812215153e-15,6.901576259287167e-15,5.347083487024035e-19,8.083995872805039e-19,2.523897019847765e-19,4.4345625012198064e-23,2.863611768186659e-27,4.1431839647462436e-11,3.5051234094360606e-23,4.168115471359277e-23,1.2771194169288092e-18,5.239569467293515e-35,9.580753378173996e-22,1.5183319847523695e-20,1.3286330113858391e-21,5.909130971718592e-29,1.1242799518779767e-28,1.873933933892608e-26,1.0662096546477485e-21,5.217699862794929e-35,2.687208791685854e-06,3.4867629270623557e-37,1.4841126720164469e-34,3.894877535211636e-34,6.904168158524729e-15,1.0620220155795747e-21,2.3028650241679903e-32,5.826847977692916e-28,1.0597167527515031e-29,4.026998468841736e-34,2.6284407728757894e-28,1.0708056802400622e-17,9.58029737122117e-42,2.5351395982661115e-28,1.687910071569276e-36,1.7163328647612982e-33,5.880960633866063e-37,2.53338597381137e-40,2.3476485119371703e-29,9.884610909077513e-22,1.5864569032036127e-37,7.041291186352867e-30,2.1232829690487397e-33,6.665363337807103e-19,4.701516442375589e-31,2.4511763825225695e-41,1.1571903814043135e-46,3.820683373488481e-44,2.1441452877270118e-44,8.292973751453602e-54,7.642796487128854e-52,8.15192861669716e-41,7.644437303225786e-46,3.6957314209868146e-18,4.420146429623135e-46,6.236605787008317e-19,2.915789884303987e-37,3.9143126526853287e-19,1.0908551201663424e-55
9.876125401248914e-13,0.8303319432839755,6.292323816343866e-15,5.972604741579162e-17,2.1268163168997675e-17,5.646593043789102e-11,0.0,0.0,7.675199831886168e-11,2.050814230638817e-18,1.7789599314070511e-23,2.3305082281269427e-16,2.427142316732812e-30,3.2828815534062346e-36,1.0353624828625176e-24,7.110434392759631e-28,4.814955485089708e-27,2.987540478188313e-34,2.4511711750190255e-44,2.087054955414771e-46,6.819943613879602e-57,5.410984842808654e-60,3.247213027538707e-31,7.231376078960707e-50,3.455054199018882e-36,3.218540973436425e-51,3.4753004373147347e-56,7.036972116989806e-59,8.024303225556895e-60,3.587229826294121e-60,3.015659664024543e-39,9.115744146679792e-60,2.8129328043086284e-62,5.117381940455743e-64,3.76,0.0,0.9809684018451048,0.9999963388400404,2.3589311041099034e-22,4.9074007208051e-33,5.4571933985394225e-09,5.45720017964616e-09,7.67520022433196e-11,6.2944975749638165e-21,7.49223563578849e-20,6.289456614924264e-15,9.4064606315007e-15,9.931583282556597e-19,1.5015770833505803e-18,4.687872814179793e-19,8.236754347591225e-23,5.384917428864177e-27,5.646593019071563e-11,6.510977785453133e-23,7.741855463036342e-23,2.372114702676718e-18,1.309237987812112e-34,1.7834852462026593e-21,2.819683926050094e-20,2.467796529562666e-21,1.46311413179272e-28,2.78381606480694e-28,3.7256686940749995e-26,1.980376355020904e-21,1.29213369527298e-34,3.661083201168963e-06,8.63442657536281e-37,3.676919701146957e-34,9.643609761492736e-34,9.409436898762537e-15,1.972601577920785e-21,5.701902996817081e-32,1.4427359707840435e-27,2.623900885380827e-29,1.3030869859469545e-33,6.5075874899013e-28,1.988907784840132e-17,3.9854422876081583e-41,6.277042852955747e-28,5.461800994459544e-36,4.2494269509064534e-33,1.8228615508533077e-36,8.379689635143446e-40,5.812812440293587e-29,2.285825343548307e-21,5.133404831170022e-37,1.7434378745988152e-29,5.258972568539684e-33,1.237955744069669e-18,1.1641049985605188e-30,7.931715765011473e-41,3.7447366974781066e-46,1.2375269587585664e-43,6.937078547700643e-44,3.4525460960068564e-53,3.1836309412607193e-51,2.6966659322928088e-40,3.180017497389492e-45,5.037211094570074e-18,1.8385838961368175e-45,1.1581900711292613e-18,9.435137777003896e-37,7.269822062278021e-19,6.082117152328004e-55
1e-12,0.8303319434962994,6.451160153760017e-15,6.051627574699813e-17,2.180506762181787e-17,5.717417321290955e-11,0.0,0.0,7.771468402798943e-11,2.1025828622561947e-18,1.8453610820789488e-23,2.3893424285009607e-16,2.517737113228396e-30,3.4054168551926835e-36,1.0614979700858452e-24,7.36548179115293e-28,4.994677854686871e-27,3.1288837534561128e-34,2.6043643901116316e-44,2.1891565359201193e-46,7.330947972128108e-57,5.886491019979581e-60,3.3684711934719003e-31,7.786690643240006e-50,3.624074998157645e-36,3.4549890919499495e-51,3.7421728032803265e-56,7.6692028118162935e-59,8.761057632366562e-60,3.916589112525055e-60,3.165861399558592e-39,9.932657323939983e-60,3.065909278749954e-62,5.587235276383235e-64,3.76,0.0,0.980968401774985,0.9999962929766535,2.446982967916861e-22,5.147471722177653e-33,5.525641984498508e-09,5.525648936780344e-09,7.771468805158674e-11,6.453426906886207e-21,7.681255926936004e-20,6.4482204754060665e-15,9.52447097204367e-15,1.0182282844426316e-18,1.5394842284704422e-18,4.8062085768603375e-19,8.444675416310929e-23,5.524043433036648e-27,5.717417295926126e-11,6.675362170384156e-23,7.937283744207419e-23,2.4319938842383485e-18,1.3586945990718823e-34,1.8286972306998417e-21,2.8908389447738024e-20,2.5300910395631954e-21,1.5177263438751821e-28,2.8877284435246707e-28,3.831565772341922e-26,2.030367111795096e-21,1.3403747776478203e-34,3.706945625074565e-06,8.95677100396143e-37,3.8142748036307966e-34,1.0003557732860506e-33,9.527457904484627e-15,2.022396236974894e-21,5.914730243342796e-32,1.4965873151857092e-27,2.7218415410937394e-29,1.3668341703483137e-33,6.750465595369542e-28,2.0391136484792248e-17,4.225095514869645e-41,6.5113388337837065e-28,5.7289902151820936e-36,4.408028722368107e-33,1.9090485799877324e-36,8.797050181997352e-40,6.029780638386359e-29,2.365282267563135e-21,5.384522933000572e-37,1.8085133709390273e-29,5.455351846964937e-33,1.2692022485997964e-18,1.2075563542097524e-30,8.319737071104222e-41,3.9279405484308464e-46,1.29812379981144e-43,7.276385281135682e-44,3.660283587248622e-53,3.375281128611008e-51,2.8309894169081523e-40,3.371233675640751e-45,5.100417656681524e-18,1.949130814671942e-45,1.1874168422286798e-18,9.896706028135005e-37,7.453304775465066e-19,6.528913362544865e-55
1.250565020935953e-12,0.8303319434962994,1.0089030802506204e-14,7.671928959776197e-17,3.410225702858521e-17,7.150002108291084e-11,0.0,0.0,9.718721882791725e-11,3.2882548785740375e-18,3.5687929190137773e-23,3.7368888323384966e-16,4.869107619582045e-30,6.585789983229525e-36,1.6600853911059246e-24,1.3919178871006515e-27,9.659346148065976e-27,7.173028449840157e-34,7.528321121844847e-44,5.143892485191231e-46,2.518311839620351e-56,2.3717664341157317e-59,6.51638067068501e-31,2.7373865136171976e-49,8.515320779855381e-36,1.1652855345816908e-50,1.3155278883316435e-55,3.1582685746287045e-58,3.6865548971403006e-59,1.6480390703885493e-59,7.54146964708134e-39,4.080040731549688e-59,1.2639263034991159e-61,2.3510407760142897e-63,3.76,0.0,0.98096840035665,0.9999953655914234,4.732391166241485e-22,1.2094843151395284e-32,6.910172473324407e-09,6.910183346077939e-09,9.718722512407135e-11,1.0093785343348061e-20,1.2009444409864454e-19,1.0084428982108904e-14,1.1911648233365085e-14,1.5924099061291307e-18,2.4077098064414237e-18,7.516486510719764e-19,1.3206761208672685e-22,8.740602497909478e-27,7.150002067881065e-11,1.0440569477445757e-22,1.241324290989119e-22,3.803423932880409e-18,2.6497389250742787e-34,2.8660053541667078e-21,4.5203141575301487e-20,3.956840391664957e-21,2.9351811604581746e-28,5.584810187058021e-28,6.368664899721824e-26,3.175321696891778e-21,2.592605427386093e-34,4.634311378882068e-06,1.7323896616423256e-36,7.380712431435137e-34,1.9345855579262718e-33,1.1914705677567662e-14,3.1628610540551353e-21,1.1438616714589563e-31,2.8942909608740384e-27,5.263893440261887e-29,3.211601183800465e-33,1.3054040851751504e-27,3.188992516109767e-17,1.1821015420743926e-40,1.2592456584117813e-27,1.3461093873238314e-35,8.524367760301156e-33,4.3751512064044514e-36,2.09552749668543e-39,1.1661158509384307e-28,4.3901911481577224e-21,1.2651451084502517e-36,3.49754071031895e-29,1.055340112949335e-32,1.98482015486063e-18,2.3353319161475206e-30,1.9548621168435646e-40,9.229801978668246e-46,3.052498140518994e-43,1.7094686384855777e-43,1.024659157692979e-52,9.453072989841543e-51,6.744191405104898e-40,9.431835845528493e-45,6.379173988510763e-18,5.452786696899633e-45,1.8567176800741873e-18,2.3253938592061455e-36,1.165538794207568e-18,2.2019357280455032e-54
1.5135175017470145e-12,0.8303319437086228,1.4777837624069486e-14,9.417203227375897e-17,4.9952757658697465e-17,8.653411171522192e-11,0.0,0.0,1.1762241878311894e-10,4.8164562359774065e-18,6.292606501282549e-23,5.473851579607614e-16,8.58534092583611e-30,1.1612202098917283e-35,2.4315959406154656e-24,2.4132552412807635e-27,1.7031667623099643e-26,1.4737791589595051e-33,1.8824171294539466e-43,1.0765604694798353e-45,7.361927068293265e-56,8.060315506003592e-59,1.1493623945876509e-30,8.14456006800395e-49,1.7821150391687893e-35,3.3532050154223882e-50,3.914018157464197e-55,1.092061511225902e-57,1.2968699663298275e-58,5.797483065481059e-59,1.5928998723860898e-38,1.4078746739072965e-58,4.365777109170048e-61,8.270558769359995e-63,3.76,0.0,0.9809683988681952,0.9999943929885918,8.344495912967795e-22,2.53126437374306e-32,8.363150616608647e-09,8.363166542417476e-09,1.1762242801347974e-10,1.4786685482874667e-20,1.758553096040201e-19,1.4771087751428215e-14,1.4417143818650543e-14,2.3324600036175066e-18,3.526824960741441e-18,1.100973683076115e-18,1.9344590809381037e-22,1.2961079412554388e-26,8.65341111117477e-11,1.5294163880855803e-22,1.8182284936781685e-22,5.571046426769404e-18,4.713313363693511e-34,4.207456795915818e-21,6.620011392056423e-20,5.795764237404139e-21,5.175420177000742e-28,9.847598849332421e-28,9.915732403962708e-26,4.6510470925936286e-21,4.572140375800853e-34,5.606893770313198e-06,3.055004100309917e-36,1.3021658592152186e-33,3.411067129317414e-33,1.4419974496826812e-14,4.632803388057419e-21,2.0168854249687025e-31,5.103304784849514e-27,9.281555435004404e-29,6.721378669401465e-33,2.301568031126275e-27,4.6710588896421573e-17,2.8881489291297817e-40,2.2203417315581985e-27,2.8171769842638625e-35,1.5029616849665473e-32,8.98455066785047e-36,4.426063165951995e-39,2.0561324061231973e-28,7.508662043515365e-21,2.647670299974e-36,6.166987586594378e-29,1.861395446988709e-32,2.9070991855441966e-18,4.1177419362470816e-30,4.0912286713758344e-40,1.9317546450037356e-45,6.393001999052589e-43,3.5771308765455726e-43,2.504830989287852e-52,2.311972025411792e-50,1.4245942977961074e-39,2.3043567059621286e-44,7.721789839194051e-18,1.332112453974265e-44,2.719153991003609e-18,4.8666862594689766e-36,1.7070731620463583e-18,6.335926970800473e-54
2.0394224633691374e-12,0.8303319441332703,2.683173195282696e-14,1.30457353548489e-16,9.070418505608281e-17,1.166022929503666e-10,0.0,0.0,1.5849275708534797e-10,8.745139640863977e-18,1.5338361827073911e-22,9.93971680861885e-16,2.0926838127962602e-29,2.830462766543033e-35,4.414974395811837e-24,5.757190187022813e-27,4.151509015150862e-26,4.726439357768019e-33,8.633363726758705e-43,3.5444543925316804e-45,4.6459327205726424e-55,7.032669334256208e-58,2.803626753291827e-30,5.289319838146398e-48,5.866995528403244e-35,2.2026706402795954e-49,2.5416824931337119e-54,9.806936987906687e-57,1.1985329783551463e-57,5.357788889176795e-58,5.290822455632999e-38,1.2601123941787484e-57,4.143600786683902e-60,7.643377346104656e-62,3.76,0.0,0.9809683958912857,0.9999924497185543,2.0340954005822366e-21,8.333436082890315e-32,1.1269104108684586e-08,1.1269133024819554e-08,1.5849277388116232e-10,2.6854703527327133e-20,3.1910422690560555e-19,2.681943521324203e-14,1.942907743466261e-14,4.234943783131801e-18,6.404108355148804e-18,1.99901424053662e-18,3.512374829285826e-22,2.4114738964147894e-26,1.1660229181214883e-10,2.7774393455926917e-22,3.3013360456733766e-22,1.0115228564354375e-17,1.17124134278007e-33,7.674231436337326e-21,1.2015785714787706e-19,1.052325048721945e-20,1.2615289937089364e-27,2.4005290567648996e-27,2.01610003435134e-25,8.444843542273551e-21,1.1148869165461605e-33,7.55012292514674e-06,7.448790980443053e-36,3.178202659848464e-33,8.314254400201849e-33,1.9430512264048063e-14,8.411748088084143e-21,4.916163026082859e-31,1.2439417365880235e-26,2.2624500129868997e-28,2.2128077666966764e-32,5.609247418205835e-27,8.481132739581439e-17,1.3066405425174678e-39,5.4121328855721926e-27,9.274567748681376e-35,3.6630592506673785e-32,2.8749304194495093e-35,1.4700418919813255e-38,5.011869435119965e-28,1.759368423085782e-20,8.715954750920281e-36,1.5032242767543839e-28,4.5403761442443326e-32,5.277782945522699e-18,1.0037149399838051e-29,1.3469189731363097e-39,6.360532045728526e-45,2.107890331716047e-42,1.1772137192439049e-42,1.1347268745148819e-51,1.0486509156110336e-49,4.7325156385882535e-39,1.042438497243102e-43,1.0409640688287193e-17,6.024809640606567e-44,4.935405219140118e-18,1.6022079264077272e-35,3.0989668735409197e-18,4.161298946714858e-53
2.5653274249912605e-12,0.8303319445579177,4.2453969341049867e-14,1.685846675482565e-16,1.4352484565084136e-16,1.4667047416054081e-10,0.0,0.0,1.9936301333178625e-10,1.3836861581511897e-17,3.050110107195331e-22,1.572848870340328e-15,4.1613847125264453e-29,5.628447179811997e-35,6.985486772988084e-24,1.1299954946791896e-26,8.255490738715645e-26,1.161476387196215e-32,2.70786570345487e-42,8.846952962734494e-45,1.7925732975663586e-54,3.315315488787194e-57,5.579124583287748e-30,2.0699431732976986e-47,1.464304918671212e-34,8.628521209341872e-49,9.946110129768863e-54,4.6854725334473445e-56,5.802850699596574e-57,2.5940204260133876e-57,1.325109434102227e-37,6.010751165173983e-57,2.0081612614562017e-59,3.7006197852334796e-61,3.76,0.0,0.9809683929143761,0.9999905090264829,4.045109373738596e-21,2.079916635276609e-31,1.417505387478651e-08,1.417509962685184e-08,1.993630399715325e-10,4.250129864630382e-20,5.045912179329216e-19,4.243444071230875e-14,2.444229829523786e-14,6.700585831953136e-18,1.0133637828266831e-17,3.162907972572373e-18,5.557428663557528e-22,3.908144196706937e-26,1.4667047229192066e-10,4.395372205527918e-22,5.223513720767548e-22,1.6004655858765853e-17,2.3727644409713417e-33,1.2197894432451466e-20,1.9005372731229886e-19,1.6650252508605497e-20,2.5086317189587697e-27,4.7738767534379836e-27,3.533517350065026e-25,1.3361776644494602e-20,2.2178206151931034e-33,9.490774109884306e-06,1.481647823844005e-35,6.328043668971665e-33,1.6532736997104485e-32,2.444105021503891e-14,1.3309458486399658e-20,9.775962281225968e-31,2.4736410204847225e-26,4.499094923854006e-28,5.522863842739103e-32,1.1152562949089439e-26,1.3419121723626264e-16,4.079661926338733e-39,1.0762302243222846e-26,2.3147802913436152e-34,7.283313179107636e-32,7.050582543988657e-35,3.6816051002865164e-38,9.96635883809108e-28,3.414481370514671e-20,2.1752245749497187e-35,2.9892521484837335e-28,9.034989773029915e-32,8.34977183380249e-18,1.9959503647454205e-29,3.361741949217542e-39,1.587690873348458e-44,5.267841063040072e-42,2.937135675086792e-42,3.546411647075263e-51,3.2807634770590654e-49,1.1854416152931813e-38,3.25453177646263e-43,1.310207791478039e-17,1.8806117564134917e-43,7.806252206443737e-18,3.998892379084771e-35,4.902447661367463e-18,1.629906883512898e-52
