Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229)
2.8658218696498655e-06,0.6992131896148583,3.76,0.0,0.5650327915631257,0.8185118078886771,0.05364750094424184,0.0,0.0005505977954340711,0.3431593540393324,0.008845361633943593,0.13836641576876768,2.0977060583935022e-10,1.1208255703348356e-10,0.003392320936820807,0.0007571641027351944,0.12099935540666276,0.12723234703513225,0.0004105292205628559,0.0001221023406141314,0.0015867750619852675,1.3835265934346827e-05,0.03306239124544586,0.0011653060390485175,0.0027326358066403684,3.463765148763372e-05,0.030724623458761858,0.018044874045157262,3.29810829152659e-06,1.2479280641738207e-09,0.00574364221812418,1.453065397609039e-05,0.0056291478918041905,2.4446607926174698e-05,3.2392524317031817e-06,0.04187249476692459,0.002870054897394043,1.848855251100502e-07,3.2609234673475547e-09,1.71942350174568e-05,2.480117396602418e-06,3.0247203793816844e-05,0.0009326897465602244,3.0997234923118085e-10,1.3061005943233383e-08,1.1718474549043588e-07,4.084772422353143e-08,6.354279988913441e-10,8.309953093269883e-06,5.661850226984096e-10,2.8507536235530014e-06,9.488587772044947e-05,2.429465333511722e-05,2.6673191323496605e-06,0.00013059681228004126,3.7473786313028037e-06,3.4837370635275337e-07,5.098515100125378e-10,2.7703561070553027e-05,9.897855232287929e-10,7.107267331164652e-09,6.831919475915474e-16,8.038214052344397e-05,0.0004594649107087015,8.983868894296736e-09,3.6600719805053496e-08,2.3014158177075086e-06,3.790966979700873e-14,1.5119787470937807e-07,1.3133825330407825e-09,1.2386205887217992e-13,5.012757015155287e-09,6.392081640171153e-07,1.4972694879575446e-09,5.794695470110692e-06,4.296890323929717e-08,1.1679566531034882e-11
2.8837525111463927e-06,0.69938935093203,3.76,0.0,0.5630417226754758,0.8175608907008276,0.05401360347814428,0.0,0.0005518376017063361,0.344928893814172,0.008821795341557621,0.1384116212203413,2.0891922138381733e-10,1.1162617473123338e-10,0.0033994503669175103,0.0007539691118015367,0.1215736866256465,0.12779130164056526,0.00040900458199514563,0.00012152535823953449,0.0015877923513303077,1.3820354928269053e-05,0.03335858331770446,0.0011652566239612344,0.002745083246679143,3.4853747614418194e-05,0.031036699252138283,0.018238127644864207,3.2945011005391163e-06,1.2539442323512273e-09,0.005791688723099595,1.4427748054189011e-05,0.005715651598450751,2.446489277756479e-05,3.2679347609648416e-06,0.04208299455970427,0.0028667204981732705,1.865161096173988e-07,3.2922610308288645e-09,1.73771007724198e-05,2.5096235588074526e-06,3.057206622160946e-05,0.0009462938447644382,3.128602529487186e-10,1.3284233397525193e-08,1.1910412551444314e-07,4.151526150415702e-08,6.45054254043587e-10,8.462029370247299e-06,5.692176153884328e-10,2.875904024517889e-06,9.544660861329086e-05,2.445015886442118e-05,2.6826305434905505e-06,0.00013187801353919932,3.7711708040244153e-06,3.496276896648942e-07,5.120557463208856e-10,2.8114816949945422e-05,9.951329121361244e-10,7.1207212394242e-09,6.889206099822707e-16,8.06834798584512e-05,0.000467346939226015,9.004914652545223e-09,3.723420498159155e-08,2.3324562689711126e-06,3.807353596100695e-14,1.5447402389776836e-07,1.3121112345009722e-09,1.2636745230744318e-13,5.129348544508393e-09,6.543994986083303e-07,1.5103829191281302e-09,5.757178247381194e-06,4.306537892265572e-08,1.1752859389242612e-11
2.90168315264292e-06,0.6995650025980894,3.76,0.0,0.5610582132187341,0.8166123171609586,0.05437912167888763,0.0,0.0005530737385599666,0.3466942760363748,0.008798365031473819,0.13845203132940032,2.0807351656688378e-10,1.1117283278172064e-10,0.003406565726155545,0.0007508007614573331,0.12214573680448518,0.12834797113980362,0.00040749228534393356,0.00012095435259962343,0.0015887801971025935,1.3805009950062883e-05,0.03365465847819969,0.0011651831207606302,0.0027572779989691533,3.5066881903937735e-05,0.0313494768522266,0.018431216119036406,3.290791954271788e-06,1.25983737439999e-09,0.005839588042954975,1.4325795346032257e-05,0.005802821037592522,2.448150366990524e-05,3.2966157825738587e-06,0.04229229877288091,0.002863394317044213,1.8814658875646706e-07,3.323498121294548e-09,1.7559795004773428e-05,2.5391761110516817e-06,3.0897268372598164e-05,0.0009600017742126604,3.157435877430073e-10,1.3509508419969894e-08,1.21042215454415e-07,4.218917292132433e-08,6.547488387359008e-10,8.61571183335603e-06,5.722371715837951e-10,2.9011651081102074e-06,9.600519855465385e-05,2.4605200545124655e-05,2.6978739657957073e-06,0.00013315060044026593,3.7948916470788924e-06,3.508709351547863e-07,5.142409451199071e-10,2.8528950897912103e-05,1.0004353710906237e-09,7.134230770466624e-09,6.945883876563744e-16,8.098192789721931e-05,0.00047529379382742215,9.025580427685334e-09,3.787295857894016e-08,2.3636018497195515e-06,3.823598689317301e-14,1.5779752532946333e-07,1.310859508379445e-09,1.289045078385749e-13,5.247727869092443e-09,6.69818043549986e-07,1.5235357463409413e-09,5.720030687166401e-06,4.316016775698193e-08,1.1826054446457851e-11
2.9196137941394473e-06,0.6997401471149938,3.76,0.0,0.559082222603821,0.8156660803342306,0.054744053018179376,0.0,0.0005543062982907245,0.34845550909017403,0.008775068472626041,0.13848772624174757,2.0723341367697986e-10,1.1072249030224797e-10,0.003413666948554503,0.0007476586198553053,0.12271551388854121,0.12890237102519295,0.0004059922901946773,0.00012038922350485567,0.0015897391405702325,1.3789240862507578e-05,0.03395060702718929,0.001165085854670761,0.002769221468738727,3.527706195267873e-05,0.031662943674335794,0.018624123746802307,3.2869831851384733e-06,1.265608279458758e-09,0.005887337858748994,1.4224791817701762e-05,0.00589065403228113,2.449646708295054e-05,3.3252942156089346e-06,0.04250041149784548,0.002860076329688498,1.8977689003196852e-07,3.3546322513024434e-09,1.7742299528112058e-05,2.568772601160907e-06,3.1222787666117247e-05,0.0009738131307332104,3.186221448544135e-10,1.3736825534275489e-08,1.229990119035484e-07,4.286945414676068e-08,6.645112823965534e-10,8.77100129923839e-06,5.752438124273519e-10,2.9265373579650087e-06,9.656161922381278e-05,2.4759782533598526e-05,2.713050061644892e-06,0.00013441446252355287,3.818541813404153e-06,3.52103578856764e-07,5.164073158878744e-10,2.8945956519303767e-05,1.0056928156357773e-09,7.147794627176945e-09,7.001949600135911e-16,8.127751260281827e-05,0.0004833052974087273,9.0458709900345e-09,3.851696629895299e-08,2.3948510155004974e-06,3.839703816640855e-14,1.611686715192173e-07,1.309627032949341e-09,1.314733334787058e-13,5.3679059970849124e-09,6.85465059138035e-07,1.5367275900767224e-09,5.683246912676346e-06,4.325329185219232e-08,1.1899153000129067e-11
2.9375444356359745e-06,0.6999147870202952,3.76,0.0,0.5571137106387911,0.8147221733337385,0.05510839507365223,0.0,0.0005555353715197365,0.3502126012702179,0.008751903481488422,0.13851878488688207,2.0639883674132214e-10,1.1027510683020233e-10,0.0034207539709091603,0.0007445422647668669,0.12328302574286286,0.12945451656770166,0.000404504550923864,0.00011982987393503277,0.0015906697148230107,1.3773057340167443e-05,0.03424641947685806,0.0011649651443610062,0.002780915113593432,3.5484296312237064e-05,0.031977087185934165,0.018816835088042338,3.283077073893724e-06,1.2712577789330305e-09,0.005934935914223375,1.412473304504191e-05,0.005979148372886911,2.4509809380652116e-05,3.353968791592305e-06,0.042707336865769004,0.0028567665119555285,1.9140694166321058e-07,3.38566100324722e-09,1.792459650523991e-05,2.5984105991500472e-06,3.1548601836557875e-05,0.0009877274976661562,3.214957202599357e-10,1.3966178958628545e-08,1.2497450975540533e-07,4.355610041315651e-08,6.743411070002397e-10,8.927898397681616e-06,5.782376610423544e-10,2.952021233580832e-06,9.711584312597555e-05,2.4913908985696043e-05,2.7281594881273853e-06,0.00013566949576650488,3.842121954705866e-06,3.5332575682820617e-07,5.185550657416897e-10,2.9365827419679208e-05,1.0109051694335076e-09,7.161411548580283e-09,7.057400523156098e-16,8.157026148641987e-05,0.0004913812722479323,9.065791027167175e-09,3.916621378829308e-08,2.4262022458953593e-06,3.855670517712487e-14,1.6458775200825142e-07,1.3084134978096368e-09,1.3407403356167727e-13,5.4898937905587225e-09,7.013417994611202e-07,1.549958071008795e-09,5.646821202813362e-06,4.334477284536428e-08,1.1972156390262158e-11
2.955475077132502e-06,0.7000889247979319,3.76,0.0,0.555152637519843,0.8137805893180766,0.05547214552502107,0.0,0.0005567610474328399,0.35196556078988456,0.008728867920327288,0.13854528500467175,2.0556971139506403e-10,1.0983064275221734e-10,0.0034278267357607138,0.0007414512833439893,0.12384828015251526,0.13000442282398647,0.00040302901708419984,0.00011927620821131732,0.0015915724450273545,1.3756468877277323e-05,0.034542086545393244,0.0011648213022248033,0.002792360440476656,3.568859441900535e-05,0.032291894907809524,0.019009334978537174,3.2790758618877067e-06,1.2767867278785104e-09,0.005982380014016398,1.4025614243262575e-05,0.006068301818402708,2.452155675103933e-05,3.38263825440267e-06,0.04291307904527502,0.0028534648398543133,1.930366725695741e-07,3.4165820244923378e-09,1.810666841282258e-05,2.6280876965751516e-06,3.187468891748576e-05,0.001001744446224653,3.243641144195019e-10,1.4197562612751411e-08,1.269687011853623e-07,4.4249105903666555e-08,6.842378278975574e-10,9.086403574532483e-06,5.812188369337714e-10,2.9776171709747036e-06,9.766784377219044e-05,2.5067584063374422e-05,2.7432028972386406e-06,0.000136915602380378,3.865632721639789e-06,3.545376035623816e-07,5.20684399605094e-10,2.978855720646845e-05,1.0160723627056875e-09,7.175080284998266e-09,7.112234218856942e-16,8.186020163433596e-05,0.0004995215400586384,9.085345149055633e-09,3.982068664394602e-08,2.457654064792604e-06,3.8715003159445104e-14,1.6805505337074334e-07,1.3072185976771579e-09,1.367067095968882e-13,5.61370196498775e-09,7.174495126759998e-07,1.5632268072495567e-09,5.610747966405044e-06,4.3434631992012876e-08,1.2045065940091076e-11
2.973405718629029e-06,0.7002625628584023,3.76,0.0,0.5531989637755081,0.8128413214842312,0.05583530213940506,0.0,0.0005579834138956433,0.35371439579402575,0.008705959690417963,0.13856730331194306,2.047459644504133e-10,1.0938905900008679e-10,0.0034348851882935,0.0007383852701891003,0.12441128483686294,0.13055210466775927,0.00040156563429760527,0.00011872813305987157,0.0015924478494651194,1.3739484830204794e-05,0.034837599127903775,0.0011646546357852363,0.0028035589970554493,3.588996643783702e-05,0.03260735440865483,0.019201608492666153,3.274981758988001e-06,1.2821959981772616e-09,0.006029668015195661,1.3927430336797e-05,0.0061581121012440265,2.453173507194292e-05,3.4113013587610243e-06,0.04311764223645723,0.0028501712895285312,1.946660122893075e-07,3.4473930114643905e-09,1.8288498046189033e-05,2.6578015212452344e-06,3.220102722142782e-05,0.0010158635372552406,3.2722713111612643e-10,1.4430970158296428e-08,1.2898157689919864e-07,4.494846438486991e-08,6.942009538823321e-10,9.246517115387853e-06,5.841874573373996e-10,3.0033255875698468e-06,9.821759537425101e-05,2.5220811922707126e-05,2.7581809361335597e-06,0.00013815268991895693,3.889074764029557e-06,3.5573925186970216e-07,5.227955206037346e-10,3.0214139489952035e-05,1.0211943306363334e-09,7.188799619570582e-09,7.166448491925339e-16,8.214735976578274e-05,0.0005077259221181912,9.10453790644052e-09,4.0480370423480284e-08,2.4892050185814043e-06,3.8871947213847663e-14,1.715708595536314e-07,1.3060420336016026e-09,1.393714609512959e-13,5.7393411067640086e-09,7.337894419250728e-07,1.5765334175810237e-09,5.575021701014089e-06,4.352289024366205e-08,1.2117882961560494e-11
2.9913363601255564e-06,0.7004357036901667,3.76,0.0,0.5512526503535544,0.8119043630765866,0.056197862792858114,0.0,0.0005592025568955391,0.3554591143466857,0.00868317674267939,0.13858491522664151,2.039275246972464e-10,1.0895031769156006e-10,0.003441929277466067,0.000735343830878108,0.12497204743368616,0.13109757674150585,0.0004001143434093698,0.00011818555784686474,0.001593296437651588,1.3722114336938582e-05,0.035132948342715555,0.0011644654455531425,0.0028145123814507463,3.6088423511387036e-05,0.03292345332017197,0.019393641009559735,3.2707969169798963e-06,1.2874865059774058e-09,0.0060767978415076,1.3830175894031583e-05,0.006248576920646115,2.4540370211827227e-05,3.4399568735067195e-06,0.0433210306766865,0.002846885837288202,1.9629489117061155e-07,3.47809174239912e-09,1.8470068547930652e-05,2.6875497109480817e-06,3.252759537373486e-05,0.001030084318537273,3.300845798240128e-10,1.4666394931659652e-08,1.3101312515987814e-07,4.565416881965477e-08,7.042299884693892e-10,9.408239102203193e-06,5.87143640670103e-10,3.02914687225316e-06,9.87650731189951e-05,2.537359672412727e-05,2.7730942463822434e-06,0.00013938067262937492,3.912448729532379e-06,3.569308347750157e-07,5.248886290917642e-10,3.064256788601589e-05,1.0262710179068058e-09,7.202568356542207e-09,7.220041669605193e-16,8.243176215945168e-05,0.0005159942392109898,9.123373758923964e-09,4.114525063882783e-08,2.520853709428921e-06,3.902755223387687e-14,1.751354511459467e-07,1.3048835146574728e-09,1.4206838249925413e-13,5.866821633910204e-09,7.503628242728202e-07,1.5898775183254018e-09,5.53963708895527e-06,4.360956803836784e-08,1.2190608807162172e-11
3.0092670016220836e-06,0.700608349591402,3.76,0.0,0.54931365857255,0.810969707380501,0.05655982545723595,0.0,0.0005604185611166509,0.3571997244440346,0.008660517070752619,0.13859819502002807,2.0311432209486064e-10,1.0851438141698843e-10,0.003448958957150122,0.0007323265788056656,0.12553057550768904,0.1316408534862524,0.00039867508131250905,0.00011764839316680607,0.0015941187113948214,1.3704366394137674e-05,0.03542812550479597,0.0011642540270009767,0.0028252222340457976,3.628397749283488e-05,0.03324017933213839,0.019585418178378475,3.2665234624851654e-06,1.292659172163096e-09,0.006123767475030058,1.373384519366654e-05,0.006339693947064777,2.454748760371376e-05,3.468603579939677e-06,0.04352324863609276,0.002843608459587072,1.9792324025510863e-07,3.5086760453862003e-09,1.865136339528926e-05,2.7173299470132473e-06,3.285437232990093e-05,0.0010444063263792085,3.329362734834459e-10,1.4903829980298518e-08,1.330633318342547e-07,4.636621122770968e-08,7.143244279803516e-10,9.571569434513638e-06,5.900874988530155e-10,3.0550813945450304e-06,9.931025309758354e-05,2.552594262005925e-05,2.7879434639021344e-06,0.00014059947064079398,3.935755264843123e-06,3.581124820047511e-07,5.269639236629352e-10,3.1073836015935115e-05,1.0313023734606583e-09,7.2163853158733175e-09,7.273012240794307e-16,8.271343470078587e-05,0.0005243263117447489,9.141857107433784e-09,4.1815312766395094e-08,2.55259874965914e-06,3.91818329837549e-14,1.787491056681822e-07,1.303742753649412e-09,1.447975673467023e-13,5.996153812702592e-09,7.671708914058236e-07,1.603258724973994e-09,5.504588882076389e-06,4.3694685574516035e-08,1.2263244765651369e-11
3.027197643118611e-06,0.7007805029344544,3.76,0.0,0.547381950103273,0.8100373477194186,0.05692118819462791,0.0,0.0005616315098844029,0.35893623402074876,0.008637978709019178,0.13860721586631194,2.023062879062621e-10,1.0808121346441582e-10,0.00345597418355914,0.0007293331355176973,0.12608687655771014,0.13218194915129022,0.0003972477813556456,0.00011711655210161983,0.001594915165056917,1.368624984662399e-05,0.03572312211646408,0.0011640206704229103,0.002835690233958275,3.647664094408634e-05,0.03355752019231278,0.019776925908518758,3.262163484744358e-06,1.2977149421448817e-09,0.006170574953885703,1.3638432254981912e-05,0.006431460823985835,2.4553112407412426e-05,3.4972402715396568e-06,0.04372430041429282,0.0028403391330124954,1.995509912797948e-07,3.5391438046765816e-09,1.883236638355279e-05,2.747139939074281e-06,3.3181337320525665e-05,0.0010588290862374983,3.357820280932491e-10,1.514326807585509e-08,1.351321811768873e-07,4.708458320372222e-08,7.244837628833562e-10,9.736507835776316e-06,5.930191438673756e-10,3.081129502156901e-06,9.985311215662037e-05,2.5677853755214293e-05,2.8027292196045673e-06,0.000141809009634555,3.958995015035221e-06,3.5928432214178e-07,5.290216010996121e-10,3.1507937508467344e-05,1.036288352487444e-09,7.2302493506832695e-09,7.325358978952515e-16,8.299240290970966e-05,0.0005327219597742915,9.159992292469812e-09,4.2490542252273423e-08,2.5844388140166613e-06,3.933480409288286e-14,1.8241209764099042e-07,1.3026194703264478e-09,1.4755910584658107e-13,6.127347759644438e-09,7.84214870139904e-07,1.6166766550707454e-09,5.4698719540655795e-06,4.3778262700272545e-08,1.2335792142773424e-11
3.045128284615138e-06,0.700952165998803,3.76,0.0,0.5454574869576111,0.809107277452512,0.057281949153167616,0.0,0.0005628414854859933,0.36066865095641293,0.008615559730122452,0.13861204988299541,2.0150335477773492e-10,1.0765077801510617e-10,0.003462974918960696,0.0007263631297184735,0.12664095801618802,0.13272087780337805,0.00039583237370625153,0.00011658994849259454,0.0015956862859636044,1.366777338004769e-05,0.036017929859420025,0.0011637656617619447,0.002845918095649471,3.666642707597943e-05,0.03387546370646273,0.019968150360077486,3.257719027688451e-06,1.3026547826076201e-09,0.00621721836952182,1.3543930867309233e-05,0.006523875169481119,2.455726962881616e-05,3.5258657537563337e-06,0.04392419033871954,0.0028370778342772067,2.0117807667711953e-07,3.5694929651134777e-09,1.9013061612752453e-05,2.776977412215137e-06,3.3508469886839763e-05,0.001073352113190664,3.3862166537992337e-10,1.5384701724344836e-08,1.3721965493656088e-07,4.7809275419590615e-08,7.347074775207762e-10,9.903053858707147e-06,5.959386869808621e-10,3.107291524912611e-06,0.00010039362808524347,2.5829334270402224e-05,2.8174521389298193e-06,0.00014300922057678222,3.982168623276207e-06,3.6044648310148575e-07,5.310618556097956e-10,3.1944866000135674e-05,1.0412289165988106e-09,7.244159325255316e-09,7.377081045845434e-16,8.326869196211821e-05,0.0005411810031352215,9.177783588215993e-09,4.3170924518264116e-08,2.616372553388866e-06,3.9486479996635774e-14,1.861246986259389e-07,1.3015133899618957e-09,1.5035308469853753e-13,6.260413444136719e-09,8.014959826424181e-07,1.6301309250327203e-09,5.435481275198899e-06,4.386031896005378e-08,1.2408252248175879e-11
3.0630589261116654e-06,0.7011233410561156,3.76,0.0,0.5435402314849092,0.8081794899742468,0.05764210656665063,0.0,0.0005640485686375925,0.362396983075888,0.008593258245394803,0.13861276813107754,2.0070545666990156e-10,1.0722303984283399e-10,0.003469961126321363,0.0007234161977623968,0.12719282725550443,0.13325765332680442,0.0003944287854994003,0.00011606849929776946,0.0015964325541746852,1.3648945523505676e-05,0.03631254059471985,0.0011634892824921438,0.0028559075677226766,3.6853349778518637e-05,0.03419399774035774,0.020159077945717,3.2531921039764396e-06,1.3074796746509726e-09,0.006263695867279367,1.345033460198781e-05,0.006616934576565147,2.455998404819015e-05,3.554478844367713e-06,0.044122922763110896,0.0028338245402177433,2.0280442957520055e-07,3.5997215285048756e-09,1.919343352925412e-05,2.8068401313463017e-06,3.383574986439483e-05,0.0010879749120354261,3.4145501034540196e-10,1.5628123165903988e-08,1.3932573366153945e-07,4.854027818099414e-08,7.449950507752165e-10,1.0071206883689383e-05,5.988462351996821e-10,3.1335677724031012e-06,0.00010093177926214212,2.5980388290513744e-05,2.832112841537079e-06,0.00014420003968493208,4.005276730106204e-06,3.615990916642689e-07,5.330848793759805e-10,3.2384615137118746e-05,1.0461240333046683e-09,7.2581141358340294e-09,7.428177816259945e-16,8.354232669007853e-05,0.0005497032613666666,9.195235204736121e-09,4.385644496238191e-08,2.648398714422239e-06,3.963687498220139e-14,1.8988717716732047e-07,1.3004242436253614e-09,1.5317958820089827e-13,6.39536068490554e-09,8.190154466312466e-07,1.6436211515266558e-09,5.401411924403955e-06,4.3940873556888666e-08,1.2480626390153982e-11
