Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135)
1.719428605752457e-05,0.08006178316700825,3.76,0.0,0.7951633987222548,0.9856057512985856,0.01054089141152358,0.0,6.751736956287552e-06,0.007304149354960497,1.7802974196264094e-05,0.0026231366683112057,9.748641815472807e-11,1.275298765617681e-12,7.770290136100553e-06,9.92651663744998e-06,0.0025984143191911994,0.003437306497124945,0.0005482601644058332,3.1964624806435696e-07,8.488778576520694e-06,0.00015442875862902518,0.009066908302426093,0.00013917371752709506,0.002527634954037074,3.1212784609416667e-06,9.038137696255476e-05,0.00028283291169692613,2.973549943562869e-08,4.6766626717147285e-08,9.982526325673629e-05,9.433884404933835e-05,6.838264347793871e-05,1.456906785231099e-07,2.618558096425777e-07,7.977511810963651e-06,0.0002539655120962076,7.537373072443109e-10,8.92072183211825e-12,1.7135257934874072e-07,8.761718710973213e-09,2.6803958510966836e-07,6.625359682611335e-06,5.238138509424866e-10,3.1159731675805837e-10,5.837353883038753e-10,2.6126154754394475e-10,8.471190736785697e-15,1.8746278792485538e-08,2.061387897513058e-12,1.1577034226669862e-10,5.9438507887324053e-08,1.5692790285614851e-10,4.379168712477854e-09,2.31584854537007e-06,1.4173816052083298e-11,9.941154475963487e-10,3.2179172600980753e-10,4.758339946887282e-08,7.91432552278606e-12,2.1761492140082836e-12,8.638311905908727e-17,1.0297214206981779e-07,2.361350061374711e-09,7.13146740511182e-09,9.143433945983441e-16,4.69608774195518e-14,4.238711902272012e-15,7.944621241917948e-11,1.894460143766247e-11
1.7346330632141812e-05,0.08006221794007837,3.76,0.0,0.7949408782914189,0.985456896976844,0.010666118311660835,0.0,6.756895654458513e-06,0.007371625569998256,1.780092830095016e-05,0.0026239698659595175,9.745996577445085e-11,1.2749527059696357e-12,7.772556321573648e-06,9.924310507840155e-06,0.002622945104145241,0.0034675563554537703,0.0005488639832990767,3.195741539107572e-07,8.493416252434232e-06,0.00015445402637207168,0.009174656041850386,0.00014086364307422974,0.00256190256208242,3.1676811521351073e-06,9.195694756209388e-05,0.0002872846373312874,2.974032719475691e-08,4.7454561473507e-08,0.00010071829177858788,9.466771931086857e-05,6.986655001224861e-05,1.4579405362395101e-07,2.6638731922294183e-07,8.035237201567523e-06,0.00025392715612458384,7.667657590884359e-10,9.063909941459245e-12,1.733833168223582e-07,8.88740098359429e-09,2.716010020789849e-07,6.771828412475782e-06,5.306911881962857e-10,3.2100755603273916e-10,5.970228611381878e-10,2.6714816379568996e-10,8.663428690486005e-15,1.93450990988072e-08,2.0659193626003504e-12,1.1796707017651265e-10,5.986530575478236e-08,1.5924629663744725e-10,4.447092119447273e-09,2.377200272339573e-06,1.4357407054699154e-11,1.004169787923813e-09,3.2673598784686983e-10,4.853863618951279e-08,8.046141571034488e-12,2.1959824847614315e-12,8.865772563418234e-17,1.0431845970910563e-07,2.4228114560727195e-09,7.223699578427179e-09,9.382786054172619e-16,4.812885599558522e-14,4.303833003781201e-15,8.202083622176735e-11,1.8943943545094446e-11
1.7498375206759055e-05,0.08006265296136016,3.76,0.0,0.7947183444849315,0.9853080411310772,0.01079140225334382,0.0,6.761883292594881e-06,0.00743912505995442,1.7798882439350414e-05,0.0026247454552377632,9.74335167857231e-11,1.2746066906738232e-12,7.774764556470298e-06,9.922122012152258e-06,0.0026474670758826935,0.0034978001274838,0.0005494440163616189,3.195027806151416e-07,8.497921028418299e-06,0.00015447587185183972,0.009282432217125004,0.00014255588334385213,0.0025961687559859343,3.214133798760754e-06,9.354123445579341e-05,0.0002917537750976009,2.974449939427595e-08,4.814302755933319e-08,0.00010160206191752984,9.49868513393487e-05,7.136356346368504e-05,1.458910601843209e-07,2.7094345603013564e-07,8.09250621404635e-06,0.0002538887997806591,7.798648835845606e-10,9.207663740990984e-12,1.7542040937786438e-07,9.013567137357266e-09,2.7517897489788604e-07,6.92018943365864e-06,5.375987302513875e-10,3.3060401143913033e-10,6.104839999016454e-10,2.7311152921394256e-10,8.858168648112367e-15,1.9957078944638674e-08,2.0703832610038934e-12,1.2018730764964098e-10,6.028733865976815e-08,1.6158053179684819e-10,4.515475947100039e-09,2.4393793309852294e-06,1.4541775739032619e-11,1.0142165535391898e-09,3.317125375286488e-10,4.950144578903186e-08,8.178569478049025e-12,2.2158071482936795e-12,9.096246676863606e-17,1.0566634218186656e-07,2.48522315272939e-09,7.316011188013782e-09,9.62585742307652e-16,4.931234820380474e-14,4.369379371342577e-15,8.465352457158951e-11,1.894331278140726e-11
1.7650419781376298e-05,0.08006308823953222,3.76,0.0,0.7944958006070734,0.9851591854699762,0.010916740049316124,0.0,6.766705934254505e-06,0.007506647515579302,1.779683656691208e-05,0.0026254657994605156,9.74070711030592e-11,1.2742607188935462e-12,7.776917032307405e-06,9.919950528576333e-06,0.0026719800486158627,0.0035280378257717075,0.0005500009635988015,3.1943210643770053e-07,8.502298670403133e-06,0.0001544944367050281,0.009390234574783256,0.00014425039743361034,0.002630432026386688,3.2606340791920887e-06,9.51341337383745e-05,0.00029624016795318247,2.974804385272086e-08,4.8831989554466136e-08,0.00010247661411428968,9.52964400197985e-05,7.28735477411751e-05,1.4598195445401832e-07,2.7552390660905724e-07,8.149320370672715e-06,0.0002538504434586097,7.930337803530482e-10,9.35197794170798e-12,1.77463818694693e-07,9.140212909824118e-09,2.78773367051121e-07,7.070448860989986e-06,5.44536146943649e-10,3.4038837729332775e-10,6.241193375766604e-10,2.7915189777098813e-10,9.055384376079455e-15,2.0582377716612e-08,2.0747833655110987e-12,1.224311836957314e-10,6.070463406915458e-08,1.6393072104071323e-10,4.584323133513273e-09,2.5023840134649447e-06,1.4726931159647428e-11,1.0242561674654159e-09,3.367215758279746e-10,5.047175989413685e-08,8.311600104775016e-12,2.2356218780715143e-12,9.329726437774349e-17,1.0701576677516136e-07,2.5485912861669794e-09,7.408400611583176e-09,9.872672045014585e-16,5.051140495932635e-14,4.435353641726732e-15,8.734502600187602e-11,1.894270928703558e-11
1.780246435599354e-05,0.08006352378271626,3.76,0.0,0.7942732498386161,0.9850103316255608,0.011042128626050383,0.0,6.771369400845726e-06,0.007574192635499022,1.7794790641759432e-05,0.002626133155099646,9.738062864830085e-11,1.2739147895333542e-12,7.779015846871251e-06,9.917795462567091e-06,0.0026964838439233825,0.003558269462676782,0.0005505355044572232,3.193621105362085e-07,8.506554677121274e-06,0.0001545098561497043,0.009498060955985582,0.00014594714555138583,0.0026646909268686716,3.3071797561655315e-06,9.673554292671888e-05,0.00030074366393122967,2.975098591403071e-08,4.952141342221168e-08,0.00010334199189408037,9.559668322067534e-05,7.439636737982294e-05,1.4606698148770086e-07,2.801283614298954e-07,8.205681241419943e-06,0.0002538120876043067,8.062715680959328e-10,9.496847419947878e-12,1.795135074619667e-07,9.267334180679409e-09,2.823840462268531e-07,7.222612757107056e-06,5.515031535771044e-10,3.50362342614855e-10,6.379294036181835e-10,2.8526952151972406e-10,9.255138792824658e-15,2.122115516300804e-08,2.079137804474311e-12,1.2469882710508037e-10,6.111722074941202e-08,1.6629697633110396e-10,4.653636610260802e-09,2.566212571693077e-06,1.4912882335817505e-11,1.0342885087778375e-09,3.4176330291425416e-10,5.144951054994677e-08,8.445224181068716e-12,2.255427271207927e-12,9.566203858996885e-17,1.0836671174593774e-07,2.612922038467297e-09,7.500866295890032e-09,1.0123254098480386e-15,5.172607815180968e-14,4.501758457449588e-15,9.009609170587714e-11,1.8942133237457376e-11
1.7954508930610783e-05,0.08006395959850633,3.76,0.0,0.7940506952418811,0.9848614811569456,0.011167565019233815,0.0,6.775879284003727e-06,0.007641760125943413,1.7792744624549325e-05,0.0026267496768888816,9.735418935249189e-11,1.273568901415726e-12,7.781063007212902e-06,9.915656245541392e-06,0.002720978290431497,0.0035884950503667426,0.0005510482983901618,3.192927729342952e-07,8.510694292974481e-06,0.00015452225929253542,0.009605909292209187,0.00014764608897239591,0.0026989440712066066,3.3537686724864144e-06,9.834536093407273e-05,0.00030526411592133213,2.9753349949621707e-08,5.021126726971757e-08,0.0001041982416725676,9.588777668802798e-05,7.593188758476286e-05,1.4614637571937063e-07,2.8475651487327246e-07,8.261590441077855e-06,0.000253773732651008,8.195773637868047e-10,9.642267222504103e-12,1.8156943937820234e-07,9.394926994145332e-09,2.8601088418769984e-07,7.376687133962841e-06,5.584995555747547e-10,3.605275912648675e-10,6.519147250627786e-10,2.914646516586837e-10,9.457431090800115e-15,2.1873571390109494e-08,2.0834335328174305e-12,1.2699036643592047e-10,6.152512867788365e-08,1.6867940884458907e-10,4.7234193011738785e-09,2.630863219415274e-06,1.50996382461818e-11,1.044313604298081e-09,3.4683791827273103e-10,5.243463022306623e-08,8.579432672097584e-12,2.2752250174836474e-12,9.805670900586583e-17,1.0971915625427077e-07,2.678221638536344e-09,7.593406752203606e-09,1.0377627946858356e-15,5.295642062120953e-14,4.568596448458135e-15,9.290747552463236e-11,1.894158477999564e-11
1.8106553505228026e-05,0.08006439569399824,3.76,0.0,0.7938281397660395,0.9847126355542971,0.011293046369034486,0.0,6.780240958132756e-06,0.00770934970046068,1.7790698478321965e-05,0.0026273174231530735,9.732775315236831e-11,1.2732230541049848e-12,7.783060432579991e-06,9.913532333503888e-06,0.0027454632234812626,0.0036187146008238203,0.0005515399854638801,3.1922407446258955e-07,8.514722521523612e-06,0.0001545317694497395,0.009713777600748897,0.00014934718999592517,0.002733190130481855,3.4003987490819493e-06,9.996348804237278e-05,0.0003098013814403915,2.9755160527599477e-08,5.090151925816351e-08,0.00010504541255512955,9.616991393991022e-05,7.747997427619643e-05,1.4622036145240158e-07,2.8940806513669774e-07,8.317049626236863e-06,0.00025373537891886243,8.32950300562937e-10,9.788232538592712e-12,1.8363157904313411e-07,9.522987490951004e-09,2.896537567717635e-07,7.532677954527295e-06,5.655250304255596e-10,3.7088580191854307e-10,6.66075825010621e-10,2.9773753693825496e-10,9.662223375300198e-15,2.2539786858296527e-08,2.0876751231413283e-12,1.293059299989653e-10,6.192838895117853e-08,1.7107812946742063e-10,4.793674121162705e-09,2.6963341343886753e-06,1.5287207825842228e-11,1.054331980892483e-09,3.5194562061874106e-10,5.3427051805795485e-08,8.714216867115954e-12,2.2950131702292473e-12,1.004811933758244e-16,1.110730803119067e-07,2.744496361790564e-09,7.6860205514583e-09,1.0635818136904437e-15,5.420248613562016e-14,4.635870221745485e-15,9.577993393394268e-11,1.8941064053531344e-11
1.825859807984527e-05,0.08006483207579446,3.76,0.0,0.7936055862507325,0.9845637962412377,0.011418569916858384,0.0,6.784459584355057e-06,0.007776961079718249,1.7788652168409432e-05,0.002627838359477549,9.730131999116442e-11,1.272877246635303e-12,7.785009961155091e-06,9.91142320610135e-06,0.002769938484900908,0.0036489281258489815,0.0005520111867922894,3.191559967353427e-07,8.518644134720745e-06,0.0001545385043694125,0.009821663981656504,0.00015105041191406485,0.0027674278310980964,3.4470679797696743e-06,0.00010158982588276241,0.000314355322473608,2.9756439490728395e-08,5.159213922181802e-08,0.00010588355619801682,9.644328619943389e-05,7.904049411927013e-05,1.4628915312078353e-07,2.940827141946718e-07,8.372060493270443e-06,0.00025369702681675953,8.463895265941503e-10,9.934738702664011e-12,1.8569989192310397e-07,9.65151194713939e-09,2.9331254359060684e-07,7.69059113383403e-06,5.725793529629201e-10,3.814386479353689e-10,6.804132233151336e-10,3.0408842443798505e-10,9.86957078536179e-15,2.321996237887177e-08,2.0918709585762306e-12,1.3164564580813007e-10,6.232703371818012e-08,1.7349324819803862e-10,4.864403975486406e-09,2.7626234598467764e-06,1.5475599966346164e-11,1.0643435034834213e-09,3.570866078295769e-10,5.4426708617459306e-08,8.849567866774525e-12,2.3147930763043243e-12,1.0293540819514784e-16,1.124284647271749e-07,2.811752529844479e-09,7.778706321498964e-09,1.0897849397545509e-15,5.546432933117489e-14,4.703582390831725e-15,9.871422603345834e-11,1.8940571230784575e-11
1.841064265446251e-05,0.08006526875010343,3.76,0.0,0.7933830374307486,0.9844149645783757,0.011544133001166149,0.0,6.7885401224070704e-06,0.007844593991250672,1.7786605662267794e-05,0.0026283143633494444,9.727488981855577e-11,1.2725314783665327e-12,7.78691335148563e-06,9.90932836548509e-06,0.002794403922712454,0.003679135637067245,0.0005524625050892942,3.1908852211430314e-07,8.522463684575154e-06,0.0001545425765058274,0.009929566613794136,0.00015275571897250084,0.0028016559522568304,3.493774429808214e-06,0.00010322427740961903,0.0003189258052734782,2.9757208467034313e-08,5.228309805835946e-08,0.00010671272663101669,9.67080823101205e-05,8.06133145623917e-05,1.4635295602010736e-07,2.987801677576249e-07,8.426624775705477e-06,0.00025365867668966256,8.598941959891562e-10,1.0081781198818445e-11,1.877743444054679e-07,9.780496772162919e-09,2.9698712798330956e-07,7.850432540513453e-06,5.796622855716706e-10,3.921877975085184e-10,6.949274379207908e-10,3.1051756040249607e-10,1.0079471915352054e-14,2.391425911094677e-08,2.096020676492985e-12,1.340096417045592e-10,6.272109610090807e-08,1.7592487448709198e-10,4.935611759043351e-09,2.8297293064124174e-06,1.5664823518435717e-11,1.0743482796018103e-09,3.6226107690390557e-10,5.543353440651688e-08,8.985477034852875e-12,2.334564882329428e-12,1.0541926899009692e-16,1.137852910598871e-07,2.879996510077946e-09,7.871462743559002e-09,1.1163746638364668e-15,5.674200579765874e-14,4.7717355488977465e-15,1.0171111353678996e-10,1.894010646309725e-11
1.8562687229079754e-05,0.08006570572266511,3.76,0.0,0.793160495940593,0.9842661418665232,0.011669733053375547,0.0,6.792487340454748e-06,0.007912248169210032,1.7784558929368115e-05,0.0026287472287241835,9.724846258980476e-11,1.2721857487571428e-12,7.788772286858527e-06,9.907247335093743e-06,0.0028188593908456483,0.003709337145933004,0.0005528945252263769,3.1902163366683325e-07,8.52618551473413e-06,0.00015454409329951991,0.010037483750988169,0.00015446307633298453,0.0028358733234699163,3.540516231851805e-06,0.0001048667468752193,0.0003235127001617669,2.9757488144592825e-08,5.2974367574757094e-08,0.0001075329800855211,9.696448865743891e-05,8.21983038738966e-05,1.4641196651493109e-07,3.0350013520651425e-07,8.480744241674238e-06,0.0002536203288650092,8.734634744863471e-10,1.022935563461491e-11,1.8985490367171925e-07,9.909938470514711e-09,3.0067739681881584e-07,8.012207998237315e-06,5.867735855835625e-10,4.031349136064339e-10,7.096189831448648e-10,3.170251888360968e-10,1.0291928971612789e-14,2.4622838557672996e-08,2.1001265252181542e-12,1.3639804521143785e-10,6.311061011487754e-08,1.783731172294788e-10,5.007300355769873e-09,2.897649753963793e-06,1.5854887288752353e-11,1.0843465355990647e-09,3.6746922391351603e-10,5.644746335331623e-08,9.121935882226702e-12,2.3543284551645188e-12,1.0793269011721273e-16,1.1514354157646093e-07,2.949234715325673e-09,7.964288548762082e-09,1.143353494814511e-15,5.803557194538453e-14,4.840332276799706e-15,1.0477136075885005e-10,1.8939669904007216e-11
1.8714731803696997e-05,0.08006614299882578,3.76,0.0,0.792937964318575,0.9841173293495802,0.011795367594191523,0.0,6.796305822464347e-06,0.007979923354139582,1.7782511941105393e-05,0.0026291386701200476,9.722203826550445e-11,1.2718400572599558e-12,7.790588379419628e-06,9.905179658605907e-06,0.00284330474888219,0.0037395326637347736,0.0005533078147481627,3.1895531513298893e-07,8.52981377077544e-06,0.00015454315742305123,0.010145413718604397,0.00015617245003753908,0.0028700788223298933,3.5872915823869917e-06,0.00010651713980634589,0.00032811588135005275,2.9757298090937436e-08,5.3665920626611396e-08,0.00010834437483940584,9.721268910448467e-05,8.379533117381689e-05,1.4646637245948682e-07,3.082423295395376e-07,8.534420691682458e-06,0.00025358198366874423,8.870965387218504e-10,1.0377457745830144e-11,1.9194153766913017e-07,1.0039833664681248e-08,3.0438324041332786e-07,8.175923286912574e-06,5.939130291075383e-10,4.142816539604145e-10,7.244883705437814e-10,3.23611552358891e-10,1.0506955979695053e-14,2.5345862562550744e-08,2.1041911209917307e-12,1.3881098354795994e-10,6.349561059678892e-08,1.8083808454437213e-10,5.079472637822711e-09,2.9663828532709333e-06,1.6045800033590587e-11,1.0943383443957395e-09,3.727112439447818e-10,5.746843007117795e-08,9.258935973359348e-12,2.3740841457402762e-12,1.1047558490169796e-16,1.1650319919634801e-07,3.0194736034247317e-09,8.0571825147477e-09,1.1707239593354126e-15,5.934508503706494e-14,4.909375144656624e-15,1.0789573460329338e-10,1.893926171143567e-11
1.886677637831424e-05,0.08006658058355443,3.76,0.0,0.792715445010549,0.9839685282171923,0.011921034230238561,0.0,6.799999976415665e-06,0.00804761929276564,1.7780464670690874e-05,0.0026294903263429704,9.71956168113842e-11,1.271494403432506e-12,7.79236317297005e-06,9.903124899014335e-06,0.002867739861821997,0.003769722201599553,0.000553702924356419,3.18889550895339e-07,8.533352409580326e-06,0.00015453986700303957,0.010253354910424717,0.000157883806976158,0.002904271372473357,3.6340987390022546e-06,0.00010817536298201321,0.00033273522677582665,2.975665711320037e-08,5.435773098718582e-08,0.00010914697107588752,9.745286493854916e-05,8.540426646203177e-05,1.4651635367279504e-07,3.130064673234381e-07,8.587655956576567e-06,0.0002535436414058855,9.007925750776069e-10,1.0526083390192056e-11,1.9403421509013062e-07,1.017017908292347e-08,3.0810455243353286e-07,8.341584143854629e-06,6.010803952297161e-10,4.256296710806585e-10,7.395361092248373e-10,3.302768923225753e-10,1.0724559718252568e-14,2.6083493306004275e-08,2.108216200735993e-12,1.4124858365765953e-10,6.387613313939247e-08,1.833198838820617e-10,5.1521314647424415e-09,3.03592662748772e-06,1.623757045746709e-11,1.1043238145550783e-09,3.7798733103987263e-10,5.849636960695998e-08,9.396469013071085e-12,2.3938320907506818e-12,1.1304786570833635e-16,1.1786424744621171e-07,3.0907196767533617e-09,8.150143462375651e-09,1.1984886016441298e-15,6.067060311335052e-14,4.978866707619753e-15,1.1108500455093103e-10,1.89388820406023e-11
1.9018820952931483e-05,0.08006701848146441,3.76,0.0,0.7924929403735024,0.9838197396072497,0.012046730650830985,0.0,6.803574042010379e-06,0.008115335737798693,1.777841709304019e-05,0.002629803764022826,9.716919819786438e-11,1.2711487868892045e-12,7.794098146166069e-06,9.90108263773153e-06,0.002892164599859757,0.0037999057704970088,0.0005540803883818587,3.188243259500749e-07,8.536805208257847e-06,0.00015453431583321693,0.010361305785667388,0.0001595971148562831,0.002938449941637729,3.6809360180741905e-06,0.00010984132441155188,0.0003373706179465854,2.97555831729655e-08,5.5049773313630245e-08,0.00010994083074971234,9.76851948242572e-05,8.702498064448178e-05,1.465620822833089e-07,3.177922686428152e-07,8.640451895602629e-06,0.0002535053023691573,9.145507802445504e-10,1.067522854016524e-11,1.9613290534010882e-07,1.0300971549429488e-08,3.1184122974723317e-07,8.509196264934815e-06,6.082754684384839e-10,4.371806122509429e-10,7.547627056061386e-10,3.370214484763687e-10,1.0944748600762122e-14,2.6835893302179188e-08,2.112203854320339e-12,1.4371097220483448e-10,6.425221403161527e-08,1.858186221450753e-10,5.225279683129413e-09,3.1062790735838556e-06,1.6430207219015333e-11,1.1143030806032089e-09,3.832976781666759e-10,5.953121744201809e-08,9.534526819261413e-12,2.413572416317631e-12,1.1564944396966566e-16,1.192266704287598e-07,3.1629794818699215e-09,8.243170253265744e-09,1.2266499834180824e-15,6.20121850362546e-14,5.048809506885298e-15,1.1433994264907736e-10,1.8938531047368107e-11
