Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124),S(3821),CHO2(141)
7.296423783690514e-07,0.5227103864401261,1.521030633641739e-08,8.296290268808471e-10,3.855734069071632e-10,4.717784771771023e-09,0.0,0.0,1.2259524087084652e-08,3.0596178215538995e-12,5.922199474516344e-13,1.260103508238097e-08,2.4883563961273604e-22,1.7049318389684008e-29,8.690207319255956e-23,6.482867242736253e-20,2.3670439538065294e-19,2.445153950703953e-20,1.9205945172059573e-30,2.1408163764582975e-41,1.9184073774524048e-39,1.9722952938503237e-39,5.242457774636261e-22,3.1615645989105844e-28,7.370520069804589e-25,1.381204700286328e-32,6.345468783956849e-41,2.563923270335493e-37,8.229662897937429e-38,1.0829832838084356e-39,7.089774538316829e-27,6.738231312268946e-37,4.047424505347105e-40,1.8155129588700724e-41,3.76,0.0,0.7911594891728265,0.9999552777614847,8.879169099664834e-10,5.568177125061798e-21,5.532356734867289e-08,9.08917667171454e-08,2.590460125818378e-08,3.8823725109703065e-14,1.592137919491716e-16,1.0698455286177667e-08,6.134419854241262e-10,1.3709499692078711e-09,1.8085464224445395e-10,1.0440672036369483e-13,6.41079021714524e-16,1.8999843949182975e-19,2.671907406326058e-11,8.352619155533323e-17,2.084781631832194e-17,4.271152910078117e-11,4.899261806677453e-21,1.9774014890539557e-16,2.2018390156094043e-19,4.201854650823331e-15,4.417938822507085e-19,3.824714386927107e-18,3.951746228266794e-17,4.4811011841917143e-17,3.1838186335145607e-25,4.4683908282974825e-05,4.348871822706747e-31,1.5221907949460121e-27,1.0499719769474588e-24,5.6618942171637684e-14,1.6753016352662186e-16,1.1338152161653796e-24,7.385710009592383e-22,1.4913676805318632e-23,1.47745735912272e-21,5.912798021983075e-20,5.765778340333921e-11,7.024622087806784e-23,4.920489058815587e-18,2.033237126095315e-19,3.594209060477135e-23,1.3770500471128737e-23,1.4052954985791785e-26,1.974671042576764e-20,1.9187530356588945e-10,1.29027420846391e-22,1.8167924445322338e-22,7.017326705307396e-22,7.13229886226364e-14,2.264977343673092e-26,1.5187657289102756e-35,6.66821692746952e-36,8.079324389688802e-29,5.4031778627039815e-34,1.364026050456126e-35,8.77722304931653e-31,9.396727767913257e-25,1.078591547813028e-28,1.2720464009294134e-11,9.34187704158147e-30,3.422871112631574e-14
7.565668299749316e-07,0.5227103867835031,1.5991837090599706e-08,9.037117182385947e-10,4.120208561155228e-10,5.171269954740742e-09,0.0,0.0,1.2830527971989804e-08,3.3088442992335593e-12,6.558641339931145e-13,1.3702605596288327e-08,2.8157147721530634e-22,1.990830693202754e-29,9.412986560039477e-23,7.187035705748978e-20,2.764994958476405e-19,2.8142493609076627e-20,2.2459452025286087e-30,2.636805210525246e-41,2.4537184641507476e-39,2.4483180356200438e-39,5.81854824911493e-22,4.1115567150850495e-28,8.748540569134932e-25,1.6856007437899715e-32,8.218194607290222e-41,3.4523184802249865e-37,1.1688321278153844e-37,1.5350574570596955e-39,8.395881842523822e-27,8.738800061082994e-37,5.440774310436127e-40,2.503192214755054e-41,3.76,0.0,0.791159484268378,0.9999552753868931,9.88745581238779e-10,6.765620994855885e-21,5.666921938623617e-08,9.487849191286381e-08,2.7747333590331834e-08,4.0268043143702955e-14,1.631063000709254e-16,1.1143444924129607e-08,6.398923211495215e-10,1.5006228475658763e-09,1.998302476166312e-10,1.1623093323358608e-13,7.58501405392447e-16,2.182084637355392e-19,2.770485114446343e-11,9.899743713029473e-17,2.4391195828925158e-17,4.555279215783862e-11,5.658950254127821e-21,2.1230395505286105e-16,2.3096631631200083e-19,4.855937271287326e-15,4.979232290370354e-19,4.39369806569791e-18,4.4768465619309105e-17,5.049260658651965e-17,3.708836167028043e-25,4.4683908176895265e-05,4.973599919262467e-31,1.7816633283574365e-27,1.2734774708132587e-24,6.201927490806406e-14,1.9158055669657884e-16,1.37349941365025e-24,7.930595590764531e-22,1.6462137670998923e-23,1.6505883100025019e-21,6.818874209437402e-20,6.145094147615639e-11,8.067801195527276e-23,5.699050896863923e-18,2.4268347182036196e-19,4.447026905001297e-23,1.542489552681481e-23,1.7089871880095615e-26,2.2666347241764107e-20,2.0502490120387294e-10,1.4851559491709027e-22,2.1517047884570653e-22,8.167552516807616e-22,7.308062085177189e-14,2.631178742414303e-26,1.817840476489224e-35,8.375589240432689e-36,1.027382951078166e-28,6.399624419762626e-34,1.7346704065755804e-35,1.1555174912936361e-30,1.0936287718066112e-24,1.2254653635949103e-28,1.3262203347993077e-11,1.055639881554488e-29,3.506210274123392e-14
7.834912815808118e-07,0.522710387129324,1.677256257129752e-08,9.80812955977937e-10,4.3898383964107295e-10,5.647413788266649e-09,0.0,0.0,1.3411150425369022e-08,3.5695056576707036e-12,7.236097458634244e-13,1.4848296836391646e-08,3.1682299566279535e-22,2.3095428766704832e-29,1.0154792293923087e-22,7.936460074441327e-20,3.2100408752996175e-19,3.223096375552049e-20,2.6100602484508727e-30,3.223634524037452e-41,3.1104712663309804e-39,3.013901593638461e-39,6.432196563668431e-22,5.2917247205167825e-28,1.0311389842338293e-24,2.0417438248303716e-32,1.0523421091589324e-40,4.5967266971352e-37,1.6376939431743293e-37,2.1466021176109316e-39,9.870914794663243e-27,1.1219471998268142e-36,7.2320663711123895e-40,3.406520826998192e-41,3.76,0.0,0.7911594792894531,0.9999552729523622,1.0963276236520285e-09,8.159925007571022e-21,5.797775172822327e-08,9.890976809795895e-08,2.9655738880064082e-08,4.168039528201147e-14,1.668917232468075e-16,1.1581142141825139e-08,6.659252879894985e-10,1.6377668620003189e-09,2.2013742114837493e-10,1.288709814334528e-13,8.929162527074211e-16,2.4951558893117093e-19,2.869063276624285e-11,1.1674579255810958e-16,2.839437060638034e-17,4.8461973249284515e-11,6.5059212241359995e-21,2.273633306794944e-16,2.419299144359224e-19,5.582815998172939e-15,5.5883283068843755e-19,5.024732531841209e-18,5.049772436083123e-17,5.668669442528991e-17,4.299065887740755e-25,4.468390806824969e-05,5.66885228593226e-31,2.0765054490158412e-27,1.5337387206952531e-24,6.768523110734205e-14,2.1798242714313146e-16,1.652507954513947e-24,8.489512576256297e-22,1.81002874557878e-23,1.8357292356747414e-21,7.82057501592263e-20,6.533025450749199e-11,9.212199652190629e-23,6.564450121838846e-18,2.877483635067581e-19,5.457798712991332e-23,1.717313117111271e-23,2.0653015228177466e-26,2.5904020303361176e-20,2.18307000452198e-10,1.7017355827298848e-22,2.5350693277290605e-22,9.45072128196646e-22,7.478976897720246e-14,3.04276932028339e-26,2.1637653989759752e-35,1.0436451878122085e-35,1.295591766768926e-28,7.540285993654533e-34,2.1876986379285378e-35,1.5070272624813738e-30,1.2645090986915398e-24,1.385204432773689e-28,1.3795276429513646e-11,1.1870870664277185e-29,3.587250531072631e-14
8.10415733186692e-07,0.522710387477513,1.7551552925848797e-08,1.0608665700106343e-09,4.664302913916827e-10,6.146179287086121e-09,0.0,0.0,1.4001375465093274e-08,3.8417924238597886e-12,7.955475647262933e-13,1.6037380318201786e-08,3.546247724959919e-22,2.6629963459846297e-29,1.0914124700012223e-22,8.731699250883145e-20,3.7054129255127265e-19,3.6742560964275126e-20,3.015614170468659e-30,3.913697132023404e-41,3.910018009966612e-39,3.6810641707447863e-39,7.0838923854645355e-22,6.745041593150894e-28,1.2074121429570184e-24,2.4559513503879179e-32,1.333374048084814e-40,6.056653900332298e-37,2.2658027882659814e-37,2.964139671454377e-39,1.1527361367814387e-26,1.4269474329231133e-36,9.512935027140952e-40,4.579737285571226e-41,3.76,0.0,0.7911594742366148,0.9999552704587722,1.2107893168464378e-09,9.77385236618991e-21,5.925018827997504e-08,1.0298488476506758e-07,3.162908730942911e-08,4.306066951137358e-14,1.70572978752698e-16,1.2011284273145524e-08,6.915233419855692e-10,1.7825025605966454e-09,2.418229287503233e-10,1.4234238991211546e-13,1.0461237974362847e-15,2.841431894024094e-19,2.967642098900805e-11,1.370194801876781e-16,3.2897593893582765e-17,5.1437246237009216e-11,7.446805038673856e-21,2.4291612304859135e-16,2.530739203199958e-19,6.387262703766398e-15,6.247197439448483e-19,5.722171626885113e-18,5.672801850983099e-17,6.342002645907333e-17,4.9601247432474855e-25,4.468390795684555e-05,6.441180247199762e-31,2.4104458368807854e-27,1.835028614987021e-24,7.361610626828497e-14,2.4685948167771523e-16,1.975429571609635e-24,9.062028472673003e-22,1.9829040934803123e-23,2.0331347991214816e-21,8.923244522266227e-20,6.92930527733165e-11,1.046233171782064e-22,7.522236469976356e-18,3.390702515076232e-19,6.647710620134641e-23,1.90122289613066e-23,2.4810756987128597e-26,2.9482311863455035e-20,2.3169323455233351e-10,1.9415917938488828e-22,2.972082960440755e-22,1.0875698012747275e-21,7.64517703800671e-14,3.5037395296335304e-26,2.562127247727864e-35,1.2907652237539775e-35,1.6210762758926315e-28,8.840637116350342e-34,2.737507960691456e-35,1.9482528151924093e-30,1.4532293763799163e-24,1.5583005807411145e-28,1.4319338132191662e-11,1.3288699353211263e-29,3.666055296182071e-14
8.373401847925722e-07,0.5227103878279946,1.8327947643502203e-08,1.1438027037754824e-09,4.943293209246052e-10,6.6675035025999075e-09,0.0,0.0,1.4601176075262202e-08,4.125894688937634e-12,8.717655635945157e-13,1.726910372686199e-08,3.950036218156838e-22,3.0530835941725203e-29,1.1689502369147694e-22,9.573214347130932e-20,4.2543822412609664e-19,4.170326105050515e-20,3.465314107909967e-30,4.720489010708272e-41,4.8763528159562497e-39,4.46272284896879e-39,7.774043089750062e-22,8.520161620036855e-28,1.405213653852487e-24,2.935015834484605e-32,1.6729150694706332e-40,7.90219854921079e-37,3.097992648870287e-37,4.04505397315627e-39,1.3377827770229336e-26,1.7989919720752343e-36,1.23912648550785e-39,6.087446665594643e-41,3.76,0.0,0.7911594691104873,0.9999552679070022,1.3322489807209514e-09,1.1631685862127244e-20,6.048752470228308e-08,1.0710310431867367e-07,3.3666599105551754e-08,4.4408882438741814e-14,1.7415290800705538e-16,1.2433659104147261e-08,7.166721298440088e-10,1.9349393282691432e-09,2.6493302368501647e-10,1.5665920551261706e-13,1.2200403039757402e-15,3.223218919213149e-19,3.06622178822638e-11,1.6008368068970664e-16,3.7942652796690787e-17,5.4476835380810894e-11,8.488464800327247e-21,2.5896018995047145e-16,2.6439756225247655e-19,7.27410250465601e-15,6.95777058303714e-19,6.490492758359054e-18,6.348189744295222e-17,7.071945766573879e-17,5.697903283328074e-25,4.468390784284642e-05,7.297711571555023e-31,2.7874962572683465e-27,2.1818928433449335e-24,7.981089479347204e-14,2.783356851344803e-16,2.3471515025763266e-24,9.64774215266477e-22,2.1649238627139414e-23,2.2430492376580664e-21,1.0132184386100874e-19,7.33367406537671e-11,1.18226175992944e-22,8.577997696974626e-18,3.9722547064126603e-19,8.039676019735031e-23,2.0938909697287683e-23,2.9637180673499693e-26,3.3424505827844204e-20,2.4515673921363456e-10,2.2063541025119003e-22,3.4683092917081093e-22,1.2451423853420502e-21,7.806792554964861e-14,4.0182814982707283e-26,3.0189768344183e-35,1.585262985778454e-35,2.0134397609178404e-28,1.0317244731306025e-33,3.400331942899207e-35,2.4979247145473148e-30,1.660688012369366e-24,1.7452338705132686e-28,1.4834107271942403e-11,1.481320148546245e-29,3.7426862329082264e-14
8.642646363984524e-07,0.5227103881806928,1.910095163472079e-08,1.2295482588049416e-09,5.226511954301884e-10,7.2112994787061645e-09,0.0,0.0,1.5210515037741645e-08,4.422001896996889e-12,9.52348984876098e-13,1.8542695550915167e-08,4.379788189586298e-22,3.4816539021704037e-29,1.2479468299103325e-22,1.0461372366447434e-19,4.860252625666156e-19,4.7139353562596825e-20,3.961893663902374e-30,5.658647121072512e-41,6.036285787907364e-39,5.3726854721438005e-39,8.502976743393966e-22,1.0671851752334393e-27,1.6261147084243314e-24,3.4862170259889173e-32,2.079720727228865e-40,1.0215354619755235e-36,4.189231297440279e-37,5.459511023653429e-39,1.5435000581469885e-26,2.249475418099833e-36,1.5993232521126612e-39,8.005970119884866e-41,3.76,0.0,0.7911594639117485,0.9999552652979307,1.4608172707485866e-09,1.3759244838556012e-20,6.16907291912603e-08,1.1126366705610638e-07,3.5767451579983814e-08,4.572515988524863e-14,1.7763427808244094e-16,1.2848099454483626e-08,7.413601486544472e-10,2.0951755779485883e-09,2.895134125287339e-10,1.7183402790686904e-13,1.4166996774811835e-15,3.6428941795653673e-19,3.164802552105858e-11,1.8622086042901987e-16,4.357279212624653e-17,5.7579013944537736e-11,9.637991686588012e-21,2.7549339966109593e-16,2.759000723882548e-19,8.248202920683139e-15,7.721935729959396e-19,7.334292231971865e-18,7.078163098309452e-17,7.861189934085443e-17,6.518567316715046e-25,4.468390772629669e-05,8.246198465060385e-31,3.2119640878207726e-27,2.579146777748981e-24,8.626831269968319e-14,3.125350928054045e-16,2.7728569895400776e-24,1.0246283254006806e-21,2.356165513887465e-23,2.465707188044304e-21,1.1452640007457606e-19,7.745879458567834e-11,1.3297380542267233e-22,9.73734606167306e-18,4.628138980295628e-19,9.658369025603876e-23,2.2949648341182532e-23,3.5212240875573006e-26,3.775457123890984e-20,2.58672160904901e-10,2.497701692651184e-22,4.0296902380354863e-22,1.4186892927937784e-21,7.963949910200558e-14,4.59078963293759e-26,3.540849716187977e-35,1.9341875975284085e-35,2.483455584158277e-28,1.198780278478692e-33,4.194382959633075e-35,3.177842567774406e-30,1.8877638808543557e-24,1.9464725768435885e-28,1.533935976682384e-11,1.6447605010668558e-29,3.8172033037604195e-14
8.911890880043326e-07,0.5227103885355324,1.986983150278814e-08,1.3180273107281574e-09,5.513673184455448e-10,7.777458101135636e-09,0.0,0.0,1.5829345718414882e-08,4.73030264936941e-12,1.0373804163608126e-12,1.9857369246940014e-08,4.835623545487363e-22,3.950506255534747e-29,1.3282595015449037e-22,1.1396450160501462e-19,5.526353553096168e-19,5.30773924378374e-20,4.5081069487485515e-30,6.743984202739987e-41,7.419613693552637e-39,6.425636800083309e-39,9.270945335174866e-22,1.3261425505374686e-27,1.871713928673752e-24,4.1173333256467834e-32,2.5633125069540704e-40,1.3091393691256494e-36,5.606360125112203e-37,7.292604209864916e-39,1.7711610581140698e-26,2.791171769506133e-36,2.0465492798978898e-39,1.0424775767231819e-40,3.76,0.0,0.7911594586411256,0.9999552626324335,1.5965974683923666e-09,1.6183898925506474e-20,6.286074323766159e-08,1.1546579564727308e-07,3.793078550771116e-08,4.700971989886219e-14,1.8101978324735415e-16,1.3254478261254315e-08,7.655784371053975e-10,2.263298979429866e-09,3.15609225656444e-10,1.8787804460620162e-13,1.6382548419590523e-15,4.1029042317432096e-19,3.2633845982628424e-11,2.1573106552698294e-16,4.983263454677337e-17,6.074210283899861e-11,1.0902700115240923e-20,2.925136308989816e-16,2.875806867147357e-19,9.314463490913988e-15,8.541535132248573e-19,8.25828052968743e-18,7.864916413400203e-17,8.712427422044629e-17,7.428559287036481e-25,4.4683907607218594e-05,9.295067844523404e-31,3.6884648185284765e-27,3.0318709560844017e-24,9.298681905540906e-14,3.495816920753899e-16,3.258021274184445e-24,1.0857311477834366e-21,2.5567007129345453e-23,2.7013344846607426e-21,1.2889787842010342e-19,8.165676106906147e-11,1.4890844926878295e-22,1.100590550396061e-17,5.36457950445413e-19,1.1530252223203235e-22,2.5040725725577976e-23,4.1621908162897335e-26,4.249714570846136e-20,2.7221565230430327e-10,2.8173622329894787e-22,4.662557385482678e-22,1.6091130298658158e-21,8.116772077175917e-14,5.225860895678045e-26,4.134786699359738e-35,2.3453398480842722e-35,3.0431524818195787e-28,1.3871166083642401e-33,5.139996527622103e-35,4.013239772815753e-30,2.1353142979890624e-24,2.162473245161262e-28,1.583492243467922e-11,1.8195051178559128e-29,3.889664817327116e-14
9.181135396102128e-07,0.5227103888924385,2.0633912013872113e-08,1.4091614962013432e-09,5.804502057373817e-10,8.365849837474735e-09,0.0,0.0,1.6457612806951864e-08,5.050984524586485e-12,1.1269398649815852e-12,2.1212326944946306e-08,5.317592145606993e-22,4.461382916374119e-29,1.4097488838823232e-22,1.2378638613617833e-19,6.256033441715888e-19,5.95441486206464e-20,5.1067228551119826e-30,7.993520288174201e-41,9.059285987525734e-39,7.637119058164835e-39,1.0078128213151213e-21,1.6357177190158685e-27,2.1436338026537314e-24,4.8366524496425617e-32,3.1339827479416652e-40,1.6640323947366958e-36,7.430036055413875e-37,9.646737944129539e-39,2.0220398462580743e-26,3.438331663385733e-36,2.5977510246596048e-39,1.3447987114876002e-40,3.76,0.0,0.7911594532993863,0.9999552599113853,1.7396857654868238e-09,1.8934578508111895e-20,6.399848236399812e-08,1.1970869912361498e-07,4.015571085737146e-08,4.8262858076422204e-14,1.843120465296242e-16,1.365270415590377e-08,7.893202976108983e-10,2.4393867220404863e-09,3.432649921298195e-10,2.048010695647869e-13,1.8869788836235596e-15,4.605763350273765e-19,3.361968134324801e-11,2.4893218154671577e-16,5.676809769754308e-17,6.396446930460128e-11,1.2290122807117063e-20,3.100187727805193e-16,2.994386450183011e-19,1.0477805896419784e-14,9.418362855859737e-19,9.267277555565736e-18,8.710607562370776e-17,9.628347444353757e-17,8.434599369925804e-25,4.468390748565899e-05,1.0453473019682135e-30,4.2219344693295955e-27,3.545405186559296e-24,9.99646361204363e-14,3.895992536598088e-16,3.808406099126481e-24,1.1480515798067897e-21,2.766596087323949e-23,2.9501489277175367e-21,1.4448723908218823e-19,8.592825473188136e-11,1.6607135323193303e-22,1.2389299575828244e-17,6.188015153569569e-19,1.3683598531408715e-22,2.7208276633076836e-23,4.8958298755308025e-26,4.767751888590949e-20,2.8576485604528846e-10,3.1671106964372336e-22,5.373643069774461e-22,1.8173171121729508e-21,8.265378637488177e-14,5.928294758084981e-26,4.8083540873203417e-35,2.827319034825574e-35,3.7059005407464695e-28,1.5987383324552857e-33,6.259776801254254e-35,5.0331737415595164e-30,2.4041732795976367e-24,2.3936808303712133e-28,1.6320667412070884e-11,2.005859690195803e-29,3.9601274739270105e-14
9.45037991216093e-07,0.5227103892513373,2.139257275599346e-08,1.5028703723087655e-09,6.098734590407926e-10,8.976326373315443e-09,0.0,0.0,1.7095253012409343e-08,5.3842339131754295e-12,1.221104828428159e-12,2.2606762735178523e-08,5.825676814854106e-22,5.0159636321717263e-29,1.4922793414407252e-22,1.3408046984261812e-19,7.052653207285854e-19,6.65665647477347e-20,5.760519573674083e-30,9.425510914826353e-41,1.0991565310876264e-38,9.023507346431901e-39,1.0924635672668392e-21,2.003481500280175e-27,2.4435172086010883e-24,5.652981346222926e-32,3.802794334752741e-40,2.0988424396028138e-36,9.756888679588496e-37,1.2644263364213918e-38,2.297408241040789e-26,4.206780694239552e-36,3.2724038900915e-39,1.7195965283228122e-40,3.76,0.0,0.7911594478873356,0.999955257135657,1.89017154207002e-09,2.204178203549353e-20,6.510483684021896e-08,1.2399157641970158e-07,4.2441311928308524e-08,4.9484934921601093e-14,1.8751362129351542e-16,1.404271749087986e-08,8.125810466356199e-10,2.6235058056421126e-09,3.725246185950385e-10,2.2261158481559914e-13,2.165265966417544e-15,5.1540518893070685e-19,3.4605533675286616e-11,2.8616015930803436e-16,6.442630889585888e-17,6.724452563233691e-11,1.3808005769853574e-20,3.280067247737789e-16,3.114731908512799e-19,1.174316460711004e-14,1.0354162701393595e-18,1.0366207864134317e-17,9.617354016378586e-17,1.0611632231303115e-16,9.543686306072123e-25,4.468390736165602e-05,1.173134673267089e-30,4.817641895281474e-27,4.125341343441049e-24,1.0719976826016348e-13,4.3271119214595934e-16,4.430052782748874e-24,1.211561360032261e-21,2.985913941941107e-23,3.2123610206954424e-21,1.6134453396289293e-19,9.02709564511078e-11,1.8450276412263837e-22,1.3893140139816632e-17,7.105088247314398e-19,1.6148507243233524e-22,2.9448334162133804e-23,5.731978913985913e-26,5.3321616007016507e-20,2.992988786295261e-10,3.5487681826026184e-22,6.170091179024537e-22,2.044204105387582e-21,8.409885874349204e-14,6.703092851817392e-26,5.569663644130713e-35,3.3895700348309913e-35,4.486497553386119e-28,1.8357729296712617e-33,7.578742714761992e-35,6.2709420923825845e-30,2.6951500265539074e-24,2.6405289065804443e-28,1.6796507139974643e-11,2.2041217475061354e-29,4.028646409932709e-14
9.719624428219734e-07,0.5227103896121564,2.214524496960414e-08,1.5990717510464303e-09,6.396117384346787e-10,9.608722154128614e-09,0.0,0.0,1.774219571874281e-08,5.730235865892101e-12,1.3199503647951861e-12,2.403986559344086e-08,6.359796508898573e-22,5.615860483015681e-29,1.5757192631526699e-22,1.44847073275681e-19,7.91958009649298e-19,7.417171192866e-20,6.47227934903035e-30,1.105947207616995e-40,1.3256181755878658e-38,1.0601980480638121e-38,1.1810512626044563e-21,2.4377891621675544e-27,2.7730240370088436e-24,6.575655397441829e-32,4.581575349804677e-40,2.627985121070986e-36,1.27019034332145e-36,1.643037662855891e-38,2.5985327502496965e-26,5.114018334709644e-36,4.092775028732574e-39,2.18069595420888e-40,3.76,0.0,0.79115944240581,0.999955254306117,2.048137637445904e-09,2.553758037488214e-20,6.618067237977678e-08,1.283136195284904e-07,4.4786651973525586e-08,5.067636488183775e-14,1.9062699282260248e-16,1.442448675485918e-08,8.353577893829558e-10,2.8157133534212767e-09,4.0343137164507315e-10,2.4131678447927013e-13,2.475632034028444e-15,5.750414635126138e-19,3.5591405044458224e-11,3.2776920843138963e-16,7.285551812387093e-17,7.058072791986057e-11,1.5464303225340597e-20,3.4647539665089877e-16,3.236835714994159e-19,1.311547805022851e-14,1.1350626452769032e-18,1.1560095885036355e-17,1.0587229420026567e-16,1.1664953371098227e-16,1.0763097993182224e-24,4.468390723524739e-05,1.3139455368856462e-30,5.481200955227554e-27,4.777514967439344e-24,1.14690019756673e-13,4.79040435185208e-16,5.1292739806059956e-24,1.2762349771654306e-21,3.2147129362190364e-23,3.4881746773782615e-21,1.7951881289475452e-19,9.468261152527432e-11,2.0424193646963306e-22,1.5523016820805065e-17,8.12263282465736e-19,1.8956914490202075e-22,3.1756870376669035e-23,6.681111630879797e-26,5.945598156054785e-20,3.1279825677864995e-10,3.9642007467367056e-22,7.059467693154386e-22,2.290673791519198e-21,8.550406863502632e-14,7.55545834330169e-26,6.427392261130098e-35,4.042430490572039e-35,5.4012554479512855e-28,2.1004736299890457e-33,9.12447425765216e-35,7.764524956875766e-30,3.0090276268512132e-24,2.9034399362258463e-28,1.726238983913659e-11,2.4145809579934608e-29,4.0952752408795693e-14
