Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237)
1.2347116570953347e-19,0.098360962302503,3.76,0.0,0.6113367598358228,0.9999999999996093,5.763537809366766e-44,0.0,1.0538265427329144e-32,1.522967531579453e-17,1.5229675315782804e-17,6.75255919826258e-19,1.604170184539294e-34,1.9578634806717594e-33,1.4813622826784768e-29,1.1686248999842442e-29,8.189440080632317e-21,2.560237506450603e-41,6.752559198232746e-19,1.2305756805200601e-32,8.162138896613289e-27,1.3499046232595843e-31,1.0546376968527151e-32,1.2037580793109995e-45,1.8756073967051917e-39,2.1507682949003004e-44,8.189440080632297e-21,1.1280676765117156e-40,1.4570566127597476e-33,9.857676268500373e-57,2.3763050743863755e-32,1.5498448771113944e-33,1.3295664369197743e-46,9.802710739165341e-41,2.0027940081451864e-37,1.0487891244063618e-34,3.9066235349510957e-13,3.778604022470985e-36,9.516786538302146e-60,6.804436294364335e-45,3.9229504052639593e-50,1.0917932827489437e-49,9.461640715136198e-38,7.13142791326493e-63,3.4819436213011415e-58,3.0413009715612066e-56,4.1532233818778364e-58,3.8780756866933076e-61,2.107030323776658e-70,3.079679553170674e-38,1.4921803001376684e-55,2.5562535369168004e-51,3.8815843014897556e-52,9.944830862207838e-64,1.4378767355439954e-54,4.3227051781418085e-54,1.0122768247533228e-48,2.4019612839099536e-76,4.724111251651491e-56,5.094551577971011e-49,1.8117443867768005e-48,5.258215444730451e-74,5.351490241228081e-63,3.186006935038951e-56,6.391893917601799e-70,9.768895102268594e-75,1.1449717918993778e-79,1.6954803101974835e-80,2.1921131738960697e-76,1.2300764431985663e-32,5.495703095859647e-91,1.1471971298548516e-89,2.181355414778985e-83,5.677552952814223e-69
2.470496043692924e-19,0.098360962302503,3.76,0.0,0.6113367598358228,0.9999999999992183,4.6143347264685245e-43,0.0,4.21805252338182e-32,3.047258232169835e-17,3.047258232165142e-17,1.3510985085657096e-18,6.420861354541557e-34,7.836556247319251e-33,5.3034854438711e-29,4.6775451243101974e-29,1.638599522649542e-20,2.049746738401253e-40,1.3510985085600264e-18,4.9255097006735305e-32,1.6331419640037432e-26,5.403136445990867e-31,4.2212992526606264e-32,4.818175240865154e-45,7.507317564021029e-39,8.608679984211265e-44,1.6385995226495343e-20,4.515210540524886e-40,5.832023649225073e-33,7.892136393095065e-56,9.511413127286036e-32,6.203418520760255e-33,1.0644615828482699e-45,3.923638957723113e-40,8.016395641034304e-37,4.19788972096084e-34,7.816641174837829e-13,1.5124263397813162e-35,7.619215939323848e-59,2.7246244036788863e-44,3.1415419769707866e-49,8.743201095155635e-49,3.787122060805293e-37,1.1422678382970472e-61,2.787672071762104e-57,2.4348900184483285e-55,3.325104043132343e-57,3.1048185904506446e-60,3.373993794638517e-69,1.2326744070655882e-37,1.1946515496054525e-54,2.046557141115493e-50,3.1084155416805547e-51,1.5929012504297663e-62,1.1514675293299807e-53,3.4616700092919405e-53,8.104369673148854e-48,7.694903059568643e-75,3.782161463004526e-55,4.0787389631427884e-48,1.4504971265319715e-47,8.422282741361696e-73,8.506106863433165e-62,2.550742776656956e-55,5.117426386797338e-69,1.564296010069362e-73,1.8334466559027551e-78,5.43162652631681e-79,3.510308317485363e-75,4.9235114411990563e-32,1.760141611809021e-89,3.674196681037133e-88,6.988955195875265e-82,9.094656377531052e-68
4.942064816888104e-19,0.098360962302503,3.76,0.0,0.6113367598358228,0.9999999999984363,3.692870173691711e-42,0.0,1.6877704371132946e-31,6.095839633350598e-17,6.095839633331822e-17,2.702783686042682e-18,2.569180920330947e-33,3.135643245763047e-32,1.9969201262351465e-28,1.8716273281831616e-28,3.277910551822162e-20,1.6404203493689236e-39,2.7027836860324585e-18,1.970845462273063e-31,3.267013269602313e-26,2.1619583694907202e-30,1.6890695508273628e-31,1.927902365881203e-44,3.0039049016115987e-38,3.4445947191699274e-43,3.277910551822133e-20,1.8066723538353133e-39,2.3335691152013017e-32,6.31611007931997e-55,3.8058041698397032e-31,2.4821754409842365e-32,8.518927778826924e-45,1.5699666622597866e-39,3.20760258165474e-36,1.6797026888389547e-33,1.5636676431784618e-12,6.051675370978799e-35,6.097688538857673e-58,1.0910662195900658e-43,2.514506864646559e-48,6.998104540439147e-48,1.515342119828745e-36,1.828620604303471e-60,2.230984894159567e-56,1.9486520275557914e-54,2.661093801523266e-56,2.484798498205068e-59,5.400587389197969e-68,4.932303246171422e-37,9.560843186649602e-54,1.6378677033815544e-49,2.487992288938845e-50,2.5500254390935183e-61,9.216407078104491e-53,2.7707390395159578e-52,6.485958819772443e-47,2.4637501345795265e-73,3.026878645729743e-54,3.2642307750360437e-47,1.1608385352509725e-46,1.3482966955240656e-71,1.3564693817563618e-60,2.0413694441500692e-54,4.095573756827735e-68,2.5038923591547427e-72,2.9347086760376895e-77,1.7390954088068824e-77,5.618837554773771e-74,1.9700458908847497e-31,5.634882313625457e-88,1.1762500132059059e-86,2.2378455361641305e-80,1.4559913070828635e-66
9.885202363278464e-19,0.098360962302503,3.76,0.0,0.6113367598358227,0.9999999999968723,2.9548572182383757e-41,0.0,6.752180766371053e-31,1.2193002435712127e-16,1.2193002435637003e-16,5.406154040988903e-18,1.0278396812237862e-32,1.2544614696210108e-31,7.738651088329751e-28,7.487728043191598e-28,6.556532610167401e-20,1.3125855147313817e-38,5.406154040973036e-18,7.884665223828435e-31,6.534816508454478e-26,8.64924126055342e-30,6.757378059929981e-31,7.712902229444149e-44,1.2017575652703599e-37,1.378063300779207e-42,6.556532610167289e-20,7.22786588346662e-39,9.335795983774543e-32,5.053851515700304e-54,1.5225694870147792e-30,9.930318059508023e-32,6.81643654601715e-44,6.280888962168746e-39,1.2832500123000771e-35,6.719904512035752e-33,3.1276746854371497e-12,2.4210641980776013e-34,4.879077526627176e-57,4.371868934807354e-43,2.0121149293364946e-47,5.599901444365595e-47,6.062355210959732e-36,2.926586843152332e-59,1.785126890014573e-55,1.559217690440147e-53,2.129279354436613e-55,1.9882163392812937e-58,8.642698117378689e-67,1.9732424588772315e-36,7.650127175460111e-53,1.3105430120656344e-48,1.9908978964554945e-49,4.081147768620436e-60,7.374992856222089e-52,2.217152581554168e-51,5.189752496312354e-46,7.886210954034318e-72,2.421962803900433e-53,2.6118805587858228e-46,9.288471975002843e-46,2.157860037623968e-70,2.1667426372126437e-59,1.6334057107473721e-53,3.2773260757644795e-67,4.007042972359345e-71,4.69648934120097e-76,5.56666565501897e-76,8.99201998877785e-73,7.8814663591106465e-31,1.8035519002888368e-86,3.764813243659242e-85,7.163314325148782e-79,2.330263342652904e-65
1.977147745605918e-18,0.098360962302503,3.76,0.0,0.6113367598358226,0.9999999999937442,2.3641102341103572e-40,0.0,2.7010921304726355e-30,2.4387328040435177e-16,2.4387328040134665e-16,1.0812894750850452e-17,4.111693483384879e-32,5.018254193127003e-31,3.0456464205796955e-27,2.9953349806875883e-27,1.3113776726857877e-19,1.0501681141664406e-37,1.0812894750837046e-17,3.154122805106609e-30,1.3070665496779301e-25,3.459978080697995e-29,2.703171211310446e-30,3.0854419013165666e-43,4.807421510708123e-37,5.512710749815944e-42,1.3113776726857434e-19,2.891381684015109e-38,3.7346223161565543e-31,4.0434712124842023e-53,6.0907736214797236e-30,3.972450505933393e-31,5.453667021276815e-43,2.512560069395768e-38,5.133418716946213e-35,2.6881805717138806e-32,6.255688733431844e-12,9.685044877306778e-34,3.9036330313110987e-56,1.754405226655832e-42,1.6098957433841353e-46,4.480488349659661e-46,2.4251394448360194e-35,4.683174139484059e-58,1.4282371284681547e-54,1.2474925923874884e-52,1.7035852261484585e-54,1.5907241193858527e-57,1.3829723805618793e-65,7.893612130716346e-36,6.120682852636427e-52,1.0485339600197613e-47,1.5929199678706745e-48,6.530722208651629e-59,5.900741254315463e-51,1.773946632687648e-50,4.152196211252167e-45,2.5239412428846383e-70,1.937754215974393e-52,2.0897028292906247e-45,7.431483100633168e-45,3.4530443627436623e-69,3.463900660995803e-58,1.3068486440653834e-52,2.622888826214292e-66,6.411920995407292e-70,7.5151474090775e-75,1.7815827018794318e-74,1.4388748973341344e-71,3.1528431082645056e-30,5.771994508999115e-85,1.2048714296453354e-83,2.29261402648782e-77,3.7289632385135487e-64
3.954402764162062e-18,0.09836096230250302,3.76,0.0,0.6113367598358224,0.9999999999874882,1.891377982017424e-39,0.0,1.0804808222887331e-29,4.877597924988128e-16,4.877597924867916e-16,2.1626376170449974e-17,1.6447444342172885e-31,2.007383297430658e-30,1.2082949521131416e-26,1.1981827466612043e-26,2.622826496023883e-19,8.401743706333922e-37,2.162637617049648e-17,1.2617004848645779e-29,2.614333351591423e-25,1.3840475495050462e-28,1.0813124838372375e-29,1.2342509150694033e-42,1.9230468670062365e-36,2.2051811632838563e-41,2.622826496023706e-19,1.1565997576048114e-37,1.4939097102838072e-30,3.2349403029862218e-52,2.4364085867774697e-29,1.5890448610969014e-30,4.3631407418199695e-42,1.0050649319929948e-37,2.0534517662782555e-34,1.0753159836110463e-31,1.2511716683330515e-11,3.874175517131481e-33,3.1230553044940433e-55,7.062030872910991e-42,1.2879981196283167e-45,3.584617571430755e-45,9.700952514851715e-35,7.493586808374379e-57,1.1426439716084893e-53,9.980414524945785e-52,1.362932881468542e-53,1.2726397427847496e-56,2.2128683634979203e-64,3.1575732588176323e-35,4.896778739008967e-51,8.388669902716355e-47,1.274416639449058e-47,1.0449864206882965e-57,4.720891810468056e-50,1.4192471386942258e-49,3.3219146565332564e-44,8.077177999738965e-69,1.5502769630909713e-51,1.671841597480474e-44,5.945468652732575e-44,5.525245572347315e-68,5.539930733256607e-57,1.045528548157979e-51,2.1008965274804374e-65,1.0259595417431301e-68,1.20248474639542e-73,5.701464175654418e-73,2.302325323902357e-70,1.2611885478442669e-29,1.847142028309538e-83,3.8558052905323797e-82,7.336930444444433e-76,5.966774730824333e-63
7.90891280127435e-18,0.09836096230250302,3.76,0.0,0.6113367598358218,0.9999999999749761,1.5131383142660972e-38,0.0,4.322011260915308e-29,9.75532816687734e-16,9.755328166396488e-16,4.325333900915472e-17,6.579112515238736e-31,8.02969606773466e-30,4.813251762844466e-26,4.7928284968976424e-26,5.245724142700071e-19,6.721554426008986e-36,4.325333900954101e-17,5.046904809961771e-29,5.229254972415154e-25,5.536302833879779e-28,4.3253379377719047e-29,4.937295579008273e-42,7.692344076349583e-36,8.820961189627974e-41,5.245724142699363e-19,4.626493329671755e-37,5.975760387961851e-30,2.5880292969528298e-51,9.745832626783925e-29,6.356308764099484e-30,3.4905954455094457e-41,4.020341584880776e-37,8.213979970891974e-34,4.3013514457545045e-31,2.502377199876502e-11,1.549701675532959e-32,2.4985045449941386e-54,2.860170064004736e-41,1.03043110663252e-44,2.867784816895e-44,3.880459954886716e-34,1.199014544534221e-55,9.14136916366692e-53,7.984521139996031e-51,1.0903721861731184e-52,1.0181360135677096e-55,3.5406794349951753e-63,1.2630549396227149e-34,3.9175159757737294e-50,6.7110952151631906e-46,1.0195655785191447e-46,1.6720349687991274e-56,3.776832976495885e-49,1.1354336452027446e-48,2.6575947914088904e-43,2.5847875264425708e-67,1.2402510029663143e-50,1.3375049754983884e-43,4.756487712330636e-43,8.840692354359054e-67,8.862041015246032e-56,8.364426923273811e-51,1.6887006418787094e-64,1.641577014250706e-67,1.9240245247660838e-72,1.8245324579624914e-71,3.68383409967902e-69,5.0448567205790003e-29,5.911041225548662e-82,1.2338967172701166e-80,2.347908235804385e-74,9.547186427634759e-62
1.5817932875498925e-17,0.09836096230250305,3.76,0.0,0.6113367598358208,0.9999999999499519,1.2105250387478369e-37,0.0,1.7288221228712425e-28,1.951078865065574e-15,1.9510788648732308e-15,8.650726468458702e-17,2.6316725174156132e-30,3.21191071078239e-29,1.9213150145172386e-25,1.9171509007788762e-25,1.0491519436052436e-18,5.37730722920489e-35,8.650726468653272e-17,2.0187826126935212e-28,1.0460650282070655e-24,2.214543660446518e-27,1.7301527775342113e-28,1.9750915035447214e-41,3.0769690165574365e-35,3.5284660287353997e-40,1.0491519436049607e-18,1.8506162955502182e-36,2.3903284463824195e-29,2.0704730112741184e-50,3.8983727068198043e-28,2.5425493697824754e-29,2.7925094975460093e-40,1.608153043066322e-36,3.2856300448531646e-33,1.720558080640799e-30,5.0047880292182864e-11,6.198869279072519e-32,1.9988289537311299e-53,1.1723201451253643e-40,8.243579298229775e-44,2.2942641584491003e-43,1.5521997722356753e-33,1.9184557925676648e-54,7.313182783882386e-52,6.387692722049083e-50,8.723081016156503e-52,8.145185623738378e-55,5.6651591619582585e-62,5.052270665795542e-34,3.1340499738599367e-49,5.3689398897182764e-45,8.156653696588676e-46,2.6753013069194678e-55,3.021514195842769e-48,9.083612902933866e-48,2.126101043113248e-42,8.271464990428905e-66,9.922125684602375e-50,1.070016600449175e-42,3.8052351557082624e-42,1.4145346536092433e-65,1.417778781866791e-54,6.691620956620404e-50,1.3763779100893705e-63,2.626556621862632e-66,3.0784783854769607e-71,5.838606107495889e-70,5.894267626932929e-68,2.0179631288929627e-28,1.891576300810051e-80,3.9485597664518784e-79,7.513451146829812e-73,1.5275775791755712e-60
3.163597302394807e-17,0.09836096230250307,3.76,0.0,0.6113367598358188,0.9999999998999036,9.684258110622668e-37,0.0,6.9153239206238075e-28,3.902170961821247e-15,3.90217096105187e-15,1.7301511602754287e-16,1.0526749535802529e-29,1.284770507316074e-28,7.677288594034013e-25,7.668642605694054e-25,2.098311002275714e-18,4.301871103963675e-34,1.7301511603612673e-16,8.075172743777122e-28,2.0929649173582326e-24,8.858219691953157e-27,6.920646329418006e-28,7.901631690066046e-41,1.2307939351136105e-34,1.4114301183159195e-39,2.0983110022745813e-18,7.40250393903906e-36,9.561362221068841e-29,1.6564282410625927e-49,1.5593570138392222e-27,1.0170249207406187e-28,2.2340208543800074e-39,6.432645291332047e-36,1.3142624093040506e-32,6.88226732676613e-30,1.0009608752921566e-10,2.479559938288281e-31,1.5990752051178322e-52,4.915229431226798e-40,6.5949156161852566e-43,1.8354258496096744e-42,6.208830672455121e-33,3.0695552744411625e-53,5.850582001269691e-51,5.110184503501527e-49,6.978506226144174e-51,6.516188523801436e-54,9.064312396909343e-61,2.0209181555497076e-33,2.5072548547520067e-48,4.2951773982453703e-44,6.525374582841366e-45,4.280518375187203e-54,2.417230486947262e-47,7.266947822717166e-47,1.7008908916345596e-41,2.6468919799168358e-64,7.937747499265882e-49,8.56018233813956e-42,3.044205909717468e-41,2.263274295944198e-64,2.2683280729386174e-53,5.3533285354881866e-49,1.182494499974207e-62,4.2025173162675924e-65,4.9255967362952205e-70,1.8683702910436965e-68,9.431126435224971e-67,8.071892874183422e-28,6.053233088773344e-79,1.2635787445329372e-77,2.404327533386115e-71,2.444146332377495e-59
6.327205332084637e-17,0.09836096230250317,3.76,0.0,0.6113367598358147,0.999999999799807,7.747430010297244e-36,0.0,2.7661368076705868e-27,7.804355155332555e-15,7.804355152255041e-15,3.4603081868181927e-16,4.210715262179255e-29,5.1390926051917325e-28,3.0693211354912944e-24,3.0674648415029407e-24,4.196629119616641e-18,3.441506763557482e-33,3.4603081871775716e-16,3.2300782884518213e-27,4.18924800467563e-24,3.5432968837766105e-26,2.768265587057977e-27,3.161641160992165e-40,4.923188807537611e-34,5.646027056642796e-39,4.19662911961211e-18,2.9610099904460885e-35,3.824554457898913e-28,1.3252105296684293e-48,6.2374439164528254e-27,4.068110028449317e-28,1.7872219857378983e-38,2.573064980915229e-35,5.257092660230283e-32,2.7529139310579386e-29,2.001924646040837e-10,9.918261896249036e-31,1.2792680449205351e-51,2.1468372318156567e-39,5.2759533626851766e-42,1.468346490076232e-41,2.4835385879465014e-32,4.911309209227884e-52,4.680481179131086e-50,4.088159735808883e-48,5.582821549832471e-50,5.212968458574515e-53,1.4502946264394806e-59,8.08369006250749e-33,2.0058098313164612e-47,3.436152112043439e-43,5.220320313063755e-44,6.848858422346803e-53,1.9337920485261482e-46,5.81358126386013e-46,1.360716693110114e-40,8.470091414780135e-63,6.350216599182461e-48,6.848164170806996e-41,2.4353715069669523e-40,3.621253148816416e-63,3.629231329178657e-52,4.2826755409565127e-48,1.2062956982302718e-61,6.724049088997548e-64,7.880979842138676e-69,5.978810927801584e-67,1.5090524082103326e-65,3.228764803098976e-27,1.9371257116143304e-77,4.043643361862594e-76,7.693885169811076e-70,3.9106519120238014e-58
1.2654421391464297e-16,0.09836096230250331,3.76,0.0,0.6113367598358066,0.999999999599614,6.197954059319027e-35,0.0,1.1064562938161278e-26,1.5608723542355036e-14,1.560872353004497e-14,6.92062223863832e-16,1.684292038126321e-28,2.0556376611811542e-27,1.2274095920117747e-23,1.2269874954017781e-23,8.393265354298445e-18,2.753208966387898e-32,6.920622240107875e-16,1.2920337394284065e-26,8.391747416449069e-24,1.4173205524652261e-25,1.1073076550180145e-26,1.2654425121041727e-39,1.9692784644936942e-33,2.258647475098895e-38,8.393265354280317e-18,1.184406209903062e-34,1.5298236029295388e-27,1.0602724048428402e-47,2.49498073787428e-26,1.627246080326247e-27,1.429779708973677e-37,1.0292275576876272e-34,2.102863460886805e-31,1.1011669720912886e-28,4.003850691571413e-10,3.9673073389032786e-30,1.0234224906062232e-50,1.0033285357806774e-38,4.2207710358457115e-41,1.1746795181826979e-40,9.934167007712302e-32,7.858111238781102e-51,3.744393204004125e-49,3.2705326460539135e-47,4.4662638731627456e-49,4.1703844299723775e-52,2.3204751945623187e-58,3.2334776425116064e-32,1.6046502396300754e-46,2.7489257651401244e-42,4.176264503556963e-43,1.0958196676245127e-51,1.5470367133419943e-45,4.650874222101228e-45,1.0885748775020325e-39,2.7104351764964907e-61,5.08018042978373e-47,5.478536235034185e-40,1.9482993814294988e-39,5.794013882706786e-62,5.806697802898097e-51,3.4261455249149717e-47,1.7979073663352062e-60,1.0758495667544928e-62,1.2609587825412489e-67,1.9132235652715066e-65,2.4147021770662746e-64,1.2915071172747443e-26,6.199351030474829e-76,1.294081170522969e-74,2.4620491821539844e-68,6.257057333279692e-57
2.530885351022362e-16,0.09836096230250357,3.76,0.0,0.6113367598357903,0.9999999991992287,4.958368295644757e-34,0.0,4.425829299658771e-26,3.1217460316399445e-14,3.121746026715914e-14,1.384125033721696e-15,6.737202768389042e-28,8.222539914302894e-27,4.909000635287336e-23,4.907953090840467e-23,1.6786537823661903e-17,2.202567960738474e-31,1.3841250343159274e-15,5.168144492671845e-26,1.6836479197177643e-23,5.669285788200123e-25,4.4292335335440675e-26,5.0680500838683915e-39,7.877122365408689e-33,9.036465891381755e-38,1.6786537823589328e-17,4.737633513118072e-34,6.119297298248743e-27,8.483824065149359e-47,9.979929286650414e-26,6.508988457975134e-27,1.1438246145110113e-36,4.1169149009438e-34,8.411648974361071e-31,4.404670684472999e-28,8.007696798774368e-10,1.5869219730687065e-29,8.187490580924202e-50,5.170057836381544e-38,3.3766201634177515e-40,9.397445481347423e-40,3.973669348658251e-31,1.2572990826499585e-49,2.9955211145895863e-48,2.6164280665205013e-46,3.5730137610014e-48,3.3363155808786174e-51,3.712763594549364e-57,1.2933898840644354e-31,1.2837211344428086e-45,2.1991422393071587e-41,3.3410148950894086e-42,1.7533133187367487e-50,1.2376306179678375e-44,3.7207030760433697e-44,8.708604009521863e-39,8.673401985900957e-60,4.064146740832378e-46,4.382827072604141e-39,1.558639518166167e-38,9.270421045890945e-61,9.290666774554943e-50,2.740918468177407e-46,4.103394096058798e-59,1.7213606828172394e-61,2.0175356668507087e-66,6.1223213354362e-64,3.8642125976707783e-63,5.1660281839597774e-26,1.984138450389241e-74,4.1417870258537373e-73,7.878566852820719e-67,1.0011303311950058e-55
3.796328562898294e-16,0.09836096230250387,3.76,0.0,0.611336759835774,0.999999998798844,1.4177839296844593e-33,0.0,9.404890944948457e-26,4.682619709044329e-14,4.6826196985807626e-14,2.0761878430734e-15,1.4316603110215431e-27,1.747287714609106e-26,1.0431227757914712e-22,1.0429402251523039e-22,2.5179810293025225e-17,6.297967572559247e-31,2.0761878443401466e-15,1.098231827860751e-25,2.532094394370707e-23,1.2047234513943733e-24,9.412123161584911e-26,1.0780202031397729e-38,1.673889406164821e-32,1.9205649653480702e-37,2.517981029287094e-17,1.00674826472331e-33,1.30035077152636e-26,2.4261466573034826e-46,2.1207353684488493e-25,1.383160305723891e-26,3.2706241283066045e-36,8.74844926873925e-34,1.7875036155711535e-30,9.359926948148822e-28,1.201153692212807e-09,3.3722069277016875e-29,2.341130917098832e-49,1.2938375952275496e-37,1.0024343914287801e-39,2.7898674171673275e-39,8.444048977851195e-31,4.7566189634702385e-49,8.565328071260429e-48,7.481350445457445e-46,1.0216588194141916e-47,9.539789941764354e-51,1.3665445669034718e-56,2.7484510869586337e-31,3.6706408024496617e-45,6.288173531645642e-41,9.91863939844866e-42,6.63314147615976e-50,3.674203769867652e-44,1.1045839742451802e-43,2.4901166918201404e-38,4.046123576005206e-59,1.1620920954730198e-45,1.2532140061691719e-38,4.4567338435568927e-38,3.50717828940716e-60,3.542062745896065e-49,7.837315266378015e-46,1.8241482423036525e-58,6.335751543575125e-61,7.425872363538615e-66,2.8560497451663366e-63,1.4253243754473666e-62,1.097780670045561e-25,9.07401380837455e-74,1.8941546261199542e-72,3.6857698591465065e-66,3.816810433161968e-55
5.061771774774226e-16,0.09836096230250414,3.76,0.0,0.6113367598357576,0.9999999983984599,2.990517668571769e-33,0.0,1.6043642089387713e-25,6.243493386448658e-14,6.243493368599043e-14,2.7682506519189434e-15,2.4422512968655205e-27,2.9806638883449864e-26,1.779409095289546e-22,1.7791334969757654e-22,3.357308276238845e-17,1.3284236353024558e-30,2.7682506540834452e-15,1.8734559197850435e-25,3.384514166465651e-23,2.0551166712144996e-24,1.605597660275369e-25,1.8407394381423744e-38,2.855459661510164e-32,3.2767835229793903e-37,3.357308276212515e-17,1.7173958561650097e-33,2.2182454194630054e-26,5.1180585995289305e-46,3.6177253924132337e-25,2.35950898770462e-26,6.898694240183018e-36,1.492383246154927e-33,3.049314954879606e-30,1.5966935760002158e-27,1.6015371061641461e-09,5.75258430392399e-29,4.938169378939428e-49,2.5320432018790324e-37,2.1842521121084088e-39,6.078975211928068e-39,1.4404555605722128e-30,1.2381453827665705e-48,1.80667786562661e-47,1.5780336519491844e-45,2.1549745730959008e-47,2.0122207414520627e-50,3.4658566454782956e-56,4.688530063457111e-31,7.742445320432472e-45,1.326358052828403e-40,2.1612194057489134e-41,1.7266030666249507e-49,8.0058739064853025e-44,2.4068306012979914e-43,5.252377375955919e-38,1.2320479151872787e-58,2.451188888040662e-45,2.64338994664386e-38,9.400539822434542e-38,9.129139819488838e-60,9.530176396538597e-49,1.653116952089169e-45,5.532025580256681e-58,1.606883933356853e-60,1.8833622053484073e-65,8.696694302509808e-63,3.628568881989485e-62,1.8726840323820534e-25,2.7123300781421856e-73,5.66185466531995e-72,1.1890562639818432e-65,1.0269411936179973e-54
7.59265819852609e-16,0.09836096230250473,3.76,0.0,0.611336759835725,0.9999999975976932,8.168034073507909e-33,0.0,3.3216336684874855e-25,9.365240741257188e-14,9.365240704301823e-14,4.152376268422104e-15,5.0563957581128856e-27,6.171073840180266e-26,3.6839677489753297e-22,3.683470260807127e-22,5.0359627701114775e-17,3.628336127664309e-30,4.152376272910741e-15,3.8787578660044724e-25,5.098678799159908e-23,4.254858410031843e-24,3.3241864059085275e-25,3.817780723019834e-38,5.911870858859523e-32,6.786178619305384e-37,5.035962770056926e-17,3.5556564053758435e-33,4.5925950150846007e-26,1.3982035828330438e-45,7.49004160480088e-25,4.885064117379882e-26,1.8842475550907432e-35,3.0897924583661966e-33,6.313371194440633e-30,3.3057515475958335e-27,2.402302529698914e-09,1.1909980521607953e-28,1.3487947665272885e-48,6.487867675333935e-37,6.34021105633798e-39,1.7645392593812836e-38,2.9822805764605224e-30,4.54381947972166e-48,4.93460976175897e-47,4.310099799576537e-45,5.885904570086759e-47,5.496015241479653e-50,1.2120302243109574e-55,9.706990973784376e-31,2.1147021561536342e-44,3.6226955843202235e-40,6.273352934080189e-41,6.336389694067965e-49,2.323846154822582e-43,6.9862872780098524e-43,1.4345871034235696e-37,5.61324852601416e-58,6.694957080915913e-45,7.219911159264472e-38,2.567577617036076e-37,3.3502487258507053e-59,3.854642786144733e-48,4.5151756107833255e-45,2.6586069718325655e-57,5.619351555248264e-60,6.586209579183081e-65,3.96224061986592e-62,1.2819848721564312e-61,3.877151942976055e-25,1.1968362987370642e-72,2.4983382916345753e-71,6.545123320439149e-65,4.153640251703324e-54
1.0123544622277954e-15,0.0983609623025053,3.76,0.0,0.6113367598356924,0.9999999967969286,1.7090264161818987e-32,0.0,5.649230864799237e-25,1.2486988096065512e-13,1.248698803321411e-13,5.536501883063938e-15,8.599644413220755e-27,1.0495360254741362e-25,6.265393927976207e-22,6.26461846424559e-22,6.714617263984098e-17,7.591691072995301e-30,5.5365018907049975e-15,6.596759625818492e-25,6.827454670807378e-23,7.236400081492547e-24,5.653570837684732e-25,6.504514495684075e-38,1.0054550828655023e-31,1.154492746920905e-36,6.71461726389126e-17,6.047250901873678e-33,7.810800356166694e-26,2.926102838297116e-45,1.2738599655705972e-24,8.308215017063223e-26,3.9424764022978405e-35,5.254931737021696e-33,1.0737636236510248e-29,5.622217839280487e-27,3.203065752769611e-09,2.025573306832684e-28,2.822182128376003e-48,1.3145985356496474e-36,1.3865327679575307e-38,3.858848692010602e-38,5.072078453725323e-30,1.1782464908557815e-47,1.0324877000136323e-46,9.018171094333701e-45,1.231528200497687e-46,1.1499532902865916e-49,3.0285388380027034e-55,1.6509024344086402e-30,4.4246645218644164e-44,7.579891402683788e-40,1.3719114575128374e-40,1.6430732433787906e-48,5.081971161717577e-43,1.5278222785041783e-42,3.00163588177043e-37,1.686032214389764e-57,1.4008089170791847e-44,1.5106456413802776e-37,5.372228522436078e-37,8.687412918645856e-59,1.0441170434239662e-47,9.447258334520805e-45,8.253641477933399e-57,1.404123039175361e-59,1.6457145511477777e-64,1.1901245648515403e-61,3.223823397585392e-61,6.594015703362984e-25,3.506412591910714e-72,7.319471980871584e-71,2.100504687145365e-64,1.1251070818872116e-53
