Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537)
1.7343897245519799e-19,0.7260720385706014,3.0700077572253387e-28,1.2155597254318383e-24,1.2713443706788098e-31,1.1637732105549769e-18,0.0,0.0,3.1783380259945112e-18,7.448309154188702e-33,1.5578450662698822e-44,1.3310803461208825e-30,5.074867627001616e-52,1.4740249429258383e-59,7.098381790713691e-40,4.016097579168474e-44,6.4633256587223315e-49,6.451300941596994e-57,9.87309740784154e-80,6.504811565532409e-76,1.20860226465154e-94,6.92158695929825e-99,3.2973133734359677e-53,3.137899703201418e-92,1.1006405612281085e-64,3.3743218433194296e-93,1.2851537226356555e-99,2.3328278228587506e-103,6.600510486773655e-110,5.8775982338826e-108,8.279035605695476e-68,4.6593702292927907e-104,5.0016630341091545e-111,6.764133733661041e-114,3.76,0.0,0.5819340677631476,0.9999999999995657,2.2751098821515327e-43,9.910666674946924e-62,1.436841804894204e-16,1.4368418048946022e-16,3.178338026264468e-18,3.7519604862727736e-35,4.553155106592551e-34,3.7030195760278733e-29,1.4184072733196137e-22,1.4423762912518155e-32,1.4128331316745974e-32,1.6021321217434304e-33,1.514463277990459e-37,7.617914953446056e-42,1.1637732105549757e-18,8.608145673200965e-38,8.840679987504606e-38,1.6884921985645214e-32,8.22435196080454e-56,5.788217262570444e-36,9.772884906907828e-35,6.224003350411402e-36,5.4364267805935245e-50,1.1608758768386584e-49,1.8861866916758085e-41,3.2558805471063106e-36,2.2868323543011005e-56,4.3434044363142767e-13,8.611912173735876e-59,6.704031287360534e-56,9.772077296445123e-56,1.4184072732538218e-22,2.8274915278689138e-36,6.078569851656618e-54,2.3325609663913957e-49,3.6392735150600575e-51,9.20014558010441e-62,1.768691384342407e-53,1.1358649076517638e-31,1.3726995259657327e-75,1.7045155917928965e-49,7.902285082119314e-64,2.777001901006367e-66,5.8210208443427435e-59,4.7428097076494925e-68,2.0084900726514997e-50,2.8010863648703625e-36,3.632454393618465e-64,2.410401301360079e-51,1.724347893317533e-54,7.23734976873291e-33,1.0295989124529898e-52,7.036272335468884e-70
3.4702863037734225e-19,0.7260720385706014,6.884188556914887e-28,2.4321755759756313e-24,5.0886907019322166e-31,2.3285575185995752e-18,0.0,0.0,6.35943742299148e-18,2.9812647470601677e-32,1.2472232895079165e-43,5.327790280221213e-30,4.0629798383599226e-51,1.1801162245999294e-58,2.8412026079578916e-39,1.6074924685386342e-43,5.175902514708605e-48,5.164984423575644e-56,3.1632917295685995e-78,1.0416173653184438e-74,3.873605580582586e-93,2.218396964924014e-97,2.6398556098435494e-52,2.0123809789915927e-90,1.7629377032732212e-63,1.0815104738151476e-91,8.24188025636183e-98,1.4960816201935706e-101,8.4715466471519e-108,3.780635590068297e-106,1.3261872606301744e-66,2.9881416522094647e-102,3.622410779782251e-109,8.678612041920481e-112,3.76,0.0,0.5819340677631475,0.9999999999991309,1.8214712699846462e-42,1.587429044636455e-60,2.87493195192916e-16,2.8749319519307546e-16,6.359437423531627e-18,1.5017619839554478e-34,1.8224486284328688e-33,1.4821728651603035e-28,2.8380468728120844e-22,5.773264106075009e-32,5.655014476098801e-32,6.412703763778614e-33,6.061799917192653e-37,3.049151306527211e-41,2.3285575185995714e-18,3.445501617029545e-37,3.5385759427081094e-37,6.758369131918329e-32,6.584482405498874e-55,2.316795365249325e-35,3.911700849231257e-34,2.491223362248803e-35,4.3535504756711156e-49,9.296421020491488e-49,7.549663770258155e-41,1.3032007258028305e-35,1.8308563757034445e-55,8.690582462066492e-13,6.894766150951198e-58,5.367301370617203e-55,7.823603678396201e-55,2.838046872548746e-22,1.1317334767078545e-35,4.866551912008814e-53,1.867940527331064e-48,2.914370364758739e-50,1.4736221575089864e-60,1.416028549617262e-52,4.546419779983303e-31,4.397568619784716e-74,1.3649948882578843e-48,1.2595988624088908e-62,4.448373843371218e-65,4.6603604712843335e-58,7.597326685044094e-67,1.6084209681390132e-49,1.1211651315824952e-35,3.6506032679453913e-63,1.9302758541689432e-50,1.3805267923519062e-53,2.8968260151245834e-32,8.243051701809414e-52,1.1267203327365739e-68
6.942079462216308e-19,0.7260720385706014,1.673803357858768e-27,4.865407382091678e-24,2.0361391135654704e-30,4.6581261346887716e-18,0.0,0.0,1.2721636216979768e-17,1.1928942265396547e-31,9.98157688224285e-43,2.131810089104099e-29,3.2516186931768947e-50,9.444516410759317e-58,1.1368511269526783e-38,6.432118240892416e-43,4.142819831596607e-47,4.133590900856676e-55,1.0128779020940133e-76,1.66726613475962e-73,1.240533936348137e-91,7.104535547792481e-96,2.1126867993335257e-51,1.2892453785930028e-88,2.8222314420511635e-62,3.463765200396705e-90,5.2802163578701595e-96,9.58480901589317e-100,1.0858253937533606e-105,2.436498406203842e-104,2.123133676661571e-65,1.9143973156202721e-100,2.8529621654023204e-107,1.1121774873765809e-109,3.76,0.0,0.5819340677631472,0.9999999999982615,1.4577305983807395e-41,2.5412651584657e-59,5.751112245996757e-16,5.751112246003138e-16,1.2721636218060294e-17,6.0090040739889336e-34,7.29216835763856e-33,5.930622080175602e-28,5.677326072192433e-22,2.3100576448794947e-31,2.262742390184246e-31,2.5659167988553654e-32,2.4255095528994908e-36,1.2200577243442936e-40,4.658126134688755e-18,1.378649444375492e-36,1.4158912979518974e-36,2.7042279711103995e-31,5.269587209105316e-54,9.270199284875481e-35,1.565189861649571e-33,9.968138417689911e-35,3.4846048629299444e-48,7.440904259222032e-48,3.0208500650674966e-40,5.214500400779388e-35,1.4652415356559076e-54,1.7384938505765859e-12,5.517908382033948e-57,4.295472333275499e-54,6.261260695420638e-54,5.677326071138738e-22,4.5284080579676865e-35,3.8947205740586705e-52,1.495109493360467e-47,2.3326774899139385e-49,2.359075273145303e-59,1.1332532029791702e-51,1.819160110590943e-30,1.4080112621484233e-72,1.0925491467781267e-47,2.0115398082226362e-61,7.121537502861946e-64,3.72971174386303e-57,1.2162792249465685e-65,1.2873886569447507e-48,4.486125724791372e-35,4.109932999685097e-62,1.5450029907059326e-49,1.104841004729807e-52,1.1591077349906074e-31,6.596946593168231e-51,1.8034863055736422e-67
1.3885665779102078e-18,0.7260720385706015,4.534765731103517e-27,9.731871414437618e-24,8.145882309498249e-30,9.317263366867158e-18,0.0,0.0,2.5446033804933736e-17,4.772353672224733e-31,7.986778056291224e-42,8.528628509336538e-29,2.601788989063594e-49,7.557048080601718e-57,4.5481447807412097e-38,2.573309746509297e-42,3.315095198162296e-46,3.3075545563437007e-54,3.2422089319771637e-75,2.668168631393097e-72,3.9713210836376486e-90,2.2744081275226376e-94,1.6904704391754894e-50,8.255401788212422e-87,4.516795549678182e-61,1.1089800106138201e-88,3.3810716093063517e-94,6.13750178332076e-98,1.3907963773541946e-103,1.5786112261377868e-102,3.3980014547022786e-64,1.2258735725102248e-98,2.508701366731758e-105,1.4244294571412604e-107,3.76,0.0,0.5819340677631466,0.9999999999965227,1.1664059590927877e-40,4.0671275174919125e-58,1.1503472834122695e-15,1.1503472834148214e-15,2.5446033807095015e-17,2.4039929145201896e-33,2.917342176252645e-32,2.372635010966466e-27,1.1355884472534756e-21,9.241734798523422e-31,9.052442970081437e-31,1.0265338020077835e-31,9.703617608715911e-36,4.881025602363368e-40,9.317263366867093e-18,5.515495501666137e-36,5.664487164911291e-36,1.08186727719238e-30,4.216470603595762e-53,3.708683399616429e-34,6.261778631636611e-33,3.987904453264781e-34,2.788389855704384e-47,5.954230753024407e-47,1.2085376662970273e-39,2.0861397081972767e-34,1.172415850686868e-53,3.4773650561944334e-12,4.415165070572532e-56,3.4370305059714196e-53,5.009959860478786e-53,1.1355884468319292e-21,1.8116580954246642e-34,3.1163682034375184e-51,1.196390497248671e-46,1.8666145866323916e-48,3.775544585691423e-58,9.067747484505465e-51,7.277825008267068e-30,4.506899310422349e-71,8.742606659407203e-47,3.215407006284128e-60,1.139777257375163e-62,2.9843472518692787e-56,1.9466125094928524e-64,1.0301717422163526e-47,1.794746260106519e-34,5.190277334025134e-61,1.236315391952574e-48,8.840406686786615e-52,4.637185704621165e-31,5.278559581421238e-50,2.8861652538582893e-66
2.777283841287362e-18,0.7260720385706018,1.381746395317549e-26,1.9464801159584902e-23,3.2586181143733064e-29,1.8635537831223917e-17,0.0,0.0,5.0894828980751286e-17,1.909096833163642e-30,6.390029130013097e-41,3.4117290550242086e-28,2.0816288261172657e-48,6.046212506285898e-56,1.8194059773868602e-37,1.0294425683188322e-41,2.6524119326704578e-45,2.646380976847059e-53,1.037666830873587e-73,4.269504117804522e-71,1.271108701981537e-88,7.2799567423724045e-93,1.3525047754033572e-49,5.284811565902422e-85,7.227853212651826e-60,3.550334154886602e-87,2.1644405920014274e-92,3.929107994937811e-96,1.780821113303204e-101,1.0341954659004915e-100,5.437592517270465e-63,7.847998171744694e-97,2.479077473341106e-103,1.823808945634894e-105,3.76,0.0,0.5819340677631454,0.9999999999930449,9.33213369065785e-40,6.508286764860461e-57,2.300819401033753e-15,2.300819401043962e-15,5.089482898507402e-17,9.616754296131103e-33,1.1670318413294968e-31,9.49131245653358e-27,2.271300127954592e-21,3.696994784517519e-30,3.621271890879257e-30,4.106469396747738e-31,3.8817629454947237e-35,1.9525693439471008e-39,1.8635537831223655e-17,2.2063777592213538e-35,2.2659792737530924e-35,4.327821311333605e-30,3.373497093786918e-52,1.483594133506488e-33,2.504915300943329e-32,1.5952916077864673e-33,2.2309943052098364e-46,4.763987615017192e-46,4.834551580620198e-39,8.345237976989354e-34,9.380217398194891e-53,6.955107454942021e-12,3.532467440347216e-55,2.7498854967112765e-52,4.008348450365298e-52,2.2713001262682686e-21,7.247222168254296e-34,2.493331285668569e-50,9.572335736113447e-46,1.4934807303570462e-47,6.041690772690315e-57,7.2548868688630005e-50,2.911366933346838e-29,1.4424099335257347e-69,6.994970829679453e-46,5.14220506435773e-59,1.8239086611810357e-61,2.387722390765011e-55,3.1150326889755195e-63,8.242417331736453e-47,7.179600133531109e-34,7.195635408846248e-60,9.891775286191629e-48,7.072996891750566e-51,1.855025244948092e-30,4.223248630780329e-49,4.618334196703882e-65
5.554718368041671e-18,0.726072038570602,4.662595429918297e-26,3.8930667371701104e-23,1.3035002862660862e-28,3.727208675993736e-17,0.0,0.0,1.017924193320248e-16,7.636698072238848e-30,5.112265990921272e-40,1.3647471549914958e-27,1.66538211897562e-47,4.837199633511853e-55,7.27792004995352e-37,4.118217008423564e-41,2.1220638639822177e-44,2.1173430326272286e-52,3.3207898385042815e-72,6.831554058841562e-70,4.068184012612943e-87,2.330086874616697e-91,1.0820552094309868e-48,3.382712879443685e-83,1.1565349461412068e-58,1.1367963957699364e-85,1.3854195278237007e-90,2.515079207140952e-94,2.2798362192455745e-99,6.922141477332281e-99,8.700780239834353e-62,5.023869429897015e-95,2.7045461300532617e-101,2.3348206236326045e-103,3.76,0.0,0.581934067763143,0.9999999999860893,7.466061381366867e-39,1.0413965063525577e-55,4.601763636261904e-15,4.601763636302743e-15,1.0179241934067027e-16,3.846858261610562e-32,4.668317293143169e-31,3.7966794705432385e-26,4.542723491887433e-21,1.4788580888764765e-29,1.44856769901265e-29,1.642654598811729e-30,1.5527683609200052e-34,7.810596798617045e-39,3.72720867599363e-17,8.825870174264343e-35,9.064285924006924e-35,1.7311989675434516e-29,2.69892631371084e-51,5.9346183133733236e-33,1.002006888898048e-31,6.381426093332202e-33,1.784908419360166e-45,3.8114313129357116e-45,1.9339053036355808e-38,3.338231024524551e-33,7.504530188929318e-52,1.3910592202484776e-11,2.826108116333957e-54,2.200012853007296e-51,3.206830992691579e-51,4.5427234851418625e-21,2.899006828876997e-33,1.994759722687426e-49,7.658353321646327e-45,1.1948602134657935e-46,9.667360831280023e-56,5.804185163766087e-49,1.1645941610235096e-28,4.6160352579849084e-68,5.596330886188697e-45,8.22557086740338e-58,2.9184659161618496e-60,1.9102972289101382e-54,4.98441447100664e-62,6.594351248442699e-46,2.8719815650878713e-33,1.0625843591744237e-58,7.913921120005916e-47,5.658666162287388e-50,7.42040291208077e-30,3.3787592995379867e-48,7.389710570661451e-64
1.1109587421550289e-17,0.7260720385706027,1.6921531059492126e-25,7.786242668322042e-23,5.214107232094153e-28,7.454518461736393e-17,0.0,0.0,2.0358760003312544e-16,3.054741377897077e-29,4.089909870025089e-39,5.459099693880204e-27,1.3323373191182632e-46,3.8698515598509785e-54,2.9112272488619982e-36,1.6475436627975484e-40,1.6977048199495551e-43,1.694135028552145e-51,1.0626937069304772e-70,1.0930764487547718e-68,1.3020349758323136e-85,7.4583885675192535e-90,8.656647505202856e-48,2.1650749666576533e-81,1.8505186613641138e-57,3.641627655871579e-84,8.867253174053544e-89,1.609917418793539e-92,2.9184369085913977e-97,4.817605194201614e-97,1.3921754201834664e-60,3.216131259721879e-93,3.1618188692610566e-99,2.988791327850543e-101,3.76,0.0,0.5819340677631383,0.9999999999721783,5.972990884807564e-38,1.666290911342158e-54,9.20365210665894e-15,9.203652106822306e-15,2.0358760005041574e-16,1.5387746218130055e-31,1.8673648870225816e-30,1.5187026862698708e-25,9.085570229875545e-21,5.915552707029743e-29,5.79438868341476e-29,6.570752077767741e-30,6.211199811940439e-34,3.124303569551556e-38,7.454518461735972e-17,3.5304199044460863e-34,3.6257881369430745e-34,6.924936758614453e-29,2.159193127768716e-50,2.3738958608222514e-32,4.008109073375637e-31,2.5526223706786147e-32,1.4279719270050272e-44,3.049241543517864e-44,7.735826444113443e-38,1.3353195770811298e-32,6.003766685924586e-51,2.7821561497760596e-11,2.2609401654590363e-53,1.7600520870354812e-50,2.565525687900482e-50,9.08557020289271e-21,1.1596263243371516e-32,1.5958456567067075e-48,6.126876556206977e-44,9.559184235974868e-46,1.5468301824135242e-54,4.6434585637564716e-48,4.6584714210670525e-28,1.477183039405177e-66,4.4772064021933987e-44,1.3159347470215873e-56,4.669715123911346e-59,1.5283198718111732e-53,7.97535290025896e-61,5.275647957031181e-45,1.148835719901201e-32,1.6291560717289906e-57,6.331337258942547e-46,4.527040420432448e-49,2.9682215486359223e-29,2.7030715994530275e-47,1.1823837607465253e-62
2.221932552856752e-17,0.7260720385706039,6.4228352557144435e-25,1.557260528554098e-22,2.0856641137187037e-27,1.4909138033221585e-16,0.0,0.0,4.071779614295413e-16,1.2219089810524096e-28,3.271966727344059e-38,2.183662097311347e-26,1.0658825048155184e-45,3.0959179883005972e-53,1.1645027452223275e-35,6.592028465058064e-40,1.358185347770263e-42,1.355676745503725e-50,3.40068539728915e-69,1.7489445605325173e-67,4.167589204308168e-84,2.387860200727635e-88,6.92540076569746e-47,1.385692373467718e-79,2.960880055860442e-56,1.167718182874489e-82,5.675223859409671e-87,1.030589544781177e-90,3.7357570411715076e-95,3.5789349545764383e-95,2.2275211474113452e-59,2.0592204234614025e-91,3.855112218601837e-97,3.825794299978865e-99,3.76,0.0,0.5819340677631288,0.9999999999443561,4.778449427515992e-37,2.6661106598512143e-53,1.8407429047215963e-14,1.840742904786943e-14,4.0717796146411856e-16,6.155161185985553e-31,7.469535356488819e-30,6.074872541067153e-25,1.8171263746341547e-20,2.3662451527248025e-28,2.3177790510034867e-28,2.628327567781811e-29,2.4845051991064687e-33,1.2497351694806683e-37,1.4909138033219904e-16,1.4121823336430816e-33,1.450330008559153e-33,2.770002881314719e-28,1.7273763251430288e-49,9.495681945043827e-32,1.603259916484368e-30,1.0210593350201954e-31,1.1423956185839202e-43,2.4394318356403743e-43,3.0944003310352336e-37,5.341332643686062e-32,4.803070399935425e-50,5.5643499289073495e-11,1.8087736101487358e-52,1.408058425717369e-49,2.0524449068026896e-49,1.817126363840904e-20,4.6385524837516704e-32,1.2766916768051577e-47,4.9015788054974465e-43,7.64746840559839e-45,2.474970251953957e-53,3.7148112844194987e-47,1.8634075239231263e-27,4.727068535840391e-65,3.5818217998207812e-43,2.1053703161575207e-55,7.471679941841328e-58,1.222743711027633e-52,1.2760796442056743e-59,4.2205851498914e-44,4.59554739667198e-32,2.5498645641531055e-56,5.065149954195547e-45,3.621675378246252e-48,1.1873006933393003e-28,2.1624829440643033e-46,1.8918380732147688e-61
4.443880174260199e-17,0.7260720385706064,2.4999779648259036e-24,3.1145373539641624e-22,8.342698923115606e-27,2.981837717619148e-16,0.0,0.0,8.14358684199231e-16,4.887660783968492e-28,2.617588914333011e-37,8.734692867191233e-26,8.527110633376056e-45,2.476749084846768e-52,4.6580346707175596e-35,2.6382542243880785e-39,1.0865568749695067e-41,1.0851120558579955e-49,1.0882298142588628e-67,2.7983290996708807e-66,1.5459869036606676e-82,8.86319171178462e-87,5.540354403048828e-46,1.1717309861266947e-77,4.737448243888161e-55,4.351610372947207e-81,4.799330124056918e-85,8.721162026153906e-89,8.37081495758069e-93,4.4092616413915236e-93,3.564066244582997e-58,1.7437248019238914e-89,7.598759895163605e-95,8.572535767441886e-97,3.76,0.0,0.5819340677631099,0.9999999998887118,3.822782241275621e-36,4.26581321730801e-52,3.6814982927381784e-14,3.681498292999566e-14,8.143586842683716e-16,2.462077065267571e-30,2.9878291988960877e-29,2.4299613751453715e-24,3.6342650941232977e-20,9.465028746090346e-28,9.271163359138052e-28,1.0513363744175179e-28,9.93807134893741e-33,4.998974333563437e-37,2.9818377176184767e-16,5.648758116739165e-33,5.801349543392103e-33,1.1080067880687526e-27,1.3819113764352946e-48,3.7982936224137643e-31,6.413072107808921e-30,4.084258113567931e-31,9.139237258699547e-43,1.9515609137116295e-42,1.2377970488764319e-36,2.136543924863323e-31,3.842479199014417e-49,1.1128737167474451e-10,1.4470274929499468e-51,1.1264534974765227e-48,1.6419656659532263e-48,3.6342650509500246e-20,1.8554304311515638e-31,1.0213594017641573e-46,3.921294068515249e-42,6.118023137451538e-44,3.959985970917722e-52,2.971867216584252e-46,7.453668006317666e-27,1.5126751793650228e-63,2.8654801111027986e-42,3.368492278725304e-54,1.1954796552902013e-56,9.783180589494119e-52,2.0417459749159556e-58,3.3764948337220624e-43,1.8383545252588716e-31,4.034354354817236e-55,4.0521520234471606e-44,2.897357591608539e-47,4.749226897368193e-28,1.7299966214889933e-45,3.0269601624075614e-60
8.887775417067094e-17,0.7260720385706114,9.861598878630294e-24,6.229108212651364e-22,3.337088083945171e-26,5.963685546212932e-16,0.0,0.0,1.6287201296460426e-15,1.9550692854390766e-27,2.0940773441894114e-36,3.4938860730691086e-25,6.821708738997944e-44,1.9814051422839813e-51,1.8632186049574195e-34,1.0564479178587842e-38,8.692489386315776e-41,8.689949810320311e-49,3.4823521821352867e-66,4.477340829497136e-65,4.973634826259381e-81,2.8544401917109146e-85,4.432298135730997e-45,7.527615319662182e-76,7.579949301210648e-54,1.4113403982891938e-79,3.0832628704757835e-83,5.608811756309848e-87,1.0750617999295613e-90,4.258145249867468e-91,5.702532008987619e-57,1.1226205416924947e-87,9.661762955894535e-93,1.1009676585828864e-94,3.76,0.0,0.5819340677630719,0.9999999997774233,3.0582348907453833e-35,6.825330076614199e-51,7.363009068392054e-14,7.363009069437605e-14,1.628720129784267e-15,9.848333851439928e-30,1.1951346064679069e-28,9.719870213801278e-24,7.268542597885626e-20,3.786021121616642e-27,3.7084747744122895e-27,4.205356191871872e-28,3.9752386530005565e-32,1.9996014023308528e-36,5.963685546210247e-16,2.259509033789561e-32,2.320545720369332e-32,4.432038422937794e-27,1.1055357670393366e-47,1.5193225330206983e-30,2.5652352254788255e-29,1.633707400051606e-30,7.31141873357233e-42,1.5612549166743697e-41,4.95144575450903e-36,8.546197436425264e-31,3.073992604365297e-48,2.2257510365826893e-10,1.1576254581614577e-50,9.011655878270417e-48,1.3135764255449943e-47,7.268542425191683e-20,7.42174060257631e-31,8.170899450732787e-46,3.137047663975016e-41,4.8944378846260184e-43,6.336004405961004e-51,2.377501713814729e-45,2.98147478424003e-26,4.840581759251563e-62,2.2923931571701477e-41,5.38950745759811e-53,1.9127761552542036e-55,7.828444266640825e-51,3.2668083948596405e-57,2.7012065523796707e-42,7.354446539335062e-31,6.418623427233727e-54,3.241734444490195e-43,2.3178931043330338e-46,1.8996955646671262e-27,1.3840014042891463e-44,4.8431516570760935e-59
1.7775565902680882e-16,0.7260720385706215,3.916976883213945e-23,1.24583187615098e-21,1.3348369533452515e-25,1.1927381203399721e-15,0.0,0.0,3.257443020169395e-15,7.820287084581492e-27,1.6752643599955324e-35,1.3975562389350823e-24,5.457375074992755e-43,1.5851264583209154e-50,7.452883882734627e-34,4.2349454110342267e-38,6.954005262767323e-40,6.966414354517597e-48,1.1143553820397142e-64,7.163756831918877e-64,1.59517034729148e-79,9.17441558689619e-84,3.545846109193049e-44,4.817974664811953e-74,1.2127944529945718e-52,4.599265140316646e-78,1.9734114604194454e-81,3.597575967049911e-85,1.376120479647235e-88,4.5508053685083095e-89,9.124072318299709e-56,7.215810391753428e-86,1.230091841950559e-90,1.4092802705047947e-92,3.76,0.0,0.581934067762996,0.9999999995548462,2.446591580475468e-34,1.0920551264349818e-49,1.472603061818265e-13,1.472603062236486e-13,3.2574430204456175e-15,3.93933898550914e-29,4.78054360483831e-28,3.887953024752181e-23,1.4537097864548596e-19,1.514410370181584e-26,1.483391795687437e-26,1.6821446152462217e-27,1.590097486208222e-31,7.99846844927373e-36,1.1927381203388985e-15,9.038047954540745e-32,9.282194696861518e-32,1.7728176229517592e-26,8.844353429528397e-47,6.077307621539227e-30,1.026095281837209e-28,6.534837908806603e-30,5.849146561510747e-41,1.249006419789078e-40,1.9807767944472436e-35,3.418483323685984e-30,2.459197931154834e-47,4.4515051647405904e-10,9.261017870242955e-50,7.209337255230681e-47,1.0508626920555212e-46,1.4537097173768675e-19,2.9687000187297475e-30,6.536729247663796e-45,2.5096430940043e-40,3.9155580726243764e-42,1.0137628525627547e-49,1.9020056111223573e-44,1.1925914296971392e-25,1.548989545285072e-60,1.833918152665954e-40,8.623147762434879e-52,3.0604488624988804e-54,6.2657672263060775e-50,5.226905298421525e-56,2.1609695158129885e-41,2.942590147456363e-30,1.0240722334231977e-52,2.5933926885305393e-42,1.8543174805593104e-45,7.598791717374158e-27,1.1072027672160004e-43,7.749054972174209e-58
3.555114687390846e-16,0.7260720385706418,1.5612582112050757e-22,2.4917015185288683e-21,5.339351387521331e-25,2.385477251777018e-15,0.0,0.0,6.5148887997350175e-15,3.128116821687351e-26,1.3402124811359047e-34,5.590228770892694e-24,4.3659032788939466e-42,1.2681020960187968e-49,2.9811554373187907e-33,1.7012979390254499e-37,5.5632097102083094e-39,5.596246343439806e-47,3.5659415135344195e-63,1.1462020418641237e-62,5.1262786366799235e-78,2.960850399738011e-82,2.8366827360517603e-43,3.083511826619178e-72,1.9404731635654398e-51,1.5244891189291235e-76,1.262986580367307e-79,2.3123265990263404e-83,1.7614380833385572e-86,5.249143282497553e-87,1.4598533519613485e-54,4.657287396926833e-84,1.5702458025297373e-88,1.8038822519504288e-90,3.76,0.0,0.5819340677628444,0.9999999991096923,1.9572747775862902e-33,1.7472900531845175e-48,2.945207371169524e-13,2.94520737284241e-13,6.514888800286554e-15,1.5757369446736106e-28,1.9122179378424495e-27,1.5551821950135262e-22,2.907420943444501e-19,6.057645298971801e-26,5.933570952748959e-26,6.728582735220072e-27,6.360394013416185e-31,3.1994315494030716e-35,2.3854772517727235e-15,3.6152217418396203e-31,3.7128802492996183e-31,7.091274996495444e-26,7.075574668311728e-46,2.430932403575662e-29,4.1043828320273e-28,2.6139368247172563e-29,4.6793218854513476e-40,9.992061498725886e-40,7.924680009795376e-35,1.3673942006713729e-29,1.9673601233420708e-46,8.903011375006983e-10,7.408820537735062e-49,5.767477054373826e-46,8.406907654990845e-46,2.9074206671297353e-19,1.187480764712973e-29,5.229387260827016e-44,2.0077164589745597e-39,3.1324495881404806e-41,1.6220222802848848e-48,1.521607887082214e-43,4.770368748047279e-25,4.956771909733236e-59,1.4671359722784882e-39,1.3796985024128314e-50,4.896723946977114e-53,5.0174215376227716e-49,8.363057966388939e-55,1.728777321800188e-40,1.1776830405676667e-29,1.6361894963463578e-51,2.0747162082187233e-41,1.483455478757212e-44,3.0395184564960434e-26,8.857628727956412e-43,1.2398497821927985e-56
5.332672784513603e-16,0.7260720385706619,3.314215856549926e-22,3.737598693525541e-21,1.1346124083304953e-24,3.578216383213753e-15,0.0,0.0,9.772334577819557e-15,6.64724948769516e-26,3.832170791616524e-34,1.1879238742353526e-23,1.248375703380701e-41,3.625980103122079e-49,6.334956472554208e-33,3.6276091011942447e-37,1.6515783451447677e-38,1.6044475021753728e-46,1.6682272288006192e-62,4.218785479591357e-62,2.2689196398891442e-77,1.3120071626155818e-81,8.111148167666241e-43,1.5509925777969804e-71,7.341206000201154e-51,6.803809883335657e-76,6.352552195418745e-79,1.1634546106646744e-82,9.219786296988521e-86,2.735752152385204e-86,5.565692586492272e-54,2.3438248600076023e-83,8.553886321312872e-88,9.374657203282106e-90,3.76,0.0,0.5819340677626927,0.9999999986645386,5.596583734046148e-33,6.610354894528962e-48,4.417811679913922e-13,4.4178116834688055e-13,9.772334578645731e-15,3.3484421455116847e-28,4.0634628203253164e-27,3.304762776893467e-22,4.36113220409291e-19,1.287249861828354e-25,1.260884062826757e-25,1.4298240980174788e-26,1.3515839847677963e-30,6.79886441801503e-35,3.5782163832046266e-15,7.682348073074392e-31,7.88987202820305e-31,1.5068962179165982e-25,2.0231885380183057e-45,5.165743793444601e-29,8.721813819698941e-28,5.554616790185126e-29,1.389170139325229e-39,2.966342583418159e-39,1.684259382721215e-34,2.905713222940889e-29,5.625422025921933e-46,1.335451553922491e-09,2.1184601724059755e-48,1.6491388509612027e-45,2.40385059659537e-45,4.361131616920074e-19,2.5233971006556685e-29,1.4952782022524575e-43,5.960393238422525e-39,9.299449395772812e-41,6.136428730433693e-48,4.350852712285189e-43,1.0137035479401035e-24,2.3123199933050647e-58,4.355557363069461e-39,5.219671600587964e-50,1.8668765298639344e-52,1.4355173165255103e-48,3.188416691253419e-54,5.1322872797231825e-40,2.5035260842373044e-29,6.187868903606137e-51,6.159265236240696e-41,4.241757048016502e-44,6.458977688296845e-26,2.5327287006490703e-42,4.56347134836435e-56
