Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108)
6.242861823947419e-19,0.6352617750237284,1.5678182850011786e-29,5.945750532820829e-27,3.7466823961568305e-32,3.19899902791043e-20,0.0,0.0,6.518044647300453e-19,1.4809464315454181e-33,3.5390602622676645e-45,3.423554229088363e-31,6.3107431109854135e-55,5.558602850465041e-62,2.7435756477063394e-43,2.4089112938593768e-48,3.1583991244143425e-51,1.5020536922191058e-60,4.747868015015388e-82,1.382468363860484e-81,1.1522712988289276e-101,5.1239981181739596e-107,2.380328958324683e-56,3.981810261276426e-94,4.293723909031656e-67,2.3672808420693036e-95,9.985910160413333e-105,2.811091892074639e-109,1.4406012055214838e-113,9.037402344808065e-114,4.152222615362249e-70,2.7759402609906004e-109,4.502036256371682e-115,4.309866055765927e-118,3.76,0.0,0.7935849360775371,0.999999999999556,2.0645121491447347e-43,7.284591559896955e-64,1.640331141148468e-17,1.640331141149577e-17,6.518044647353331e-19,1.1291646474865109e-35,1.3710588374524083e-34,1.0359057437714278e-29,1.4459720778675107e-24,2.608976050040027e-32,8.294522576970586e-33,8.571757390099551e-35,3.578574827474631e-39,9.384600512044478e-44,3.198999027910425e-20,8.27781336114036e-40,5.695033949649822e-40,8.610441531496139e-33,9.016329634268215e-57,1.2454625935949413e-37,2.315825578760307e-36,3.923791368774729e-37,5.651295191595673e-51,1.635689929402537e-50,2.558208183743219e-44,1.028690523072756e-37,5.242972228982829e-59,4.439936799283139e-13,3.2168128079490497e-62,2.8246492795240977e-58,4.332836099261817e-58,1.445972075889683e-24,3.68617367382905e-38,3.18122471111717e-56,1.9162864734508387e-51,1.856447065500721e-53,3.879039147175294e-63,3.0477907231040532e-55,2.9203864199916226e-32,3.0795282723450103e-76,6.616084641958879e-51,2.710462726730799e-64,3.25302326884503e-68,3.225090990135103e-61,1.9460661899488373e-69,7.063810880039825e-52,7.795936281848988e-37,3.120776005451073e-65,9.257654129499427e-54,2.41913803984742e-56,2.0022686823955774e-33,8.529511094889353e-56,3.816622659198346e-74,2.2514942392028075e-79,3.125701559423481e-76,4.235117498642125e-74,1.0133497723222968e-91
1.2491147506994707e-18,0.6352617750237283,5.2107826730004e-29,1.1896684091206874e-26,1.499649372150084e-31,6.40077737730471e-20,0.0,0.0,1.3041752235211508e-18,5.927645183965136e-33,2.8334001099607826e-44,1.3703138957522726e-30,5.05243169071085e-54,4.450262148705665e-61,1.098145255519473e-42,9.668416418422964e-48,2.5292808739338753e-50,1.2056454537320517e-59,1.5211935023545414e-80,2.213750606485251e-80,3.7018138162938944e-100,1.6500505375405675e-105,1.9057108305272382e-55,2.5535935462638375e-92,6.877420325350494e-66,1.5166158732251644e-93,6.404111379310701e-103,1.8065086567661857e-107,1.84896612726762e-111,6.393440980775792e-112,6.651287659860642e-69,1.7883649816484447e-107,5.765780641371747e-113,5.529703717210364e-116,3.76,0.0,0.7935849360775371,0.9999999999991116,1.652865031163529e-42,1.1668006401429545e-62,3.282087417951737e-17,3.282087417956172e-17,1.3041752235316697e-18,4.5196012869017423e-35,5.487808423805714e-34,4.146322623348393e-29,2.8932004343061846e-24,1.0442703387915876e-31,3.319970645754324e-32,3.4309368204822197e-34,1.4323625346162704e-38,3.7562860809422075e-43,6.400777377304688e-20,3.313282605818059e-39,2.2794977487537975e-39,3.446420558419084e-32,7.218546341902592e-56,4.9850962285233045e-37,9.269337521030278e-36,1.5705391170516228e-36,4.525619554383039e-50,1.3098785407987982e-49,1.023965199562463e-43,4.117442937179425e-37,4.1975657385719326e-58,8.883731048835877e-13,2.5754062075664544e-61,2.261436934995719e-57,3.46890342924105e-57,2.893200426389719e-24,1.4754301141188308e-37,2.5469140897127744e-55,1.5345833532469476e-50,1.486663296305854e-52,6.213204015367127e-62,2.44008579041744e-54,1.16891564266118e-31,9.865550985254215e-75,5.298233590242969e-50,4.341432897388788e-63,5.21089438838451e-67,2.58204020623706e-60,3.117329496039939e-68,5.656777691092842e-51,3.120409784978204e-36,4.878473182187945e-64,7.413631296114817e-53,1.936781372762812e-55,8.014292791495866e-33,6.828795183850569e-55,6.111568949426787e-73,3.6053242646365075e-78,5.005237492149724e-75,6.783547919466674e-73,3.2454763146622373e-90
2.498771887308928e-18,0.6352617750237284,1.8720765129501366e-28,2.379860312945594e-26,6.000550872970476e-31,1.280433407609327e-19,0.0,0.0,2.6089167411021886e-18,2.3718301851255238e-32,2.2675812161005194e-43,5.483040500601585e-30,4.043480889612183e-53,3.5615622442138233e-60,4.394011422419297e-42,3.8898275890339004e-47,2.0244498296621104e-49,9.69827359816716e-59,4.8708225957666253e-79,3.543442669087919e-79,1.1911218706489037e-98,5.3344126703722804e-104,1.5251483641746044e-54,1.6359769640065707e-90,1.1009845581198831e-64,9.711323250755614e-92,4.10283729082734e-101,1.162110780880793e-105,2.369879381907317e-109,4.861741795349039e-110,1.0648249492304551e-67,1.156124159696306e-105,7.382225108600869e-111,7.086400401811535e-114,3.76,0.0,0.7935849360775371,0.9999999999982229,1.3227943644807904e-41,1.867894394209741e-61,6.565599971551819e-17,6.565599971569567e-17,2.608916741122986e-18,1.8084292272592648e-34,2.195838182906569e-33,1.659069132857419e-28,5.7876571590675974e-24,4.1784415802280995e-31,1.3284207045028235e-31,1.3728216284066905e-33,5.731315877957328e-38,1.5030038542616288e-42,1.2804334076093182e-19,1.325744618125535e-38,9.12096018003904e-39,1.3790171404317264e-31,5.777031449432799e-55,1.9946878982463518e-36,3.70894238781728e-35,6.284202190137623e-36,3.622329899931387e-49,1.0484337309055381e-48,4.097316516552937e-43,1.647513496663337e-36,3.359328322883176e-57,1.7771319517852777e-12,2.0611076866655873e-60,1.8098368507522778e-56,2.776177013947255e-56,5.7876571273914255e-24,5.9036422932247396e-37,2.0383053309627794e-54,1.2282886562071974e-49,1.1899331889588463e-51,9.946522603800852e-61,1.9528102637481589e-53,4.677185153768374e-31,3.158747078714701e-73,4.240734271816798e-49,6.950048795958185e-62,8.342279926117629e-66,2.0664271768037862e-59,4.990627967611857e-67,4.527714867637284e-50,1.2485732412113047e-35,7.713635252066736e-63,5.933909701652104e-52,1.5500137278353227e-54,3.2067610258830087e-32,5.465111557405676e-54,9.782490459867023e-72,5.770866779972751e-77,8.011674008237483e-74,1.0859567947807667e-71,1.0389938323037571e-88
4.9980861605278435e-18,0.6352617750237283,7.063694476413277e-28,4.760264889186234e-26,2.4006110820789976e-30,2.5611447473670387e-19,0.0,0.0,5.21839977625957e-18,9.48886518355699e-32,1.8144094977425404e-42,2.1935732352653003e-29,3.2353990576653554e-52,2.8497909207711423e-59,1.7578906897333692e-41,1.5731484086096974e-46,1.6199700160907083e-48,7.83922063396739e-58,1.5591439494675861e-77,5.670661917966359e-78,3.849022542588631e-97,1.7399637370074626e-102,1.2203512393804026e-53,1.0475622316300171e-88,1.7620532739490403e-63,6.216841337377965e-90,2.6271625518916762e-99,7.502267118498503e-104,3.035496939107416e-107,4.093761098105801e-108,1.7042152205098431e-66,7.536126863254025e-104,9.450542904363194e-109,9.07595918080854e-112,3.76,0.0,0.793584936077537,0.9999999999964454,1.0584364704970096e-40,2.9894419577483746e-60,1.3132625078726168e-16,1.3132625078797185e-16,5.2183997763001916e-18,7.234894544789612e-34,8.78478252145011e-33,6.637356852256495e-28,1.1576570656126692e-23,1.6716487158310616e-30,5.314547833613067e-31,5.492180441366684e-33,2.292899552773143e-37,6.01299525828536e-42,2.561144747367004e-19,5.303841751580188e-38,3.648977994640355e-38,5.516966523742188e-31,4.6225037124652735e-54,7.98005099969561e-36,1.4838184607745778e-34,2.514090078724074e-35,2.89859780170213e-48,8.38959395937854e-48,1.6392909772217668e-42,6.591126783116447e-36,2.6879730675036602e-56,3.554649633553228e-12,1.649199306998005e-59,1.4481444675469046e-55,2.2213634094882206e-55,1.157657052940137e-23,2.361841339411892e-36,1.6309539546262985e-53,9.828797751677058e-49,9.521876308316293e-51,1.5918754339509035e-59,1.5625449744129645e-52,1.871178621506338e-30,1.011082473812728e-71,3.393446587093474e-48,1.1123083854496176e-60,1.335152828191166e-64,1.6534721504378325e-58,7.987326127686444e-66,3.623089204009729e-49,4.995128990844132e-35,1.2268236068382662e-61,4.748329920875945e-51,1.2402464871114838e-53,1.282913221536049e-31,4.372919587547427e-53,1.5655169642590713e-70,9.235265681787543e-76,1.282131545533435e-72,1.738002302286994e-70,3.3254870091107393e-87
9.996714706965673e-18,0.6352617750237284,2.740541629168686e-27,9.5211571160311e-26,9.603225852652267e-30,5.122567426882461e-19,0.0,0.0,1.043736584655556e-17,3.795854984025912e-31,1.4516654228531655e-41,8.77500706717913e-29,2.58856501060099e-51,2.2800492093858812e-58,7.03213504076708e-41,6.428829479939018e-46,1.296140093848338e-47,6.398589202026519e-57,4.9900299297460453e-76,9.073982104481536e-77,1.2549344721553045e-95,5.77815565541077e-101,9.763750104265909e-53,6.706117089966825e-87,2.81966767733905e-62,3.9792887340781246e-88,1.681815094704759e-97,4.880709842508946e-102,3.8867494383670154e-105,3.8762333205592955e-106,2.7271406609813645e-65,4.994817352162231e-102,1.2097522989818272e-106,1.1620663600085065e-109,3.76,0.0,0.7935849360775369,0.9999999999928904,8.468295767898817e-40,4.783755966421528e-59,2.6266675292971613e-16,2.62666752932557e-16,1.0437365846632891e-17,2.8941933962602917e-33,3.5141989544264983e-32,2.655158820387169e-27,2.315439784039001e-23,6.687139069342656e-30,2.1259921488789066e-30,2.1970509748154858e-32,9.172344671707328e-37,2.405394771956441e-41,5.122567426882325e-19,2.1217093723602234e-37,1.459709991660173e-37,2.2069662146783457e-30,3.6983554126635767e-53,3.1922806261461504e-35,5.935756851727439e-34,1.005717877850139e-34,2.3191718298754344e-47,6.71252491670782e-47,6.558478199609822e-42,2.636665287880058e-35,2.150582651220563e-55,7.109684948947405e-12,1.31948472606096e-58,1.158625591907641e-54,1.7772594649203912e-54,2.31543973334474e-23,9.448134256780595e-36,1.304887052889746e-52,7.864033723548042e-48,7.618465483527216e-50,2.547346197353793e-58,1.2501547734996721e-51,7.485323649355972e-30,3.235917438987042e-70,2.7151009794767043e-47,1.7799339132561622e-59,2.136555009674873e-63,1.322929636861274e-57,1.2781579212050092e-64,2.898838331963601e-48,1.9982326177225697e-34,1.9570296284376437e-60,3.7991448593927645e-50,9.922914059680562e-53,5.132070534921544e-31,3.4986678422883314e-52,2.505081967182939e-69,1.4777928345945802e-74,2.051621834448883e-71,2.781180863324686e-69,1.0642691272243713e-85
1.9993971799841332e-17,0.6352617750237284,1.0792280347318726e-26,1.9043273867177462e-25,3.8414466538139366e-29,1.0245412785913305e-18,0.0,0.0,2.087529798707245e-17,1.5184037779258373e-30,1.161387471076984e-40,3.510145661352045e-28,2.0709503192390327e-50,1.8241259604163923e-57,2.812968476387729e-40,2.680219815691536e-45,1.0369777114751925e-46,5.321711540569123e-56,1.5969326754235081e-74,1.4519109850597808e-75,4.163437171876985e-94,1.986316818578409e-99,7.811392015763332e-52,4.2924650358774215e-85,4.5117742560551405e-61,2.546908087076447e-86,1.0764996196991498e-95,3.223943207218025e-100,4.975879990760059e-103,4.0884230579065034e-104,4.3637421360425234e-64,3.4153091358524183e-100,1.5485359207983975e-104,1.4876648728161073e-107,3.76,0.0,0.7935849360775367,0.9999999999857803,6.774958236884821e-39,7.654528650459169e-58,5.253477572104949e-16,5.25347757221859e-16,2.087529798721145e-17,1.1577245033871135e-32,1.405736746988988e-31,1.062106745535812e-26,4.6310052969497535e-23,2.674964472643658e-29,8.504314638643243e-30,8.788561508437159e-32,3.669087169543374e-36,9.621977930685629e-41,1.024541278591276e-18,8.487182874124903e-37,5.8390775692645285e-37,8.828224081772366e-30,2.958826889132847e-52,1.2769645587024227e-34,2.374399316203914e-33,4.023035209935678e-34,1.8554549064245077e-46,5.370359854775457e-46,2.6241225510058896e-41,1.0547090316550959e-34,1.7205478229896546e-54,1.4219755387168877e-11,1.0556379021327043e-57,9.269445011702848e-54,1.4218750704293454e-53,4.631005094164399e-23,3.7794074881212806e-35,1.043959200653361e-51,6.291625211808725e-47,6.0951581858800154e-49,4.0760303377092574e-57,1.0001714604022772e-50,2.9942512967084844e-29,1.0355661495163577e-68,2.172218275870303e-46,2.8480866718858902e-58,3.4187364289471717e-62,1.058436061970468e-56,2.0452012787001485e-63,2.3192174620260257e-47,7.993402962079207e-34,3.126536202761961e-59,3.0395082685876434e-49,7.938708201430706e-52,2.0529117440338486e-30,2.799067150015554e-51,4.008335019900384e-68,2.3645888034667972e-73,3.282765224331244e-70,4.450191087119539e-68,3.405843688519607e-84
3.998848598559265e-17,0.6352617750237285,4.282933520205133e-26,3.8088836559314823e-25,1.536609926489005e-28,2.0491103503974982e-18,0.0,0.0,4.1751162267805844e-17,6.073738682494213e-30,9.291320305462412e-40,1.4040868352825327e-27,1.6567995802967942e-49,1.4593354051015226e-56,1.1252102826898452e-39,1.1589782121963119e-44,8.296084245398466e-46,4.581633448122448e-55,5.1103815267981243e-73,2.3231166594342058e-74,1.4266121754836032e-92,7.275604961812378e-98,6.249295728482525e-51,2.7473536693753595e-83,7.219083594037457e-60,1.6300734321050814e-84,6.890039064667274e-94,2.1913214039328246e-98,6.369664494068121e-101,4.67425445274902e-102,6.982241109953525e-63,2.465272686994337e-98,1.982159878605409e-102,1.904351805386222e-105,3.76,0.0,0.7935849360775361,0.9999999999715601,5.420095248080785e-38,1.22476611388664e-56,1.0507097657555314e-15,1.050709765800989e-15,4.17511622680212e-17,4.6309925252862533e-32,5.623061112529275e-31,4.2485134180060463e-26,9.2621366270039e-23,1.0700075582883028e-28,3.4017950652663916e-29,3.515496126407078e-31,1.4676647312584333e-35,3.848875335548343e-40,2.0491103503972806e-18,3.394942250961672e-36,2.3356785543215076e-36,3.531361478524452e-29,2.3671210554852812e-51,5.1079649422702465e-34,9.497790182058524e-33,1.6092468242526242e-33,1.484410903503263e-45,4.2964238581002685e-45,1.050170002388653e-40,4.218921961541232e-34,1.3764709700916732e-53,2.8439895493344332e-11,8.445303810309594e-57,7.4157324149745895e-53,1.1375270563914415e-52,9.262135815845536e-23,1.5117937529633917e-34,8.351871844194585e-51,5.033459467145073e-46,4.876280874253247e-48,6.521869685228328e-56,8.001564198363909e-50,1.197724886479976e-28,3.3139277924365406e-67,1.737829619251696e-45,4.5570926083689757e-57,5.470177042732191e-61,8.468363242139775e-56,3.2724409345512833e-62,1.8554326899831314e-46,3.1975440336985e-33,4.998688679150848e-58,2.4316835700547346e-48,6.351117456153473e-51,8.211814017924374e-30,2.2393068722065423e-50,6.413499135518556e-67,3.78343830372364e-72,5.252564400347126e-69,7.120546922475035e-67,1.089899955480544e-82
7.99775143570953e-17,0.6352617750237286,1.7063775456965653e-25,7.618527870311322e-25,6.146502251289674e-28,4.0982484940098314e-18,0.0,0.0,8.350289082807111e-17,2.4295201873439102e-29,7.433144459933739e-39,5.616404509818846e-27,1.3254553936931109e-48,1.1674821768621533e-55,4.500886913124719e-39,5.330914867246171e-44,6.636972419357108e-45,4.1840174715863305e-54,1.635353603606936e-71,3.71703393153791e-73,5.168466883890785e-91,2.969508451690548e-96,4.999549972279815e-50,1.7583626884304455e-81,1.1550729574332775e-58,1.0432637186980632e-82,4.409766283677833e-92,1.5661637540002599e-96,8.15351495672589e-99,5.625297982727888e-100,1.1171788795097104e-61,1.9353850291328594e-96,2.53718633849608e-100,2.4376604053420306e-103,3.76,0.0,0.793584936077535,0.9999999999431197,4.336127672358783e-37,1.9596590066597812e-55,2.101433782779521e-15,2.101433782961353e-15,8.350289082825123e-17,1.8524160888653716e-31,2.2492471038100132e-30,1.6994226541785718e-25,1.8524400504045095e-22,4.280073770898246e-28,1.360731868152769e-28,1.4062127552357201e-30,5.870718674346862e-35,1.5395704816600406e-39,4.098248494008961e-18,1.3579907392862121e-35,9.342809313323165e-36,1.4125589606405364e-28,1.8937246928844464e-50,2.0432089898831028e-33,3.799154466837605e-32,6.43705277805788e-33,1.1875475143072751e-44,3.4371934795286394e-44,4.204719792897812e-40,1.687585952062793e-33,1.1011899089633543e-52,5.688017262462561e-11,6.75632345103233e-56,5.932656959701079e-52,9.100324451641414e-52,1.8524397259375082e-22,6.047236528515017e-34,6.681576772493888e-50,4.026831293205142e-45,3.9010864325102017e-47,1.0435168413718074e-54,6.401331475625964e-49,4.7909482817033625e-28,1.060475471589017e-65,1.3902856950974913e-44,7.291471320178435e-56,8.7524423327784e-60,6.775849023018824e-55,5.236000607959725e-61,1.4843696404709693e-45,1.2791248629452937e-32,7.994886352980685e-57,1.945377639238142e-47,5.080954498945628e-50,3.284758998772406e-29,1.791466759408021e-49,1.0261729103949966e-65,6.053578263896045e-71,8.404227253938497e-68,1.1393067417377832e-65,3.487732792348994e-81
1.5995557110010058e-16,0.6352617750237287,6.81191831812706e-25,1.5239943002996577e-24,2.4586134215184568e-27,8.196524781234486e-18,0.0,0.0,1.6700634794379564e-16,9.718130178032622e-29,5.946550853843857e-38,2.2465732590735287e-26,1.0603706056322391e-47,9.33991279260823e-55,1.8003639199143427e-38,2.6883435071698335e-43,5.309619945016758e-44,4.177106303988068e-53,5.2331819549405585e-70,5.947292140825214e-72,2.489067588043949e-89,1.8736992060602025e-94,3.999750201543802e-49,1.4869646899735225e-79,1.8481323956728228e-57,6.676947249385347e-81,3.7291787359987067e-90,1.7811115114445484e-94,1.8269808290932944e-96,1.2105338567023618e-97,1.7875024685101917e-60,2.6328278621320034e-94,5.6356614609015497e-98,5.462115669145384e-101,3.76,0.0,0.7935849360775328,0.9999999998862391,3.468922743226746e-36,3.13548099044244e-54,4.202881816563166e-15,4.202881817290499e-15,1.670063479431535e-16,7.409703923015155e-31,8.997032402480572e-30,6.79772518801821e-25,3.7048933125877705e-22,1.7120382150637092e-27,5.442955156516191e-28,5.624879629928938e-30,2.3482994371740415e-34,6.158350738832838e-39,8.196524781231004e-18,5.431990783200823e-35,3.737142778189119e-35,5.650264580669581e-28,1.5149973426052697e-49,8.172895356047612e-33,1.5196693137496118e-31,2.5748342074171757e-32,9.500455279009712e-44,2.749776545018722e-43,1.6850941290572064e-39,6.750378145771187e-33,8.809572572184534e-52,1.1376071456291234e-10,5.405091185217619e-55,4.746154722295483e-51,7.280302760007117e-51,3.704892014710325e-22,2.4189069153403604e-33,5.345293137849999e-49,3.221490521654275e-44,3.120893842553135e-46,1.6696410991613767e-53,5.121102203257179e-48,1.916389059686609e-27,3.3935512304551733e-64,1.1122373559248003e-43,1.1666452623942809e-54,1.4004035212627881e-58,5.42243623768433e-54,8.377677063104616e-60,1.1875051078120506e-44,5.117279387441362e-32,1.278940560538471e-55,1.5563144258034836e-46,4.0647880932693525e-49,1.3139102642171859e-28,1.4331819130103508e-48,1.6418870963694403e-64,9.685786812096767e-70,1.3446917954687676e-66,1.822905979515388e-64,1.1160874333516078e-79
3.199116845861111e-16,0.6352617750237293,2.7220489393323927e-24,3.0491280084998163e-24,9.834478823176266e-27,1.639307735568375e-17,0.0,0.0,3.3401326215602054e-16,3.8872619567620795e-28,4.757254796578191e-37,8.986316117496093e-26,8.48298998950854e-47,7.47195233119271e-54,7.201473974232114e-38,1.520114639411367e-42,4.247712759882304e-43,4.6694948377675976e-52,1.6746262926627119e-68,9.515697798259464e-71,1.1274619598660462e-87,1.1979032524915566e-92,3.1999480391752293e-48,9.552796511947043e-78,2.9570243568929224e-56,4.2732628186259844e-79,2.395758994013682e-88,1.6150466741187394e-92,2.346387190323265e-94,1.5352539596995515e-95,2.8600170213885103e-59,2.7189635445239652e-92,7.237845270291889e-96,7.014975326155618e-99,3.76,0.0,0.7935849360775284,0.9999999997724779,2.7751464617761897e-35,5.016790848623261e-53,8.40577788307312e-15,8.405777885982463e-15,3.340132621507266e-16,2.963890610640189e-30,3.5988206940135833e-29,2.7190969872416453e-24,7.409801784069287e-22,6.8481702666356e-27,2.177187599151402e-27,2.2499575733918806e-29,9.393221823776023e-34,2.463376551723097e-38,1.6393077355669824e-17,2.1728019970077583e-34,1.494860948710341e-34,2.260111579516527e-27,1.2120152275578198e-48,3.2691807180400673e-32,6.078691094481162e-31,1.0299363021525125e-31,7.600394285878056e-43,2.1998299470232238e-42,6.765974981577838e-39,2.7001581278074467e-32,7.047680607718199e-51,2.2752174914240387e-10,4.324086338875537e-54,3.7969366289001673e-50,5.824259484663586e-50,7.409796592523591e-22,9.675652273663375e-33,4.2762471995248656e-48,2.577202610758483e-43,2.4967249576798454e-45,2.6714370793290878e-52,4.096904532996361e-47,7.665575731241887e-27,1.085941146801606e-62,8.897934045339342e-43,1.8666402986714242e-53,2.240655894178812e-57,4.340721633112406e-53,1.3404344171794338e-58,9.500078443897784e-44,2.0475200914082897e-31,2.0461118620199984e-54,1.245056468092825e-45,3.25184072084112e-48,5.255654277178538e-28,1.1465489338452823e-47,2.62702770821045e-63,1.5497308193942554e-68,2.151533131992293e-65,2.9166610983766043e-63,3.5715233082725414e-78
6.398239115581322e-16,0.6352617750237303,1.0882758958523972e-23,6.102798152295598e-24,3.9337966327298524e-26,3.27861825045821e-17,0.0,0.0,6.680270905035738e-16,1.5549067596533474e-27,3.805809481228809e-36,3.594531199931233e-25,6.7864020200528934e-46,5.97757061732811e-53,2.880593236775948e-37,9.638666814633361e-42,3.3981769294540106e-42,5.86008436273726e-51,5.3588170392800946e-67,1.5225141071708577e-69,5.705662551181397e-86,9.601492100118691e-91,2.560183643989441e-47,6.114171705526033e-76,4.7312489668623966e-55,2.734893482483843e-77,1.5333814967983818e-86,1.6365820673146405e-90,3.003465909700638e-92,1.9527366802385827e-93,4.576037892225148e-58,3.0560872681737456e-90,9.264697361015146e-94,8.979433878079836e-97,3.76,0.0,0.7935849360775197,0.9999999995449557,2.220120516354643e-34,8.026882368939492e-52,1.6811570011863687e-14,1.681157002350107e-14,6.680270904769473e-16,1.1855589548687012e-29,1.439528972655146e-28,1.0876401755116214e-23,1.4819626515611534e-21,2.7392715822808234e-26,8.708761467720444e-27,8.999841733303765e-29,3.7572936566565834e-33,9.853758669186038e-38,3.2786182504526394e-17,8.691220303529706e-34,5.979451684553318e-34,9.040457809491634e-27,9.696356324654182e-48,1.3076853593741987e-31,2.431478234028637e-30,4.119750446515238e-31,6.080327448569474e-42,1.7598674522952782e-41,2.726858518889913e-38,1.0800646266080517e-31,5.638155473711739e-50,4.550436211132301e-10,3.4592751008322394e-53,3.0375563462910364e-49,4.6594144938017705e-49,1.4819605749220659e-21,3.870265835433987e-32,3.421002837343208e-47,2.06176616368476e-42,1.997383927577018e-44,4.2743083778747824e-51,3.2775454725577787e-46,3.066234189753416e-26,3.475019259402533e-61,7.118361312945799e-42,2.9866307741544682e-52,3.585057841296989e-56,3.4769980983743674e-52,2.1446999365967819e-57,7.600077786934517e-43,8.194915832782053e-31,3.2736244599862583e-53,9.960471481237322e-45,2.601477392846854e-47,2.1022642676272423e-27,9.172405104246134e-47,4.203251023395183e-62,2.479573261807321e-67,3.442520215494581e-64,4.666664988456998e-62,1.142909508109628e-76
9.597361385301533e-16,0.635261775023731,2.312246477342163e-23,9.159871024229497e-24,8.359321119584055e-26,4.917928765348029e-17,0.0,0.0,1.0020409187742305e-15,3.30417809967287e-27,1.088224062828788e-35,7.63838192405802e-25,1.9404875604929085e-45,1.709212230655742e-52,6.121262894317889e-37,2.648663999373484e-41,1.0088343430285151e-41,2.0681544597943643e-50,2.506975106905183e-66,5.603865018013049e-69,2.7778417597983376e-85,4.895044221803942e-90,7.320937004785539e-47,3.075315639696768e-75,1.7899285084342332e-54,1.5329421786234586e-76,7.712587648554792e-86,8.478193648899517e-90,1.5720859467678278e-91,1.021854614282773e-92,1.744615414296016e-57,1.5815787907627938e-89,4.831615051887867e-93,4.666553710168222e-96,3.76,0.0,0.7935849360775109,0.9999999993174337,6.348159607773051e-34,3.0367342176804226e-51,2.521736213642491e-14,2.5217362161154366e-14,1.0020409187142428e-15,2.5193154882921134e-29,3.05899854323735e-28,2.3112362337829047e-23,2.2229459035852224e-21,5.820954278137349e-26,1.8506125035748527e-26,1.9124670829259264e-28,7.984252258707156e-33,2.0939649890400644e-37,4.917928765336189e-17,1.8468852179651334e-33,1.2706340070687618e-33,1.9210980023457972e-26,2.77259361849196e-47,2.7788491853669023e-31,5.166891276734706e-30,8.754472972007143e-31,1.805098169277182e-41,5.224606185555814e-41,5.829111362203342e-38,2.2951381935322396e-31,1.6121611908701245e-49,6.825652958960704e-10,9.891370337866037e-53,8.68552082288069e-49,1.3323018386894094e-48,2.2229414906988262e-21,8.224317983921362e-32,9.781933720931145e-47,6.120870444971992e-42,5.929736346407999e-44,1.6170582664525796e-50,9.371767540334239e-46,6.515750087479087e-26,1.621089397101797e-60,2.1132644663706621e-41,1.1299035759146671e-51,1.3668040618543791e-55,9.94995943786065e-52,8.17667282887225e-57,2.2562734546706627e-42,1.742128945480817e-30,1.2384639775300676e-52,2.9569995222103193e-44,7.438604027144739e-47,4.4673130683686064e-27,2.6227355886816412e-46,1.5470760493541796e-61,9.126479451152694e-67,1.2681863831156752e-63,1.7654870834692498e-61,5.221690793370131e-76
