Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57)
2.0778804025143914e-19,0.7268748535242696,2.2032337707380644e-28,5.426475683269776e-25,1.2951500807276207e-31,8.220187469902661e-19,0.0,0.0,2.9409844320695564e-18,7.97247775181238e-33,1.6446089256847908e-44,1.3511641168669449e-30,2.306890367708077e-52,4.1698127017346336e-60,2.8160630901221545e-40,1.1305818696752943e-44,4.4103818213166516e-49,2.154572260163566e-57,7.303956828914888e-80,1.4290586386580537e-76,1.6153107348291578e-95,5.916612242671785e-100,1.6594625530871047e-53,2.9722824339733805e-92,7.026869104895864e-65,7.354503718261758e-94,4.1634387313662736e-100,5.362823537938705e-104,4.224535039837727e-110,1.3812632536056894e-108,5.3704327683531954e-68,1.396171972163642e-104,1.059370583328425e-111,2.9332875841849297e-114,3.76,0.0,0.7389570646248459,0.9999999999995681,3.1986297257555288e-43,8.345701849637847e-62,1.34114447477101e-16,1.3411444747714195e-16,2.9409844322517606e-18,3.8915510471255063e-35,4.746475226502056e-34,3.8102247899365727e-29,8.648025811535376e-23,1.8044820053702366e-32,1.4674562137926517e-32,1.2825107197823246e-33,1.23480459635688e-37,5.627498148346873e-42,8.220187469902652e-19,6.058302074547044e-38,5.827204744807085e-38,1.90020723594869e-32,8.20912371887348e-56,3.822630586304992e-36,6.595941681608544e-35,5.611807311076826e-36,5.663498030121889e-50,1.2728691047801814e-49,9.813030189119597e-42,2.9636819658057214e-36,1.2519251692794959e-56,4.318934413405808e-13,3.597879846612371e-59,4.350120737776347e-56,7.778922211795972e-56,8.64802581085499e-23,2.0742955642910058e-36,4.957538657291573e-54,1.730446081506947e-49,2.512982759935865e-51,8.479081307160555e-62,1.2655322279210967e-53,1.1528745009029228e-31,1.5823589458920805e-75,1.5316816189211666e-49,9.558709433478403e-64,2.0342174324449992e-66,3.884887663733347e-59,4.171111733478832e-68,1.697222952330775e-50,2.865145103937089e-36,2.75834530488242e-64,1.5832848308311502e-51,1.1999250971983166e-54,7.426479993022215e-33,5.567892290876943e-53
4.157566087741654e-19,0.7268748535242697,5.171289470440048e-28,1.0857666330950207e-24,5.183975581608472e-31,1.6447516718667096e-18,0.0,0.0,5.8845240200297096e-18,3.191068788388501e-32,1.3166871331807142e-43,5.408177703056032e-30,1.8469149822609265e-51,3.338385585990606e-59,1.1271591232655692e-39,4.525335114366011e-44,3.53188243408944e-48,1.724990077482589e-56,2.3401517553792064e-78,2.288355748728763e-75,5.177159675559795e-94,1.89632889943946e-98,1.3285790701334416e-52,1.9061683246011561e-90,1.1255202576938302e-63,2.3573139948746274e-92,2.6700746279861865e-98,3.439292669226533e-102,5.422057237010954e-108,8.915256969625891e-107,8.602692222507684e-67,8.95401708288494e-103,9.191803052703903e-110,3.7635070436180397e-112,3.76,0.0,0.7389570646248458,0.9999999999991358,2.560848684495267e-42,1.336762697056548e-60,2.683454148911141e-16,2.6834541489127796e-16,5.884524020394264e-18,1.5576345867979725e-34,1.8998270568844992e-33,1.5250828892084253e-28,1.7303565113409373e-22,7.22263063726657e-32,5.873649156431032e-32,5.133385198522014e-33,4.942436379105419e-37,2.25246586199797e-41,1.6447516718667063e-18,2.4248996691235017e-37,2.3324005113209184e-37,7.605781026765324e-32,6.572290566938883e-55,1.5300484469901312e-35,2.640095623938885e-34,2.246185403622762e-35,4.5353916795286485e-49,1.0193275423466034e-48,3.927770945471678e-41,1.186245144134679e-35,1.0023013597230279e-55,8.641621155928311e-13,2.8804915425993326e-58,3.482741651932647e-55,6.227867687090095e-55,1.7303565110686063e-22,8.302588027433051e-36,3.969045321563898e-53,1.3857603022465664e-48,2.012424314961853e-50,1.3581265730179072e-60,1.013195282187137e-52,4.614502481267093e-31,5.069231809806882e-74,1.2265875388061406e-48,1.5285602723099565e-62,3.258535622543739e-65,3.1102758721064132e-58,6.681545419785433e-67,1.3591548379422532e-49,1.1468055254772692e-35,3.0570044249632543e-63,1.2679119021794608e-50,9.606696838992873e-54,2.9725273935797903e-32,4.4576993495915684e-52
8.316937458196178e-19,0.7268748535242697,1.3397118019662922e-27,2.172004879541994e-24,2.074265476874434e-30,3.2902175216195955e-18,0.0,0.0,1.1771603195944821e-17,1.2768431713128774e-31,1.053749874642566e-42,2.1639755292115312e-29,1.478093300961757e-50,2.6717230722717037e-58,4.510104685773251e-39,1.810772517320783e-43,2.8269374373363407e-47,1.3805518506611128e-55,7.493105926372912e-77,3.6628594826994e-74,1.6580277093295382e-92,6.073290266390969e-97,1.0632670438324486e-51,1.2211995681276846e-88,1.8018099301143125e-62,7.550484415455533e-91,1.7106013784359267e-96,2.203450821279302e-100,6.949625233228702e-106,5.784670099775787e-105,1.377231263634709e-65,5.736657193470429e-101,8.962499209916585e-108,4.822992187323739e-110,3.76,0.0,0.7389570646248456,0.9999999999982713,2.0494572419211026e-41,2.1399812978408286e-59,5.368073497189023e-16,5.368073497195581e-16,1.1771603196674037e-17,6.232567264005976e-34,7.601782859999792e-33,6.10231806925945e-28,3.4614643721246603e-22,2.889993046083228e-31,2.3502247408028323e-31,2.054022733793229e-32,1.9776183338157766e-36,9.012797695266457e-41,3.2902175216195836e-18,9.702757256331919e-37,9.332640137753695e-37,3.043303109559653e-31,5.259830055970065e-54,6.122186817864927e-35,1.056382137382684e-33,8.98766740646451e-35,3.630151543720103e-48,8.158751391018049e-48,1.5716212107235305e-40,4.746525732407265e-35,8.021457079443778e-55,1.7286994631585864e-12,2.305268674799124e-57,2.787251801147842e-54,4.984186925684762e-54,3.4614643710349808e-22,3.322116673158785e-35,3.1764425311364482e-52,1.109169890964227e-47,1.6107550932213381e-49,2.17418204014474e-59,8.108641598048712e-52,1.8464020592868317e-30,1.6230640439733888e-72,9.817671713536639e-48,2.4450283298367962e-61,5.216689167261651e-64,2.489171677151833e-57,1.0696690061544735e-65,1.0878747298650066e-48,4.5887223316929254e-35,3.8048899481465085e-62,1.0148433877614342e-49,7.688277147471813e-53,1.1893981469183025e-31,3.567514265526118e-51
1.6635680199105228e-18,0.7268748535242697,3.900764371729861e-27,4.3444818400794895e-24,8.298412589195965e-30,6.581149221125366e-18,0.0,0.0,2.3545761547754277e-17,5.108204115587356e-31,8.4316000116035e-42,8.657311214857333e-29,1.1826992147982945e-49,2.137784385880909e-57,1.8043355546596524e-38,7.244661392401465e-43,2.2621226857487635e-46,1.1047080917796158e-54,2.3985334177489617e-75,5.861767697413514e-73,5.308014264290453e-91,1.9443956226962068e-95,8.507751911851232e-51,7.819685397474175e-87,2.8836781252005273e-61,2.417850225865826e-89,1.0953463577005554e-94,1.4109890152229012e-98,8.90153578463436e-104,3.7976400375737703e-103,2.2042106386541398e-64,3.6736068131307816e-99,9.675703051392747e-106,6.177082544070051e-108,3.76,0.0,0.738957064624845,0.9999999999965422,1.6398771779573867e-40,3.424899127262656e-58,1.0737312193735267e-15,1.0737312193761504e-15,2.354576154921266e-17,2.4934327490570514e-33,3.041208136869931e-32,2.4413245867687586e-27,6.923680095327797e-22,1.1561854034543772e-30,9.402429337639692e-31,8.21742843443575e-32,7.911761083166276e-36,3.60570617597986e-40,6.581149221125316e-18,3.8817347095416934e-36,3.733663760222539e-36,1.217519411818781e-30,4.208663435540056e-53,2.4492734196247047e-34,4.2262164196840894e-33,3.5956522043369866e-34,2.904856694617236e-47,6.528653937762825e-47,6.28751795616731e-40,1.898919368168349e-34,6.418384408481748e-54,3.4577741545351168e-12,1.8445651916082997e-56,2.2302249272233794e-53,3.9881068126186395e-53,6.92368009096837e-22,1.329062992521039e-34,2.541636637565681e-51,8.87560627308241e-47,1.2889304108046097e-48,3.4796351517739655e-58,6.488145317811847e-51,7.386810541941164e-30,5.1952611687716425e-71,7.856126417754908e-47,3.9115102360704743e-60,8.349129200514242e-63,1.9917246606765972e-56,1.7119679640080925e-64,8.705201815141829e-48,1.8357928902999046e-34,5.218274491047779e-61,8.120803068267505e-49,6.1517898440715285e-52,4.758367076139165e-31,2.8545534425994344e-50
3.327316568092333e-18,0.7268748535242698,1.2686416950864405e-26,8.689437631728682e-24,3.3196351919373975e-29,1.3163012620136895e-17,0.0,0.0,4.7094078251290065e-17,2.0434479441410995e-30,6.745920483456271e-41,3.4632063266776733e-28,9.462492110197037e-49,1.71038989717632e-56,7.217929620990678e-38,2.8984142080037336e-42,1.8099272709186814e-45,8.839413684307879e-54,7.676490388360596e-74,9.379782454918061e-72,1.699055866492424e-89,6.224447494496318e-94,6.806847927168995e-50,5.0058816303773944e-85,4.614510878822908e-60,7.743430689796863e-88,7.012013920008521e-93,9.033377751276733e-97,1.1397817196121231e-101,2.5508905773835366e-101,3.5272496011169056e-63,2.352048167890353e-97,1.123451154772707e-103,7.909004089524638e-106,3.76,0.0,0.7389570646248439,0.9999999999930841,1.312026309691935e-39,5.480581950057883e-57,2.1475789586789667e-15,2.147578958689462e-15,4.7094078254206175e-17,9.974542759229274e-33,1.2165822570703075e-31,9.766093121656904e-27,1.3848111548276838e-21,4.625118010515991e-30,3.761277831729655e-30,3.287238892666751e-31,3.164962001297075e-35,1.442400030186633e-39,1.3163012620136696e-17,1.5528202550573862e-35,1.4935870538236698e-35,4.8704740114753745e-30,3.367250825354655e-52,9.797891357962473e-34,1.6906241489510624e-32,1.43837793841872e-33,2.3241795754870218e-46,5.223584361644757e-46,2.5152196616486077e-39,7.596295667174856e-34,5.135195083004553e-53,6.915923522268255e-12,1.4757922699904715e-55,1.7843493607642754e-52,3.1907883910590468e-52,1.3848111530837706e-21,5.316684647477508e-34,2.0335023757108705e-50,7.101383986317913e-46,1.0312748791349616e-47,5.568171460383845e-57,5.19100918650752e-50,2.954964694846562e-29,1.6627166059388717e-69,6.2856968500949145e-46,6.25798806131264e-59,1.336054826874687e-61,1.5935456264614434e-55,2.739546850931099e-63,6.96504315022999e-47,7.343810471855574e-34,7.653401305345628e-60,6.497464941602164e-48,4.921899185198496e-51,1.9035017385229547e-30,2.2838595893486265e-49
6.654813664455953e-18,0.72687485352427,4.491191186701463e-26,1.7379356697323933e-23,1.3279081104953003e-28,2.6326739418159917e-17,0.0,0.0,9.419071165802926e-17,8.174124384190902e-30,5.396992590070989e-40,1.3853389016746286e-27,7.570353063637101e-48,1.3683768764379132e-55,2.8872893329063877e-37,1.15966391079008e-41,1.4480334712507461e-44,7.073322410099353e-53,2.4566662938960823e-72,1.5008415286893323e-70,5.438527393918648e-88,1.9927629746857133e-92,5.4457370812988024e-49,3.2041748549105686e-83,7.383718143755395e-59,2.4812097208260644e-86,4.48826410388955e-91,5.783041026820285e-95,1.4591671375601697e-99,1.7861145060763362e-99,5.644009464710352e-62,1.5059352408124605e-95,1.3643683294594496e-101,1.0125022088909383e-103,3.76,0.0,0.7389570646248417,0.9999999999861677,1.0496708777471435e-38,8.769525839555585e-56,4.2952744372746134e-15,4.2952744373165974e-15,9.419071166385829e-17,3.989979476701024e-32,4.866527013558767e-31,3.9065962091219993e-26,2.7696974480346007e-21,1.8501224861081594e-29,1.5045723541985103e-29,1.3149490627415677e-30,1.2660363160454047e-34,5.7698363035815224e-39,2.632673941815912e-17,6.211533778428206e-35,5.974591323856329e-35,1.9482688802401978e-29,2.693929156228726e-51,3.919316274934999e-33,6.762771745748625e-32,5.75374587536074e-33,1.8594613555192272e-45,4.1791319912102096e-45,1.0061350355138444e-38,3.0386419102263678e-33,4.108351109174716e-52,1.383222219765484e-11,1.180689867313252e-54,1.427547270011495e-51,2.552751895344486e-51,2.7696974410586624e-21,2.126760397603816e-33,1.626879130911674e-49,5.681466798075605e-45,8.250721267918622e-47,8.90967855350347e-56,4.1530046348168286e-49,1.1820339752541325e-28,5.3210660177840895e-68,5.028875785825602e-45,1.0012438147140997e-57,2.1378430607150233e-60,1.2749203902519692e-54,4.383593474350773e-62,5.5723872209406364e-46,2.9376767374100815e-33,1.1688692432663044e-58,5.198300968332292e-47,3.93770629745557e-50,7.614316775998731e-30,1.8271744102744977e-48
1.3309807857183192e-17,0.7268748535242706,1.6797966072645164e-25,3.475922475770229e-23,5.311740515703234e-28,5.265419301420579e-17,0.0,0.0,1.8838397847017789e-16,3.2697162763632326e-29,4.317696556040814e-39,5.5414683575091355e-27,6.056426204238444e-47,1.0947274850651046e-54,1.1549392303682021e-36,4.640758465621362e-41,1.158463439915412e-43,5.6611215002431714e-52,7.861635145574936e-71,2.4014075165959087e-69,1.7410645389593576e-86,6.381921974805859e-91,4.356693430316015e-48,2.0508033133657293e-81,1.1814349631754847e-57,7.959904760863513e-85,2.8726731016371535e-89,3.7025844823363267e-93,1.867891734549363e-97,1.3394682817747642e-97,9.030743258268706e-61,9.644126397425288e-94,1.6992482313480975e-99,1.296098634171086e-101,3.76,0.0,0.7389570646248372,0.999999999972335,8.397566353703911e-38,1.4031717135677952e-54,8.590665394404974e-15,8.590665394572914e-15,1.8838397848182295e-16,1.5960242775631223e-31,1.9466503820499294e-30,1.5626702762130705e-25,5.539470044916872e-21,7.400640509969711e-29,6.018411861923882e-29,5.259903264151489e-30,5.0642482977589785e-34,2.3079826027446302e-38,5.2654193014202606e-17,2.4846640692853915e-34,2.389885152469611e-34,7.793234074982533e-29,2.1551954580802785e-50,1.5677586090350557e-32,2.705163711661491e-31,2.3015451753007247e-32,1.4876161639495148e-44,3.3434113988371117e-44,4.0246718737051165e-38,1.2154814932451052e-32,3.2867589223188614e-51,2.7664819308109253e-11,9.445743176109795e-54,1.142064945591428e-50,2.0422499899919179e-50,5.539470017012543e-21,8.507214671145527e-33,1.3015341976192753e-48,4.545317286348046e-44,6.600785916242038e-46,1.425596907577062e-54,3.322482787688642e-48,4.728232097271877e-28,1.7028007880843807e-66,4.023227954789296e-44,1.6019626793613149e-56,3.4206731761211247e-59,1.019997911172911e-53,7.014004379568209e-61,4.458050861331978e-45,1.1751210149477512e-32,1.8256476405994605e-57,4.158772384979587e-46,3.150239844218496e-49,3.045788671676698e-29,1.46177422475293e-47
2.6619796242637673e-17,0.726874853524272,6.485821945187676e-25,6.951908059521378e-23,2.1247178247040847e-27,1.0530910020629692e-16,0.0,0.0,3.767705120891562e-16,1.3078998151829488e-28,3.454198238853502e-38,2.2166098988036402e-26,4.845198464367151e-46,8.757923813442203e-54,4.619803915384948e-36,1.8579290433920116e-40,9.267854173053988e-43,4.532677803403916e-51,2.515771728381477e-69,3.842300884087785e-68,5.575706895205865e-85,2.04531835583105e-89,3.485396677620064e-47,1.3125561736266126e-79,1.8903279889499726e-56,2.5598050501216967e-83,1.8385696907716502e-87,2.3712673828005225e-91,2.3910024160298438e-95,1.1085358499156752e-95,1.4449451771061412e-59,6.179508618170401e-92,2.144863580176744e-97,1.6590675703889478e-99,3.76,0.0,0.7389570646248284,0.9999999999446696,6.718132827005918e-37,2.2451128057382197e-53,1.7181447308421946e-14,1.7181447309093714e-14,3.7677051211239375e-16,6.384162178218273e-31,7.786680513084505e-30,6.2507446897983395e-25,1.1079015280555218e-20,2.960286316605841e-28,2.4073892339628974e-28,2.1039827084324712e-29,2.025719926554485e-33,9.232033325711289e-38,1.0530910020628416e-16,9.938757436865402e-34,9.55963785939148e-34,3.1173253409988454e-28,1.724178393341568e-49,6.27109985197597e-32,1.0820764733496932e-30,9.206274352234656e-32,1.190111763333433e-43,2.6747714450747758e-43,1.60992500674438e-37,4.861975432074085e-32,2.629438377523226e-50,5.533001256774308e-11,7.556684279259981e-53,9.13662834528128e-50,1.6338193808157302e-49,1.1079015168936692e-20,3.402920485251121e-32,1.0412397153008499e-47,3.636311368933968e-43,5.2807122975856236e-45,2.2809937238465895e-53,2.6580181240820966e-47,1.891312078260527e-27,5.449057980401679e-65,3.2186332949691816e-43,2.5631183453813327e-55,5.4731765189031636e-58,8.1606783696244655e-53,1.1222610867599192e-59,3.566497123712383e-44,4.700743178780316e-32,2.8854004294999943e-56,3.3270705533557995e-45,2.5202218375375314e-48,1.218327857670573e-28,1.1694332587426983e-46
5.323977301354663e-17,0.7268748535242742,2.5476554061163348e-24,1.390392711372822e-22,8.498914563742311e-27,2.1061891459047665e-16,0.0,0.0,7.535435793058378e-16,5.231625869980381e-28,2.763374988608457e-37,8.866484750512492e-26,3.876181770241258e-45,7.006380617599172e-53,1.8479309642442712e-35,7.444608227885093e-40,7.414342000116861e-42,3.632126761950999e-50,8.05054710605131e-68,6.147720501572832e-67,2.0710506127581413e-83,7.611706764766068e-88,2.788334798280101e-46,1.109921825554198e-77,3.024550418152201e-55,9.609454722959981e-82,1.5548114259270765e-85,2.0095837577666983e-89,5.357585776321262e-93,1.6384573803339414e-93,2.3119333076327538e-58,5.2455112912505355e-90,4.472940153651507e-95,3.7175067375630093e-97,3.76,0.0,0.7389570646248107,0.9999999998893389,5.374538175894853e-36,3.5922109405512115e-52,3.4363011135480933e-14,3.436301113816803e-14,7.535435793521018e-16,2.5536779598361055e-30,3.1146878670227924e-29,2.500310592366376e-24,2.2158105919327496e-20,1.1841205485867313e-27,9.62960591405144e-28,8.415973639018752e-29,8.102920925719145e-33,3.692839314332903e-37,2.1061891459042554e-16,3.975523241177473e-33,3.8238745959803894e-33,1.246936478564309e-27,1.3793534028631714e-48,2.508453997730912e-31,4.328327758184636e-30,3.6825284710918214e-31,9.520969437102426e-43,2.1398340914097922e-42,6.440051827940796e-37,1.9448000649678447e-31,2.103563238384923e-49,1.1066039524191105e-10,6.045383386409482e-52,7.309346605971573e-49,1.307063258756084e-48,2.215810547285054e-20,1.361175117760833e-31,8.329967149709943e-47,2.909072110981e-42,4.224603268246843e-44,3.649620895237804e-52,2.126427675443883e-46,7.565286791352566e-27,1.7437138252432866e-63,2.5749270084403797e-42,4.1009717964803113e-54,8.757162023133798e-57,6.529538620939062e-52,1.7956340476885446e-58,2.853220272927073e-43,1.8804758782293595e-31,4.588131520822153e-55,2.6616775017034936e-44,2.0161895177938256e-47,4.873336181865504e-28,9.35552158834111e-46
1.0647972655536455e-16,0.7268748535242787,1.0097274403116554e-23,2.78081567689813e-22,3.3995745008117606e-26,4.2123854335882605e-16,0.0,0.0,1.5070897136540996e-15,2.0926556697375926e-27,2.2107065496114764e-36,3.5466029660824604e-25,3.100954612848216e-44,5.605121110312084e-52,7.391742647327772e-35,2.9881342939169525e-39,5.931497064426608e-41,2.915250861754537e-49,2.576187484803316e-66,9.836384074505797e-66,6.678347674295452e-82,2.4628241634708884e-86,2.2306759134824952e-45,7.130533951815476e-76,4.839301169188347e-54,3.1564662005326646e-80,9.988669700814168e-84,1.2954512313013486e-87,6.880734835362739e-91,1.7753071325594504e-91,3.6991101738428644e-57,3.390242132523337e-88,5.730798242380817e-93,4.7743804157149576e-95,3.76,0.0,0.7389570646247754,0.9999999997786774,4.2996433328106673e-35,5.747561865687092e-51,6.872613878569908e-14,6.872613879644749e-14,1.5070897137457834e-15,1.0214738615682366e-29,1.245878170967208e-28,1.0001267797626025e-23,4.431628786685747e-20,4.736494233414518e-27,3.851852160958488e-27,3.3663980163280107e-28,3.2411766177390415e-32,1.47714524336579e-36,4.212385433586215e-16,1.5902133772834964e-32,1.5295537306332776e-32,4.9877585980980295e-27,1.1034900013923153e-47,1.003385189459333e-30,1.7313353860949887e-29,1.473015134411256e-30,7.616805683834821e-42,1.711874055003706e-41,2.5762825204176357e-36,7.7792200463954606e-31,1.682855669936351e-48,2.2132114520985024e-10,4.8363212022371285e-51,5.847495524312978e-48,1.0456537062931724e-47,4.4316286080940433e-20,5.444714320562837e-31,6.663993487797526e-46,2.3272668946990736e-41,3.3796959932582742e-43,5.839418180330884e-51,1.701148080477636e-45,3.026122411768765e-26,5.579908662544388e-62,2.0599497555366109e-41,6.561540822078298e-53,1.4011523037326635e-55,5.225177895461855e-51,2.8730275230892923e-57,2.2825852478409216e-42,7.523274989405517e-31,7.318202826193048e-54,2.129350426137415e-43,1.6129565338666955e-46,1.9493394014523638e-27,7.484439481734818e-45
2.129596336390004e-16,0.7268748535242879,4.020240267436402e-23,5.5617382267014525e-22,1.3598315532379177e-25,8.424778008954844e-16,0.0,0.0,3.01418198201022e-15,8.370633321524134e-27,1.768567862691532e-35,1.4186430274487272e-24,2.4807673643475758e-43,4.4841035178569606e-51,2.956700812308047e-34,1.2034819916159667e-38,4.745207036611049e-40,2.3474695014219998e-48,8.243819805020913e-65,1.5738239544022492e-64,2.1518395182340416e-80,7.989261534339276e-85,1.784545708514084e-44,4.563826748076885e-74,7.742898243294505e-53,1.0539227943336507e-78,6.393147806111686e-82,8.348033739534058e-86,8.807605406831669e-89,2.0617391997641488e-89,5.918589982323232e-56,2.1959326095372018e-86,7.325234326077107e-91,6.1113876230726044e-93,3.76,0.0,0.7389570646247048,0.9999999995573545,3.4397198252328094e-34,9.196118472509013e-50,1.3745239407053597e-13,1.374523941135297e-13,3.0141819821902092e-15,4.0859012808921635e-29,4.983517866538331e-28,4.0005122008560457e-23,8.863265444188346e-20,1.894600097303604e-26,1.540742823194073e-26,1.3465609183921596e-27,1.2964722994139665e-31,5.9086345752534815e-36,8.424778008946659e-16,6.36086189090596e-32,6.118222721325656e-32,1.995105975596613e-26,8.827997188603851e-47,4.0135541703609984e-30,6.925349388865492e-29,5.892068029015209e-30,6.093456603734314e-41,1.3695019690945645e-40,1.0307185092437389e-35,3.1116919776303105e-30,1.3462866711080999e-47,4.426425836241588e-10,3.8690629316207367e-50,4.678004783402619e-47,8.365242009704112e-47,8.863264729816903e-20,2.177888499866456e-30,5.331202692730743e-45,1.8618171974049857e-40,2.7037621565426712e-42,9.343088881089388e-50,1.3609219118495508e-44,1.2104505033935843e-25,1.7855746713305302e-60,1.6479630635767596e-40,1.049845405055336e-51,2.2418488306814047e-54,4.1825989213986408e-50,4.5968544731929675e-56,1.826071809890453e-41,3.0103957014674222e-30,1.1690878128156749e-52,1.7034837126421214e-42,1.2903673557654293e-45,7.797367290900722e-27,5.987560475632246e-44
4.2591944780627207e-16,0.7268748535243061,1.604362201820609e-22,1.1123889801454501e-21,5.439329861566603e-25,1.6849563159686399e-15,0.0,0.0,6.028366517360843e-15,3.348255456382424e-26,1.4148553385679826e-34,5.674576014534352e-24,1.984615353748137e-42,3.587285439097503e-50,1.1826810718411215e-33,4.879745102343379e-38,3.796169382230112e-39,1.90240157568836e-47,2.638025511808805e-63,2.5181203313259953e-63,6.978591985413144e-79,2.6258619263194364e-83,1.4276413543518105e-43,2.9208567399999257e-72,1.2388650199170821e-51,3.652377880122244e-77,4.091625108373238e-80,5.41524180765669e-84,1.1273759685521666e-86,2.504160746637082e-87,9.469755571346149e-55,1.4387355750590763e-84,9.369590000902697e-89,7.822591356210479e-91,3.76,0.0,0.7389570646245635,0.9999999991147087,2.7517779912022186e-33,1.4713805141870477e-48,2.7490490457781226e-13,2.7490490474978737e-13,6.028366517707307e-15,1.634362062757663e-28,1.9934074906274742e-27,1.6002058936384103e-22,1.7726539831199523e-19,7.578405166065467e-26,6.162975208327154e-26,5.3862470950120434e-27,5.185892524904317e-31,2.3634922036736157e-35,1.6849563159653655e-15,2.5443466088280463e-31,2.4472906597309554e-31,7.980428971795439e-26,7.062505519526083e-46,1.6054293360746595e-29,2.770140747511325e-28,2.356828709411189e-29,4.874770110430342e-40,1.0956026850510592e-39,4.124510184940625e-35,1.2446775842773161e-29,1.0770303564936216e-46,8.852852143666336e-10,3.0952530093550144e-49,3.7424088813064236e-46,6.692198491006627e-46,1.7726536973682148e-19,8.71155955662626e-30,4.264965307612642e-44,1.4894552294204764e-39,2.1630118867490497e-41,1.4948958025106575e-48,1.0887406227314545e-43,4.841805088058749e-25,5.713845134847868e-59,1.318371753925689e-39,1.6797517395939257e-50,3.5869623750558206e-53,3.350002267455552e-49,7.354975502258114e-55,1.4608588922586207e-40,1.2050245500423196e-29,1.869080713180071e-51,1.3627883217133232e-41,1.0322949933877669e-44,3.118948715513987e-26,4.790051945894187e-43
6.388792619735438e-16,0.7268748535243245,3.4069359849789167e-22,1.6686347851489481e-21,1.1558578396397313e-24,2.5274348310416337e-15,0.0,0.0,9.042551051349853e-15,7.11504417383522e-26,4.045602752591826e-34,1.2058476721421347e-23,5.6747605918659745e-42,1.025739619753429e-49,2.5131977402664538e-33,1.0480521553273998e-37,1.1269881013357999e-38,5.484812221180463e-47,1.2341273612441871e-62,9.268356659259789e-63,3.096450418620525e-78,1.1692858195249031e-82,4.08216966763099e-43,1.4691596917158855e-71,4.686879205007927e-51,1.6487537302450543e-76,2.0579998608945737e-79,2.726715324458871e-83,5.900954229565938e-86,1.3079798814047908e-86,3.6103454108186096e-54,7.247675733212956e-84,5.017897234788673e-88,4.06534918392165e-90,3.76,0.0,0.7389570646244221,0.9999999986720632,7.86836684000143e-33,5.566532796730869e-48,4.1235741502269104e-13,4.1235741538813816e-13,9.042551051852657e-15,3.4730207836356243e-28,4.235990353338477e-27,3.4004381537100255e-22,2.658981529023621e-19,1.610411392788707e-25,1.3096324762071896e-25,1.1445777212379047e-26,1.102002372698513e-30,5.022484091940272e-35,2.527434831034676e-15,5.406737946882425e-31,5.2004936543114095e-31,1.6958414729062025e-25,2.0194545069179624e-45,3.4115477400826055e-29,5.886549059160794e-28,5.008261943103945e-29,1.4471957638150952e-39,3.25253259752721e-39,8.767342360359737e-35,2.6449403644237515e-29,3.0796346782398294e-46,1.3279275990231028e-09,8.850491487778643e-49,1.0700956777157565e-45,1.9135508575907827e-45,2.658980921796692e-19,1.8512067550661164e-29,1.21951374845744e-43,4.421813811838158e-39,6.421437954041557e-41,5.65548875012005e-48,3.1131226719763305e-43,1.0288837730025518e-24,2.665494144639031e-58,3.913915025805477e-39,6.35483853405569e-50,1.3675297935218288e-52,9.585796713965851e-49,2.804085150366657e-54,4.33691108020521e-40,2.561948856493403e-29,7.06974537222145e-51,4.045749775604642e-41,2.951719694849111e-44,6.627766989580836e-26,1.3696557415148328e-42
