Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124),S(3821)
1.2583923730116442e-17,0.4795352401370486,2.2080962933593752e-31,2.742980006566243e-32,2.5327941314437933e-33,3.374002537737819e-24,0.0,0.0,1.026548656592672e-20,2.0162263960682173e-35,3.4501126689205496e-47,6.27257635784063e-33,5.502477179095642e-62,2.6260211947323052e-71,8.327531092966919e-52,8.836816485783136e-55,1.9542714579167344e-57,1.2025091171965624e-65,2.236546365441112e-88,1.4327046547538547e-95,2.9583600991075476e-115,2.4305919223097682e-119,1.669652699008559e-64,1.2306585511097143e-99,1.6432089894810194e-73,4.1376391813585254e-101,5.008058658892575e-118,1.2767777452284287e-120,3.893824564879103e-124,5.576728860135122e-125,9.127517465942679e-76,1.9836493363612847e-118,1.8096443285912614e-123,2.5540510649590723e-129,3.76,0.0,0.9572328937470206,0.9999999999995444,1.4880823297748206e-43,1.1167237274974308e-69,3.488556066446655e-20,3.4885560664700994e-20,1.0265486565882723e-20,3.168303810219968e-37,3.1863233763833415e-36,2.2060829997781603e-31,1.338270725095683e-29,4.2243551290954273e-32,1.9954436326355958e-33,4.369347082534042e-38,1.2240123207018036e-43,7.340902473974531e-49,3.3740025377378056e-24,6.366281095594408e-45,2.2329013626988423e-45,7.11893086077626e-34,7.999826479331328e-60,7.550461187988064e-42,1.2966946386105598e-40,3.6438964861884333e-40,6.820460382552797e-54,3.0452198429593116e-53,3.6583431243237183e-51,5.258799995045853e-42,1.82998039325504e-65,4.557727362910697e-13,1.5765347695483474e-70,1.7286190897290305e-64,1.4339752903228221e-64,1.3386591085578407e-29,6.051134448668777e-43,1.5803546103790155e-62,3.1366702262171136e-57,1.0196840978745946e-59,2.3036102003244696e-67,1.5404839203655654e-59,5.373589554804016e-34,6.945210108006065e-79,8.835727971615567e-55,3.751891172764053e-66,7.148787362823581e-73,6.04631712543683e-67,2.201124280487833e-73,4.104744188018929e-56,2.0197946425451882e-38,2.2598684802932874e-67,2.3925968198996626e-60,6.698491660779665e-61,4.361491989974379e-35,9.798755300487163e-64,5.827153578170295e-85,4.3118892147629945e-90,1.2624507631810048e-85,9.884074937934737e-80,3.406956795013983e-100,7.03130005650335e-98,2.4000891604453256e-77,2.077382127440668e-83,3.9274471681854635e-33,2.2330203835943604e-83
2.5178780495619605e-17,0.4795352401370486,8.83412690222767e-31,5.630847129384049e-32,1.013777717777436e-32,6.750936441711725e-24,0.0,0.0,2.053989188646568e-20,8.07016002190268e-35,2.7621879513264052e-46,2.510665224770767e-32,4.405327484607925e-61,2.1024136874818017e-70,3.333182654026493e-51,7.076173289023095e-54,1.565002151400445e-56,1.925974129411775e-64,7.165784280416966e-87,2.2941941294263555e-94,1.8971325324163056e-113,3.1190616666296914e-117,1.3591967849573838e-63,7.892394683797813e-98,2.631990121049721e-72,2.651411085748948e-99,3.211741839029752e-116,1.6385656635312188e-118,4.997600798271849e-122,7.156975452600257e-123,1.4621023460685248e-74,2.544988413576997e-116,2.321766374332426e-121,3.276933782363877e-127,3.76,0.0,0.9572328937470206,0.9999999999990882,1.1913706815820137e-42,1.7886987215941062e-68,6.980143024304148e-20,6.980143024397989e-20,2.053989188628918e-20,1.2681473711209243e-36,1.2753596816671645e-35,8.830081217173304e-31,2.677712882968141e-29,1.690842950344794e-31,7.986974806696296e-33,1.7488775177154466e-37,4.899239479176579e-43,2.9382764923734555e-48,6.750936441711672e-24,2.548171759704583e-44,8.937425395080573e-45,2.849427591218571e-33,6.404730319862442e-59,3.0221537997111173e-41,5.1901576688676336e-40,1.4585082213002662e-39,5.461899942691323e-53,2.4386456563159845e-52,1.6541818608738018e-50,2.104890480975218e-41,1.4651042167095288e-64,9.119414311709484e-13,1.2623105017811012e-69,1.3839463804795017e-63,1.1480521506824651e-63,2.6784812572366645e-29,2.4220307506658618e-42,1.2652446115857364e-61,2.511880132205679e-56,8.165742784900419e-59,3.689779768700164e-66,1.2333255108786877e-58,2.150836219762993e-33,2.224961697620417e-77,7.075748467754812e-54,6.009546140781382e-65,1.1451370995132046e-71,4.840857857233808e-66,3.5258973612674084e-72,3.287124444334945e-55,8.084483412512018e-38,3.619692683264426e-66,1.9160129389069358e-59,5.362866318752314e-60,1.7457334323552175e-34,7.844962303573373e-63,9.331037949988567e-84,6.904640723632776e-89,2.0259654648151566e-84,1.5831652913334357e-78,1.0934822895771296e-98,2.2567361256238134e-96,3.84575107044664e-76,6.655083990075439e-82,7.858306539459241e-33,7.153685412415748e-82
5.036849402662593e-17,0.4795352401370486,3.533998911769412e-30,1.1834278998822898e-31,4.0564313777357647e-32,1.3504804249659538e-23,0.0,0.0,4.1088702527524736e-20,3.229115195781429e-34,2.2105898463450077e-45,1.0045931200452876e-31,3.5256008560677847e-60,1.682569913844192e-69,1.3337072284402468e-50,5.663627897064192e-53,1.252636026399814e-55,3.0831270747578766e-63,2.2944657555986085e-85,3.6722047085569045e-93,1.2154066064644842e-111,3.9974647867316315e-115,1.137756365142498e-62,5.056316064526462e-96,4.213470091156337e-71,1.6979669461408008e-97,2.057624144777139e-114,2.1001138394899937e-116,6.405585772962055e-120,9.172954517843588e-121,2.3407242858270412e-73,3.261377330560512e-114,2.9753355611312326e-119,4.199441070462359e-125,3.76,0.0,0.9572328937470206,0.9999999999981758,9.534586271366563e-42,2.8634714491021295e-67,1.3963316939882046e-19,1.3963316940257534e-19,4.108870252681767e-20,5.074242629199549e-36,5.103099569673365e-35,3.533182658082882e-30,5.356623400538487e-29,6.765574226216763e-31,3.1958302742977824e-32,6.99778808923708e-37,1.960334209811763e-42,1.1756952525229342e-47,1.3504804249659327e-23,1.01960079526675e-43,3.576134980133079e-44,1.1401421916053838e-32,5.1257386262325336e-58,1.2092564681014132e-40,2.0767389813828188e-39,5.8359326800903694e-39,4.3717336900293536e-52,1.9519049206254992e-51,8.138506492953921e-50,8.422303671726444e-41,1.1725401659158464e-63,1.8242787573047287e-12,1.0104306555810444e-68,1.1075777688201455e-62,9.187906371246229e-63,5.358125554778647e-29,9.691277844208622e-42,1.0125802229727045e-60,2.0105221833234255e-55,6.535903845380075e-58,5.906852214080769e-65,9.870379535948181e-58,8.606146472868478e-33,7.123871011004287e-76,5.663466611191908e-53,9.620493010941413e-64,1.833284981001943e-70,3.87436197849862e-65,5.6447167372939375e-71,2.631031843791316e-54,3.2348793129089877e-37,5.794632553332231e-65,1.533584940478149e-58,4.2919229722594305e-59,6.985207642510798e-34,6.2783540878049034e-62,1.4935737531786384e-82,1.1051921785134755e-87,3.256784249388484e-83,2.534435850634153e-77,3.5154067600700285e-97,7.255120925548885e-95,6.160428592054451e-75,2.130821391587676e-80,1.5720025280341346e-32,2.2904633453890392e-80
1.0074792108863858e-16,0.4795352401370486,1.4136691753347835e-29,2.5951933235446595e-31,1.6228366900408376e-31,2.7012539865555164e-23,0.0,0.0,8.218632380956733e-20,1.2918563456651874e-33,1.768807742925679e-44,4.019026638714028e-31,2.8210163459722607e-59,1.3463115681434528e-68,5.335697369218274e-50,4.531978268071531e-52,1.0023626074575941e-54,4.934258426326672e-62,7.3445549072104e-84,5.876723147784091e-92,7.782964849769979e-110,5.1199994034825796e-113,9.959853654658192e-62,3.237701937981257e-94,6.743381399086389e-70,1.0870394072224358e-95,1.3175548352323158e-112,2.6899068952480044e-114,8.204694403286542e-118,1.1749084143107667e-118,3.746247638487636e-72,4.176991604078356e-112,3.810654792503596e-117,5.3784648989980675e-123,3.76,0.0,0.9572328937470206,0.9999999999963511,7.629117654101734e-41,4.58279747834519e-66,2.792966477048951e-19,2.7929664771991696e-19,8.218632380673705e-20,2.0300285117029815e-35,2.041571809778465e-34,1.413503130168772e-29,1.0714549243022474e-28,2.706670238145776e-30,1.278540209667771e-31,2.7995709042230322e-36,7.842615433740988e-42,4.703561998067931e-47,2.701253986555431e-23,4.079068518604198e-43,1.4306873908916641e-43,4.5613111823226374e-32,4.1013822295563824e-57,4.837823650252642e-40,8.308307132506952e-39,2.3347530851137212e-38,3.498272662422783e-51,1.561919391269045e-50,4.471829937623894e-49,3.369469896975776e-40,9.38228714027107e-63,3.648953155068415e-12,8.088158840864223e-68,8.862305826665688e-62,7.351721062703454e-62,1.0717414150599968e-28,3.8771421961150546e-41,8.102180247767357e-60,1.6088250767596247e-54,5.23004724667179e-57,9.453527938130326e-64,7.89784668621265e-57,3.443018987672506e-32,2.2802778906346756e-74,4.5319207038187066e-52,1.5396965355355522e-62,2.9341088313406124e-69,3.100405427416107e-64,9.034172406998979e-70,2.10535852046496e-53,1.2941886882778427e-36,9.273912197355686e-64,1.227177892791034e-57,3.4341905233009834e-58,2.7945378984021044e-33,5.023637172942912e-61,2.3902042716621058e-81,1.7686673057575567e-86,5.256337567614787e-82,4.056194661444766e-76,1.1346061709597375e-95,2.3416085830546395e-93,9.87122916566106e-74,6.82054023587251e-79,3.144346276958994e-32,7.331537752519014e-79
2.0150677521266387e-16,0.4795352401370486,5.654815902559073e-29,6.1030403719942175e-31,6.491875075667419e-31,5.402801109734642e-23,0.0,0.0,1.6438156637335054e-19,5.1678459473073684e-33,1.415180554987736e-43,1.6077415005771482e-30,2.2570273630125318e-58,1.0771515153092147e-67,2.1344526496275955e-49,3.6260130417524186e-51,8.019916165031159e-54,7.89581769693784e-61,2.3506199548630654e-82,9.403713758523664e-91,4.9829889138271406e-108,6.555676436829819e-111,9.360947502652744e-61,2.0726604894869286e-92,1.0790873894764264e-68,6.95814220969742e-94,8.434512809153186e-111,3.4442084121937707e-112,1.050555883026177e-115,1.5043759101714613e-116,5.994867385478514e-71,5.348104096360427e-110,4.8790628143670065e-115,6.88647120435098e-121,3.76,0.0,0.9572328937470206,0.9999999999927018,6.103873639980342e-40,7.333470666770795e-65,5.586236042951108e-19,5.586236043552032e-19,1.6438156636202527e-19,8.120783286055254e-35,8.16694937808493e-34,5.654472686701346e-29,2.143082015769626e-28,1.0827562110185754e-29,5.114577068080858e-31,1.1199195018449492e-35,3.137303171691878e-41,1.8815902619551294e-46,5.4028011097343e-23,1.6317613325665045e-42,5.723219604412838e-43,1.8246729666188727e-31,3.281437410804392e-56,1.935295242288689e-39,3.323592463011359e-38,9.339772420515827e-38,2.7989724569826664e-50,1.2496937141939078e-49,2.761674634321749e-48,1.3478976527424805e-39,7.506837332892425e-62,7.298300932580576e-12,6.476227378523069e-67,7.090519257757591e-61,5.88193529788549e-61,2.1435991345192005e-28,1.5509830993107787e-40,6.482359650265121e-59,1.2872230127197795e-53,4.18456753021142e-56,1.5127696502343885e-62,6.318946727967708e-56,1.3773196827089588e-31,7.297912069856999e-73,3.6259955848521497e-51,2.4638486273107246e-61,4.6952568032679875e-68,2.4810834116208587e-63,1.445677669679032e-68,1.684500060479323e-52,5.177386657590178e-36,1.4840259876048164e-62,9.818663520224492e-57,2.7476133675165474e-57,1.1179061293134992e-32,4.0192913416379313e-60,3.8247158977200506e-80,2.8301555820008535e-85,8.553057252207979e-81,6.490789041116733e-75,3.69149365581452e-94,7.618534884412262e-92,1.5833636902291425e-72,2.1828787917948646e-77,6.289033789119381e-32,2.3464209376033527e-77
4.0302448346071447e-16,0.4795352401370486,2.2619541988758485e-28,1.5855999289603987e-30,2.5968556971206208e-30,1.0805895356092896e-22,0.0,0.0,3.287720514997091e-19,2.0672224948406856e-32,1.132198191046772e-42,6.431227734349183e-30,1.8057076077166266e-57,8.617621108184096e-67,8.53815800259208e-49,2.900982611042587e-50,6.4163391366810625e-53,1.2634111727280248e-59,7.522563721601407e-81,1.5046707796027309e-89,4.216307180175398e-106,1.469199890750401e-108,9.725895829112025e-60,1.7530032931895236e-90,1.7266569384550982e-67,4.453559912691785e-92,7.133699948351242e-109,7.718904263055121e-110,2.354443340137972e-113,3.3714965126683096e-114,9.592484794018024e-70,1.1983736169150128e-107,1.08093654022154e-112,1.5433143367797506e-118,3.76,0.0,0.9572328937470206,0.9999999999854031,4.8833307310284455e-39,1.173434898678971e-63,1.1172775173878079e-18,1.1172775176281876e-18,3.2877205145439974e-19,3.248452184679382e-34,3.266910686020595e-33,2.2618811106709827e-28,4.286503890852814e-28,4.331201081497646e-29,2.045914075975665e-30,4.479860293859626e-35,1.2549736790259397e-40,7.526766018007596e-46,1.0805895356091514e-22,6.527319975258248e-42,2.2893844212521442e-42,7.298988863909355e-31,2.6253066860847797e-55,7.741562267923934e-39,1.329490388614442e-37,3.7360609894539633e-37,2.2393197044594242e-49,9.99818255621507e-49,1.8829841349833414e-47,5.3918100105543705e-39,6.006226880800705e-61,1.459699241554633e-11,5.189365718070723e-66,5.672686945670359e-60,4.7057716321846783e-60,4.287314574617369e-28,6.204184849480493e-40,5.1861339153213204e-58,1.029843593684383e-52,3.347865930342258e-55,2.4205955938077782e-61,5.055508493878175e-55,5.509502913720698e-31,2.3354955236816112e-71,2.9009800875084283e-50,3.942425158559017e-60,7.512958306722659e-67,1.9857986924538516e-62,2.3132523527908923e-67,1.3476853510750225e-51,2.0712074055303097e-35,2.3746016163211763e-61,7.855427741669274e-56,2.198195179635866e-56,4.4718064251933806e-32,3.215585725080668e-59,6.119856710391387e-79,4.528479262344615e-84,1.4284230473811833e-79,1.038596335805734e-73,1.2320297322900325e-92,2.5426756325161453e-90,2.5493191668052113e-71,6.985701537239501e-76,1.2578408961218205e-31,7.509073205261843e-76
8.060598999568157e-16,0.4795352401370486,9.047872465709191e-28,4.631097653735714e-30,1.0387634125876555e-29,2.1612083848809423e-22,0.0,0.0,6.575530217475946e-19,8.269058214140836e-32,9.057800521175871e-42,2.572543467111588e-29,1.4446003711868473e-56,6.894260358296884e-66,3.415332673355208e-48,2.320854956910282e-49,5.13323388851504e-52,2.0215221472883126e-58,2.407313172293351e-79,2.4075346261181982e-88,2.7107265058858928e-104,1.8869876972178037e-106,1.1363431330261367e-58,1.126244784703412e-88,2.762744843357509e-66,2.850389974970043e-90,4.5831587462917446e-107,9.913904060543252e-108,3.023974849012514e-111,4.3302383980336955e-112,1.5348533237909925e-68,1.539139575597999e-105,1.3882389261850715e-110,1.9821697770601565e-116,3.76,0.0,0.9572328937470206,0.9999999999708057,3.906757314890147e-38,1.8775595464384798e-62,2.234585343222265e-18,2.2345853441838036e-18,6.575530215663409e-19,1.2994126625476823e-33,1.3067892636487473e-32,9.04770851400753e-28,8.57401841174174e-28,1.7325156804134988e-28,8.183822803531655e-30,1.7919805752312578e-34,5.020007609755609e-40,3.010846629392284e-45,2.161208384880389e-22,2.610988348276157e-41,9.157751391307093e-42,2.919654945691641e-30,2.100346613049854e-54,3.096740946519753e-38,5.318064199067117e-37,1.494454800430549e-36,1.7915124598935318e-48,7.998799188677484e-48,1.375837109055984e-46,2.1567678880146284e-38,4.8058506350674635e-60,2.9194359093261726e-11,4.164611981197442e-65,4.538260873614236e-59,3.7647066702544035e-59,8.57474545953275e-28,2.4817244323540044e-39,4.149005614754268e-57,8.239009475546248e-52,2.6783775094725945e-54,3.873084269950054e-60,4.0446805976068084e-54,2.203846002561759e-30,7.473847528969324e-70,2.3208575196189955e-49,6.308094143473477e-59,1.2021174362120168e-65,1.5900170671881424e-61,3.7013382346688595e-66,1.0781824027250106e-50,8.286345978894561e-35,3.7994906067838373e-60,6.284542160123096e-55,1.7585980998708614e-55,1.7887589215574088e-31,2.5725296460897928e-58,9.792019777041018e-78,7.245751098599815e-83,2.45548112989516e-78,1.6618098190054665e-72,4.232040737902445e-91,8.734143981240433e-89,4.123781600416997e-70,2.2355027354897054e-74,2.515716062081098e-31,2.402987617784759e-74
1.6121307329490181e-15,0.4795352401370486,3.619160117289478e-27,1.5101716972052603e-29,4.1550959181452506e-29,4.322446083424263e-22,0.0,0.0,1.315114962224039e-18,3.3076569328695764e-31,7.246326413344376e-41,1.0290278824378308e-28,1.1556940066185104e-55,5.5154734731713186e-65,1.366146956141639e-47,1.8567115052433963e-48,4.106652291231448e-51,3.2344868398548926e-57,7.703550595511884e-78,3.8521048711722916e-87,1.7374428993068326e-102,2.4154794408144368e-104,1.482440580875727e-57,7.208583698848185e-87,4.420466892200521e-65,1.824285304390479e-88,2.9334726779575977e-105,1.2690520872599412e-105,3.8709125971396303e-109,5.543021468682431e-110,2.4558099125863007e-67,1.970204127291385e-103,1.7770409153508197e-108,2.537314410142445e-114,3.76,0.0,0.9572328937470206,0.9999999999416112,3.1254429443919053e-37,3.004146346654246e-61,4.4692009934874305e-18,4.469200997333624e-18,1.315114961498991e-18,5.1977463411156874e-33,5.22719744806662e-32,3.619120217048021e-27,1.7151730553440453e-27,6.930133215528572e-28,3.273562420977479e-29,7.167995214888144e-34,2.0080320797226577e-39,1.2044140779528394e-44,4.322446083422036e-22,1.0444117536225977e-40,3.6631597333203356e-41,1.1678738580749116e-29,1.6803794921774346e-53,1.2387514092613744e-37,2.127242877443418e-36,5.977880010426701e-36,1.433232645265461e-47,6.399140608232211e-47,1.0484480130474266e-45,8.627159345184112e-38,3.8459342753784964e-59,5.838902729597347e-11,3.352562722063275e-64,3.630657543752188e-58,3.0118010897953662e-58,1.7149607248239713e-27,9.926998725162329e-39,3.3192438882462514e-56,6.591311846983971e-51,2.142735914403207e-53,6.19703986546993e-59,3.2360673681384445e-53,8.8154736827786e-30,2.3916730970271215e-68,1.8567153952203982e-48,1.0093121738904633e-57,1.9234242202086864e-64,1.274173417748214e-60,5.922248752730156e-65,8.625595707294977e-50,3.315650358238148e-34,6.07928734829598e-59,5.027715620892733e-54,1.406895519862023e-54,7.155108143792137e-31,2.058048149506572e-57,1.5667430921661423e-76,1.159334920935266e-81,4.4704872625795014e-77,2.65893900325732e-71,1.5384406455863832e-89,3.175064774977649e-87,6.740716884878085e-69,7.153733536238479e-73,5.031467499584033e-31,7.689695061882546e-73
3.224272398933423e-15,0.4795352401370486,1.447666270825019e-26,5.356145191377389e-29,1.662046820806318e-28,8.644921480511029e-22,0.0,0.0,2.630238843099623e-18,1.323069502586931e-30,5.797095526482258e-40,4.1161326876359535e-28,9.245606819680002e-55,4.412404528483624e-64,5.464615535989194e-47,1.4853802075068386e-47,3.2853481417668764e-50,5.175220024585199e-56,2.4651599358565097e-76,6.16340853966519e-86,1.1150907320905257e-100,3.0918604215007978e-102,2.1033907236969155e-56,4.6135592045251676e-85,7.07280761601602e-64,1.1675540227777176e-86,1.8774491806175603e-103,1.6244122412175976e-103,4.954849107968921e-107,7.09517933124336e-108,3.9293314983984076e-66,2.521896468987897e-101,2.2746446422359585e-106,3.2478087089974654e-112,3.76,0.0,0.9572328937470206,0.9999999998832221,2.5003691925366282e-36,4.8066753476252914e-60,8.938432288402767e-18,8.938432303787623e-18,2.630238840199365e-18,2.079143364955032e-32,2.090879389643391e-31,1.4476554466230533e-26,3.4317887372766696e-27,2.7720673831436544e-27,1.309431627807684e-28,2.8672126671641928e-33,8.032238045978992e-39,4.818186217503238e-44,8.644921480502025e-22,4.177714583873179e-40,1.4652888768856498e-40,4.6715191893373353e-29,1.3444431877664858e-52,4.955370278098232e-37,8.508979255397913e-36,2.3911641650579525e-35,1.1465951847805155e-46,5.119352987031583e-46,8.178694208646512e-45,3.4508813165838255e-37,3.0786987106434958e-58,1.16778103091684e-10,2.7153999317970904e-63,2.9045524809533956e-57,2.409455185067627e-57,3.4299330901158625e-27,3.9708196970831695e-38,2.6554108739481243e-55,5.273091143767445e-50,1.7142022947212777e-52,9.915347734878676e-58,2.5893244402828976e-52,3.526207405766693e-29,7.653420870402089e-67,1.4853840668472502e-47,1.6149131653272264e-56,3.0775111290031023e-63,1.0227762546530688e-59,9.475684063520934e-64,6.900531153974024e-49,1.327129492678557e-33,9.726941529051796e-58,4.022208301865051e-53,1.1255236435643925e-53,2.8620575522577876e-30,1.6464483021620133e-56,2.5068049036090424e-75,1.8549476781054686e-80,8.885951742391983e-76,4.254333029188618e-70,6.101475957322317e-88,1.2592416453497814e-85,1.124134086207686e-67,2.289214434976024e-71,1.0062979432337565e-30,2.4607239536291073e-71
4.836414064917828e-15,0.4795352401370487,3.0762922128692045e-26,1.095396839900937e-28,3.5318547776178998e-28,1.2967396877597977e-21,0.0,0.0,3.9453627238979014e-18,2.81152689886647e-30,1.65760952768482e-39,8.746795372313183e-28,2.643669713566083e-54,1.2616737722018217e-63,1.161232526929827e-46,4.409731761746769e-47,9.753399741322803e-50,1.9578946851833128e-55,1.1532588753587744e-75,2.2685471631300375e-85,5.609945910667064e-100,1.618354161085588e-101,7.709512756628893e-56,2.3205246657122156e-84,2.6757924378962387e-63,6.544297647609321e-86,9.443177861177308e-103,8.502564947336973e-103,2.5934874447120522e-106,3.713787769374468e-107,1.4980607915718564e-65,1.3106808378777174e-100,1.1868837954423794e-105,1.687865615092514e-111,3.76,0.0,0.9572328937470206,0.9999999998248332,7.149504055769991e-36,1.8184667625934834e-59,1.340766357770311e-17,1.3407663610395976e-17,3.945362717734813e-18,4.418236569679606e-32,4.443110332691149e-31,3.0762724211110666e-26,5.149477686426676e-27,5.890651997604625e-27,2.782546370628186e-28,6.092836029110506e-33,1.7068647605474814e-38,1.0239513896792952e-43,1.2967396877578712e-21,8.87773493726205e-40,3.1137731049780403e-40,9.926993122468048e-29,3.844516283918645e-52,1.0530676141833174e-36,1.808155577740716e-35,5.081231450295001e-35,3.403962103795411e-46,1.5198113345409455e-45,2.4104246441185135e-44,7.333133812930807e-37,8.80685052461536e-58,1.7516691827884475e-10,7.827901094482338e-63,8.305234964260164e-57,6.889546451785759e-57,5.144905462958273e-27,8.438004494545708e-38,7.592827054061857e-55,1.5654524394690344e-49,5.089049503096026e-52,3.751185191394834e-57,7.404728565852117e-52,7.493201942972864e-29,3.5703105965125977e-66,4.409743845481968e-47,6.109557159620748e-56,1.1733041370720363e-62,2.930883833531676e-59,3.612612186577229e-63,2.0485997852320544e-48,2.8214213408153716e-33,3.679907090259694e-57,1.193642528278926e-52,3.218300089561171e-53,6.081881011304877e-30,4.707820312313209e-56,9.226719846451556e-75,6.827448965423044e-80,3.534127303834521e-75,1.6090528906175098e-69,2.975640448135835e-87,6.14122826667971e-85,4.3412674427887175e-67,1.0679154109085602e-70,1.5094505058248453e-30,1.1479244330698076e-70
6.448555730902233e-15,0.4795352401370486,5.24779383585726e-26,1.8303641403052311e-28,6.024933462188784e-28,1.728987227468517e-21,0.0,0.0,5.260486604618875e-18,4.796137882096268e-30,3.4963815142235985e-39,1.492101608220381e-27,5.576269752783778e-54,2.6612374992026214e-63,1.980927610730015e-46,9.608584440430853e-47,2.125217183961021e-49,5.09639496210087e-55,3.7205019423637267e-75,5.753532559450255e-85,2.446824473288973e-99,9.42007045991822e-101,1.968880024133626e-55,1.0101380903639586e-83,6.965081244396685e-63,2.3890086913485948e-85,4.110672104022245e-102,4.949149987509753e-102,1.509610411516916e-105,2.1617115460161077e-106,4.030648679006149e-65,7.38493954781456e-100,6.652558953797895e-105,9.510802994157403e-111,3.76,0.0,0.9572328937470206,0.9999999997664446,1.5080387393678726e-35,4.733464592150844e-59,1.787689486138846e-17,1.7876894917158686e-17,5.260486594105333e-18,7.537076726844101e-32,7.5794058642652195e-31,5.247762942949808e-26,6.868239916418559e-27,1.0048767163238161e-26,4.7467004700847455e-28,1.039366960585469e-32,2.911732102268725e-38,1.7468839346036166e-43,1.728987227465209e-21,1.514451334426679e-39,5.311783997432211e-40,1.6934295655084412e-28,8.109696792511615e-52,1.796489175411817e-36,3.0844949124815283e-35,8.667989855959529e-35,7.417063376367725e-46,3.311592977275279e-45,5.231189313798779e-44,1.2509473447209411e-36,1.858475965984538e-57,2.335554728586188e-10,1.6659058538173995e-62,1.7518201466049937e-56,1.453206112963605e-56,6.859877843351218e-27,1.439425427179419e-37,1.6015484813124203e-54,3.4110426403148837e-49,1.1088784650685846e-51,9.76432555148125e-57,1.562074784914887e-51,1.2782530978168245e-28,1.087163652029518e-65,9.608611526250976e-47,1.5903161866028007e-55,3.156868584896111e-62,6.196501535193057e-59,9.720013155068158e-63,4.463796584922646e-48,4.81500666672824e-33,9.578788734066881e-57,2.6000621620739628e-52,6.788334747405296e-53,1.0374981019257397e-29,9.930164928660913e-56,2.3400978687946013e-74,1.7315903194472203e-79,1.0344332153141606e-74,4.1872795436955457e-69,9.899390862560622e-87,2.0430750787563666e-84,1.197357359523394e-66,3.251814450556726e-70,2.012604901272595e-30,3.4954430043759894e-70
9.672839062871042e-15,0.4795352401370487,1.0864893061453043e-25,3.7114471884355445e-28,1.2473869069702288e-27,2.5934823068860324e-21,0.0,0.0,7.890734365879394e-18,9.929801940286994e-30,9.549710521389045e-39,3.0892094135534806e-27,1.523053513723188e-53,7.268670643012952e-63,4.1012621059753575e-46,2.789078947007453e-46,6.168858196588653e-49,1.870307851460377e-54,2.047942149390569e-74,2.0120409637425585e-84,2.3725840382238166e-98,1.5192598578525911e-99,7.073535334958188e-55,9.744145977964564e-83,2.5560900912470076e-62,1.5560097358968653e-84,3.965299885140152e-101,7.981943400795595e-101,2.4346863698382445e-104,3.48638845643358e-105,1.6302674960695126e-64,1.1048627009717848e-98,9.885042443315886e-104,1.4230387364527332e-109,3.76,0.0,0.9572328937470206,0.9999999996496682,4.118925055965496e-35,1.7371171343807853e-58,2.6815357415581112e-17,2.6815357531046368e-17,7.890734344112366e-18,1.56048451275188e-31,1.5692127699164568e-30,1.0864834958168207e-25,1.0308283343090792e-26,2.0804712048014492e-26,9.82744797386986e-28,2.1518789299607597e-32,6.028450284521557e-38,3.617248314094736e-43,2.593482306879109e-21,3.135531419872255e-39,1.099757132689778e-39,3.506033518093972e-28,2.2152549192437845e-51,3.719676133209814e-36,6.386031521765172e-35,1.7945985825011626e-34,2.1529474211294123e-45,9.612545030146142e-45,1.512150281245752e-43,2.5899296092664165e-36,5.0812601811357843e-57,3.5033197039219436e-10,4.6399101870130685e-62,4.784793060617862e-56,3.969160061248773e-56,1.0289822621857815e-26,2.980149818825229e-37,4.3743294016254224e-54,9.901216970694714e-49,3.21873619599436e-51,3.5833744189637724e-56,4.26774093221844e-51,2.6464627150597937e-28,4.953157746958118e-65,2.7890870386774856e-46,5.836243726187554e-55,1.2768544284975989e-61,1.7009235528300023e-58,3.931432100578772e-62,1.295704085270983e-47,9.975744565256297e-33,3.5152848890767753e-56,7.542904506999155e-52,1.8541073729649763e-52,2.1480094850165057e-29,2.7122383813027157e-55,8.183442939240533e-74,6.05546065258677e-79,5.0355431454798495e-74,1.5359651085541665e-68,5.719611509815534e-86,1.1804420976205134e-83,5.132885897653848e-66,1.481538543990584e-69,3.0189194316931563e-30,1.5925367431983897e-69
