Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57)
0.00010263657935678493,0.10770776465459976,3.76,0.0,0.7261515153518203,0.9676966334593552,0.02807139046735392,0.0,4.185177989868827e-06,0.010760709215485852,6.282977065669399e-06,0.0014921395885593958,3.044311370587989e-11,2.998113106223189e-13,3.4487725090967113e-06,3.0161270911609307e-06,0.0038908855093689495,0.004771971475968254,0.00036014624960883023,1.17068853742539e-07,4.411775288575798e-06,0.00011023435205340873,0.025157524471303577,0.0002084738257968743,0.005159333228364798,4.4988368324542864e-06,0.0001518104422161107,0.0007077383795865802,1.349576471851104e-08,8.092584464293915e-08,0.00010342919317964992,7.275879818905134e-05,0.00027366469928631306,6.225045218341701e-08,2.6871144191781696e-07,3.7232723437867544e-06,0.000177432831682599,5.273108328034524e-10,1.2879107736077404e-11,1.7499888810040544e-07,1.0557830128628173e-08,4.254561077263556e-07,2.6387861680514522e-05,9.015463881908676e-10,1.4942812789985697e-09,1.1424638524516934e-09,5.23343297989475e-10,1.0834167093014822e-14,1.6398969156179687e-07,6.69451309690566e-13,2.3016925751124518e-10,3.2920582823923116e-08,1.4495868734511454e-10,1.3070734279283213e-08,1.0951621155577505e-05,9.913711129175304e-12,9.016587460215115e-10,1.2767778291245969e-09,7.547514846213695e-08,4.666751290517889e-12,9.989629962743528e-13,2.6860718174027366e-16,1.0200175372838536e-07,5.905962747395926e-09
0.00010386328337163412,0.10770894464142118,3.76,0.0,0.7255965667911876,0.9672897107370171,0.02843937123020732,0.0,4.185008227498632e-06,0.010894423619003548,6.281567952503066e-06,0.001491206746994001,3.042315444916267e-11,2.99614744565538e-13,3.4493818749488315e-06,3.0152024412207404e-06,0.003936745061995718,0.004828218981147551,0.0003598442342221117,1.1705503536572865e-07,4.413681875423339e-06,0.00011011790660519439,0.025486431104668267,0.00021190429260913227,0.005225627219701921,4.561614783918248e-06,0.00015454194493164626,0.0007198368876464955,1.3481566884728008e-08,8.201974323731719e-08,0.0001037346698146013,7.265305268940698e-05,0.0002789994781287185,6.218301574526221e-08,2.73430382847237e-07,3.7336255835419366e-06,0.0001773582200208282,5.365677720848433e-10,1.3098395703352899e-11,1.7782432303935085e-07,1.0737008582258602e-08,4.3281950199688485e-07,2.715930670575015e-05,9.167541514788962e-10,1.5483373638410902e-09,1.176110925399309e-09,5.387941885565195e-10,1.1156064089069053e-14,1.70808007601262e-07,6.713689619139603e-13,2.3671744711296694e-10,3.300100406720995e-08,1.4867506381875787e-10,1.3400770318137745e-08,1.1222121644238362e-05,1.0139478045471508e-11,9.128050980191856e-10,1.3084600817885132e-09,7.694990048951432e-08,4.741706647455085e-12,1.0109371187065717e-12,2.7512291786719674e-16,1.0372120054763043e-07,6.124349280550977e-09
0.00010508998738648331,0.10771012662266631,3.76,0.0,0.7250421328856033,0.9668830904506791,0.028807039027058577,0.0,4.184834619165544e-06,0.011028192127058255,6.280157074744473e-06,0.0014902737171143203,3.040320176925563e-11,2.9941824329762257e-13,3.4499858575603646e-06,3.014280533929346e-06,0.00398253550969638,0.004884448110178605,0.0003595398295222831,1.1704145132703785e-07,4.41559242546715e-06,0.00011000153986284595,0.025815079842561005,0.00021534225910540232,0.0052917265545538725,4.624300672175955e-06,0.000157281657210342,0.0007319840323282415,1.3467378643340167e-08,8.311103798634804e-08,0.0001040334386477649,7.254626389367542e-05,0.00028435008123803984,6.211558083345486e-08,2.7816000055955515e-07,3.7434934202992166e-06,0.00017728366381246138,5.458456346020266e-10,1.331851559994735e-11,1.8066021831335492e-07,1.0916927358957046e-08,4.4021940203341117e-07,2.794315468746324e-05,9.32026023987167e-10,1.6035643492841096e-09,1.21030461473763e-09,5.544984822463455e-10,1.1483355268812967e-14,1.778171836631778e-07,6.732936618667154e-13,2.433786686064159e-10,3.3079468543268686e-08,1.5244910207026394e-10,1.37356539664311e-08,1.1494861125115668e-05,1.0368506496408588e-11,9.239467416153467e-10,1.340588272828029e-09,7.84285607865199e-08,4.81671259462336e-12,1.0229102965292524e-12,2.8168788237257183e-16,1.0544575127951648e-07,6.348300002255287e-09
0.0001063166914013325,0.10771131058588919,3.76,0.0,0.7244882130710638,0.96647677210264,0.029174393815220783,0.0,4.184657789760504e-06,0.01116201455211567,6.278744447934716e-06,0.0014893406559441918,3.038325574051181e-11,2.9922180752372793e-13,3.4505846201607475e-06,3.013361283273041e-06,0.004028256871540723,0.00494065891353323,0.00035923317365484705,1.1702809520165826e-07,4.417506980804433e-06,0.00010988526326168644,0.026143471094323474,0.00021878749633173406,0.005357631729213531,4.686893616398695e-06,0.00016002936070555704,0.0007441794670313055,1.345320138957731e-08,8.419971632049423e-08,0.00010432588827350187,7.243851482919968e-05,0.00028971618039517664,6.204816078822303e-08,2.8289988900003324e-07,3.7528876706152255e-06,0.00017720916296625605,5.551436243641722e-10,1.353946114418389e-11,1.8350648828181779e-07,1.1097581366397642e-08,4.476556228897883e-07,2.8739445437489483e-05,9.473615330416909e-10,1.6599701807025309e-09,1.245046703824581e-09,5.704570797559882e-10,1.1816064686501391e-14,1.8501999745042826e-07,6.752252790614463e-13,2.501536848096373e-10,3.315609192842177e-08,1.5628113703647123e-10,1.4075407467258957e-08,1.1769805490748747e-05,1.0600818525896849e-11,9.350837642450384e-10,1.3731639943028422e-09,7.99109379357193e-08,4.891763737367942e-12,1.0348825599956418e-12,2.8830117475684566e-16,1.071753041330946e-07,6.5778970768411875e-09
0.00010754339541618169,0.10771249651891032,3.76,0.0,0.7239348067398788,0.9660707551768439,0.02954143560244748,0.0,4.1844783008119615e-06,0.011295890719595516,6.277330088070893e-06,0.0014884077033715725,3.036331643634596e-11,2.990254380115162e-13,3.451178329849401e-06,3.0124446082769186e-06,0.004073909168834027,0.004996851440326766,0.00035892439471000166,1.1701496081640918e-07,4.4194255523386505e-06,0.00010976908710571375,0.026471605293724422,0.00022223978093118717,0.005423343251583322,4.749392805980039e-06,0.00016278484245000686,0.0007564228470491494,1.3439036422931838e-08,8.528576653419076e-08,0.00010461238868380776,7.232988156389138e-05,0.0002950974668994485,6.198076701003381e-08,2.8764965241764073e-07,3.76181991284276e-06,0.00017713471738756067,5.644609655691228e-10,1.3761225899932284e-11,1.8636305195482688e-07,1.1278966222394819e-08,4.551279841829569e-07,2.9548218347023478e-05,9.627602088960104e-10,1.7175627208495796e-09,1.2803391929679673e-09,5.866710040281387e-10,1.2154215324129064e-14,1.924192291947518e-07,6.771636720927884e-13,2.5704325132149834e-10,3.323098433287406e-08,1.6017153079951514e-10,1.4420052851098758e-08,1.2046921074864196e-05,1.083643871131052e-11,9.462162628323625e-10,1.4061888069008203e-09,8.139684539098296e-08,4.9668547097446815e-12,1.046853978525912e-12,2.9496190682744373e-16,1.0890976097195843e-07,6.813223001526901e-09
0.00010877009943103088,0.10771368440986988,3.76,0.0,0.7233819132459345,0.9656650391417503,0.029908164441592847,0.0,4.184296560923433e-06,0.01142982046690179,6.275914010164393e-06,0.0014874749841509304,3.0343383910465755e-11,2.9882913527311014e-13,3.4517671125145173e-06,3.0115304301179747e-06,0.0041194924249458075,0.005053025738355516,0.00035861361164751647,1.1700204220340216e-07,4.421348128441227e-06,0.00010965302055709683,0.02679948289558228,0.00022569889497642035,0.00548886163967772,4.81179742142211e-06,0.0001655478947120181,0.0007687138294209767,1.342488481885753e-08,8.636917715828431e-08,0.00010489329207907894,7.222043384723765e-05,0.0003004936506335429,6.191341002694958e-08,2.924089050804668e-07,3.770301490940168e-06,0.00017706032697892746,5.737969020720563e-10,1.3983803649572944e-11,1.8922982799983114e-07,1.1461076389229515e-08,4.626363097655037e-07,3.0369512387350905e-05,9.78221589481975e-10,1.7763497517336553e-09,1.3161839350431343e-09,6.03141138594773e-10,1.2497831534761567e-14,2.000176615622633e-07,6.791087106778335e-13,2.6404811568850224e-10,3.330425032865897e-08,1.6412053809397453e-10,1.476961177924779e-08,1.2326174647171247e-05,1.1075388570496714e-11,9.57344118594545e-10,1.4396642350155987e-09,8.288610132762016e-08,5.0419799352052716e-12,1.0588244604705587e-12,3.0166920255349106e-16,1.106490244493447e-07,7.054360597815676e-09
0.00010999680344588007,0.10771487424727487,3.76,0.0,0.7228295319097929,0.9652596234529985,0.03027458042552079,0.0,4.184113013108576e-06,0.011563803642508808,6.2744962285718405e-06,0.0014865426094034368,3.032345822970445e-11,2.986328999294806e-13,3.452351078085626e-06,3.0106186710517737e-06,0.004165006665121389,0.005109181854130008,0.00035830093511416886,1.1698933349109441e-07,4.423274671971725e-06,0.00010953707157102598,0.02712710437272902,0.0002291646258079444,0.005554187420212376,4.87410663556022e-06,0.00016831831484086555,0.0007810520728102765,1.3410747535490517e-08,8.74499369195019e-08,0.00010516893364816619,7.211023569173541e-05,0.0003059044591690974,6.184609942091837e-08,2.971772709982682e-07,3.7783435184600473e-06,0.00017698599164056922,5.831506968167952e-10,1.4207188262626157e-11,1.921067282143292e-07,1.1643906292468173e-08,4.701804170373663e-07,3.120336611028599e-05,9.937452121583177e-10,1.8363389761552011e-09,1.3525825217772426e-09,6.198682785350895e-10,1.2846937058074529e-14,2.078180795342741e-07,6.810602506785276e-13,2.711690287048206e-10,3.337598919930796e-08,1.6812845617197303e-10,1.51241054094132e-08,1.2607533408048818e-05,1.1317687536951294e-11,9.684673625028094e-10,1.4735917607557764e-09,8.43785285309682e-08,5.117134435545216e-12,1.0707939753059284e-12,3.084221979552909e-16,1.1239299784434801e-07,7.301393002045078e-09
0.00011122350746072926,0.1077160660198613,3.76,0.0,0.7222776620233129,0.9648545075553066,0.030640683682687325,0.0,4.1839281239220135e-06,0.011697840105106116,6.273076758347227e-06,0.0014856106774657966,3.0303539463820845e-11,2.984367327253251e-13,3.452930366041647e-06,3.0097092577773575e-06,0.0042104519162431036,0.005165319832902012,0.000357986468189175,1.1697682901552686e-07,4.425205121765506e-06,0.00010942124731316876,0.027454470213292476,0.0002326367658722435,0.005619321127207296,4.936319730463401e-06,0.000171095905125795,0.0007934372373622302,1.3396625510833464e-08,8.852803564864722e-08,0.00010543963232383297,7.199934590008467e-05,0.0003113296369116187,6.177884304807707e-08,3.019543836510171e-07,3.785956882135927e-06,0.00017691171127063245,5.925216312954246e-10,1.4431373329559117e-11,1.949936704877267e-07,1.1827452057734599e-08,4.77760126621664e-07,3.204981764613574e-05,1.0093306141623674e-09,1.8975380184608794e-09,1.389536915771707e-09,6.368534674461228e-10,1.3201553826267124e-14,2.1582327021170073e-07,6.830181344448221e-13,2.784067358014275e-10,3.344629552770676e-08,1.7219569825049127e-10,1.5483554781667923e-08,1.2890964983220679e-05,1.1563360808669404e-11,9.795861953601472e-10,1.5079728387107676e-09,8.587395434685996e-08,5.192313524081439e-12,1.0827626684864194e-12,3.152200408952588e-16,1.1414158951413575e-07,7.554403666596353e-09
0.00011245021147557845,0.10771725971662811,3.76,0.0,0.7217263028532097,0.9644496908845032,0.03100647437342026,0.0,4.183742128345729e-06,0.011831929722797471,6.271655614057618e-06,0.0014846792756117398,3.028362765920993e-11,2.982406340998811e-13,3.4535050742467437e-06,3.008802119760309e-06,0.004255828206723893,0.005221439718697851,0.00035767030707184054,1.1696452333657425e-07,4.427139403815926e-06,0.00010930555417803308,0.027781580918257987,0.00023611511257695176,0.005684263300947231,4.9984359877999985e-06,0.00017388047267116152,0.000805868984592168,1.3382519477387998e-08,8.96034634758036e-08,0.00010570569150845547,7.188781854314307e-05,0.00031676894428398167,6.171164819486608e-08,3.0673988572511813e-07,3.793152245456184e-06,0.0001768374857656828,6.019090050697071e-10,1.4656352686887483e-11,1.9789057684645864e-07,1.2011708444285893e-08,4.853752690297792e-07,3.2908904704602484e-05,1.024977343338152e-09,1.9599544261628553e-09,1.4270490735870019e-09,6.54097631275961e-10,1.3561705716294684e-14,2.24036022720104e-07,6.849822235456647e-13,2.8576197084508203e-10,3.3515259100476225e-08,1.7632249744856255e-10,1.5847980686839966e-08,1.3176437418781789e-05,1.1812430574056456e-11,9.907004642971337e-10,1.542808893345754e-09,8.73722105295304e-08,5.267511832157028e-12,1.0947304493256586e-12,3.2206189092860377e-16,1.1589470901410685e-07,7.813476352943478e-09
0.00011367691549042763,0.10771845532693997,3.76,0.0,0.7211754536451522,0.9640451728698042,0.0313719526856848,0.0,4.1835553294789956e-06,0.011966072372272403,6.270232809083616e-06,0.0014837484813984704,3.02637228797414e-11,2.9804460464247206e-13,3.4540752666411133e-06,3.0078971865057174e-06,0.004301135566389166,0.005277541554354841,0.0003573525417405846,1.16952411072478e-07,4.429077427802917e-06,0.00010918999756554291,0.028108436999064113,0.00023959946815179495,0.005749014486917568,5.060454623049267e-06,0.0001766718292414496,0.0008183469773219799,1.3368430077570401e-08,9.0676210452915e-08,0.00010596739983437549,7.177570343513487e-05,0.00032222215687095974,6.16445217008065e-08,3.115334288402691e-07,3.7999400531181973e-06,0.0001767633150210956,6.113121352050213e-10,1.4882120335023674e-11,2.00797356570236e-07,1.2196669189098685e-08,4.930256648411879e-07,3.3780664579105226e-05,1.0406849509311408e-09,2.0235956716144426e-09,1.4651203356713453e-09,6.716014219841841e-10,1.3927416024833673e-14,2.324591281048653e-07,6.869523654724307e-13,2.932354738954608e-10,3.358296498162826e-08,1.8050909722838529e-10,1.6217403297678174e-08,1.3463919176266091e-05,1.2064912739012071e-11,1.001810124025693e-09,1.5781013116402847e-09,8.887313310797399e-08,5.342724754275137e-12,1.1066971981479504e-12,3.2894691923131255e-16,1.176522646872331e-07,8.078695118367093e-09
0.00011490361950527682,0.10771965284034703,3.76,0.0,0.7206251136263423,0.963640952934558,0.031737118832672224,0.0,4.1833680503799065e-06,0.01210026793825534,6.268808357432835e-06,0.0014828183628089351,3.024382518092387e-11,2.9784864494076644e-13,3.4546410515638142e-06,3.0069943914901643e-06,0.004346374026306891,0.005333625381538919,0.00035703325635211963,1.1694048703561942e-07,4.4310190857254194e-06,0.00010907458240197348,0.028435038976139314,0.0002430896394922269,0.005813575235000074,5.1223749562042074e-06,0.00017946979113525995,0.0008308708795634963,1.3354357950555653e-08,9.174626692810533e-08,0.00010622503169580189,7.166304643317192e-05,0.00032768906483266044,6.157746893075397e-08,3.1633467332971333e-07,3.8063305338726764e-06,0.00017668919893110578,6.207303558349669e-10,1.5108669950745797e-11,2.0371392508843118e-07,1.2382330288093229e-08,5.007111318746902e-07,3.4665134136115695e-05,1.0564529651976243e-09,2.088469152538123e-09,1.5037526192492658e-09,6.893658598238495e-10,1.4298706541648037e-14,2.4109537918138806e-07,6.889284032165642e-13,3.0082797395245435e-10,3.364949412962389e-08,1.8475588504602744e-10,1.659184251086938e-08,1.3753379126225338e-05,1.2320831338081025e-11,1.0129153136032557e-09,1.6138514238296168e-09,9.037656235199925e-08,5.417947841300719e-12,1.1186630367207362e-12,3.3587430832387305e-16,1.194141685908115e-07,8.35014431451677e-09
0.0001160076531186411,0.10772073222109578,3.76,0.0,0.7201302423147752,0.9632774093707765,0.032065501657962424,0.0,4.183199260344126e-06,0.012221089101933782,6.267524954409471e-06,0.0014819818833239204,3.022592335020286e-11,2.976723412785415e-13,3.455146555829381e-06,3.0061836507818376e-06,0.004387029757551524,0.005384085462277308,0.0003567446651374085,1.1692991217621014e-07,4.43276958859374e-06,0.00010897083320918784,0.028728763932789062,0.0002462356102537734,0.0058715175412481285,5.178018682818503e-06,0.00018199345613273825,0.0008421813674171148,1.3341708220597562e-08,9.270701059880115e-08,0.00010645363081064614,7.15612268086382e-05,0.0003326208292992052,6.151718862310598e-08,3.2066210414330413e-07,3.81175053466852e-06,0.00017662254109179328,6.292191198391587e-10,1.5313228132982643e-11,2.0634714204963928e-07,1.2550020111523191e-08,5.076578991820591e-07,3.5472053646004755e-05,1.0706954643234512e-09,2.1479149015434307e-09,1.5390029061798542e-09,7.055774658504166e-10,1.4637657847887385e-14,2.490525542938084e-07,6.907117526949632e-13,3.0776356681220754e-10,3.3708427905513975e-08,1.8862968722944135e-10,1.6933143316922535e-08,1.401555903394124e-05,1.2554114708432568e-11,1.0229061611343103e-09,1.6464189445409894e-09,9.173166319036738e-08,5.485653492056987e-12,1.1294315068297852e-12,3.4214451044845924e-16,1.210035294879355e-07,8.599845562317828e-09
0.00011711168673200537,0.10772181312786558,3.76,0.0,0.7196357822245915,0.9629141063557333,0.03239363200477229,0.0,4.183030396026282e-06,0.012341952966389833,6.266240238260782e-06,0.0014811460382748152,3.020802733729023e-11,2.9749609491692527e-13,3.4556485959217186e-06,3.0053745436524196e-06,0.00442762973028004,0.005434531017770108,0.00035645496085956555,1.1691948211906443e-07,4.434522848698886e-06,0.00010886720472378315,0.029022283880935622,0.0002493860046241604,0.005929306446367024,5.233581784586113e-06,0.00018452219845520966,0.0008535285273271472,1.3329073214004108e-08,9.36655622447629e-08,0.00010667932064545272,7.145903113437093e-05,0.000337563394253688,6.145697537757901e-08,3.2499526892550086e-07,3.8168639740639355e-06,0.00017655592735849924,6.377191188567249e-10,1.5518410326833873e-11,2.089881625474437e-07,1.2718269219899274e-08,5.146328143382108e-07,3.62893238060036e-05,1.08498622048161e-09,2.2083699839838323e-09,1.57471023385657e-09,7.220014777741285e-10,1.498116383594e-14,2.5718667907723354e-07,6.92499642983285e-13,3.1479666418293795e-10,3.37665241862592e-08,1.9255265679273803e-10,1.7278537713961864e-08,1.4279294265406221e-05,1.2790212766227943e-11,1.0328933411718305e-09,1.6793592103687191e-09,9.308855769713217e-08,5.55336043330132e-12,1.1401991664591688e-12,3.4844779166498834e-16,1.2259628215825435e-07,8.85472391996413e-09
0.00011821572034536964,0.10772289555351137,3.76,0.0,0.7191417327654053,0.9625510434630281,0.03272151006922973,0.0,4.182861617424993e-06,0.01246285946156503,6.264954218380211e-06,0.001480310861825528,3.019013717958433e-11,2.9731990623190465e-13,3.456147220967849e-06,3.0045670253741553e-06,0.004468173969315691,0.005484962076082204,0.0003561641948431626,1.1690919336557431e-07,4.43627876716431e-06,0.00010876369933190601,0.029315599211554095,0.00025254069106632536,0.005986942357079048,5.289063790602403e-06,0.00018705589312721334,0.0008649121165817677,1.3316453231342001e-08,9.462191578201481e-08,0.00010690227431091619,7.13564860680837e-05,0.00034251663407093113,6.139683198287619e-08,3.2933393717725423e-07,3.8216778750427265e-06,0.0001764893576530338,6.462299010306979e-10,1.5724212050902133e-11,2.116369224373718e-07,1.2887074018934643e-08,5.216357480787499e-07,3.711697062459012e-05,1.0993249033656058e-09,2.2698396422643785e-09,1.610875765663034e-09,7.386385071665051e-10,1.5329240394059648e-14,2.654997926235817e-07,6.942919606080055e-13,3.219277914702803e-10,3.3823833832861896e-08,1.9652502787635885e-10,1.762803966244087e-08,1.4544562960466523e-05,1.3029140127774157e-11,1.042876879445613e-09,1.7126731401809412e-09,9.444713782188672e-08,5.621065640945805e-12,1.150966022949754e-12,3.5478357920477744e-16,1.2419236656272166e-07,9.114841473908068e-09
0.0001193197539587339,0.10772397949109343,3.76,0.0,0.7186480933410349,0.9621882202656861,0.03304913605750732,0.0,4.1826930348790895e-06,0.012583808521104665,6.263666904215948e-06,0.0014794763841879,3.0172252912976566e-11,2.971437755733692e-13,3.4566424797263783e-06,3.0037610526087665e-06,0.004508662500051496,0.005535378664581808,0.0003558724157306671,1.1689904250973138e-07,4.4380372407142284e-06,0.00010866031912747829,0.02960871031760855,0.00025569954079549543,0.006044425681168637,5.34446425767457e-06,0.00018959441784266443,0.0008763318930853227,1.3303848521423426e-08,9.557606547663443e-08,0.00010712265714184683,7.125361648202656e-05,0.00034748043096940014,6.133676094463749e-08,3.336778835254088e-07,3.826199128019574e-06,0.00017642283189711188,6.547510245539501e-10,1.59306288594438e-11,2.1429336216307125e-07,1.3056431139328486e-08,5.286665727127944e-07,3.79550198330389e-05,1.1137111846251061e-09,2.33232907247647e-09,1.6475008509330345e-09,7.554892269007192e-10,1.5681903566885257e-14,2.7399393485330757e-07,6.960885942615544e-13,3.291574701031873e-10,3.3880405379584855e-08,2.0054701417497457e-10,1.7981662924020314e-08,1.4811343515174062e-05,1.3270912676135996e-11,1.0528568038937898e-09,1.7463616289483403e-09,9.580729804881594e-08,5.68876601287124e-12,1.1617320975001103e-12,3.611513074270629e-16,1.257917236376248e-07,9.380260490655528e-09
0.00012042378757209818,0.1077250649337907,3.76,0.0,0.7181548633505527,0.9618256363366923,0.03337651018468037,0.0,4.182524736228452e-06,0.01270480008205515,6.262378304978616e-06,0.0014786426320275573,3.015437457376263e-11,2.969677032934494e-13,3.4571344055552255e-06,3.002956583042195e-06,0.004549095348423759,0.00558578080995595,0.00035557966968074794,1.1688902622416167e-07,4.439798162749283e-06,0.00010855706591849635,0.029901617593405413,0.0002588624277149534,0.006101756827200879,5.399782742692792e-06,0.00019213765289670528,0.0008877876153399776,1.3291259299749926e-08,9.652800591066052e-08,0.00010734062701681092,7.115044560415313e-05,0.00035245467466446414,6.127676452050264e-08,3.380268875804711e-07,3.830434492888058e-06,0.00017635635001244233,6.632820573864591e-10,1.613765634927588e-11,2.169574215266022e-07,1.3226336643092772e-08,5.357251630837345e-07,3.880349688474409e-05,1.128144741918601e-09,2.395843425052143e-09,1.6845866555652176e-09,7.725542015066198e-10,1.603916931806037e-14,2.826711464543109e-07,6.978894327756412e-13,3.364862193617024e-10,3.393628507600435e-08,2.0461879183549315e-10,1.8339420984320575e-08,1.507961457909038e-05,1.351554388949041e-11,1.0628330729829686e-09,1.7804255485328286e-09,9.716893533405985e-08,5.756458497446781e-12,1.1724973338789696e-12,3.6755041772256054e-16,1.273942945630028e-07,9.65104341237994e-09
0.00012152782118546245,0.10772615187492747,3.76,0.0,0.7176620421893999,0.9614632912494512,0.033703632673603205,0.0,4.18235684058848e-06,0.012825834084567691,6.261088429591276e-06,0.00147780962868519,3.013650219719621e-11,2.967916897453358e-13,3.457623033251126e-06,3.0021535754119537e-06,0.00458947254085695,0.005636168538225746,0.00035528600055703826,1.1687914125748894e-07,4.441561422442686e-06,0.00010845394127782284,0.030194321433982554,0.00026202922835778737,0.0061589362042031165,5.455018818191173e-06,0.00019468548112106565,0.0008992790424298104,1.3278685766580398e-08,9.747773192955504e-08,0.00010755633467850747,7.10469951542681e-05,0.00035743926202278837,6.121684461658103e-08,3.4238073380743954e-07,3.8343906011368206e-06,0.00017628991192080085,6.718225770027251e-10,1.6345290078458455e-11,2.1962903756445605e-07,1.339678675625338e-08,5.428113936290718e-07,3.9662426957524275e-05,1.1426252547097089e-09,2.4603878051987195e-09,1.7221342405137644e-09,7.898339863208954e-10,1.6401053176855068e-14,2.9153346879260144e-07,6.996943639227827e-13,3.4391455633904393e-10,3.3991517058472655e-08,2.0874057890935967e-10,1.8701327131809042e-08,1.534935505288764e-05,1.3763047305145271e-11,1.0728056818407301e-09,1.8148657497090202e-09,9.85319490686774e-08,5.824140296855219e-12,1.1832617088396326e-12,3.739803584429065e-16,1.2900002203088415e-07,9.927252854721035e-09
0.00012263185479882672,0.1077272403079518,3.76,0.0,0.7171696292502542,0.9611011845782127,0.034030503754023424,0.0,4.182189442088482e-06,0.012946910471627262,6.2597972869199535e-06,0.0014769773945065945,3.011863581648931e-11,2.9661573525591394e-13,3.4581084036888255e-06,3.0013519896139964e-06,0.004629794104213221,0.005686541874760419,0.00035499145009492566,1.1686938443815662e-07,4.443326905684977e-06,0.0001083509465657205,0.030486822234577896,0.00026519982182838945,0.006215964221392603,5.510172083989936e-06,0.00019723778782233133,0.0009108059339934707,1.3266128086262599e-08,9.842523858912012e-08,0.00010776992403385535,7.094328546456613e-05,0.00036243409674068585,6.115700289450109e-08,3.467392114107845e-07,3.838073957804481e-06,0.00017622351754412367,6.803721701702751e-10,1.6553525609466584e-11,2.2230814946485517e-07,1.3567778199397362e-08,5.499251397904013e-07,4.053183495538683e-05,1.1571524042026508e-09,2.525967273292955e-09,1.760144862953029e-09,8.073292315511108e-10,1.6767570675233068e-14,3.0058294382456497e-07,7.01503277385046e-13,3.5144299501263475e-10,3.404614345844682e-08,2.1291260445322009e-10,1.9067394541529502e-08,1.5620544085632084e-05,1.4013438370015783e-11,1.0827746785329054e-09,1.8496830657428908e-09,9.98962410356926e-08,5.891808609785362e-12,1.1940252588974311e-12,3.80440584836854e-16,1.306088506537823e-07,1.0208951605061535e-08
0.000123735888412191,0.1077283302264426,3.76,0.0,0.7166776239237472,0.9607393158984643,0.034357123661754176,0.0,4.182022586812437e-06,0.013068029188794466,6.258504885737397e-06,0.0014761459472285876,3.010077546495249e-11,2.9643984014822015e-13,3.45859054530088e-06,3.0005517865560495e-06,0.004670060065777308,0.005736900844291446,0.0003546960580554911,1.1685975266815242e-07,4.445094496782585e-06,0.00010824808293162142,0.030779120390151644,0.000268374089741523,0.006272841287984926,5.565242134471844e-06,0.0001997944607183057,0.000922368050206054,1.3253586392746188e-08,9.937052105511391e-08,0.00010798153244183119,7.083933559021473e-05,0.00036743908903520375,6.109724085107914e-08,3.5110211421805996e-07,3.841490943489471e-06,0.00017615716680457864,6.889304327180539e-10,1.6762358555795843e-11,2.2499469727964567e-07,1.373930724023752e-08,5.570662776224252e-07,4.1411745509121864e-05,1.1717258713966033e-09,2.5925868454428315e-09,1.7986197398402766e-09,8.250405260438094e-10,1.713873739021532e-14,3.0982161403550655e-07,7.033160641848372e-13,3.5907204663761665e-10,3.4100204384379845e-08,2.1713504059241437e-10,1.9437636162612474e-08,1.589316107184707e-05,1.4266730801572114e-11,1.0927400404693343e-09,1.884878310027092e-09,1.0126171534459106e-07,5.959460542703465e-12,1.2047879487012527e-12,3.8693055895592204e-16,1.322207252969892e-07,1.0496202617955702e-08
0.00012483992202555526,0.10772942162409993,3.76,0.0,0.7161860255992577,0.9603776847872533,0.03468349263783166,0.0,4.181856347054878e-06,0.013189190183963537,6.257211234571933e-06,0.0014753153021457436,3.008292117572593e-11,2.9626400475192985e-13,3.4590694812395276e-06,2.999752928083712e-06,0.004710270453227575,0.005787245470926507,0.00035439986236386427,1.1685024291987621e-07,4.446864078174944e-06,0.00010814535134511524,0.03107121629496395,0.00027155191616225996,0.006329567812984373,5.6202285673417075e-06,0.0002023553898735115,0.000933965151769444,1.3241060809323532e-08,1.0031357472704624e-07,0.00010819129098977779,7.073516341000457e-05,0.0003724541553488504,6.103755974197858e-08,3.5546924055879387e-07,3.844647816381949e-06,0.00017609085962461195,6.974969692972696e-10,1.697178451805749e-11,2.276886185994698e-07,1.3911369914455435e-08,5.642346812106909e-07,4.230218297552956e-05,1.1863453356811567e-09,2.6602514939934096e-09,1.8375598903766876e-09,8.429683853916099e-10,1.7514568552854063e-14,3.192515223689931e-07,7.051326149258284e-13,3.6680222017386264e-10,3.415373804552358e-08,2.2140807555036306e-10,1.9812064691833942e-08,1.6167185648781263e-05,1.4522937068126386e-11,1.1027017258758036e-09,1.9204522733871895e-09,1.0262827838727322e-07,6.027093431732714e-12,1.2155497221109005e-12,3.934497495689328e-16,1.3383559135160389e-07,1.0789069011616568e-08
