Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47)
3.122582141816285e-05,0.9582482437025236,0.0021651816159651894,0.0008937254903101678,0.0005952741112893748,0.12494176444927144,0.0,0.0,0.00020637223788005102,2.5806239737241957e-06,0.06622778589292667,0.18202586666494797,3.7837640997066675e-05,3.876470450776209e-09,1.0180669770586628e-07,6.011096739041333e-06,0.00011045441510828874,0.0010803727045646016,9.753416169972192e-09,1.2453242728473338e-11,1.1288786340836046e-07,4.3915750637571837e-10,6.052071609118555e-07,1.0043380786710662e-06,4.159693116949326e-09,2.073052820212287e-07,7.383231896935726e-10,6.555454465314725e-07,3.659810895995896e-08,2.958097446715377e-10,8.142328350316155e-08,9.436499881284296e-12,6.969863011539378e-11,5.366162561288673e-09,3.76,0.0,0.12275863678074014,0.6594605379447407,0.1428109826791064,0.0005997845913906282,0.0011139213409325686,0.6247612122027936,0.041335785896734534,1.6551159933999428e-11,6.905328658297988e-12,7.926194532065686e-05,2.8929132616219784e-05,3.899874338067202e-06,0.09252471016749052,0.01977375796212606,0.0010190707275673301,2.266552302995026e-05,0.12607540411662366,0.04190596883438439,3.256675403173905e-06,0.008642490647288037,7.372340718176015e-10,1.1966262960278888e-05,4.777312513267842e-07,0.0005174850840102211,4.666633134445326e-06,8.266210144941295e-05,2.0865038703471445e-05,0.012177938118386505,3.879665003298053e-09,0.0016855303474836417,2.9121008530049764e-10,1.1169680891298276e-07,3.9418462882027333e-07,0.01357164413018562,0.015074733386265927,1.2194556519119662e-06,0.00013812764836840846,2.026455786839735e-05,2.1741863989137684e-05,1.6187182983399838e-07,8.444673764427107e-05,4.046817900036827e-09,7.934901767525934e-05,8.416728484183567e-09,0.00012558763052677115,2.2087543863165643e-11,3.199597321122798e-09,7.377082740315089e-06,2.0199357027739308e-07,1.068340155476578e-10,0.00027771506739754294,2.9063636436041763e-08
3.1419125837046877e-05,0.9584953068132794,0.002173388129159867,0.0008990005012230663,0.0005992663608640126,0.12502786550453307,0.0,0.0,0.00020673215907959596,2.5700163970342045e-06,0.06688378164365673,0.18244404699005579,3.823717541906876e-05,3.9014417578428045e-09,1.025284891569435e-07,6.0259303012751475e-06,0.0001112979942773927,0.0010888889575918742,9.889574744597032e-09,1.282737440326588e-11,1.1576289294873418e-07,4.447668764646664e-10,6.040585323086918e-07,1.0188787610386277e-06,4.191802895248363e-09,2.1125575670509544e-07,7.540709399637729e-10,6.664959842118917e-07,3.720389936189067e-08,3.0082726897917074e-10,8.244880289167866e-08,9.605456113683374e-12,7.11805689358903e-11,5.498123872287489e-09,3.76,0.0,0.12122501012151553,0.6581259841324407,0.14344456522776336,0.000602102174043142,0.0011039143233305966,0.6268817138060261,0.04104320887077634,1.636568468628162e-11,6.827718102353877e-12,7.850292477223179e-05,2.8810002615011178e-05,3.863439998264402e-06,0.09304764758009001,0.019761660234084235,0.0010063485756288007,2.2535030620839198e-05,0.12648988151125543,0.04178967894453355,3.215552741134603e-06,0.008650386970536467,7.313178777148914e-10,1.1978479140169499e-05,4.782173830961326e-07,0.0005153939625462736,4.671996985999005e-06,8.285561322521139e-05,2.0836355941484534e-05,0.012261064793447215,3.865039303086681e-09,0.0016821193189336637,2.9173985539223e-10,1.127928921222612e-07,3.981968664018335e-07,0.013553573895065603,0.014998215534084184,1.232141318314717e-06,0.00013955653890356738,2.04732037196872e-05,2.1926065063097867e-05,1.625396317805982e-07,8.464108593271284e-05,4.071797194030236e-09,7.955248398887221e-05,8.419074384368058e-09,0.00012703423692037507,2.2352689571771748e-11,3.2272918713979123e-09,7.342797983398925e-06,1.9898662851871285e-07,1.060949852114065e-10,0.00027794496340688364,2.908561941202485e-08
3.16124302559309e-05,0.9587408006932434,0.002181669192085755,0.0009043375884380505,0.0006032995548356758,0.1251100913873469,0.0,0.0,0.00020710032938543358,2.559650073355889e-06,0.06754125558299136,0.1828579727258139,3.863905039007393e-05,3.926602692480147e-09,1.0325431797627677e-07,6.040583652116444e-06,0.00011213782801933723,0.0010973932508809593,1.0027014515430127e-08,1.321077461159706e-11,1.1868915970931538e-07,4.504049331518811e-10,6.028871313218592e-07,1.0335129482694438e-06,4.223896441478841e-09,2.1524424051480382e-07,7.700316314690798e-10,6.77504493534147e-07,3.7811373804188754e-08,3.0587638370346445e-10,8.348168016892203e-08,9.775982556256663e-12,7.268335095766561e-11,5.632266251932334e-09,3.76,0.0,0.11970759424675514,0.6567963079707355,0.1440759004386117,0.0006043657799633554,0.0010939702454858256,0.6289894819403197,0.040752185670877905,1.618197751962294e-11,6.75084770604532e-12,7.77504141701698e-05,2.8692392162141e-05,3.827316726266461e-06,0.09357018813101912,0.01974919968881761,0.0009937539505759495,2.2404685704124206e-05,0.12689964729738815,0.04167038394044367,3.174899203368491e-06,0.008658045356467841,7.254332553319521e-10,1.1990191907611952e-05,4.786834421557538e-07,0.0005133087002075383,4.677081380474993e-06,8.304421389378311e-05,2.0806712358143848e-05,0.012343228875998839,3.85022695070144e-09,0.0016787207575823051,2.922586599204765e-10,1.1388871373666098e-07,4.02209453349215e-07,0.013534733543956918,0.014920866260527604,1.2448312204104104e-06,0.00014099296797644338,2.068294970105548e-05,2.2110745153416164e-05,1.63213995638902e-07,8.483617726456629e-05,4.096750786286324e-09,7.975363311061318e-05,8.421163278909631e-09,0.00012848929401379193,2.2620810108617698e-11,3.255030782616774e-09,7.308298574107339e-06,1.96026739272221e-07,1.0535620429641241e-10,0.0002781654972158627,2.9106784967234008e-08
3.1805734674814926e-05,0.9589847419039425,0.0021900270367732344,0.0009097380705284621,0.0006073745724667751,0.12518848452908624,0.0,0.0,0.00020747670072168855,2.5495215391110526e-06,0.06820019899197854,0.18326768353517542,3.9043291817977164e-05,3.951960789953218e-09,1.0398437033957488e-07,6.055061195905096e-06,0.00011297382431343473,0.0011058850569869026,1.0165759533251073e-08,1.3603637574718509e-11,1.2166709462559955e-07,4.5607135065595994e-10,6.016936121729652e-07,1.0482401734948372e-06,4.255973010954873e-09,2.1927053511878754e-07,7.862065629140336e-10,6.885690597953631e-07,3.842035326102612e-08,3.1095639637180925e-10,8.452198018219814e-08,9.948074670559492e-12,7.420714745201265e-11,5.7686037439520736e-09,3.76,0.0,0.1182062097031522,0.6554714456861483,0.14470501657961365,0.0006065752088193329,0.0010840886369057905,0.6310846371480554,0.0404627083788675,1.6000018602948182e-11,6.674709143790201e-12,7.700434308163965e-05,2.8576293184150655e-05,3.79150143498124e-06,0.094092354705839,0.01973638531916242,0.0009812857978791197,2.227449809257641e-05,0.1273047364411749,0.041548124471409896,3.134709347763627e-06,0.008665470306103778,7.195802545496013e-10,1.2001407171948794e-05,4.791296640300894e-07,0.0005112294691768203,4.68188990858132e-06,8.322793969464956e-05,2.0776129301550975e-05,0.012424417438192517,3.835232326817699e-09,0.0016753345004293027,2.927666967034541e-10,1.1498425693635576e-07,4.0622232382439224e-07,0.013515133360164034,0.01484270764363294,1.2575250935655682e-06,0.0001424369812226943,2.089380252299849e-05,2.2295907598306537e-05,1.6389510543525265e-07,8.503210349483047e-05,4.121679199509142e-09,7.995248631112052e-05,8.422998608283062e-09,0.00012995286165093164,2.2891966039482134e-11,3.282814587507089e-09,7.273592425202445e-06,1.9311306115243967e-07,1.0461777827529523e-10,0.00027837672640648677,2.9127145089301674e-08
3.199903909369895e-05,0.9592271468772783,0.0021984639501699977,0.0009152033016122604,0.0006114923180245825,0.125263086711914,0.0,0.0,0.00020786122859552307,2.5396274499917724e-06,0.06886060355294711,0.18367321864558525,3.944992679548992e-05,3.977523796488423e-09,1.0471883772310347e-07,6.069367363622703e-06,0.00011380589140279192,0.0011143638496458374,1.0305834558444473e-08,1.4006161741551243e-11,1.2469712387951236e-07,4.617657960351518e-10,6.004786223550408e-07,1.0630599665482909e-06,4.2880318970681455e-09,2.2333443590911196e-07,8.025970538188982e-10,6.996877353522299e-07,3.903065593058769e-08,3.1606660385086663e-10,8.556977087659854e-08,1.012172793737826e-11,7.575213276673427e-11,5.90715014388347e-09,3.76,0.0,0.11672067880395173,0.6541513336071213,0.1453319419838324,0.0006087302663833369,0.0010742690277984535,0.6331672990708032,0.040174768960888625,1.5819788321531858e-11,6.599294182419414e-12,7.626464180240103e-05,2.846169813286238e-05,3.755991059229364e-06,0.09461417034280875,0.01972322595842814,0.000968943059854194,2.2144477279878e-05,0.1277051836029052,0.0414229405799638,3.0949777773099376e-06,0.008672666292428419,7.137589333463699e-10,1.201213074345703e-05,4.795562803554714e-07,0.0005091564371923566,4.686426150001811e-06,8.340682721142262e-05,2.074462785910017e-05,0.012504617715652045,3.82005973052788e-09,0.0016719603847354966,2.932641624858922e-10,1.1607950770765306e-07,4.1023541977473715e-07,0.01349478357757022,0.014763761411302668,1.2702227016474017e-06,0.00014388862777159258,2.1105769403736742e-05,2.24815562061798e-05,1.6458315110395562e-07,8.522895790440807e-05,4.146582999860541e-09,8.014906560988345e-05,8.424583851002452e-09,0.0001314250017441911,2.3166219422012453e-11,3.3106438541639433e-09,7.2386872768697815e-06,1.9024476875602476e-07,1.0387980981391772e-10,0.0002785787077749753,2.91467119577348e-08
3.2192343512582975e-05,0.9594680319175114,0.002206982276054562,0.00092073467262101,0.0006156537217324679,0.12533393906991996,0.0,0.0,0.00020825387210427957,2.5299645786078596e-06,0.06952246135261425,0.18407461685381815,3.985898363938597e-05,4.0032996773599425e-09,1.0545791707830804e-07,6.083506613595913e-06,0.00011463393777730804,0.001122829103691602,1.0447265074189858e-08,1.4418549927706334e-11,1.2777966875750885e-07,4.674879292242893e-10,5.992428027641263e-07,1.0779718540143376e-06,4.320072432529501e-09,2.274357320538289e-07,8.192044462782987e-10,7.108585396921801e-07,3.964209726207553e-08,3.212062925226265e-10,8.662512342076398e-08,1.029693768044402e-11,7.731848449226402e-11,6.047918995747584e-09,3.76,0.0,0.11525082561194458,0.6528359081500656,0.14595670505375427,0.0006108307643206514,0.001064510949059124,0.6352375864673035,0.039888359269113785,1.5641267275532523e-11,6.5245946772192335e-12,7.55312413443142e-05,2.8348599987055512e-05,3.7207825554816796e-06,0.0951356582403145,0.01970973028368082,0.0009567246762866356,2.201463244716151e-05,0.12810102312877483,0.041294871706336604,3.05569913263737e-06,0.008679637761540373,7.079693194948434e-10,1.2022368333723352e-05,4.799635187564942e-07,0.0005070897675902954,4.6906936911966556e-06,8.358091336419617e-05,2.071222886084074e-05,0.012583817104426664,3.804713381146399e-09,0.0016685982479860445,2.9375125303638e-10,1.1717445487570477e-07,4.1424870296157493e-07,0.013473694378436384,0.014684048942907988,1.2829238629006114e-06,0.0001453479603701761,2.1318858087207973e-05,2.2667695268349863e-05,1.6527832604098218e-07,8.542683526550814e-05,4.17146285543319e-09,8.034339378428663e-05,8.425922524043709e-09,0.00013290577832361742,2.3443634410996367e-11,3.3385191856563167e-09,7.203590699435862e-06,1.8742105238035556e-07,1.0314239767817761e-10,0.00027877149730549884,2.9165497947034448e-08
3.2385647931467e-05,0.9597074132028762,0.0022155844171520105,0.0009263336126214578,0.0006198597407327456,0.12540108209010326,0.0,0.0,0.00020865459394479047,2.520529812242854e-06,0.07018576488541053,0.18447191653075287,4.027049193141461e-05,4.029296625482673e-09,1.0620181101441983e-07,6.097483432249165e-06,0.00011545787215591426,0.0011312802949700234,1.0590077300205156e-08,1.4841009459479438e-11,1.3091514550843433e-07,4.732374030785892e-10,5.979867878288608e-07,1.0929753592785254e-06,4.3520939902198044e-09,2.3157420654842658e-07,8.360301066736521e-10,7.22079459493868e-07,4.025448998243681e-08,3.263747384286933e-10,8.768811232407753e-08,1.047369928015908e-11,7.890638362945698e-11,6.190923588808467e-09,3.76,0.0,0.11379647592252308,0.6515251058051178,0.14657933426578595,0.0006128765199781058,0.0010548139322561134,0.6372956172315266,0.039603471043259536,1.546443627522395e-11,6.450602573606318e-12,7.480407342287639e-05,2.8236992254292615e-05,3.6858729017300424e-06,0.09565684176455505,0.019695906818953623,0.0009446295850156057,2.1884972469478102e-05,0.1284922890427477,0.04116395669288949,3.016868099864818e-06,0.008686389133791167,7.02211454072733e-10,1.2032125555762421e-05,4.803516030078618e-07,0.000505029619341777,4.694696105055648e-06,8.375023540818964e-05,2.0678952884494672e-05,0.012662003157931187,3.7891974191113654e-09,0.0016652479278553042,2.942281631471837e-10,1.18269090138667e-07,4.182621404732268e-07,0.013451875891216353,0.014603591270941744,1.2956284218251664e-06,0.00014681503551422268,2.1533076862194183e-05,2.2854329572543327e-05,1.6598082995099883e-07,8.562583190976489e-05,4.196319476435055e-09,8.053549437869927e-05,8.42701818326745e-09,0.00013439525758805984,2.3724276768081042e-11,3.366441221544083e-09,7.168310096008912e-06,1.846411176516868e-07,1.024056381200923e-10,0.00027895515014237905,2.918351562998754e-08
3.2578952350351024e-05,0.9599453067876724,0.0022242728372291495,0.0009320015901929232,0.0006241113600008632,0.1254645556131514,0.0,0.0,0.00020906336042534796,2.5113201507169173e-06,0.07085050705703101,0.18486515562608122,4.068448256132736e-05,4.055523070375962e-09,1.0695072799226522e-07,6.111302334897976e-06,0.00011627760346791106,0.0011397169002466442,1.0734298206974826e-08,1.52737523256248e-11,1.3410396520090748e-07,4.790138634212548e-10,5.967112056447292e-07,1.1080700025731474e-06,4.3840959844821866e-09,2.3574963626595768e-07,8.530754274487157e-10,7.333484486762803e-07,4.086764412275807e-08,3.3157120744062464e-10,8.875881554037695e-08,1.065200795551287e-11,8.051601476804445e-11,6.336176954380009e-09,3.76,0.0,0.11235745724678292,0.6502188631215953,0.14719985817499465,0.0006148673561722532,0.0010451775096198056,0.6393415084108166,0.03932009591190208,1.5289276339619485e-11,6.377309902451864e-12,7.408307044541236e-05,2.8126868973513505e-05,3.6512590972028884e-06,0.09617774445748659,0.019681763938380357,0.0009326567224805174,2.1755505921912817e-05,0.12887901503851973,0.041030233788463814,2.978479403193496e-06,0.00869292480492384,6.964853434278903e-10,1.2041407924404974e-05,4.807207528717818e-07,0.0005029761470919528,4.698436973224105e-06,8.391483092765089e-05,2.0644820258594406e-05,0.012739163583709983,3.773515907745506e-09,0.0016619092621681993,2.946950867354979e-10,1.193634081035071e-07,4.222757232296723e-07,0.013429338188387171,0.014522409082720945,1.3083362827782263e-06,0.00014828991358146307,2.1748434581834846e-05,2.3041464416968995e-05,1.666908663110968e-07,8.582604579866197e-05,4.2211536822024485e-09,8.072539171368582e-05,8.427874423822311e-09,0.0001358935079582942,2.40082145037392e-11,3.3944106374479663e-09,7.132852705081191e-06,1.8190418525432148e-07,1.0166962348362188e-10,0.00027912972056087803,2.9200777780882473e-08
3.277225676923505e-05,0.9601817286038475,0.0022330500633536976,0.0009377401148662674,0.0006284095933128031,0.12552439883410854,0.0,0.0,0.00020948014147991392,2.502332704352717e-06,0.07151668118821607,0.18525437167295486,4.11009877702429e-05,4.0819876873985105e-09,1.077048825201041e-07,6.124967866587633e-06,0.0001170930408333822,0.0011481383971059063,1.0879955530511787e-08,1.5716995332672525e-11,1.373465335798997e-07,4.848169490948343e-10,5.954166781058135e-07,1.123255301017263e-06,4.416077871967232e-09,2.3996179200620963e-07,8.703418288192214e-10,7.446634284362205e-07,4.1481367044341024e-08,3.3679495538836753e-10,8.983731458082254e-08,1.0831859024895144e-11,8.214756626187905e-11,6.483691862673251e-09,3.76,0.0,0.1109335987946013,0.6489171166931237,0.14781830542004318,0.0006168031009772692,0.0010356012140251823,0.6413753762241124,0.03903822539369522,1.5115768691821842e-11,6.304708782668288e-12,7.336816549892479e-05,2.8018224717691905e-05,3.6169381622038433e-06,0.09669839004501342,0.01966730986926362,0.0009208050242316117,2.1626241085574805e-05,0.12926123447157767,0.040893740652698934,2.9405278125368242e-06,0.008699249147195868,6.90791013526256e-10,1.2050220856357249e-05,4.810711843022251e-07,0.0005009295011935573,4.7019198607942665e-06,8.407473783530079e-05,2.060985106778053e-05,0.012815286240226027,3.757672834116594e-09,0.0016585820888638692,2.9515221684387575e-10,1.2045740632351886e-07,4.2628944335511547e-07,0.01340609128430146,0.014440522722135427,1.3210473729018568e-06,0.00014977265896420547,2.1964940683059427e-05,2.322910562452961e-05,1.6740864532025884e-07,8.602757659570541e-05,4.245966332523952e-09,8.091311089533664e-05,8.428494880559601e-09,0.00013740060013207642,2.429551735027375e-11,3.4224281466930303e-09,7.097225603048054e-06,1.7920949057665167e-07,1.0093444391936977e-10,0.00027929526193671645,2.9217297378903445e-08
3.2965561188119074e-05,0.9604166944632203,0.002241918688107064,0.0009435507386128658,0.0006327554843375022,0.12558065030282273,0.0,0.0,0.00020990491068518684,2.4935646920453637e-06,0.07218428101876684,0.18563960179257025,4.1520041195840524e-05,4.108699407444413e-09,1.0846449536362029e-07,6.1384846029988285e-06,0.00011790409354262197,0.001156544263842092,1.1027077787684978e-08,1.6170960270958085e-11,1.406432509225223e-07,4.906462920197384e-10,5.941038210468869e-07,1.1385307686540621e-06,4.4480391530602155e-09,2.4421043854319624e-07,8.878307607836185e-10,7.560222872729109e-07,4.2095463464327235e-08,3.4204522823243014e-10,9.092369465329873e-08,1.1013247636279386e-11,8.380123042093702e-11,6.633480819698291e-09,3.76,0.0,0.10952473145789358,0.6476198031424473,0.14843470472823758,0.0006186835875124318,0.0010260845789788863,0.6433973360802296,0.03875785089830286,1.4943894757681713e-11,6.232791415561244e-12,7.265929233862356e-05,2.7911054597696082e-05,3.58290713781003e-06,0.09721880244546043,0.019652552695068454,0.0009090734254078608,2.149718595302061e-05,0.1296389803513213,0.040754514360253256,2.903008136186275e-06,0.008705366510469489,6.851284497389733e-10,1.2058569670609657e-05,4.814031092323981e-07,0.0004988898277448681,4.705148344175437e-06,8.42299943645506e-05,2.0574065155079628e-05,0.01289035913343317,3.741672110751243e-09,0.0016552662459549576,2.955997457447116e-10,1.2155108533767277e-07,4.303033229555118e-07,0.013382145133049531,0.014357952191445684,1.3337616861540405e-06,0.00015126334020790376,2.218260520666693e-05,2.3417259557009095e-05,1.6813438126627825e-07,8.623052574126398e-05,4.270758404244459e-09,8.109867782462765e-05,8.428883228422478e-09,0.00013891660714127752,2.4586257458555e-11,3.4504944998732415e-09,7.06143570668854e-06,1.7655628345074578e-07,1.0020018561419416e-10,0.0002794518267143046,2.923308761146446e-08
3.31588656070031e-05,0.960650220058995,0.0022508813720871286,0.0009494350573981482,0.0006371501077836636,0.12563334792424502,0.0,0.0,0.00021033764527880243,2.485013439430615e-06,0.07285330071179721,0.186020882698695,4.19416779190497e-05,4.135667427235277e-09,1.0922979376317463e-07,6.151857151408136e-06,0.00011871067103450961,0.0011649339793471658,1.1175694292214447e-08,1.663587408532317e-11,1.4399451189319263e-07,4.965015172605294e-10,5.92773244381501e-07,1.153895916489176e-06,4.479979372768752e-09,2.4849533467152285e-07,9.055437050444574e-10,7.674228809993032e-07,4.270973548086058e-08,3.47321262181967e-10,9.201804480061452e-08,1.119616908616576e-11,8.54772037001524e-11,6.785556064240063e-09,3.76,0.0,0.10813068779391063,0.6463268591058834,0.14904908492074506,0.0006205086537291234,0.0010166271386015994,0.6454075025962324,0.03847896372717764,1.4773636161248666e-11,6.16155008858881e-12,7.195638537608182e-05,2.7805354266249375e-05,3.5491630856729694e-06,0.09773900577834006,0.019637500358354525,0.0008974608611832588,2.136834823376757e-05,0.13001228533322162,0.04061259140499881,2.8659152282400704e-06,0.008711281223286309,6.79497664757153e-10,1.2066459588421715e-05,4.817167358335129e-07,0.0004968572686198637,4.708125979546126e-06,8.438063906937495e-05,2.0537482127803033e-05,0.012964370413405438,3.72551757645029e-09,0.0016519615714900315,2.960378649379238e-10,1.2264444871167502e-07,4.3431737853197884e-07,0.013357509626336887,0.014274717153118188,1.3464792341574202e-06,0.00015276203015732184,2.240143881865795e-05,2.360593313001449e-05,1.688682956048484e-07,8.643499653057534e-05,4.295530912348682e-09,8.128211920690224e-05,8.429043182843542e-09,0.000140441604411317,2.48805088381803e-11,3.4786104867002576e-09,7.025489775558373e-06,1.7394382781374343e-07,9.946693291891915e-11,0.00027959946637369184,2.924816187768643e-08
