Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148)
2.7801331919152913e-19,0.6958323628361929,5.612440965461311e-29,6.786627347643441e-26,8.635046497202132e-33,1.9816180568698177e-19,0.0,0.0,1.4406449258604555e-18,3.314866447492215e-33,1.1151070170396697e-46,3.3602407958348815e-41,1.4175619988096202e-53,8.16301888096921e-62,1.2658408665330947e-41,2.813239958436276e-71,6.944564210522775e-73,1.3073002160605158e-83,9.256202303404784e-83,2.676532902725679e-110,1.9968633389338642e-123,7.83244903611033e-131,8.095908670513831e-74,3.1578545456726576e-118,8.300362256026053e-89,1.4737667497958013e-114,3.752609040414076e-125,7.542594923149386e-144,5.763076304610384e-158,1.3970177832843054e-158,2.660085746286294e-115,1.64672958849885e-135,1.1674849210246654e-137,8.187262693824863e-138,3.76,0.0,0.8505847743224337,0.9999999999996316,2.750050348441312e-44,8.434890245568461e-103,5.470890436467888e-17,5.4708904364695886e-17,1.4406449258995772e-18,3.273937217255897e-35,3.974630412056932e-34,1.6984038739281976e-29,6.880878906120573e-35,1.636667490342594e-32,8.752771577443294e-33,3.328111607294828e-34,2.454166007031547e-38,8.842996996415583e-43,1.9816180568698158e-19,8.619518283168278e-39,7.143671974712986e-39,2.3235045978891473e-32,2.429609972445196e-56,7.104806266509632e-37,1.2773389451537414e-35,1.6072135432882058e-43,1.620784514988387e-50,4.083704234163364e-50,6.853407301276951e-43,1.395611132549317e-48,8.914427387779203e-58,3.6831999168630315e-13
5.562681790600274e-19,0.6958323628361928,1.463007385932367e-28,1.3579155658150094e-25,3.4562689578080494e-32,3.9649577627899123e-19,0.0,0.0,2.882541498050218e-18,1.326810458124458e-32,8.927636464362287e-46,2.6902358069199347e-40,1.1349115374235557e-52,6.535378569641802e-61,5.066662342610848e-41,4.5064222106709716e-70,1.1124233575572087e-71,4.188457407330442e-82,2.9656415797371e-81,1.715992372957198e-108,2.5648014382681364e-121,1.0045894077878431e-128,1.2968406077058396e-72,4.051053583733317e-116,2.659309975453776e-87,1.889595857476241e-112,4.8140401212619464e-123,1.935901449340612e-141,2.960421561261425e-155,7.17630888174853e-156,3.4106080828372284e-113,4.226537722582532e-133,2.995509528929588e-135,2.1013635063547313e-135,3.76,0.0,0.8505847743224336,0.999999999999263,2.2017124276106734e-43,5.407098973132146e-101,1.0946534035779002e-16,1.0946534035785806e-16,2.8825414981284637e-18,1.310428100308086e-34,1.5908879831831157e-33,6.798041663930669e-29,2.754146116472494e-34,6.550935239916925e-32,3.503389669079946e-32,1.3321119738333747e-33,9.823059769460896e-38,3.5395034229481046e-42,3.9649577627899046e-19,3.450053624989947e-38,2.8593304845815974e-38,9.300073619287942e-32,1.945165322127109e-55,2.843774090572178e-36,5.112684619903461e-35,6.4330430058145084e-43,1.297942124000071e-49,3.2702754091525453e-49,2.7431533259709345e-42,1.117620796472064e-47,7.136962265935014e-57,7.369599830016778e-13
1.112777898797024e-18,0.6958323628361928,4.287071702078663e-28,2.7164226310209553e-25,1.3829577836949215e-31,7.931637174630103e-19,0.0,0.0,5.766334642427581e-18,5.308970083150237e-32,7.144822462458385e-45,2.153006263107689e-39,9.082741527137172e-52,5.230289090552696e-60,2.0273249003559723e-40,7.214468905758462e-69,1.7809125172861296e-70,1.3411224312316916e-80,9.495908308312484e-80,1.0991996957708955e-106,3.294612779338691e-119,1.2871790499748947e-126,2.0761419213594335e-71,5.191116011842364e-114,8.514905996209075e-86,2.4207164435827703e-110,6.168828714936669e-121,4.962314372679554e-139,1.5182309734255996e-152,3.6803185606035653e-153,4.369229037853764e-111,1.0833923851059846e-130,7.677153625619324e-133,5.386444817660105e-133,3.76,0.0,0.8505847743224335,0.9999999999985257,1.762039088265133e-42,3.463352251936223e-99,2.1897821234391003e-16,2.1897821234418238e-16,5.7663346425839786e-18,5.243419318824567e-34,6.365624158541109e-33,2.7201021514908585e-28,1.1020182672674249e-33,2.6212273947731583e-31,1.4018122052676023e-31,5.330183051526753e-33,3.9305034206828e-37,1.4162624691532906e-41,7.931637174630069e-19,1.3804708406348231e-37,1.1441046389165752e-37,3.721240838397776e-31,1.556723492846339e-54,1.1378800693775698e-35,2.0457398043135894e-34,2.5740553956923593e-42,1.0388797609735514e-48,2.6175457835723535e-48,1.0976221285678602e-41,8.9454961461966e-47,5.711738884842604e-56,1.4742399645408369e-12
2.2257973382710173e-18,0.6958323628361929,1.4017351283826554e-27,5.433442373851313e-25,5.5327316683421275e-31,1.586499599831048e-18,0.0,0.0,1.1533920931173658e-17,2.1239337326289813e-31,5.716943518294246e-44,1.7227321273976875e-38,7.267573207548789e-51,4.185025936023019e-59,8.110619715954906e-40,1.1546506043126e-67,2.8502884151089856e-69,4.2928979465440987e-79,3.0396278436697423e-78,7.037966230197866e-105,4.239983124262465e-117,1.648424649379433e-124,3.322784943350327e-70,6.648322075659034e-112,2.7255884579415706e-84,3.099819323609508e-108,7.900492349995309e-119,1.2711731928205726e-136,7.779736729873516e-150,1.8858730973498334e-150,5.594950815784802e-109,2.775276319765206e-128,1.966459174275862e-130,1.3798207332143983e-130,3.76,0.0,0.8505847743224333,0.9999999999970511,1.4098989872730535e-41,2.217444734070337e-97,4.3800395631574125e-16,4.3800395631683096e-16,1.1533920931485981e-17,2.0977091632493012e-33,2.546664166566969e-32,1.088217983000251e-27,4.4087992739425686e-33,1.0486616419677212e-30,5.608161626350343e-31,2.132420301282618e-32,1.5724573073741323e-36,5.665972557848945e-41,1.586499599831035e-18,5.52278227391508e-37,4.5771635521932974e-37,1.4887386480069745e-30,1.2456154105315964e-53,4.5522613358910745e-35,8.184291309739357e-34,1.029789971299798e-41,8.313142848845169e-48,2.0945669389595272e-47,4.3912311347147465e-41,7.158209269271984e-46,4.570258926415218e-55,2.9487999232527943e-12
4.451836217219004e-18,0.6958323628361929,4.980651424482348e-27,1.0867504309185926e-24,2.2132727901974664e-30,3.173171364567123e-18,0.0,0.0,2.3069093508631232e-17,8.496426378481552e-31,4.573989080341131e-43,1.3783165626419909e-37,5.814610619150799e-50,3.348338647968365e-58,3.244511927992392e-39,1.8477094743169863e-66,4.561124282554556e-68,1.3739363670541568e-77,9.728308871359343e-77,4.505286848851903e-103,5.481271912371351e-115,2.1105184145955885e-122,5.317222331185508e-69,8.512216933124109e-110,8.723192957530246e-83,3.96860240787258e-106,1.011544175168569e-116,3.255254310072685e-134,3.9848629525976397e-147,9.659640293510573e-148,7.163033523892578e-107,7.107001822340822e-126,5.035554005587018e-128,3.5334818366361944e-128,3.76,0.0,0.8505847743224328,0.999999999994102,1.128026289503312e-40,1.4194524742924414e-95,8.760554442577685e-16,8.760554442621277e-16,2.3069093509253877e-17,8.39151960162081e-33,1.018748572319772e-31,4.353226201970511e-27,1.763670129817154e-32,4.194987960184764e-30,2.2434472245918638e-30,8.530375415883802e-32,6.290341144685272e-36,2.2665738524675125e-40,3.1731713645670716e-18,2.209292706294026e-36,1.831014430990207e-36,5.9554392518166614e-30,9.965870996892651e-53,1.821052825823622e-34,3.2739829533996755e-33,4.119496738923791e-41,6.651356286295963e-47,1.6758657020758736e-46,1.756657725980497e-40,5.727292444838643e-45,3.6565543124775494e-54,5.8979198232112654e-12
8.903913975114976e-18,0.6958323628361929,1.8669925535426164e-26,2.173571797855095e-24,8.853451445908997e-30,6.346514894039269e-18,0.0,0.0,4.6139438663408025e-17,3.398708845900089e-30,3.6593649798091224e-42,1.1027055971673097e-36,4.651909328046094e-49,2.678798084440106e-57,1.2978575813202265e-38,2.956549982204096e-65,7.298329149785997e-67,4.3969308429903254e-76,3.113298824310606e-75,2.8836999299195415e-101,7.151641621527467e-113,2.7018059369349215e-120,8.508168925905618e-68,1.0897151336987842e-107,2.791631347295678e-81,5.080344702652387e-104,1.2949565124292427e-114,8.334796504813602e-132,2.0406692030377463e-144,4.946752421252721e-145,9.169640780455308e-105,1.8196862136733645e-123,1.2892834262875229e-125,9.047173967094932e-126,3.76,0.0,0.850584774322432,0.9999999999882038,9.024638762926454e-40,9.08541705180247e-94,1.7521584201352823e-15,1.7521584201527203e-15,4.613943866464523e-17,3.356744458078412e-32,4.07516009983993e-31,1.7413613372514758e-26,7.055022722326006e-32,1.678063464876204e-29,8.974154059425617e-30,3.4122890134261185e-31,2.516238844982843e-35,9.066667321222771e-40,6.346514894039062e-18,8.837530444629122e-36,7.324355756366693e-36,2.382272636119072e-29,7.973077737260533e-52,7.284508450681439e-34,1.3096464627844457e-32,1.647867031746401e-40,5.321421852488172e-46,1.34077742747236e-45,7.027095360897142e-40,4.582123985312904e-44,2.9253823368873973e-53,1.179615955326643e-11
1.7808069490906922e-17,0.6958323628361933,7.217423983024324e-26,4.347250451206611e-24,3.541452657927033e-29,1.2693201952983547e-17,0.0,0.0,9.228012897240821e-17,1.3595111977462073e-29,2.927561471878967e-41,8.821854170639145e-36,3.721615797384065e-48,2.1430893347184205e-56,5.191535946774713e-38,4.730651836471061e-64,1.1677750893809077e-65,1.407071386927968e-74,9.96294023195855e-74,1.8456691920479044e-99,9.499437547841705e-111,3.458530732847788e-118,1.361356088711941e-66,1.3949322589344237e-105,8.933555685924251e-80,6.503182758650265e-102,1.6576595246638356e-112,2.1338801436763097e-129,1.0449300046811592e-141,2.532997520059388e-142,1.1737753273812158e-102,4.658772737311573e-121,3.300798039177648e-123,2.3162634934880773e-123,3.76,0.0,0.8505847743224302,0.9999999999764072,7.219882434124509e-39,5.814961721517187e-92,3.504364371864146e-15,3.5043643719338992e-15,9.228012897485015e-17,1.3427251254774381e-31,1.6300971972552223e-30,6.965587064027423e-26,2.8221106124488376e-31,6.712390422807536e-29,3.589734657244522e-29,1.3649433752619456e-30,1.0065160161198332e-34,3.6267431037221946e-39,1.2693201952982722e-17,3.5350841135773166e-35,2.9298019113439385e-35,9.529284418578573e-29,6.378617504910893e-51,2.913863253924442e-33,5.2386923648955e-32,6.591612506093532e-40,4.257272215489931e-45,1.0726558897678868e-44,2.8110381588564887e-39,3.6658152035207965e-43,2.340361443275805e-52,2.3592638733929673e-11
3.5616380522490815e-17,0.6958323628361937,2.8368593269520924e-25,8.694751435825164e-24,1.4165954962173178e-28,2.538657607087205e-17,0.0,0.0,1.8456150958819507e-16,5.438100110187813e-29,2.3420769730255143e-40,7.057567094140658e-35,2.9773279715549143e-47,1.7144918139238487e-55,2.0766355026902416e-37,7.569180430788273e-63,1.8684740835953502e-64,4.5027140664201845e-73,3.1882023145505065e-72,1.1812606793345108e-97,1.3042166740857776e-108,4.4270595956894056e-116,2.1782090004890755e-65,1.785575316102204e-103,2.8587914796119756e-78,8.324292522918356e-100,2.121877914473331e-110,5.462953648318321e-127,5.350316513924622e-139,1.2969613658194427e-139,1.502471656746501e-100,1.19269395306265e-118,8.450340547858795e-121,5.92987385914341e-121,3.76,0.0,0.8505847743224265,0.9999999999528142,5.775974582443662e-38,3.7216698446628204e-90,7.008776275217219e-15,7.008776275496238e-15,1.84561509592949e-16,5.370955333078119e-31,6.520455061183242e-30,2.786263168525258e-25,1.128891015293275e-30,2.6849834814402567e-28,1.4359084696926682e-28,5.459829041186049e-30,4.026105023820485e-34,1.4507139099860356e-38,2.5386576070868755e-17,1.414048041147856e-34,1.1719326874071013e-34,3.811752542489885e-28,5.102960827035776e-50,1.1655576309009596e-32,2.095498208108422e-31,2.6366800420075116e-39,3.4058716666252636e-44,8.581382918244292e-44,1.1245409642115736e-38,2.932698569557884e-42,1.8723114124562363e-51,4.7185595977467857e-11
7.12330025856586e-17,0.6958323628361947,1.1247215753953801e-24,1.7390328116736278e-23,5.666410987134943e-28,5.077332430664884e-17,0.0,0.0,3.6912427081091444e-16,2.1752511079155527e-28,1.8736726966052627e-39,5.6460871772931425e-34,2.3818765095125625e-46,1.3716015880705465e-54,8.306584254858224e-37,1.211079867686005e-61,2.989585685087785e-63,1.4408822012919113e-71,1.0202345711028617e-70,9.979804453537198e-96,2.761393167697819e-106,9.919770670860664e-114,3.4851658377147406e-64,3.2910170525040266e-101,9.148218585528674e-77,1.0655234329272207e-97,3.913343695142249e-108,3.0229618666452594e-124,8.364285955366337e-136,2.027572706655707e-136,1.934054652917569e-98,6.599851553476032e-116,3.208188983812059e-118,3.2813352678807306e-118,3.76,0.0,0.8505847743224193,0.999999999905628,4.620807223740354e-37,2.3818988957547948e-88,1.4017600081504745e-14,1.4017600082620827e-14,3.6912427081990233e-16,2.148393216465465e-30,2.6081952445115644e-29,1.1145109357443483e-24,4.5158693259648504e-30,1.0739988545947283e-27,5.743663092250304e-28,2.18394272444023e-29,1.610450203611448e-33,5.802900443623289e-38,5.0773324306635665e-17,5.6562210237033855e-34,4.687754603505249e-34,1.5247087719564458e-27,4.082402905045067e-49,4.662258018333679e-32,8.38203503059541e-31,1.054683955574896e-38,2.724718891175916e-43,6.865160666040983e-43,4.499100839627009e-38,2.346177418364324e-41,1.4978580780106514e-50,9.437150599339138e-11
1.4246624671199418e-16,0.6958323628361963,4.478841887627974e-24,3.478378032534981e-23,2.2665703041554553e-27,1.0154682077820154e-16,0.0,0.0,7.382497932209366e-16,8.701026558997039e-28,1.4989426044157022e-38,4.5168831405998385e-33,1.9055068584807155e-45,1.0972845227079631e-53,3.3226421475403544e-36,1.9377365849586217e-60,4.7833588128032355e-62,4.610844959788649e-70,3.26476635566986e-69,6.411306962089814e-94,4.41915265283581e-104,1.2739912948387724e-111,5.576290585298129e-63,4.2225865757840105e-99,2.927443679499149e-75,1.3638789475403138e-95,5.021088609605978e-106,7.755084872809262e-122,4.28817819405233e-133,1.0394901743015796e-133,2.4757147362081066e-96,1.6931212001495902e-113,8.241315582711762e-116,8.417914096403813e-116,3.76,0.0,0.8505847743224049,0.9999999998112559,3.6966569678146746e-36,1.5244249590585642e-86,2.8035247692405343e-14,2.8035247696869674e-14,7.382497932368321e-16,8.593595967994183e-30,1.0432807142555921e-28,4.458055077480389e-24,1.806578162603081e-29,4.296006338687405e-27,2.2974710794169706e-27,8.735793112851749e-29,6.441817220077302e-33,2.3211783114410583e-37,1.0154682077814881e-16,2.2624942353566047e-33,1.8751066186134215e-33,6.098850597095582e-27,3.265948043853822e-48,1.864910975059157e-31,3.3528221908267616e-30,4.2187991469580963e-38,2.1797837361525592e-42,5.4921502830789635e-42,1.8003761974895059e-37,1.876949359614826e-40,1.1982901134019908e-49,1.8874330814063056e-10
2.849327349646653e-16,0.6958323628361998,1.7875278611032528e-23,6.957988013050425e-23,9.06629390592174e-27,2.0309381372130355e-16,0.0,0.0,1.4765008378993134e-15,3.480415048754491e-27,1.1991558621364587e-37,3.6135118686802987e-32,1.52440774384756e-44,8.778289150183842e-53,1.3290585455444843e-35,3.1003855656264496e-59,7.653391459406817e-61,1.475473890793746e-68,1.0447277498898954e-67,4.103489884459233e-92,7.901867692492133e-102,1.6307563223979668e-109,8.92208543739413e-62,5.405031336029914e-97,9.367841719826357e-74,1.7457707823397835e-93,6.427136059430976e-104,1.985325472713399e-119,2.1955628393399103e-130,5.322227515480176e-131,3.1689262665822114e-94,4.334441994035781e-111,2.1098483543692814e-113,2.155011751527254e-113,3.76,0.0,0.850584774322376,0.9999999996225116,2.9573303148625996e-35,9.756350716567302e-85,5.607054290750865e-14,5.607054292536602e-14,1.476500837922784e-15,3.437443756121119e-29,4.173127869429498e-28,1.7832242961426963e-23,7.228128548828102e-29,1.7184047165366337e-26,9.189896001177944e-27,3.494321687451624e-28,2.5767301831037063e-32,9.28482289970303e-37,2.0309381372109255e-16,9.049989025510158e-33,7.500436080289677e-33,2.439543340147083e-26,2.61278795888613e-47,7.459677585845673e-31,1.3411303032002144e-29,1.68756388206021e-37,1.743830438259193e-41,4.39372895471433e-41,7.207364233818492e-37,1.501562457359406e-39,9.586336659426769e-49,3.7748684089670446e-10
5.698657114700076e-16,0.6958323628362069,7.142093638648202e-23,1.3920886129862e-22,3.6265207967772667e-26,4.0618779960749373e-16,0.0,0.0,2.953002926689397e-15,1.3921669042804516e-26,9.593254007486497e-37,2.8908116321227636e-31,1.2195270926415162e-43,7.022636442757176e-52,5.316237534492917e-35,4.9606225042703104e-58,1.224544017595627e-59,4.7215220381501493e-67,3.343132822594539e-66,2.626239598544557e-90,1.5862278037177506e-99,2.0873719059685707e-107,1.4275354076273632e-60,6.91845520691115e-95,2.997712844952865e-72,2.234590266464384e-91,8.226749946666568e-102,5.0824430461875085e-117,1.1241307255699417e-127,2.7249866714084607e-128,4.056232232467241e-92,1.1096192364865972e-108,5.401222803373644e-111,5.516840597098705e-111,3.76,0.0,0.8505847743223183,0.9999999992450234,2.3658665722552128e-34,6.2440744332660665e-83,1.121411333109238e-13,1.1214113338235333e-13,2.953002926703057e-15,1.374979175027179e-28,1.6692519738532892e-27,7.132901700853747e-23,2.8926986263647985e-28,6.873623204252649e-26,3.675960735945181e-26,1.397729562873582e-27,1.0306927434106744e-31,3.714009799423965e-36,4.0618779960664965e-16,3.619998372878437e-32,3.0001763944063146e-32,9.758179558821002e-26,2.090272954020544e-46,2.9838922915689204e-30,5.364522395742057e-29,6.7505964522633915e-37,1.3950657304168653e-40,3.5149867000930275e-40,2.8876277587489713e-36,1.2012511532637293e-38,7.669077465571077e-48,7.549736202554514e-10
8.547986879753499e-16,0.6958323628362137,1.517193784184061e-22,2.0887462403063297e-22,7.706359498016448e-26,6.092817854936702e-16,0.0,0.0,4.4295050149128125e-15,2.958355224298264e-26,2.743071589388435e-36,8.26591607349085e-31,3.487085933201192e-43,2.0080354763569108e-51,1.1297006832725384e-34,1.891237823914664e-57,4.668575290274434e-59,2.2124581005609728e-66,1.5639923386900626e-65,1.3037764682138329e-89,9.517116195261803e-99,1.0770067736579013e-106,5.437384239164158e-60,3.8710183662369784e-94,1.4069346988644648e-71,1.4789323299420145e-90,4.601807364922449e-101,2.763235092149159e-116,6.0917615135624604e-127,1.4766938174525958e-127,2.6799430762239526e-91,6.03280497568168e-108,3.4953945465285957e-110,2.9994094086065883e-110,3.76,0.0,0.8505847743222605,0.9999999988675354,6.764901947496487e-34,3.563208843463653e-82,1.682117236875475e-13,1.682117238393353e-13,4.4295050148917e-15,2.921832465839866e-28,3.547160762170619e-27,1.5157418920713609e-22,6.149108615618537e-28,1.4606451992845173e-25,7.811418021911952e-26,2.970175875316042e-27,2.190222514405675e-31,7.892404394513743e-36,6.092817854918765e-16,7.692498754489929e-32,6.375376127323868e-32,2.073613543076318e-25,5.976951204656775e-46,6.340800740252911e-30,1.1399608950262425e-28,1.4345588224443638e-36,4.141601590546822e-40,1.0435116041691359e-39,6.144108028781899e-36,3.5662153624961364e-38,2.19287771765289e-47,1.1324601134610144e-09
1.1397316644806923e-15,0.6958323628362207,2.5877060463463905e-22,2.785771683326335e-22,1.3146146103531965e-25,8.12375771379833e-16,0.0,0.0,5.906007102569559e-15,5.0466064647076496e-26,5.785933031652029e-36,1.7435212768225474e-30,7.355274907100582e-43,4.2355288020526306e-51,1.9271366422158435e-34,5.0885157549119515e-57,1.2561148382039865e-58,7.015312936991841e-66,5.045553464724166e-65,5.512899113167016e-89,5.58165138110977e-98,5.875447015509354e-106,1.457205171311094e-59,2.0254934438292803e-93,4.385840050259431e-71,6.677829358328014e-90,2.4084952322617745e-100,1.9341371381917247e-115,5.679895965953143e-126,1.3768541724525113e-126,1.203367680077533e-90,4.222685230582167e-107,1.9411549250215956e-109,2.0994482354986007e-109,3.76,0.0,0.8505847743222028,0.9999999984900478,1.4269140722294109e-33,1.3940253502989593e-81,2.2428231403737982e-13,2.242823142963119e-13,5.906007102488714e-15,4.9843047718969365e-28,6.051038997426412e-27,2.585677594294934e-22,1.0492991346152698e-27,2.4916891060810487e-25,1.3325361456682303e-25,5.066771105491454e-27,3.7362623443089586e-31,1.3463734569074384e-35,8.123757713767729e-16,1.312250044637285e-31,1.0875642859279735e-31,3.5373410951443006e-25,1.2607275792251968e-45,1.081670580949984e-29,1.9446388504434129e-28,2.4472833788081833e-36,9.024331523726038e-40,2.273756548601523e-39,1.0494272440029806e-35,7.770596770966755e-38,4.625415716163549e-47,1.5099463205136104e-09
1.7095976174913768e-15,0.6958323628362347,5.356602033817689e-22,4.180685810483326e-22,2.721743567277724e-25,1.2185637431521264e-15,0.0,0.0,8.859011276553119e-15,1.0448358655963585e-25,1.5803179258370944e-35,4.7620978470666134e-30,2.0089539003235228e-42,1.156854390101986e-50,3.989891990204763e-34,2.0581376406219894e-56,5.0805723249445316e-58,3.659293983797776e-65,2.7773092572517013e-64,4.9616535620455124e-88,1.1185497251650885e-96,8.15996839296558e-105,5.829712044856679e-59,3.006374327690082e-92,2.160952501335182e-70,7.721051862464489e-89,3.576413785078971e-99,4.647239353521314e-114,2.4493492076661403e-124,5.93742684022654e-125,1.3270103774558252e-89,1.01460374649212e-105,3.3255064055999306e-108,5.044439571148205e-108,3.76,0.0,0.8505847743220873,0.9999999977350731,3.897346103892006e-33,1.1674866850720343e-80,3.364234946741664e-13,3.364234952102524e-13,8.859011276294224e-15,1.0319377268954254e-27,1.2527906955689221e-26,5.353317519662409e-22,2.173593110895366e-27,5.158726264126079e-25,2.7588470915360624e-25,1.049010698293931e-26,7.735457499484793e-31,2.7875797826156433e-35,1.2185637431457905e-15,2.7168477845350556e-31,2.251663990506309e-31,7.323616115210198e-25,3.4435142830109524e-45,2.2394771916736197e-29,4.0261263380647453e-28,5.067152393346052e-36,2.619484558709335e-39,6.600011421890195e-39,2.177745750703194e-35,2.255564885411999e-37,1.2633452088601546e-46,2.2649180630359817e-09
2.2794635705020614e-15,0.6958323628362486,9.109293305085935e-22,5.576952527658268e-22,4.628974378011085e-25,1.6247517149243698e-15,0.0,0.0,1.1812015448452841e-14,1.776992240103036e-25,3.306553916363852e-35,9.963902203487786e-30,4.203403790385453e-42,2.4205264776503887e-50,6.785761576072808e-34,5.574929574709591e-56,1.3761874996066534e-57,1.1620186852038137e-64,8.913126357341929e-64,1.9568348869265503e-87,5.920409107364924e-96,3.7510230262988344e-104,1.5718386772888525e-58,1.431396533791047e-91,6.780504999436506e-70,3.47401471392485e-88,1.702952044929411e-98,2.5574688738190527e-113,1.6025397444005293e-123,3.884690046961693e-124,5.887679881991215e-89,5.583567403843515e-105,1.7992169790437222e-107,2.776056038341306e-107,3.76,0.0,0.8505847743219719,0.9999999969800992,8.154553706744096e-33,4.588345092911027e-80,4.4856467521243136e-13,4.4856467612417327e-13,1.181201544792411e-14,1.7550569135178245e-27,2.1306686542743716e-26,9.10459142944414e-22,3.698577546872502e-27,8.773642635977842e-25,4.692076557706145e-25,1.7840925366879757e-26,1.3155988122067074e-30,4.74108625556736e-35,1.6247517149135938e-15,4.62064756667082e-31,3.829491011298382e-31,1.2455553478081275e-24,7.205132775051018e-45,3.8087893234688934e-29,6.84738387507173e-28,8.618514170468076e-36,5.728516421083805e-39,1.4433476680511108e-38,3.712319863382289e-35,4.932666437177998e-37,2.6433420514770147e-46,3.019888753273636e-09
2.8493295235127457e-15,0.6958323628362626,1.3916050946992307e-21,6.974668448830913e-22,7.072029010735718e-25,2.0309396866965596e-15,0.0,0.0,1.4765019618119883e-14,2.714842709513004e-25,6.019455305740166e-35,1.8138903950499304e-29,7.65213626693905e-42,4.406476106184627e-50,1.036711069044309e-33,1.2523907595004527e-55,3.091562837345154e-57,3.0134379102782853e-64,2.3289714203313653e-63,6.16897646243088e-87,2.5117641446858373e-95,1.384884421913463e-103,3.52130791640741e-58,5.441490137567098e-91,1.7430804051236617e-69,1.2374532772787762e-87,6.474250132720656e-98,1.143624967323931e-112,8.718222506274388e-123,2.1133698750161557e-123,2.0907314891352423e-88,2.4968072652735255e-104,7.525959989360626e-107,1.2413706869354223e-106,3.76,0.0,0.8505847743218564,0.9999999962251268,1.484505682516726e-32,1.440805139528686e-79,5.607058556451373e-13,5.607058570380731e-13,1.4765019617222964e-14,2.681332096977154e-27,3.255179898521614e-26,1.390975888538287e-21,5.653507197826524e-27,1.3404143865358313e-24,7.1684330090034825e-25,2.725690357526393e-26,2.009937826324957e-30,7.243532710638581e-35,2.0309396866800953e-15,7.0593069531330594e-31,5.850597335695701e-31,1.902927191945321e-24,1.311695111815814e-44,5.819008719938602e-29,1.0461251201810962e-27,1.3168105959559897e-35,1.074747533854448e-38,2.7079161837922723e-38,5.68497598124581e-35,9.254354056168965e-37,4.812105514050172e-46,3.77485831606483e-09
3.989061429534115e-15,0.6958323628362906,2.6757975633592445e-21,9.774538936501081e-22,1.3599269840345431e-24,2.843315630240777e-15,0.0,0.0,2.06710279506157e-14,5.220546439669766e-25,1.5893138136357454e-34,4.7892058387696226e-29,2.020389739139471e-41,1.1634396845047988e-49,1.993558668186289e-33,4.856610022422711e-55,1.1988682442457397e-56,1.692349020913078e-63,1.3028295998218875e-62,5.084042424936493e-86,5.21735954392907e-94,1.6977620491063603e-102,1.364398069495784e-57,7.432278475767848e-90,9.833791983328986e-69,1.775264875320543e-86,8.84252088911442e-97,2.340622811128808e-111,2.9831059616087194e-121,7.231297726904201e-122,2.9900219981479218e-87,5.110139286450474e-103,1.7107391933969177e-105,2.540675683175141e-105,3.76,0.0,0.8505847743216254,0.9999999947151852,3.919535034945572e-32,1.3115075951117395e-78,7.849882161872414e-13,7.849882188658076e-13,2.067102794868119e-14,5.1561139064147264e-27,6.259593613577451e-26,2.674797384560527e-21,1.088450549142803e-26,2.5775693937846164e-24,1.3784642941683276e-24,5.241406077728213e-26,3.865039487713713e-30,1.3930037855768925e-34,2.8433156302091126e-15,1.3574803122856862e-30,1.1250492363576771e-30,3.659261632543452e-24,3.463465084901968e-44,1.1189922089976362e-28,2.0116595741005296e-27,2.5326020984228596e-35,2.940704737305085e-38,7.409350756995585e-38,1.0990650642349812e-34,2.5321600479635226e-36,1.2705392653690659e-45,5.28479398849803e-09
