Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268)
0.00011273769189995506,0.51022352481111,9.204786414729167e-08,4.374104946134698e-08,1.3697033976163853e-07,8.542859040492527e-06,0.0,0.0,6.249239951205907e-06,2.1690043537974052e-07,2.834588782622784e-08,1.6122843922929798e-05,2.468146612954166e-17,1.049234467081764e-24,2.696667718709466e-21,2.8208186974604753e-16,4.72931024082238e-14,1.2584838546837643e-13,5.883009489377743e-24,4.740454583931467e-31,6.621789968621644e-26,6.287808079804466e-32,2.6333915560976898e-18,7.716825186767858e-18,7.708904683722945e-19,5.894621303731375e-23,9.901327811773304e-33,1.1601652510646311e-25,1.4302399306397835e-24,8.335473441650052e-28,1.1684933141259975e-20,6.2845820458627144e-27,1.588984127104054e-28,9.236121987809683e-29,3.76,0.0,0.5068143383071332,0.9998629575737844,5.4699241289887436e-05,3.575073548215261e-13,1.245540030160474e-07,3.254614998197116e-05,3.083531130619957e-05,8.813392125687739e-14,4.066157595453988e-16,3.398531069234812e-08,3.2964832226676588e-09,3.0634739184517943e-06,4.948221522288843e-05,6.973476741465781e-10,1.928031841332536e-07,1.0521679103765264e-11,1.2174029984592514e-08,3.482388275736449e-08,5.877979163853715e-11,5.161942216995945e-08,2.2064745142753947e-13,1.5472826864743819e-12,8.734056221965432e-16,5.117880106075237e-09,5.0750588043221525e-14,1.3576116720030686e-11,1.0465231492050987e-12,3.17437729488333e-11,8.367646105575096e-17,5.913153334884116e-05,7.700075004912994e-22,1.6783507930430594e-18,1.2533168090736329e-17,1.5133438090875306e-10,1.2367442346266155e-10,2.057669038307591e-17,6.777328027776362e-17,7.745545397450806e-18,1.3716773993540541e-14,4.1530098459623043e-14,5.429641276073233e-09,1.5051471757670086e-15,3.3192895729426805e-12,3.9979438713658323e-13,2.3601740852160553e-14,2.095940307503613e-17,1.3710698891778965e-16,3.79389118075969e-12,6.653583017504975e-10,1.9070169518551246e-14,1.93413982369803e-12,7.9050995889407145e-16,1.6175041007570294e-13,1.7071620516705736e-17,3.1254675014501744e-25,6.977262870485756e-25,1.1540750381076867e-18,6.385662660328139e-24
0.00011667199557895521,0.5102236065985336,9.207231751405051e-08,4.375258762213638e-08,1.4148459642340503e-07,8.846177680343923e-06,0.0,0.0,6.456807182680378e-06,2.3132333321709929e-07,2.966491222664247e-08,1.669094070201976e-05,2.715288849334724e-17,1.0920302291212702e-24,2.717056845343864e-21,2.9186905317507376e-16,4.9079757292409316e-14,1.3801577623981102e-13,6.70430665101825e-24,5.585056713541253e-31,6.623295458471967e-26,1.1730003178004343e-31,2.7251192551961637e-18,8.572093678890364e-18,8.17066996539513e-19,6.633557783651734e-23,1.1074219916566313e-32,1.2930670222819143e-25,1.5982098126754735e-24,8.988512282384174e-28,1.2519354368127089e-20,6.825518715307459e-27,1.7299372785439172e-28,1.0926220670126285e-28,3.76,0.0,0.5068089927679573,0.9998584149742401,5.8435709896645996e-05,3.848651944342209e-13,1.2455228428810178e-07,3.369181272180108e-05,3.190400349225761e-05,8.813229087228612e-14,4.0660823577038883e-16,3.3984067408653494e-08,3.2963621772340583e-09,3.1700345262095414e-06,5.302899868563135e-05,7.255721961593588e-10,2.1383814551219871e-07,1.1825880282377286e-11,1.2815527975480114e-08,3.862541008563839e-08,6.293247671900619e-11,5.4969314351772116e-08,2.480024031273779e-13,1.6307961477546658e-12,9.204138078066734e-16,5.484545019258014e-09,5.4514572212704595e-14,1.4537901919456081e-11,1.0975620810698247e-12,3.4216502081028315e-11,9.281694331519341e-17,5.913126470180377e-05,8.542732217195272e-22,1.8659690707915314e-18,1.3539831326532177e-17,1.5660295520137866e-10,1.3256839337467305e-10,2.2395405927602544e-17,7.295808523191076e-17,8.344250452827825e-18,1.5100237276761273e-14,4.446008987519683e-14,5.42646945716588e-09,1.6573852369233527e-15,3.472149485836394e-12,4.1827762202634937e-13,2.6225284985563655e-14,2.320239049198922e-17,1.5481198177223692e-16,4.290373736320279e-12,6.653305791238005e-10,2.156596885403127e-14,2.238083986307969e-12,8.404702456727574e-16,1.6174818542527911e-13,1.9355599631990966e-17,3.549189339963791e-25,7.9188459050028375e-25,1.2856316052517384e-18,7.389117795466735e-24
0.00012044985692806793,0.5102236850521863,9.209572001232658e-08,4.376366821052831e-08,1.4580917272936807e-07,9.137504818131154e-06,0.0,0.0,6.655281615310717e-06,2.4553834892325835e-07,3.094948293575059e-08,1.7236439270035035e-05,2.966542204727545e-17,1.1334734639041175e-24,2.7366001735428583e-21,3.0124464760328757e-16,5.07956428109006e-14,1.5039175957163655e-13,7.587390168838971e-24,6.289327099786145e-31,6.625784515900727e-26,6.9527682867062e-32,2.813012915197795e-18,9.450289315769263e-18,8.625086945350141e-19,7.405024605794581e-23,1.2315088555977451e-32,1.4298535920258272e-25,1.771433270022914e-24,9.63923746804048e-28,1.3349737715471532e-20,7.370068075775649e-27,1.8720545030602708e-28,1.2769346544853971e-28,3.76,0.0,0.5068037455136236,0.9998539399498552,6.213745803088643e-05,4.120895968640271e-13,1.2455063564669246e-07,3.479231564090594e-05,3.292772732555467e-05,8.813071660736639e-14,4.0660097100130254e-16,3.398287424004156e-08,3.2962461609610345e-09,3.2721109957480895e-06,5.654832766520551e-05,7.528903170987104e-10,2.354059203621052e-07,1.318985866050077e-11,1.344990800291809e-08,4.2523424714061195e-08,6.704336074214188e-11,5.832642195165316e-08,2.766114754601038e-13,1.7134022324663459e-12,9.6690994022837e-16,5.848276753783068e-09,5.828846133033493e-14,1.549357860434875e-11,1.1479934534096948e-12,3.669608960823036e-11,1.0218982309343841e-16,5.913100005110918e-05,9.4070622214729e-22,2.0592355256422244e-18,1.4552079797014917e-17,1.6165085143514977e-10,1.4139620978834864e-10,2.423955123037798e-17,7.81345000535646e-17,8.942260064479477e-18,1.6506841830524693e-14,4.736457275761698e-14,5.423276131777008e-09,1.812193957363737e-15,3.619515854755062e-12,4.360967244217381e-13,2.892590133532131e-14,2.5498871284403544e-17,1.7324447462279269e-16,4.810306220534883e-12,6.653038285709018e-10,2.4179658965989968e-14,2.5647313374470456e-12,8.897023429268002e-16,1.6174603628172298e-13,2.1757718234807444e-17,3.995316824971907e-25,8.909917045832423e-25,1.4214812841273922e-18,8.467519623638913e-24
0.00012422771827718066,0.5102237634233494,9.211904522836772e-08,4.377475145694024e-08,1.501233837177988e-07,9.428899710158982e-06,0.0,0.0,6.8529310520752644e-06,2.6010557544413776e-07,3.225240058752941e-08,1.7781929393458353e-05,3.2317229841293537e-17,1.1752572303116417e-24,2.7561074550745585e-21,3.105974355949104e-16,5.2511796526464785e-14,1.6346346194218958e-13,8.571601097907822e-24,7.208850738748868e-31,6.626964499267125e-26,7.576859179648443e-32,2.900715830689595e-18,1.0386059979565586e-17,9.09022200516323e-19,8.240787320118336e-23,1.3675026350501522e-32,1.575926654054073e-25,1.9567636475737934e-24,1.0313194708373764e-27,1.4208902137319934e-20,7.939842663208638e-27,2.0209742012915955e-28,1.4848583595374242e-28,3.76,0.0,0.5067983865796681,0.9998493544505078,6.595048341275967e-05,4.4024916043854973e-13,1.2454898882350766e-07,3.589321885154501e-05,3.394893500361504e-05,8.812913391267666e-14,4.065936673595968e-16,3.3981681994264995e-08,3.2961304278092795e-09,3.373936254602476e-06,6.017865817696884e-05,7.804188004665016e-10,2.5835541428524584e-07,1.4669465492596108e-11,1.4102680153782884e-08,4.667136079249543e-08,7.12737427853862e-11,6.182473285627166e-08,3.076461395765134e-13,1.7984243467940158e-12,1.0147645443111977e-15,6.22338809453405e-09,6.222287013766263e-14,1.6481196894372248e-11,1.1998792509250281e-12,3.9281063949911686e-11,1.1216403893168484e-16,5.913072886696368e-05,1.0327107265060647e-21,2.2658660800451437e-18,1.5610174983425615e-17,1.666873523409994e-10,1.5050523849030845e-10,2.6182702323781547e-17,8.350611242347345e-17,9.563083306937018e-18,1.7991501094327227e-14,5.0357716461788736e-14,5.4199751449607316e-09,1.975616534087355e-15,3.7674329480383815e-12,4.539824774688106e-13,3.181091074620247e-14,2.793913845786429e-17,1.931397199600407e-16,5.374829135111676e-12,6.652769558626053e-10,2.7017511729126677e-14,2.9284222291986862e-12,9.401625162233655e-16,1.6174387462949083e-13,2.4377343618259784e-17,4.482333037911417e-25,9.99153038074792e-25,1.5670717871917212e-18,9.668210476725134e-24
0.00012800557962629338,0.5102238417095444,9.21422928112913e-08,4.378583859073052e-08,1.5442684413918914e-07,9.720361967926227e-06,0.0,0.0,7.049752761437494e-06,2.7501915356669033e-07,3.3574396580697175e-08,1.83274110579604e-05,3.511092073863463e-17,1.2173799359412083e-24,2.775577022739949e-21,3.1992659122644883e-16,5.4228217659730704e-14,1.7724780909451655e-13,9.665929657186535e-24,7.95569428183365e-31,6.626733214439492e-26,1.0585271535361588e-31,2.9882202711153784e-18,1.138116730409905e-17,9.566004146489863e-19,9.1446150658636e-23,1.5161375959690873e-32,1.7315841887329725e-25,2.154611751997838e-24,1.101044275257321e-27,1.509707811160173e-20,8.535476031651714e-27,2.1768737927205925e-28,1.718511522778056e-28,3.76,0.0,0.5067929162481362,0.9998446587691155,6.987451114854827e-05,4.693439925488307e-13,1.245473439259358e-07,3.6994534481306224e-05,3.496753567537244e-05,8.812754289082481e-14,4.065863253186821e-16,3.3980490901881005e-08,3.296015036624584e-09,3.4755012056165583e-06,6.391971075629478e-05,8.081564717668857e-10,2.82725886484485e-07,1.627099700340073e-11,1.4774206212373375e-08,5.107633433802877e-08,7.562227512361561e-11,6.546776318474527e-08,3.4123848038596643e-13,1.8859122963628583e-12,1.0640054727704777e-15,6.609848240422712e-09,6.632203282927443e-14,1.7501248177378443e-11,1.2532808585778462e-12,4.197381306265419e-11,1.227567262140773e-16,5.913045116669026e-05,1.1304483292860458e-21,2.4863851822990727e-18,1.671529749955968e-17,1.7171202656996496e-10,1.5989500847122458e-10,2.822814962969864e-17,8.907429642522485e-17,1.020688376624841e-17,1.9555639772825828e-14,5.3439012275967013e-14,5.416594752512077e-09,2.1478106322497796e-15,3.9158831537178e-12,4.719326967371353e-13,3.488693732013738e-14,3.052707802821801e-17,2.1455720536453128e-16,5.986212442479502e-12,6.652499659158655e-10,3.009093746768738e-14,3.332238408476173e-12,9.91846247663261e-16,1.617417006479826e-13,2.722750564472052e-17,5.0127157827818805e-25,1.1169168006618957e-24,1.7228166809160521e-18,1.1001362651301865e-23
0.0001317834409754061,0.5102239199083229,9.21654624162885e-08,4.379693068193421e-08,1.58719172996015e-07,1.0011891202319935e-05,0.0,0.0,7.245744094294739e-06,2.9027327971905125e-07,3.4916225059189725e-08,1.8872884251752388e-05,3.804903464155533e-17,1.2598399495780687e-24,2.795007225296535e-21,3.292312977119771e-16,5.594490544660327e-14,1.9176153315506633e-13,1.0879882524562941e-23,9.321378244813463e-31,6.626389564490312e-26,1.0029346493152892e-31,3.0755185895561443e-18,1.2437364536747553e-17,1.00523621048546e-18,1.0120465040011148e-22,1.6781973587369022e-32,1.8971232183871497e-25,2.3653885592279797e-24,1.1731041555145248e-27,1.601449933420521e-20,9.157631361743499e-27,2.339939143934692e-28,1.9801246052565553e-28,3.76,0.0,0.5067873348109504,0.9998398532082702,7.390925640388063e-05,4.993741987876331e-13,1.2454570106024772e-07,3.809627455386642e-05,3.598343948157825e-05,8.81259436444731e-14,4.0657894535221277e-16,3.397930117414865e-08,3.295900037316592e-09,3.5767968506947305e-06,6.777119609808884e-05,8.361021338984681e-10,3.0855614107751684e-07,1.8000866258044273e-11,1.546484000574191e-08,5.5745380051554795e-08,8.008757095284215e-11,6.92589616786444e-08,3.775230320826161e-13,1.975914829552865e-12,1.1146599844652987e-15,7.007626088347522e-09,7.059028589797443e-14,1.85542615264198e-11,1.3082604896576198e-12,4.4776808653456934e-11,1.3398482462857592e-16,5.913016696818401e-05,1.2340789905894999e-21,2.721327703575112e-18,1.786866689464325e-17,1.7672444738452545e-10,1.6956503084169614e-10,3.0379280290961035e-17,9.48403876487545e-17,1.087381977988635e-17,2.1200641993867697e-14,5.660792871008972e-14,5.413157004531028e-09,2.3289294127434104e-15,4.0648524214478915e-12,4.899456355194288e-13,3.816063915421814e-14,3.3266517501449206e-17,2.3755642522959246e-16,6.646747846317643e-12,6.652228632712582e-10,3.3411455542641806e-14,3.7794248450070365e-12,1.044749197241247e-15,1.617395145164645e-13,3.0321649129534556e-17,5.589022698586556e-25,1.2448489814622649e-24,1.889139167291642e-18,1.2477687044273408e-23
0.00013556130232451883,0.5102239980172667,9.21885537047042e-08,4.380802867490942e-08,1.6299999367049973e-07,1.0303487023653771e-05,0.0,0.0,7.440902484340022e-06,3.058622055156828e-07,3.627866153414101e-08,1.9418348965317864e-05,4.113404446753872e-17,1.3026356017450272e-24,2.814396428103124e-21,3.38510747679355e-16,5.766185913543903e-14,2.0702116739322177e-13,1.2223495957373581e-23,1.0579001558140091e-30,6.626625347215875e-26,7.171703510545629e-32,3.1626032253251616e-18,1.3556396235717586e-17,1.0549224361706879e-18,1.1172492514296773e-22,1.8544710070091547e-32,2.072839773609352e-25,2.5895052134845412e-24,1.2475052259443748e-27,1.6961402814015708e-20,9.80700202346851e-27,2.5103644591066132e-28,2.272042017510174e-28,3.76,0.0,0.5067816425698008,0.9998349380801235,7.805442451584824e-05,5.303398829675992e-13,1.2454406033156095e-07,3.919845098363595e-05,3.699655758505779e-05,8.812433627630257e-14,4.065715279339234e-16,3.397811300702711e-08,3.2957854728525817e-09,3.6778142938337792e-06,7.173281516651226e-05,8.642545675437343e-10,3.3588451432464404e-07,1.9865595905023105e-11,1.617492730994948e-08,6.068544903203715e-08,8.46682054485458e-11,7.320170850389042e-08,4.166366256403099e-13,2.068479624157864e-12,1.166754736962894e-15,7.416690254708923e-09,7.503206203173092e-14,1.9640801924599198e-11,1.3648811364504904e-12,4.769260836888114e-11,1.4586507265269684e-16,5.912987628990541e-05,1.3437609839845176e-21,2.9712393642871394e-18,1.9071542776296366e-17,1.817241928000159e-10,1.7951479902781332e-10,3.26395814819927e-17,1.0080568352473386e-16,1.1564044405915728e-17,2.2927852481905205e-14,5.986391197938653e-14,5.409679180789586e-09,2.519121662388214e-15,4.21432973688898e-12,5.080199202745991e-13,4.1638706395204287e-14,3.616122434346337e-17,2.6219685767156337e-16,7.358744522417192e-12,6.65195652173335e-10,3.699067287038046e-14,4.273392453608337e-12,1.0988671626697325e-15,1.617373164140068e-13,3.367363560390425e-17,6.213891612228368e-25,1.3835334396997934e-24,2.0664724192659366e-18,1.4108442116128865e-23
0.00013933916367363155,0.5102240760339892,9.221156634411331e-08,4.381913341247559e-08,1.6726893404988467e-07,1.0595149041706354e-05,0.0,0.0,7.635225448389435e-06,3.2178023731155955e-07,3.766250178647182e-08,1.9963805191214744e-05,4.43683580203373e-17,1.3457651852671024e-24,2.8337430132332904e-21,3.477641434427936e-16,5.937907798716964e-14,2.2304304114395717e-13,1.3707348669297604e-23,1.1855625103093142e-30,6.6271246193974e-26,5.424805136986553e-32,3.2494667065297416e-18,1.4739997972684182e-17,1.10565191568896e-18,1.2305061085780006e-22,2.0457416888084242e-32,2.2590288615460815e-25,2.827373026303883e-24,1.3242537179955437e-27,1.7938028974675635e-20,1.0484312141219621e-26,2.688352731399657e-28,2.596723886286778e-28,3.76,0.0,0.506775839836029,0.9998299137062716,8.230971110859172e-05,5.622411471368859e-13,1.2454242184380593e-07,4.030107557085809e-05,3.80068022005556e-05,8.81227208889785e-14,4.0656407353746963e-16,3.397692658403661e-08,3.2956713806885518e-09,3.778544744114904e-06,7.580425930814636e-05,8.926125315668207e-10,3.647488622289054e-07,2.1871810881597415e-11,1.690480576129492e-08,6.590340655772805e-08,8.936271685176379e-11,7.729931414744596e-08,4.587182355184796e-13,2.163653274704558e-12,1.2203157794738699e-15,7.837009100724849e-09,7.965188367002026e-14,2.076146835110883e-11,1.4232065201066907e-12,5.072385806041124e-11,1.5841400220059895e-16,5.9129579150873515e-05,1.4596508458328997e-21,3.2366771709886665e-18,2.032522597106794e-17,1.867108457249612e-10,1.8974378897284401e-10,3.501264382084069e-17,1.0697144371679061e-16,1.2277705397015323e-17,2.4738577670354447e-14,6.320638650167999e-14,5.4061748220265906e-09,2.7185319173325395e-15,4.364306679523703e-12,5.261544963182642e-13,4.532785928392452e-14,3.921490450291542e-17,2.8853794351836576e-16,8.12452479789388e-12,6.651683366280874e-10,4.0840262181861314e-14,4.817720605393829e-12,1.1541960458209851e-15,1.6173510651942188e-13,3.729774491473077e-17,6.8900408594221115e-25,1.5335719884674993e-24,2.2552599255172156e-18,1.590544215630856e-23
0.00014311702502274427,0.5102241539561366,9.223450000839557e-08,4.38302456544381e-08,1.7152562664870025e-07,1.0886876865759557e-05,0.0,0.0,7.828710586676347e-06,3.3802173576474015e-07,3.906856093349655e-08,2.050925292391853e-05,4.775431977087013e-17,1.3892269558503941e-24,2.853045380404584e-21,3.5699069726993057e-16,6.109656127573701e-14,2.398432748917191e-13,1.534257444712857e-23,1.3209445200681755e-30,6.627446137394673e-26,8.13223264033384e-32,3.336101652582439e-18,1.5989896040830784e-17,1.1574174500976533e-18,1.3522753146765436e-22,2.2528090315892547e-32,2.4559844339321006e-25,3.0794034755928394e-24,1.4033559784443913e-27,1.8944621762400683e-20,1.1190317141953682e-26,2.8741161671339014e-28,2.9567477638457004e-28,3.76,0.0,0.5067699269305089,0.9998247804176351,8.667480221213967e-05,5.950780915948655e-13,1.2454078569969092e-07,4.140415999701748e-05,3.90140866239752e-05,8.812109758511477e-14,4.065565826362636e-16,3.3975742078447344e-08,3.295557793867956e-09,3.878979518635949e-06,7.998521036841088e-05,9.211747634187993e-10,3.9518654850419626e-07,2.4026231101298417e-11,1.7654804772403166e-08,7.140602993349213e-08,9.416960757828778e-11,8.155501838795645e-08,5.039088259931305e-13,2.261481280418071e-12,1.2753685461506082e-15,8.268550760143899e-09,8.445435628660927e-14,2.191689175452672e-11,1.4833010398691038e-12,5.3873294104422704e-11,1.7164793342966483e-16,5.91292755706588e-05,1.5819033261179733e-21,3.518209863865671e-18,2.1631059713559496e-17,1.9168399409904241e-10,2.0025145934475746e-10,3.750216486602332e-17,1.1333889056582553e-16,1.3014945179436715e-17,2.663408676225973e-14,6.6634755407041e-14,5.402654522558917e-09,2.927300580704063e-15,4.514777043540191e-12,5.443485812589267e-13,4.9234846191826007e-14,4.2431200987661236e-17,3.1663906697020405e-16,8.94641980967237e-12,6.65140920447047e-10,4.497194017776528e-14,5.416159435360425e-12,1.2107318242048118e-15,1.6173288501120222e-13,4.1208676675990984e-17,7.620269576489017e-25,1.695584472471415e-24,2.4559558445817712e-18,1.788106487525719e-23
0.000146894886371857,0.5102242317813881,9.22573543778085e-08,4.384136609294905e-08,1.7576970872771212e-07,1.1178670104636665e-05,0.0,0.0,8.021355583113455e-06,3.5458111540678827e-07,4.049767258657642e-08,2.1054692159688667e-05,5.1294212560713506e-17,1.4330191326737744e-24,2.8723019477070885e-21,3.6618963164228895e-16,6.28143082875713e-14,2.574377755145022e-13,1.7140874496869295e-23,1.4659047506397e-30,6.627586948467554e-26,1.1202715131142642e-31,3.4225007766511974e-18,1.730780716829379e-17,1.210211818759016e-18,1.4830380560545265e-22,2.47649877143527e-32,2.663999354772403e-25,3.346008204707412e-24,1.484818467629446e-27,1.9981428759863746e-20,1.192580429353672e-26,3.0678762604937797e-28,3.3548102838827153e-28,3.76,0.0,0.5067639041835257,0.999819538554336,9.114937438430485e-05,6.288508149091174e-13,1.2453915200066854e-07,4.25077158204666e-05,4.0018325260890326e-05,8.811946646723931e-14,4.0654905570331416e-16,3.397455965508975e-08,3.295444741932649e-09,3.979110045371186e-06,8.427534081106074e-05,9.499399795497787e-10,4.2723443290915146e-07,2.6335664138412995e-11,1.8425245453090655e-08,7.720000640377205e-08,9.908734534975595e-11,8.597198932717236e-08,5.523511974257615e-13,2.3620080338233502e-12,1.3319378497428198e-15,8.711283168612443e-09,8.944416145671877e-14,2.310773293658808e-11,1.5452297217291436e-12,5.71437457570426e-11,1.8558296970526114e-16,5.912896556937588e-05,1.7106713406271205e-21,3.816418374828999e-18,2.2990430856517426e-17,1.9664323102789203e-10,2.110372517492988e-10,4.011195268620409e-17,1.199092095864364e-16,1.3775900837008925e-17,2.8615612746929644e-14,7.014840105956732e-14,5.3991265879653856e-09,3.145564035362992e-15,4.665736506748313e-12,5.62601624333479e-13,5.336644165169394e-14,4.581369249661937e-17,3.465595376209725e-16,9.826765169964124e-12,6.651134072837353e-10,4.9397445719136067e-14,6.072631952401451e-12,1.2684705262514748e-15,1.617306520674591e-13,4.542155158384086e-17,8.407457965430436e-25,1.8702088402921087e-24,2.669025368327911e-18,2.004825834314496e-23
0.00015067274772096972,0.5102243095074562,9.228012913905738e-08,4.385249536493002e-08,1.80000822409421e-07,1.1470528366740517e-05,0.0,0.0,8.213158205522355e-06,3.714528442209192e-07,4.195068809316661e-08,2.160012289645636e-05,5.499025923383614e-17,1.4771398989929748e-24,2.891511151487675e-21,3.753601795087945e-16,6.453231832090281e-14,2.7584223169208547e-13,1.911452950408036e-23,1.6316061320432726e-30,6.627773691030486e-26,1.3091386403105625e-31,3.508656888045399e-18,1.869543823715783e-17,1.2640277805830504e-18,1.6232995538298124e-22,2.7176570607922034e-32,2.883365368529328e-25,3.627599021548124e-24,1.5686477576510314e-27,2.104870130600205e-20,1.2691593237794118e-26,3.269863816685919e-28,3.79372876513167e-28,3.76,0.0,0.5067577719346493,0.9998141884655724,9.573309483557525e-05,6.635594139329317e-13,1.2453752084690304e-07,4.361175447226452e-05,4.1019433654293066e-05,8.811782763775946e-14,4.0654149321106775e-16,3.397337947181307e-08,3.2953322516595385e-09,4.078927865955174e-06,8.867431384070093e-05,9.789068758275778e-10,4.609288599561423e-07,2.8806997916607106e-11,1.9216440536093574e-08,8.329193113282991e-08,1.0411436434601938e-10,9.055332248182228e-08,6.041898326207987e-13,2.4652768099940716e-12,1.3900478756168028e-15,9.165174094570816e-09,9.462604974417613e-14,2.433468036020799e-11,1.609058166595194e-12,6.053813753046698e-11,2.0023499272753247e-16,5.912864916767615e-05,1.846105924485813e-21,4.131896296338776e-18,2.4404771096746458e-17,2.0158815491455245e-10,2.2210059094850953e-10,4.284592949538436e-17,1.266835500147515e-16,1.4560704100088673e-17,3.068435337573626e-14,7.374668559047978e-14,5.395597567497055e-09,3.373454752111825e-15,4.817182342898284e-12,5.809132710732992e-13,5.772944438381533e-14,4.9365892107713944e-17,3.783585737346165e-16,1.076789665797063e-11,6.650858006629562e-10,5.412851815028131e-14,6.79123595042353e-12,1.3274082100216972e-15,1.617284078658623e-13,4.995191259957148e-17,9.254567533052399e-25,2.058101211087256e-24,2.8949450949392003e-18,2.2420547270910467e-23
