Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124),S(3821),CHO2(141),S(579),CHF2O(164)
9.364900224702991e-05,0.9683894606647181,0.004441257548291351,0.001390735407318781,0.0012274370515169741,0.15973358891048334,0.0,0.0,0.00020978658644623085,2.1209566150291946e-06,0.16591673045519265,0.21837991336110912,6.751713693876042e-05,1.3480435713705722e-08,5.697942885494866e-07,1.144058094996643e-05,0.00023800033378684429,0.0013736366665870064,5.683541815388348e-05,1.4464535517533106e-08,3.852473540130212e-06,1.6550569624680648e-09,8.468780065592706e-07,5.300031998481881e-06,8.747925306538708e-09,0.0001122041046801976,1.0206999249499689e-08,3.3440659991541006e-06,2.937238755775116e-07,2.5611842704994407e-09,2.809565200566584e-07,5.009207620674486e-11,1.5088666010382787e-09,4.868130372126893e-08,3.76,0.0,0.029900920121547336,0.42550754063361224,0.27651282642247427,0.0009707857343121583,0.00019238673820167487,0.9029269148071484,0.013894860398262507,2.170011083076258e-12,6.376145431341521e-13,1.4824442524140415e-05,1.2997699697139898e-05,1.3651606390846577e-06,0.25569681166665537,0.007517873548015556,0.0003869061900278517,2.1447616956991632e-05,0.16380099235778905,0.016264893114379418,4.905457623500752e-07,0.007376145331271317,6.956490840128272e-10,9.03206474546556e-06,2.4994769781049713e-07,0.001021269699772979,6.254996116911785e-06,0.00014678752916583274,2.2562356198349074e-05,0.019758235488216522,1.1013822677022363e-09,0.0007861576786114867,1.0743612600381397e-10,3.025778693810397e-07,2.1427751510518293e-06,0.004659256463411901,0.004332279973162978,7.1370913285767605e-06,0.0001737451862089669,2.2134921327375013e-05,3.43286574431603e-05,5.98323952310812e-07,8.986028216571607e-05,5.795832468323712e-09,0.00016676456102332978,1.8544508036845732e-08,0.00028519370621117856,1.4050222713024673e-10,1.354295333370573e-08,7.0998627555203e-06,3.286786857082359e-08,9.711602441160033e-11,0.0006399475557696603,3.284072614783866e-08,6.759943583995233e-09,0.016140476464422807,3.547506840290595e-07,2.6618754508938514e-05,2.527283128970835e-05,1.1068384970202254e-15,5.8883514824969e-12,2.8019389069238848e-06,2.9737103684184336e-11,1.8110863873137183e-13,1.469892551072694e-08,3.266738810337131e-14,2.696965628186045e-09,1.1178442003107461e-09,1.1810998362442199e-07
9.390872658144141e-05,0.9685066563407043,0.0045152068308481836,0.0014125747612571524,0.0012500447157031745,0.15946524944468957,0.0,0.0,0.00021121198293731652,2.133122094581068e-06,0.16657790907914388,0.21847409501826354,6.838503560760222e-05,1.4174297502107108e-08,5.910625684248496e-07,1.1673809685477218e-05,0.00023999698567099464,0.0013719345085525536,5.7768989556094516e-05,1.4743454354464496e-08,3.910216760568012e-06,1.7079993638046664e-09,8.683170647172054e-07,5.3676037733543275e-06,8.87475568743174e-09,0.00011271975910515612,1.0541578275741152e-08,3.3904863461605735e-06,2.9576414630065736e-07,2.6143401107876345e-09,2.862162711777697e-07,5.0940552875074806e-11,1.5468759379704634e-09,4.948330337435241e-08,3.76,0.0,0.029324471453388932,0.42439445399134124,0.27711039027659295,0.0009676418631952695,0.0001886788950933578,0.9040980640154288,0.013786212111557845,2.1237353529273184e-12,6.236660018824826e-13,1.4628080933254503e-05,1.310791500938112e-05,1.350789440593316e-06,0.2564171147656288,0.00749076437959752,0.0003802933392525316,2.1349634176491925e-05,0.16368057218672516,0.016029692746588442,4.829080793574622e-07,0.007387724653009626,6.905765085642651e-10,9.000517957476184e-06,2.490736713693824e-07,0.001020162809770641,6.265189577246691e-06,0.00014707854838057972,2.2574260943519696e-05,0.01964479159672961,1.0931162309287104e-09,0.0007841011990457169,1.0749151738256784e-10,3.045844454837538e-07,2.1656000930342327e-06,0.004635989697445436,0.004256865504840896,7.213228537312319e-06,0.00017616676194944276,2.244511378508758e-05,3.469952184362333e-05,6.093519858222272e-07,9.117913046611857e-05,5.842402100021307e-09,0.00016820011556435208,1.8652883172446244e-08,0.00028704506624886,1.4346334043880195e-10,1.3627958533737587e-08,7.048579287667899e-06,3.2330438636717214e-08,9.615075743897568e-11,0.000637282499971369,3.309176518625645e-08,6.872586267812298e-09,0.016215836413674942,3.564081105678863e-07,2.712419671297485e-05,2.5467437724542107e-05,1.0992129555988754e-15,5.917460544293464e-12,2.815072973924653e-06,3.029375434216401e-11,1.825639981180957e-13,1.455982623498593e-08,3.292991696156993e-14,2.7248913906447293e-09,1.1169951755195667e-09,1.1695195435028946e-07
9.414247848241175e-05,0.9686121902973985,0.004584128248626394,0.0014329565515972748,0.0012711365156933424,0.1592186733438632,0.0,0.0,0.00021252169315189997,2.144459067937282e-06,0.167177413356004,0.2185580058198382,6.918852697458123e-05,1.484371018421423e-08,6.112439777616755e-07,1.1891685963547104e-05,0.00024181861869075307,0.0013703216054940957,5.862738754564515e-05,1.5003642661320664e-08,3.963369993858449e-06,1.758144750943353e-09,8.884636848552683e-07,5.4297366524450085e-06,8.992206301904122e-09,0.00011317046577719981,1.0856471980356076e-08,3.433158145346589e-06,2.975796953244689e-07,2.6635483111365566e-09,2.9111432917507896e-07,5.172582909572229e-11,1.5823442303318222e-09,5.022212012804566e-08,3.76,0.0,0.028807467730300365,0.42338528394993163,0.27765197859868807,0.0009647154785256332,0.00018534715917649085,0.9051542978271351,0.013687550674671693,2.082311387987481e-12,6.111771745287611e-13,1.4451762876724275e-05,1.3212132005314289e-05,1.3377970961540202e-06,0.2570717125275825,0.007466210202737195,0.00037434551513819035,2.1261369078405887e-05,0.16356733923890998,0.01581704473856432,4.7602345008358163e-07,0.007398558416499645,6.860118405438565e-10,8.971731209005535e-06,2.4827609786532364e-07,0.0010191507635596668,6.274605943619449e-06,0.00014734589267410207,2.2585785165191254e-05,0.019540549539120593,1.0856958322834734e-09,0.0007822367110474344,1.0754746046285594e-10,3.064401843148437e-07,2.1866756759332314e-06,0.004614870304545252,0.004188986646823749,7.283516342569579e-06,0.0001784075551116771,2.2732137565068605e-05,3.504226447083498e-05,6.196355403251954e-07,9.241195648131522e-05,5.885427236744316e-09,0.0001695208102426277,1.8752529131354933e-08,0.0002887347184486141,1.4622868252122266e-10,1.3706304891261414e-08,7.00207100692576e-06,3.1849842318746604e-08,9.52788807962186e-11,0.0006348236118623471,3.3324019116128836e-08,6.9775765723315045e-09,0.016283705124736852,3.579007914273476e-07,2.7593401360291842e-05,2.564536809690609e-05,1.0922492134746894e-15,5.943991336853745e-12,2.8270197374478e-06,3.0812949177360226e-11,1.839085891761155e-13,1.4436881917291992e-08,3.317246478582482e-14,2.750767731555204e-09,1.1162428893603401e-09,1.1590655605891046e-07
9.43762303833821e-05,0.9687177938251746,0.004655400738146696,0.001454061587847904,0.0012929699377051329,0.15896713930244524,0.0,0.0,0.00021385729490893313,2.1561741999272303e-06,0.16778127295262865,0.21864112031138577,7.001408094799998e-05,1.5559441489939833e-08,6.324776834251098e-07,1.2117465702048103e-05,0.00024366378695665886,0.001368629706270632,5.950350101814955e-05,1.5272963584300806e-08,4.017689205169128e-06,1.8108192862073708e-09,9.094607485398853e-07,5.4931601202895145e-06,9.112909746895489e-09,0.00011360776195188602,1.1185178139971719e-08,3.4767035542808703e-06,2.993732799871031e-07,2.7140972759573726e-09,2.9617547632860177e-07,5.2532459385909065e-11,1.619065859339723e-09,5.097766390742978e-08,3.76,0.0,0.028292139123561343,0.42236881196827275,0.27819727383218396,0.0009616946983545736,0.0001820206819614905,0.9062127944247612,0.013588007629325619,2.041102481960225e-12,5.987505057495179e-13,1.4275829914699967e-05,1.332134910663298e-05,1.324744867036667e-06,0.25773253182230416,0.007441502353732431,0.0003684003583876148,2.117300237996637e-05,0.16344935461491958,0.015603462852311543,4.6912689094631396e-07,0.007409785088953119,6.814466485101656e-10,8.942557877516002e-06,2.474677977626583e-07,0.0010181217470613612,6.284246636601521e-06,0.00014761830550702023,2.259805431558643e-05,0.0194342295088659,1.07829294524891e-09,0.0007803587331580903,1.0760921339870439e-10,3.0834502108436726e-07,2.2082737615050096e-06,0.004593569401617916,0.0041211007057366505,7.355533025772598e-06,0.00018070887622168998,2.3026903799495357e-05,3.539382426689027e-05,6.302753871861218e-07,9.36902828443823e-05,5.9295424260068154e-09,0.0001708694125931892,1.8854208092422317e-08,0.000290447338789658,1.4909408368446524e-10,1.3786489258741221e-08,6.955209379587343e-06,3.1372156574700514e-08,9.440377731889185e-11,0.0006323056758731136,3.3562472584428366e-08,7.08615467178321e-09,0.016351612992083625,3.593943469237098e-07,2.8076752208605503e-05,2.582602733211402e-05,1.0851869790616866e-15,5.970847186320956e-12,2.839089931419482e-06,3.135027500570288e-11,1.8528724725976014e-13,1.4316119594251876e-08,3.3421158076364744e-14,2.777375949682976e-09,1.115500063863382e-09,1.1485784085404403e-07
9.460998228435244e-05,0.968823481631231,0.004729135183750033,0.0014759258616169404,0.0013155817965873967,0.15871049103959764,0.0,0.0,0.000215219210939253,2.168277892165134e-06,0.16838963415495428,0.21872345011611455,7.086256113085226e-05,1.6325474703471965e-08,6.548335186576619e-07,1.2351506267207987e-05,0.0002455326346849209,0.0013668564624587508,6.0397813971571383e-05,1.5551882118348646e-08,4.073218967269031e-06,1.8661931948637774e-09,9.313531774633648e-07,5.557915839013755e-06,9.236990221645802e-09,0.00011403090662554258,1.1528484610201833e-08,3.5211494847240874e-06,3.0114245384014235e-07,2.766031434157057e-09,3.0140730188142905e-07,5.336129845956818e-11,1.6571018983605017e-09,5.1750546327232557e-08,3.76,0.0,0.027778457301587726,0.4213447371952299,0.27874640083585284,0.0009585769080245019,0.00017869969650427279,0.9072737325013452,0.013487532574406784,2.0001115082938784e-12,5.863867686202819e-13,1.4100281808977647e-05,1.34358135530051e-05,1.3116280535557615e-06,0.25839980430656995,0.007416634874820603,0.0003624570196250076,2.1084507903335953e-05,0.16332646275031865,0.015388930483527408,4.6221664991507906e-07,0.007421406179737756,6.768797711802427e-10,8.912985085782459e-06,2.466484133314241e-07,0.0010170737090344022,6.29410542778107e-06,0.00014789569183906544,2.261104235731791e-05,0.019325783033029696,1.0709069964141187e-09,0.0007784667095748804,1.0767680275963153e-10,3.1030086511938605e-07,2.2304116515306127e-06,0.004572075046585545,0.004053206277962195,7.429335568970352e-06,0.00018307312941894929,2.3329720288833484e-05,3.57545264674441e-05,6.412887341910383e-07,9.501619653625969e-05,5.9747835636768104e-09,0.0001722466279846937,1.8957953296788336e-08,0.00029218370823674784,1.520646786025485e-10,1.3868607469382924e-08,6.907975307505061e-06,3.0897366266242426e-08,9.352518917991052e-11,0.0006297267908089999,3.3807339579069924e-08,7.198490095761809e-09,0.01641955649530138,3.6088870123294475e-07,2.8574849556071807e-05,2.6009506599184282e-05,1.0780232012481108e-15,5.9980379194160964e-12,2.8512874969693874e-06,3.1906633846178396e-11,1.8670109419130752e-13,1.4197595747511573e-08,3.367619920028489e-14,2.8047440278837014e-09,1.1147647854122225e-09,1.1380549753717482e-07
9.484373418532278e-05,0.9689292688900388,0.0048054488694763454,0.001498587598335479,0.001339011172116231,0.15844856450719685,0.0,0.0,0.00021660784856252776,2.1807807663241166e-06,0.16900264917677296,0.21880500741755596,7.173486749868827e-05,1.71461949046576e-08,6.783867675919213e-07,1.2594182781012968e-05,0.00024742526687484954,0.0013649993858230191,6.131082268810191e-05,1.5840892183446172e-08,4.130006078612979e-06,1.9244501500259246e-09,9.541886932045003e-07,5.624046922126156e-06,9.364577170580038e-09,0.00011443912348443965,1.1887231909453613e-08,3.5665235424864554e-06,3.02884591555648e-07,2.8193963560638473e-09,3.068178089854643e-07,5.4213240436263025e-11,1.6965169919976448e-09,5.254140719103484e-08,3.76,0.0,0.027266394821647593,0.4203127458808147,0.27929948878795013,0.000955359378221349,0.00017538446171529339,0.9083372968933282,0.013386072711917593,1.9593416520327157e-12,5.740868255228629e-13,1.3925118911343045e-05,1.3555787737586097e-05,1.2984417713401783e-06,0.2590737723284292,0.007391601590660313,0.0003565146473934679,2.0995857541366772e-05,0.1631984991513773,0.015173430987594208,4.552909397000321e-07,0.007433422475464831,6.723099819547481e-10,8.882999322487925e-06,2.4581756921592965e-07,0.0010160044271089264,6.304174763673428e-06,0.00014817792934225302,2.2624718575167954e-05,0.019215159597768237,1.063537338075988e-09,0.0007765600606656008,1.0775024283050145e-10,3.123097039423293e-07,2.253107128055954e-06,0.004550374556623389,0.003985302067896127,7.504982519386023e-06,0.00018550282620811485,2.3640908623924623e-05,3.612470875506059e-05,6.526938086140484e-07,9.639189609445342e-05,6.021187553572285e-09,0.000173653168694039,1.9063796621011856e-08,0.00029394464430964104,1.5514592909711136e-10,1.39527615274352e-08,6.860348668038223e-06,3.0425457911614564e-08,9.264284686147598e-11,0.0006270849711498262,3.405884242026834e-08,7.314762176902467e-09,0.016487531693764813,3.623837694551784e-07,2.9088323239148853e-05,2.619590069224041e-05,1.0707547086210489e-15,6.0255736096656755e-12,2.863616493450526e-06,3.24829833066612e-11,1.8815128327414094e-13,1.4081370249502989e-08,3.393779620078576e-14,2.8329010934090004e-09,1.1140348986589777e-09,1.1274920443565834e-07
9.507748608629312e-05,0.9690351712693693,0.004884465901248414,0.0015220874201253634,0.0013632995702737287,0.15818118745125198,0.0,0.0,0.00021802359615562977,2.1936936482734304e-06,0.16962047644187317,0.21888580500545016,7.263193762440309e-05,1.8026433652307e-08,7.032186360031707e-07,1.2845888937919158e-05,0.0002493417437894523,0.0013630558381612866,6.224303563508694e-05,1.6140518677788708e-08,4.188099687088988e-06,1.9857884352998507e-09,9.780180123346023e-07,5.691597959818852e-06,9.495805482243803e-09,0.00011483159925731854,1.2262317004154307e-08,3.6128539992390342e-06,3.0459687640469737e-07,2.8742387003407043e-09,3.1241543850881307e-07,5.508922058684493e-11,1.7373795828579182e-09,5.335091581550062e-08,3.76,0.0,0.026755925240074682,0.4192725106954678,0.2798566713515832,0.0009520392595118829,0.00017207526395182833,0.9094036788333554,0.01328357272612016,1.918796426879656e-12,5.618516327713816e-13,1.3750342190928458e-05,1.3681550272398128e-05,1.2851809437547904e-06,0.2597546895381072,0.00736639610224181,0.00035057238959595977,2.090702110711374e-05,0.1630652897995998,0.014956947727287924,4.483479386190148e-07,0.007445833938533272,6.677359844820302e-10,8.852586405981183e-06,2.44974871429371e-07,0.001014911493131374,6.314445606219055e-06,0.00014846486553612493,2.2639047051519908e-05,0.019102306560585633,1.056183238590243e-09,0.0007746381817110983,1.0782953327164719e-10,3.143736061286438e-07,2.276378440362685e-06,0.004528454459622076,0.003917386905353833,7.582533943354116e-06,0.00018800058990945266,2.396080476243592e-05,3.6504721580608485e-05,6.645099269794309e-07,9.781969777531079e-05,6.068792291249176e-09,0.00017508975191131833,1.9171768257156926e-08,0.00029573100319473964,1.583436485569822e-10,1.4039060064265392e-08,6.812308257215549e-06,2.995641974383493e-08,9.175646861011448e-11,0.0006243781432335741,3.431721202977993e-08,7.435160699919175e-09,0.016555534183001378,3.6387945667133363e-07,2.9617834108120977e-05,2.6385308182009486e-05,1.0633782052153952e-15,6.0534645760604384e-12,2.8760811012490677e-06,3.3080340556273785e-11,1.8963899880088214e-13,1.3967506511096687e-08,3.420616271086774e-14,2.8618774547917705e-09,1.1133079849612166e-09,1.1168862911904069e-07
9.531123798726346e-05,0.9691412049466028,0.004966317663028686,0.001546468523461875,0.0013884910991915345,0.15790817894260228,0.0,0.0,0.00021946681918518803,2.207027547705771e-06,0.17024328088178992,0.2189658563259708,7.355474787643174e-05,1.897152088152056e-08,7.294167791309022e-07,1.3107037840669832e-05,0.0002512820747645595,0.0013610230202159364,6.31949732918117e-05,1.64513197330423e-08,4.247551421243531e-06,2.0504222290501144e-09,1.0028950560099861e-06,5.760615038941928e-06,9.630815684806283e-09,0.0001152074820022131,1.2654697440074081e-08,3.6601697538148846e-06,3.0627628680401044e-07,2.930606143181352e-09,3.1820909407961907e-07,5.5990217068094853e-11,1.7797621556881333e-09,5.417977240026055e-08,3.76,0.0,0.026247023234992808,0.4182236900046172,0.2804180868454472,0.000948613576590952,0.00016877241867086312,0.9104730762117627,0.013179974657557941,1.878479691480736e-12,5.496822452814231e-13,1.357595326256889e-05,1.3813397134497876e-05,1.2718402941708227e-06,0.2604428215437591,0.007341011780951791,0.00034462939517625326,2.0817966158057283e-05,0.1629266505052037,0.014739464127495527,4.4138579179778676e-07,0.00745863959287633,6.631564075459922e-10,8.821731445641457e-06,2.441199062790574e-07,0.0010137922971972498,6.324907273964604e-06,0.00014875631439342457,2.2653986068487244e-05,0.01898716905910144,1.0488438732029494e-09,0.0007727004415650927,1.079146572837644e-10,3.1649472420584773e-07,2.300244292332302e-06,0.004506300442100379,0.003849459764851323,7.66205137860945e-06,0.00019056916018996643,2.428975962157063e-05,3.6894928472957016e-05,6.767575702556497e-07,9.930204199930022e-05,6.117636645034651e-09,0.00017655709734700883,1.928189634812974e-08,0.0002975436820169647,1.6166402847762956e-10,1.4127618835408902e-08,6.7638317264544734e-06,2.9490241765086757e-08,9.086575982202511e-11,0.0006216041412747558,3.4582688189308203e-08,7.559886602153867e-09,0.016623559046180646,3.653756568946881e-07,3.016407557391861e-05,2.6577831573313115e-05,1.0558902660997423e-15,6.081721381047326e-12,2.8886856244726477e-06,3.369978665534582e-11,1.9116545545563886e-13,1.3856071633557394e-08,3.448151784451601e-14,2.891704639297602e-09,1.112581338045517e-09,1.1062342811940902e-07
9.55449898882338e-05,0.9692473866277445,0.005051143302590472,0.0015717768701687584,0.0014146326587858363,0.15762934888165456,0.0,0.0,0.00022093785584803596,2.220793633704402e-06,0.17087123424579267,0.21904517553579042,7.450431452056377e-05,1.998734345540481e-08,7.570758730822911e-07,1.337806284652444e-05,0.00025324621140221783,0.0013588979597239238,6.416716790692064e-05,1.6773889135276177e-08,4.308415527249737e-06,2.118583006948505e-09,1.0288771711914221e-06,5.831145756630241e-06,9.76975414178297e-09,0.00011556587935110975,1.3065395765093227e-08,3.708500282454035e-06,3.079195820970584e-07,2.988547288664939e-09,3.242081684444204e-07,5.691725267891927e-11,1.8237414946047244e-09,5.5028709420044994e-08,3.76,0.0,0.02573966474114911,0.4171659271063598,0.2809838784171921,0.0009450792223098445,0.00016547627222098099,0.9115456938431741,0.013075217773005804,1.838395667198961e-12,5.375798216728794e-13,1.3401954416011728e-05,1.3951642879717469e-05,1.2584143380416912e-06,0.2611384466052698,0.0073154417628073076,0.00033868481603737457,2.0728657808528394e-05,0.16278238621581106,0.014520963736657412,4.3440261265960046e-07,0.007471837397574583,6.585697995360258e-10,8.790418801259808e-06,2.4325223923615467e-07,0.001012644010579755,6.335547263773898e-06,0.00014905205229849601,2.2669487522743685e-05,0.018869689917623497,1.0415183144061701e-09,0.0007707461812458783,1.0800557950589324e-10,3.186752975291366e-07,2.3247238236085026e-06,0.004483897294079081,0.0037815197866619063,7.74359777202272e-06,0.00019321139749019155,2.4628139652759865e-05,3.7295706292312756e-05,6.894584642374948e-07,0.00010084149997318981,6.167760422669122e-09,0.00017805592444510064,1.939420657775934e-08,0.0002993836212487979,1.6511366713828505e-10,1.4218561257211514e-08,6.7148955157651365e-06,2.9026915808446535e-08,8.997041239989064e-11,0.0006187607032685595,3.4855519780611595e-08,7.689152720031625e-09,0.016691600801223234,3.6687225192749013e-07,3.072777517416202e-05,2.6773577466476214e-05,1.0482873329992326e-15,6.1103548268199105e-12,2.9014344934897802e-06,3.434247122417084e-11,1.9273189726734454e-13,1.3747136560307e-08,3.476408600753058e-14,2.922415426861089e-09,1.1118519347921027e-09,1.095532466790767e-07
9.577874178920415e-05,0.9693537335682045,0.005139090248621372,0.0015980613929222377,0.001441774144253135,0.1573444974761781,0.0,0.0,0.00022243701224323998,2.2350032057466166e-06,0.17150451542309594,0.21912377756030335,7.548169471415585e-05,2.1080410012158694e-08,7.862982347017228e-07,1.3659418411651102e-05,0.0002552340400894145,0.001356677498550161,6.516016317726824e-05,1.710885891095383e-08,4.370749011610231e-06,2.1905210617329795e-09,1.0560253688906285e-06,5.903239226364321e-06,9.912773246915987e-09,0.00011590585671942578,1.3495504213872062e-08,3.7578755763593368e-06,3.095232875682708e-07,3.048111555877501e-09,3.3042257089298504e-07,5.787139662446332e-11,1.869398953285235e-09,5.589849303130963e-08,3.76,0.0,0.025233827097623524,0.416098849431048,0.28155419421923805,0.0009414329514925362,0.00016218720373314163,0.9126217437374567,0.012969238431884933,1.7985489570337749e-12,5.255456296411541e-13,1.3228348645983802e-05,1.4096621953702966e-05,1.2448973751510254e-06,0.26184185636815627,0.007289678943003865,0.0003327378092214913,2.0639058531034085e-05,0.16263229027705262,0.014301430295564983,4.273964849769547e-07,0.007485424107148454,6.539746226960507e-10,8.758632040081811e-06,2.4237141374152304e-07,0.0010114635673386153,6.34635104787343e-06,0.00014935181368704785,2.2685496244239813e-05,0.018749809551636163,1.0342055203104136e-09,0.0007687747124576431,1.0810224339094279e-10,3.2091765508486334e-07,2.3498365821524887e-06,0.0044612288507649865,0.0037135662997745374,7.82723738538629e-06,0.0001959302873496102,2.4976327404695097e-05,3.7707445421183054e-05,7.026356656178224e-07,0.00010244078050906279,6.219204322379666e-09,0.00017958694915221128,1.9508721710882095e-08,0.00030125180726486416,1.6869960059020877e-10,1.4312018983474887e-08,6.6654747850014614e-06,2.8566435602379477e-08,8.907010410656887e-11,0.000615845466796308,3.513596501721934e-08,7.823184584133712e-09,0.016759653343096332,3.6836911011374356e-07,3.1309696166697905e-05,2.6972656722070424e-05,1.040565710001367e-15,6.139375949640861e-12,2.914332267287094e-06,3.5009617455646995e-11,1.9433959608078648e-13,1.3640776226753636e-08,3.505409662166347e-14,2.9540438802632115e-09,1.1111164037439508e-09,1.0847771853630424e-07
9.601249369017449e-05,0.9694602635930412,0.005230314764704089,0.0016253742180679734,0.0014699686656504025,0.15705341468749429,0.0,0.0,0.00022396455695701596,2.249667658905595e-06,0.17214331077928183,0.21920167815683136,7.648798738641245e-05,2.2257924663123174e-08,8.171945046910059e-07,1.3951580929861757e-05,0.00025724537370866495,0.0013543582787385229,6.617451382388278e-05,1.7456902124476455e-08,4.43461179048033e-06,2.2665071586195088e-09,1.0844045794815523e-06,5.976946074801868e-06,1.0060031613349503e-08,0.00011622643547745605,1.3946189721727307e-08,3.8083260639474053e-06,3.110836785793628e-07,3.1093490390807563e-09,3.368627556354746e-07,5.885376626226759e-11,1.916820740780837e-09,5.67899244925972e-08,3.76,0.0,0.02472948921054763,0.41502206769608657,0.2821291875874937,0.0009376713745088221,0.00015890562705848016,0.9137014453756072,0.012861969949030648,1.758944564567808e-12,5.13581051366464e-13,1.3055139681804354e-05,1.4248690100598592e-05,1.2312834819841973e-06,0.26255335664484736,0.007263715970905544,0.000326787539398524,2.0549127935881577e-05,0.16247614363601778,0.01408084781489932,4.20365465486761e-07,0.007499395115920024,6.493692468829016e-10,8.726353891113068e-06,2.4147694993571514e-07,0.0010102476443017672,6.357301854150591e-06,0.00014965528638101653,2.2701949229622905e-05,0.018627465869892248,1.0269043219254102e-09,0.0007667853160290454,1.082045683521567e-10,3.232242181901749e-07,2.3756024895116505e-06,0.004438277930494298,0.003645598847089351,7.913035676931234e-06,0.00019872894464910952,2.5334722080831104e-05,3.813054990142803e-05,7.163136544646829e-07,0.00010410273707369238,6.272009870728326e-09,0.00018115088015076226,1.962546107447182e-08,0.0003031492750689594,1.724293362377597e-10,1.4408132527359627e-08,6.615543341341484e-06,2.8108796832938086e-08,8.816449790498363e-11,0.0006128559647251,3.542429165642187e-08,7.962221271236217e-09,0.016827709880318086,3.698660849670581e-07,3.191063916635458e-05,2.717518462926955e-05,1.0327215593287654e-15,6.16879601208173e-12,2.9273836355930825e-06,3.570252752568356e-11,1.9598984961123442e-13,1.3537069708304233e-08,3.535178377330856e-14,2.9866253722027265e-09,1.110370992158593e-09,1.0739646575244757e-07
9.624624559114483e-05,0.9695669951168481,0.005324982544347548,0.0016537709078917491,0.0014992727859716622,0.15675587964174467,0.0,0.0,0.00022552071499681094,2.264798442081971e-06,0.17278781450800612,0.21927889398347436,7.752433398216008e-05,2.3527870957753966e-08,8.498843964945988e-07,1.4255049562729075e-05,0.00025927994243350413,0.0013519367273397782,6.721078504839303e-05,1.7818735912248278e-08,4.500066845987482e-06,2.3468343463728287e-09,1.1140839252266257e-06,6.0523184273900905e-06,1.0211694255561322e-08,0.00011652659108589506,1.4418699303346925e-08,3.8598825150346185e-06,3.125967637565253e-07,3.1723103376715036e-09,3.435397513912753e-07,5.986552881385878e-11,1.966098224092505e-09,5.770384159061286e-08,3.76,0.0,0.024226631732762193,0.41393517501130433,0.2827090172225846,0.0009337909505874942,0.0001556319927421453,0.9147850259900594,0.012753342453981114,1.7195879129679122e-12,5.016875889223666e-13,1.2882332014061109e-05,1.4408225874574475e-05,1.2175665041925361e-06,0.2632732682486655,0.0072375452455645615,0.00032083318170663766,2.0458822530782783e-05,0.1623137139805431,0.013859200662720996,4.133075870983657e-07,0.0075137442841795065,6.447519427720222e-10,8.693566196507974e-06,2.4056834330732045e-07,0.001008992639301183,6.368380427107292e-06,0.00014996210639203793,2.2718774830028865e-05,0.01850259417422874,1.0196134094165451e-09,0.0007647772402604811,1.0831244668782499e-10,3.2559750306483195e-07,2.40204179865321e-06,0.004415026268609342,0.003577617213125253,8.001059158815628e-06,0.00020161061772043247,2.570374008022641e-05,3.85654375109877e-05,7.305184338540088e-07,0.00010583037503868202,6.326219345838337e-09,0.00018274841446872761,1.9744439970526545e-08,0.00030507711121381746,1.7631088936946332e-10,1.4507051934143422e-08,6.565073562786448e-06,2.7653997202130258e-08,8.725324127120432e-11,0.0006097896208000506,3.5720777180325974e-08,8.106516319755405e-09,0.016895762864873536,3.713630136559726e-07,3.253144382041949e-05,2.7381281077760274e-05,1.024750897190242e-15,6.198626492947894e-12,2.940593420707165e-06,3.642258846129442e-11,1.9768397904213249e-13,1.3436100363492236e-08,3.565738577977412e-14,3.0201966087687445e-09,1.109611529839882e-09,1.0630909858760695e-07
