Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453)
2.82496853530902e-19,0.68163166184137,4.7932502604434583e-29,6.60445876847988e-26,7.917462927720534e-33,1.6984668467446744e-19,0.0,0.0,1.276125676729405e-18,2.6276357008716828e-33,9.58529156262663e-47,2.895253275072544e-41,1.174366210456006e-53,6.600904589837114e-62,1.0119539143775438e-41,2.0025261851272023e-71,4.949564421107708e-73,9.789515662429447e-84,6.659867844293966e-83,1.8498486362207885e-110,1.1791581199936117e-123,5.411851672336564e-131,3.569172459462134e-63,2.352207338252969e-118,6.0710256082409604e-89,9.370627825720936e-115,2.2178889991543095e-125,4.563463225047264e-144,3.054557300741406e-158,7.330851584027764e-159,1.8136527623290906e-115,1.0460395303821996e-135,7.161520320798075e-138,5.0411334309799803e-138,3.76,0.0,0.742260106430401,0.9999999999996287,2.2735559557676577e-44,3.2270735377703294e-97,4.505127935233409e-17,4.505127935234857e-17,1.2761256767628618e-18,2.7919346309617424e-35,3.3899848632207162e-34,1.4458033006207125e-29,6.090170107408229e-35,1.5113382456256085e-32,8.02162488555977e-33,2.802436461737915e-34,1.8808066907339085e-38,6.748234882971317e-43,1.698466846744673e-19,6.567194826602571e-39,5.428567847344538e-39,1.9889046534960377e-32,1.9329070981667682e-56,6.248441355906484e-37,1.1240650850007381e-35,1.205934575606315e-43,1.2269749058428542e-50,3.0975968675111237e-50,5.155191437447327e-43,4.851744838768923e-37,6.915150657937578e-58,3.7118634107316166e-13,1.0247249825672783e-60
5.65239143077035e-19,0.68163166184137,1.2485277197023933e-28,1.3214659557446895e-25,3.1690485222346976e-32,3.3984093380130196e-19,0.0,0.0,2.5533600638636676e-18,1.0517390619749612e-32,7.67406151772108e-46,2.3179630579917673e-40,9.402070332908592e-53,5.284737304384071e-61,4.050452885500478e-41,3.207767536882391e-70,7.928519205611716e-72,3.1364607842852615e-82,2.1337888204244018e-81,1.1859843555103827e-108,1.5146483101447146e-121,6.941237461557443e-129,2.85750817722544e-62,3.017478303355568e-116,1.9450643795102057e-87,1.2014587467037623e-112,2.8452222204455176e-123,1.1712699876744944e-141,1.569088593532371e-155,3.765768479306287e-156,2.3253599414306115e-113,2.6847914589915666e-133,1.837489622198748e-135,1.2938700294193485e-135,3.76,0.0,0.742260106430401,0.9999999999992573,1.820227184374837e-43,1.0339402188374816e-95,9.014169969451959e-17,9.014169969457755e-17,2.5533600639305786e-18,1.117501452195999e-34,1.3568774006503797e-33,5.786981074610555e-29,2.43765634617796e-34,6.049291643613093e-32,3.2107404499996595e-32,1.1217049207140779e-33,7.528128286743746e-38,2.7010526515845614e-42,3.398409338013013e-19,2.628589391326437e-38,2.1728418645880773e-38,7.960801849095283e-32,1.547500999555433e-55,2.5010049493210218e-36,4.4991897362997234e-35,4.826881276893418e-43,9.825750435449772e-50,2.480589749523801e-49,2.0634233543245222e-42,1.9419623367070357e-36,5.53632523574818e-57,7.426951720787816e-13,8.204030628284959e-60
1.130723722169301e-18,0.68163166184137,3.6556939006185557e-28,2.6435073147925225e-25,1.268032197186956e-31,6.798294320549709e-19,0.0,0.0,5.107828838130263e-18,4.208326201466964e-32,6.141581518128769e-45,1.8550749226782267e-39,7.524513747353963e-52,4.229395982954272e-60,1.620708750103794e-40,5.135410524375537e-69,1.269300846740463e-70,1.0042784135695585e-80,6.832337099160679e-80,7.59696641462876e-107,1.9459499722622024e-119,8.893798174714338e-127,2.2868749968525457e-61,3.8666356643107295e-114,6.227946535368194e-86,1.539160309293047e-110,3.6459373191197556e-121,3.0023273618668863e-139,8.046958358637508e-153,1.9312473665350523e-153,2.978949309155605e-111,6.881951169451533e-131,4.7092803051738e-133,3.316589202016474e-133,3.76,0.0,0.7422601064304009,0.9999999999985142,1.4567349523517806e-42,3.310661399795652e-94,1.8032254037880359e-16,1.8032254037903549e-16,5.107828838263989e-18,4.4714614270177536e-34,5.4292770157429364e-33,2.3155462190242436e-28,9.753809854797868e-34,2.420504614148947e-31,1.284714398309528e-31,4.488280771171869e-33,3.0122318989072794e-37,1.0807729351541901e-41,6.798294320549682e-19,1.0517781464110233e-37,8.694197716267421e-38,3.1853576820947122e-31,1.2384711660198024e-54,1.0007277636297248e-35,1.8002619396356126e-34,1.931381415827301e-42,7.864582769168307e-49,1.985477192987314e-48,8.256407540743924e-42,7.770378869940423e-36,4.430742793669032e-56,1.4857128329718632e-12,6.565717876874926e-59
2.261692880353833e-18,0.68163166184137,1.1945069436818314e-27,5.2875948379059175e-25,5.072954486587408e-31,1.3598064285623087e-18,0.0,0.0,1.0216766386655745e-17,1.6836045103306118e-31,4.914198335455841e-44,1.4843417888688659e-38,6.020754234464946e-51,3.38415937931806e-59,6.483890342438297e-40,8.219043592546011e-68,2.0314717672168067e-69,3.21466881488791e-79,2.1870221794122345e-78,4.864192855816815e-105,2.5051241015754203e-117,1.1389834334059392e-124,1.8298474537544388e-60,4.952024036264783e-112,1.9935415847245239e-84,1.970953219872956e-108,4.6693953146219245e-119,7.690923570869014e-137,4.123431717713745e-150,9.896120112696842e-151,3.8146486306546384e-109,1.7629176997074875e-128,1.20625549474399e-130,8.495953638080789e-131,3.76,0.0,0.7422601064304006,0.9999999999970282,1.1656092918953924e-41,1.059745639871637e-92,3.6068422174702364e-16,3.606842217479513e-16,1.0216766386922727e-17,1.788875739037762e-33,2.17206433836904e-32,9.26369266914839e-28,3.902166493606878e-33,9.683594594368208e-31,5.139694149005992e-31,1.7956045677570508e-32,1.2050889043973497e-36,4.323795866706154e-41,1.3598064285622975e-18,4.207797464495823e-37,3.478245218919852e-37,1.2743504908706447e-30,9.909651786701273e-54,4.003562792686427e-35,7.202220006823381e-34,7.726784700930474e-42,6.29325957274031e-48,1.588784010043625e-47,3.30312175675515e-41,3.1086575246854785e-35,3.545267424175158e-55,2.971748150285395e-12,5.253571866576643e-58
4.523631196722897e-18,0.6816316618413703,4.2423993206424834e-27,1.0575789104203644e-24,2.0293469488799436e-30,2.719760421576983e-18,0.0,0.0,2.0434641483675862e-17,6.734966139832083e-31,3.931731956608558e-43,1.18758618341293e-37,4.817060730891872e-50,2.707584567893199e-58,2.5937672203298326e-39,1.3152379463003452e-66,3.250827234762159e-68,1.0288505114785948e-77,6.999550064702827e-77,3.113766589054207e-103,3.240546164805152e-115,1.458268359989667e-122,1.4640169603645509e-59,6.340338790657956e-110,6.380291148399509e-83,2.5233501948372637e-106,5.9784876977391046e-117,1.969512277334556e-134,2.1120650813737922e-147,5.068896773814977e-148,4.8837703594880573e-107,4.5145267933038943e-126,3.088884421832818e-128,2.1756665298874158e-128,3.76,0.0,0.7422601064304003,0.9999999999940561,9.325759762309755e-41,3.3917553461767965e-91,7.214075844820715e-16,7.214075844857825e-16,2.0434641484207872e-17,7.156085358978618e-33,8.688964460678334e-32,3.7057786476882856e-27,1.5609995705912337e-32,3.8737530876450026e-30,2.0560449826660597e-30,7.183002831209345e-32,4.820747935632083e-36,1.7296594033712082e-40,2.719760421576938e-18,1.68325597255573e-36,1.3914113222682247e-36,5.0978168290735564e-30,7.928475438763401e-53,1.6015555360287742e-34,2.881122461944975e-33,3.090966544488955e-41,5.035245078973623e-47,1.2711881300698592e-46,1.3213731298047747e-40,1.2435642124371533e-34,2.8364832491993e-54,5.94381876702193e-12,4.2032565654872803e-57
9.047507829461025e-18,0.6816316618413703,1.589825315323642e-26,2.1152254517083058e-24,8.117718139100564e-30,5.43966840760633e-18,0.0,0.0,4.087039167759273e-17,2.6940960795302237e-30,3.145534888538531e-42,9.501140500387762e-37,3.853831531544023e-49,2.1661704852563647e-57,1.0375491062404638e-38,2.104533503611913e-65,5.201701532023827e-67,3.2925720441494085e-76,2.240028691038889e-75,1.993029255545899e-101,4.233215399092869e-113,1.8668200595008913e-120,1.1712691702118696e-58,8.116752585626784e-108,2.0418464731210457e-81,3.230227540517215e-104,7.653527911754123e-115,5.042765473855537e-132,1.0815995976830595e-144,2.595808604351556e-145,6.251879015699275e-105,1.1559054538492744e-123,7.908658361035716e-126,5.570605567036194e-126,3.76,0.0,0.7422601064303995,0.999999999988112,7.4609620196361e-40,1.0854750880847213e-89,1.4428543099465994e-15,1.4428543099614442e-15,4.087039167864882e-17,2.862550648219461e-32,3.475727204909505e-31,1.4823717771825743e-26,6.244299867823893e-32,1.5495642871972584e-29,8.224514588663503e-30,2.8733180486638976e-31,1.9283776410038107e-35,6.918921508461216e-40,5.439668407606148e-18,6.73329788334856e-36,5.565871767768949e-36,2.0392097076873806e-29,6.3430834837724584e-52,6.406483487617878e-34,1.15249587258065e-32,1.2364378233541532e-40,4.028451047057055e-46,1.017014877003388e-45,5.28584275191059e-40,4.974459262194954e-34,2.2692943376892866e-53,1.1887959928932891e-11,3.3627648955110395e-56
1.8095261094937282e-17,0.6816316618413705,6.145023713143341e-26,4.230549286397934e-24,3.2471533441964774e-29,1.0879484379665012e-17,0.0,0.0,8.1741892064933e-17,1.0776603569157269e-29,2.5164876416928755e-41,7.601092817919931e-36,3.0831384054921534e-48,1.732977521158974e-56,4.150280862157656e-38,3.367375841866012e-64,8.323024827724239e-66,1.0536631209742746e-74,7.16836809637612e-74,1.2756086920044018e-99,5.635842873120356e-111,2.389681086649883e-118,9.370375775414359e-58,1.0390159524588157e-105,6.5341540125945094e-80,4.13490841222323e-102,9.797196522273581e-113,1.2910521698054719e-129,5.5383590391702545e-142,1.3291905875585829e-142,8.002823057519669e-103,2.959356824677717e-121,2.0247591748064643e-123,1.4261901405187835e-123,3.76,0.0,0.7422601064303981,0.9999999999762237,5.96891133542858e-39,3.473844295523957e-88,2.8857477608533834e-15,2.8857477609127638e-15,8.174189206701336e-17,1.1450435765603362e-31,1.3903191619247235e-30,5.929607746723165e-26,2.4978087692183756e-31,6.198383254630375e-29,3.289872768221928e-29,1.1493506031027662e-30,7.713667503100129e-35,2.7676268006420667e-39,1.0879484379664286e-17,2.6933739608246603e-35,2.226394004638556e-35,8.157004785702931e-29,5.0745904640088314e-51,2.5626460617260766e-33,4.6100772219161895e-32,4.9458590738842114e-40,3.2228628343126313e-45,8.136376518944746e-45,2.1144882447310223e-39,1.9898241881787447e-33,1.8154785804462766e-52,2.3776241966506387e-11,2.6902757844903433e-55
3.6190767625889794e-17,0.6816316618413708,2.415153103264127e-25,8.461319964233479e-24,1.2988745704386599e-28,2.1759116323782336e-17,0.0,0.0,1.6348489283763952e-16,4.3106852782112365e-29,2.013214005964279e-40,6.080946421636473e-35,2.466539996200189e-47,1.3863984694944095e-55,1.6601292320329859e-37,5.387899136125917e-63,1.3317081627242334e-64,3.3717860946159476e-73,2.293921997350367e-72,8.164119532046583e-98,7.769543491235679e-109,3.058888701110292e-116,7.496389587165876e-57,1.3299862687566073e-103,2.0909685319214368e-78,5.292821754544662e-100,1.254084726967621e-110,3.3052269503200296e-127,2.835785525732966e-139,6.8058054782567465e-140,1.0243880986697667e-100,7.576259218126347e-119,5.183566064761465e-121,3.651194113299927e-121,3.76,0.0,0.7422601064303951,0.999999999952447,4.775185808221149e-38,1.111773283681615e-86,5.771534662577862e-15,5.771534662815385e-15,1.6348489284167294e-16,4.580221068658992e-31,5.5613331707621286e-30,2.371867226207172e-25,9.991640754694457e-31,2.479378522699192e-28,1.3159624939313284e-28,4.597449179980908e-30,3.085498391567708e-34,1.1070634936165044e-38,2.1759116323779418e-17,1.0773605522321411e-34,8.905666622305689e-35,3.2628351054737863e-28,4.0597257157182545e-50,1.0250692757591836e-32,1.844049598707008e-31,1.9783694798864442e-39,2.578331066744187e-44,6.509204223125287e-44,8.458904040925088e-39,7.959377720763629e-33,1.4524001308046206e-51,4.755280489665971e-11,2.152246189770462e-54
7.238178068779481e-17,0.6816316618413716,9.574898775631032e-25,1.6923353353740196e-23,5.19552486684207e-28,4.35183802120168e-17,0.0,0.0,3.2697089437515684e-16,1.7242828813937848e-28,1.61058076179306e-39,4.864786003291026e-34,1.9732437046614698e-46,1.1091253553319752e-54,6.640550699265666e-37,8.620716844377015e-62,2.1307524117450813e-63,1.078981807089378e-71,7.340621121876658e-71,6.897402290042482e-96,1.6570090444551174e-106,6.854092145744317e-114,5.997147256958073e-56,2.4970805178776398e-101,6.6911620946833424e-77,6.77490079815064e-98,2.3128873370541434e-108,1.8289675515002403e-124,4.433255674176551e-136,1.0639688889286408e-136,1.3186022576607183e-98,4.192373578996024e-116,1.969468934702046e-118,2.0204126255910107e-118,3.76,0.0,0.7422601064303891,0.9999999999048937,3.820171424653558e-37,3.5584875879592453e-85,1.1543108465670469e-14,1.1543108466620565e-14,3.269708943827142e-16,1.8320978819548527e-30,2.2245445430781238e-29,9.487517157715823e-25,3.9969198637228414e-30,9.917564528349551e-28,5.263876748906351e-28,1.8389890254512778e-29,1.2342056365055934e-33,4.428288591748991e-38,4.351838021200514e-17,4.309464195292102e-34,3.5622847760597177e-34,1.3051406803827779e-27,3.2478081074221765e-49,4.100301346388059e-32,7.376235522514837e-31,7.913563973076191e-39,2.062681173245064e-43,5.207404590371554e-43,3.384270847487963e-38,3.183767282568397e-32,1.1619270466279923e-50,9.510592617699213e-11,1.7218072001231213e-53
1.4476380681160486e-16,0.681631661841373,3.812816694562536e-24,3.3849388268179804e-23,2.0782153593258203e-27,8.703690798848504e-17,0.0,0.0,6.539428974186083e-16,6.897149065517489e-28,1.288468432118014e-38,3.8918403472543765e-33,1.5785996450662416e-45,8.87302914034003e-54,2.656227031262891e-36,1.3793209514865062e-60,3.409219336644513e-62,3.4527581901288976e-70,2.349010075431369e-69,4.4310851407023457e-94,2.6774620689353274e-104,8.802676998942407e-112,4.7977320409105994e-55,3.2042323765158552e-99,2.141181914100202e-75,8.671929949789387e-96,2.9675932314925283e-106,4.6920203353316567e-122,2.272828835643936e-133,5.45472525878374e-134,1.6878955631792162e-96,1.0755085212115991e-113,5.0592286429296165e-116,5.183152141268631e-116,3.76,0.0,0.7422601064303772,0.9999999998097872,3.056146382142161e-36,1.1392199483377555e-83,2.308625607043028e-14,2.308625607423067e-14,6.539428974316854e-16,7.328411252573379e-30,8.898200482791574e-29,3.7950165117944786e-24,1.5989665988186592e-29,3.967035895380191e-27,2.1055560540320796e-27,7.355974807991117e-29,4.93683512008766e-33,1.771329616536914e-37,8.70369079884384e-17,1.72379011576845e-33,1.4249175409046488e-33,5.220575997348753e-27,2.5982674149654356e-48,1.6401274201312158e-31,2.950501400671051e-30,3.165470282430919e-38,1.6501514665729518e-42,4.1659401704993477e-42,1.3542654001390542e-37,1.2735101523520723e-31,9.295444706800786e-50,1.9021215041776356e-10,1.3774498968224656e-52
2.89527859059225e-16,0.6816316618413759,1.521698105177862e-23,6.77093306394332e-23,8.312873026971002e-27,1.7407396354141873e-16,0.0,0.0,1.307886903379179e-15,2.758863133947162e-27,1.0307762745498302e-37,3.1134768927642756e-32,1.2628815857763932e-44,7.098433797206482e-53,1.0624921606698631e-35,2.2069185218301537e-59,5.4547633102699305e-61,1.1048852438010471e-68,7.516850344512068e-68,2.836069643248015e-92,4.840350599955385e-102,1.1267754464259023e-109,3.8381913275260037e-54,4.101511792274389e-97,6.851798175668771e-74,1.110010676528191e-93,3.798603638958625e-104,1.2011715698649333e-119,1.1636966340928212e-130,2.7928391796308184e-131,2.1605140900584885e-94,2.753334668240044e-111,1.2952063954522043e-113,1.3269027985310738e-113,3.76,0.0,0.7422601064303533,0.9999999996195742,2.444921012540935e-35,3.648702601954754e-82,4.617255127424827e-14,4.617255128944985e-14,1.3078869033971826e-15,2.931369098568205e-29,3.5592844639232424e-28,1.518008532948967e-23,6.397431229540718e-29,1.5868163721682873e-26,8.422234923650646e-27,2.94239366381905e-28,1.9747365742751758e-32,7.0854048767978815e-37,1.7407396354123212e-16,6.895169661339948e-33,5.699677464949857e-33,2.088233053627242e-26,2.078638167688727e-47,6.560539706852057e-31,1.1802018114920237e-29,1.266219038119942e-37,1.3201237844734835e-41,3.3327587571180247e-41,5.421497442147911e-37,5.0940470917842625e-31,7.436368004165809e-49,3.8042452561976116e-10,1.1019616319704706e-51
5.790559635544652e-16,0.6816316618413816,6.079935260398365e-23,1.354607055567926e-22,3.325152140305497e-26,3.481480746472749e-16,0.0,0.0,2.6157749147949914e-15,1.1035459549255224e-26,8.24621630829648e-37,2.4907833555643797e-31,1.0103060120078192e-43,5.678751177098898e-52,4.2499713218254155e-35,3.531073616350745e-58,8.727631159595917e-60,3.535636962582252e-67,2.405395004694243e-66,1.8150887680571622e-90,9.81331083772174e-100,1.442275184770342e-107,3.0705553409823068e-53,5.249946350621232e-95,2.1925779717750632e-72,1.4208159962697718e-91,4.862221988545967e-102,3.075005157329368e-117,5.958140289629223e-128,1.429936904224198e-128,2.7654625398003118e-92,7.048549997349719e-109,3.3157351326999787e-111,3.396877636250585e-111,3.76,0.0,0.7422601064303057,0.9999999992391484,1.9559387085303243e-34,1.169627832188245e-80,9.234514165907778e-14,9.234514171988413e-14,2.615774914798396e-15,1.1725490810024744e-28,1.4237144866957688e-27,6.072037976159545e-23,2.5602194807268377e-28,6.347269494354947e-26,3.368896109822981e-26,1.1769582131575484e-27,7.898951440977809e-32,2.8342256736226035e-36,3.481480746465284e-16,2.7580699625527233e-32,2.2798724785363406e-32,8.35293752005747e-26,1.6629456109970773e-46,2.624234898530895e-30,4.7208082515292957e-29,5.065113903214875e-37,1.0561000720968424e-40,2.6662096882645654e-40,2.1721435206077744e-36,2.037620136165091e-30,5.949100747139577e-48,7.608489829058012e-10,8.815700870941462e-51
8.685840680497054e-16,0.6816316618413872,1.2915576693453433e-22,2.0324357065435451e-22,7.065950816890682e-26,5.222221857531199e-16,0.0,0.0,3.923662925705476e-15,2.3450355923316006e-26,2.357902924017365e-36,7.122085003795308e-31,2.8888442934751235e-43,1.6237682121868973e-51,9.031190714062251e-35,1.3460941768987706e-57,3.327410251117869e-59,1.6566631915539148e-66,1.1252976051101938e-65,9.010869394253198e-90,5.8946918209764276e-99,7.441606966281504e-107,8.779870865998106e-53,2.9138151605359414e-94,1.0290558795181622e-71,9.40347205168783e-91,2.7197871700218382e-101,1.6718268590057673e-116,3.228767694266222e-127,7.748951611221573e-128,1.8270856028234623e-91,3.8321728832708265e-108,2.1449328727460384e-110,1.8468227534540792e-110,3.76,0.0,0.7422601064302581,0.9999999988587228,5.592764045382491e-34,5.475979539471947e-80,1.3851773202110078e-13,1.3851773215031433e-13,3.923662925669829e-15,2.4916682853564696e-28,3.025393550166388e-27,1.2903083088020318e-22,5.442296539231342e-28,1.3487950153456214e-25,7.158905569574745e-26,2.5010366696001063e-27,1.6785275156478822e-31,6.02283517457544e-36,5.222221857515337e-16,5.860900344241742e-32,4.844729998946013e-32,1.7749995541186176e-25,4.7550485567228844e-46,5.5765256808895555e-30,1.0031716478641645e-28,1.0763764838231118e-36,3.1352972450365026e-40,7.915309470067824e-40,4.621784936861306e-36,4.329943605849175e-30,1.701071683385904e-47,1.1412731470741117e-09,2.5207402082269255e-50
1.1581121725449455e-15,0.6816316618413931,2.202862239840035e-22,2.710579259374689e-22,1.2053683867350084e-25,6.962962968589539e-16,0.0,0.0,5.231550936110631e-15,4.0003552254364993e-26,4.973500679383175e-36,1.5022541517276136e-30,6.0934098979016525e-43,3.424997769991416e-51,1.5406150322393287e-34,3.6212147384817253e-57,8.952644284335616e-59,5.253997366503214e-66,3.6302922269962916e-65,3.810163061890359e-89,3.4630984270625075e-98,4.0596557408649037e-106,1.8519292478288127e-52,1.5308906150070474e-93,3.2078777313586324e-71,4.245953683282731e-90,1.4234829733285885e-100,1.1702012942433325e-115,3.010469887539595e-126,7.2250430185340266e-127,8.204630444117392e-91,2.6823442659628402e-107,1.1918198482178908e-109,1.2926907407802125e-109,3.76,0.0,0.7422601064302105,0.9999999984782977,1.1796761784286636e-33,1.768189892466987e-79,1.8469032236031735e-13,1.8469032258074051e-13,5.2315509360114816e-15,4.250494979643554e-28,5.160965502796765e-27,2.2011143857509945e-22,9.286791567550225e-28,2.3008858329460577e-25,1.2212251870380002e-25,4.266474735204837e-27,2.8633707827406773e-31,1.0274423171657612e-35,6.962962968562477e-16,9.99800840916691e-32,8.264540348860003e-32,3.0279407113066344e-25,1.0029902071797686e-45,9.512937701764161e-30,1.711292518271769e-28,1.8362377085732908e-36,6.831647410158017e-40,1.7247040362453025e-39,7.89417426483298e-36,7.386375121827868e-30,3.588054029458265e-47,1.5216970181249186e-09,5.316972318528098e-50
1.737168381535426e-15,0.6816316618414046,4.559964218166092e-22,4.0676054205779442e-22,2.495563025933013e-25,1.044444519070596e-15,0.0,0.0,7.84732695573497e-15,8.282228154474026e-26,1.3584174297760142e-35,4.1031224319278956e-30,1.66429939509077e-42,9.354732052262713e-51,3.1896480203968717e-34,1.464166235894934e-56,3.6210508302105786e-58,2.74242336945291e-65,1.998283097923949e-64,3.4291768731962026e-88,6.965439724117307e-97,5.638151766240138e-105,5.058193740773112e-52,2.257738667847237e-92,1.5805572767864424e-70,4.909264198611389e-89,2.113753042883254e-99,2.811695238984937e-114,1.2982089943899427e-124,3.1156650557216115e-125,9.05321034929583e-90,6.444990313265305e-106,2.0439094356460147e-108,3.1060067177332874e-108,3.76,0.0,0.7422601064301152,0.999999997717448,3.222062496186425e-33,9.759113514853835e-79,2.77035502985225e-13,2.7703550344158316e-13,7.847326955451426e-15,8.800116342729197e-28,1.0685122915567765e-26,4.557128170021929e-22,1.923705287720028e-27,4.763692287187063e-25,2.528391868615729e-25,8.833194845301483e-27,5.928246195185526e-31,2.1272556917984537e-35,1.0444445190649926e-15,2.0699612097522347e-31,1.7110683165155777e-31,6.268967224950303e-25,2.739540206040496e-45,1.969546935098703e-29,3.543012535944537e-28,3.8019498747634214e-36,1.983016123879165e-39,5.0062819440162947e-39,1.6382039902560492e-35,1.5292552970716634e-29,9.800094066347337e-47,2.2825440722983983e-09,1.4522305676204788e-49
2.3162245905259063e-15,0.6816316618414161,7.754548967253739e-22,5.425789588659928e-22,4.244300351375274e-25,1.3925927412821973e-15,0.0,0.0,1.0463102973501039e-14,1.4085901571574387e-25,2.8422638248963563e-35,8.585105126463512e-30,3.4822712375307055e-42,1.9573229619266864e-50,5.424756115446976e-34,3.965358642829572e-56,9.808432138304234e-58,8.70943555780344e-65,6.413023577640883e-64,1.3524387920466227e-87,3.690652483011127e-96,2.591779254176156e-104,1.0583434033454771e-51,1.071478604989031e-91,4.959376251494832e-70,2.208877283055666e-88,1.0064887013489553e-98,1.547332127470606e-113,8.49381338997858e-124,2.0384913120059753e-124,4.017407402530799e-89,3.5468071104251856e-105,1.1058965381828903e-107,1.7092976495675687e-107,3.76,0.0,0.7422601064300199,0.9999999969565992,6.741634118762847e-33,3.137463180996991e-78,3.6938068352626506e-13,3.6938068430241084e-13,1.0463102972943182e-14,1.4966702764539343e-27,1.817259378451446e-26,7.7504818135108925e-22,3.273325744479791e-27,8.101793274942905e-25,4.30013256324817e-25,1.502295164759937e-26,1.0082394822160663e-30,3.618018005033084e-35,1.392592741272667e-15,3.5204626653114174e-31,2.9100792886059306e-31,1.0661871853104181e-24,5.73215738773789e-45,3.349706035455438e-29,6.0257340894536105e-28,6.466549527743943e-36,4.336631952520152e-39,1.0948171017554869e-38,2.7926246920254496e-35,2.6008628666630717e-29,2.0505085070578494e-46,3.043390048576151e-09,3.0385530212670426e-49
2.8952807995163867e-15,0.6816316618414274,1.1846436681012343e-21,6.785214478755243e-22,6.48433376959679e-25,1.7407409634937553e-15,0.0,0.0,1.3078878989276106e-14,2.152007551041985e-25,5.174232900378951e-35,1.562885645697153e-29,6.33934196018671e-42,3.5632317759986993e-50,8.287801815010712e-34,8.907067282371447e-56,2.2034340738991377e-57,2.258750776465378e-64,1.6757025572274892e-63,4.263600837187204e-87,1.567324865897077e-95,9.568895302175991e-104,1.9266738283505438e-51,4.0626020841609636e-91,1.2749185444426655e-69,7.868079608370448e-88,3.826449268421602e-98,6.919214317342008e-113,4.6208498293220864e-123,1.1089909558352021e-123,1.4266055228415284e-88,1.5860279136255878e-104,4.627045168453877e-107,7.643476816095859e-107,3.76,0.0,0.7422601064299247,0.999999996195752,1.2272890018553143e-32,8.213908647206132e-78,4.617258639774471e-13,4.617258651632224e-13,1.3078878988347598e-14,2.2865754802029152e-27,2.776361388928152e-26,1.1840985298765226e-21,5.003414968784197e-27,1.2377709820914448e-24,6.569631128164967e-25,2.2951676330975286e-26,1.5403621966392233e-30,5.52769133383419e-35,1.7407409634791947e-15,5.378472632214541e-31,4.445943886005909e-31,1.628893160126811e-24,1.0435406221492054e-44,5.117629104423305e-29,9.205956412781143e-28,9.880097977488551e-36,8.13611091526112e-39,2.054025523918428e-38,4.276636442351816e-35,3.973530922337509e-29,3.732874213757192e-46,3.804234869967134e-09,5.531571256940002e-49
4.053393217497347e-15,0.6816316618414504,2.2778484333073252e-21,9.50786436235556e-22,1.2469151672711858e-24,2.4370374079167394e-15,0.0,0.0,1.83104310147282e-14,4.138234351230515e-25,1.3661501590501433e-34,4.1264792401850086e-29,1.6737733094634235e-41,9.407983041843406e-50,1.593714935078307e-33,3.453686089179499e-55,8.544633498588392e-57,1.2683405376877374e-63,9.373901598025498e-63,3.51376404122725e-86,3.2651910967014097e-94,1.1730729779293052e-102,5.086987541708717e-51,5.498601913345033e-90,7.192602084493218e-69,1.1287638588211079e-86,5.226158528710937e-97,1.4161349451958326e-111,1.5811118204987714e-121,3.7946238677748053e-122,2.040070459871403e-87,3.246074957809614e-103,1.0513676257330975e-105,1.564367184258003e-105,3.76,0.0,0.7422601064297341,0.9999999946740606,3.2404066843111774e-32,4.627928585093796e-77,6.46416224604592e-13,6.464162268847965e-13,1.831043101276331e-14,4.397009983458204e-27,5.338842847387627e-26,2.276979548380428e-21,9.632600678624354e-27,2.3801897619988078e-24,1.263316811986121e-24,4.4135261174159726e-26,2.9620621380740614e-30,1.0630330660641305e-34,2.4370374078887368e-15,1.0342616769566868e-30,8.549393330760034e-31,3.1323038891936553e-24,2.7554225315310227e-44,9.841175794957058e-29,1.7702710379032652e-27,1.9002018395999984e-35,2.2261879342542425e-38,5.620187092288973e-38,8.268216167144891e-35,7.640959378368043e-29,9.855900602317024e-46,5.32592097555575e-09,1.4604989336542405e-48
