Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027)
1.924335580863109e-18,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999999996231,1.6910897207613317e-43,0.0,2.566324111064784e-33,3.32823120298777e-20,3.328231202958468e-20,1.1282390554092005e-20,1.0755575624355943e-35,1.1790573926727153e-34,2.894655942706812e-31,2.893937159668575e-31,4.619665981534744e-25,3.646564430041104e-42,1.1282390554342475e-20,8.185586278193915e-40,3.931275769529674e-32,2.4799362412201965e-31,2.5663255170105556e-33,3.5093790537632394e-53,2.842146563195712e-44,8.271316031033175e-50,4.61966598153472e-25,2.6188584772767217e-46,3.3384853390319157e-35,4.088033479068271e-60,3.492894774941111e-33,2.467012518977322e-35,4.843858612686096e-48,1.2624512368798667e-46,1.1573368248169323e-41,6.00608911136334e-38,3.768536343101657e-13,1.989742453142199e-40,1.0764706895918683e-66,5.781917449951191e-51,7.378626636312291e-53,2.9795193858124566e-52,5.230226892489096e-42,1.8815369827555025e-63,2.431978554887723e-64,1.7249479824633912e-62,1.5631879807663584e-64,5.375323094714604e-69,8.053957135429917e-77,7.786542449476797e-43,7.104081085627772e-62,1.838915084011698e-54,2.9507246144424142e-58,3.128750617040928e-68,9.611409297729413e-62,1.2759291430662703e-60,1.648039647557141e-50,2.3335310285218045e-79,1.2425002325246875e-60,1.90471163556324e-52,1.755777271212229e-71,5.236576367540377e-80,9.875046549714503e-71,2.8233924692981795e-64,5.729931072503777e-79,7.131011927807214e-86,1.7614453956751993e-90,8.542103302053563e-84,1.4724963253150245e-84
3.850343043203945e-18,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999999992459,1.3539000316023514e-42,0.0,1.0271984478285394e-32,6.659354005630612e-20,6.659354005513328e-20,2.257458335837536e-20,4.3050346295139094e-35,4.71930203415679e-34,1.1584747731968393e-30,1.1583290456442195e-30,9.243345573826686e-25,2.919468715272546e-41,2.2574583359378048e-20,3.28120404574355e-39,8.571835890921688e-32,9.926207865035817e-31,1.027199010526071e-32,1.4048573842152098e-52,1.1376003324775481e-43,3.3106969730316617e-49,9.243345573826595e-25,1.0482270421558016e-45,1.3362641689728542e-34,3.2729263167940047e-59,1.3980681846150378e-32,9.874479296079756e-35,3.8780321635278976e-47,5.053100805110939e-46,4.63236691163801e-41,2.4040008765216675e-37,7.540346680984873e-13,7.964154877212626e-40,8.628044726689729e-66,4.44684184136288e-50,5.9088856383490296e-52,2.38603200511907e-51,2.0934537936054683e-41,3.0137290988613495e-62,1.9470616312457917e-63,1.3810072282051431e-61,1.2515008698985622e-63,4.303526934642197e-68,1.2896825160085912e-75,3.116646057241995e-42,5.687584453481269e-61,1.4722502062955155e-53,2.362972833965206e-57,5.011438447708624e-67,7.696845540293341e-61,1.021778138514251e-59,1.3194337954301753e-49,7.47568047214262e-78,9.947556795478894e-60,1.5249273913006578e-51,2.811531153292031e-70,8.387532569021453e-79,1.5840082683415264e-69,2.260430719078231e-63,4.638077427598597e-78,1.1418910112446648e-84,2.82060762828489e-89,2.73654105965411e-82,2.3610009221273163e-83
7.702357967885616e-18,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999999984915,1.0835315032148122e-41,0.0,4.1101317795533744e-32,1.3321599610916298e-19,1.3321599610447011e-19,4.5158968965419673e-20,1.722575725593003e-34,1.888335332132092e-33,4.635124129617115e-30,4.6348249759267325e-30,1.849070475841057e-24,2.3364621046284552e-40,4.5158968969431993e-20,1.3167793222500791e-38,1.9971482221982898e-31,3.97177609429576e-30,4.1101340306989074e-32,5.622792311447672e-52,4.551891305055532e-43,1.3247220261295638e-48,1.84907047584102e-24,4.194282806820933e-45,5.3467972323436845e-34,2.6193579056413077e-58,5.594093806518809e-32,3.951077928921348e-34,3.103604343922479e-46,2.0219031721928065e-45,1.8535529637485106e-40,9.61913486208644e-37,1.5083966917769657e-12,3.186699046932681e-39,6.920638028247248e-65,3.48592588901939e-49,4.729503411989864e-51,1.9097926749775013e-50,8.376542025419389e-41,4.824583990411167e-61,1.5582411212143568e-62,1.1052254988771063e-60,1.0015810526971995e-62,3.4441295291152335e-67,2.064331993404551e-74,1.247064261545273e-41,4.5517961350865586e-60,1.1782476119130683e-52,1.8913359916378092e-56,8.022653963773403e-66,6.160566745482205e-60,8.178366427233286e-59,1.0559480371693859e-48,2.393559558953829e-76,7.961068705050082e-59,1.2204052681806114e-50,4.500280556076722e-69,1.3427267543074347e-77,2.5430438691333594e-68,1.809031566538847e-62,3.874488017077133e-77,1.8277692712696535e-83,4.5148091178581397e-88,8.761843170609718e-81,3.7889941620561256e-82
1.540638781724896e-17,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999999969829,8.669898290094875e-41,0.0,1.6443203477703022e-31,2.6646090821487664e-19,2.6646090819610224e-19,9.032774017341865e-20,6.891433514246587e-34,7.554569345694577e-33,1.8542946833842332e-29,1.854231791966458e-29,3.6985423127578344e-24,1.8695244279692224e-39,9.032774018947113e-20,5.298942223424053e-38,5.124487924158499e-31,1.5889690641114703e-29,1.6443212480730185e-31,2.2507140744928053e-51,1.8210594701229492e-42,5.299846716651262e-48,3.698542312757684e-24,1.677993646625641e-44,2.1390670488783096e-33,2.0959197322210384e-57,2.2380017880536665e-31,1.5806884503110557e-33,2.4833550210816816e-45,8.088966505415449e-45,7.415441262733293e-40,3.8482803051598154e-36,3.017120563541283e-12,1.2748868975845586e-38,5.562494656382259e-64,2.760107525258166e-48,3.7845609236708875e-50,1.5282210626596915e-49,3.3511622587512006e-40,7.721428925118151e-60,1.2468297514018849e-61,8.843483215351521e-60,8.014170175224724e-62,2.755826989739602e-66,3.303603489459734e-73,4.989068099100281e-41,3.6421284838901195e-59,9.427771065118695e-52,1.5134519761432641e-55,1.2839729287666659e-64,4.929692333633689e-59,6.54435007392765e-58,8.449188618957645e-48,7.661538134052186e-75,6.370064533641134e-58,9.765094744635235e-50,7.2019131266048525e-68,2.1489411760444825e-76,4.093148202259631e-67,1.4475001087518e-61,3.6237624741603186e-76,2.925025905548983e-82,7.225164486190519e-87,2.804575923698731e-79,6.095141822360587e-81
3.0814447515975643e-17,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999999939654,6.936577209596936e-40,0.0,6.577816702541921e-31,5.32950732426304e-19,5.329507323512003e-19,1.8066528256505807e-19,2.756804907673307e-33,3.022072403295448e-32,7.417668818473407e-29,7.417530813552486e-29,7.397485986591395e-24,1.4957611599744935e-38,1.8066528262927433e-19,2.1445254123576917e-37,1.476880907456757e-30,6.356393545263787e-29,6.577820301629029e-31,9.013510361202233e-51,7.284883105740815e-42,2.1201880337217616e-47,7.397485986590788e-24,6.712580132050657e-44,8.556964517462677e-33,1.6769516967340444e-56,8.952735734591479e-31,6.323268395366618e-33,1.986872655310999e-44,3.235879727303528e-44,2.966435873935806e-39,1.539437402977962e-35,6.034567604699523e-12,5.099960817884489e-38,4.4903144415316644e-63,2.196629914483501e-47,3.028032062682857e-49,1.2227316378431775e-48,1.3405740015404886e-39,1.235596214469878e-58,9.975586767814742e-61,7.075458334226616e-59,6.411944908877811e-61,2.204871060055076e-65,5.286303996510606e-72,1.9957888697577506e-40,2.9139794456034497e-58,7.542932996203597e-51,1.2109148719256714e-54,2.0546353598991282e-63,3.944253520126509e-58,5.236142912740978e-57,6.759992653165279e-47,2.4520358608639773e-73,5.0965355123406293e-57,7.81281496652377e-49,1.1524230307715128e-66,3.4387717489435467e-75,6.624053752707636e-66,1.1581100414062794e-60,4.594895815150611e-75,4.680517567186207e-81,1.1561439246098853e-85,8.97590082244804e-78,9.854065421799669e-80
6.163056691342901e-17,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999999879305,5.5495252150269625e-39,0.0,2.6312337482745518e-30,1.0659303808491589e-18,1.0659303805487321e-18,3.613403672509028e-19,1.1027725559545209e-32,1.2088771313304325e-31,2.967165544715039e-28,2.9671330584633036e-28,1.4795373334258548e-23,1.1966651056097456e-37,3.613403675077806e-19,8.776666897271139e-37,4.7616018389314545e-30,2.5426608789080105e-28,2.6312351860344154e-30,3.613604120624743e-50,2.9141137210315505e-41,8.481711740081208e-47,1.479537333425609e-23,2.6851887329019575e-43,3.422925044715642e-32,1.3417157745591085e-55,3.5812400151805004e-30,2.5294102806290516e-32,1.58957358352473e-43,1.2944283922687252e-43,1.1866370011320538e-38,6.158000182080589e-35,1.2069458877535739e-11,2.0400658879136184e-37,3.656259013806914e-62,1.7527209223436887e-46,2.422578987911929e-48,9.782472287360031e-48,5.3625142144446944e-39,1.9770880197629958e-57,7.980850917452913e-60,5.660635387234162e-58,5.129799451121575e-60,1.7639807987372482e-64,8.45851944799028e-71,7.983474014578418e-40,2.3312942235648e-57,6.03463286939773e-50,9.687932163495394e-54,3.287639526109722e-62,3.155609118540204e-57,4.189179487528297e-56,5.40825077672044e-46,7.847064638325251e-72,4.0774219838180567e-56,6.250544540438392e-48,1.8439696857470766e-65,5.502417458926084e-74,1.0836400415551803e-64,9.265320179575487e-60,9.32030159254673e-74,7.489209031497377e-80,1.849924371823047e-84,2.872489473243717e-76,1.6192331659964274e-78
1.2326280570833575e-16,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999999758608,4.4397255574086214e-38,0.0,1.0525149140654304e-29,2.1318896776948685e-18,2.1318896764931368e-18,7.226905362328559e-19,4.411225738232356e-32,4.8355987491731026e-31,1.1868858199067584e-27,1.1868773701086528e-27,2.959114802959314e-23,9.573538002390522e-37,7.226905372603924e-19,3.669314358310173e-36,1.6754470529831774e-29,1.0170850435762e-27,1.0525154876341958e-29,1.452099193444489e-49,1.165702728152686e-40,3.3932453373266564e-46,2.9591148029583107e-23,1.0741352832318018e-42,1.3691978406335671e-31,1.0735432662160108e-54,1.4325251506039107e-29,1.0117846971092448e-31,1.2716890511241563e-42,5.178009569200994e-43,4.74675951772337e-38,2.463250187293394e-34,2.4139230185297564e-11,8.160417974509586e-37,3.0272181411089162e-61,1.400343419760814e-45,1.9381245255599264e-47,7.826225504826604e-47,2.145049331758219e-38,3.1634480900166644e-56,6.384836507809316e-59,4.5286158017553054e-57,4.103936978760703e-59,1.411218474424993e-63,1.353398336353808e-69,3.193449525103925e-39,1.865079643306409e-56,4.827820886738138e-49,7.750590992105004e-53,5.2604015932906925e-61,2.5245801048171354e-56,3.351449655731757e-55,4.3267031854364716e-45,2.5111486618584853e-70,3.262015033798801e-55,5.000547675292059e-47,2.950423484781377e-64,8.804205883129194e-73,1.8097855568714733e-63,7.412432099232207e-59,2.6274806207281823e-72,1.1983039217066925e-78,2.959954274832061e-83,9.192287853444395e-75,2.7115004434215252e-77
2.4652728329814923e-16,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999999517212,3.5518226064577168e-37,0.0,4.2101024935369044e-29,4.263808271386287e-18,4.263808266579315e-18,1.4453908726378162e-18,1.7645448598211805e-31,1.9342526503019924e-30,4.747582470398282e-27,4.747557771791122e-27,5.918269742026457e-23,7.658905171673808e-36,1.4453908767480134e-18,1.5946028971671422e-35,6.243391540247113e-29,4.068381554572127e-27,4.2101047754601304e-29,5.8644478252950085e-49,4.663126541078836e-40,1.3577052385313034e-45,5.918269742022275e-23,4.296888342785216e-42,5.476846806167119e-31,8.590770781660876e-54,5.730158889950587e-29,4.047179958476179e-31,1.0173633144430214e-41,2.0713774243375296e-42,1.898815076268399e-37,9.85310097527005e-34,4.8278727849262505e-11,3.264191113406628e-36,2.5852315955278017e-60,1.1195413840449704e-44,1.5505241521180094e-46,6.2610794650026455e-46,8.580284648145529e-38,5.061602730791645e-55,5.1079365862164045e-58,3.6229356406158244e-56,3.283188559721417e-58,1.1289887207101453e-62,2.1654674431045024e-68,1.2773887628325731e-38,1.49208141496676e-55,3.86230254518808e-48,6.200570865443601e-52,8.416785184849144e-60,2.0197176668960505e-55,2.68120215077716e-54,3.461403413949605e-44,8.035816439139825e-69,2.6096430303080085e-54,4.000474978694474e-46,4.720727858093453e-63,1.4087101567712438e-71,3.138596746507662e-62,5.9300160810237045e-58,8.647837613271342e-71,1.9173106621969593e-77,4.735987076160743e-82,2.9415832983714006e-73,4.7230417214480725e-76
4.930562384777762e-16,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999999034425,2.841474958792163e-36,0.0,1.6840495708141208e-28,8.527645458769124e-18,8.527645439541143e-18,2.890791539211953e-18,7.058508257964256e-31,7.736997748578767e-30,1.899040815525861e-26,1.8990327650147145e-26,1.1836579620162545e-22,6.127134694561075e-35,2.890791555652843e-18,7.393346886337789e-35,2.405676365433853e-28,1.6273608946175234e-26,1.6840504736878658e-28,2.3953310130061525e-48,1.865474661018483e-39,5.4339949631621704e-45,1.1836579620144445e-22,1.7190068825887432e-41,2.1907496493568915e-30,6.876373789192052e-53,2.2920752119012504e-28,1.6188802174009517e-30,8.138954804613207e-41,8.286772062397952e-42,7.596034569423092e-37,3.9412604324421304e-33,9.655754337162721e-11,1.305675661153463e-35,2.329684445295e-59,8.953397590121741e-44,1.2404291299629581e-45,5.008903180207653e-45,3.4321313462584786e-37,8.098632930555575e-54,4.086384332481939e-57,2.8983657152526078e-55,2.6265664530419877e-57,9.031972039656184e-62,3.464778159444683e-67,5.109548707845393e-38,1.1936722030347654e-54,3.089860368508057e-47,4.9604958665404707e-51,1.346697025110298e-58,1.6158219005374246e-54,2.144978690045047e-53,2.7691388205942296e-43,2.5714837469184755e-67,2.0877268642890596e-53,3.2003819516220696e-45,7.553181412626595e-62,2.2539985965379742e-70,5.799052732192106e-61,4.744041055213369e-57,3.1221904511463855e-69,3.067716588048998e-76,7.5776275483656905e-81,9.413146775436093e-72,8.787443062658117e-75
7.395851936574031e-16,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999998551639,8.124854863137637e-36,0.0,3.5786107029933694e-28,1.2791482646151963e-17,1.2791482605292438e-17,4.336192199550308e-18,1.499978270789802e-30,1.6441068134940214e-29,4.0354666129217496e-26,4.035450658568212e-26,1.775488949830134e-22,1.751976008770608e-34,4.336192234487263e-18,1.720152522222144e-34,5.054761905101204e-28,3.4581470678353e-26,3.578612607062034e-28,5.179024214601375e-48,3.964501650912979e-39,1.155256611233586e-44,1.7754889498260856e-22,3.6533048212883224e-41,4.655349652060383e-30,1.966902788559484e-52,4.870667108390425e-28,3.4401256082044835e-30,2.3272359350179005e-40,1.7611476104352017e-41,1.614267806131799e-36,8.375190942040053e-33,1.4483617908909639e-10,2.774554024791682e-35,7.159897416212095e-59,2.657792392074938e-43,3.6825322503749385e-45,1.4870214717345958e-44,7.29329007307776e-37,3.0638836671470114e-53,1.168454362320754e-56,8.287527109713045e-55,7.510349938481534e-57,2.582585769863809e-61,1.275271496091351e-66,1.0857759759412147e-37,3.413161637358031e-54,8.835082951520854e-47,1.4726504845218756e-50,5.0948388393840364e-58,4.7899411397246627e-54,6.367919801181606e-53,7.918017819715878e-43,1.1995937157146864e-66,5.9696032515157985e-53,9.151078128944409e-45,2.7800707661579017e-61,8.518146030997735e-70,2.345470710017773e-60,1.3565013139367163e-56,1.5276603753182138e-68,1.1291250266900232e-75,2.78907410654373e-80,4.391219945513159e-71,3.417871163231081e-74
1.232643104016657e-15,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999997586072,3.733887976427033e-35,0.0,9.893820251570552e-28,2.131915702091764e-17,2.131915690795291e-17,7.226993495283885e-18,4.1473113584264066e-30,4.545423599165186e-29,1.1156891047667489e-25,1.1156850054434582e-25,2.959150925459695e-22,8.051386026683893e-34,7.22699359187446e-18,5.818388430932551e-34,1.3823926412051154e-27,9.56077312738931e-26,9.8938254121068e-28,1.5038320692823107e-47,1.0963141994550095e-38,3.1975352719781377e-44,2.959150925447065e-22,1.0103094984554498e-40,1.287068866011841e-29,9.048439838517708e-52,1.3465981184235678e-27,9.510949066574305e-30,1.0695130366274132e-39,4.870452800438819e-41,4.4637523000361673e-36,2.3154972639146284e-32,2.4139273130980973e-10,7.670759025870285e-35,4.0136772937010496e-58,1.2448462446579115e-42,1.7249796205259475e-44,6.965537737164878e-44,2.0163831067118057e-36,2.4180544151673783e-52,5.369821411344537e-56,3.808646214662089e-54,3.4514838795955812e-56,1.1868661806779215e-60,9.81212633643515e-66,3.0018216550377244e-37,1.5685649888737656e-53,4.060282953704191e-46,6.898220672357741e-50,4.02090897388067e-57,2.2421559093384757e-53,2.98287461399095e-52,3.638832380407302e-42,1.607538094898096e-65,2.7434128893511673e-52,4.205464031475915e-44,2.1389987276800416e-60,6.716250179877011e-69,2.3929092751020335e-59,6.233987035692187e-56,2.623820337719015e-67,8.6875994360376e-75,2.145941149810838e-79,5.88453453469395e-70,3.549263639511187e-73
1.6763952233399855e-15,0.050189632646302246,3.76,0.0,0.7369744097558878,0.999999999671707,8.404949005647285e-35,0.0,1.761797162300215e-27,2.8994063958206745e-17,2.899406375704993e-17,9.82871464129614e-18,7.385498562715379e-30,8.093992324124467e-29,1.9867125450205824e-25,1.9867054509636472e-25,4.0244467035282713e-22,1.8123525569487564e-33,9.828714813295445e-18,1.1615225215411018e-33,2.4519891125195275e-27,1.702491291538105e-25,1.7617980690029096e-27,2.781638173077477e-47,1.9525261912092707e-38,5.698476707797747e-44,4.024446703504086e-22,1.7994186147519056e-40,2.2918892214447336e-29,2.038028270836222e-51,2.3978935008888095e-27,1.693619103362885e-29,2.407464429835417e-39,8.674626012277823e-41,7.949533580628359e-36,4.1232166926073706e-32,3.2829304736252547e-10,1.3659264337868084e-34,1.012579661030169e-57,2.872518217302872e-42,3.980568544306993e-44,1.607369738818133e-43,3.590582778167314e-36,6.785854837343887e-52,1.2087465839204566e-55,8.573229131947168e-54,7.769259921422543e-56,2.671632330102358e-60,2.7023107811643537e-65,5.34531775777955e-37,3.5308259494062955e-53,9.1396611834446e-46,1.5918355997745117e-49,1.1283991025118605e-56,5.169283099195615e-53,6.883291124353114e-52,8.190978684323339e-42,5.335310252732245e-65,6.1753987380787224e-52,9.466414020453915e-44,5.890870458315173e-60,1.883487761121572e-68,7.684101476864456e-59,1.4032650080301953e-55,9.742430846614496e-67,2.392600232307447e-74,5.910009234669566e-79,1.9530369563557992e-69,1.145466445601971e-72
2.120147342663314e-15,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999995848075,1.5885906366580543e-34,0.0,2.7501911116683808e-27,3.666897089549585e-17,3.666897058148714e-17,1.2430435765982188e-17,1.1529441276895246e-29,1.263473858798453e-28,3.1012870818667074e-25,3.101276213849539e-25,5.089742481599564e-22,3.42545092783292e-33,1.2430436034475632e-17,2.010717953414856e-33,3.818353263321706e-27,2.657613757517877e-25,2.7501925077724845e-27,4.520000591346226e-47,3.048423723092118e-38,8.902764436745964e-44,5.089742481559137e-22,2.80948662499332e-40,3.577672120960777e-29,3.854495470551599e-51,3.7431467649849196e-27,2.643764150730932e-29,4.550266073532929e-39,1.354407184872151e-40,1.2410769945512626e-35,6.436401457181515e-32,4.1519274850052776e-10,2.132216654929006e-34,2.1042140578677905e-57,5.5307481196235743e-42,7.664347533002388e-44,3.0948946513825773e-43,5.604952219016656e-36,1.5536629593229673e-51,2.284618398556426e-55,1.62039668528124e-53,1.4684412287269333e-55,5.049571267231802e-60,6.086430378880453e-65,8.344056137006617e-37,6.673493148880541e-53,1.7274560608622302e-45,3.064984537443827e-49,2.5835387184230014e-56,9.946570416971335e-53,1.3253366944827608e-51,1.5481486383844406e-41,1.4336050788011866e-64,1.1671910375111924e-51,1.7892048793600527e-43,1.3267959152541814e-59,4.309801301909475e-68,1.8930320103917677e-58,2.6522631651166037e-55,2.804910906306228e-66,5.3888533535652075e-74,1.3311113413720483e-78,5.247835819967403e-69,2.8168463366962327e-72
2.5638994619866427e-15,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999994979082,2.655269597127015e-34,0.0,3.942599943736895e-27,4.4343877832784955e-17,4.4343877382630515e-17,1.5032156870523375e-17,1.6529075658567542e-29,1.811268216713521e-28,4.445921438045663e-25,4.445906064394406e-25,6.155038259673935e-22,5.725489868893375e-33,1.5032157255428363e-17,3.152469632377826e-33,5.4650459499904706e-27,3.8098835090177534e-25,3.942601918820179e-27,6.755781269083859e-47,4.370845222061601e-38,1.2773132076374759e-43,6.155038259612327e-22,4.028404514699767e-40,5.128853841838578e-29,6.446617022271294e-51,5.366074404077892e-27,3.790029097290344e-29,7.60559884044407e-39,1.9420437853946452e-40,1.7793702247069056e-35,9.227051804314183e-32,5.020918687902263e-10,3.0566686321640813e-34,3.852014890474889e-57,9.403503878711719e-42,1.30312794849908e-43,5.262083565488181e-43,8.035108677550689e-36,3.0297387571197857e-51,3.818667696091532e-55,2.708432210951451e-53,2.4544443912790714e-55,8.440190084476461e-60,1.1698008044749376e-64,1.1961728199285361e-36,1.1154493054338696e-52,2.887377924942716e-45,5.211228917412557e-49,5.038060069163451e-56,1.690151419213905e-52,2.253398984675057e-51,2.587672003500335e-41,3.1714779061766755e-64,1.9509161261485625e-51,2.990573777401189e-43,2.550059546386382e-59,8.400039417084473e-68,4.0328995782309185e-58,4.433158311965994e-55,6.673826904252142e-66,1.0357238914842247e-73,2.5583620981590983e-78,1.160946838430617e-68,6.067251173614515e-72
3.4514037006332997e-15,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999993241114,5.6686991306989576e-34,0.0,6.792669811900407e-27,5.969369170736317e-17,5.969369093179617e-17,2.0235599033665763e-17,2.848005009851966e-29,3.1205774187474455e-28,7.659837330301054e-25,7.659811289488217e-25,8.285629815831182e-22,1.2223192177098422e-32,2.023559969681512e-17,6.212829106033629e-33,9.39771542781865e-27,6.564013773453505e-25,6.792673138522746e-27,1.2612777600055973e-46,7.532690128431512e-38,2.203898250858084e-43,8.285629815714467e-22,6.942991819700829e-40,8.836454191308862e-29,1.3777256747203232e-50,9.245160995657491e-27,6.529806820945951e-29,1.6237089912110395e-38,3.3471810968850463e-40,3.066227247390239e-35,1.5897203991935293e-31,6.758887847667551e-10,5.266249544445224e-34,9.656360300301325e-57,2.0790909910040933e-41,2.8812306030935503e-43,1.1634526165386965e-42,1.384361631909755e-35,8.043839836480353e-51,8.152481155381348e-55,5.78219527463865e-53,5.239960199596625e-55,1.801895722856192e-59,3.025100558134075e-64,2.0608504289028678e-36,2.3813575748257207e-52,6.164224009289965e-45,1.1522085649455015e-48,1.3375855458468483e-55,3.732444095829336e-52,4.9822906271826226e-51,5.524384862631981e-41,9.978472214298899e-64,4.164985160896478e-51,6.3844835993019425e-43,6.594348381387275e-59,2.228122291265328e-67,1.2869786441446482e-57,9.46428978290956e-55,2.4351041576831963e-65,2.6783530844159376e-73,6.615852995872136e-78,3.652704947888997e-68,1.9913773579832493e-71
4.338907939279957e-15,0.050189632646302246,3.76,0.0,0.7369744097558878,0.9999999991503166,1.030791545132575e-33,0.0,1.03968617592694e-26,7.50435055819414e-17,7.50435043948584e-17,2.543904112234455e-17,4.3594933148969637e-29,4.776296432936762e-28,1.1724147919294863e-24,1.172410854375269e-24,1.0416221372004138e-21,2.222641620593341e-32,2.543904213736113e-17,1.0674747252492214e-32,1.4366593355796954e-26,1.0046880643610347e-24,1.0396866737316459e-26,2.098095900070307e-46,1.1532954565643688e-37,3.3782989327372236e-43,1.041622137180973e-21,1.0630812152756115e-39,1.352507593897451e-28,2.5078342855600175e-50,1.4150645102652756e-26,9.994523526109783e-29,2.952538931130543e-38,5.125139686835558e-40,4.6940126356285793e-35,2.4332263321091075e-31,8.496835537236959e-10,8.06043726957751e-34,2.0105242528544228e-56,3.895108734127993e-41,5.397948549338302e-43,2.1797135433527235e-42,2.1189042192708327e-35,1.7448186814849478e-50,1.4824509223235116e-54,1.0514295904076898e-52,9.528300292497475e-55,3.2765721867781814e-59,6.406481907797894e-64,3.154300924086596e-36,4.330240759471511e-52,1.1208973692994617e-44,2.1586479048677145e-48,2.9014056295799796e-55,6.985759392267656e-52,9.334257598709537e-51,1.0045493730207008e-40,2.468191573380318e-63,7.573575772166478e-51,1.1609402938843827e-42,1.3965159466287362e-58,4.829143312641773e-67,3.1723896679464593e-57,1.7209786165478036e-54,6.750487563638953e-65,5.672100326075133e-73,1.4010767333333275e-77,9.035024145446352e-68,5.032501349406405e-71
5.226412177926614e-15,0.050189632646302246,3.76,0.0,0.7369744097558878,0.999999998976524,1.705130584411583e-33,0.0,1.4806326190820736e-26,9.039331945651962e-17,9.0393317765977e-17,3.0642483131509064e-17,6.208908434917362e-29,6.801907924555605e-28,1.669653350481949e-24,1.6696477976432924e-24,1.2546812928197429e-21,3.676660741993379e-32,3.064248457700936e-17,1.689624978984426e-32,2.0441963451680393e-26,1.4307912653755326e-24,1.4806333114867325e-26,3.2623988552225927e-46,1.6429262752939972e-37,4.818432857898819e-43,1.2546812927897652e-21,1.5145167823925946e-39,1.926125897463075e-28,4.1529063917298237e-50,2.0152144927234014e-26,1.423335017419132e-28,4.884076143395609e-38,7.301637197964721e-40,6.686041358637167e-35,3.4651939416747474e-31,1.023476030060033e-09,1.1478865121379431e-33,3.7615868178139704e-56,6.592054439613194e-41,9.1355188574236e-43,3.6889596127777155e-42,3.017563207458592e-35,3.372072300449559e-50,2.4522814249877318e-54,1.739269944905398e-52,1.5761670343161573e-54,5.420125050454379e-59,1.2120423675315063e-63,4.492033073887844e-36,7.163063992203661e-52,1.8541832057990653e-44,3.653307926839272e-48,5.607315846591821e-55,1.1814107038078102e-51,1.5797350817370186e-50,1.6617205935296325e-40,5.368422477155022e-63,1.2528176147268297e-50,1.9204070669045968e-42,2.6420319725309067e-58,9.32628498793435e-67,6.857166426781152e-57,2.8468348615128133e-54,1.6232337916570592e-64,1.0730949725489452e-72,2.6506731386909176e-77,1.9651560795312852e-67,1.115717609483287e-70
