Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907)
2.3095764305479476e-05,0.29894534706312137,3.76,0.0,0.42828051831604147,0.9442854488127385,0.03855402561783524,0.0,6.713153193246584e-05,0.04742458891784478,0.0001558016281752322,0.014670131788583073,4.1828376758677016e-11,3.653304508482337e-12,0.00013000480527647663,3.112849361609866e-05,0.0172334762273135,0.017637677437008517,0.0003786530343559198,4.848400439494008e-06,0.00015186087554451718,3.9852221279472966e-05,0.031050023511134124,0.0006854054768259105,0.007580170363661943,2.6618707366328667e-05,0.003820060141408718,0.005167019036148685,2.302253997330885e-07,2.123896064771829e-08,0.0015912723407647163,1.798991290235622e-05,0.002336290468316017,1.3398910740411924e-06,1.4741784624545632e-06,0.00036128443295405,0.0007253623244685986,1.4853308967200075e-08,2.6778102936146834e-10,3.2719497646098845e-06,4.0462652357381186e-07,1.0228921549652204e-05,0.00040917552519278126,1.4745358274167276e-09,1.4123873839137608e-08,6.179186564722856e-08,1.7194538395282322e-08,9.946129897841418e-12,6.423394437058187e-06,2.6095545334273508e-11,1.249260530895545e-07,4.581741077673067e-06,1.4362301937434457e-07,4.451807047233575e-07,9.051227602361098e-05,1.378637049013096e-08,1.7035931995326167e-08,1.806107905684439e-09,2.1980396718605977e-06,5.799376771328962e-11,5.109808498747294e-11,9.59349551188104e-16,6.7293297542177335e-06,4.049266070281838e-06,2.1055350795648714e-08,1.4738857033761288e-11,2.3798583610081332e-09,5.826078270477447e-14,1.9656094768961998e-08,9.586886193602991e-11,2.2326664625758646e-14,2.250394145903179e-08
2.321658486177091e-05,0.2989561643507252,3.76,0.0,0.4277639382426489,0.943967530220907,0.03878758029592506,0.0,6.716673427681313e-05,0.04769995387447214,0.00015568228745142638,0.01465928050922461,4.178077136135145e-11,3.649145351932478e-12,0.00013007491083286845,3.1104187245467746e-05,0.017317171526825527,0.01772268104848347,0.00037823797425892155,4.844302763141205e-06,0.00015189057724492562,3.98079109434608e-05,0.031250536073019565,0.0006893076600738788,0.007618355601103816,2.6784889960183042e-05,0.003860885327696364,0.005203287691626104,2.2997001344057432e-07,2.1363603678500368e-08,0.001597267850238577,1.795313734414227e-05,0.0023633176719124265,1.3382231276489256e-06,1.489503759319549e-06,0.0003623662611674423,0.0007251181119924346,1.5007531949853437e-08,2.6968406672291843e-10,3.294939167994187e-06,4.0770456448143713e-07,1.0310041480428272e-05,0.0004148854933205091,1.4856765667644014e-09,1.43580953017189e-08,6.268844684607474e-08,1.744311008992488e-08,1.0086614506167253e-11,6.549266753330203e-06,2.6236599080365094e-11,1.266328765694093e-07,4.596980325378605e-06,1.4524408699345804e-07,4.5018524274548003e-07,9.15195534043398e-05,1.3938708444833811e-08,1.710134309521795e-08,1.8257361240823603e-09,2.221722502931464e-06,5.852085533164475e-11,5.137025097822502e-11,9.696642233469606e-16,6.776200353186631e-06,4.118468552198254e-06,2.1194220000827596e-08,1.499141609091645e-11,2.412819344479343e-09,5.889390411172083e-14,1.9986996204479326e-08,9.597148022669883e-11,2.2694066085140453e-14,2.2994509402233465e-08
2.3337405418062345e-05,0.29896699030985896,3.76,0.0,0.4272480044376492,0.943649810973837,0.039020948993087765,0.0,6.720182990699772e-05,0.04797534924063039,0.00015556300082224226,0.014648386345347365,4.173321305913614e-11,3.644990311604744e-12,0.00013014473326268398,3.107994196314247e-05,0.01740069515287714,0.017807614224611638,0.00037782134000089194,4.8402263700151996e-06,0.0001519203159841903,3.9763513763593766e-05,0.03145092350654803,0.0006931961055483334,0.0076562875277985006,2.6950475220962477e-05,0.0039018389144701926,0.005239486437434574,2.2971413025155027e-07,2.1487676022109283e-08,0.0016032140865288986,1.791629556957866e-05,0.0023904489176625457,1.3365474368843017e-06,1.5048685424760558e-06,0.00036343757712435133,0.0007248740526446975,1.5162151105451796e-08,2.7158375424965406e-10,3.3178839598412324e-06,4.107802079344873e-07,1.0391173972947133e-05,0.00042063225068591267,1.496810711163521e-09,1.4594323348933004e-08,6.359138438953493e-08,1.7693425622908583e-08,1.0228041393337713e-11,6.676680105110072e-06,2.6378019893678913e-11,1.2835251407628243e-07,4.612077396501256e-06,1.4687468971354294e-07,4.5521712698761715e-07,9.252896286875456e-05,1.4091928600503133e-08,1.7166715132826607e-08,1.8454605144309188e-09,2.245487115165118e-06,5.904821134720105e-11,5.1642345013263885e-11,9.799937217555812e-16,6.82300835409351e-06,4.188433301863447e-06,2.1332788377402238e-08,1.5246764760065005e-11,2.4460348377358736e-09,5.9530127359569e-14,2.0320875083321258e-08,9.60750772171153e-11,2.3064571702070705e-14,2.3491888115858814e-08
2.345822597435378e-05,0.29897782485032565,3.76,0.0,0.42673271564666354,0.9433322912067478,0.03925413141480707,0.0,6.723682599745047e-05,0.04825077364522501,0.00015544376769665758,0.014637451743706089,4.168570167665378e-11,3.6408393721191405e-12,0.00013021428122348322,3.105575687027681e-05,0.017484047215904068,0.01789247711606118,0.00037740317409935587,4.836171039957943e-06,0.00015195010627056118,3.971903654780565e-05,0.0316511855798714,0.0006970708222148158,0.007693967085223501,2.7115464631211347e-05,0.0039429193766058,0.005275614755134279,2.2945778929771998e-07,2.161117947274056e-08,0.0016091116569448595,1.7879390994922816e-05,0.002417683421260632,1.3348644479964422e-06,1.5202721664485723e-06,0.0003644984396818433,0.0007246301465292916,1.5317159948730504e-08,2.734800690374128e-10,3.3407839359515663e-06,4.138534074282198e-07,1.0472317423692075e-05,0.00042641566529233807,1.5079380357585123e-09,1.4832555377411218e-08,6.450066543355869e-08,1.7945481245160386e-08,1.0370408790152708e-11,6.805640434333244e-06,2.6519804701102447e-11,1.3008497049541055e-07,4.627034259072024e-06,1.4851482370778216e-07,4.602763148080519e-07,9.354046526629831e-05,1.4246030801635805e-08,1.723205019739602e-08,1.865280793370297e-09,2.269332850486308e-06,5.957581006083276e-11,5.191436895946718e-11,9.903376130044163e-16,6.869753751002219e-06,4.259163960369146e-06,2.1471056209827894e-08,1.5504916410588813e-11,2.4795055288412883e-09,6.01694433080389e-14,2.0657730789856588e-08,9.61796500050132e-11,2.3438177248758453e-14,2.3996107749082666e-08
2.3579046530645215e-05,0.29898866788226847,3.76,0.0,0.4262180705898636,0.9430149710254286,0.03948712729423058,0.0,6.727172946170179e-05,0.048526225743622545,0.00015532458750425546,0.014626479062256064,4.1638237043212026e-11,3.6366925185228965e-12,0.00013028356309206115,3.1031631091576914e-05,0.017567227832628776,0.017977269872148285,0.00037698351845912346,4.832136558547199e-06,0.0001519799619950911,3.967448583674605e-05,0.03185132209111515,0.0007009318221481943,0.007731395231146757,2.727985974006757e-05,0.003984125199783774,0.005311672141953865,2.2920102810026007e-07,2.1734115901721297e-08,0.0016149611649981673,1.7842426950312493e-05,0.0024450204090007716,1.3331745982133015e-06,1.535713990901456e-06,0.0003655489076826187,0.0007243863937275122,1.5472552046704138e-08,2.75372989280857e-10,3.3636389012390376e-06,4.169241175089338e-07,1.0553470249931182e-05,0.00043223560482708734,1.519058318199731e-09,1.507278874970472e-08,6.541627709017876e-08,1.8199273219433835e-08,1.0513715010398725e-11,6.936153617740911e-06,2.6661950447736186e-11,1.3183025064380062e-07,4.6418528638915794e-06,1.5016448504917826e-07,4.653627632085073e-07,9.455402231982127e-05,1.4401014873088692e-08,1.729735036170645e-08,1.8851966766460313e-09,2.293259056033584e-06,6.010362615982951e-11,5.218632472251416e-11,1.0006954746269357e-15,6.916436572730907e-06,4.3306641586022604e-06,2.1609023898702347e-08,1.5765884374652582e-11,2.5132322149107373e-09,6.081184278874875e-14,2.099756266386069e-08,9.628519569087666e-11,2.3814878449802642e-14,2.4507197997041786e-08
2.369986708693665e-05,0.29899951931553337,3.76,0.0,0.4257040679638241,0.9426978505077871,0.0397199363907292,0.0,6.730654696570059e-05,0.0488017042167994,0.00015520545969474963,0.01461547057378028,4.159081899235012e-11,3.6325497362230126e-12,0.0001303525870077654,3.100756377368529e-05,0.017650237125706347,0.01806199264087072,0.0003765624144011462,4.828122713556587e-06,0.00015200989645776687,3.9629867926399956e-05,0.03205133286679975,0.0007047791203990218,0.007768572938525709,2.7443662149179828e-05,0.00402545488039851,0.005347658110197853,2.2894388282405507e-07,2.185648719504314e-08,0.0016207632102927783,1.7805406684502006e-05,0.0024724591175912633,1.3314783089982012e-06,1.5511933805987758e-06,0.0003665890399420257,0.0007241427942992366,1.5628321017473075e-08,2.772624938777974e-10,3.386448670895151e-06,4.199922940838887e-07,1.0634630899715593e-05,0.0004380919366729494,1.5301713423192931e-09,1.5315020796902432e-08,6.633820647645805e-08,1.845479780914607e-08,1.065795835759557e-11,7.068225468109354e-06,2.6804453948531895e-11,1.3358835918115634e-07,4.656535145862649e-06,1.5182366976992168e-07,4.704764288876056e-07,9.556959660510339e-05,1.4556880631319342e-08,1.736261764712725e-08,1.905207879009484e-09,2.3172650840618353e-06,6.063163460162189e-11,5.245821420221196e-11,1.0110668935625773e-15,6.963056881312888e-06,4.402937517719599e-06,2.1746691948950923e-08,1.6029681948088422e-11,2.5472155393936094e-09,6.145731660084833e-14,2.1340370003748088e-08,9.639171137287009e-11,2.4194670987661607e-14,2.5025188109043962e-08
2.3820687643228084e-05,0.29901037905976224,3.76,0.0,0.4251907064455385,0.9423809297083454,0.03995255848573046,0.0,6.734128497041398e-05,0.04907720776748647,0.0001550863837338828,0.014604428479767244,4.154344736095458e-11,3.6284110109215924e-12,0.00013042136087009363,3.0983554079185275e-05,0.017733075222803825,0.01814664556909228,0.00037613990276190505,4.82412929702777e-06,0.0001520399224690173,3.9585188920151456e-05,0.03225121775723634,0.0007086127344798731,0.00780550119271814,2.7606873478017407e-05,0.004066906924200113,0.005383572184860923,2.2868638852832226e-07,2.197829526220832e-08,0.0016265183888462145,1.7768333378366498e-05,0.002499998792768671,1.3297759830148944e-06,1.5667097046989013e-06,0.00036761889524508586,0.0007238993482863771,1.5784460523189946e-08,2.791485621348655e-10,3.409213064948467e-06,4.2305789384802986e-07,1.0715797850290563e-05,0.0004439845279578974,1.5412768950599516e-09,1.5559248822800764e-08,6.726644059005584e-08,1.8712051232806055e-08,1.0803137102642167e-11,7.201861742604776e-06,2.6947311928703268e-11,1.3535930053453278e-07,4.671083024385645e-06,1.5349237366643905e-07,4.756172682348101e-07,9.658715143152807e-05,1.471362787887869e-08,1.742785397953752e-08,1.925314114404835e-09,2.341350291225312e-06,6.115981056578096e-11,5.273003919109236e-11,1.0214514646032895e-15,7.009614766336515e-06,4.475987649963997e-06,2.188406094521411e-08,1.6296322394707868e-11,2.581456243068595e-09,6.210585551760772e-14,2.1686152071678914e-08,9.649919414476611e-11,2.4577550511454854e-14,2.5550106947971208e-08
2.394150819951952e-05,0.2990212470248486,3.76,0.0,0.42467798468868645,0.9420642086528703,0.04018499338775093,0.0,6.737594967363775e-05,0.04935273512600903,0.00015496735910976235,0.01459335489136596,4.1496121991071176e-11,3.624276328785397e-12,0.00013048989234758858,3.0959601197575805e-05,0.01781574225771944,0.018231228802234684,0.00037571602376285004,4.820156105386052e-06,0.00015207005221108908,3.9540454639624726e-05,0.032450976642071215,0.0007124326850339115,0.007842180994335441,2.7769495450441264e-05,0.004108479848973225,0.00541941390694025,2.284285785952194e-07,2.2099542098724558e-08,0.0016322272920617248,1.7731210128776653e-05,0.002527638691770082,1.3280680179864596e-06,1.5822623381636134e-06,0.0003686385323205024,0.0007236560557087552,1.5940964285003673e-08,2.8103117464819225e-10,3.431931918069676e-06,4.2612087495895993e-07,1.0796969595097026e-05,0.00044991324552347457,1.5523747671040699e-09,1.5805470101145156e-08,6.820096653489658e-08,1.897102976922945e-08,1.0949249628141141e-11,7.3370681280430505e-06,2.7090521145643704e-11,1.371430791911489e-07,4.6854983999927515e-06,1.5517059266593234e-07,4.807852374752763e-07,9.760665103935413e-05,1.4871256412707764e-08,1.749306131108877e-08,1.9455150964091285e-09,2.3655140398503697e-06,6.168812967642913e-11,5.300180161201188e-11,1.031848794512826e-15,7.056110352540583e-06,4.549818156641564e-06,2.2021131594171816e-08,1.6565818937611057e-11,2.6159550816096547e-09,6.275745030087501e-14,2.2034908090338753e-08,9.660764111125582e-11,2.496351262590341e-14,2.6081982884794218e-08
2.4062328755810953e-05,0.29903212312015964,3.76,0.0,0.4241659013270692,0.9417476873424134,0.040417240928685795,0.0,6.741054705157062e-05,0.04962828504662222,0.00015484838532751473,0.014582251842902728,4.144884272802545e-11,3.6201456762489147e-12,0.00013055818885283237,3.0935704333948154e-05,0.017898238369555522,0.018315742484451406,0.0003752908171086481,4.816202937117909e-06,0.00015210029734405886,3.9495670708868606e-05,0.03265060942608991,0.0007162389953292295,0.007878613356591282,2.793152977753332e-05,0.0041501721832826665,0.00545518283120303,2.2817048535568777e-07,2.2220229660822084e-08,0.0016378905069576748,1.769403996104731e-05,0.0025553780820581416,1.3263547870275967e-06,1.5978506609570927e-06,0.00036964800984127616,0.0007234129165672068,1.609782607353175e-08,2.8291031217714795e-10,3.4546050688248645e-06,4.291811966109769e-07,1.087814467345867e-05,0.0004558779559394088,1.5634647562591332e-09,1.6053681877384623e-08,6.914177127374448e-08,1.923172963189316e-08,1.1096294212161924e-11,7.473850248205791e-06,2.7234078147865886e-11,1.3893969924968408e-07,4.699783155577295e-06,1.568583223780142e-07,4.859802924922842e-07,9.862806048996943e-05,1.502976601372824e-08,1.7558241466920885e-08,1.965810537539392e-09,2.389755697230331e-06,6.221656771030044e-11,5.3273503237012255e-11,1.0422584978233243e-15,7.102543793982734e-06,4.624432629050115e-06,2.2157904682380983e-08,1.6838184763347936e-11,2.6507127481219872e-09,6.341209167754486e-14,2.238663724441047e-08,9.671704936733549e-11,2.5352552901676208e-14,2.6620843853000708e-08
2.4183149312102388e-05,0.2990430072554722,3.76,0.0,0.42365445497674004,0.9414313657552499,0.04064930096199468,0.0,6.744508287025852e-05,0.04990385630633966,0.00015472946190862207,0.01457112129636832,4.1401609420875246e-11,3.616019040081619e-12,0.00013062625755690195,3.0911862711869305e-05,0.017980563702335823,0.01840018675867844,0.0003748643220184586,4.812269595197591e-06,0.00015213066903518833,3.945084254849353e-05,0.032850116037281114,0.0007200316910641057,0.007914799304124276,2.8092978219094227e-05,0.004191982466203859,0.005490878525355368,2.2791213995246985e-07,2.2340359980320247e-08,0.0016435086161963655,1.765682583430968e-05,0.0025832162409493912,1.3246366486788803e-06,1.6134740579493659e-06,0.0003706473864143182,0.0007231699308450705,1.6255039708779076e-08,2.847859560822646e-10,3.4772323588149636e-06,4.322388180502024e-07,1.0959321636106782e-05,0.0004618785255568376,1.5745466598841589e-09,1.630388137240645e-08,7.008884155964121e-08,1.949414696271395e-08,1.1244269136508728e-11,7.612213666317099e-06,2.737797946141088e-11,1.4074916471381147e-07,4.7139391562599375e-06,1.5855555827056534e-07,4.912023890112915e-07,9.965134563033765e-05,1.5189156451656226e-08,1.762339617423923e-08,1.986200150390568e-09,2.4140746354694264e-06,6.274510073188039e-11,5.354514565331042e-11,1.0526801978973312e-15,7.148915272132774e-06,4.699834648575344e-06,2.2294381080254843e-08,1.711343302271972e-11,2.6857299631776493e-09,6.406977037775656e-14,2.274133868560268e-08,9.682741601075496e-11,2.5744666880511442e-14,2.7166717364630902e-08
2.4303969868393822e-05,0.2990538993402815,3.76,0.0,0.42314364423749784,0.9411152438484361,0.04088117336133235,0.0,6.747956270157148e-05,0.05017944770372319,0.00015461058838969532,0.01455996514629218,4.135442192186216e-11,3.6118964073431302e-12,0.00013069410542220427,3.088807557140904e-05,0.018062718404652126,0.01848456176668105,0.0003744365772586807,4.808355884322077e-06,0.0001521611779905038,3.940597537697193e-05,0.03304949642525842,0.0007238108001831197,0.007950739871853262,2.8253842536037698e-05,0.0042339092470151515,0.005526500569266705,2.2765357229429325e-07,2.2459935056819575e-08,0.0016490821980297955,1.7619570646123418e-05,0.0026111524552792256,1.3229139542011952e-06,1.629131918773927e-06,0.0003716367205746535,0.0007229270985093841,1.6412599059371015e-08,2.8665808856390304e-10,3.4998136365466465e-06,4.352937001842562e-07,1.1040499074817883e-05,0.00046791482049264723,1.5856202845347542e-09,1.6556065782992936e-08,7.104216420113608e-08,1.9758277963131342e-08,1.1393172752357132e-11,7.752163886799622e-06,2.7522221609514482e-11,1.42571479374357e-07,4.727968250538993e-06,1.602622956919464e-07,4.964514823678605e-07,0.00010067647305900279,1.534942747398018e-08,1.7688527181919187e-08,2.006683645991085e-09,2.438470231280148e-06,6.327370514475715e-11,5.38167306133194e-11,1.0631135276433875e-15,7.195224993713832e-06,4.776027787028956e-06,2.2430561740783434e-08,1.739157683123687e-11,2.721007340955003e-09,6.473047708045043e-14,2.3099011532991582e-08,9.69387381357136e-11,2.61398500671449e-14,2.7719630524339408e-08
2.4424790424685257e-05,0.29906479928434465,3.76,0.0,0.4226334676936195,0.940799321558295,0.04111285802010727,0.0,6.751399192216871e-05,0.05045505805881359,0.00015449176432288456,0.014548785220530807,4.130728008647548e-11,3.607777765364616e-12,0.00013076173919732406,3.086434216984081e-05,0.01814470262958119,0.018568867649048408,0.00037400762114599465,4.8044616135053635e-06,0.00015219183445689126,3.936107422499449e-05,0.03324875056077141,0.0007275763528255689,0.007986436104547147,2.8414124529217805e-05,0.0042759510853550104,0.005562048554821107,2.2739481128836107e-07,2.257895691990295e-08,0.0016546118261635983,1.7582277233675597e-05,0.0026391860214752838,1.3211870405045798e-06,1.6448236379423028e-06,0.0003726160707765432,0.0007226844195112579,1.6570498042571306e-08,2.8852669229116495e-10,3.5223487586306836e-06,4.383458049481394e-07,1.112167559372837e-05,0.0004739867066677543,1.5966854372153096e-09,1.6810232283072046e-08,7.200172602794377e-08,2.0024118831392043e-08,1.1543003376627146e-11,7.893706354810411e-06,2.7666800988014122e-11,1.4440664688659787e-07,4.7418722681168135e-06,1.6197852985055031e-07,5.017275275670292e-07,0.0001017034101272022,1.5510578815417572e-08,1.7753636190293387e-08,2.0272607346294437e-09,2.4629418660279455e-06,6.380235758309225e-11,5.408825985284939e-11,1.0735581277765734e-15,7.241473190282812e-06,4.853015606106992e-06,2.2566447691823075e-08,1.7672629267712224e-11,2.7565457352047157e-09,6.539420244079476e-14,2.345965487443811e-08,9.70510128344544e-11,2.653809793867879e-14,2.827961002612781e-08
2.454561098097669e-05,0.29907570699741076,3.76,0.0,0.4221239239145628,0.9404835988009191,0.041344354851040176,0.0,6.754837572092087e-05,0.050730686212957884,0.00015437298927542398,0.014537583281442421,4.126018377353577e-11,3.6036631017710625e-12,0.00013082916543645702,3.084066178105025e-05,0.018226516534564297,0.018653104545192426,0.00037357749155513063,4.8005865938360836e-06,0.00015222264823458174,3.9316143943086496e-05,0.03344787843518636,0.0007313283812663597,0.008021889056341837,2.85738260220436e-05,0.004318106551322432,0.005597522085769058,2.2713588482327058e-07,2.269742762684197e-08,0.0016600980696120531,1.7544948375129005e-05,0.002667316245599316,1.3194562290782387e-06,1.6605486148976702e-06,0.00037358549538624576,0.0007224418937862614,1.6728730624954246e-08,2.903917503614079e-10,3.544837587131414e-06,4.4139509459293906e-07,1.1202849833039419e-05,0.00048009404979027035,1.6077419304625186e-09,1.70663780243098e-08,7.296751371741504e-08,2.029166568672108e-08,1.1693759301441172e-11,8.036846455865968e-06,2.7811713947682483e-11,1.4625467073457548e-07,4.755653021280127e-06,1.6370425587756914e-07,5.070304793287546e-07,0.0001027321249373966,1.5672610203991476e-08,1.7818724782616343e-08,2.0479311257989336e-09,2.4874889257413608e-06,6.433103493173835e-11,5.435973486883705e-11,1.0840136470292206e-15,7.2876601176177926e-06,4.9308016579094405e-06,2.2702040032503503e-08,1.795660337492742e-11,2.792345566220632e-09,6.606093708892399e-14,2.382326776721953e-08,9.716423719113843e-11,2.6939405946069877e-14,2.8846682151250033e-08
