Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71)
0.0007227322624423385,0.29093628264815347,3.76,0.0,0.013174887012938336,0.5090467573892306,0.3405594482943664,0.0,0.00028309383410724486,0.3934936437639278,2.9537742385726594e-06,0.0018638179276839052,3.024415623893296e-11,1.494353748108304e-13,0.00016535834243227202,1.6983327973516048e-06,0.02447783158980225,0.09608593366294439,0.0003525011617230449,7.8833074773484e-07,0.00035485062972866063,5.987705056028669e-06,0.34746355253170097,0.0015566377963669512,0.0027410942602614547,2.439524030804096e-05,0.011113757256371542,0.0010167232545646612,1.2489250177317593e-08,2.158985219252973e-08,0.0018771795739907587,6.1427573324034525e-06,0.09755015671823543,3.6992934087857604e-08,2.4084228080959026e-06,3.065738483905943e-05,0.00024058307149412865,1.3966590675629274e-08,1.1991566947273978e-10,1.420694512224472e-06,2.6575846162227667e-07,1.5713129567083008e-05,0.001988643627474506,2.173616904207918e-09,5.70763421941552e-07,9.171388193054585e-07,2.3526965122995432e-07,7.067373823158771e-11,0.0004092559604177584,1.177129655822394e-11,2.8534334786779425e-06,6.53048592141892e-06,1.8293410381997278e-06,8.39454357208241e-06,0.00047783620175405474,1.5356291743613893e-07
0.0007241026188847782,0.29095000761911166,3.76,0.0,0.012856347801545794,0.5084984547352773,0.3408909936004969,0.0,0.00028863937078282375,0.393978496927916,2.8859500246408016e-06,0.0018441886190396222,2.9520586337201476e-11,1.4584691639979898e-13,0.00016736149382947472,1.6789001210412787e-06,0.024338088683499626,0.09615996795657075,0.0003550054142847431,7.909549886107018e-07,0.0003604326728974296,5.918009486327637e-06,0.34784326944948224,0.0015453552464986123,0.0026967630272441826,2.4214246674467652e-05,0.01102929239324977,0.0009896442416349764,1.2358519475097128e-08,2.14055839755995e-08,0.001882239854339535,6.186238845032064e-06,0.09777369097781402,3.62405285252982e-08,2.3875928107867223e-06,3.059168419488241e-05,0.0002403239355527242,1.3845757821382104e-08,1.1874542236189512e-10,1.4020419887401845e-06,2.6301660667616714e-07,1.559962973401442e-05,0.0019458930499634097,2.1554905320622118e-09,5.674758748278926e-07,9.083616111096997e-07,2.3299064602715414e-07,7.023904423018215e-11,0.00040238096088483365,1.1667280844563906e-11,2.84367564677962e-06,6.645979714149512e-06,1.8249562208586342e-06,8.362972335018413e-06,0.0004716561270746939,1.531955000323964e-07
0.0007254729753272179,0.2909636784999999,3.76,0.0,0.012539684246869165,0.5079500912854285,0.34122241065477005,0.0,0.0002944164472422232,0.39446405936992673,2.8183681775816953e-06,0.0018242232689374216,2.8801065987826798e-11,1.422784643922738e-13,0.00016943523517578695,1.6594260038803624e-06,0.024196295952474946,0.09623428446660794,0.00035756864006137,7.93830719760175e-07,0.0003662100578596282,5.847380282068481e-06,0.3482222226055533,0.001533962279340355,0.00265224627474495,2.4032762931623357e-05,0.010943835243592626,0.0009627765293516357,1.2226195810297624e-08,2.1221246763524972e-08,0.0018874149496207466,6.231140790409478e-06,0.09799706521219752,3.5483793007769495e-08,2.3665935640236092e-06,3.0525672767162255e-05,0.00024006477088250327,1.3723942493485277e-08,1.1756910026455424e-10,1.383369017343038e-06,2.602699910364715e-07,1.54859397679673e-05,0.0019032104551465541,2.137373594384204e-09,5.641331922568517e-07,8.99511019566619e-07,2.306935653587419e-07,6.979633747278592e-11,0.0003954507814900145,1.1562419021826576e-11,2.8336763955877016e-06,6.76631066578195e-06,1.8205119068366275e-06,8.331104075300705e-06,0.0004654543282911388,1.5282307897822063e-07
0.0007267062961254136,0.29097593535369903,3.76,0.0,0.012256292319211106,0.5074564573274163,0.34152060502136233,0.0,0.00029982602633981076,0.3949017193195959,2.7577530990894445e-06,0.0018059570121346283,2.8156965023046178e-11,1.390839843683432e-13,0.00017136534913749437,1.6418616334126943e-06,0.02406687144123648,0.09630143577811393,0.00035992774823090883,7.966477192482e-07,0.00037158559846658544,5.782985701622077e-06,0.3485626405866293,0.0015236119927193514,0.0026120189633450936,2.3869019353390406e-05,0.010866050309756719,0.0009387784728456754,1.2105695406817624e-08,2.1055292686480793e-08,0.0018921717669162172,6.272814259226782e-06,0.09819795692904199,3.479899217463978e-08,2.3475446243154326e-06,3.0465981092864868e-05,0.0002398314721827487,1.3613440167414304e-08,1.1650490943336442e-10,1.3665458554555775e-06,2.5779403796391874e-07,1.538346648241855e-05,0.001864858246699772,2.1210776685005338e-09,5.610766231866212e-07,8.914824109641653e-07,2.286106648863552e-07,6.93908807000014e-11,0.0003891663581176269,1.1467295294373622e-11,2.824465485173563e-06,6.878984323880732e-06,1.8164625221405809e-06,8.302171632320026e-06,0.0004598538209968696,1.52483735425978e-07
0.000727692967282908,0.29098570850150535,3.76,0.0,0.0120306716038085,0.50706143572896,0.34175912742088266,0.0,0.00030430527106309926,0.39525232848156605,2.7094034796177215e-06,0.0017911343921030404,2.7644045298924846e-11,1.3654006043667551e-13,0.00017295518186816332,1.6277827966302103e-06,0.0239620570951995,0.09635535577385122,0.00036185181871952425,7.99066648548033e-07,0.000376011920785007,5.730884995003442e-06,0.34883455120246976,0.0015152643109098034,0.002579723693072966,2.373775123026313e-05,0.010803209333011342,0.0009197059053500207,1.200830244063918e-08,2.092249856025325e-08,0.001896045538717103,6.30704462265358e-06,0.09835856810730859,3.4248573305689304e-08,2.332200005344682e-06,3.0418024814829407e-05,0.000239644779143416,1.3524426058019303e-08,1.1564959645304727e-10,1.35307519624488e-06,2.558105683247922e-07,1.530138986704507e-05,0.0018342209173102877,2.1080479584530196e-09,5.585978344528766e-07,8.850161618600998e-07,2.269336759134545e-07,6.906161827020847e-11,0.00038410646054652534,1.1390668906884206e-11,2.816948954796426e-06,6.97226778301946e-06,1.8131898989716868e-06,8.278856168555283e-06,0.0004553602588433641,1.522094771807124e-07
0.0007286796384404024,0.29099545238161484,3.76,0.0,0.011806026367336572,0.5066662877058119,0.34199763282127116,0.0,0.00030892613336986523,0.39560338543075296,2.6611818549387663e-06,0.0017761202540654368,2.7133234270910375e-11,1.3400654908224364e-13,0.0001745875492321082,1.6136786485420364e-06,0.023856079502797303,0.09640946564276012,0.0003638095063804895,8.016403409188791e-07,0.0003805550243988264,5.678248975452935e-06,0.3491060889197131,0.0015068555953901643,0.0025473261687637295,2.3606247902996536e-05,0.010739810681645456,0.000900746633433379,1.1910003712881297e-08,2.0789683370565322e-08,0.0018999803708914015,6.342092282719258e-06,0.09851908150937531,3.3695855788474856e-08,2.316759181825277e-06,3.0369880082857787e-05,0.00023945802635646623,1.3434853460084345e-08,1.1479060784353936e-10,1.3395938537874146e-06,2.53824754138835e-07,1.5219233237736466e-05,0.0018036255172463476,2.095025412490076e-09,5.560887346397215e-07,8.785112083292016e-07,2.2524717174583976e-07,6.872791840903525e-11,0.00037901783233528494,1.1313561375846963e-11,2.8092982849267253e-06,7.068479402975757e-06,1.8098884340045236e-06,8.255391621747672e-06,0.000450854887284879,1.5193279217593872e-07
0.0007296663095978968,0.29100516660206827,3.76,0.0,0.011582357784386892,0.5062709843282276,0.34223613624100374,0.0,0.0003136954415805162,0.3959549135342381,2.613088948321399e-06,0.0017609094360358964,2.662453541919564e-11,1.314834658827641e-13,0.00017626431474325127,1.5995480453953793e-06,0.023748908301437752,0.09646377870564539,0.0003658017137794068,8.043765015794861e-07,0.00038521973444037675,5.625062358273818e-06,0.34937726093883564,0.0014983847079378116,0.0025148246413799888,2.347451583866456e-05,0.010675841249715792,0.0008819017496116245,1.1810775754620675e-08,2.065685214961421e-08,0.0019039765464918706,6.377981397632355e-06,0.0986794923065076,3.31408280494729e-08,2.3012195903829514e-06,3.0321538405971756e-05,0.000239271200149391,1.334470748289737e-08,1.1392777940455855e-10,1.3261017579732373e-06,2.518366263305808e-07,1.51370019757339e-05,0.001773073948929011,2.082010690163476e-09,5.535488116100897e-07,8.719673304820559e-07,2.2355110260011383e-07,6.838969349544177e-11,0.00037390044708437905,1.1235959828139357e-11,2.8015107036086213e-06,7.167750748508311e-06,1.8065588390896104e-06,8.23177919013546e-06,0.00044633753761594844,1.5165373790029683e-07
0.0007306529807553912,0.29101485074349026,3.76,0.0,0.011359667180031273,0.5058754953074083,0.3424746533813507,0.0,0.0003186204484884541,0.3963069367751268,2.5651255097465955e-06,0.0017454965949714768,2.6117952594100713e-11,1.2897082793464305e-13,0.00017798745245167343,1.5853897979272993e-06,0.02364051184130132,0.09651830892924634,0.0003678293745545296,8.072833445450545e-07,0.00039001115325733337,5.57130933291807e-06,0.3496480748785246,0.0014898504648105425,0.0024822173262908738,2.334256237880752e-05,0.010611287351241724,0.0008631723750072714,1.1710594458422123e-08,2.0524010705575284e-08,0.0019080342740957863,6.414736996005829e-06,0.09883979529507171,3.258348053865407e-08,2.2855785543522968e-06,3.027299082439884e-05,0.00023908428620738123,1.3253972577047426e-08,1.1306094180036355e-10,1.3125988913875553e-06,2.4984622211186826e-07,1.5054701535775283e-05,0.0017425681444152733,2.0690044430485747e-09,5.509775346022339e-07,8.653843326066133e-07,2.218454267164353e-07,6.804685669742178e-11,0.0003687542820175688,1.1157850822287598e-11,2.7935833539067554e-06,7.270221060292033e-06,1.8032018802192515e-06,8.208020565045835e-06,0.0004418080325403435,1.513723812577869e-07
0.0007316396519128856,0.2910245043577716,3.76,0.0,0.011137956046422018,0.5054797889127822,0.34271320065661487,0.0,0.00032370888153327153,0.3966594797670786,2.5172923256280165e-06,0.0017298761992541143,2.561348998520207e-11,1.2646865426731842e-13,0.00017975905042613965,1.5712026699523978e-06,0.023530857114251208,0.09657307096760452,0.0003698934543113275,8.103696110521484e-07,0.00039493467827496023,5.5169735437848905e-06,0.349918538802128,0.0014812516339006592,0.002449502403338459,2.3210394952271086e-05,0.010546134687732706,0.0008445596607909038,1.1609435052697741e-08,2.0391164884806246e-08,0.0019121536738008016,6.452385016055081e-06,0.09899998486604172,3.202380599956274e-08,2.2698332774046714e-06,3.022422787663667e-05,0.0002388972695342305,1.3162632497955733e-08,1.1218991611656007e-10,1.2990852091173022e-06,2.4785357872236965e-07,1.4972337813424125e-05,0.0017121100664078378,2.056007382466472e-09,5.483743535001754e-07,8.587619793875409e-07,2.201300920319898e-07,6.769931607880811e-11,0.00036357931864424884,1.1079220320844507e-11,2.785513221272636e-06,7.376037783284817e-06,1.79981812820482e-06,8.18411755579245e-06,0.0004372661858187431,1.5108877129068495e-07
0.0007325276559546306,0.2910331661146014,3.76,0.0,0.010939254857582318,0.5051234398499179,0.34292793313822373,0.0,0.00032843500380701484,0.39697723371128274,2.4743545194401834e-06,0.0017156356495547172,2.5161290316247736e-11,1.2422566287204196e-13,0.00018139675080443637,1.5584085026383684e-06,0.023431063603061332,0.09662256770519659,0.000371783087715273,8.133083401222134e-07,0.0003994835134726844,5.467559077774876e-06,0.35016166411590754,0.0014734564040917652,0.002419965434967485,2.3091267788994626e-05,0.010486973005475584,0.0008279089394590095,1.1517534271310633e-08,2.0271604935489062e-08,0.0019159138806476726,6.4870534527460635e-06,0.09914405351775377,3.151810498665593e-08,2.255570989270503e-06,3.0180148828951688e-05,0.00023872885371864486,1.3079894986067185e-08,1.1140225564829884e-10,1.2869135444386107e-06,2.460583095481828e-07,1.4898161408042248e-05,0.0016847402504115369,2.044318497306254e-09,5.460037416116194e-07,8.527679616430018e-07,2.1857797419951633e-07,6.738242790362393e-11,0.0003588972178083041,1.1007994877996411e-11,2.77812536472569e-06,7.474263035162642e-06,1.7967503856263644e-06,8.162482556152646e-06,0.000433167810225535,1.508316375440561e-07
0.0007333268595922011,0.29104093991546015,3.76,0.0,0.010761104405446142,0.504802531198582,0.3431212359033798,0.0,0.0003328126707888124,0.39726360529347093,2.4358018147024246e-06,0.001702667872049189,2.475578545828235e-11,1.2221424739100005e-13,0.00018290719005573707,1.5468720618266637e-06,0.02334033258757845,0.09666729566690575,0.0003735102883720176,8.160898624560747e-07,0.0004036765319249287,5.42266018269739e-06,0.3503802458293487,0.0014663942757964141,0.0023933052165186594,2.298391599302943e-05,0.010433293078995666,0.0008130056332127015,1.1434112816198896e-08,2.0164006437859616e-08,0.0019193407397795367,6.5189084345107535e-06,0.09927362866102137,3.106135709817765e-08,2.2426588793431366e-06,3.014031526060415e-05,0.00023857718756573664,1.3004989696084108e-08,1.1069020979253088e-10,1.2759514118699297e-06,2.444410582280825e-07,1.4831366658068374e-05,0.0016601430708218941,2.0338058067016808e-09,5.438473453118649e-07,8.473457162227483e-07,2.1717429515530354e-07,6.709384360899708e-11,0.00035466336829373206,1.0943511446677745e-11,2.7713731476515034e-06,7.565191015880105e-06,1.7939718398995178e-06,8.142912845338103e-06,0.0004294704663461892,1.5059873638484842e-07
0.0007341260632297716,0.29104869278455,3.76,0.0,0.010583599878528147,0.5044814183295103,0.3433145901709937,0.0,0.0003373130567343188,0.39755036380535486,2.397336131108115e-06,0.0016895534051462268,2.4351680995643314e-11,1.2020974017908758e-13,0.0001844535794219024,1.5353143134452199e-06,0.023248712456299385,0.09671220427500518,0.0003752632051334317,8.190066239465377e-07,0.0004079668906925541,5.377347880220927e-06,0.3505986138535737,0.0014592874079400638,0.0023665710423800934,2.2876439406236673e-05,0.010379192668494165,0.0007981810211690253,1.135000329736647e-08,2.0056417322564147e-08,0.001922807918827157,6.551398187515069e-06,0.09940311790018923,3.0603077048498315e-08,2.2296729751248204e-06,3.010032171740744e-05,0.00023842542489869333,1.2929655969338776e-08,1.0997506378289511e-10,1.2649820091366891e-06,2.428223963649273e-07,1.4764541170739856e-05,0.0016355808024478312,2.0233004351577626e-09,5.416689693713471e-07,8.418971436437039e-07,2.1576416476611074e-07,6.68019952780363e-11,0.00035041060847681906,1.0878658744782536e-11,2.7645212835284988e-06,7.658607124552352e-06,1.7911770649327202e-06,8.12325110077283e-06,0.0004257646624415611,1.5036446959915512e-07
0.000734925266867342,0.2910564244174842,3.76,0.0,0.010406742468718703,0.504160081198799,0.34350800622484773,0.0,0.0003419413559720611,0.39783752361637664,2.358957980895524e-06,0.0016762889022722436,2.394898020296609e-11,1.1821215642734678e-13,0.00018603729978278126,1.5237345007839158e-06,0.02315618268296218,0.09675730285508254,0.0003770424146703847,8.220644928495931e-07,0.0004123581224722971,5.331612295033143e-06,0.3508167734717967,0.0014521350400133236,0.002339761875480738,2.2768843234585045e-05,0.010324662818705452,0.0007834357800228946,1.1265191204038264e-08,1.994884167173483e-08,0.0019263152514906671,6.584538369207599e-06,0.09953251730662172,3.0143265882881243e-08,2.2166115266606355e-06,3.006016203217603e-05,0.00023827355624455603,1.2853883638887794e-08,1.0925670170431762e-10,1.2540052655391614e-06,2.412023391635021e-07,1.4697688336292021e-05,0.001611054553842034,2.0128027879256466e-09,5.394682784521453e-07,8.364220594232794e-07,2.143475393849915e-07,6.6506825398708e-11,0.00034613893921297054,1.0813427989588372e-11,2.757567816263366e-06,7.754608433981846e-06,1.78836640796801e-06,8.103498311612692e-06,0.0004220502803295861,1.5012886464207492e-07
0.0007357244705049125,0.2910641344932008,3.76,0.0,0.010230533476508943,0.5038384989482416,0.34370149474388023,0.0,0.0003467030543915066,0.3981250994000698,2.3206679061960038e-06,0.0016628709174317424,2.354768667988328e-11,1.1622151291382068e-13,0.00018765980321745822,1.5121318426937954e-06,0.023062721982056295,0.09680260113088576,0.0003788485085245597,8.252696736125308e-07,0.00041685393339116434,5.285443263060831e-06,0.3510347302256574,0.0014449363845421574,0.0023128766630063804,2.2661132965798998e-05,0.010269694227104685,0.0007687706028063061,1.1179661715080035e-08,1.9841283793157813e-08,0.001929862503169265,6.618345087894992e-06,0.09966182269696978,2.9681926017198075e-08,2.203472716718129e-06,3.0019829739663152e-05,0.00023812157174551928,1.2777662146500539e-08,1.085350026293484e-10,1.243021088744961e-06,2.395809033433144e-07,1.4630811579912785e-05,0.001586565449729028,2.0023132673560745e-09,5.372449261498948e-07,8.309202681319424e-07,2.1292437671690213e-07,6.62082746374821e-11,0.0003418483644053962,1.0747810059877602e-11,2.750510680820365e-06,7.853296921245314e-06,1.7855402923142312e-06,8.08365524693986e-06,0.00041832719706173246,1.4989195556258449e-07
0.0007365236741424829,0.2910718226714508,3.76,0.0,0.010054974318968634,0.5035166498637753,0.3438950668224118,0.0,0.00035160394659098173,0.39841310613973924,2.2824664785240956e-06,0.0016492959016871302,2.3147804397547647e-11,1.1423782801609396e-13,0.00018932261918055512,1.5005055318874154e-06,0.022968308270602818,0.09684810924709766,0.0003806820930267953,8.286287193005342e-07,0.00042145821350950976,5.238830322724074e-06,0.35125248993007446,0.001437690625744254,0.0022859143363896687,2.2553314601798994e-05,0.010214277225124817,0.0007541861996648094,1.1093399703758122e-08,1.973374841584988e-08,0.0019334493639786088,6.652834910866073e-06,0.09979102961444408,2.9219061400098813e-08,2.1902546571401566e-06,2.9979318058014342e-05,0.000237969461139292,1.2700980521560022e-08,1.0780983981560408e-10,1.2320293972943893e-06,2.3795810453884676e-07,1.4563914259865191e-05,0.001562114631703827,1.9918322647321285e-09,5.349985542618298e-07,8.253915770506536e-07,2.1149463276595209e-07,6.590628098587746e-11,0.00033753889126896284,1.0681795478614201e-11,2.7433477046244334e-06,7.954779778112753e-06,1.7826991818947059e-06,8.063722637972823e-06,0.00041459528474476913,1.4965378333118208e-07
0.0007373228777800534,0.2910794885925676,3.76,0.0,0.00988006653859161,0.5031945113293997,0.3440887339907139,0.0,0.00035665015687623896,0.39870155913359173,2.2443542967750024e-06,0.0016355602001856368,2.274933763339816e-11,1.1226112157609259e-13,0.00019102735811127934,1.4888547331285943e-06,0.022872918628364543,0.0968938377936708,0.0003825437898207651,8.321485445908276e-07,0.0004261750496506251,5.191762706000911e-06,0.35147005868880565,0.001430396918117842,0.0022588738113460765,2.2445394503035707e-05,0.010158401758678394,0.0007396832986948624,1.1006389734701613e-08,1.962624054056249e-08,0.0019370754406992713,6.688024870102001e-06,0.09992013330871019,2.8754677592427252e-08,2.176955384908248e-06,2.9938619871262145e-05,0.0002378172137373187,1.2623827358346433e-08,1.070810798890325e-10,1.2210301003597982e-06,2.3633395419851993e-07,1.4496999737353657e-05,0.0015377032590588012,1.981360173516082e-09,5.327287918859157e-07,8.198357686612967e-07,2.1005825435143774e-07,6.56007793211247e-11,0.00033321053056448033,1.0615374394266477e-11,2.736076610017482e-06,8.05916969696329e-06,1.7798434763827624e-06,8.043701356351935e-06,0.00041085441032099934,1.4941438193581587e-07
