Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18),S(1652)
6.690553971939766e-20,0.8819256560292238,3.76,0.0,0.925858257080805,0.999999999999578,1.0799106682951213e-42,0.0,7.112661372271589e-31,1.6229954962774673e-15,1.622995496277246e-15,1.87223684886202e-17,2.0720998166211692e-34,2.3745660504452614e-33,8.818593969438925e-27,2.047245019036436e-28,3.0130161530260615e-17,7.929908484620173e-30,1.8722368480006224e-17,7.650335758745119e-21,6.233291357584306e-23,1.4379012709221888e-32,4.0773071775996205e-32,1.7724695987601045e-34,7.532076125948381e-36,5.961157661318409e-40,3.01301615302606e-17,9.403194389338263e-36,2.766285685088773e-32,1.1269720098910141e-54,6.023891603222379e-32,9.103177541185897e-32,1.2357030072674372e-43,1.382586200459056e-35,1.6149148292436898e-34,3.1899328896531864e-32,4.2195732440062583e-13,2.3401539426729118e-33,6.844088753731496e-54,9.699857325571081e-39,1.155446007612457e-48,1.8661620708392593e-48,1.5855868156122828e-34,6.321950308819794e-64,1.3793616511473464e-53,2.0470106504248345e-51,3.695374173494144e-53,2.7617296635773735e-55,5.982137553175487e-54,2.769948785904181e-35,3.6898412900131776e-51,6.772067752904493e-31,2.752668816080161e-47,2.795263100579286e-60,4.3709964930683026e-49,5.985788316018557e-49,6.006943210997542e-48,1.086946233720809e-74,1.5309294982480013e-52,1.521449409391104e-46,2.5793314501951336e-32,2.3990468725840622e-70,7.297355527754723e-48,8.76432742165688e-50,1.0308855561002291e-59,4.2045644654746655e-66,1.86186933609627e-71,1.0507528026914287e-78,4.118447949507827e-69,2.1763812334604023e-32,1.9086126906001208e-85,1.5112271585234591e-83,3.024778922789671e-77,1.4146801716190657e-64,1.681891128238893e-35,1.4542922060196825e-52,1.6173363258368367e-66,7.655778931461909e-21,5.443172735223574e-24,2.643921695273483e-34,1.6981605160819147e-88,9.994938751930094e-67,5.302417897813394e-66,2.4259148772788382e-48,1.123093518718193e-40,1.1003688143928208e-60
1.3386920762273918e-19,0.8819256560292241,3.76,0.0,0.9258582570808034,0.9999999999991557,8.645851665699335e-42,0.0,2.8469181620130835e-30,3.2474010668349426e-15,3.2474010668340567e-15,3.746100315315398e-17,8.293799314700653e-34,9.504452498331251e-33,1.8054994560846094e-26,8.194315350630033e-28,6.028650043804528e-17,3.174029987718713e-29,3.7461003135917983e-17,1.5307318203677216e-20,1.2471998278408924e-22,5.755352362519774e-32,1.631985448010117e-31,7.094497584123238e-34,3.0147933660687385e-35,2.3860165973625527e-39,6.028650043804522e-17,3.7637282990351627e-35,1.1072351888367843e-31,9.022628587513212e-54,2.4111265127468683e-31,3.643643373006922e-31,9.893137661431676e-43,5.533947925443836e-35,6.463867911903362e-34,1.2768044763639683e-31,8.442812493376475e-13,9.366714387182055e-33,5.47943250227868e-53,3.882470817025365e-38,9.252933912876867e-48,1.4944393139031045e-47,6.34647942094898e-34,1.0126079351225153e-62,1.1043280320836057e-52,1.6388531904386096e-50,2.958546284429396e-52,2.2110629812508705e-54,4.789347733812505e-53,1.108701383742625e-34,2.954116613484338e-50,2.7105919529502226e-30,2.2043672395917725e-46,4.477278145612937e-59,3.5003419885268024e-48,4.7934849502591366e-48,4.809207047169292e-47,3.482131288503765e-73,1.2256744706845303e-51,1.2180846337938144e-45,1.0324047732210748e-31,3.842644021483601e-69,5.843802654327593e-47,7.016791023613075e-49,8.259926896026239e-59,6.732781290551232e-65,2.9814167757901896e-70,3.366182334678607e-77,6.594900100223774e-68,8.711196746361779e-32,6.112716484029091e-84,4.8400092953069606e-82,9.691242530037975e-76,2.2653418876993355e-63,6.73195150745137e-35,1.1643180369135108e-51,2.590749615656883e-65,1.53182092781551e-20,1.0891074551672146e-23,1.0582577039900356e-33,5.4774379554116745e-87,1.6010512665250944e-65,8.490798111179159e-65,9.814806614485323e-48,4.495301232883633e-40,8.809641762394462e-60
2.677965434294222e-19,0.8819256560292246,3.76,0.0,0.9258582570808,0.999999999998311,6.919308983633888e-41,0.0,1.1391380931127077e-29,6.496212207949926e-15,6.496212207946379e-15,7.493827248219002e-17,3.31860004346746e-33,3.8030190106630606e-32,3.775876491614877e-26,3.278793499244885e-27,1.2059917825361436e-16,1.2700254317010535e-28,7.493827244770828e-17,3.0621283093652144e-20,2.494941217724723e-22,2.3028906143470206e-31,6.530067551957379e-31,2.8387231347520552e-33,1.2063100414494203e-34,9.547174402529892e-39,1.2059917825361418e-16,1.505981568023044e-34,4.430382995537205e-31,7.22084508881315e-53,9.647646688704784e-31,1.457931955729598e-30,7.91751685563579e-42,2.214300000261656e-34,2.5863891268868372e-33,5.1088810203001996e-31,1.688929098932658e-12,3.7479058253686955e-32,4.385211313749959e-52,1.5534940668801114e-37,7.406095301648298e-47,1.1961556089102018e-46,2.539418435609102e-33,1.6210499042388494e-61,8.837980538688926e-52,1.311580633274721e-49,2.3677361900525827e-51,1.7695223730138306e-53,3.83293424064245e-52,4.436249684552172e-34,2.364191107140727e-49,1.0845898521307758e-29,1.7643871027023758e-45,7.167532996398796e-58,2.8016922013977083e-47,3.8367306281593694e-47,3.848827253514438e-46,1.1149069283652575e-71,9.809120845411964e-51,9.748379076709064e-45,4.130963862116104e-31,6.151567555458334e-68,4.677410573231435e-46,5.615565364939859e-48,6.618465529300244e-58,1.0776834768228095e-63,4.772208480436783e-69,1.0777824544943357e-75,1.0556149023698273e-66,3.4856133839358684e-31,1.956894657525998e-82,1.5494565073308297e-80,3.1031110127290946e-74,3.6260306547751902e-62,2.693660569051325e-34,9.31808289834868e-51,4.14761015989458e-64,3.0643069971540827e-20,2.1786878183929775e-23,4.234409260465488e-33,1.776445163754897e-85,2.5631718552636796e-64,1.3590823331881785e-63,4.0110883855252777e-47,1.798706266795769e-39,7.050391694271534e-59
5.356512150427883e-19,0.8819256560292257,3.76,0.0,0.9258582570807934,0.9999999999966217,5.536498472266512e-40,0.0,4.5572941349848124e-29,1.2993834490180014e-14,1.2993834490165827e-14,1.4989281114013602e-16,1.3276561118029442e-32,1.5214552412406716e-31,8.209018231667217e-26,1.3117309019010575e-26,2.412245338847517e-16,5.0809287181959695e-28,1.49892811071156e-16,6.124921287404496e-20,4.990424020368012e-22,9.213062009521603e-31,2.6124522335895384e-30,1.1356741004491637e-32,4.826025667729572e-34,3.8194915017149025e-38,2.4122453388475083e-16,6.024906909159208e-34,1.7724416870848692e-30,5.777773262352272e-52,3.8596868925030554e-30,5.832677171187316e-30,6.335216432126912e-41,8.858641866504238e-34,1.0347240697730072e-32,2.043885078471271e-30,3.378224797006547e-12,1.4994063786759721e-31,3.5088353187669477e-51,6.214988040755047e-37,5.926375876037002e-46,9.571662093087476e-46,1.0159327312440541e-32,2.594381813074514e-60,7.071727235099666e-51,1.0494637815475643e-48,1.8945486937863635e-50,1.4158867520644503e-52,3.0669305062506504e-51,1.7747887443740857e-33,1.8917120890134652e-48,4.3390656510097243e-29,1.4118670938428467e-44,1.1471164051256118e-56,2.241921343950172e-46,3.0701617595835904e-46,3.0796465735660127e-45,3.568702341556672e-70,7.848787025721695e-50,7.800184378567367e-44,1.6526545368508483e-30,9.845178543119599e-67,3.74287606988218e-45,4.493305492689483e-47,5.307598995857511e-57,1.724644426651335e-62,7.637087268707881e-68,3.449870721066154e-74,1.6893286398639395e-65,1.3944723226624265e-30,6.263383871857988e-81,4.9593067585272523e-79,9.933017811513784e-73,5.802836251995114e-61,1.0776420996892483e-33,7.455882065800214e-50,6.63810550803094e-63,6.129279135830965e-20,4.357848544588699e-23,1.6940394323678636e-32,5.829574293790685e-84,4.102267221633531e-63,2.1749755522447404e-62,1.6718173075693386e-46,7.195998182997692e-39,5.6413859236869e-58
1.0713605582695204e-18,0.8819256560292278,3.76,0.0,0.92585825708078,0.999999999993243,4.429619337364421e-39,0.0,1.8230660172785832e-28,2.5989079054640678e-14,2.5989079054583924e-14,2.9980188845552366e-16,5.311056667775175e-32,6.0863162696811686e-31,1.9044852387710852e-25,5.247350642374382e-26,4.824752451470228e-16,2.0325368976333423e-27,2.998018883175201e-16,1.2250507243660242e-19,9.981389717157098e-22,3.68552473548679e-30,1.0450659422599076e-29,4.5430661212144833e-32,1.930567378670206e-33,1.5279209973121154e-37,4.824752451470195e-16,2.4101589055020514e-33,7.09034376509719e-30,4.622657644267016e-51,1.5440004093512447e-29,2.3332607516461954e-29,5.068654376136068e-40,3.5437451401635785e-33,4.139233161955324e-32,8.176205701957244e-30,6.7568161886898005e-12,5.998113643866514e-31,2.8073347916080436e-50,2.4861977045656836e-36,4.741700628039163e-45,7.658296682669983e-45,4.064061662544015e-32,4.151572554078116e-59,5.657918974201076e-50,8.396507436915319e-48,1.515782866899173e-49,1.1328169562058073e-51,2.4537785839693725e-50,7.099732755678911e-33,1.5135133678948687e-47,1.7357675189535364e-28,1.129636657197837e-43,1.8356351842019827e-55,1.793764136023666e-45,2.456440348580942e-45,2.46395119133543e-44,1.1421448009423162e-68,6.279625822380814e-49,6.24074001012453e-43,6.611156168478009e-30,1.5754422326391828e-65,2.9946799466962174e-44,3.594985710929843e-46,4.264996516248914e-56,2.759711808615669e-61,1.222058274917778e-66,1.1041133528494649e-72,2.7032016975678633e-64,5.578343258604796e-30,2.004494223137676e-79,1.5871455361846076e-77,3.1790558010749158e-71,9.28548788284165e-60,4.310938998848203e-33,5.9652720174333995e-49,1.0622512468703339e-61,1.2259223413183672e-19,8.716169995956924e-23,6.776709225164933e-32,1.9571901081392786e-82,6.564581512238581e-62,3.48031598277112e-61,7.224823330953349e-46,2.878635034406868e-38,4.5135394530635005e-57
2.1427792447229847e-18,0.8819256560292318,3.76,0.0,0.9258582570807532,0.9999999999864855,3.5438637034682115e-38,0.0,7.292560807949178e-28,5.1979568183564006e-14,5.197956818333697e-14,5.996200430842814e-16,2.124509115062268e-31,2.4346255687395282e-30,4.859472340332783e-25,2.0990256669077135e-25,9.649766676715512e-16,8.130478425401029e-27,5.996200428081227e-16,2.4501679156880455e-19,1.9963321476745313e-21,1.4742698825802215e-29,4.1804338743942207e-29,1.8173003949961582e-31,7.722583749055139e-33,6.111933108401251e-37,9.649766676715378e-16,9.64102792331034e-33,2.836252911840807e-29,3.698301916114227e-50,6.176252951035026e-29,9.333422786412474e-29,4.0551160033329156e-39,1.417555736777982e-32,1.6557606604243251e-31,3.270615363124273e-29,1.3513998954198205e-11,2.399343084730747e-30,2.245974455243466e-49,9.945196762865028e-36,3.793600488115341e-44,6.127024175462466e-44,1.6256908148978307e-31,6.642965441676233e-58,4.526550076612251e-49,6.717524839842833e-47,1.2126838610207005e-48,9.06296591650216e-51,1.9631179974807947e-49,2.840008658767091e-32,1.210868176081293e-46,6.9433526029161475e-28,9.037665220930686e-43,2.9372154576587193e-54,1.4351021387262894e-44,1.9652766630340295e-44,1.9712545297653263e-43,3.6551194645110944e-67,5.0239391487366044e-48,4.992829019021158e-42,2.644570074438913e-29,2.520878513650374e-64,2.395895602916109e-43,2.876125102783479e-45,3.441622754316438e-55,4.415763488554951e-60,1.9553926969841026e-65,3.533410302283179e-71,4.3253434367110203e-63,2.2314280982260986e-29,6.414719757579427e-78,5.0791335403454175e-76,1.0173762797636611e-69,1.4857540554572048e-58,1.7244615868322667e-32,4.77244418067525e-48,1.6997254979840198e-60,2.451911196788488e-19,1.7432812894600516e-22,2.7107939931773205e-31,6.848390052100811e-81,1.0504093644405048e-60,5.568789667835718e-60,3.319672283014e-45,1.1515020647622883e-37,3.61100648289893e-56
4.285616617629914e-18,0.8819256560292401,3.76,0.0,0.9258582570806997,0.9999999999729705,2.835158259236021e-37,0.0,2.917083673363328e-27,1.039605464414186e-13,1.0396054644051043e-13,1.1992563523337268e-15,8.498209365323934e-31,9.73870037138844e-30,1.3920727624687188e-24,8.39627349029099e-25,1.9299795127205516e-15,3.252257540214632e-26,1.1992563517808252e-15,4.900402298615577e-19,3.992718645996192e-21,5.897199508539622e-29,1.6722075727541534e-28,7.269349475589638e-31,3.089096347639121e-32,2.444823321713038e-36,1.9299795127204972e-15,3.856489633907448e-32,1.1345242449806383e-28,2.958712139158778e-49,2.4705514440203873e-28,3.7334450718531764e-28,3.244169805642508e-38,5.670338310162304e-32,6.623177568746112e-31,1.3082727621826503e-28,2.7028364413782605e-11,9.597567579771306e-30,1.796822216716165e-48,3.978160658440536e-35,3.0349763879428673e-43,4.901774080750999e-43,6.502895561798189e-31,1.062910420568831e-56,3.62132604060771e-48,5.3741474305489656e-46,9.701701159179508e-48,7.250544885596502e-50,1.570534777086991e-48,1.1360265726129623e-31,9.687175342199721e-46,2.7773975475474362e-27,7.23036096897617e-42,4.69970406812415e-53,1.1481180440815545e-43,1.5722710859520545e-43,1.5770410534202843e-42,1.1696792060145554e-65,4.019246713666201e-47,3.9943580146844905e-41,1.0578495507693503e-28,4.033542369172369e-63,1.9167771423867648e-42,2.300954697358959e-44,2.800442183267503e-54,7.0654012630900905e-59,3.1287078877584464e-64,1.1307309092460804e-69,6.92072610561845e-62,8.925893969388068e-29,2.0527644472055992e-76,1.625365592088888e-74,3.2557295784177587e-68,2.3772672830144717e-57,6.898113242624679e-32,3.818045987589567e-47,2.7196596045243812e-59,4.9038889077270425e-19,3.486609867551631e-22,1.0843396583221719e-30,2.5658623831385368e-79,1.6807160423823447e-59,8.910290746521946e-59,1.671603205688951e-44,4.606111539434188e-37,2.8888793573650304e-55
8.571291363443771e-18,0.8819256560292563,3.76,0.0,0.9258582570805926,0.9999999999459406,2.268153528306831e-36,0.0,1.1668453405758401e-26,2.0792250295715957e-13,2.0792250295352693e-13,2.398528970800339e-15,3.399318332326356e-30,3.895519745129341e-29,4.464836251687302e-24,3.358543560715073e-24,3.859985202818329e-15,1.300916251736697e-25,2.3985289696922213e-15,9.800871065604596e-19,7.985492228255596e-21,2.3589037987226516e-28,6.688898348174344e-28,2.9077693695812678e-30,1.23565110878964e-31,9.779395473534665e-36,3.859985202818113e-15,1.5426115489602089e-31,4.538143130206246e-28,2.366998408787965e-48,9.882306304073614e-28,1.49339322031048e-27,2.5953666460361968e-37,2.268158396537606e-31,2.6492981198405587e-30,5.233144282996927e-28,5.405709504722178e-11,3.839066066828932e-29,1.43747483876878e-47,1.5912812645257833e-34,2.4280195103170348e-42,3.921481167989085e-42,2.601184685469092e-30,1.7006854340134423e-55,2.89709525366766e-47,4.299368967220969e-45,7.761453028753751e-47,5.800504836045225e-49,1.2564476950852804e-47,4.544152488240082e-31,7.749832248963929e-45,1.1109703203594734e-26,5.784380293326686e-41,7.519653979480537e-52,9.185089687732672e-43,1.2578367718172152e-42,1.2616478114667935e-41,3.7430390215294365e-64,3.215435522587805e-46,3.1955243201484928e-40,4.231441239056933e-28,6.453777156314126e-62,1.533445978267611e-41,1.840785604324386e-43,2.3156813561155974e-53,1.1304785768267923e-57,5.005996293592179e-63,3.6184022863281975e-68,1.107330313631542e-60,3.5703938903212138e-28,6.568932857764932e-75,5.201238507730069e-73,1.0418535428222418e-66,3.80367627946165e-56,2.759374610927832e-31,3.054473070076131e-46,4.3515344192531256e-58,9.807844329597407e-19,6.973267017186292e-22,4.337402756073821e-30,1.0606349264833427e-77,2.6891945123668833e-58,1.425664700225611e-57,9.436167031347257e-44,1.842471013391651e-36,2.3111398763335135e-54
1.7142640855071485e-17,0.8819256560292892,3.76,0.0,0.9258582570803784,0.9999999998918807,1.8145335942429967e-35,0.0,4.6674051135750194e-26,4.158464159887686e-13,4.1584641597423793e-13,4.7970742076044445e-15,1.3597342540998893e-29,1.5582157989499394e-28,1.565241295835765e-23,1.3434242570462115e-23,7.719996583012993e-15,5.203691490543926e-25,4.797074205378974e-15,1.9601808604118476e-18,1.5971041735238807e-20,9.435663181313513e-28,2.6755729592091615e-27,1.1631136636968167e-29,4.942629574887986e-31,3.9117802501124755e-35,7.719996583012125e-15,6.170477605502079e-31,1.815266473687646e-27,1.8936109334160226e-47,3.952942627224942e-27,5.973603264326365e-27,2.076305637392832e-36,9.07267972855905e-31,1.0597247517826062e-29,2.0932683600406986e-27,1.0811455517118162e-10,1.5356342228729198e-28,1.1499867038741404e-46,6.36516394331899e-34,1.9424309689905866e-41,3.1372097060030066e-41,1.040479166419484e-29,2.721119705656919e-54,2.3176900178909555e-46,3.439515580834792e-44,6.20919925065259e-46,4.640431545152784e-48,1.0051720599953651e-46,1.8176702182264424e-30,6.199902590388631e-44,4.443903883929159e-26,4.62754084196965e-40,1.2031548342915132e-50,7.34812988539861e-42,1.006277379603871e-41,1.009324231405549e-40,1.1977829751875033e-62,2.5723636680733905e-45,2.556434600552455e-39,1.6925850977440494e-27,1.0326130834033027e-60,1.226766488377658e-40,1.4726372222409946e-42,1.973028156000809e-52,1.8087772227864617e-56,8.009645053871101e-62,1.157898869124805e-66,1.7717398367611271e-59,1.4281648062307834e-27,2.1020723912634214e-73,1.664407324468506e-71,3.333963461506229e-65,6.085920918194362e-55,1.1038364548268287e-30,2.4435930038406578e-45,6.962518326490476e-57,1.961575517331117e-18,1.3946581290262016e-21,1.7349699272577582e-29,4.9271408454475505e-76,4.3027502834568814e-57,2.2810780595296906e-56,5.9742461645321595e-43,7.369982779962519e-36,1.8489372119677236e-53
3.4285339838326914e-17,0.881925656029355,3.76,0.0,0.9258582570799501,0.999999999783761,1.4516311891012984e-34,0.0,1.8669668026588942e-25,8.316942420524947e-13,8.316942419943718e-13,9.594164680696187e-15,5.438950889962713e-29,6.232878850016548e-28,5.81957652753701e-23,5.373710692215907e-23,1.5440019343398736e-14,2.0814819026909023e-24,9.594164676208322e-15,3.920368369928967e-18,3.1942150119063524e-20,3.774274866307917e-27,1.0702319144354575e-26,4.6524664862934004e-29,1.9770568580319156e-30,1.5647178108124125e-34,1.5440019343395268e-14,2.4681973391287353e-30,7.261084270060512e-27,1.5148947930240813e-46,1.5811810719441042e-26,2.3894473822096007e-26,1.6610494379526603e-35,3.629081117732189e-30,4.2389106976789354e-29,8.373094733424269e-27,2.1622947084742746e-10,6.142552396789174e-28,9.19992106900424e-46,2.546077260603276e-33,1.5539509205262047e-40,2.5097776895931893e-40,4.1619272506318293e-29,4.3538099449953585e-53,1.8541576145417236e-45,2.7516206240127616e-43,4.967374110574396e-45,3.712356474854532e-47,8.041527368087848e-46,7.270699185460692e-30,4.959936790271369e-43,1.777566073847714e-25,3.702047316188052e-39,1.925055892467388e-49,5.878527163671557e-41,8.050250899426978e-41,8.074617695451295e-40,3.8329222906467334e-61,2.057897017263245e-44,2.0451537077909354e-38,6.770357554353513e-27,1.6521878891958982e-59,9.814170729363496e-40,1.1781132735542752e-41,1.7711789965609115e-51,2.8940527563470425e-55,1.2815473018240392e-60,3.7052925828735074e-65,2.8347928905529128e-58,5.7126736416142366e-27,6.726653964966595e-72,5.326121199117176e-70,1.0668734474440226e-63,9.737504468285783e-54,4.416005021483339e-30,1.9548802792936489e-44,1.1140079977026829e-55,3.923157686063077e-18,2.7893209731642285e-21,6.939897360582193e-29,2.6522739737893058e-74,6.884431664946689e-56,3.64973650880144e-55,4.149517163006037e-42,2.948049602075365e-35,1.4791771013909008e-52
6.857073780483778e-17,0.8819256560294866,3.76,0.0,0.9258582570790933,0.9999999995675215,1.1613066848522953e-33,0.0,7.467876780815834e-25,1.66338989418198e-12,1.6633898939494878e-12,1.918834562481377e-14,2.1755831556557384e-28,2.493154552761604e-27,2.2395526544999417e-22,2.149487008479847e-22,3.0880064864155916e-14,8.325938301659053e-24,1.9188345615690402e-14,7.84074339622065e-18,6.388440436615149e-20,1.5097118624630608e-26,4.280933173314273e-26,1.8609889606221685e-28,7.908237489249468e-30,6.258893053744106e-34,3.088006486414203e-14,9.872802070238213e-30,2.9044373287371375e-26,1.2119201148939156e-45,6.324732329302268e-26,9.557801680599187e-26,1.328841521255009e-34,1.45163429060169e-29,1.695567163449043e-28,3.349242151650927e-26,4.324592839132254e-10,2.4570239901626806e-27,7.359948000799722e-45,1.0184363658723579e-32,1.2431631961839751e-39,2.0078261473717674e-39,1.6647730176191863e-28,6.966110666777916e-52,1.4833284504932114e-44,2.2012997573447877e-42,3.9739051387995673e-44,2.9698899444541213e-46,6.433434685474837e-45,2.908283230021746e-29,3.967955321690076e-42,7.110273334094918e-25,2.9616437094195926e-38,3.080095952459061e-48,4.7028310349824124e-40,6.4402134868029075e-40,6.459703558377359e-39,1.2265378089823054e-59,1.6463200193891148e-43,1.636125328464795e-37,2.7081464216978584e-26,2.643506075342455e-58,7.85135211108107e-39,9.424920175298953e-41,1.7253469744077954e-50,4.6304917699589745e-54,2.0504790037570883e-59,1.1856962070157226e-63,4.5356762091575526e-57,2.2850722731504976e-26,2.1525329069634516e-70,1.7043617239565448e-68,3.4140032543706845e-62,1.5580031635712361e-52,1.7669226340206532e-29,1.5639066652710156e-43,1.7824168630733248e-54,7.84632202348384e-18,5.5786466195343965e-21,2.775962476031383e-28,1.4776262692077779e-72,1.1015115506324416e-54,5.839587647900035e-54,3.067660895833377e-41,1.1792605346854603e-34,1.183380145749046e-51
1.371415337378595e-16,0.8819256560297491,3.76,0.0,0.9258582570773798,0.9999999991350429,9.290460542479079e-33,0.0,2.9871526709329784e-24,3.326781198449082e-12,3.3267811975191137e-12,3.8376707504785425e-14,8.70233842160684e-28,9.972623291824927e-27,8.781654473689373e-22,8.597953487383255e-22,6.176015590561302e-14,3.330377521193489e-23,3.8376707485948077e-14,1.5681493477834318e-17,1.277690627781244e-19,6.03885125918423e-26,1.712374415691045e-25,7.443960573108522e-28,3.163297007891011e-29,2.503569894758004e-33,6.17601559055575e-14,3.949123466724138e-29,1.1617756121553277e-25,9.69540783233645e-45,2.5298945395538937e-25,3.8231231016245068e-25,1.0630740048405929e-33,5.806540835386809e-29,6.7822787926759005e-28,1.3396977120164394e-25,8.649188368980588e-10,9.828101466620585e-27,5.8879631314798e-44,4.0737813865485866e-32,9.945315434530524e-39,1.6062625574151776e-38,6.659096308198562e-28,1.1145788941077005e-50,1.186663893962522e-43,1.7610411001566014e-41,3.179126397272489e-43,2.3759142919052325e-45,5.147076761966395e-44,1.1633139178345158e-28,3.174366616789568e-41,2.8441111398933115e-24,2.3693173091864457e-37,4.928158738480299e-47,3.762268552625727e-39,5.1521759318695226e-39,5.167766390419752e-38,3.924925223982472e-58,1.3170569336677291e-42,1.3089011297269277e-36,1.0832592224925465e-25,4.229613724307611e-57,6.281087897704923e-38,7.539941741062523e-40,1.8737209893444043e-49,7.408792719393972e-53,3.28076921074441e-58,3.7942319158709743e-62,7.2570888455880275e-56,9.140294190921692e-26,6.888111561110184e-69,5.45396285348624e-67,1.09248235630088e-60,2.4928069204936264e-51,7.071842066822981e-29,1.2511264551020648e-42,2.851870281017304e-53,1.5692650698152726e-17,1.1157297744671863e-20,1.1103856979601234e-27,8.74740462857491e-71,1.7624204278267982e-53,9.343347441161461e-53,2.353347445027887e-40,4.7173586931384145e-34,9.467635535049945e-51
2.742831256039029e-16,0.8819256560302746,3.76,0.0,0.9258582570739529,0.9999999982700858,7.4323714664406e-32,0.0,1.1948614957502545e-23,6.653563807015814e-12,6.6535638032959374e-12,7.675343123167453e-14,3.4809366881513384e-27,3.98904957709834e-26,3.4773505327439875e-21,3.439182477865462e-21,1.235203379882983e-13,1.3321514984631676e-22,7.675343119163755e-14,3.136299375718706e-17,2.555389792736008e-19,2.415541247500348e-25,6.849500301497325e-25,2.9775851740937182e-27,1.2653192062073556e-28,1.0014371414837989e-32,1.2352033798807612e-13,1.579649991121805e-28,4.647103462082518e-25,7.756392697187487e-44,1.01195813700978e-24,1.5292497257519634e-24,8.504595181732781e-33,2.3226170575192353e-28,2.712917040943568e-27,5.358792548373174e-25,1.729837650280774e-09,3.931241242300555e-26,4.710372833677036e-43,1.6295397390676583e-31,7.956256335245468e-38,1.2850107677193357e-37,2.663639373213269e-27,1.783327203036539e-49,9.493318726344877e-43,1.4088333834791695e-40,2.543301946063291e-42,1.900733056880616e-44,4.118183250497695e-43,4.653256240253616e-28,2.539494243041217e-40,1.1376448160193137e-23,1.8954547825073143e-36,7.885058136986619e-46,3.0098163367862935e-38,4.1217428592959606e-38,4.134214182476659e-37,1.2559767196640369e-56,1.0536458436756742e-41,1.0471211258621125e-35,4.33303798817123e-25,6.767384015187094e-56,5.024872798177994e-37,6.031955642896765e-39,2.2884851855022567e-48,1.1854073059755275e-51,5.249233454771055e-57,1.2141548133843595e-60,1.1611350381161921e-54,3.656118268278537e-25,2.2041969811849625e-67,1.74526937182239e-65,3.495945639478493e-59,3.988492239370478e-50,2.8320553567302077e-28,1.0009018470759587e-41,4.562995239210635e-52,3.138530804679994e-17,2.2314599324700645e-20,4.441544216435838e-27,5.371269913383962e-69,2.8198741121175247e-52,1.494936108535019e-51,1.8423654959882766e-39,1.8871949214817583e-33,7.575050992471534e-50
4.114247174699464e-16,0.8819256560308002,3.76,0.0,0.9258582570705259,0.9999999974051288,2.1251939638410917e-31,0.0,2.539080985498815e-23,9.980346415615072e-12,9.980346407710333e-12,1.151301549255095e-13,7.396991466124994e-27,8.476729663156088e-26,7.367300334356447e-21,7.308263432972602e-21,1.852805200707545e-13,2.830822296373812e-22,1.1513015486250105e-13,4.704449415266946e-17,3.8330949544095e-19,5.133025595142986e-25,1.4555190178038826e-24,6.32736908410459e-27,2.688803565970091e-28,2.128069084780885e-32,1.852805200702825e-13,3.3567567109413618e-28,9.87509509824192e-25,2.2178555016157525e-43,2.1504112412984393e-24,3.2496559695394878e-24,2.4317829144584494e-32,4.935561690145616e-28,5.764956097093812e-27,1.138743522485795e-24,2.594756171076637e-09,8.353887547798831e-26,1.3468724695322059e-42,3.4628172712662897e-31,2.3618200873544737e-37,3.813442441891736e-37,5.6602342028087905e-27,6.744824319733805e-49,2.7144968546303684e-42,4.028383308577157e-40,7.27225450677147e-42,5.434910854048658e-44,1.177639326197602e-42,9.888169097277754e-28,7.261367055270056e-40,2.4174954575573524e-23,5.627011313417602e-36,2.9830309618331894e-45,8.935304488947526e-38,1.2236281133185198e-37,1.1821269042896885e-36,5.859031757137194e-56,3.012769260999452e-41,2.994111981196845e-35,9.207706174932008e-25,2.5602201314631902e-55,1.4917525114046346e-36,1.7247624833480232e-38,8.079892521199096e-48,4.363086457633509e-51,1.9320667906137338e-56,5.663935833781351e-60,4.274909025136224e-54,7.769251208218691e-25,1.0065711930612899e-66,7.969968143788238e-65,1.635481400898307e-58,1.4687232683551819e-49,6.022990965619967e-28,2.8619545563279445e-41,1.7396421947169332e-51,4.707796539475659e-17,3.3471900234648614e-20,9.438282363781127e-27,2.9837702921449535e-68,1.0750771168224277e-51,5.503750413648982e-51,5.2384094978635524e-39,4.0107128833867446e-33,2.1661649840688505e-49
