Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50)
1.8578795052933385e-09,0.308418887843025,3.76,0.0,0.8717787224036787,0.9965542361900664,5.682904594493218e-10,0.0,9.354658788783747e-09,0.0002767810619524471,0.0002744681621523998,3.0254820872925156e-06,1.5349058047508566e-11,2.761261279595424e-11,2.2355660619630916e-06,2.2549817928235464e-06,4.143038898208956e-06,5.041642149513202e-08,2.9537159298025894e-06,4.458147109718575e-08,1.0674604517497485e-08,2.344769220906556e-10,6.884785934500932e-10,3.3355477152079823e-13,1.7751773281088044e-13,4.767894917682985e-15,4.080378065275849e-06,4.88152282989069e-13,8.594937927696483e-11,3.0136050871426554e-19,8.595475152135752e-10,1.263339864018254e-09,6.090755449834678e-13,2.2394972276218472e-13,4.5960593831893935e-11,7.56010819851428e-10,0.003440491978896237,1.3824976267456487e-11,2.6592264336982046e-20,2.6229746255538016e-13,4.729497443751353e-15,1.2548808863063395e-14,2.969769923079519e-12,1.829129159920625e-19,6.29264066007144e-20,2.985498664879597e-18,1.154627224926047e-19,1.8991809556250113e-21,1.8660653542896895e-21,1.103494863505408e-13,7.906137412480694e-18,2.9948847927659106e-13
1.9125834304550836e-09,0.30841934082110584,3.76,0.0,0.8717703612973378,0.9965540024258962,6.362253116848754e-10,0.0,1.0172174290164153e-08,0.00028492927260824523,0.00028247822329707984,3.1188932051169576e-06,1.6309068726679077e-11,2.85764964953867e-11,2.366525168728507e-06,2.387769270458614e-06,4.268802444497188e-06,5.496824099722169e-08,3.0405862691320107e-06,4.843544426060314e-08,1.1593050786733106e-08,2.471885848662954e-10,7.323053919417588e-10,3.7385324857888924e-13,1.8826282344174373e-13,5.199602323038416e-15,4.200497273232705e-06,5.293315257338168e-13,8.89822627860328e-11,3.3251385624908345e-19,9.107344160035447e-10,1.338567022395222e-09,6.644616380347877e-13,2.375605017617077e-13,4.8938662620709124e-11,8.147275971638434e-10,0.003440500489047737,1.4350272956660227e-11,2.9474328238069127e-20,2.8560436102350554e-13,5.171051201090441e-15,1.3891230763418189e-14,3.1511520797005616e-12,2.0539718709304935e-19,6.872593296549131e-20,3.245701793707418e-18,1.2955646086768793e-19,2.0721857532366793e-21,2.111028240791859e-21,1.1385176788246482e-13,8.6255268740895e-18,3.2643734499678873e-13
1.9672873556168286e-09,0.3084197938075669,3.76,0.0,0.871761999911882,0.9965537673448484,7.100060053332216e-10,0.0,1.1034639416574675e-08,0.0002930774320284055,0.0002904842197172507,3.2126937373135464e-06,1.7297786703319424e-11,2.95402802745226e-11,2.5010597152191636e-06,2.5242419533443243e-06,4.394890730219835e-06,5.978409050786218e-08,3.127453694844083e-06,5.249398259026892e-08,1.2561963875876608e-08,2.601756834438283e-10,7.775479458632849e-10,4.177104570130276e-13,1.9933243561667313e-13,5.656664855714969e-15,4.320615073578187e-06,5.727816412989987e-13,9.202652442356503e-11,3.6579464379367717e-19,9.633915881654126e-10,1.415955422487078e-09,7.231070396908767e-13,2.5158291541295787e-13,5.200960397051214e-11,8.767143922472941e-10,0.0034405063151102338,1.488002212026818e-11,3.257643133784202e-20,3.1023003853639607e-13,5.639746303389594e-15,1.5336014374404984e-14,3.3381491084940545e-12,2.2988724016309897e-19,7.487444462774661e-20,3.5202662032056736e-18,1.4497637863075432e-19,2.25536678828775e-21,2.380695252573331e-21,1.1735431034764887e-13,9.387446100288434e-18,3.5493895391409517e-13
2.0219912807785737e-09,0.30842024680279784,3.76,0.0,0.8717536382351496,0.9965535301736845,7.899490344884392e-10,0.0,1.1943113947375706e-08,0.0003012255433167818,0.00029848615329654363,3.3068958472320747e-06,1.831512265604653e-11,3.0503909513941615e-11,2.6391574331717903e-06,2.6643906047787804e-06,4.521312579610221e-06,6.487118894007731e-08,3.2143183124583226e-06,5.676119691626813e-08,1.3582616839707331e-08,2.7343492668321093e-10,8.242116911024131e-10,4.65332954788019e-13,2.1072740006032086e-13,6.139825631429148e-15,4.4407314662090605e-06,6.185666827642021e-13,9.508249618245281e-11,4.0127679622849067e-19,1.0175181904261575e-09,1.4955039210825382e-09,7.851048778829327e-13,2.660176193108299e-13,5.5173250899569266e-11,9.421019496507655e-10,0.0034405102309119084,1.5414214177697968e-11,3.5908666240048534e-20,3.362091924683778e-13,6.136439960391531e-15,1.6888055521843376e-14,3.5307823999269704e-12,2.56498051104742e-19,8.138258938782577e-20,3.809569010010061e-18,1.6181070013342322e-19,2.4490156475622418e-21,2.6769032780427463e-21,1.2085711374230649e-13,1.0193146902647027e-17,3.8503489167431377e-13
2.0766952059403188e-09,0.30842069980718734,3.76,0.0,0.8717452762549397,0.9965532903654236,8.763782268099648e-10,0.0,1.2898647133979681e-08,0.00030937360963828164,0.00030648402591430487,3.4015117373791274e-06,1.936098670092967e-11,3.1467338579233195e-11,2.78080608694584e-06,2.808206006907442e-06,4.648076790014736e-06,7.023673717031013e-08,3.3011802270451996e-06,6.124111882134375e-08,1.4656277031309186e-08,2.8696315859985586e-10,8.723022209962642e-10,5.169336270491985e-13,2.2244856052793137e-13,6.6498312460757404e-15,4.560846451020651e-06,6.667509714835371e-13,9.815052366950227e-11,4.3903450344992095e-19,1.0731133820335855e-09,1.5772113781782219e-09,8.505482770348786e-13,2.8086525465792595e-13,5.842943639874322e-11,1.0110243278623322e-09,0.0034405127840277747,1.5952839929587877e-11,3.9481287398341874e-20,3.635765145570683e-13,6.661993312801605e-15,1.8552358058610663e-14,3.729073526127408e-12,2.8534771648423653e-19,8.826105560160405e-20,4.113990012740951e-18,1.801509711845847e-19,2.6534241424937708e-21,3.001587035900362e-21,1.2436017826981188e-13,1.1043885181085896e-17,4.1676659426196245e-13
2.131399131102064e-09,0.308421152821123,3.76,0.0,0.8717369139590128,0.9965530475328938,9.696246703196692e-10,0.0,1.3902277780063596e-08,0.0003175216342176817,0.00031447783944559655,3.496553648253034e-06,2.0435288526680252e-11,3.24305293448889e-11,2.9259934734685367e-06,2.955678960702916e-06,4.775192131954169e-06,7.588791807661073e-08,3.388039543244182e-06,6.59377018627454e-08,1.5784206119832068e-08,3.0075735587070593e-10,9.218252893133664e-10,5.727317491053235e-13,2.3449677424428344e-13,7.187431974241466e-15,4.680960027906846e-06,7.173990970926668e-13,1.012309637005182e-10,4.791422352956229e-19,1.1301763227673694e-09,1.6610766569656515e-09,9.19530358296603e-13,2.9612644907571275e-13,6.177799351094034e-11,1.0836188810893627e-09,0.00344051436222728,1.6495890468479763e-11,4.3304708120880075e-20,3.9236670300702997e-13,7.217271523749417e-15,2.0334034059799276e-14,3.93304424674653e-12,3.1655745219081767e-19,9.552057244755668e-20,4.433911967176795e-18,2.0009207564235838e-19,2.868884326077492e-21,3.356782916838666e-21,1.2786350428353327e-13,1.1940921083477708e-17,4.5017534863236596e-13
2.186103056263809e-09,0.3084216058449912,3.76,0.0,0.8717285513350926,0.9965528013999488,1.07002664075481e-09,0.0,1.495503432119476e-08,0.00032566962033846235,0.0003224675957612024,3.592033857192908e-06,2.1537937508042857e-11,3.339344995480572e-11,3.0747074221747467e-06,3.1068002859399733e-06,4.902667349184993e-06,8.183189657676735e-08,3.474896365277266e-06,7.085482277582917e-08,1.6967660108187334e-08,3.1481462538302024e-10,9.727868127699172e-10,6.329530517349858e-13,2.4687291234809806e-13,7.753381967393773e-15,4.801072196760093e-06,7.705759176312486e-13,1.0432418234123579e-10,5.216747572440387e-19,1.1887061729483732e-09,1.747098623818624e-09,9.921442397861548e-13,3.1180181739884837e-13,6.521875539219578e-11,1.1600262411049977e-09,0.0034405152422575117,1.7043357109990044e-11,4.738949766818666e-20,4.2261447448323326e-13,7.803143878711389e-15,2.2238304050317753e-14,4.142716514830802e-12,3.502515929356988e-19,1.031719102228257e-19,4.7697208541005375e-18,2.217322511628118e-19,3.0956885109027104e-21,3.744632932425444e-21,1.3136709224489776e-13,1.2885519163993435e-17,4.853022933451149e-13
2.240806981425554e-09,0.3084220588791778,3.76,0.0,0.8717201883708675,0.9965525517690165,1.177929529475799e-09,0.0,1.605793490387686e-08,0.0003338175713416592,0.00033045329672763723,3.6879646772419454e-06,2.2668842800130974e-11,3.43560737896561e-11,3.226935794942722e-06,3.261560821166757e-06,5.0305111587605504e-06,8.807581966637578e-08,3.5617507969583214e-06,7.599628265957039e-08,1.820788935068387e-08,3.2913220182549203e-10,1.0251928731418754e-09,6.978297888211764e-13,2.5957786034202727e-13,8.34843945171917e-15,4.921182957471402e-06,8.26346559780415e-13,1.0743055333319642e-10,5.667071467921254e-19,1.248702093446614e-09,1.8352761482809209e-09,1.0684830368408052e-12,3.278919624531034e-13,6.875155535680496e-11,1.240390299161263e-09,0.0034405156222961832,1.7595231341790838e-11,5.1746378440975395e-20,4.5435457599344255e-13,8.42048389345272e-15,2.4270497264938227e-14,4.358112482703867e-12,3.8655759260421177e-19,1.1122588066043222e-19,5.1218061400324035e-18,2.4517310420136925e-19,3.3341292880477367e-21,4.167388772034615e-21,1.3487094269661742e-13,1.3878948540194154e-17,5.221884191987748e-13
2.295510906587299e-09,0.30842251192406733,3.76,0.0,0.8717118250539903,0.9965522984997204,1.293685771925873e-09,0.0,1.7211987464016234e-08,0.00034196549062473307,0.00033843494420715856,3.7843584560260757e-06,2.3827913416729412e-11,3.531837860833506e-11,3.382666486026575e-06,3.419951423672977e-06,5.158732251092173e-06,9.462681645684073e-08,3.648602941699595e-06,8.136580814421285e-08,1.9506138570602488e-08,3.437074453211156e-10,1.0790497190467216e-09,7.67600807310939e-13,2.7261251854833133e-13,8.973366925586025e-15,5.041292309930346e-06,8.847764192145131e-13,1.1055045683153198e-10,6.14314810406055e-19,1.310163245688155e-09,1.9256081030542636e-09,1.148639862276814e-12,3.4439747581737156e-13,7.237622691042168e-11,1.324858187968911e-09,0.00344051564332764,1.815150478602138e-11,5.638622325771132e-20,4.87621796659003e-13,9.070169429509714e-15,2.643605194067991e-14,4.579254507857315e-12,4.2560602547075066e-19,1.1969333727017408e-19,5.490561031093431e-18,2.705196243671002e-19,3.5844995469176335e-21,4.62741596838588e-21,1.3837505624528638e-13,1.4922483048872704e-17,5.608745698667107e-13
2.4049187569107896e-09,0.30842341804748935,3.76,0.0,0.8716950973127258,0.9965517806888242,1.550202856199635e-09,0.0,1.9677529672581252e-08,0.0003582612478958682,0.00035438608613329667,3.978584446647678e-06,2.6230186325754346e-11,3.724196023250152e-11,3.7045865616129595e-06,3.7475863531814157e-06,5.416340912824505e-06,1.0867845839226944e-07,3.822300782030746e-06,9.280359693162261e-08,2.2281647785541446e-08,3.7362098732391134e-10,1.1911416045620293e-09,9.228144835925575e-13,2.9967464377497176e-13,1.0315904377222242e-14,5.281506789642237e-06,1.0098767207938864e-12,1.1683240855769607e-10,7.175593364184719e-19,1.4374778939207168e-09,2.1127308100595786e-09,1.3207800385931347e-12,3.7865692198368e-13,7.990051989418393e-11,1.5067100884944904e-09,0.003440514968036874,1.9277216323550794e-11,6.655903289435473e-20,5.588770320626957e-13,1.0470110999151603e-14,3.118954569701404e-14,5.038867221232765e-12,5.124681055121579e-19,1.3791233420312963e-19,6.279672611849135e-18,3.273666214595081e-19,4.122201687159688e-21,5.6693418193346625e-21,1.453840753057131e-13,1.7164987330125303e-17,6.438095885368749e-13
2.51432660723428e-09,0.3084243242183149,3.76,0.0,0.8716783680118713,0.9965512474700595,1.8425355752909806e-09,0.0,2.235952316704692e-08,0.0003745569204182301,0.00037032103635310684,4.174811260172197e-06,2.874402774922354e-11,3.9164079930248906e-11,4.0403714477967325e-06,4.089632306293236e-06,5.675562327147791e-06,1.240434990295065e-07,3.995990705707936e-06,1.0519655605635563e-07,2.530403358260461e-08,4.0453655372135945e-10,1.309115848331904e-09,1.1006395245834465e-12,3.28066804690141e-13,1.1787187229799419e-14,5.521715634983627e-06,1.1464053882297271e-12,1.2317317242739502e-10,8.320188372988236e-19,1.570643420398772e-09,2.308457789156995e-09,1.50930963126009e-12,4.1458469158225296e-13,8.779030704124292e-11,1.7068231530639255e-09,0.0034405137185297948,2.0420426443140593e-11,7.799781962839215e-20,6.366597760283464e-13,1.201008321601628e-14,3.654448442968331e-14,5.52173784259154e-12,6.119449374415711e-19,1.5791657904532215e-19,7.140285270471502e-18,3.9318133641002937e-19,4.711144825335894e-21,6.891776930832725e-21,1.523941550978264e-13,1.9623322929046808e-17,7.344311804578495e-13
2.623597225994597e-09,0.30842522930286975,3.76,0.0,0.8716616580384365,0.9965506992797687,2.173308714400623e-09,0.0,2.5261882939380294e-08,0.0003908320975286087,0.00038621985263366016,4.372888689722278e-06,3.136534888069774e-11,4.1082249188248867e-11,4.389478422341049e-06,4.44556084402574e-06,5.936136729441206e-06,1.4075645914790955e-07,4.169455677674363e-06,1.1855452953330857e-07,2.8578775105954463e-08,4.363966848202679e-10,1.4328694094200789e-09,1.30296115964257e-12,3.5775865323622107e-13,1.3391387291953054e-14,5.761617558816823e-06,1.2947013636488645e-12,1.2956786542150904e-10,9.58144147582099e-19,1.7094751177589011e-09,2.512518470332148e-09,1.7147044706721144e-12,4.5213697438670843e-13,9.603368463220556e-11,1.9262009809083908e-09,0.003440512163901855,2.157960402927396e-11,9.077778199387134e-20,7.211405462603212e-13,1.3695067194670942e-14,4.2540377740344163e-14,6.027403378841381e-12,7.250425999588313e-19,1.7976579115893857e-19,8.074482152562635e-18,4.688251903163877e-19,5.3528445343956876e-21,8.316266483594427e-21,1.5939650686580364e-13,2.23043527429113e-17,8.329320017017316e-13
2.7328678447549135e-09,0.30842613444076,3.76,0.0,0.871644946309668,0.9965501353290862,2.546025821149216e-09,0.0,2.8395355318254675e-08,0.00040710724891622143,0.0004021025471354975,4.573161580068289e-06,3.409651022286486e-11,4.299882389121585e-11,4.752225180475591e-06,4.815720084056565e-06,6.19845613372391e-06,1.5889167650173216e-07,4.342914368141936e-06,1.3291852226038252e-07,3.211913882297118e-08,4.692245476878817e-10,1.5626052492111654e-09,1.5322480190653324e-12,3.8879300365300166e-13,1.5136605091642752e-14,6.001513860518186e-06,1.4554638917645336e-12,1.3602761993898172e-10,1.0966932580405348e-18,1.8541297001924744e-09,2.72514414542591e-09,1.937932638618325e-12,4.913620633520568e-13,1.0463900647353622e-10,2.166419885911313e-09,0.0034405104376797977,2.2756108518238622e-11,1.0500641389096653e-19,8.126944647178526e-13,1.5534153329299882e-14,4.923261980655778e-14,6.556644873470727e-12,8.530807560948387e-19,2.0357266972781889e-19,9.086671286753338e-18,5.553894994031681e-19,6.050361084400363e-21,9.969859342250672e-21,1.6639992912818158e-13,2.5221449794367037e-17,9.397388648547275e-13
2.84213846351523e-09,0.30842703963498624,3.76,0.0,0.8716282327251568,0.9965495555663093,2.963950175056866e-09,0.0,3.176730689361802e-08,0.00042338240513225357,0.00041796913441776904,4.775730337773719e-06,3.6936791359646666e-11,4.4913765234650776e-11,5.128517409013091e-06,5.20003841686642e-06,6.46258801766169e-06,1.785047708612222e-07,4.516367575154321e-06,1.4831355187926292e-07,3.5934669430928e-08,5.030068739837411e-10,1.698384831774185e-09,1.7908754869857644e-12,4.2117818968902605e-13,1.702927054348625e-14,6.241404539110804e-06,1.6292326285006213e-12,1.4255568424479608e-10,1.2482953254328987e-18,2.00460052371588e-09,2.9463260399890136e-09,2.1797361612575533e-12,5.322641424653181e-13,1.1360496325286068e-10,2.42886622866611e-09,0.0034405085966650946,2.3949876813508262e-11,1.2077976965327808e-19,9.116053406299534e-13,1.7534676998848912e-14,5.667206539218856e-14,7.10965632630307e-12,9.973127736222235e-19,2.2942667802265087e-19,1.0180315049040894e-17,6.539443179327208e-19,6.806056327346041e-21,1.1880595362519287e-20,1.7340442848869914e-13,2.838513519693435e-17,1.055167536012645e-12
2.951409082275547e-09,0.3084279448885337,3.76,0.0,0.8716115171841042,0.9965489599741176,3.430446285560195e-09,0.0,3.5384953695765195e-08,0.00043965759746111583,0.00043381962897461133,4.98069575595933e-06,3.988547482665541e-11,4.682704635129327e-11,5.518261298506055e-06,5.598444525368809e-06,6.728599444411435e-06,1.9965108325738984e-07,4.689816090747947e-06,1.6476362146282805e-07,4.0034824728957876e-08,5.37732050049885e-10,1.840272422794644e-09,2.0813370589934776e-12,4.549228589025732e-13,1.907591258075468e-14,6.4812895935952295e-06,1.8165516652169566e-12,1.4915533166866303e-10,1.4135876963515327e-18,2.160880954012414e-09,3.1760554280051257e-09,2.440857073176922e-12,5.748473256775985e-13,1.229302502157462e-10,2.714975164553204e-09,0.0034405066633347954,2.5160846171098866e-11,1.381959372290572e-19,1.0181594274270655e-12,1.970406623501522e-14,6.491137885442827e-14,7.686635945990691e-12,1.159042666999998e-18,2.5741801386191467e-19,1.135897055433519e-17,7.656155629942511e-19,7.622300659399714e-21,1.4079086891033616e-20,1.8041001174918235e-13,3.1806028914729435e-17,1.1795315408138578e-12
3.0606797010358635e-09,0.30842885020437266,3.76,0.0,0.8715947995853531,0.9965483485424335,3.94897780859436e-09,0.0,3.925536349083583e-08,0.0004559328578903909,0.0004496540452357397,5.188158984485383e-06,4.2941846439697e-11,4.873864849683682e-11,5.921363540871431e-06,6.010867383681985e-06,6.996557064524112e-06,2.2238567716015337e-07,4.8632607009909665e-06,1.8229175073554236e-07,4.4428976157382334e-08,5.733900552940177e-10,1.9883351053885596e-09,2.4062473907900663e-12,4.900359894544789e-13,2.1283165246763384e-14,6.721169022949613e-06,2.0179695791051846e-12,1.5582985575508463e-10,1.593216518854909e-18,2.3229643665881644e-09,3.4143236315315742e-09,2.7220374285527025e-12,6.191156764681018e-13,1.3261356721082801e-10,3.026230094696526e-09,0.0034405046529798373,2.6388954129461355e-11,1.5735497989542614e-19,1.1326457560775349e-12,2.2049847195564302e-14,7.400505468958942e-14,8.287786338952024e-12,1.3396254569449624e-18,2.8763762597776265e-19,1.262629577060809e-17,8.915854047361948e-19,8.501473889251561e-21,1.659869174463274e-20,1.8741668587325873e-13,3.5494854280806556e-17,1.3131421848269255e-12
3.16995031979618e-09,0.3084297555854584,3.76,0.0,0.8715780798274165,0.996547721263682,4.523105495136638e-09,0.0,4.338545804308706e-08,0.0004722082190817111,0.0004654723975670463,5.398221501080293e-06,4.61051955039536e-11,5.0648558533475126e-11,6.337731327013919e-06,6.437236255896974e-06,7.266527117840394e-06,2.467633396510616e-07,5.036702186016391e-06,2.0092000635688965e-07,4.912640933385018e-08,6.099724027029615e-10,2.1426427934152862e-09,2.7683454865279956e-12,5.265269073483669e-13,2.3657773745228974e-14,6.961042826129834e-06,2.2340394900377955e-12,1.6258256706000263e-10,1.787837355936077e-18,2.4908441469298382e-09,3.6611220203424695e-09,3.0240193127817256e-12,6.65073226766874e-13,1.426536186974675e-10,3.3641621210469964e-09,0.003440502578445024,2.7634138481272014e-11,1.7835888227327855e-19,1.2553564612347275e-12,2.457964982351208e-14,8.40094399397179e-14,8.913314698326441e-12,1.540467585524739e-18,3.2017723117031796e-19,1.39860553738501e-17,1.0330926650122893e-18,9.445966141789555e-21,1.9475693509067394e-20,1.944244579709819e-13,3.946244244216391e-17,1.4563085739344216e-12
