Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20)
2.46600026563154e-08,0.09602342186887354,3.76,0.0,0.6834897414548614,0.9964103795506651,6.589133218541985e-05,0.0,2.8780923225611373e-05,0.0037197982827149125,0.0025988205212653065,0.0007031327736057759,1.5379613660470253e-08,9.213162219352501e-10,0.0004019524358483478,0.0006369394070562592,0.00040839811001308266,0.00024975311696133945,6.75032724155631e-05,3.648236648773065e-05,5.9872699403190553e-05,8.653244021136751e-07,3.3751905596417486e-06,6.651917235338596e-07,1.2288016380186069e-08,2.74566806336428e-10,2.049493481726268e-05,2.353813577324865e-08,2.300962745285533e-08,1.3037662395146723e-13,4.5078858334248324e-07,4.810251349951899e-07,9.31960118575737e-09,9.773203157198595e-10,1.852041990150698e-08,2.1112974136317344e-05,0.0025548410350137245,8.140338190830764e-10,4.511875430982212e-15,2.7512467402534698e-08,8.57081726093949e-10,9.60794975218628e-09,9.23901577086424e-09,1.166448043289831e-12,3.3574478681949176e-15,1.211623524322271e-12,4.75104113434655e-13,4.052923350661884e-16,1.4578107296931709e-13
2.5139713041430923e-08,0.096024833822004,3.76,0.0,0.6833871802225823,0.9963735213847905,6.967597359168627e-05,0.0,2.972815965102537e-05,0.0037994812664234384,0.0026340958668494897,0.0007370196997055619,1.5721509347149296e-08,9.342577400697294e-10,0.00041071359910724845,0.0006552811545578775,0.0004268791408206245,0.00026272759176990525,6.935417443054622e-05,3.7622460921299046e-05,6.232409691772266e-05,9.095875194486087e-07,3.6091985969560547e-06,7.319371661840406e-07,1.3776716574518746e-08,2.9726357457726807e-10,2.089911908446709e-05,2.5931527042025568e-08,2.412297307068112e-08,1.4122752229620066e-13,4.703148578535091e-07,5.017857046151704e-07,9.911303507745757e-09,1.0762663749663914e-09,1.9201005682564827e-08,2.2408663231829357e-05,0.002554746732104419,8.418960038405388e-10,4.9920723137683785e-15,2.9546979349774334e-08,9.25879151776312e-10,1.0515845095859759e-08,1.0000612875688042e-08,1.27771233567059e-12,3.759072284683374e-15,1.3484871532005423e-12,5.268734944284961e-13,4.596750988873317e-16,1.6766276518929308e-13
2.5619423426546445e-08,0.09602625163098899,3.76,0.0,0.6832837535423462,0.9963361401478775,7.358291663264422e-05,0.0,3.067960836289745e-05,0.003879516982340142,0.0026688921252368903,0.0007717666007166008,1.606067259642784e-08,9.470275904971364e-10,0.0004193964360248741,0.0006736652585436662,0.0004457596005616694,0.00027607739413692194,7.122415569147056e-05,3.8766640715288314e-05,6.480889844064654e-05,9.550644802261858e-07,3.854442941810281e-06,8.037280611361197e-07,1.5410465063746326e-08,3.2132154288077577e-10,2.13040749181737e-05,2.8517119439505006e-08,2.526464861654581e-08,1.5273329078374525e-13,4.904751577053429e-07,5.23053433377066e-07,1.0530826392486713e-08,1.1828970737507203e-09,1.9892260947944605e-08,2.3751145185557583e-05,0.0025546510855573123,8.701617972290882e-10,5.513194957237527e-15,3.168009754060685e-08,9.985261145321822e-10,1.148740431477922e-08,1.0808682201687322e-08,1.3968568493857547e-12,4.2017643537461126e-15,1.4973480572568274e-12,5.829799028618952e-13,5.199727362778165e-16,1.922855172329238e-13
2.6099133811661967e-08,0.09602767531399546,3.76,0.0,0.6831794629225909,0.9962982422320057,7.761264101953827e-05,0.0,3.1634875142634706e-05,0.003959906795849661,0.002703214594403528,0.0008073714233477678,1.6397036140076544e-08,9.596273600344915e-10,0.00042799946129915364,0.0006920847417785093,0.00046503609938834716,0.000289803737035258,7.31129662414418e-05,3.991441563291677e-05,6.732591721410909e-05,1.0017535630518648e-06,4.111210864682092e-06,8.80814780497765e-07,1.719988179346113e-08,3.4679206320559994e-10,2.1709862079639396e-05,3.1306096759695784e-08,2.6434581744733923e-08,1.6491872356371725e-13,5.112918120014877e-07,5.448312751777521e-07,1.1179158499957928e-08,1.2976114854137342e-09,2.059412669287088e-08,2.514075464657945e-05,0.002554554111779534,8.988293289996909e-10,6.077842630393859e-15,3.391372089904361e-08,1.0751366994965298e-09,1.2525434546549686e-08,1.166499256328275e-08,1.5242330143786637e-12,4.688977196549101e-15,1.6589349980280803e-12,6.436710173098125e-13,5.866708531069022e-16,2.1992364941027114e-13
2.657884419677749e-08,0.09602910488689143,3.76,0.0,0.6830743101556753,0.9962598339824364,8.176557567998005e-05,0.0,3.259358138781679e-05,0.0040406519228029575,0.0027370685345112057,0.0008438318214847272,1.673053869702888e-08,9.720586411824185e-10,0.00043652135954001884,0.0007105328228792814,0.00048470516020127324,0.000303907701131597,7.502035278069573e-05,4.1065308749829686e-05,6.987397599525288e-05,1.0496525645954461e-06,4.379789233271593e-06,9.634525529604644e-07,1.9156093340058495e-08,3.7372746396865373e-10,2.2116542976098412e-05,3.4310027780899863e-08,2.7632690249575893e-08,1.7780907851680212e-13,5.327878264074941e-07,5.671220715677728e-07,1.1857318684132878e-08,1.4208174142330684e-09,2.130654677711099e-08,2.657780032496291e-05,0.002554455827058712,9.278968516817903e-10,6.688720241669272e-15,3.6249685099842837e-08,1.155824387021974e-09,1.3632777601020877e-08,1.2571333453678846e-08,1.6601967013672476e-12,5.224385971023884e-15,1.833998602591367e-12,7.092011434911931e-13,6.602807456905894e-16,2.5087175975029385e-13
2.705855458189301e-08,0.09603054036330656,3.76,0.0,0.6829682973044429,0.9962209216962874,8.60421007710756e-05,0.0,3.3555363621520826e-05,0.004121753433592268,0.0027704591677136904,0.0008811451698158113,1.7061124632317602e-08,9.843230310295855e-10,0.00044496097522365736,0.0007290029122831895,0.0005047632264590154,0.0003183902383805377,7.694605909978483e-05,4.221885619903738e-05,7.245190826239582e-05,1.0987588215708803e-06,4.660464417224249e-06,1.051901267966379e-06,2.1290742111957006e-08,4.021810867509047e-10,2.2524182694475206e-05,3.75408684127021e-08,2.8858882525396395e-08,1.9143009434551733e-13,5.549868711402978e-07,5.899285514450633e-07,1.2566356580858104e-08,1.5529311268228516e-09,2.2029468008265508e-08,2.8062565667638303e-05,0.002554356247559519,9.573627438962205e-10,7.34863986918407e-15,3.8689761610925806e-08,1.2407019642463442e-09,1.4812307225530949e-08,1.352951431536591e-08,1.8051078745590408e-12,5.811897026270585e-15,2.0233110117387737e-12,7.798310852626194e-13,7.413398305981814e-16,2.854456445043047e-13
2.7538264967008533e-08,0.09603198175469096,3.76,0.0,0.6828614266893202,0.9961815116213159,9.044254962919734e-05,0.0,3.451987300730607e-05,0.004203212257149025,0.00280339167796048,0.0009193085769281797,1.738874363445277e-08,9.96422130211462e-10,0.0004533173031520961,0.0007474886082895222,0.0005252066695795979,0.0003332521755422399,7.888982648711645e-05,4.337460691973114e-05,7.505855931717882e-05,1.1490692318695454e-06,4.953522196816857e-06,1.1464252748034748e-06,2.361599519419822e-08,4.322073264787267e-10,2.2932849032768394e-05,4.101096359839634e-08,3.011305800867489e-08,2.0580800935825302e-13,5.779132684732487e-07,6.132533309004966e-07,1.3307353181133315e-08,1.6943770763630214e-09,2.276284022565194e-08,2.9595309538521653e-05,0.002554255389320525,9.87225513676386e-10,8.060522234890458e-15,4.123565689445039e-08,1.3298814401585326e-09,1.606692635333349e-08,1.454136383679184e-08,1.9593302420276454e-12,6.455657142818361e-15,2.227665508255704e-12,8.55828011666041e-13,8.304120421354951e-16,3.239832274024042e-13
2.8017975352124055e-08,0.09603342907037338,3.76,0.0,0.6827537008759336,0.9961416099548046,9.496721065721735e-05,0.0,3.548677487122624e-05,0.004285029184865881,0.0028358712108002538,0.0009583188978945961,1.7713350410245026e-08,1.0083575419210854e-09,0.0004615894793948025,0.0007659836931733433,0.0005460317959522996,0.00034849421762506963,8.085139411211348e-05,4.453212240990993e-05,7.769278728864981e-05,1.2005802748783728e-06,5.259247675454148e-06,1.2472931771250782e-06,2.614455283083093e-08,4.638616750562877e-10,2.3342612529096056e-05,4.473304897721453e-08,3.139510760309772e-08,2.209695819356361e-13,6.015919797988754e-07,6.370989132053603e-07,1.408142138963667e-08,1.8455876204410308e-09,2.3506616384681442e-08,3.1176266900824115e-05,0.0025541532682512936,1.0174838017938618e-09,8.827398121752598e-15,4.3889011758704004e-08,1.4234739640984271e-09,1.7399564340596104e-08,1.560872927585226e-08,2.1232309044532005e-12,7.160062848445623e-15,2.447876127789619e-12,9.37465320780145e-13,9.280881974912849e-16,3.6684549659247655e-13
2.8497685737239577e-08,0.0960348823176186,3.76,0.0,0.68264512266322,0.9961012228425471,9.96163291501561e-05,0.0,3.6455748232040544e-05,0.004367204874443894,0.0028679028731859357,0.0009981727463707034,1.8034904396119185e-08,1.0201308709695843e-09,0.00046977677268972577,0.0007844821293697108,0.0005672348535774846,0.0003641169512546884,8.283049938522685e-05,4.569097648275547e-05,8.035346404502771e-05,1.2532880310135716e-06,5.5779251958284054e-06,1.3547776233805873e-06,2.8889656540303956e-08,4.972007684167034e-10,2.3753546488397572e-05,4.872025231087139e-08,3.270491408816313e-08,2.3694211266363636e-13,6.260485922901175e-07,6.61467688931255e-07,1.4889706568359806e-08,2.0070027332579312e-09,2.4260752641627823e-08,3.2805649499650435e-05,0.0025540499001297473,1.0481363850846634e-09,9.652409733202547e-15,4.6651400853036095e-08,1.5215897476218039e-09,1.8813174197131404e-08,1.6733475810731234e-08,2.2971800029000578e-12,7.929769799363586e-15,2.684777254740174e-12,1.0250225010690421e-12,1.0349863296747792e-15,4.1441744820950986e-13
2.89773961223551e-08,0.09603634150168353,3.76,0.0,0.6825356950720126,0.9960603563779239,0.0001043901090603486,0.0,3.742648534056512e-05,0.004449739853666009,0.002899491733283072,0.0010388665062219789,1.8353369485015596e-08,1.0317437228943703e-09,0.00047787857628217464,0.0008029780557270409,0.0005888120383514783,0.00038012084797100815,8.482687829597197e-05,4.6850755026693056e-05,8.303947601860844e-05,1.3071882004998745e-06,5.909838259600953e-06,1.4691550936312611e-06,3.1865096859869214e-08,5.322824369527182e-10,2.4165727006791028e-05,5.298609467901191e-08,3.4042352511978855e-08,2.5375346811434546e-13,6.513093051991626e-07,6.863619361934057e-07,1.5733387065239573e-08,2.179069712907049e-09,2.502520843868919e-08,3.448364654316344e-05,0.002553945300599761,1.0791821797724474e-09,1.0538811994200264e-14,4.9524332298204865e-08,1.624337989657861e-09,2.0310729815756847e-08,1.7917485918511113e-08,2.4815503662705423e-12,8.769702216747676e-15,2.9392232055128533e-12,1.1187849908809261e-12,1.1517519885054329e-15,4.671090355490812e-13
2.9457106507470622e-08,0.09603780662587263,3.76,0.0,0.6824254213340858,0.9960190166010684,0.00010928871470335883,0.0,3.839869122888322e-05,0.004532634524097842,0.0029306428202830526,0.0010803963426987797,1.8668713768032948e-08,1.0431977031129821e-09,0.00048589440018104727,0.0008214657838283066,0.0006107595000126731,0.00039650626745438994,8.684026573010066e-05,4.801105576907865e-05,8.574972494896414e-05,1.3622761214241034e-06,6.255269450471678e-06,1.5907056832098052e-06,3.5085220715742566e-08,5.691657592812799e-10,2.4579232993589015e-05,5.75444914481687e-08,3.540729056886649e-08,2.7143210625265803e-13,6.774009158312879e-07,7.117838210088988e-07,1.661367472769411e-08,2.3622428843969587e-09,2.5799946589243435e-08,3.621042538076714e-05,0.0025538394851689922,1.1106202447849287e-09,1.1489973793294845e-14,5.250924744471852e-08,1.7318268048853116e-09,2.189522320489805e-08,1.9162658781860073e-08,2.676717159037223e-12,9.685062368848381e-15,3.212087801377811e-12,1.2190440367246595e-12,1.2790585100420841e-15,5.253561228514941e-13
2.993681689258615e-08,0.09603927769159229,3.76,0.0,0.6823143048816376,0.9959772094981147,0.0001143122724059601,0.0,3.937208326995853e-05,0.004615889164716827,0.0029613611242224986,0.0011227582131771068,1.8980909290017004e-08,1.0544944161206261e-09,0.0004938238638129166,0.0008399397943788045,0.0006330733477643141,0.0004132734606824271,8.88703957669625e-05,4.9171488043456757e-05,8.848312854930651e-05,1.4185467870908132e-06,6.614500360509369e-06,1.7197128836674445e-06,3.85649384164843e-08,6.07911119290172e-10,2.4994146190979296e-05,6.240975301885162e-08,3.6799588962361836e-08,2.9000710344395667e-13,7.043508052294234e-07,7.377353977618517e-07,1.753181540099033e-08,2.5569832990649275e-09,2.6584933363200278e-08,3.7986132176921865e-05,0.0025537324692069224,1.1424497850599262e-09,1.2509379165139886e-14,5.560752075195451e-08,1.8441631552517223e-09,2.3569661728785205e-08,2.0470909724001934e-08,2.883057529821796e-12,1.0681340089184275e-14,3.50426393308036e-12,1.3260965509255816e-12,1.417607254956038e-15,5.896214427376236e-13
3.041652727770167e-08,0.09604075469840431,3.76,0.0,0.6822023493371939,0.9959349410005274,0.00011946087209755544,0.0,4.034639074806925e-05,0.004699503935470719,0.0029916515958100087,0.0011659478774820947,1.928993181834263e-08,1.0656354647295612e-09,0.0005016666890553302,0.0008583947336592707,0.0006557496555887734,0.00043042257301863793,9.091700195806314e-05,5.0331672560338215e-05,9.123862110064271e-05,1.475994862706784e-06,6.987811519621227e-06,1.856463361438085e-06,4.231973026774175e-08,6.485802664088199e-10,2.5410551191380474e-05,6.759658535542333e-08,3.821910175417773e-08,3.0950818303456167e-13,7.321869236036167e-07,7.642186097679281e-07,1.8489089411387974e-08,2.7637584310038294e-09,2.7380138572353313e-08,3.9810892579347436e-05,0.0025536242679431004,1.1746701548375066e-09,1.3600628412976048e-14,5.882045978102413e-08,1.961452784559641e-09,2.533706535935114e-08,2.1844169672077287e-08,3.1009502613574343e-12,1.1764322321601473e-14,3.8166631192576724e-12,1.4402449692241425e-12,1.5681278164598992e-15,6.603955563723773e-13
3.089623766281719e-08,0.09604223764407827,3.76,0.0,0.6820895585039183,0.9958922169845045,0.00012473456884645168,0.0,4.1321354440375995e-05,0.004783478880766425,0.003021519146261278,0.0012099609078106064,1.959576062417513e-08,1.0766224493485782e-09,0.0005094226936314393,0.0008768254100431509,0.0006787844672675612,0.00044795364723436307,9.297981758778237e-05,5.1491241181449695e-05,9.401515397813378e-05,1.5346147014202626e-06,7.3754823280449734e-06,2.00124673463542e-06,4.6365652807141184e-08,6.912363790395789e-10,2.5828535452485425e-05,7.312009030345001e-08,3.9665676699677215e-08,3.299657454738893e-13,7.609377755380644e-07,7.912352899309984e-07,1.948681203402309e-08,2.983041871097812e-09,2.8185535655636975e-08,4.168481238049814e-05,0.002553514896465596,1.2072808609347204e-09,1.4767439170664153e-14,6.214930529453967e-08,2.083800156042016e-09,2.720046394371212e-08,2.3284384648915665e-08,3.3307754223419022e-12,1.2940102683280503e-14,4.1502150606198185e-12,1.5617971088393056e-12,1.7313781985010932e-15,7.381978154674142e-13
3.1375948047932714e-08,0.09604372652464344,3.76,0.0,0.6819759363563087,0.9958490432704524,0.00013013338434243423,0.0,4.2296726209838456e-05,0.004867813932890193,0.003050968647143518,0.0012547926982687365,1.9898378275534698e-08,1.0874569673008381e-09,0.0005170917848488407,0.000895226790576871,0.0007021738011207392,0.0004658666264651505,9.505857591717148e-05,5.264983669740941e-05,9.681169611384695e-05,1.5944003597399579e-06,7.777790991751831e-06,2.1543553483846655e-06,5.071934465872527e-08,7.359441310803972e-10,2.6248189310009038e-05,7.89957656992382e-08,4.1139155570384584e-08,3.514108999447454e-13,7.906324050068866e-07,8.187871614851138e-07,2.052633394551042e-08,3.215313019230957e-09,2.9001101764194824e-08,4.3607978171313694e-05,0.002553404369719618,1.2402815659995148e-09,1.6013647403926005e-14,6.559523145664591e-08,2.211308392848975e-09,2.916289449088716e-08,2.479351529315442e-08,3.572914021659407e-12,1.4215091037094678e-14,4.505867191748886e-12,1.6910660274813709e-12,1.9081449650166514e-15,8.235773252725954e-13
3.1855658433048236e-08,0.09604522133443928,3.76,0.0,0.6818614870312695,0.9958054256225298,0.00013565730832711543,0.0,4.327226860960353e-05,0.004952508915360089,0.003080004930229921,0.0013004384740393949,2.0197770441525853e-08,1.0981406121784208e-09,0.000524673953666294,0.000913593997621976,0.0007259136544788192,0.00048416135710288317,9.715301041170693e-05,5.380711260878438e-05,9.962723439987614e-05,1.6553456123578987e-06,8.195014460653746e-06,2.316084049075913e-06,5.5398032006910665e-08,7.827697614646622e-10,2.6669605988159187e-05,8.523950527627278e-08,4.26393744640416e-08,3.738754974656072e-13,8.213003802282887e-07,8.468758388153361e-07,2.1609041661260756e-08,3.4610567752034656e-09,2.982681784616655e-08,4.558045798636352e-05,0.0025532927025063157,1.2736720917404987e-09,1.7343208350520235e-14,6.915934612690232e-08,2.3440792213680995e-09,3.122739848118767e-08,2.6373536407560854e-08,3.827747665420109e-12,1.5596023065072455e-14,4.884584232261147e-12,1.828369883765929e-12,2.099243361124741e-15,9.17113907745605e-13
3.233536881816376e-08,0.09604672206616512,3.76,0.0,0.681746214819539,0.9957613697482535,0.00014130629997354368,0.0,4.424775449890966e-05,0.005037563546211709,0.0031086327873648587,0.001346893300194534,2.049392570712938e-08,1.108674973232035e-09,0.000532169269072729,0.0009319223055580504,0.0007500000078996527,0.0005028375916248825,9.926285495383333e-05,5.4962732910487345e-05,0.00010246077403559382,1.7174439663993295e-06,8.627428369513027e-06,2.486729957911245e-06,6.041953369048725e-08,8.317811466392827e-10,2.7092881607852704e-05,9.186759837326497e-08,4.416616410269586e-08,3.973921654262407e-13,8.52971778385292e-07,8.755028283513277e-07,2.273635795752429e-08,3.720763228863354e-09,3.066266873110335e-08,4.76023019396087e-05,0.0025531799094817547,1.307452422129302e-09,1.876019739914628e-14,7.284269124182857e-08,2.4822129173008547e-09,3.339701920149244e-08,2.8026436535339952e-08,4.095658217237932e-12,1.7089969835083193e-14,5.287347738968339e-12,1.9740317994474337e-12,2.3055174071986982e-15,1.019419064130486e-12
3.281507920327928e-08,0.09604822871092933,3.76,0.0,0.6816301241574632,0.9957168812981659,0.00014708028921656057,0.0,4.522296667049009e-05,0.005122977441218127,0.003136856970340347,0.0013941520901660166,2.078683539798792e-08,1.119061634794376e-09,0.0005395778727636546,0.0009502071375453499,0.0007744288291422876,0.0005218949913611985,0.00010138784404109085,5.611637187947328e-05,0.00010531133882260278,1.7806886751219707e-06,9.075306981457009e-06,2.6665922441030948e-06,6.580226591769878e-08,8.830478758975355e-10,2.7518115192700644e-05,9.889672944851104e-08,4.571935011928864e-08,4.219943435158097e-13,8.856771702397752e-07,9.046695295279345e-07,2.390974227818531e-08,3.994927349936789e-09,3.150864321392267e-08,4.967354285010235e-05,0.0025530660051560385,1.3416227065723267e-09,2.026881090693434e-14,7.664624327815206e-08,2.6258082544184567e-09,3.567479910941618e-08,2.9754217564141012e-08,4.3770274621404e-12,1.870434735324353e-14,5.715155660566849e-12,2.128379723855553e-12,2.5278399668307806e-15,1.1311369362177566e-12
