Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536)
1.097334322784063e-19,0.7931803724615358,1.5368898713996337e-27,9.135372160550293e-24,2.7819941828907088e-31,5.638910078720456e-18,0.0,0.0,7.269452489615114e-18,2.2636784832059498e-32,3.9977970423277894e-44,3.01674690234767e-30,8.489562966837968e-51,9.339694871295967e-58,1.8216832996955577e-38,1.9209294519310157e-42,7.957583850719028e-48,1.8266334861739484e-55,1.4468785561083537e-78,1.580601803092994e-73,8.592312154729733e-92,1.1908330248367819e-95,8.2378765616238e-52,3.4416955181818146e-91,1.457146294071151e-63,6.596963333052365e-91,2.3517643939021726e-97,7.956378976415548e-101,3.961115795796048e-108,1.9200781878852933e-105,1.0357128640287043e-66,9.741373363874637e-102,1.932296196367408e-108,5.3218612118048745e-112,3.76,0.0,0.6611218077869304,0.9999999999995632,4.22162272665638e-43,1.3813939390952116e-60,4.380616690252249e-16,4.3806166902531217e-16,7.269452491071038e-18,8.086654714301722e-35,9.600783849272302e-34,8.09763664473821e-29,9.930335045912524e-22,1.3888656872945362e-32,2.2671493305829353e-32,6.64803898691622e-33,9.525505283418091e-37,6.15209449034826e-41,5.638910078720452e-18,8.003566844497096e-37,9.784059587266203e-37,2.952586166215439e-32,2.810466734757667e-55,3.005641351270044e-35,4.742573950180502e-34,2.9073596489273596e-35,2.1677206241626668e-49,4.0356604858559085e-49,3.801440762724264e-40,1.9615371445628333e-35,3.65676925234517e-55,4.367733507948016e-13,2.707379975036629e-57,8.651144494157088e-55,1.550339694721068e-54,9.930335045792165e-22,2.3924142050471447e-35,9.084351831349316e-53,2.3037175972689166e-48,4.306247243740869e-50,4.756320390408341e-61,1.3708496392172086e-52,2.575193630415885e-31,3.6439654446628154e-75,9.841076913382481e-49,2.145751177736521e-63,2.581395923247865e-65,7.16884934727044e-58,2.6559828023893305e-67,1.0348757677184135e-49,6.275919677786297e-36,3.245165698969786e-63,2.9692203619755294e-50,1.4253730398085792e-53,1.596597289012524e-32,2.6373534865624962e-51,4.981243381349522e-68,2.4657739052350795e-73
2.195622020305558e-19,0.793180372461536,3.2372992485933844e-27,1.827868128460665e-23,1.1135226817936257e-30,1.1282719297387666e-17,0.0,0.0,1.454522075028547e-17,9.060613249203241e-32,3.2006684656107287e-43,1.2074849479118274e-29,6.796812391178384e-50,7.477434831315986e-57,7.291480642455413e-38,7.688727817204253e-42,6.372520964911757e-47,1.462418217459029e-54,4.635727554643248e-77,2.53102225815503e-72,2.753852295629012e-90,3.816644046985695e-94,6.59531023228984e-51,2.207208877611171e-89,2.3339664477693296e-62,2.114355974412576e-89,1.508221171052972e-95,5.102545068832961e-99,5.083966960527548e-106,1.2326275464553512e-103,1.659069088885608e-65,6.247289909416252e-100,1.2647518394264086e-106,6.828127682837665e-110,3.76,0.0,0.66112180778693,0.999999999999126,3.3798651087573273e-42,2.2126310296652075e-59,8.765039302909625e-16,8.76503930291312e-16,1.454522075319869e-17,3.2367693290359447e-34,3.842815575359568e-33,3.241164962902625e-28,1.9869297663782697e-21,5.559082237589037e-32,9.074505684000824e-32,2.6609481237263433e-32,3.812684531691394e-36,2.4624410968715223e-40,1.1282719297387652e-17,3.203512527662195e-36,3.916173634415951e-36,1.1818039326474933e-31,2.2500822877092595e-54,1.2030398351979613e-34,1.898265530287605e-33,1.1637015393618825e-34,1.7359344074240685e-48,3.2317997066024804e-48,1.521567047345595e-39,7.851260491587569e-35,2.927638874414427e-54,8.739261743661329e-13,2.167550183116019e-56,6.926175863814614e-54,1.2412144286596026e-53,1.9869297663300947e-21,9.575891631560139e-35,7.273005139864608e-52,1.844842376152796e-47,3.448490218166602e-49,7.618378206106069e-60,1.0975132474418825e-51,1.030748566994174e-30,1.1673776510899127e-73,7.88084288785943e-48,3.2328289681527693e-62,4.135040058795278e-64,5.739442875512739e-57,4.2545179468335434e-66,8.287398530322808e-49,2.5120047236206355e-35,2.7602722468559894e-62,2.377784278241237e-49,1.141165119881536e-52,6.390550008405621e-32,2.111486413080339e-50,7.97647949437759e-67,3.948450916281087e-72
4.392197415348547e-19,0.793180372461536,7.124882023521689e-27,3.656529972264089e-23,4.455541157870776e-30,2.257033773472207e-17,0.0,0.0,2.9096757271613064e-17,3.6254254992083314e-31,2.561507520972518e-42,4.8315126139519303e-29,5.439515602949866e-49,5.984220410079729e-56,2.9175420163038965e-37,3.0764957693618035e-41,5.100599587310931e-46,1.170380244635475e-53,1.4843480784225981e-75,4.051283933818033e-71,8.819238745787483e-89,1.2222850427246489e-92,5.27825263744748e-50,1.414062922903872e-87,3.736373373440592e-61,6.771352843424598e-88,9.662520991461802e-94,3.268982529479108e-97,6.516284046524394e-104,7.912967954540645e-102,2.6560543589745897e-64,4.002373145332686e-98,8.43341841249878e-105,8.75035069321607e-108,3.76,0.0,0.6611218077869291,0.9999999999982517,2.704919297144746e-41,3.542131324343005e-58,1.75338845282193e-15,1.7533884528233284e-15,2.909675727744121e-17,1.2951293405642434e-33,1.5376267793884977e-32,1.2968881664434002e-27,3.974722290024623e-21,2.224356999006137e-31,3.6309842827010617e-31,1.0647258540335666e-31,1.52557043783842e-35,9.85297201469452e-40,2.257033773472202e-17,1.2818222880132368e-35,1.566979558999396e-35,4.72875510149469e-31,1.8007497014150788e-53,4.813726388332568e-34,7.595534724700731e-33,4.656321948894518e-34,1.3894510328166744e-47,2.5867489319381402e-47,6.088250588008847e-39,3.1415268706784578e-34,2.3430008692063124e-53,1.748231821026373e-12,1.7346989094942823e-55,5.54304570093232e-53,9.93348773294861e-53,3.97472228983186e-21,3.83160397028341e-34,5.820614526571109e-51,1.4766215854763663e-46,2.760189826558359e-48,1.2196021365516091e-58,8.783441559157614e-51,4.1243368801541055e-30,3.73770369687263e-72,6.307868413386606e-47,5.012043650122732e-61,6.619911880270953e-63,4.593305725584498e-56,6.81118767879623e-65,6.633277420224311e-48,1.0051301340634539e-34,2.4686216327381096e-61,1.9031910887811765e-48,9.132789196099889e-52,2.557052410838642e-31,1.6898308542958193e-49,1.2767561849035865e-65,6.3200928829865226e-71
8.785348205434527e-19,0.7931803724615365,1.6847103655526988e-26,7.313853735839546e-23,1.7825065907534263e-29,4.5145574609390826e-17,0.0,0.0,5.819983031421574e-17,1.450406273212648e-30,2.0495951993242905e-41,1.9329196550480097e-28,4.3524389349112306e-48,4.7882855402649515e-55,1.1672067854371775e-36,1.2308011489700903e-40,4.081513048337907e-45,9.364839568238208e-53,4.751378806964411e-74,6.48337328006246e-70,2.8232664129531696e-87,3.9128574326536393e-91,4.223404064592237e-49,9.054642908566889e-86,5.979819505105369e-60,2.1677538591829987e-86,6.187184990980599e-92,2.0932250116274258e-95,8.346483972244243e-102,5.087459221201104e-100,4.250922433314459e-63,2.5628384019849044e-96,5.824765834815641e-103,1.1207075695371935e-105,3.76,0.0,0.6611218077869273,0.9999999999965031,2.1643464097440573e-40,5.668947898550164e-57,3.5071574978818328e-15,3.507157497887427e-15,5.819983032587511e-17,5.181360701601859e-33,6.151508354671343e-32,5.188397148594104e-27,7.950307337606602e-21,8.898876410131526e-31,1.4526301485761974e-30,4.259596723966524e-31,6.103275143192791e-35,3.9418305122206665e-39,4.514557460939059e-17,5.128123825545278e-35,6.26893859176728e-35,1.8918099586349417e-30,1.4408733984690645e-52,1.9258040188436278e-33,3.0387084799537035e-32,1.862831981032398e-33,1.1118422977434635e-46,2.0699229402804982e-46,2.43569705094726e-38,1.2568153122206261e-33,1.8747566798431663e-52,3.496843112417164e-12,1.3880226894125546e-54,4.4352787490171184e-52,7.948299429867905e-52,7.950307336835425e-21,1.532891087190337e-33,4.657375976018646e-50,1.1815964152476452e-45,2.2087110586694184e-47,1.9518928681681055e-57,7.028087779698279e-50,1.6500033127462256e-29,1.1964005194512178e-70,5.047572684003057e-46,7.890809897512524e-60,1.0594938246921293e-61,3.675353812465072e-55,1.0901068494886148e-63,5.30796570267942e-47,4.021183365827013e-34,2.3906551334552257e-60,1.522938431656147e-47,7.30761895212696e-51,1.022987469420979e-30,1.3521214278342911e-48,2.0432255721153668e-64,1.0114206259957116e-69
1.7571649785606483e-18,0.7931803724615369,4.40797712480162e-26,1.4628501566864908e-22,7.130606660679422e-29,9.029604835872806e-17,0.0,0.0,1.1640597639921123e-16,5.802097273523496e-30,1.6398318491027236e-40,7.732307885496053e-28,3.4822817642031593e-47,3.830992155816512e-54,4.669207126571727e-36,4.923625380427983e-40,3.265623840528729e-44,7.492614052690298e-52,1.5206756542720637e-72,1.0374452570067695e-68,9.036252799820746e-86,1.2523682976134047e-89,3.379044072013734e-48,5.796456747639255e-84,9.56900907867186e-59,6.938634321432842e-85,3.960813579909006e-90,1.3400115652213484e-93,1.0687110724157386e-99,3.283135309275308e-98,6.802464425167592e-62,1.640644611424248e-94,4.272796682243167e-101,1.434929950744348e-103,3.76,0.0,0.6611218077869236,0.9999999999930058,1.7316415344253295e-39,9.071547036591112e-56,7.014695587993509e-15,7.0146955880158896e-15,1.1640597642253831e-16,2.0727129615809113e-32,2.4608036003655866e-31,2.0755277680072602e-26,1.5901477433927652e-20,3.5598402673926745e-30,5.810993498963441e-30,1.7039773610237937e-30,2.441508749811164e-34,1.576860626908376e-38,9.029604835872713e-17,2.0514164773720813e-34,2.5077795223692544e-34,7.567855714453343e-30,1.1528082340073579e-51,7.703843121889142e-33,1.215582316173618e-31,7.451934370253424e-33,8.895864405521849e-46,1.6561478959933204e-45,9.743584128150592e-38,5.027670405945058e-33,1.4999477537504142e-51,6.994065687479989e-12,1.1105235880019556e-53,3.548559917503297e-51,6.35924330508917e-51,1.5901477430842704e-20,6.132063382513186e-33,3.7262545603988835e-49,9.453968055508155e-45,1.7671925533170435e-46,3.123452209126863e-56,5.623004118340477e-49,6.600550410578571e-29,3.829018282150553e-69,4.038569390921522e-45,1.2522498360683145e-58,1.6954364992343234e-60,2.940580393092085e-54,1.744424457396751e-62,4.246910134355579e-46,1.6086109192627825e-33,2.5773812178384987e-59,1.218504988420456e-46,5.846650265403403e-50,4.092282910562918e-30,1.0817998510083425e-47,3.269493497857448e-63,1.6184376341013715e-68
3.5144252945950396e-18,0.793180372461538,1.2969800374597996e-25,2.9257798444413407e-22,2.852358728842158e-28,1.805969958574016e-16,0.0,0.0,2.3281826856836243e-16,2.3209333488976924e-29,1.311927758455333e-39,3.093049012986759e-27,2.7859576648334406e-46,3.064939221657679e-53,1.8677588502448755e-35,1.969546370784431e-39,2.6126644432499735e-43,5.994425460826857e-51,4.866537225763313e-71,1.6599968427670274e-67,2.8919042589273535e-84,4.008027238657808e-88,2.7033635993462356e-47,3.710207678271478e-82,1.5311452894831904e-57,2.2208773509821226e-83,2.535245596503293e-88,8.57722576626366e-92,1.3681813364607784e-97,2.1351783619391505e-96,1.0884733979494107e-60,1.0501567688510114e-92,3.431450109484764e-99,1.8369819111466144e-101,3.76,0.0,0.6611218077869164,0.9999999999860113,1.3853789941149358e-38,1.4515459647718932e-54,1.4029771768184338e-14,1.4029771768273873e-14,2.328182686150464e-16,8.291189228688571e-32,9.843614907216247e-31,8.302448901013286e-26,3.180381763119812e-20,1.4239940495986087e-29,2.3244919838769998e-29,6.816186796809173e-30,9.766432398596468e-34,6.307699933716629e-38,1.805969958573979e-16,8.205999820219302e-34,1.00315262751344e-33,3.0272654661346493e-29,9.222904734058093e-51,3.0816627224007074e-32,4.862527113185158e-31,2.980895041635166e-32,7.11714196158202e-45,1.3250021398982763e-44,3.8975946309045e-37,2.0111499967257497e-32,1.2000151713884862e-50,1.3988510806730608e-11,8.884610480142113e-53,2.8389827197025806e-50,5.087636160320984e-50,3.1803817618857826e-20,2.4529251633576607e-32,2.981145167530794e-48,7.563653166978395e-44,1.413843530831653e-45,4.99786245470058e-55,4.4986169032774056e-48,2.6403275999529315e-28,1.2253717158286149e-67,3.231060022688355e-44,1.9953747585714043e-57,2.7128955196481835e-59,2.3526050504828176e-53,2.791281946992722e-61,3.397743149472559e-45,6.434758813796873e-33,3.1255341683324197e-58,9.748656917615868e-46,4.6775422757522665e-49,1.6369797723659355e-29,8.654809665136369e-47,5.231455679154032e-62,2.5896319294667824e-67
7.028945926663824e-18,0.7931803724615399,4.255460579864155e-25,5.85163970615016e-22,1.1409667055880243e-27,3.6119889085474463e-16,0.0,0.0,4.656428529033059e-16,9.28392227785937e-29,1.0495671190821164e-38,1.2372447783975897e-26,2.2288190345042152e-45,2.4520095773490185e-52,7.471187402482689e-35,7.878474394020118e-39,2.09019770493307e-42,4.795733649949739e-50,1.557351936104255e-69,2.656062497497611e-66,9.254676883318408e-83,1.2826676297328517e-86,2.162742228334198e-46,2.3746850411102226e-80,2.449915535202725e-56,7.109056642786031e-82,1.6226611587239318e-86,5.4898435174575234e-90,1.7514200696807406e-95,1.409743619390356e-94,1.7416207141181837e-59,6.721557359808106e-91,3.0878943053559425e-97,2.3515106685562703e-99,3.76,0.0,0.661121807786902,0.9999999999720222,1.1083295032805674e-37,2.3225522975551527e-53,2.8059924128435934e-14,2.805992412879407e-14,4.656428529967895e-16,3.3165431759275927e-31,3.937526045062238e-30,3.3210471272582634e-25,6.360849804425256e-20,5.696092085024314e-29,9.29815710739661e-29,2.726530190225552e-29,3.9066524408313135e-33,2.5231319179406593e-37,3.611988908547297e-16,3.282466715050246e-33,4.012692148477943e-33,1.2109308229509056e-28,7.378500581022294e-50,1.2326902320377293e-31,1.945050410126008e-30,1.1923822757849823e-31,5.693893750017425e-44,1.0600352429522647e-43,1.5590714801554814e-36,8.044763658684139e-32,9.60034927307022e-50,2.7977400921731727e-11,7.107857111410016e-52,2.271240109379494e-49,4.0702055355325646e-49,6.360849799489033e-20,9.81190027807527e-32,2.3849727429325474e-47,6.051114028361485e-43,1.131110621290219e-44,7.996851072986363e-54,3.598979031331523e-47,1.056152527490006e-27,3.9213268795034817e-66,2.5849298245967575e-43,3.1860191575615044e-56,4.340790537632453e-58,1.8821752044571824e-52,4.4662133738870034e-60,2.718280538963121e-44,2.573998539047627e-32,4.202177165225142e-57,7.799172346061304e-45,3.7421226644885606e-48,6.548052301663624e-29,6.924012079585851e-46,8.370541959420907e-61,4.143516464563956e-66
1.405798719080139e-17,0.7931803724615442,1.5156885233858519e-24,1.1703361374364327e-21,4.5639132566583626e-27,7.224026808494149e-16,0.0,0.0,9.31292021559758e-16,3.7136066878773077e-28,8.396636602992222e-38,4.9490294684210635e-26,1.783076388679132e-44,1.9616309416662742e-51,2.9885053612161823e-34,3.15152471671187e-38,1.6721846244570457e-41,3.8367595783290975e-49,4.983622235705369e-68,4.249754041601527e-65,2.961652549639416e-81,4.1048682528005054e-85,1.730214339752074e-45,1.5198471101010065e-78,3.919931313708064e-55,2.2761706983725842e-80,1.0385364152356628e-84,3.513698510210461e-88,2.241912387452024e-93,9.574882235318948e-93,2.786643774729834e-58,4.3020924237187846e-89,3.117644375155248e-95,3.01004490640843e-97,3.76,0.0,0.6611218077868731,0.9999999999440439,8.866741270104066e-37,3.716146680289149e-52,5.612022884841883e-14,5.6120228849851404e-14,9.312920217471828e-16,1.326630772803962e-30,1.5750264182817216e-29,1.3284323642767812e-24,1.2721785894441551e-19,2.278460010968999e-28,3.719300677623275e-28,1.0906231704666013e-28,1.5626768728385013e-32,1.009263522817277e-36,7.224026808493551e-16,1.3130000464334588e-32,1.6050931870928328e-32,4.843772565138681e-28,5.902873174142532e-49,4.930811597968033e-31,7.78028072650705e-30,4.7695776217719395e-31,4.555187074034242e-43,8.48041608210474e-43,6.236364627175177e-36,3.217938198258828e-31,7.680370616177621e-49,5.595518065773349e-11,5.686353200692457e-51,1.8170136898750686e-48,3.25620306896607e-48,1.272178587469645e-19,3.9248000368232895e-31,1.9080008377500404e-46,4.8409678216191427e-42,9.049028163186308e-44,1.2795178636159119e-52,2.8792175297835935e-46,4.224653085216265e-27,1.2548465832742312e-64,2.0679765827056033e-42,5.0923660968544264e-55,6.945391037478203e-57,1.5058324189914144e-51,7.146071207607561e-59,2.174658839393158e-43,1.0296440066160214e-31,6.084518699007107e-56,6.239436603679905e-44,2.993733695448804e-47,2.6192475581799617e-28,5.5392754039535e-45,1.3393037436191694e-59,6.629710653622945e-65
2.811606971907652e-17,0.7931803724615525,5.689758881383255e-24,2.340681248997921e-21,1.825574594198485e-26,1.4448102608386921e-15,0.0,0.0,1.8625903588189207e-15,1.4854502304861293e-27,6.717349142367443e-37,1.9796218647608346e-25,1.4264695750112969e-43,1.5693140644573348e-50,1.1954082242796512e-33,1.2606986198476316e-37,1.3377582838083729e-40,3.0696292785262803e-48,1.5947744818948376e-66,6.799649721006796e-64,9.477938471300482e-80,1.3137220270377479e-83,1.3841797223186492e-44,9.727177313723134e-77,6.27194326375917e-54,7.291623709707473e-79,6.646739533108851e-83,2.24891326304952e-86,2.8697084641348147e-91,6.834893633581295e-91,4.458670575087301e-57,2.7535853527766165e-87,3.4562521799174524e-93,3.85292868114259e-95,3.76,0.0,0.6611218077868154,0.9999999998880874,7.093435130708174e-36,5.945885092090235e-51,1.1224083828630351e-13,1.1224083829203382e-13,1.8625903591955974e-15,5.306550139580792e-30,6.300137543215688e-29,5.313756483035181e-24,2.544365810409582e-19,9.113886393416796e-28,1.4877278379760259e-27,4.362514870535934e-28,6.250739285194942e-32,4.037078535913137e-36,1.4448102608384533e-15,5.252026929895185e-32,6.420405402891849e-32,1.93751888068825e-27,4.722330808637393e-48,1.9723350797678828e-30,3.112128072349601e-29,1.9078407524290135e-30,3.6441784900472285e-42,6.78438654117711e-42,2.494570752558157e-35,1.2871818263997619e-30,6.144333029425298e-48,1.1191073815373518e-10,4.549109596951755e-50,1.4536196387247639e-47,2.604977906874044e-47,2.544365802511494e-19,1.569928000130593e-30,1.526409726883704e-45,3.8728048968604906e-41,7.239279814820011e-43,2.047245935217447e-51,2.303387907050758e-45,1.6898698290608474e-26,4.0155442326101166e-63,1.6543943553963425e-41,8.14357403086956e-54,1.1112726633938166e-55,1.204792100704302e-50,1.1433817780016019e-57,1.7397408348183797e-42,4.118869914134709e-31,9.224048971134002e-55,4.9915887748367565e-43,2.3950012233233095e-46,1.047704346668502e-27,4.431446620118491e-44,2.1428996140649326e-58,1.0607604517214576e-63
5.623223477562678e-17,0.7931803724615692,2.2013041302366325e-23,4.681374583795866e-21,7.302316996966038e-26,2.8896254208169937e-15,0.0,0.0,3.725187033122282e-15,5.9418160322875086e-27,5.3738952572541486e-36,7.918507664924613e-25,1.1411790449774222e-42,1.2554549746637546e-49,4.781645054504001e-33,5.0434658762532204e-37,1.0702108606923398e-39,2.4560361530203106e-47,5.103302983743564e-65,1.0879474213695828e-62,3.514262277418541e-78,4.871766776782327e-82,1.1073471222779152e-43,8.223721120833058e-75,1.0035151737092342e-52,2.710620344518149e-77,5.620852662986996e-81,1.9021134746152833e-84,6.430151211543534e-89,7.752186309085733e-89,7.1339054427992845e-56,2.3291487813455388e-85,5.873169134336673e-91,8.633236997602185e-93,3.76,0.0,0.6611218077866998,0.9999999997761745,5.674764977352882e-35,9.513456469844232e-50,2.2448205715374825e-13,2.2448205717666957e-13,3.7251870338829405e-15,2.1226255002204912e-29,2.5200612868643327e-28,2.125507997660368e-23,5.088740264189153e-19,3.645563823628265e-27,5.9509264854721125e-27,1.745010385812569e-27,2.5003020734103048e-31,1.6148386499196902e-35,2.8896254208160368e-15,2.1008161393748237e-31,2.5681686912528733e-31,7.75009523143767e-27,3.7778826513268536e-47,7.889363652858177e-30,1.2448543568768247e-28,7.631382416804909e-30,2.915354325996542e-41,5.427530734723962e-41,9.978406096232898e-35,5.148740400701113e-30,4.915481129624146e-47,2.2382184524173183e-10,3.6392985427034374e-49,1.1628992590308604e-46,2.083988498811529e-46,5.08874023259665e-19,6.279727973337294e-30,1.2211314030110909e-44,3.0982561729763077e-40,5.791446776352856e-42,3.275607378281804e-50,1.84271613694087e-44,6.759496505309043e-26,1.2849797777563274e-61,1.323520719902941e-40,1.3026349026080314e-52,1.7780443498688963e-54,9.640269680441405e-50,1.8294191524398476e-56,1.3917981730529024e-41,1.6477705076635995e-30,1.4349529845882967e-53,3.993286818061507e-42,1.9160067515852624e-45,4.190828000449947e-27,3.545167815978123e-43,3.4286502822175566e-57,1.697222127732338e-62
1.124645648887273e-16,0.7931803724616023,8.656017293383864e-23,9.362773700094422e-21,2.9209305524733627e-25,5.779255740772586e-15,0.0,0.0,7.450380380869147e-15,2.376729434698127e-26,4.299122582066059e-35,3.1674071479918994e-24,9.129445888993709e-42,1.0043654667898241e-48,1.912660451498968e-32,2.0179157742829286e-36,8.561703819071941e-39,1.9653525486279947e-46,1.633060888479334e-63,1.7407186650498518e-61,1.1296657258629085e-76,1.56644021072581e-80,8.858791063220968e-43,5.2831817627565576e-73,1.605627674485319e-51,8.753390443228607e-76,3.6110266426968996e-79,1.2222991769233152e-82,8.258195206649286e-87,7.013516905995619e-87,1.1414275027671615e-54,1.4969055929221112e-83,7.26305924321286e-89,1.1087596301376821e-90,3.76,0.0,0.6611218077864687,0.9999999995523485,4.539818774016366e-34,1.5221562607961086e-48,4.4896449485533934e-13,4.4896449494702497e-13,7.450380382419683e-15,8.490513167295649e-29,1.0080256850996155e-27,8.502042793535334e-23,1.0177489219143523e-18,1.4582273797718832e-26,2.380373620650536e-26,6.980050417291852e-27,1.0001221016719957e-30,6.459387843728688e-35,5.779255740768756e-15,8.403275440925423e-31,1.0272687818638268e-30,3.1000420338165945e-26,3.0223214774757582e-46,3.155752089969396e-29,4.979423456033009e-28,3.052556847828211e-29,2.332288076928474e-40,4.342033238913408e-40,3.991445681752818e-34,2.059498780008146e-29,3.932390932449721e-46,4.4764402780170267e-10,2.9114432611017745e-48,9.303209437428326e-46,1.6671932565561577e-45,1.0177489092772803e-18,2.5118943854829188e-29,9.769065691226483e-44,2.4786098399697117e-39,4.633166608020209e-41,5.2409829080276414e-49,1.4741756468643956e-43,2.703802039203551e-25,4.111944265119002e-60,1.0588186699577333e-39,2.0839462846836764e-51,2.844877462898824e-53,7.715274034484795e-49,2.927077289284012e-55,1.1134407402948523e-40,6.592837230405351e-30,2.263208713955177e-52,3.194635775937646e-41,1.5328078162377457e-44,1.676333296504889e-26,2.8361384624483652e-42,5.485849172141801e-56,2.715559751542e-61
2.249292251149284e-16,0.7931803724616688,3.4325670311123346e-22,1.8725621719524502e-20,1.1683729954458638e-24,1.1558516380679718e-14,0.0,0.0,1.4900767072923456e-14,9.506923780051431e-26,3.4393006144128987e-34,1.2669637082746724e-23,7.303562105714316e-41,8.034929647634278e-48,7.650646651133977e-32,8.07588309994042e-36,6.849369826946658e-38,1.5731163439900647e-45,5.225801132467801e-62,2.785152154517005e-60,3.617274044123967e-75,5.0184358246789447e-79,7.087039616234172e-42,3.3814418273827083e-71,2.5690069814975977e-50,2.8285409140143047e-74,2.311197548514608e-77,7.827248200464135e-81,1.0570786619546764e-84,7.092637020182246e-85,1.8262862062874707e-53,9.588222332563432e-82,9.11164204573616e-87,1.4192518118038235e-88,3.76,0.0,0.6611218077860065,0.9999999991046968,3.6318578048822156e-33,2.4354525971778323e-47,8.979293701253284e-13,8.979293704920712e-13,1.4900767076141384e-14,3.3962077223023726e-28,4.032104412602651e-27,3.400819273185506e-22,2.0354987318636078e-18,5.832913196260388e-26,9.52150053348666e-26,2.792021940794292e-26,4.000490954825091e-30,2.5837768046478786e-34,1.15585163806644e-14,3.361312471921175e-30,4.109077732918099e-30,1.2400176013755455e-25,2.4178763719709648e-45,1.262303731404577e-28,1.9917704062348416e-27,1.2210235151002904e-28,1.8658323120593356e-39,3.473630132235628e-39,1.5966418221965478e-33,8.238000365125895e-29,3.145915391553217e-45,8.9528826645759e-10,2.3291565090584485e-47,7.442575572745993e-45,1.333755569333151e-44,2.0354986813148466e-18,1.0047583946882936e-28,7.815258309596419e-43,1.9828898316277455e-38,3.7065369885895645e-40,8.385581526131255e-48,1.1793422728776547e-42,1.0815215025081707e-24,1.315823587584263e-58,8.470557732564004e-39,3.334098393291308e-50,4.551809247167863e-52,6.177098767700972e-48,4.6833289767771766e-54,8.907534726082147e-40,2.638534024678306e-29,3.594960922529433e-51,2.5557111528671758e-40,1.2262473882509178e-43,6.705337167210578e-26,2.2689124565552631e-41,8.777365654487199e-55,4.34489915438129e-60
4.498585455673305e-16,0.7931803724618021,1.367058829175226e-21,3.7451516905894933e-20,4.673493720446634e-24,2.3117037660477785e-14,0.0,0.0,2.980154044327436e-14,3.8027707184241366e-25,2.7514415082392904e-33,5.067856792639391e-23,5.842851814932263e-40,6.427946027557155e-47,3.0602596180740186e-31,3.2337261647203736e-35,5.479498567465238e-37,1.2598265645857936e-44,1.6722573662922966e-60,4.456245464372344e-59,1.1587224614096401e-73,1.609208303149746e-77,5.669636209897461e-41,2.1641266688163163e-69,4.110413284502633e-49,9.224696421613713e-73,1.479169007761529e-75,5.014641857766355e-79,1.3530623099600052e-82,7.872159863211286e-83,2.9220599997794573e-52,6.146001778783213e-80,1.1544026761362498e-84,1.816644261244684e-86,3.76,0.0,0.6611218077850821,0.999999998209394,2.905487468275073e-32,3.89672621750289e-46,1.795859120132534e-12,1.7958591215995054e-12,2.980154045017764e-14,1.3584837576778878e-27,1.6128415646784262e-26,1.360328136581714e-21,4.070998427597943e-18,2.3331659951626423e-25,3.8086014219381177e-25,1.1168091303479268e-25,1.600196894373556e-29,1.0335270699668774e-33,2.3117037660416516e-14,1.3445255429704633e-29,1.6436316100487276e-29,4.960071978001756e-25,1.9343296494474523e-44,5.04923327365646e-28,7.967082217510276e-27,4.884095610318201e-28,1.4926665963541236e-38,2.778905651267808e-38,6.387069594517104e-33,3.295201199577307e-28,2.516733746026348e-44,1.7905762379134334e-09,1.863326174357743e-46,5.954066670078981e-44,1.0670048108373826e-43,4.0709982253993224e-18,4.0190348698651472e-28,6.252208901932669e-42,1.5863126475867837e-37,2.965231115573279e-39,1.3416937511821957e-46,9.434755771939466e-42,4.3260873789696165e-24,4.21063767049956e-57,6.776449530017858e-38,5.334384854102692e-49,7.282899373665563e-51,4.949480787906988e-47,7.493330606342089e-53,7.126031296444416e-39,1.0565319104063336e-28,5.73099867708653e-50,2.0445699407718848e-39,9.809986355406047e-43,2.682135493953757e-25,1.8151306442492335e-40,1.4043790638681883e-53,6.951841725902945e-59
