Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18)
2.0921166645897675e-19,0.4188261664694591,3.76,0.0,0.9507939120046034,0.9999999999995806,4.1530643963298645e-43,0.0,9.540717318730061e-32,6.976412736657752e-17,6.97641273665474e-17,1.7796662659007385e-18,4.949214185098006e-35,6.063091403310495e-34,6.846342772042618e-29,2.8084046184627047e-29,1.6199249786690888e-19,9.64194872378344e-31,1.779666265860404e-18,1.5952508285652747e-23,6.708920802769178e-26,3.972768869085593e-32,1.3263302268253866e-32,2.3943732613934605e-36,3.3466162111823756e-38,8.451625874518699e-43,1.619924978669087e-19,7.712950450533588e-39,2.8032248050941668e-33,4.513285995693851e-56,1.7769731557523777e-32,5.3614232096371155e-33,1.2188646266774887e-44,6.670135391505725e-39,1.0898182271034232e-36,4.886016820060673e-34,4.194443501252774e-13,1.974655190296271e-35,8.968751250715106e-58,6.5571653953833545e-43,5.342012616297194e-50,1.358739328571907e-49,1.0524049347634998e-36,1.0092796738262157e-63,6.902006497551676e-57,9.785789550400627e-55,1.4384877824370794e-56,1.6010224960359826e-59,9.002813148021237e-59,1.7359947674657112e-37,1.4701193558237437e-54,8.225515798882406e-32,2.37481908036675e-50,2.2278056560777683e-62,1.6187409404659546e-52,2.873741104840962e-52,5.490861784719464e-49,1.1285280380800437e-75,2.7540805776025644e-55,2.3964881646139568e-48,3.501093800065171e-33,7.355817774872251e-73,5.848247753842576e-50,3.749757917070527e-54,1.9078923919377805e-63,5.117389202762802e-72,3.1920778096302196e-77,7.929585948146824e-80,2.792137065507545e-74,9.985922505007224e-33,9.311452139834908e-90,6.492489761783946e-88,1.4316229753684272e-80,2.02917757096878e-66,3.531770952945824e-36,2.7958985715106182e-55,6.697184598285041e-70,1.5958459946929496e-23,5.951674501886943e-27,4.739466968839576e-37,7.179201313209637e-94,1.4604460257991349e-67,8.376763226689251e-68,7.671476183898398e-54,2.7664289456063835e-46
4.186050980495425e-19,0.4188261664694591,3.76,0.0,0.9507939120046033,0.9999999999991608,3.324976758139587e-42,0.0,3.818773310338574e-31,1.395888664858647e-16,1.3958886648574408e-16,3.560878723169539e-18,1.980975478298446e-34,2.4268166465707676e-33,1.9321091779517694e-28,1.1240937387481234e-28,3.2412573639225995e-19,3.859292254096623e-30,3.560878723088917e-18,3.191887629220907e-23,1.3423674522168676e-25,1.5901428810734047e-31,5.308777423753777e-32,9.583732962375343e-36,1.3395186378638627e-37,3.38285304025754e-42,3.2412573639225913e-19,3.0871902338051053e-38,1.1220204633765082e-32,3.613373200279134e-55,7.112523548698049e-32,2.1459665110668664e-32,9.758328232147864e-44,2.6697924441543464e-38,4.362113093059941e-36,1.955680060754857e-33,8.392531170882149e-13,7.903766857030586e-35,7.180454388808553e-57,2.6245893902808688e-42,4.277942653241348e-49,1.0880934334405671e-48,4.21236238547657e-36,1.6166014824558691e-62,5.525801918513791e-56,7.834581819305579e-54,1.1516648880991099e-55,1.2817914884565006e-58,7.209148947412725e-58,6.948503198465536e-37,1.1769893801674367e-53,3.2923499508327988e-31,1.9017813207304187e-49,3.5683607442205884e-61,1.2963055725961892e-51,2.301323586667828e-51,4.396028106281661e-48,3.6153429644518834e-74,2.204939061149577e-54,1.9186476981231113e-47,1.401349931302476e-32,1.178209176735848e-71,4.683341333418875e-49,3.0020863470103194e-53,2.575101629006576e-62,8.194490193652668e-71,5.1114834678665206e-76,2.5403155083262016e-78,4.471091649985542e-73,3.996971406967099e-32,2.982195653132968e-88,2.079361464287019e-86,4.5868494260285566e-79,3.2493393425026397e-65,1.4136296894935254e-35,2.2384188844728596e-54,1.0727965604428134e-68,3.193078475914995e-23,1.1908519875915594e-26,1.8970219282786736e-36,4.578537688931585e-92,2.3394330042468386e-66,1.3413753632354526e-66,3.461370884358431e-53,1.1075267376537548e-45
8.37391961230674e-19,0.4188261664694591,3.76,0.0,0.9507939120046032,0.9999999999983211,2.6609919350296487e-41,0.0,1.528006742518739e-30,2.792383447244448e-16,2.7923834472396227e-16,7.123303637703845e-18,7.926482267801318e-34,9.710427645548335e-33,6.114528907547897e-28,4.497839154868426e-28,6.48392213442962e-19,1.5442195979157415e-29,7.123303637542897e-18,6.385161238478545e-23,2.6853194389226376e-25,6.3626427812497695e-31,2.124202469884007e-31,3.8347415239755316e-35,5.359819355567641e-37,1.3535819596964175e-41,6.483922134429588e-19,1.2352782192271965e-37,4.489543351808383e-32,2.891796950379408e-54,2.845935868570581e-31,8.5866612950882e-32,7.809628340868534e-43,1.068264734313258e-37,1.7454134578795726e-35,7.825267634254971e-33,1.6788706495278354e-12,3.162536252841774e-34,5.746545803351046e-56,1.0501891368654024e-41,3.4240879936336246e-48,8.709157504236501e-48,1.6854936398078515e-35,2.587966375455945e-61,4.422320946891071e-55,6.270046544801408e-53,9.216819249415133e-55,1.025822755621283e-57,5.771789964154383e-57,2.7803063603773243e-36,9.419492152394364e-53,1.3173688287713957e-30,1.5221958556737035e-48,5.712476312561507e-60,1.0375698428090618e-50,1.8419916060980368e-50,3.5181585268665107e-47,1.1575586636700156e-72,1.764621374702196e-53,1.5355012731536059e-46,5.607225067222942e-32,1.8861579304026253e-70,3.748571246088483e-48,2.4025814729520606e-52,3.73755850991376e-61,1.3116520946732273e-69,8.181702386799867e-75,8.13356921798416e-77,7.15668606296149e-72,1.599309191184805e-31,9.547077906222191e-87,6.656781856504949e-85,1.4686974269299628e-77,5.2010681949161964e-64,5.656367316200007e-35,1.79141541075582e-53,1.7174727779719366e-67,6.38754343835986e-23,2.3822210622234285e-26,7.59055869864012e-36,2.925080667563538e-90,3.7452697227601204e-65,2.147075615835593e-65,1.6977259869903082e-52,4.4334238388218845e-45
1.6749656875929371e-18,0.4188261664694592,3.76,0.0,0.9507939120046028,0.9999999999966419,2.129197846060845e-40,0.0,6.113021949310968e-30,5.58537301201628e-16,5.585373011996977e-16,1.4248153466759295e-17,3.171109060294593e-33,3.8848033506505994e-32,2.1229248079065857e-27,1.7994285436248732e-27,1.2969251675443659e-18,6.177883928532066e-29,1.424815346643868e-17,1.277170848877932e-22,5.371228383637667e-25,2.5454714228653794e-30,8.4981930779209e-31,1.5341463129607338e-34,2.144276752933047e-36,5.415210091200609e-41,1.296925167544353e-18,4.9419172462220245e-37,1.7961096814045902e-31,2.3138772650716067e-53,1.1385596636399795e-30,3.4352236478366626e-31,6.248889228271476e-42,4.273754550125087e-37,6.982790609448625e-35,3.1306166045211716e-32,3.358105708462061e-12,1.265220430506567e-33,4.5981097529154386e-55,4.2015325017785987e-41,2.7399641127232635e-47,6.969090449225452e-47,6.743072086838181e-35,4.141869723322239e-60,3.538528675598187e-54,5.016989875136558e-52,7.374855756498093e-54,8.208140664492453e-57,4.621957278611418e-56,1.1123035840570894e-35,7.537024872191729e-52,5.270333134132495e-30,1.2180650794757188e-47,9.142442104023573e-59,8.302660794796864e-50,1.4739664707509924e-49,2.8150613514301918e-46,3.705226304718289e-71,1.41196520691327e-52,1.2286343123740268e-45,2.243255146816665e-31,3.018671514461154e-69,2.999616454058104e-47,1.9224302145161512e-51,5.673776950157703e-60,2.0990703888998115e-68,1.309338755384398e-73,2.6034719066331217e-75,1.1453050044359398e-70,6.398278162441154e-31,3.0557134470205826e-85,2.130622382767998e-83,4.7012812759643957e-76,8.323409732384234e-63,2.262921024168724e-34,1.4334045104113977e-52,2.748755355554328e-66,1.2776473363252688e-22,4.7649592107917595e-26,3.036717746983741e-35,1.8703905061156453e-88,5.9941736582881846e-64,3.4360211876999096e-64,9.294231236097156e-52,1.7751578810855447e-44
3.3501131403174635e-18,0.4188261664694592,3.76,0.0,0.9507939120046023,0.9999999999932834,1.70352001373035e-39,0.0,2.4454077903428442e-29,1.1171352141560866e-15,1.1171352141483646e-15,2.8497853124817513e-17,1.2685468690928308e-32,1.5540478001651136e-31,7.845820527077456e-27,7.198299979455464e-27,2.593991075747173e-18,2.471354693981715e-28,2.849785312418154e-17,2.5544803116522876e-22,1.0743066158281743e-24,1.0182714370898373e-29,3.399553891029585e-30,6.13708469414088e-34,8.57780508423186e-36,2.1662610112658444e-40,2.5939910757471217e-18,1.9769277864746384e-36,7.185023443668004e-31,1.8512781204624867e-52,4.5546093133617634e-30,1.374201293056718e-30,4.99958605552968e-41,1.7096409529236736e-36,2.7933437553416687e-34,1.2523485592252218e-31,6.7165758025504455e-12,5.061293594353178e-33,3.6788370945485415e-54,1.6808234776425899e-40,2.192248811187729e-46,5.57597822435857e-46,2.6974483559255574e-34,6.627890502430105e-59,2.8310917519251815e-53,4.013972996540435e-51,5.900444807671275e-53,6.5671360893268735e-56,3.703754859362836e-55,4.4495764251956573e-35,6.030192419118402e-51,2.1083048296698576e-29,9.745754366076462e-47,1.4629891652014346e-57,6.642969559590531e-49,1.179322469238083e-48,2.2522629143407945e-45,1.1858386157509888e-69,1.1296794191314189e-51,9.830007744342805e-45,8.973750875277385e-31,4.830529559309358e-68,2.399996983203413e-46,1.5380902017054773e-50,8.832896405402941e-59,3.358854294807152e-67,2.0951551340846028e-72,8.332277887294734e-74,1.8326762864744556e-69,2.5595195534081546e-30,9.779321127472751e-84,6.818715476538143e-82,1.504641972496856e-74,1.3318816229395808e-61,9.05246701316779e-34,1.1468324964898315e-51,4.398647879386093e-65,2.555433321305074e-22,9.53043550514709e-26,1.2147859593562027e-34,1.1965179783792245e-86,9.592071758169072e-63,5.49819413143325e-63,5.719935994369973e-51,7.113207671186633e-44
6.700408045766516e-18,0.41882616646945936,3.76,0.0,0.9507939120046012,0.9999999999865664,1.3628807098157532e-38,0.0,9.782029201574068e-29,2.2343310400653737e-15,2.2343310400344834e-15,5.699725244072326e-17,5.074394029580886e-32,6.216444068775216e-31,3.0091419504384313e-26,2.879437156852395e-26,5.188122892152784e-18,9.885821042368324e-28,5.69972524394724e-17,5.109099288057808e-22,2.148682124842644e-24,4.0732514899026476e-29,1.359876890740314e-29,2.454933769664798e-33,3.4312616542647545e-35,8.665402101175581e-40,5.18812289215258e-18,7.908032954656499e-36,2.8741263212789656e-30,1.4810936758427186e-51,1.8219178597308094e-29,5.497028848017178e-30,3.999858723691052e-40,6.838842090479813e-36,1.1173831178981144e-33,5.009598078952985e-31,1.3433515895606952e-11,2.0245998025439702e-32,2.943209417285621e-53,6.724157084793713e-40,1.7539100641333353e-45,4.4610649434656023e-45,1.0790232482005298e-33,1.0605344008005308e-57,2.2649809566603982e-52,3.211330843951636e-50,4.7205799388445464e-52,5.253958377186993e-55,2.972485711349349e-54,1.7799029771448547e-34,4.824382956225851e-50,8.433562482844155e-29,7.797097014944073e-46,2.3409414184136475e-56,5.3147120379655894e-48,9.435176961902192e-48,1.8018958667265846e-44,3.794949507383587e-68,9.037864378895576e-51,7.864379465952804e-44,3.58964640983337e-30,7.729371384210466e-67,1.920119121949215e-45,1.2305305765714184e-49,1.3936479517762615e-57,5.374440226928106e-66,3.352418725889871e-71,2.666515781948138e-72,2.932432909584899e-68,1.0238494757792943e-29,3.129549078602976e-82,2.1821049379876293e-80,4.815225488718185e-73,2.131119453187274e-60,3.6211711287347596e-33,9.175095608732135e-51,7.038348344248617e-64,5.111005291269639e-22,1.9061388082734821e-25,4.85934156572664e-34,7.656012216802912e-85,1.534843001270775e-61,8.79755882085385e-62,3.8896863159896147e-50,2.8549978336684888e-43
1.340099785666462e-17,0.41882616646945947,3.76,0.0,0.9507939120045988,0.9999999999731325,1.0903304490736656e-37,0.0,3.9128912939223637e-28,4.468722691885422e-15,4.468722691761861e-15,1.1399605107169197e-16,2.0297989679357375e-31,2.4866281534726604e-30,1.1778184761082654e-25,1.1517982960980376e-25,1.0376386524963994e-17,3.954408877252888e-27,1.139960510692747e-16,1.0218337444296125e-21,4.297464959214572e-24,1.6293337446635817e-28,5.439618236676936e-29,9.819934866170285e-33,1.372532587198158e-34,3.466235728137485e-39,1.0376386524963175e-17,3.163277561823303e-35,1.1496739145206198e-29,1.1849044569830926e-50,7.287819710224391e-29,2.198856275147093e-29,3.1999629326257626e-39,2.735592495443622e-35,4.469624599375434e-33,2.0038800006860134e-30,2.686739570123893e-11,8.098563841947375e-32,2.3546234596566433e-52,2.69018923823287e-39,1.40317245874051e-44,3.568964905015156e-44,4.31618080625784e-33,1.6969125786380032e-56,1.8120278282033198e-51,2.569125655485146e-49,3.7765535901521666e-51,4.2032666176023337e-54,2.3929912229679484e-53,7.119756618846809e-34,3.859597976044945e-49,3.3734936271225315e-28,6.23787502657467e-45,3.7456332770653055e-55,4.2519041910114685e-47,7.548380461604809e-47,1.4415509042474007e-43,1.2144263935854561e-66,7.230463099679422e-50,6.291652808779982e-43,1.435887773933615e-29,1.2367413318886237e-65,1.536143913174292e-44,9.844478280441439e-49,2.214142849661921e-56,8.599323054566623e-65,5.3640063758906716e-70,8.533149473570327e-71,4.692014038507897e-67,4.0954811754034516e-29,1.0014824520003506e-80,6.982922417695616e-79,1.5409315473415236e-71,3.4098782036163993e-59,1.4485275046503486e-32,7.340250843816665e-50,1.12617675475846e-62,1.0222149231218594e-21,3.8123293193437795e-25,1.943776172764065e-33,4.89930280919206e-83,2.4558380166612332e-60,1.4076452685621177e-60,2.8372287501508982e-49,1.1497017122893353e-42
2.680217747846083e-17,0.41882616646945986,3.76,0.0,0.9507939120045943,0.9999999999462647,8.722747134813935e-37,0.0,1.5651724434372082e-27,8.937505995531417e-15,8.93750599503717e-15,2.2799364833025827e-16,8.119278942495263e-31,9.946613278228389e-30,4.659596243987686e-25,4.607240050930428e-25,2.075291379058636e-17,1.581779647573508e-26,2.2799364832576176e-16,2.0436814570482207e-21,8.595157893333378e-24,6.517401275079397e-28,2.175869432081769e-28,3.9280139042760256e-32,5.490186207320168e-34,1.3865118890654956e-38,2.0752913790583082e-17,1.2653239144867611e-34,4.598742405159199e-29,9.47937042290315e-50,2.9151575385254447e-28,8.795514573151294e-29,2.5600007278758373e-38,1.0942481321299669e-34,1.787868981181606e-32,8.01560154142841e-30,5.3735153790578834e-11,3.239458382812887e-31,1.8837211826382513e-51,1.0764639910509351e-38,1.1225557302455377e-43,2.855217106725295e-43,1.726489885536076e-32,2.7151061532592273e-55,1.4496395514277608e-50,2.0553249168556938e-48,3.0212787275907913e-50,3.3626534383931845e-53,1.938329916778625e-52,2.8479315046944892e-33,3.087715026143683e-48,1.3494111777122376e-27,4.990378987930829e-44,5.993114850582672e-54,3.401577178550435e-46,6.0387999301248174e-46,1.1532544012884748e-42,3.886232540696911e-65,5.784439089913091e-49,5.033381820370192e-42,5.743609496540825e-29,1.978819601636256e-64,1.2289345770447886e-43,7.875676094032641e-48,3.530072862232782e-55,1.3759091844750454e-63,8.58251933832542e-69,2.7306556596181217e-69,7.507321804552491e-66,1.6382090943436678e-28,3.2047875067263216e-79,2.234565693926858e-77,4.931075978854381e-70,5.455874759623065e-58,5.794405628945135e-32,5.872270574641124e-49,1.8019158769065923e-61,2.0444437111195786e-21,7.624710323710746e-25,7.775183785579334e-33,3.135379378758568e-81,3.9294121838341407e-59,2.2522611135643783e-59,2.1599738427448714e-48,4.6602890101768816e-42
5.360453672205325e-17,0.41882616646946047,3.76,0.0,0.9507939120045851,0.9999999998925289,6.978239150550523e-36,0.0,6.260721650171039e-27,1.7875072602847023e-14,1.7875072600870034e-14,4.559888428339065e-16,3.2477284774703395e-30,3.9786651334586045e-29,1.8535028600168372e-24,1.8429053932471093e-24,4.15059683218309e-17,6.327150819526112e-26,4.559888428262656e-16,4.0873772077694946e-21,1.7191052823094727e-23,2.6069737681197037e-27,8.70352202311281e-28,1.5712135532675806e-31,2.196085660320012e-33,5.546103713220589e-38,4.1505968321817764e-17,5.061321546782329e-34,1.8395062912344675e-28,7.583576965919127e-49,1.1660689462529144e-27,3.5182237237616054e-28,2.04801273493255e-37,4.377014812548773e-34,7.151519933454168e-32,3.206256924179964e-29,1.074706638815631e-10,1.295789857870334e-30,1.5069859829885758e-50,4.3088966741943604e-38,8.980516895655626e-43,2.2841917616861083e-42,6.90599466985027e-32,4.3442066570396564e-54,1.1597186583108173e-49,1.6442696905565046e-47,2.417037323331537e-49,2.6901390924454156e-52,1.5889361113044547e-51,1.1391783052102783e-32,2.4701866797643035e-47,5.397672164250124e-27,3.992334776643489e-43,9.58906504551535e-53,2.7212832743640828e-45,4.831078172807289e-45,9.226089816017273e-42,1.2436053048224934e-63,4.6275786691860725e-48,4.0267290908206356e-41,2.297455463058228e-28,3.166137952741363e-63,9.831554402375651e-43,6.300578265401116e-47,5.638071779834348e-54,2.2014686923552396e-62,1.3732118263127094e-67,8.738174583624729e-68,1.201180427390039e-64,6.552869382501192e-28,1.0255397695199763e-77,7.15066490862074e-76,1.5779595175251614e-68,8.729455226688827e-57,2.317963376504023e-31,4.697844669213978e-48,2.883093007190561e-60,4.088901287146733e-21,1.524947226147311e-24,3.1100893339045416e-32,2.0066000822387882e-79,6.2871165292350535e-58,3.60364072141216e-58,1.6840584454430556e-47,1.9132736386655215e-41
1.0720925520923809e-16,0.4188261664694618,3.76,0.0,0.9507939120045668,0.9999999997850574,5.582607938428419e-35,0.0,2.504295055002198e-26,3.5750205817572684e-14,3.57502058096647e-14,9.119792317872662e-16,1.2990950000884585e-29,1.5914697691936906e-28,7.393340057357328e-24,7.371640314984545e-24,8.301207738431917e-17,2.5308668022664997e-25,9.119792317773924e-16,8.17477001115051e-21,3.43848789289038e-23,1.0427921578665074e-26,3.481417684035362e-27,6.284870195900407e-31,8.784365041207467e-33,2.218469485662156e-37,8.301207738426665e-17,2.0245338838561146e-33,7.358043661031533e-28,6.066936576602579e-48,4.664287646157148e-27,1.407293068339915e-27,1.6384150487600724e-36,1.7508103946550313e-33,2.8606213557048017e-31,1.282506031040285e-28,2.1494165971275508e-10,5.183171925073627e-30,1.2055925145189494e-49,1.7259781063864084e-37,7.184441938328182e-42,1.8273606448311694e-41,2.762404894683939e-31,6.950760067402856e-53,9.277778960478477e-49,1.3154196553186636e-46,1.9336355935487944e-48,2.1521182649095147e-51,1.3323736040833596e-50,4.556724082536351e-32,1.9761552083762128e-46,2.159074356034533e-26,3.1938804549055536e-42,1.534256909449886e-51,2.1770352338343687e-44,3.8648778363142094e-44,7.380893525221562e-41,3.9795543940732565e-62,3.7020738190949063e-47,3.221392414540652e-40,9.18984505499767e-28,5.065841399437857e-62,7.865274635470076e-42,5.040477571726597e-46,9.012878903206829e-53,3.522361107138192e-61,2.197145911586036e-66,2.7962280686790936e-66,1.9218983717035336e-63,2.621154159331536e-27,3.281743665648203e-76,2.28822453694212e-74,5.049494781607612e-67,1.3967172544026468e-55,9.273391778354867e-31,3.758287418376614e-47,4.6129737897149706e-59,8.177816439327908e-21,3.0498995854095152e-24,1.2440388980616532e-31,1.2842024932515912e-77,1.0059431911319757e-56,5.76584348190065e-57,1.3296842980414451e-46,8.046303442337716e-41
2.1441869218360777e-16,0.41882616646946436,3.76,0.0,0.95079391200453,0.9999999995701145,4.4660930633137245e-34,0.0,1.0017193166971876e-25,7.150047224740178e-14,7.15004722157698e-14,1.823960009478236e-15,5.196389050548755e-29,6.365884519347956e-28,2.9532017339940675e-23,2.948659871360824e-23,1.6602429550929254e-16,1.0123480386754965e-24,1.8239600094801227e-15,1.634956082568419e-20,6.878067612719892e-23,4.1711739246702627e-26,1.3925688612248705e-26,2.5139512746738765e-30,3.513750532548494e-32,8.874068095166091e-37,1.6602429550908239e-16,8.098146764639621e-33,2.943221033803876e-27,4.853647667268142e-47,1.8657174302414925e-26,5.629179430454899e-27,1.3107339829290041e-35,7.003250620459736e-33,1.1442548831956862e-30,5.130030645619565e-28,4.2988355397207665e-10,2.0732708560091e-29,9.644756842526946e-49,6.923241656558001e-37,5.747564919755668e-41,1.4618914179551361e-40,1.1049633641735097e-30,1.1121239533763338e-51,7.422237646357609e-48,1.0523372854575642e-45,1.5469107661736607e-47,1.721698135095976e-50,1.1638541192910454e-49,1.8226913693599817e-31,1.5809265141395242e-45,8.636308401955565e-26,2.5551094158072404e-41,2.45481625485523e-50,1.7416316355325117e-43,3.0919083987337105e-43,5.90472321723636e-40,1.2734601877672494e-60,2.9616632884731183e-46,2.5771170892606833e-39,3.6759425616203864e-27,8.105360868324961e-61,6.292232152297896e-41,4.0323880464107985e-45,1.441417742217381e-51,5.635786735958622e-60,3.5154390620219934e-65,8.947949126604464e-65,3.075053553005187e-62,1.0484627892330967e-26,1.0501632273491787e-74,7.322357258686768e-73,1.6158422212443724e-65,2.2347510430344104e-54,3.710573183756551e-30,3.006635246579343e-46,7.380787665668927e-58,1.635564674419772e-20,6.099804191559707e-24,4.976161925719202e-31,8.218826172515512e-76,1.6095126905706254e-55,9.225364155749692e-56,1.0567319119042809e-45,3.5330774086651935e-40
4.2883756613234714e-16,0.4188261664694697,3.76,0.0,0.9507939120044565,0.9999999991402294,3.5728772402651626e-33,0.0,4.0068799818478645e-25,1.4300100510857103e-13,1.4300100498204314e-13,3.6479215639971795e-15,2.0785588958467297e-28,2.546353305011839e-27,1.1804538332459643e-22,1.179464695189038e-22,3.320487317592265e-16,4.049394973251228e-24,3.647921564087487e-15,3.2699163285980696e-20,1.376048504827493e-22,1.6684706220784077e-25,5.57027912132855e-26,1.0055811489279613e-29,1.4055011450930383e-31,3.5497725899767165e-36,3.3204873175838597e-16,3.2392615108339033e-32,1.1772890235349341e-26,3.883066943286705e-46,7.462874460901056e-26,2.2516732031351855e-26,1.048587963259571e-34,2.801302138599733e-32,4.577061530166495e-30,2.052013561511893e-27,8.597669528788237e-10,8.293084294067568e-29,7.715815066718402e-48,2.784754794861138e-36,4.598056484006069e-40,1.1695143078281274e-39,4.419856276892304e-30,1.7794001652232742e-50,5.937800068850933e-47,8.418704529286561e-45,1.2375295252773467e-46,1.377361080196212e-49,1.0878099492310908e-48,7.290765462167546e-31,1.2647421528618e-44,3.4545255540559334e-25,2.0440895508998064e-40,3.9277101611289875e-49,1.3933066921672623e-42,2.4735291875715632e-42,4.72378149754597e-39,4.07507701743976e-59,2.3693321315651825e-45,2.0616941358507586e-38,1.4703778518234827e-26,1.296858297798486e-59,5.033790696964241e-40,3.2259128411540516e-44,2.305754070877035e-50,9.017265965248311e-59,5.6247070200595226e-64,2.863346671187136e-63,4.9201255459152485e-61,4.1938521617979413e-26,3.3605475930965525e-73,2.3431732860624346e-71,5.1707013276172655e-64,3.575604102377251e-53,1.4851996223299115e-29,2.4053113438856487e-45,1.1809314764855613e-56,3.2711307355967205e-20,1.2199612960658099e-23,1.990466040555604e-30,5.260026405283796e-74,2.575223005000838e-54,1.4760594069192425e-54,8.425944873246313e-45,1.664873572260997e-39
6.432564400810865e-16,0.41882616646947485,3.76,0.0,0.950793912004383,0.9999999987103445,1.0216198033898943e-32,0.0,8.514621799389256e-25,2.145015379712514e-13,2.1450153770237958e-13,5.471883117653129e-15,4.416941349557746e-28,5.410998668594601e-27,2.5079476058711373e-22,2.506362941101932e-22,4.980731680091477e-16,8.604966285312349e-24,5.4718831178967575e-15,4.904878657764886e-20,2.064616048095049e-22,3.545500722178688e-25,1.1836845543999201e-25,2.136860340654894e-29,2.986690556754326e-31,7.543509637585656e-36,4.980731680073616e-16,6.88343325147122e-32,2.5017394393268825e-26,1.1103416317449843e-45,1.5858611187195355e-25,4.7848064504835025e-26,2.998306777127634e-34,5.952768346545264e-32,9.726314979571875e-30,4.360529631461219e-27,1.2896499621740277e-09,1.7622800953325938e-28,2.206242019366299e-47,5.94368767754536e-36,1.365048278822793e-39,3.4719894120343607e-39,9.392196362137597e-30,6.731823667284537e-50,1.6978410880679258e-46,2.407223785543751e-44,3.538561652052823e-46,3.9383955576957906e-49,3.400042052514148e-48,1.5492872673016054e-30,3.6163727878185363e-44,7.3408681703093985e-25,6.068389502667153e-40,1.4859323700345125e-48,4.136363517435139e-42,7.343290107189002e-42,1.3507064339541007e-38,1.9010143540487806e-58,6.774810121410346e-45,5.895156043561465e-38,3.124553361147962e-26,4.906263453194316e-59,1.4944066949527914e-39,9.224096308344257e-44,8.72271591541365e-50,3.3189532710445044e-58,2.0702660763494216e-63,1.335744817562646e-62,1.8123702479980968e-60,8.91193506962077e-26,1.5352572058635188e-72,1.0704726984842905e-70,2.4189697777145608e-63,1.316534109455501e-52,3.1574736014753525e-29,6.877690946522883e-45,4.5023074580506235e-56,4.906696796976656e-20,1.8299421292849372e-23,4.229741135128738e-30,2.9483072772172286e-73,9.818039907672594e-54,5.433642596805004e-54,2.407266465911625e-44,3.96250245815565e-39
8.576753140298258e-16,0.4188261664694801,3.76,0.0,0.9507939120043095,0.9999999982804602,2.1548923152432384e-32,0.0,1.4524944878955334e-24,2.860020708354428e-13,2.860020703767791e-13,7.295844670446085e-15,7.534787548405388e-28,9.230523150144638e-27,4.277801489858651e-22,4.275560722654223e-22,6.640976042590564e-16,1.4679062134666197e-23,7.295844670907935e-15,6.539843070083116e-20,2.7535093911971074e-22,6.048207687006138e-25,2.019226821734276e-25,3.6452327024707394e-29,5.094943321909171e-31,1.286874316093272e-35,6.64097604256009e-16,1.1742330546430049e-31,4.267673259779252e-26,2.3420868453120734e-45,2.705292760535112e-25,8.162317684682362e-26,6.324298018828404e-34,1.0154723785881517e-31,1.659204088210204e-29,7.438551273375244e-27,1.7195325818580421e-09,3.006241794393181e-28,4.653605479630415e-47,1.0182647147961569e-35,2.974368586961102e-39,7.565270310584565e-39,1.6021983629127328e-29,1.7522876655202228e-49,3.581241414734664e-46,5.07753267475338e-44,7.463852125447839e-46,8.307224670255562e-49,7.757243885393301e-48,2.6429009949354978e-30,7.627978389029252e-44,1.2522658686672874e-24,1.3222697800859866e-39,3.8678728011383726e-48,9.012889034586787e-42,1.6000641963662366e-41,2.8490311753883836e-38,5.7886029496889945e-58,1.429003770877575e-44,1.2434589400226601e-37,5.330120713361202e-26,1.2770939153019925e-58,3.2562334195472326e-39,1.9456292667650447e-43,2.2704529370388633e-49,8.417584944692773e-58,5.250643564255547e-63,4.067352898570358e-62,4.602981473905018e-60,1.5202710421995361e-25,4.580940309394719e-72,3.1941050333757404e-70,7.803773099417916e-63,3.3411324281913756e-52,5.388515428224137e-29,1.4507048710336902e-44,1.2113818865933309e-55,6.542262858559579e-20,2.43992291944284e-23,7.215441480428595e-30,1.0762842611536043e-72,2.641616436140717e-53,1.3784300643845958e-53,5.075287809274239e-44,7.46638103320747e-39
