Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188)
4.4228108636966217e-16,0.6111870774285801,3.76,0.0,0.8983227083265053,0.9999999993811609,1.4729244291236727e-34,0.0,2.4926511530335144e-26,8.793265390703381e-14,8.793265385881405e-14,2.334727058271579e-15,1.0709735542038935e-28,1.3016231777174848e-27,4.82114983182665e-23,4.8148957173270734e-23,2.6782910047517537e-16,1.5550541817341931e-31,2.334727058276594e-15,1.6150646322629669e-28,8.836311714571092e-23,5.551609217453532e-26,2.5200698941959272e-26,2.9416545889338425e-37,6.149439701687125e-32,1.8550506509971047e-36,2.678291004747023e-16,1.8741381541079912e-32,5.2320331706794116e-27,1.0639911544649414e-46,6.871599755583131e-26,9.409964489933673e-27,5.451891551103776e-37,1.5437321176274e-32,1.801917659556164e-30,8.684507712981251e-28,6.188367170837246e-10,3.2575665438355466e-29,3.0421869575101445e-48,1.4035188140310252e-36,8.728036849397472e-41,2.2323138796656077e-40,6.557380255848919e-39,1.7451549597018062e-51,5.561973105899632e-56
6.634217232861136e-16,0.6111870774285849,3.76,0.0,0.89832270832646,0.9999999990717416,4.211644571617888e-34,0.0,5.296885468503228e-26,1.3189899949591195e-13,1.3189899939344488e-13,3.502091081550956e-15,2.275820107174258e-28,2.7659494833316106e-27,1.0241485641914138e-22,1.0231655297370806e-22,4.0174370747316125e-16,4.446483892851128e-31,3.502091081596209e-15,3.433154950258589e-28,1.3259108724767155e-22,1.1797171761942614e-25,5.355149590040355e-26,6.251316292702078e-37,1.306756196585436e-31,3.942052056855713e-36,4.01743707472156e-16,3.9825447124619597e-32,1.1118071912791875e-26,3.0423904902598246e-46,1.4602152205674466e-25,1.9996178277560444e-26,1.5589005369217977e-36,3.2804314170552963e-32,3.829091295864628e-30,1.8454582334762084e-27,9.282548646866731e-10,6.922328430758301e-29,8.698756763465179e-48,2.987421869913189e-36,2.5911363038577238e-40,6.627182372040766e-40,1.9467228101151658e-38,6.602276351574067e-51,2.1042087336362236e-55
8.845623602025651e-16,0.6111870774285898,3.76,0.0,0.8983227083264147,0.9999999987623226,8.88358002187775e-34,0.0,9.035865553507571e-26,1.7586534508478693e-13,1.7586534490999012e-13,4.6694551044404626e-15,3.8822831202972507e-28,4.7183844250747774e-27,1.7467677981509051e-22,1.7454001899744677e-22,5.356583144711405e-16,9.378923288437664e-31,4.669455104548592e-15,5.858352718315731e-28,1.7684689304583156e-22,2.012458904657483e-25,9.135256177982654e-26,1.066450909176589e-36,2.229172579834928e-31,6.724792024960673e-36,5.356583144694255e-16,6.79375405907936e-32,1.8966123506305102e-26,6.4173646386437986e-46,2.490955619515726e-25,3.411113098893436e-26,3.2881730630011646e-36,5.596030703368901e-32,6.53200433930215e-30,3.1481349411193802e-27,1.2376728070372188e-09,1.180867628942445e-28,1.8348203199068502e-47,5.104419699049277e-36,5.6459498348958686e-40,1.4440281409618648e-39,4.241807194863209e-38,1.7185687935298396e-50,5.477246869869853e-55
1.3268436340354679e-15,0.6111870774285992,3.76,0.0,0.8983227083263242,0.9999999981434848,2.426381899127007e-33,0.0,1.8707617892628882e-25,2.637980362625295e-13,2.6379803590063495e-13,7.0041831493044735e-15,8.037779607653744e-28,9.768814995832481e-27,3.6158297358938513e-22,3.613629727727382e-22,8.034875284670833e-16,2.5616751004084553e-30,7.004183149591487e-15,1.2135175054408185e-27,2.6542383332765267e-22,4.166540918567076e-25,1.8913389698098785e-25,2.208142244719732e-36,4.6152192155351645e-31,1.3923267324316717e-35,8.034875284635326e-16,1.4065608652516042e-31,3.926694982446824e-26,1.752821729275668e-45,5.157207696108786e-25,7.062277061669066e-26,8.981021395805966e-36,1.1585872219460831e-31,1.3523770999500757e-29,6.517814135505506e-27,1.8565082100239094e-09,2.444835703819447e-28,5.011466139153025e-47,1.0599600769318733e-35,1.6388449819548404e-39,4.191567643067355e-39,1.2312659686872885e-37,6.30690437469208e-50,2.010075341613982e-54
1.7691249078683708e-15,0.6111870774286087,3.76,0.0,0.8983227083262337,0.9999999975246477,5.0768036408781415e-33,0.0,3.1816766695302795e-25,3.517307274402604e-13,3.517307268247725e-13,9.338911192734794e-15,1.3670166319886768e-27,1.6614194044601777e-26,6.148969523012664e-22,6.145838005148246e-22,1.0713167424630017e-15,5.359881507478314e-30,9.33891119328394e-15,2.0648786623303026e-27,3.5410313542098384e-22,7.086195159300426e-25,3.216672438488888e-25,3.755795455197063e-36,7.849279662959139e-31,2.3680575325438565e-35,1.0713167424569623e-15,2.392192175060386e-31,6.678279473221268e-26,3.667568370978403e-45,8.771059986463928e-25,1.2011084180618208e-25,1.8791302045155313e-35,1.9704535750509444e-31,2.3000530194447847e-29,1.1085095294885073e-26,2.475342858225441e-09,4.158023852290181e-28,1.0485668448992153e-46,1.8080631732830395e-35,3.583968931400131e-39,9.166484622639975e-39,2.692640038344992e-37,1.635427355151227e-49,5.212281651193564e-54
2.6536874555341764e-15,0.6111870774286279,3.76,0.0,0.8983227083260527,0.9999999962869762,1.6030988774735008e-32,0.0,6.932228715536565e-25,5.275961097956841e-13,5.275961084546615e-13,1.4008367274887705e-14,2.9784547262351732e-27,3.61989302327787e-26,1.3395848614234254e-21,1.3390528623841957e-21,1.6069751704547588e-15,1.6924854367735982e-29,1.4008367276234479e-14,4.504196485662782e-27,5.317978601605005e-22,1.5439375175671032e-24,7.008474083207202e-25,8.184784054678504e-36,1.710198183597394e-30,5.159898473271543e-35,1.6069751704415986e-15,5.212101467739497e-31,1.455060715425559e-25,1.1581778934373507e-44,1.911035243210138e-24,2.616970495764127e-25,5.93371422681531e-35,4.2932171392899805e-31,5.011418312014288e-29,2.4152163842050112e-26,3.7130096761835074e-09,9.059478576773425e-28,3.3110546895785114e-46,3.967014490676957e-35,1.1921977713497275e-38,3.049206682820837e-38,8.95699720834442e-37,8.08272587205205e-49,2.576059818003338e-53
3.538250003199982e-15,0.6111870774286468,3.76,0.0,0.8983227083258716,0.999999995049308,3.6463088529196234e-32,0.0,1.2170667269362408e-24,7.034614921510576e-13,7.034614897966729e-13,1.8677823350834884e-14,5.2291711621393096e-27,6.355312038622587e-26,2.3517200413865295e-21,2.350926292602692e-21,2.1426335984464126e-15,3.849620481794064e-29,1.867782335333963e-14,7.9166352365998e-27,7.099356601512662e-22,2.7106348017543437e-24,1.2304522989229347e-24,1.437249162127116e-35,3.0025327618965677e-30,9.059680307921536e-35,2.1426335984233037e-15,9.150700162618413e-31,2.554596560737732e-25,2.6344607584431925e-44,3.355134918337353e-24,4.594519713872367e-25,1.3496451662056623e-34,7.537445367338746e-31,8.798484076146815e-29,4.240307370553201e-26,4.950673227053762e-09,1.5905382728756467e-27,7.531123062792294e-46,7.010421134510994e-35,2.7735182038239703e-38,7.09364703022021e-38,2.0837479376504654e-36,2.4095816180007673e-48,7.679638653788176e-53
5.307375098531594e-15,0.6111870774286849,3.76,0.0,0.8983227083255094,0.9999999925739813,1.2174283477698411e-31,0.0,2.7131778891541176e-24,1.0551922568616532e-12,1.0551922516130852e-12,2.801673548402637e-14,1.1657287195462339e-26,1.4167719968433283e-25,5.242304915420053e-21,5.2408583576233775e-21,3.2139504544294118e-15,1.2853087755114447e-28,2.8016735489933066e-14,1.7691058833186285e-26,1.0675466106233158e-21,6.042747056872382e-24,2.7430153225251847e-24,3.205347072187344e-35,6.693468344843165e-30,2.0199549452916207e-34,3.2139504543778806e-15,2.0399433421384256e-30,5.694892763493093e-25,8.797056500285233e-44,7.479514383723103e-24,1.0242442462683952e-24,4.506186509018325e-34,1.680303202267212e-30,1.9614811836342783e-28,9.452806146807397e-26,7.425990482422134e-09,3.545738698799961e-27,2.5144919919294932e-45,1.5847058846712925e-34,9.443799314351839e-38,2.4153791759689843e-37,7.095139458426091e-36,1.2599607793727965e-47,4.015676555638753e-52
8.845625289194816e-15,0.6111870774287612,3.76,0.0,0.8983227083247851,0.9999999876233676,5.724661897072757e-31,0.0,7.499558355034613e-24,1.7586537862822384e-12,1.7586537717745812e-12,4.6694559675579306e-14,3.2222298554708577e-26,3.9161174473333395e-25,1.4489615456964512e-20,1.4486345852409617e-20,5.3565841663942225e-15,6.043840774357494e-28,4.6694559692635015e-14,4.914926160383713e-26,1.7881112816846485e-21,1.6702859767422027e-23,7.58201693265322e-24,8.867602611640168e-35,1.8501534284513084e-29,5.5851466485523255e-34,5.356584166251691e-15,5.638652193364015e-30,1.5741336183394706e-24,4.137762885925705e-43,2.067425345900921e-23,2.8311310272660744e-24,2.118920737011081e-33,4.6445562281808424e-30,5.422102942364058e-28,2.6128662942544765e-25,1.2376585597924922e-08,9.800798360474235e-27,1.1823820307729697e-44,4.5066065794413925e-34,4.491637298338027e-37,1.1487970142497893e-36,3.3745733995874655e-35,1.0609684072580697e-46,3.3814986670486207e-51
1.592212567052126e-14,0.6111870774289135,3.76,0.0,0.8983227083233365,0.9999999777222975,3.4233732479275754e-30,0.0,2.4250940850565497e-23,3.1655768451209847e-12,3.1655767982085305e-12,8.405020775928907e-14,1.0419640158526065e-25,1.2663249355748897e-24,4.685252648370811e-20,4.6843540038269894e-20,9.641851590319418e-15,3.614228159541453e-27,8.405020781602757e-14,1.6059055836266956e-25,3.250617509356909e-21,5.401093274859136e-23,2.451747789414272e-23,2.8725288668986472e-34,5.982721907157653e-29,1.8071945371948537e-33,9.6418515898579e-15,1.8233403905994672e-29,5.0901626760339475e-24,2.4758384878388276e-42,6.685297063511781e-23,9.154841863697737e-24,1.2671186299319471e-32,1.5018804898599377e-29,1.7535357684529705e-27,8.44905351598362e-25,2.2277618207962957e-08,3.169193883607636e-26,7.070733647945938e-44,1.540941650569887e-33,2.6987697493302735e-36,6.902470644084986e-36,2.027589507634619e-34,1.2151587111745523e-45,3.8730199617388337e-50
3.0075126433174154e-14,0.6111870774292184,3.76,0.0,0.8983227083204394,0.9999999579207882,2.353317486259208e-29,0.0,8.646950224579096e-23,5.979422962788781e-12,5.979422795518639e-12,1.5876150272912466e-13,3.7152988660321507e-25,4.515153805163077e-24,1.670531156632342e-19,1.6702440850822028e-19,1.8212386438154717e-14,2.4844946832700677e-26,1.5876150293476735e-13,5.845564146787979e-25,6.2611404677546845e-21,1.9258030926456072e-22,8.74191136032538e-23,1.027873595668262e-33,2.1331897090013117e-28,6.452053600811431e-33,1.821238643650466e-14,6.501314668943385e-29,1.8149317558870163e-23,1.70395084890093e-41,2.3836965919409954e-22,3.2642327668553195e-23,8.710434330094444e-32,5.355082909689073e-29,6.254001928046024e-27,3.0125781897874734e-24,4.207905294445489e-08,1.1299831428851534e-25,4.860659546194232e-43,6.095756986883149e-33,1.8581145952698036e-35,4.752383386441163e-35,1.39600409179999e-33,1.6405761763173107e-44,5.229171860182119e-49
5.838112795847994e-14,0.6111870774298281,3.76,0.0,0.8983227083146451,0.9999999183202912,1.7427171799625496e-28,0.0,3.257755131078497e-22,1.1607115198085585e-11,1.1607114567904044e-11,3.081840878786643e-13,1.3997891032874884e-24,1.701038061402538e-23,6.293569886018986e-19,6.29255660985261e-19,3.5353456133785866e-14,1.8398266914468287e-25,3.0818408866025404e-13,2.292664050039113e-24,1.2624237852455552e-20,7.255360631885001e-22,3.2934747115413306e-22,3.9001125091506144e-33,8.036695786042173e-28,2.4370881088331998e-32,3.535345612753548e-14,2.4493722316516607e-28,6.837609344306792e-23,1.2647959060969805e-40,8.980452634053615e-22,1.2297827195535532e-22,6.450282132548924e-31,2.017504762848437e-28,2.357393555546374e-26,1.1349731328367087e-23,8.167940059033229e-08,4.257012765799204e-25,3.5995687742143666e-42,2.750748992054272e-32,1.3766127436741896e-34,3.5208801476998875e-34,1.034251045424336e-32,2.409674901684073e-43,7.681295327438207e-48
1.149931310090915e-13,0.6111870774310476,3.76,0.0,0.8983227083030566,0.9999998391293831,1.3409316038716766e-27,0.0,1.2638946654520123e-21,2.2862499668524044e-11,2.286249722373352e-11,6.070292390194344e-13,5.431025217337062e-24,6.599005039613537e-23,2.4415773969785934e-18,2.441197868876414e-18,6.963559552505768e-14,1.4156031642741215e-24,6.070292420653152e-13,9.596216085441464e-24,2.671867232791316e-20,2.814716934077212e-21,1.2777081839843294e-21,1.534648639876358e-32,3.1178491727737224e-27,9.503681215225449e-32,6.96355955005464e-14,9.502622505475107e-28,2.6526119524358035e-22,9.777496540417375e-40,3.48396835735697e-21,4.770944801709881e-22,4.962990385036711e-30,7.826954013740187e-28,9.155070761297599e-26,4.4031305385599756e-23,1.6087000973961397e-07,1.6514003756290612e-24,2.7697969577305943e-41,1.419783327132513e-31,1.0593306801757884e-33,2.7093927928783617e-33,7.958765434538675e-32,3.693330690812377e-42,1.177533145650455e-46
1.7160513405970308e-13,0.6111870774322671,3.76,0.0,0.8983227082914681,0.9999997599519219,4.213594884816503e-27,0.0,2.8147301212178387e-21,3.411788413875564e-11,3.411787869430728e-11,9.058743646187335e-13,1.2095668740595272e-23,1.469539004227873e-22,5.4372816940147014e-18,5.436446368564899e-18,1.0391773491656062e-13,4.448130444545831e-24,9.058743714118912e-13,2.2665979015248475e-23,4.263746731448143e-20,6.268256285121312e-21,2.845411219752461e-21,3.45774066778568e-32,6.943343569831654e-27,2.1254748551638164e-31,1.0391773486148963e-13,2.1162464518254134e-27,5.907184450716362e-22,3.0819982160775013e-39,7.758654825301121e-21,1.062469926733613e-21,1.5594788892842628e-29,1.7430380449165333e-27,2.0405610547730579e-25,9.805591441684342e-23,2.4004717224507834e-07,3.6774006008933544e-24,8.703790047544445e-41,3.81274251581255e-31,3.328724395031987e-33,8.513711093112608e-33,2.500874938046098e-31,1.5493185484694045e-41,4.9402624345674136e-46
2.848291401609262e-13,0.611187077434706,3.76,0.0,0.8983227082682911,0.9999996016373274,1.9246120341313058e-26,0.0,7.754850655358656e-21,5.662865307859822e-11,5.662863807968715e-11,1.50356453921519e-12,3.3328568191896995e-23,4.0482315595234205e-22,1.497914044047357e-17,1.4976858334878734e-17,1.7248201370190816e-13,2.0316130152934814e-23,1.5035645579502757e-12,7.050418030711013e-23,7.994844120663308e-20,1.7268400676615706e-20,7.838869742876281e-21,9.778484671362037e-32,1.9128349284770025e-26,5.9117446993994205e-31,1.724820135471731e-13,5.830366928233562e-27,1.627324407962011e-21,1.4193999955097322e-38,2.137431856601601e-20,2.9269988376265316e-21,7.12267574652382e-29,4.801941927383053e-27,5.632518006693762e-25,2.701342490461825e-22,3.983611690355415e-07,1.0129624391273556e-23,3.975884887638594e-40,1.455405658259764e-30,1.520363981799045e-32,3.888573958374107e-32,1.1422512901993112e-30,1.1785398106637644e-40,3.759394837510551e-45
3.9805314626214934e-13,0.611187077437145,3.76,0.0,0.8983227082451141,0.9999994433764915,5.0988223269487e-26,0.0,1.5146548248201888e-20,7.913942201761332e-11,7.913939272404516e-11,2.1012546116986086e-12,6.510312991234321e-23,7.906030300152584e-22,2.9254928987135915e-17,2.9250484036230876e-17,2.410462924920883e-13,5.382036226163835e-23,2.1012546483038064e-12,1.518393487377156e-22,1.245575707387159e-19,3.37259533730636e-20,1.530975684048056e-20,1.9546823487191597e-31,3.7358783365906236e-26,1.1644624296742268e-30,2.4104629218458583e-13,1.1387537107698532e-26,3.178159501629676e-21,3.7845057952251874e-38,4.1745034331189737e-20,5.716564996367293e-21,1.8869003372585994e-28,9.37849630551814e-27,1.101981974517875e-24,5.275847121311534e-22,5.566214070376356e-07,1.978143910470167e-23,1.0533918146709432e-39,3.552964460061125e-30,4.0276808011718275e-32,1.0301469488559134e-31,3.0260011596346793e-30,4.096743271626213e-40,1.3071656677135293e-44
5.112771523633724e-13,0.6111870774395839,3.76,0.0,0.898322708221937,0.9999992851693972,1.056727982179045e-25,0.0,2.499027083836241e-20,1.0165019095580098e-10,1.0165014262738348e-10,2.6989445821023254e-12,1.0742441332963648e-22,1.304277029599545e-21,4.8264642184584367e-17,4.825731474436184e-17,3.0961057128956465e-13,1.1153725071041268e-22,2.698944642503446e-12,2.7324752240910785e-22,1.764653033954339e-19,5.564089647283285e-20,2.5258109083342998e-20,3.297954016242534e-31,6.163475049913342e-26,1.9370016866034655e-30,3.0961057077372787e-13,1.878801674669723e-26,5.2431860810215926e-21,7.890894723075838e-38,6.887079902145143e-20,9.431168291056518e-21,3.910411225414068e-28,1.5472738274957772e-26,1.8211413588103038e-24,8.704072690280607e-22,7.148279037782823e-07,3.263182692276958e-23,2.1832945026315506e-39,7.004345912990545e-30,8.346977714625967e-32,2.134885895184191e-31,6.271093291783608e-30,1.0410040230870155e-39,3.3224920705331853e-44
6.245011584645955e-13,0.6111870774420227,3.76,0.0,0.89832270819876,0.999999127016026,1.897057250503725e-25,0.0,3.728647863223367e-20,1.2416095989316117e-10,1.2416088778970449e-10,3.2966344504605877e-12,1.6029761639628686e-22,1.945828204611262e-21,7.200827458105191e-17,7.199734133000776e-17,3.781748500968687e-13,2.0022455845714358e-22,3.2966345405810043e-12,4.41486001440475e-22,2.356720987532921e-19,8.301321139611505e-20,3.768396396422635e-20,5.0304560095606735e-31,9.195635805144315e-26,2.9135091365092065e-30,3.781748493145993e-13,2.803207270222091e-26,7.822365448259106e-21,1.4250387389201675e-37,1.0275160922315216e-19,1.4070808575283468e-20,7.019723223800012e-28,2.3084705902467e-26,2.7216490739819168e-24,1.2986018812586034e-21,8.729806772639945e-07,4.8679742167468687e-23,3.919753576758592e-39,1.2149055806577433e-29,1.498398105595187e-31,3.8324270373141784e-31,1.125748003951777e-29,2.2101483188159188e-39,7.055988986277353e-44
8.509491706670418e-13,0.6111870774469007,3.76,0.0,0.898322708152406,0.9999988108703869,4.695177044301843e-25,0.0,6.923805195920427e-20,1.6918249776539916e-10,1.6918236389130366e-10,4.492013881167381e-12,2.9771900404433948e-22,3.612499389492866e-21,1.3369727656813733e-16,1.3367694812832442e-16,5.153034077503235e-13,4.955066879744737e-22,4.492014048487487e-12,9.434480428272739e-22,3.7598457713166784e-19,1.5412988771656877e-19,6.996832018331649e-20,9.750539132300652e-31,1.7073689124491268e-25,5.495875943494203e-30,5.153034062515301e-13,5.205190054852055e-26,1.4523039396087095e-20,3.568472690356062e-37,1.9077835319543751e-19,2.6125199523851596e-20,1.737210558776129e-27,4.286195885854265e-26,5.070107637274486e-24,2.4111071251872883e-21,1.1891251210459934e-06,9.03642887181356e-23,9.702624498203201e-39,2.8774258247230606e-29,3.7081740156533997e-31,9.484387751310168e-31,2.785954392707373e-29,7.14746438676932e-39,2.2832738826114226e-43
1e-12,0.6111870774517785,3.76,0.0,0.8983227081218952,0.9999986028966582,7.5543877756841605e-25,0.0,9.562522727018136e-20,1.988162202786884e-10,1.9881603539901224e-10,5.278826904538147e-12,4.1123588347898914e-22,4.988567385678188e-21,1.846354166215653e-16,1.846073035842205e-16,6.055630883406562e-13,7.972071301471744e-22,5.27882713558788e-12,1.4158049253275617e-21,4.842758567632211e-19,2.1285259263394098e-19,9.662666242400156e-20,1.3847346704580426e-30,2.3578891808117144e-25,7.668601462343871e-30,6.055630862285292e-13,7.188797416103766e-26,2.0055626355219156e-20,5.7850953700413404e-37,2.634642646710201e-19,3.6078818115508447e-20,2.794951695772266e-27,5.919287001375402e-26,7.017160033029015e-24,3.3297309155554374e-21,1.3970980627655468e-06,1.2477533460990578e-22,1.5612599178180604e-38,4.5409892207837156e-29,5.965984369747925e-31,1.5259241431043257e-30,4.4822487951972705e-29,1.3258498584526776e-38,4.23712177399987e-43
1.077397182869488e-12,0.6111870774517785,3.76,0.0,0.898322708106052,0.99999849493943,9.416996596682105e-25,0.0,1.1100495019230574e-19,2.1420403563432726e-10,2.142038210288623e-10,5.6873929040928534e-12,4.774088705758732e-22,5.790480985665602e-21,2.143218908250023e-16,2.1428923088329798e-16,6.524319654727078e-13,9.937374493248073e-22,5.6873931722776075e-12,1.7117912714013783e-21,5.454986822958032e-19,2.470758330989118e-19,1.121631251792184e-19,1.6306970666181857e-30,2.7370124136331852e-25,8.949304107881862e-30,6.524319629953784e-13,8.344915565306519e-26,2.327987170595411e-20,7.238251044112163e-37,3.058252382178632e-19,4.1879736570717984e-20,3.483973827679638e-27,6.871055958889206e-26,8.154706755780874e-24,3.865100127218567e-21,1.505054882364197e-06,1.4482671736612148e-22,1.9462896800844561e-38,5.614505326864912e-29,7.436742633745334e-31,1.902104591431853e-30,5.587230340480481e-29,1.76092601719649e-38,5.628526619240791e-43
1.3038451950719342e-12,0.6111870774566563,3.76,0.0,0.8983227080596979,0.9999981792230044,1.6602383344819216e-24,0.0,1.6259104860427588e-19,2.592255734999455e-10,2.5922525920240104e-10,6.8827715195250945e-12,6.994109664732777e-22,8.479630306002494e-21,3.138820708595845e-16,3.1383411213331197e-16,7.895605232853407e-13,1.751826915469736e-21,6.8827719122189146e-12,2.803419505211209e-21,7.442182836452309e-19,3.618508904166009e-19,1.6426869430158546e-19,2.491011348199649e-30,4.0085031182343035e-25,1.3313516867470936e-29,7.895605195461442e-13,1.2222608512278268e-25,3.409253651700319e-20,1.2904771251684347e-36,4.478922347147335e-19,6.133441836626095e-20,6.141786432430907e-27,1.0063082847209786e-25,1.1983176826433313e-23,5.6605805532925956e-21,1.8207701126685637e-06,2.120582328453436e-22,3.4318102597150283e-38,9.712057429221729e-29,1.3110001057542835e-30,3.3531796961721755e-30,9.849552022943519e-29,3.684407438838031e-38,1.1783251172886659e-42
1.7567412194768267e-12,0.6111870774664121,3.76,0.0,0.8983227079669899,0.9999975484331572,4.0466175984521586e-24,0.0,2.9523592387027964e-19,3.4926864922125237e-10,3.4926807865749957e-10,9.273527529029267e-12,1.2705219734617109e-21,1.5390877259596703e-20,5.698089471515613e-16,5.697213685107966e-16,1.0638176392643016e-12,4.2690108961304434e-21,9.273528241594554e-12,6.177925167235307e-21,1.2292890298449957e-18,6.568877293011336e-19,2.98213351396662e-19,4.915325638214483e-30,7.277061284467428e-25,2.4928854574108327e-29,1.063817632068429e-12,2.219277103066738e-25,6.188409615664027e-20,3.223242065787808e-36,8.130864467493906e-19,1.1134421089650447e-19,1.496688502250856e-26,1.826876171223578e-25,2.190176396401329e-23,1.0276002375794881e-20,2.4515575686364345e-06,3.847943526775467e-22,8.367029797577808e-38,2.3101030451018118e-28,3.194770474664934e-30,8.171452063510636e-30,2.400232171423694e-28,1.212544115840958e-37,3.8831336957532065e-42
2.2096372438817193e-12,0.6111870774761677,3.76,0.0,0.8983227078742818,0.9999969184996749,8.047218640071924e-24,0.0,4.672026916916453e-19,4.3931172492932004e-10,4.3931082225675953e-10,1.1664281911907443e-11,2.0113906332631405e-21,2.434513590945759e-20,9.014775452571456e-16,9.01338117214262e-16,1.3380747558523237e-12,8.487831205435536e-21,1.166428303868285e-11,1.1507663746892734e-20,1.8312267843474444e-18,1.039239187416144e-18,4.718047328542837e-19,8.430124990460706e-30,1.1513113377390186e-24,4.0649550777545996e-29,1.3380747438183857e-12,3.51174180215017e-25,9.789519550141155e-20,6.56194486290429e-36,1.2863607600899645e-18,1.7615456660864667e-19,2.975784828858827e-26,2.8903480600292344e-25,3.4885634931046815e-23,1.6257370008207825e-20,3.08148865981577e-06,6.0850464922511895e-22,1.6643618915485067e-37,4.525877188933988e-28,6.351991986681743e-30,1.6247064188450508e-29,4.772252052498203e-28,3.0257035102364216e-37,9.701621029482128e-42
3.1154292926915044e-12,0.611187077495679,3.76,0.0,0.8983227076888657,0.9999956611971685,2.2554312492511217e-23,0.0,9.292210155387683e-19,6.193978763057377e-10,6.193960818883984e-10,1.6445785806607466e-11,4.003743490690855e-21,4.837830960742797e-20,1.792038478709958e-15,1.791757711518018e-15,1.886588991510828e-12,2.3779601257298068e-20,1.644578804418756e-11,2.978164082961611e-20,3.3858222515645612e-18,2.0658811338130775e-18,9.379373534168653e-19,1.9550334834965806e-29,2.288797700847806e-24,8.562799627238536e-29,1.8865889650013176e-12,6.983707242241505e-25,1.9456600659800909e-19,1.9282450785594241e-35,2.557148782810559e-18,3.501769259567417e-19,8.337016874581513e-26,5.746102309007276e-25,7.028588304470281e-23,3.231793249154164e-20,4.338786383882266e-06,1.2085785168987039e-21,4.6675192744155755e-37,1.2466862451878028e-27,1.7795878017060416e-29,4.5519305246550484e-29,1.337003427541626e-27,1.2079207737931002e-36,3.883406716333968e-41
4.0212213415012896e-12,0.6111870775151905,3.76,0.0,0.8983227075034496,0.9999944073062029,4.8517069366136794e-23,0.0,1.5488847465356906e-18,7.994840276291996e-10,7.99481038098589e-10,2.1227283221288536e-11,6.6791592657604265e-21,8.057037914090712e-20,2.9855620101502874e-15,2.985088126178324e-15,2.4351032315741955e-12,5.113300734999786e-20,2.1227286945130546e-11,6.113026114787281e-20,5.408243059192557e-18,3.4417670562294788e-18,1.5626859624306976e-18,3.758497777923747e-29,3.813365052607546e-24,1.5069600570236432e-28,2.435103183094948e-12,1.1639541517958834e-24,3.2408491880269203e-19,4.331010268104632e-35,4.260254485269921e-18,5.834014131057967e-19,1.7927045159810114e-25,9.573768377175343e-25,1.1865773651185773e-22,5.3842247584978e-20,5.592672566734741e-06,2.0117407489889327e-21,1.0046000545510174e-36,2.6555510558347278e-27,3.826641208613553e-29,9.788242190053883e-29,2.874951532757093e-27,3.338091218930633e-36,1.075728207498457e-40
5.83280543912086e-12,0.6111870775542131,3.76,0.0,0.8983227071326172,0.9999919097219426,1.48182288134787e-22,0.0,3.2621030799646828e-18,1.1596563301172614e-09,1.1596500402596863e-09,3.079025868093895e-11,1.408991680151949e-20,1.6939618760678708e-19,6.281485445656578e-15,6.2804623661272466e-15,3.5321317301675944e-12,1.560446224761312e-19,3.079026649861238e-11,1.7706549206588782e-19,1.0857513978197888e-17,7.241232177982792e-18,3.2881086864079374e-18,1.0285611733139798e-28,8.023965275029454e-24,3.508870118307816e-28,3.5321316100143315e-12,2.4508352741877933e-24,6.815869446628262e-19,1.4404995123764802e-34,8.963411689607668e-18,1.2274564389667517e-18,5.470900881791801e-25,2.014562511416041e-24,2.562027197013548e-22,1.1328205468283635e-19,8.09024726069648e-06,4.225183968844284e-21,3.071866804682996e-36,8.021944993134957e-27,1.1678000131915564e-28,2.9872949846572666e-28,8.773655777066743e-27,1.4950539245648117e-35,4.843475878973655e-40
7.64438953674043e-12,0.6111870775932358,3.76,0.0,0.8983227067617848,0.9999894256731306,3.338289611006128e-22,0.0,5.608767521538576e-18,1.519828632393519e-09,1.5198178287501583e-09,4.0353208431307305e-11,2.426512537159926e-20,2.9075256555919804e-19,1.078922502238927e-14,1.0787422745280685e-14,4.6291602621397004e-12,3.512704038309279e-19,4.035322182944384e-11,3.873474663650597e-19,1.8180946676576152e-17,1.2437557260428293e-17,5.6482279663956524e-18,2.2265421633510866e-28,1.3783557241388162e-23,6.608008853876074e-28,4.629160024576592e-12,4.212925113199742e-24,1.1702411035125382e-18,3.4956829703490217e-34,1.5395817917811738e-17,2.1083189816595126e-18,1.2315558741906672e-24,3.460749696906832e-24,4.512865051755767e-22,1.9457663013651105e-19,1.0574286505324801e-05,7.244549594295483e-21,6.927996838042512e-36,1.7960905120872832e-26,2.6288409340376844e-28,6.725048093663708e-28,1.97503952956026e-26,4.380108993484367e-35,1.4255819917044672e-39
