Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64)
5.444068625522411e-05,0.3459299931506799,3.76,0.0,0.6707613341633086,0.9009475592999866,0.06655112578353393,0.0,3.587133274720568e-05,0.09082565462350078,0.00016568696542095985,0.012433739702016989,1.7915201831658936e-09,1.2861256466861634e-11,9.174310392563247e-05,2.955128059141975e-05,0.033321000772434134,0.033823200907278105,0.0002539886011971085,3.0124448405852424e-06,7.389593344692153e-05,4.094356709517455e-05,0.05660783311107064,0.0015813533010141764,0.01505324310711346,5.1153434098935166e-05,0.008813713378367663,0.011497074695688104,1.5311952219586125e-07,4.788916812098007e-08,0.0015522960130298815,1.8759275472627956e-05,0.0038633261904391413,1.1357468680613978e-06,3.259364054686421e-06,0.0003612226002246022,0.0005403631122049118,2.4801400617993154e-08,3.8091392245729885e-10,6.1700041880529215e-06,7.041803766739557e-07,1.9230764325776123e-05,0.0017016163445532971,3.0208872962317294e-09,9.228785794966082e-08,2.3572610122229188e-07
5.56600906357088e-05,0.34602173894957167,3.76,0.0,0.6671825207733083,0.8987658136769955,0.06803884796337137,0.0,3.592217146375031e-05,0.09296403679613859,0.00016522251950159097,0.012380158113940318,1.781701559370566e-09,1.2790758768540918e-11,9.1939362531846e-05,2.9460449173922553e-05,0.03393386737218441,0.03452114647343291,0.0002507790028144698,3.0040568473476808e-06,7.405642068445446e-05,4.0657601567560414e-05,0.05792558163624031,0.0016130474345782601,0.015241984752919496,5.2140426712399734e-05,0.009129656247823335,0.011766676983925844,1.52052998843074e-07,4.8682110781943396e-08,0.0015697622717508115,1.8419882524855252e-05,0.004018019672331675,1.127095639111109e-06,3.367988253582287e-06,0.0003614099747260389,0.0005390545620726178,2.5627302082714636e-08,3.898636813180658e-10,6.312294465190088e-06,7.225338272764424e-07,1.977569633101039e-05,0.0017902921649641727,3.098148305283148e-09,9.974351536587559e-08,2.4853861543751796e-07
5.68794950161935e-05,0.3461135783693791,3.76,0.0,0.6636242729114921,0.8965914421861171,0.06951941260942934,0.0,3.597393465869588e-05,0.09510227234806898,0.0001647583089737199,0.012327171962048026,1.7719290031682248e-09,1.27205922054358e-11,9.21342051810759e-05,2.93700987435377e-05,0.03454000559370927,0.03521674535104781,0.0002476233171957345,2.995838594186351e-06,7.422047377583706e-05,4.0374913840842086e-05,0.059238812527481345,0.0016443927507092692,0.015423508167700724,5.311061667598063e-05,0.009446582377324934,0.012033336907718685,1.509986935840274e-07,4.945490662299778e-08,0.0015869890015337753,1.8087284734961806e-05,0.004174430770647319,1.1185621662812829e-06,3.4763926684480795e-06,0.0003614340342427226,0.0005377504347453072,2.6451523112157622e-08,3.987206289704715e-10,6.453012802403947e-06,7.407860887970918e-07,2.0320011092799756e-05,0.0018810220262155287,3.1748828071615057e-09,1.0759494591264864e-07,2.6168502178093044e-07
5.809889939667819e-05,0.34620549918771154,3.76,0.0,0.6600863101416676,0.8944243605721771,0.0709928891267356,0.0,3.60265971873175e-05,0.09724029038213904,0.000164294369939518,0.012274766175547132,1.762202631708697e-09,1.2650757595521396e-11,9.232768052351707e-05,2.9280206361185167e-05,0.03513946892567508,0.03591001159812026,0.000244522739380917,2.987782675977132e-06,7.43878963126816e-05,4.0095431293462195e-05,0.06054759727130875,0.001675397624636676,0.015598036786475662,5.4064261351367003e-05,0.009764347029300091,0.012297021547196871,1.4995633573327636e-07,5.020794314658464e-08,0.001603996566465811,1.776154919422463e-05,0.004332536711729758,1.1101433249243696e-06,3.584523229909695e-06,0.0003613052933418936,0.0005364506796886898,2.7273653144502698e-08,4.0748398786713223e-10,6.592145391265901e-06,7.58933646002648e-07,2.086358726559317e-05,0.001973784455470187,3.251074863935414e-09,1.1585249782850782e-07,2.751637351812155e-07
5.9318303777162886e-05,0.34629748971969765,3.76,0.0,0.656568361858163,0.8922644883439265,0.07245934488214255,0.0,3.608013486854611e-05,0.09937802181673037,0.0001638307363131784,0.01222292610218767,1.7525225398660447e-09,1.2581255595276971e-11,9.251983495313494e-05,2.91907502159744e-05,0.03573231055799963,0.0366009587042939,0.000241478157841711,2.9798820302453383e-06,7.455850303934977e-05,3.9819084054938505e-05,0.061852004124798105,0.0017060700145946589,0.015765786214071795,5.5001612273685986e-05,0.01008281233209722,0.012557700103483308,1.48925665533076e-07,5.094159914984779e-08,0.0016208029577769497,1.7442711393585045e-05,0.004492316616901809,1.1018361533349922e-06,3.6923290058065167e-06,0.0003610337849499768,0.0005351552486261526,2.809330541700008e-08,4.1615302650607027e-10,6.729679417734293e-06,7.769731020679593e-07,2.140630655796493e-05,0.002068557717913545,3.326709166029539e-09,1.245264999158107e-07,2.889731002584585e-07
6.053770815764758e-05,0.3463895388006297,3.76,0.0,0.6530701668059897,0.8901117485584343,0.07391884531811832,0.0,3.613452496139813e-05,0.1015153992284806,0.00016336743988904612,0.012171637480776504,1.7428888011425883e-09,1.251208671239973e-11,9.271071274914106e-05,2.910170965331716e-05,0.03631858338836584,0.037289599615830074,0.00023849018614333772,2.9721299445775287e-06,7.473211900484305e-05,3.954580329824294e-05,0.06315209830353684,0.0017364174860426639,0.015926964551710374,5.592291570000685e-05,0.010401846937781878,0.01281534384874013,1.4790642575545758e-07,5.1656244665192345e-08,0.0016374240006451297,1.713077873337399e-05,0.004653751309182596,1.0936376825993314e-06,3.799762034686286e-06,0.00036062907543885217,0.0005338640954087623,2.8910115761524957e-08,4.2472709048119826e-10,6.865603218087202e-06,7.949012073979415e-07,2.1948053384288574e-05,0.002165319832675712,3.4017710502709577e-09,1.3362725942056707e-07,3.031114072045441e-07
6.16351721000838e-05,0.3464724241844991,3.76,0.0,0.6499384715433519,0.8881803201327398,0.07522650149523888,0.0,3.618418703394754e-05,0.10343868164351859,0.0001629507859940819,0.012125937895229281,1.7342581120547988e-09,1.2450119829613114e-11,9.28814466700315e-05,2.902191218106074e-05,0.03684065608908429,0.03790741492365735,0.00023584972199174268,2.9652747825243113e-06,7.489081009542777e-05,3.9302418171689676e-05,0.0643185472788914,0.0017634583552126404,0.016066572933421425,5.6738568145103505e-05,0.010689361240418888,0.01304460632002433,1.4699868103898436e-07,5.228347178080128e-08,0.001652235984843279,1.6855929307753187e-05,0.004800442713859812,1.0863496988717379e-06,3.8960956794144125e-06,0.00036015849107594246,0.0005327056785701345,2.9642531363006212e-08,4.323620387197951e-10,6.98654911671776e-06,8.109387015378921e-07,2.2434700528104802e-05,0.0022540878522219797,3.4688256250605535e-09,1.421913204505928e-07,3.161156673886798e-07
6.26228896482764e-05,0.34654704797844693,3.76,0.0,0.6471333037921909,0.8864468806410044,0.07639865649749547,0.0,3.6229446225644144e-05,0.10516930586376552,0.00016257606834506642,0.012085172846440277,1.726522650544626e-09,1.2394580714604982e-11,9.303427792314479e-05,2.895035725592105e-05,0.03730604024906591,0.03846186737438647,0.00023351286655169995,2.9591998728426825e-06,7.503550877397812e-05,3.9085412116210206e-05,0.06536544377842007,0.0017875792347045083,0.016187925977876456,5.746185219139799e-05,0.010948359431951663,0.01324880722158531,1.461893178563594e-07,5.283527629768938e-08,0.001665455453300818,1.6613312457058997e-05,0.004933588765927907,1.0798622955555928e-06,3.982480770947536e-06,0.0003596542776483168,0.0005316660099691064,3.0299304070489986e-08,4.3916694910520803e-10,7.094272061163248e-06,8.252913280422356e-07,2.2871864367206254e-05,0.0023353275685261215,3.5287602928011297e-09,1.5020783010884938e-07,3.2804498491576077e-07
6.3610607196469e-05,0.3466216918431124,3.76,0.0,0.6443406600870434,0.8847179947291457,0.07756635850832672,0.0,3.62752287223328e-05,0.10689958231426974,0.00016220162170236494,0.01204474627437254,1.7188176645758004e-09,1.233926057541339e-11,9.318634586076644e-05,2.887904134281424e-05,0.037767207690231626,0.0390148281036661,0.00023121349125410193,2.9532114665654142e-06,7.518190441821032e-05,3.8870305414763506e-05,0.06640961742155672,0.0018114992068028674,0.01630531453115986,5.817503021429415e-05,0.01120751714516295,0.013450972335913913,1.453870349514809e-07,5.33752416561587e-08,0.0016785754955469998,1.637516359547386e-05,0.005067790885643177,1.0734414575864599e-06,4.068544904166106e-06,0.00035907822020783556,0.0005306290724811141,3.095363206784184e-08,4.459085391247813e-10,7.200921199424917e-06,8.395655025383838e-07,2.3308192834803153e-05,0.0024178323669537434,3.588295087171427e-09,1.5852258050448036e-07,3.4018689166800033e-07
6.45983247446616e-05,0.34669635069588406,3.76,0.0,0.6415604176451691,0.8829936275407846,0.07872963896825891,0.0,3.632152489122766e-05,0.10862947756349105,0.0001618274591368334,0.012004651687866474,1.7111431551771095e-09,1.2284159407297848e-11,9.333767140307238e-05,2.8807955202178768e-05,0.03822418595840134,0.039566303059262696,0.00022895151973404386,2.947306532008612e-06,7.532992272140338e-05,3.865706692322968e-05,0.0674510976878601,0.0018352216408804261,0.016418836018835155,5.8878223939339316e-05,0.011466775595002265,0.01365109010318724,1.4459171701019955e-07,5.390355005845345e-08,0.001691601279249631,1.6141446583037626e-05,0.005203041269645651,1.0670859023680566e-06,4.154267584179273e-06,0.0003584345689619071,0.0005295948452002106,3.160535971729765e-08,4.525865451151749e-10,7.306492229897142e-06,8.537597156650887e-07,2.374362944625512e-05,0.0025015901669428364,3.6474232679141562e-09,1.6714099881568063e-07,3.5254036720346135e-07
6.55860422928542e-05,0.3467710196206692,3.76,0.0,0.638792456899842,0.8812737454016274,0.07988852866022689,0.0,3.6368325556259375e-05,0.11035895861378384,0.00016145359293036582,0.011964882800503777,1.703499115666704e-09,1.2229277155288035e-11,9.348827469893702e-05,2.873708997314947e-05,0.03867700247713016,0.040116298000160075,0.00022672680901219798,2.941482178237223e-06,7.547949292627266e-05,3.84456656017706e-05,0.06848991304339039,0.0018587497806258396,0.016528585183873474,5.9571553414996354e-05,0.011726078197540912,0.013849149748947541,1.4380324726950956e-07,5.44203806220648e-08,0.0017045373949020636,1.5912118907112895e-05,0.005339332513840663,1.060794301393626e-06,4.239629307045655e-06,0.0003577274015080693,0.000528563307929247,3.2254338945424513e-08,4.5920074484046213e-10,7.410981355197721e-06,8.678725308519687e-07,2.4178118700515544e-05,0.002586588813304932,3.706138337408273e-09,1.760684990326972e-07,3.6510438096869384e-07
6.647498808622754e-05,0.346838226326046,3.76,0.0,0.6363116967557596,0.879729659279305,0.08092780020108464,0.0,3.641087038126307e-05,0.11191511045330087,0.00016111737626206898,0.01192936427934304,1.6966455202637834e-09,1.2180070208922357e-11,9.362321660731154e-05,2.8673493064876598e-05,0.0390810016132637,0.040610032648220704,0.00022475626134097528,2.936306825292179e-06,7.561537740401195e-05,3.8256951027482305e-05,0.0694225911029863,0.0018797615693460074,0.01662421030118183,6.018721380798739e-05,0.01195944321631377,0.014025635445317113,1.4309939059222774e-07,5.487586047073053e-08,0.0017161066085152595,1.5709437255871062e-05,0.005462878726039302,1.0551855560361236e-06,4.316130880449728e-06,0.0003570398791296795,0.0005276372082015176,3.283595371431088e-08,4.650987849385399e-10,7.504093683048658e-06,8.805033028218164e-07,2.4568304002823212e-05,0.0026641384166789265,3.758623476706376e-09,1.8437197778681693e-07,3.765911285935627e-07
6.727503930026355e-05,0.3468987132557894,3.76,0.0,0.6340873691127172,0.8783430463490548,0.08186014245984245,0.0,3.644949925475229e-05,0.11331531820435536,0.00016081500100930654,0.011897615486482216,1.6904983639891263e-09,1.2135935394038124e-11,9.3744189718127e-05,2.8616397922093034e-05,0.03944175390210938,0.04105337597544758,0.00022300828262027483,2.9317012235840594e-06,7.573866313484058e-05,3.808834282800536e-05,0.07026019085967014,0.001898541605754192,0.016707778327035655,6.073462876141374e-05,0.01216943285244447,0.014183034662263096,1.424705233210634e-07,5.527807008271969e-08,0.001726461816142612,1.5529998695770396e-05,0.005574782184048996,1.0501804411405715e-06,4.38470877341433e-06,0.00035638209455940683,0.000526805556497725,3.335732481777485e-08,4.703625570819728e-10,7.587141229506276e-06,8.918128295268496e-07,2.4918744717602924e-05,0.002734776541556065,3.8055659691338846e-09,1.9206614902270989e-07,3.87073626368768e-07
6.807509051429955e-05,0.3469591985565876,3.76,0.0,0.6318708968282937,0.8769593198159507,0.08278965662116514,0.0,3.648844454953299e-05,0.1147151967235779,0.00016051283957340998,0.01186606998699473,1.6843711631633633e-09,1.2091943935561333e-11,9.386472366655368e-05,2.85594329702478e-05,0.0397998240206479,0.04149575792294742,0.00022128431457321565,2.9271436416029893e-06,7.586285269767222e-05,3.792088910524016e-05,0.07109608966315831,0.00191719955641215,0.016789031406408163,6.12757792200631e-05,0.01237935757430387,0.01433906686016973,1.4184596005547925e-07,5.567305814496536e-08,0.001736764737639873,1.5353347518152896e-05,0.005687356435309121,1.0452151901935218e-06,4.453018182027556e-06,0.00035568934542858956,0.0005259756359759242,3.387665227416255e-08,4.755841069815535e-10,7.669473389023823e-06,9.030665271941001e-07,2.526846860095986e-05,0.002806206956640382,3.852226562074364e-09,1.9997268865717696e-07,3.9769234876760995e-07
6.887514172833555e-05,0.3470196799036933,3.76,0.0,0.6296622220084018,0.8755784638333827,0.0837163578890868,0.0,3.652770229054217e-05,0.11611472914562848,0.00016021089708293524,0.011834724853972503,1.6782639007043604e-09,1.2048095706049318e-11,9.398482827541776e-05,2.850259408710064e-05,0.040155226307751875,0.04193718121902118,0.0002195841835318652,2.9226327209925887e-06,7.598791481318582e-05,3.77545754655482e-05,0.07193030088175963,0.0019357369339130437,0.01686801510291915,6.181072551080426e-05,0.01258919114039184,0.01449372774160965,1.4122564730017417e-07,5.606091428334465e-08,0.0017470169199532235,1.5179452220047233e-05,0.005800598113249158,1.0402892156327831e-06,4.52105045566431e-06,0.0003549634886054834,0.0005251474371317162,3.43938703971918e-08,4.807633436535009e-10,7.751088856247925e-06,9.142637145481506e-07,2.561744817793922e-05,0.0028784230822183786,3.8986022194338835e-09,2.0809444580247794e-07,4.0844670659719444e-07
6.967519294237155e-05,0.34708015502853434,3.76,0.0,0.627461287919742,0.8742004629690365,0.08464026123251116,0.0,3.656726868212383e-05,0.11751389873286584,0.00015990917837614127,0.011803577242205505,1.6721765567581676e-09,1.2004390558846857e-11,9.410451329000399e-05,2.844587727076066e-05,0.040507975050351246,0.042377648523248754,0.00021790769952282802,2.918167141639114e-06,7.611381947535436e-05,3.758938780452793e-05,0.07276283752795921,0.0019541552086888864,0.0169447739840193,6.233952724559803e-05,0.012798908094081306,0.014647013313615636,1.4060953227258096e-07,5.644172701273646e-08,0.001757219746134517,1.50082799124674e-05,0.005914503946915932,1.035401937687287e-06,4.588797293249441e-06,0.00035420631614718973,0.0005243209507091595,3.490891615948576e-08,4.859001858312287e-10,7.831986485522191e-06,9.25403733493107e-07,2.5965656396841482e-05,0.0029514183163822506,3.944689996541457e-09,2.1643426270144968e-07,4.1933610412592823e-07
7.047524415640755e-05,0.3471406217192691,3.76,0.0,0.625268038955004,0.8728253021908812,0.08556138139205137,0.0,3.6607140121578833e-05,0.11891268886608414,0.00015960768800862135,0.011772624389863576,1.6661091088063175e-09,1.1960828328067031e-11,9.422378833574527e-05,2.8389278640786526e-05,0.040858084483192565,0.04281716242853756,0.00021625465802416687,2.9137456199258347e-06,7.624053793613905e-05,3.7425312349257165e-05,0.07359371227019985,0.001972455810950764,0.017019351645824063,6.286224333104528e-05,0.013008483737339496,0.01479891988135576,1.3999756380587105e-07,5.681558363841932e-08,0.0017673744483298834,1.4839796509136262e-05,0.00602907074935683,1.0305527926986876e-06,4.656250730590622e-06,0.000353419556927169,0.0005234961676924078,3.5421729090089234e-08,4.909945596445332e-10,7.912165302391055e-06,9.364859468731866e-07,2.6313066650185954e-05,0.0030251860367643494,3.990487042084085e-09,2.249949745376019e-07,4.3035994120933836e-07
7.127529537044356e-05,0.34720107781819987,3.76,0.0,0.6230824205973527,0.8714529668519824,0.08647973288846161,0.0,3.664731315506258e-05,0.12031108303852077,0.00015930643026528015,0.011741863613511132,1.660061531780363e-09,1.1917408829500963e-11,9.434266268736581e-05,2.8332794427781645e-05,0.04120556878949698,0.0432557254630136,0.00021462484155828005,2.9093669095528963e-06,7.636804260296042e-05,3.726233574586268e-05,0.07442293744588614,0.001990640132395604,0.017091790738930926,6.337893191480263e-05,0.013217894106995315,0.01494944404299729,1.3938969221874224e-07,5.7182570278193484e-08,0.0017774821187210405,1.4673966899095059e-05,0.006144295408337222,1.0257412402302965e-06,4.7234031286245494e-06,0.0003526048782878948,0.0005226730792965944,3.593225118588301e-08,4.960463962803277e-10,7.991624453275826e-06,9.475097309437442e-07,2.6659652773440147e-05,0.003099719602091005,4.0359905894263934e-09,2.3377940923686185e-07,4.415176053662869e-07
7.207534658447956e-05,0.347261521219848,3.76,0.0,0.6209043793871,0.870083442676262,0.08739533003067738,0.0,3.668778446352556e-05,0.12170906485113377,0.00015900540916965057,0.01171129230171005,1.6540337981675734e-09,1.1874131861851457e-11,9.446114548011236e-05,2.827642097219676e-05,0.04155044210125919,0.04369334009180554,0.0002130180211574487,2.9050297972541142e-06,7.649630696758446e-05,3.710044490850239e-05,0.07525052507379494,0.002008709527703099,0.017162132993500733,6.388965044334461e-05,0.013427115952520323,0.015098582684682135,1.3878586862903264e-07,5.754277195396447e-08,0.0017875437191727523,1.4510755105362385e-05,0.0062601748783343136,1.020966748308346e-06,4.790247163059062e-06,0.0003517638876796401,0.0005218516769592672,3.644042683707739e-08,5.010556352598148e-10,8.070363226771154e-06,9.584744829969605e-07,2.7005388982635148e-05,0.0031750123536728333,4.08119795838638e-09,2.4279038726857667e-07,4.528084778277921e-07
