Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113)
4.538773396511317e-18,0.6209162950226498,3.76,0.0,0.6057601413035443,0.9999999999940106,6.983600397345251e-41,0.0,1.7321989723961743e-30,5.008213699077329e-16,5.008213699049548e-16,1.6045993855033154e-17,5.758097998851297e-33,6.997803875649652e-32,3.1425446113037413e-27,2.7740886345074828e-27,1.8381001615363316e-18,9.002163599945752e-38,1.604599385466958e-17,1.1255039631542115e-32,8.613466751765028e-25,3.635412299192046e-30,1.7513976702598283e-30,1.3943189917751585e-41,2.7948940830626668e-36,8.734971863083599e-41,1.8381001615362985e-18,8.987736761302544e-37,3.645930166292218e-31,4.780591195731537e-53,3.950046502681908e-30,4.426154615058028e-31,3.0182577437612627e-43,7.358745062998653e-37,1.178560699106897e-34,5.025673054331074e-32,5.989365980421004e-12,2.1290402162783834e-33,1.4851300753942075e-54,6.618419149473616e-41,3.223756875086029e-47,8.239133898585147e-47,6.845565510408007e-35,6.130274509062938e-60,6.342726207409156e-54,5.7233140377107134e-52,8.398980857242864e-54,1.4465376646996207e-56,8.47788065691119e-65,1.8392043111620702e-35,4.797873230678897e-51,3.7323257352801903e-47,2.998998272080725e-47,4.1239375894396145e-58,2.160643660345337e-49,3.504627252129606e-49,6.1704239546785174e-46,2.376615721599881e-70,4.7022307505629405e-52,2.386048103780248e-45,1.0776050632646548e-60,9.057681490890816e-69,3.0444563921469923e-59,3.684115763632656e-51,1.3640154262051084e-64,7.517590797958927e-68,4.402058417335711e-73,1.5863825650001953e-74
9.077793050599353e-18,0.6209162950226498,3.76,0.0,0.6057601413035437,0.9999999999880209,5.587145566711274e-40,0.0,6.929077860658114e-30,1.001669912587963e-15,1.0016699125768498e-15,3.209285830804242e-17,2.3033329466732822e-32,2.799235419518374e-31,1.1834694707023684e-26,1.1096806070054493e-26,3.676300051799346e-18,7.2020727723887916e-37,3.2092858307324076e-17,4.502234812964304e-32,1.7227487526909723e-24,1.4542240924005705e-29,7.005875754639755e-30,5.577507480282839e-41,1.1180031254599944e-35,3.494132401626586e-40,3.676300051799215e-18,3.595241003420748e-36,1.4584314081460455e-30,3.824656027407395e-52,1.5800828951216617e-29,1.7705338895912537e-30,2.4147208254218492e-42,2.9436178029940616e-36,4.714435160747454e-34,2.0103510235223797e-31,1.1979056820184874e-11,8.516507342201095e-33,1.1881604705018523e-53,2.647561946178303e-40,2.5791687505740376e-46,6.59172434866128e-46,2.7383376280639584e-34,9.809104430385622e-59,5.074421923210952e-53,4.578868595943296e-51,6.719503670132534e-53,1.1572850882830968e-55,1.3565299022627208e-63,7.357116544242471e-35,3.838480802895975e-50,2.986002338141569e-46,2.399350485889449e-46,6.598747645614996e-57,1.7286243388457146e-48,2.803879275693497e-48,4.9365735017720014e-45,7.605703290153198e-69,3.76196318079839e-51,1.9089290891111886e-44,1.7242557986443714e-59,1.449327310676653e-67,2.5065053954535743e-58,2.9474325301176536e-50,1.0912647768736826e-63,1.202875708436611e-66,7.04365172264687e-72,5.0767799688772195e-73
1.8155832358775428e-17,0.6209162950226498,3.76,0.0,0.6057601413035427,0.9999999999760415,4.469822578080251e-39,0.0,2.7716875543267195e-29,2.003366997948421e-15,2.003366997903967e-15,6.418658721364469e-17,9.21351942709866e-32,1.1197169225620585e-30,4.586775147096786e-26,4.4388127357542814e-26,7.352699832325368e-18,5.7617949775616384e-36,6.418658721224326e-17,1.8009591774611279e-31,3.4455789146893255e-24,5.817014716514589e-29,2.8024073189929133e-29,2.2310520333869287e-40,4.4721034899692857e-35,1.3976825799428961e-39,7.352699832324844e-18,1.438125666124337e-35,5.8338443035627946e-30,3.0597998627327673e-51,6.320460170779474e-29,7.082279648025617e-30,1.931822513700204e-41,1.1774710778252963e-35,1.8858128573638293e-33,8.04156770047008e-31,2.3958438193139487e-11,3.40667219618128e-32,9.505509487821638e-53,1.0591155741209895e-39,2.0634003026482883e-45,5.273546377959043e-45,1.0953573364569017e-33,1.569509927277721e-57,4.059634004259679e-52,3.663181825367975e-50,5.375730532500333e-52,9.258500759730242e-55,2.1705030448818656e-62,2.94290644041845e-34,3.07085753146835e-49,2.388858571860163e-45,1.9195411377918473e-45,1.0558354247270146e-55,1.3829432367687504e-47,2.2431744128025415e-47,3.949352528869599e-44,2.4339103324884067e-67,3.0096419717802543e-50,1.5271794983070932e-43,2.7588794337283047e-58,2.319002287667784e-66,2.1185766659346186e-57,2.3580019934523508e-49,8.730337890617225e-63,1.924650079732677e-65,1.1270129369949869e-70,1.6246265125707534e-71
3.6311910975127574e-17,0.6209162950226502,3.76,0.0,0.6057601413035406,0.9999999999520827,3.575900548665849e-38,0.0,1.108686315719704e-28,4.006761168669327e-15,4.006761168491512e-15,1.2837404502318414e-16,3.6854454134966414e-31,4.4789130441428726e-30,1.805288912792296e-25,1.7755431557848856e-25,1.4705499393377386e-17,4.6094906850811e-35,1.283740450205223e-16,7.204138891476547e-31,6.891343266564728e-24,2.326829555685339e-28,1.120974332247605e-28,8.924328119620948e-40,1.7888595954073161e-34,5.5907966589216e-39,1.4705499393375285e-17,5.752561230172056e-35,2.3335614443180104e-29,2.4478728037585593e-50,2.528209786523942e-28,2.8329406773663945e-29,1.5454763525071637e-40,4.7099322301212776e-35,7.543331572410754e-33,3.2166598016658746e-30,4.791719971275628e-11,1.362682700575645e-31,7.604498004242574e-52,4.237059392073546e-39,1.6507463633833275e-44,4.218903866228898e-44,4.381473917122498e-33,2.5112584567362753e-56,3.2477459185256686e-51,2.9305802401746478e-49,4.300635464042158e-51,7.406888984749666e-54,3.4728490393201356e-61,1.1771745102076531e-33,2.4567151810070163e-48,1.9111095381150097e-44,1.535657210134592e-44,1.689365321065542e-54,1.106372096165028e-46,1.7945679283508818e-46,3.1595194981564744e-43,7.788649510281236e-66,2.40774213761389e-49,1.2217580634311177e-42,4.414263206036613e-57,3.7104664381068294e-65,1.876211567589638e-56,1.8864239830905462e-48,6.984380625671896e-62,3.0794792854852505e-64,1.8032436289208473e-69,5.198895909168439e-70
7.262406820783187e-17,0.6209162950226507,3.76,0.0,0.6057601413035365,0.999999999904165,2.8607374907275217e-37,0.0,4.4347679459647145e-28,8.013549510111103e-15,8.013549509399841e-15,2.5674896063560285e-16,1.4741857853573439e-30,1.7915741636603896e-29,7.162312759400967e-25,7.102208744473919e-25,2.941109851548133e-17,3.6876144269295104e-34,2.567489606308433e-16,2.8818533341250544e-30,1.3783288081838645e-23,9.307365557001906e-28,4.483920147365104e-28,3.569772767451112e-39,7.15547479368458e-34,2.2363376114966835e-38,2.941109851547292e-17,2.3010362337692602e-34,9.334293131156139e-29,1.958316043492088e-49,1.011289058214633e-27,1.1331820345774527e-28,1.2363884186047421e-39,1.8839824799658044e-34,3.017350702537673e-32,1.2866704649194255e-29,9.583471784682063e-11,5.450758207588888e-31,6.083634766441242e-51,1.695275579110941e-38,1.3206075392770439e-43,3.3751498039010805e-43,1.7525984814960762e-32,4.0180475818784614e-55,2.5982124262936955e-50,2.3444781041376058e-48,3.4405287846711155e-50,5.925547105869567e-53,5.556593816812877e-60,4.708721664132912e-33,1.9653838068682874e-47,1.528896702459788e-43,1.2285354879794095e-43,2.7030074266292166e-53,8.851046800151078e-46,1.4356657032532127e-45,2.527630562376593e-42,2.4923896725364634e-64,1.9262051165657703e-48,9.774121947531422e-42,7.062865976398634e-56,5.9367962172909784e-64,1.791134836292316e-55,1.5091481423220234e-47,5.587615336129594e-61,4.927198184361113e-63,2.8852081510777575e-68,1.6636612564439018e-68
1.4524838267324045e-16,0.6209162950226514,3.76,0.0,0.6057601413035282,0.9999999998083297,2.2885969048439898e-36,0.0,1.7739117910190854e-27,1.6027126192994513e-14,1.6027126190149455e-14,5.134987918337994e-16,5.8967591125309486e-30,7.166313548158953e-29,2.8531564648220064e-24,2.8408907206383307e-24,5.88222967596888e-17,2.9501002891280122e-33,5.134987918265371e-16,1.1528907620770831e-29,2.756884215854543e-23,3.7229556863866325e-27,1.793572629808971e-27,1.427931428968021e-38,2.8621972103444008e-33,8.945433782272771e-38,5.882229675965516e-17,9.20416864663727e-34,3.7337266495700167e-28,1.5666673709691145e-48,4.045166519609405e-27,4.532739665389364e-28,9.891136694231658e-39,7.535949128625474e-34,1.2069455316674455e-31,5.14669494764003e-29,1.9166973449427633e-10,2.1803085728705176e-30,4.866922673959373e-50,6.784665186045293e-38,1.0564902108413882e-42,2.700130535800091e-42,7.010411758105535e-32,6.428903347442991e-54,2.078576546161642e-49,1.875588048052463e-47,2.7524311900740493e-49,4.7404529592485814e-52,8.890578450564318e-59,1.883493194416459e-32,1.5723117097782849e-46,1.2231209902173959e-42,9.828322780864622e-43,4.324830211487138e-52,7.080865457834418e-45,1.1485371088365939e-44,2.0221103934250108e-41,7.975681863892462e-63,1.5409686275737068e-47,7.819319863021321e-41,1.1300621301316199e-54,9.498912900425528e-63,1.8972498162344683e-54,1.2073220969427488e-46,4.4703154156120816e-60,7.883542160376284e-62,4.616347720436105e-67,5.323739289325568e-67
2.904970116040576e-16,0.6209162950226532,3.76,0.0,0.6057601413035115,0.9999999996166593,1.8308804352187072e-35,0.0,7.095656997400631e-27,3.205427955876074e-14,3.2054279547380516e-14,1.0269984541236292e-15,2.3587074241563281e-29,2.866527999147891e-28,1.138908851588893e-23,1.1363577316793408e-23,1.1764469324810213e-16,2.3600837239569544e-32,1.0269984541181314e-15,4.612740888468767e-29,5.514660809712705e-23,1.4891841646440852e-26,7.17429971839463e-27,5.711882507736917e-38,1.14488035106814e-32,3.5782265324748173e-37,1.1764469324796753e-16,3.6816723834579755e-33,1.493492480299328e-27,1.2533515767934974e-47,1.618068664810522e-26,1.81309817140791e-27,7.912921091801965e-38,3.0143835195149232e-33,4.827805715423311e-31,2.0586805961930307e-28,3.8333968930652807e-10,8.721243341287816e-30,3.893544588362496e-49,2.7167060283393816e-37,8.451938404052524e-42,2.1601087189539857e-41,2.8041682719003503e-31,1.0286267050501962e-52,1.6628644046108e-48,1.5004726642220764e-46,2.201948212095467e-48,3.7923699288735765e-51,1.4224948390334424e-57,7.533980267941199e-32,1.2578512326480274e-45,9.784982425967111e-42,7.862673771363643e-42,6.919742996586224e-51,5.664703581813319e-44,9.188315087466532e-44,1.6176906248945474e-40,2.5522237726245523e-61,1.2327766705360054e-46,6.255463738648618e-40,1.8081022230373331e-53,1.5198288665441182e-61,2.261017560744729e-53,9.658591119639847e-46,3.576877669256364e-59,1.261368751930594e-60,7.386168104685363e-66,1.7036002724037476e-65
5.809942694656919e-16,0.6209162950226571,3.76,0.0,0.6057601413034783,0.9999999992333187,1.4647057470079853e-34,0.0,2.838265252064391e-26,6.410858629029086e-14,6.41085862447699e-14,2.0539977782770346e-15,9.434841934273124e-29,1.1466110765786173e-27,4.5509279271734364e-23,4.545433804388171e-23,2.3528948622492233e-16,1.8880683660124583e-31,2.053997778302147e-15,1.8460351100449964e-28,1.1032877111922018e-22,5.95674041771852e-26,2.8697217731287985e-26,2.2848740852298336e-37,4.5795244049721086e-32,1.4313302987462963e-36,2.352894862243839e-16,1.4726700843329754e-32,5.973973090523713e-27,1.0027073183132746e-46,6.472278770092261e-26,7.252397294808042e-27,6.330341565195434e-37,1.2057542024657557e-32,1.931137473866226e-30,8.234727615382185e-28,7.666792850006498e-10,3.4884979225772344e-29,3.1148390581501355e-48,1.0889523061133197e-36,6.76155740955378e-41,1.728088712464896e-40,1.1216680242761014e-30,1.6458044384960126e-51,1.3302936317639947e-47,1.2003790214975474e-45,1.7615598658454204e-47,3.033901290318954e-50,2.2759936342465275e-56,3.0135923514242454e-31,1.0062817306233213e-44,7.827991728398427e-41,6.290145229094488e-41,1.1071600505339975e-49,4.531767365175622e-43,7.350659407574491e-43,1.2941533163639346e-39,8.16712493209724e-60,9.862219714131244e-46,5.004372412164054e-39,2.892965666947016e-52,2.431727424449061e-60,2.9988379330522856e-52,7.726878652129268e-45,2.863406853625067e-58,2.018191611417556e-59,1.1817878397881691e-64,5.451526643044688e-64
8.714915273273262e-16,0.6209162950226609,3.76,0.0,0.6057601413034451,0.9999999988499785,4.188144306243444e-34,0.0,6.03131574086625e-26,9.616289302181862e-14,9.616289292508661e-14,3.0809971020041862e-15,2.0049052022452952e-28,2.4365477417827027e-27,9.667779663852351e-23,9.65904862221664e-23,3.5293427920173614e-16,5.398696490043111e-31,3.08099710208699e-15,3.924202415316889e-28,1.6553756529049586e-22,1.2658075713019447e-25,6.098159997979979e-26,4.855560220919874e-37,9.7314913306906e-32,3.041642887824569e-36,3.5293427920059194e-16,3.129424841046695e-32,1.2694694267192464e-26,2.867163562681616e-46,1.375359495179144e-25,1.5411347130706816e-26,1.8100823854679543e-36,2.5622282085438436e-32,4.1036884028178156e-30,1.7498799447173237e-27,1.150018566764647e-09,7.413057074628191e-29,8.906496661264944e-48,2.3178533656381683e-36,2.0073375656460695e-40,5.130263484995389e-40,2.3835450013862144e-30,6.22641282511201e-51,3.803811215420121e-47,3.432334418613693e-45,5.036961184805925e-47,8.675069080558377e-50,8.377174811262233e-56,6.4038824886818215e-31,2.877337368457281e-44,2.238316808107216e-40,1.86738616333215e-40,4.188610424220988e-49,1.3453610205679714e-42,2.1822269722153348e-42,3.7004701081632865e-39,3.809945257523151e-59,2.819978905216983e-45,1.430937632899412e-38,1.0648036319200366e-51,9.199679588886127e-60,1.0844192798671229e-51,2.209404790161946e-44,8.191514360536723e-58,7.428286661841658e-59,4.349764810432381e-64,2.543124788327732e-63
1.1619887851889606e-15,0.6209162950226645,3.76,0.0,0.6057601413034119,0.9999999984666383,8.83401121454139e-34,0.0,1.0288717591575153e-25,1.2821719975334408e-13,1.282171995883306e-13,4.107996425305085e-15,3.4201341782443058e-28,4.1564622362706e-27,1.6489464057348843e-22,1.6477202176806575e-22,4.705790721785435e-16,1.1387415611794495e-30,4.107996425472661e-15,6.696391292802288e-28,2.207729906152068e-22,2.159319003170978e-25,1.0402744686382646e-25,8.28335135206681e-37,1.6600781206201566e-31,5.1887943494124025e-36,4.705790721765916e-16,5.338431676985173e-32,2.1655655597210296e-26,6.047773554527933e-46,2.346201720674292e-25,2.62899476779407e-26,3.8179883836853214e-36,4.3708603965657905e-32,7.000442519444536e-30,2.9850896087836974e-27,1.533357534598776e-09,1.2645800719120047e-28,1.878638743921539e-47,3.960359336314013e-36,4.373882932536039e-40,1.117857343651573e-39,4.066047760676314e-30,1.6207316618045136e-50,8.023345317852048e-47,7.239788117059127e-45,1.0624411021419794e-46,1.8298248905412617e-49,2.124635485530444e-55,1.0924267341270187e-30,6.069138470985293e-44,4.7212588956582164e-40,4.068934558026239e-40,1.0902925977730902e-48,2.931457112817786e-42,4.754957261935655e-42,7.805363550693499e-39,1.1601310850901685e-58,5.948152695921042e-45,3.018261490540529e-38,2.7005727490805583e-51,2.394661784222406e-59,2.815249705259599e-51,4.660275085511715e-44,1.7292546561619134e-57,1.8839745201780556e-58,1.1031946462288706e-63,7.743833291899298e-63
1.7429833009122293e-15,0.620916295022672,3.76,0.0,0.6057601413033455,0.9999999976999591,2.41284314799524e-33,0.0,2.130149009405334e-25,1.9232581321638943e-13,1.9232581287475006e-13,6.161995070906492e-15,7.080959037177467e-28,8.605421130299704e-27,3.413397069804951e-22,3.411395731465689e-22,7.058686581321433e-16,3.1102566894356453e-30,6.161995071307172e-15,1.3871503835095298e-27,3.313063429644376e-22,4.470596121517288e-25,2.1537564050001113e-25,1.7150916841990075e-36,3.4369813083714346e-31,1.0743158184971969e-35,7.058686581281018e-16,1.1052547823227003e-31,4.4835283456755614e-26,1.651881509838954e-45,4.857513106090059e-25,5.443000247907745e-26,1.0428111508006445e-35,9.049312450316147e-32,1.4493639712661084e-29,6.180249451957689e-27,2.3000347334936533e-09,2.618151359533212e-28,5.131148201541883e-47,8.223856815504681e-36,1.2696031524022189e-39,3.2447942869141686e-39,8.418236246064683e-30,5.947855490107732e-50,2.1914276985029196e-46,1.97741088417911e-44,2.9018564569036925e-46,4.9978282669639546e-49,7.429976478185857e-55,2.2617296749293756e-30,1.6576701210580184e-43,1.2895223661252237e-39,1.1810852087088971e-39,4.0012175031915495e-48,8.509043371108108e-42,1.3802170101598838e-41,2.131886886435786e-38,5.285590390195785e-58,1.624625093289424e-44,8.243805830023406e-38,9.444034257960879e-51,8.7880072715927e-59,1.090080504189457e-50,1.2728658019585698e-43,4.7356822550613453e-57,6.588350848534574e-58,3.85792552590642e-63,3.5281125300231137e-62
2.323977816635498e-15,0.6209162950226795,3.76,0.0,0.6057601413032792,0.999999996933281,5.048476096777454e-33,0.0,3.622826569532669e-25,2.564344266794263e-13,2.564344260983871e-13,8.215993714940419e-15,1.2042865379769935e-27,1.4635557210863495e-26,5.804775502062527e-22,5.801890925160288e-22,9.411582440857199e-16,6.507697733798745e-30,8.215993715673788e-15,2.3603892481578675e-27,4.419376275983297e-22,7.6033134401178e-25,3.662975810606604e-25,2.9171403466782073e-36,5.845405471756104e-31,1.8272007135719506e-35,9.411582440788458e-16,1.879749349459208e-31,7.62530699229646e-26,3.456380537013826e-45,8.261357956132882e-25,9.257118291845559e-26,2.1819098791703917e-35,1.539051167546164e-31,2.4650066419729028e-29,1.0510986150467571e-26,3.066710777958577e-09,4.4527878523477235e-28,1.0736084027863646e-46,1.4028055264913163e-35,2.776478638441698e-39,7.095997892538016e-39,1.431721577342281e-29,1.5423232144757509e-49,4.585205788027191e-46,4.1374052670566385e-44,6.071654725763943e-46,1.0457145187072386e-48,1.856552443834859e-54,3.846607836497874e-30,3.46840058927116e-43,2.6981122937951938e-39,2.5828986203173732e-39,1.0375451452105818e-47,1.8608208797391462e-41,3.0183782705414903e-41,4.4606203724814036e-38,1.587614040354199e-57,3.399259208214405e-44,1.7248794317776677e-37,2.359807069965615e-50,2.278783800781602e-58,2.890747883774508e-50,2.6632612023709403e-43,9.937159003513478e-57,1.6462495907657527e-57,9.63990605515306e-63,1.0597266354562159e-61
2.9049723323587666e-15,0.6209162950226869,3.76,0.0,0.6057601413032128,0.9999999961666042,9.190559743886574e-33,0.0,5.53486188888066e-25,3.205430401424539e-13,3.2054303925475714e-13,1.0269992357294901e-14,1.839879033397847e-27,2.2359807967371658e-26,8.867862254496872e-22,8.863978627434367e-22,1.176447830039271e-15,1.1847015484560906e-29,1.0269992358467661e-14,3.608033249470404e-27,5.526738397084948e-22,1.1616145246370043e-24,5.596199674262071e-25,4.457073802560221e-36,8.930459305361498e-31,2.7916608508318416e-35,1.176447830028769e-15,2.8718329097345796e-31,1.164974521348232e-25,6.292382684233709e-45,1.2621488658985452e-24,1.4142785510531552e-25,3.9720837254326223e-35,2.351322590894112e-31,3.7660014553845206e-29,1.605841233430866e-26,3.833385585535984e-09,6.802850634729627e-28,1.954464088455161e-46,2.1496619987440342e-35,5.209051456843819e-39,1.3313056277529014e-38,2.1873471431999437e-29,3.372253436133355e-49,8.34720301017299e-46,7.53198851253659e-44,1.105321584517415e-45,1.9036864069275597e-48,3.9388842649720666e-54,5.8767444297097754e-30,6.314090994991362e-43,4.911810528229053e-39,4.845867445730548e-39,2.268567470591002e-47,3.49113974361226e-41,5.662887610634444e-41,8.120388576165543e-38,3.961348867200168e-57,6.188221445177023e-44,3.1400761013624943e-37,5.006587951348258e-50,4.98248634817284e-58,6.40522602095881e-50,4.848365472755385e-43,1.8156834451228705e-56,3.4926981127494533e-57,2.045211242895294e-62,2.6441860226188094e-61
4.066961363805304e-15,0.6209162950227016,3.76,0.0,0.60576014130308,0.9999999946332542,2.426580062876044e-32,0.0,1.0643349349662062e-24,4.487602670684809e-13,4.4876026536147154e-13,1.4377989636860062e-14,3.5380278768887946e-27,4.2997042613230493e-26,1.7051353513477808e-21,1.704511705820328e-21,1.647027001946298e-15,3.12796160709662e-29,1.4377989639238405e-14,6.94656037265404e-27,7.744676374845451e-22,2.2337435913717253e-24,1.0761294452766398e-24,8.572294786326076e-36,1.7172958280955683e-30,5.368750869456022e-35,1.6470270019261005e-15,5.522435450891343e-31,2.2402042053069284e-25,1.661499870770781e-44,2.4270675928478916e-24,2.7196075958615224e-25,1.048747305632311e-34,4.521510501897191e-31,7.242013171691757e-29,3.0879758503617935e-26,5.366731412345809e-09,1.308162630004472e-27,5.1603681556728976e-46,4.1621569322906854e-35,1.4252912860844302e-38,3.6426943772732026e-38,4.206191169587766e-29,1.2971186570549462e-48,2.2039148985051616e-45,1.988667215677393e-43,2.9183750995443793e-45,5.026313411112995e-48,1.4430872651972887e-53,1.130075648748466e-29,1.667106324515336e-42,1.2968629045029138e-38,1.325917034504624e-38,8.7259161013357285e-47,9.552352247828964e-41,1.5494689960900607e-40,2.1440216824851548e-37,2.1734004736964357e-56,1.6338727670879203e-43,8.290719329143813e-37,1.8342581861656208e-49,1.9164722748897584e-57,2.438516988032675e-49,1.280111557530883e-42,4.854532716322844e-56,1.279616182668127e-56,7.493019225063037e-62,1.4507368706844067e-60
6.390939426698379e-15,0.6209162950227315,3.76,0.0,0.6057601413028144,0.9999999915665694,9.383210785271556e-32,0.0,2.5966579951818456e-24,7.051947209204229e-13,7.05194716755837e-13,2.2593984175541078e-14,8.631746099452673e-27,1.0489936024340096e-25,4.1597275712246076e-21,4.1584923261765664e-21,2.5881853457600553e-15,1.2095331958340518e-28,2.2593984181629793e-14,1.6991839075402058e-26,1.219332866118857e-21,5.449657784582666e-24,2.6254302512801675e-24,2.092153448044254e-35,4.189682349084608e-30,1.3100630382301853e-34,2.5881853457107672e-15,1.3473082572792524e-30,5.4654168852472e-25,6.425848348780373e-44,5.921309916971378e-24,6.635018949477103e-25,4.055339804911099e-34,1.1031118336646452e-30,1.7668979153772143e-28,7.533725919017188e-26,8.433408005331842e-09,3.1915129491080056e-27,1.99543783425139e-45,1.0300943386856905e-34,5.660519769406054e-38,1.4466898362161614e-37,1.0261832856646876e-28,8.562109443390092e-48,8.522246341544286e-45,7.689861350804962e-43,1.128489427813014e-44,1.9436115435498085e-47,9.151645078449444e-53,2.7570344564591354e-29,6.446436198318415e-42,5.014763502019844e-38,5.265855190923086e-38,5.759860895375418e-46,3.793688322982343e-40,6.153689248438292e-40,8.29058794972243e-37,2.4731706667511547e-55,6.317924484251829e-43,3.2058827354467305e-36,1.1632327190993135e-48,1.265028851682094e-56,1.545850489256986e-48,4.949988867603443e-42,1.9523985471164148e-55,8.114953005924894e-56,4.751854507619955e-61,1.6508321660381752e-59
1.1038895552484528e-14,0.6209162950227911,3.76,0.0,0.6057601413022833,0.9999999854332602,4.938272076813769e-31,0.0,7.705458715789715e-24,1.2180636286238583e-12,1.2180636162656788e-12,3.902597317104085e-14,2.5614414814999925e-26,3.1128057037309793e-25,1.2343119792110834e-20,1.2340096671129189e-20,4.47050203338641e-15,6.3656143793390755e-28,3.902597318975129e-14,5.0698088313510795e-26,2.114177976287576e-21,1.6171558618435252e-23,7.790821528307295e-24,6.213094673198321e-35,1.2432655251888639e-29,3.889075741490609e-34,4.470502033240083e-15,3.99807070663485e-30,1.6218305213462616e-24,3.3830537768861234e-43,1.7571161058367418e-23,1.9689053412046015e-24,2.134272235151358e-33,3.2734248348926595e-30,5.243582840172936e-28,2.2355916752986226e-25,1.4566700900855339e-08,9.47059097464973e-27,1.0501783487470828e-44,3.146624582788802e-34,3.018751553160665e-37,7.715188746825742e-37,3.0451425048715947e-28,8.450797827276855e-47,4.485206254780809e-44,4.047073386639232e-42,5.939091820983689e-44,1.0229139162606807e-46,8.853312787105011e-52,8.181298795396432e-29,3.392674909640667e-41,2.639204312832395e-37,2.808276781985474e-37,5.684980046121014e-45,2.0231685272587338e-39,3.281758730287172e-39,4.3632228111077854e-36,4.6466379255389274e-54,3.325037567137699e-42,1.6872059876252675e-35,1.125311944913654e-47,1.2485730428848449e-55,1.4565463698992876e-47,2.605114463467733e-41,1.1644343771422899e-54,7.850415384129409e-55,4.5969498748991e-60,3.1016125737816216e-58
2.0334807804056827e-14,0.6209162950229102,3.76,0.0,0.6057601413012209,0.9999999731668826,3.158522372107391e-30,0.0,2.609732330022654e-23,2.243801444028934e-12,2.2438014021737008e-12,7.188995083469432e-14,8.675330991442087e-26,1.0542416489808428e-24,4.1802845629844125e-20,4.1793988022459075e-20,8.235135408634767e-15,4.071432206498894e-27,7.188995089944569e-14,1.7360895364455184e-25,3.924320805901951e-21,5.47705512473586e-23,2.6386314712676048e-23,2.1075344562016962e-34,4.210749633613255e-29,1.3182221757516332e-33,8.235135408138687e-15,1.3540896723542597e-29,5.492875280380242e-24,2.1653687517264736e-42,5.951079215321704e-23,6.668376519862037e-24,1.3650757706263983e-32,1.1086589636883516e-29,1.776203300215551e-27,7.571601628861034e-25,2.683304560611359e-08,3.207508935751526e-26,6.716988357501764e-44,1.1273139434363236e-33,1.9401684891451567e-36,4.958596628614254e-36,1.0313425323766247e-27,1.0523390071984228e-45,2.868803781250777e-43,2.5884992000035495e-41,3.798629559412177e-43,6.542745915197183e-46,1.094627644636626e-50,2.770844893658555e-28,2.169947259440947e-40,1.6880291373746885e-36,1.8048950426186798e-36,7.079246706651508e-44,1.3003011081019967e-38,2.1092050710603718e-38,2.790700971108202e-35,1.1374831090093647e-52,2.1266821881450457e-41,1.079122572222108e-34,1.3913381992110464e-46,1.554771774532248e-54,1.762884398331704e-46,1.6662255959142453e-40,1.0656448730359884e-53,9.706285164076232e-54,5.68368746577444e-59,7.592650860508276e-57
3.8926632307201424e-14,0.6209162950231485,3.76,0.0,0.6057601412990962,0.9999999486350918,2.2520708820446207e-29,0.0,9.55796080145136e-23,4.295277074831908e-12,4.295276921541623e-12,1.3761790485262646e-13,3.177339913303972e-25,3.8609191631763414e-24,1.5309553237395475e-19,1.5306596501876905e-19,1.576440215911621e-14,2.9029607002770777e-26,1.3761790509264995e-13,6.49846021968509e-25,7.626419788531801e-21,2.0059120766109506e-22,9.66371295791368e-23,7.74261590610898e-34,1.5421435241857369e-28,4.8355867871969836e-33,1.5764402157295775e-14,4.959246160757322e-29,2.011697053672078e-23,1.5461767389447562e-41,2.1795186564017964e-22,2.442221121675095e-23,9.733092069110033e-32,4.0603501811059904e-29,6.507241080963985e-27,2.7730175405664956e-24,5.136477068146999e-08,1.1746912250926378e-25,4.789363953364143e-43,4.581613233971585e-33,1.3853897697796312e-35,3.5407202846046827e-35,3.7771815435002166e-27,1.4823382021212753e-44,2.0455863143683325e-42,1.8456193386103713e-40,2.7084507085457888e-42,4.665326932633952e-45,1.5386586837853074e-49,1.0147671229014214e-27,1.547188495322383e-39,1.2035772715196665e-35,1.2887968070389925e-35,9.97192530977143e-43,9.284883674210382e-38,1.5060920329085628e-37,1.9897811009075836e-34,3.182354138689044e-51,1.5163338830249705e-40,7.694072024650987e-34,1.9557195351500668e-45,2.1900211888319913e-53,2.475940536605511e-45,1.1880315420954346e-39,1.632558214073015e-52,1.3643574792338696e-52,7.989237668232881e-58,2.124205332914306e-55
