Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134)
8.511302389441148e-06,0.09807721770234626,3.76,0.0,0.07413604914388106,0.5650773362301138,0.2183556632237326,0.0,0.0005682196512652542,0.5960211649364741,0.00036718375407725445,0.016096846905279474,1.0697200646031386e-10,1.6278040907674405e-11,0.0012204189999490728,0.00012042274270735205,0.10669629297589743,0.18469724677471439,0.0006861041687095523,9.567813798072878e-06,0.000879453344430934,2.087840043514387e-05,0.18902811679711673,0.003024482167640257,0.0051821824350430324,0.00016585013297559315,0.1006465466107462,0.013916191016927081,2.44261301313858e-07,7.102581378727915e-08,0.004956121180764912,1.0290857027166362e-05,0.0811145966062046,1.0688026179323767e-06,0.00014760052041900133,0.0032832296324150764,0.0010387522830195503,3.917677731791023e-06,4.81308655543284e-09,4.5923641217824654e-05,9.205565706285914e-06,0.00017655950095648258,0.014932368696679776,1.7727710547319046e-08,7.217047815263927e-06,1.4522481911141867e-05,4.410443907239321e-06,1.1396504720905771e-08,0.0007812787858339853,1.987994061105163e-09,3.2798185744797954e-05,3.440779351996481e-05,6.0975013512903603e-05,2.7037924337878064e-05,0.0022680462216525693,7.638157633001184e-06,1.1102129573030759e-06,6.135788953732834e-08,0.000574773430792162,1.06085229409877e-08,1.5418049576483803e-08,5.419178642681038e-14,0.0002846719013332506,0.004126111104073928,4.1862123696780715e-07,8.968459528003268e-08,6.4176228550677565e-06,3.4174436787553436e-12,1.1824590582074214e-05,1.5787560407262186e-09,3.841442867965385e-11,3.4911046915562513e-06,1.2654439988759491e-05,9.828876933256877e-08,5.140620854634956e-07
8.534183973146923e-06,0.09808535012650095,3.76,0.0,0.07356549541117151,0.5643940903555028,0.21872653934912048,0.0,0.0005710755259164081,0.5967950590159083,0.0003646586358080992,0.016046440196185997,1.0610725045581415e-10,1.614543694690593e-11,0.0012241975436985259,0.00011967835597180585,0.10660994472298062,0.18483509268103276,0.0006869677573252915,9.552456104201773e-06,0.0008822544374261659,2.0786139853663617e-05,0.18946013236226972,0.003023608983343498,0.005151974917053039,0.00016542485383576127,0.10064364507976356,0.013840119648923253,2.4323731956565735e-07,7.075218666230521e-08,0.004954361293757384,1.0281282228677991e-05,0.08139825575452284,1.0621592437251286e-06,0.000147413993099431,0.0032740863598681243,0.0010374963083140188,3.912723607232715e-06,4.7995612258705045e-09,4.580368591083437e-05,9.190476417860712e-06,0.00017649033441619443,0.01491277530159189,1.7697873057974756e-08,7.231724291452521e-06,1.4548117913783198e-05,4.417853124507297e-06,1.141686500145348e-08,0.0007821202179573433,1.9852828513942275e-09,3.290093761578129e-05,3.445511100432266e-05,6.123328158477178e-05,2.7113217323087558e-05,0.0022662137683214017,7.671323300576511e-06,1.1159069800503577e-06,6.1449270993447e-08,0.0005767106821465109,1.0558014042772377e-08,1.547473825865287e-08,5.4078049307695965e-14,0.0002859037179763277,0.004144556581794062,4.198893734712625e-07,9.008623308878737e-08,6.46745736575211e-06,3.422533289751375e-12,1.1869171480073332e-05,1.5825435325506052e-09,3.8509450989749085e-11,3.5012657896772792e-06,1.2784894536272157e-05,9.878294248727454e-08,5.094266331947291e-07
8.557065556852698e-06,0.09809344855653096,3.76,0.0,0.07299765741939428,0.5637117814493908,0.2190970327946621,0.0,0.0005739606930493561,0.5975666613130595,0.00036214102537396266,0.015996124077356268,1.052467751797933e-10,1.6013488838781564e-11,0.0012280185420925232,0.00011893651820892384,0.10652271012526963,0.18497204066537934,0.0006878457431106082,9.53731543355154e-06,0.0008850843514056743,2.069421158709513e-05,0.1898921553925369,0.0030227097333300795,0.005121853011184545,0.00016499925527626777,0.10063949831013023,0.013764023349563677,2.4221738942255754e-07,7.047905043068214e-08,0.004952634860135596,1.0272019920926724e-05,0.08168210491626825,1.0555446617592672e-06,0.00014722592460511463,0.0032649692768519267,0.0010362420560609247,3.907728583636012e-06,4.786036012897367e-09,4.568383686366597e-05,9.17536156843107e-06,0.00017642002097252463,0.0148927385026727,1.7667977917793606e-08,7.246339192993931e-06,1.457370676905778e-05,4.425248026699092e-06,1.1437162119531363e-08,0.0007829349435041411,1.982552482913541e-09,3.300371287827385e-05,3.450355242890577e-05,6.149244935469309e-05,2.718862467110035e-05,0.00226432300738609,7.704606901669693e-06,1.121653635844959e-06,6.154060633274614e-08,0.0005786521322767876,1.0507754072663605e-08,1.5531957310508103e-08,5.396315576286853e-14,0.00028714175734698925,0.004162997748255878,4.211628905865355e-07,9.04877800815686e-08,6.51770033607669e-06,3.4276203346793728e-12,1.191372834858897e-05,1.5863602727727244e-09,3.8604107082774665e-11,3.511389912251333e-06,1.2916693500455697e-05,9.928065490828933e-08,5.048245569265e-07
8.579947140558473e-06,0.09810151314369486,3.76,0.0,0.07243252054968612,0.5630303967776051,0.2194671501744415,0.0,0.0005768756420397213,0.5983359874204809,0.00035963089397529955,0.015945896670308587,1.0439055628471443e-10,1.588219282728493e-11,0.001231882615883529,0.00011819721775650854,0.1064345887862417,0.18510809498658057,0.0006887382504067994,9.522393787272782e-06,0.0008879435215974668,2.0602611802883227e-05,0.1903241921721677,0.003021784297938001,0.005091816154103354,0.00016457333613051947,0.10063410652728431,0.013687904030042523,2.4120147134561486e-07,7.020640210577843e-08,0.004950942443473298,1.0263070811287604e-05,0.08196614648609658,1.048958593106371e-06,0.00014703631865851894,0.0032558781616921872,0.0010349895028522707,3.902692759212284e-06,4.772511404636837e-09,4.556409562341435e-05,9.160221754072445e-06,0.00017634857449415318,0.014872258859483154,1.7638026489041246e-08,7.260893186546418e-06,1.4599250312639963e-05,4.432629177567059e-06,1.1457397250406427e-08,0.0007837228455374889,1.9798029927294996e-09,3.310651559708556e-05,3.455313467189036e-05,6.175253178807408e-05,2.7264150789055235e-05,0.002262373910655288,7.738010251513994e-06,1.1274537447455833e-06,6.163190402648435e-08,0.0005805978424774389,1.0457743039786718e-08,1.5589715210103844e-08,5.3847108731606083e-14,0.0002883860690180974,0.004181434230112369,4.2244182781498686e-07,9.0889228146012e-08,6.568356826055302e-06,3.432705284869944e-12,1.1958261582110208e-05,1.5902068038319965e-09,3.869839863468761e-11,3.5214771417291815e-06,1.3049855094070153e-05,9.978196716430576e-08,5.002555990794754e-07
8.602828724264248e-06,0.09810954403748291,3.76,0.0,0.07187007028796856,0.5623499235300877,0.21983689812279203,0.0,0.0005798208791540148,0.5991030529492858,0.00035712821280081946,0.015895756065964398,1.0353856981275053e-10,1.5751545230573504e-11,0.001235790406689285,0.00011746044294151291,0.10634558019704815,0.18524325988181028,0.0006896454064398794,9.507693210848035e-06,0.0008908323931587936,2.051133662173134e-05,0.19075624906796954,0.0030208325545242436,0.005061863780214188,0.00016414709540040596,0.10062746985202693,0.013611763575489868,2.4018952538686473e-07,6.99342386835603e-08,0.004949284612109971,1.0254435659962767e-05,0.08225038291206987,1.0424007512525584e-06,0.00014684517879676108,0.0032468127916459367,0.0010337386251405964,3.897616227492683e-06,4.758987852227537e-09,4.544446395726129e-05,9.145057589711452e-06,0.00017627600899162714,0.014851336917696207,1.76080201051393e-08,7.275386946986128e-06,1.4624750454543793e-05,4.439997157034559e-06,1.1477571642072912e-08,0.0007844838067509477,1.9770344177637503e-09,3.320934994180677e-05,3.460387514772343e-05,6.201354559027968e-05,2.7339800409652054e-05,0.0022603664472660035,7.77153540568506e-06,1.133308156485354e-06,6.172317362740594e-08,0.0005825478749871078,1.040798102534706e-08,1.5648020693311802e-08,5.372991114541732e-14,0.0002896367033105054,0.004199865652084496,4.237262244121263e-07,9.129056912736771e-08,6.6194320278315965e-06,3.4377886730611e-12,1.200277159343624e-05,1.5940836960099482e-09,3.87923272268164e-11,3.5315275640909692e-06,1.3184398086171248e-05,1.0028694212184198e-07,4.957195064012315e-07
8.625710307970023e-06,0.09811754138725237,3.76,0.0,0.07131029212837886,0.5616703488299098,0.22020628337730275,0.0,0.0005827968393679278,0.5998678735356231,0.0003546329531987791,0.01584570040365629,1.0269079226808758e-10,1.562154247522384e-11,0.0012397425671920666,0.00011672618226439759,0.10625568374896308,0.18537753956844435,0.0006905673407171809,9.493215667121847e-06,0.0008937514213313305,2.0420382219954442e-05,0.19118833251099307,0.0030198543773641436,0.0050319953205206335,0.0001637205335555873,0.10061958832228234,0.013535603848793269,2.3918151289701364e-07,6.966255759581877e-08,0.00494766194716767,1.0246115272409619e-05,0.0825348166900265,1.035870848360175e-06,0.00014665250839720895,0.0032377729427603037,0.0010324893992555025,3.892499078224361e-06,4.7454656416198365e-09,4.532494345157597e-05,9.129869512185276e-06,0.00017620233893793233,0.014829973212719694,1.757796001036382e-08,7.289821157044416e-06,1.4650209162844217e-05,4.44735256633104e-06,1.149768687510176e-08,0.0007852177097641089,1.9742467972583004e-09,3.3312220233036596e-05,3.4655791597199566e-05,6.227550651300356e-05,2.7415578582190633e-05,0.0022583005839710256,7.805184505913473e-06,1.1392177757402986e-06,6.18144236237137e-08,0.0005845022929829057,1.0358468091505396e-08,1.570688287619881e-08,5.361156601251169e-14,0.0002908937111236963,0.004218291637172651,4.250161174865707e-07,9.16917948290641e-08,6.670931486717446e-06,3.4428709722497953e-12,1.2047258812141055e-05,1.597991527454614e-09,3.888589419722923e-11,3.5415412684712363e-06,1.3320341447376447e-05,1.0079564318685714e-07,4.912160283933911e-07
8.648591891675798e-06,0.09812550534123418,3.76,0.0,0.0707531716264725,0.5609916597338681,0.22057531270221611,0.0,0.000585803977183163,0.600630464830311,0.00035214508638270914,0.015795727822028025,1.0184719970130658e-10,1.5492180829189826e-11,0.0012437397482982161,0.00011599442419611973,0.10616489874991623,0.1855109382466053,0.0006915041853971306,9.47896323796546e-06,0.0008967010709168242,2.0329744823803035e-05,0.19162044899146735,0.003018849639541126,0.005002210204220208,0.00016329365002441416,0.10061046190019629,0.013459426692992736,2.38177395094775e-07,6.939135633871569e-08,0.004946075030915384,1.0238110497017446e-05,0.08281945036077162,1.0293686100616707e-06,0.00014645831069186189,0.0032287583902118368,0.0010312418014047963,3.887341396389434e-06,4.731945272137123e-09,4.520553565379347e-05,9.114658139280558e-06,0.0001761275786259058,0.014808168271681112,1.7547847670512102e-08,7.3041965073577685e-06,1.4675628201011092e-05,4.454695929752622e-06,1.1517744156153585e-08,0.0007859244371621861,1.971440159950172e-09,3.3415130843250064e-05,3.4708901910286364e-05,6.253842878354089e-05,2.7491490426766348e-05,0.00225617628540236,7.83895943792821e-06,1.145183446788179e-06,6.190566493021419e-08,0.000586461160366666,1.0309204182539353e-08,1.5766310525447432e-08,5.34920759969672e-14,0.00029215714363966036,0.004236711807384018,4.2631154771920335e-07,9.20928970289618e-08,6.7228607393230436e-06,3.4479527907680113e-12,1.2091723683357889e-05,1.6019308848196744e-09,3.897910140660486e-11,3.5515183467789875e-06,1.3457704343586739e-05,1.0130813416365891e-07,4.867449144046682e-07
8.669185317010995e-06,0.09813264446865662,3.76,0.0,0.07025402364156136,0.5603815859860346,0.22090714033821685,0.0,0.0005885375012385556,0.6013149038940275,0.0003499123035737226,0.015750821943949594,1.010915250882268e-10,1.5376300530286562e-11,0.0012473762528325525,0.00011533797211687549,0.10608243189018847,0.1856302472516047,0.0006923602049888386,9.466330386437706e-06,0.0008993823275470474,2.024843908527911e-05,0.19200938749047447,0.0030179225596728317,0.004975474386186389,0.00016290917777403758,0.10060118363507264,0.0133908538582629,2.37276987165661e-07,6.914768280647426e-08,0.004944677847895343,1.0231176790849928e-05,0.083075793711193,1.0235400262523448e-06,0.0001462822294539522,0.0032206667344978892,0.0010301203355425044,3.882664894690902e-06,4.71977885658387e-09,4.5098165955077216e-05,9.100948374652236e-06,0.00017605937351670428,0.014788166994687445,1.7520702926422986e-08,7.3170845745916304e-06,1.4698472884577195e-05,4.4612951137567065e-06,1.1535747257972239e-08,0.0007865371594783269,1.9688979536178447e-09,3.350778854477555e-05,3.4757736949880344e-05,6.277589341602177e-05,2.755992933131191e-05,0.0022542144235106927,7.869465974675108e-06,1.1506012016125768e-06,6.198778217380304e-08,0.0005882279986130003,1.0265079652664977e-08,1.582028644779103e-08,5.338355839518869e-14,0.00029329976857561094,0.004253284674923961,4.274822018526317e-07,9.24537765952196e-08,6.769969067860858e-06,3.452526432483198e-12,1.2131723341483456e-05,1.6055037449103976e-09,3.906268162010855e-11,3.560466480322169e-06,1.3582560828750571e-05,1.0177267047753944e-07,4.82748378074693e-07
8.689778742346193e-06,0.0981397567724891,3.76,0.0,0.06975700638945694,0.5597722095012304,0.2212386900568466,0.0,0.0005912971038307093,0.6019975613487771,0.00034768546531441995,0.01570598038821352,1.003392043316487e-10,1.5260934020735376e-11,0.0012510502640926886,0.00011468352941879893,0.10599924401630872,0.18574884906306455,0.000693228510285011,9.453883309508644e-06,0.0009020891217379731,2.016738423588346e-05,0.1923983628984714,0.0030169737650999912,0.004948805196020222,0.00016252444177869394,0.10059089674562405,0.013322269697077843,2.363796739547308e-07,6.890439275148202e-08,0.004943310512937082,1.0224500153896178e-05,0.08333230299324818,1.0177334233912261e-06,0.00014610491570913244,0.003212595220096429,0.0010290001514837697,3.8779556835703e-06,4.707614527501617e-09,4.4990889330621686e-05,9.087220460015679e-06,0.00017599030611808897,0.014767809101415758,1.749351775414873e-08,7.32992604560026e-06,1.4721288266908369e-05,4.467885414603817e-06,1.1553705537484623e-08,0.0007871276883454903,1.9663403909440525e-09,3.36004857553782e-05,3.4807567359793844e-05,6.301416152686539e-05,2.7628483912814686e-05,0.0022522051694784505,7.90007745878071e-06,1.1560657598740707e-06,6.206990609343292e-08,0.0005899985409263124,1.022115694987141e-08,1.587473469668463e-08,5.327411763920874e-14,0.0002944476772334754,0.0042698522462209934,4.28657401376049e-07,9.281454339237227e-08,6.817434073454153e-06,3.4571004484876894e-12,1.2171705620307145e-05,1.6091030520249056e-09,3.9145972909667435e-11,3.5693850949543863e-06,1.3708597627026413e-05,1.0224037893571223e-07,4.787776767425304e-07
8.71037216768139e-06,0.09814684235917928,3.76,0.0,0.06926210952775293,0.5591635206896292,0.2215699668350154,0.0,0.0005940831558665392,0.602678448645585,0.0003454645510276616,0.015661201743585897,9.959022054126517e-11,1.5146078702464306e-11,0.0012547622952752756,0.00011403108776977732,0.10591533440682566,0.18586674670398204,0.0006941092026491432,9.441623664744707e-06,0.0009048218122754782,2.0086577486255993e-05,0.19278738010438695,0.0030160031575553418,0.004922202214125674,0.00016213944138726547,0.10057960100719747,0.013253675508450134,2.354854273366015e-07,6.866148418700177e-08,0.00494197345698108,1.0218081315491134e-05,0.08358898016362135,1.0119485987562017e-06,0.00014592637145896637,0.0032045436805994477,0.0010278812316006016,3.873213815865304e-06,4.695452575661897e-09,4.488370680726652e-05,9.073474781865029e-06,0.00017592038627872123,0.014747094949929726,1.7466293058008545e-08,7.342721440363057e-06,1.4744075787319416e-05,4.4744672677809306e-06,1.157162000076287e-08,0.000787695937600014,1.9637674912067985e-09,3.369322578474211e-05,3.485840710158632e-05,6.325324576348056e-05,2.76971579776992e-05,0.002250148492392682,7.930795542277273e-06,1.161577802972492e-06,6.215204391652611e-08,0.0005917728357161772,1.0177436084235144e-08,1.5929662279836077e-08,5.316375561765438e-14,0.0002956009080720217,0.004286414241482561,4.2983717550649125e-07,9.317519133898442e-08,6.865259985027722e-06,3.4616752412865383e-12,1.2211670879935354e-05,1.6127292588080235e-09,3.922897652274622e-11,3.578274264188999e-06,1.383582965279919e-05,1.0271130994788313e-07,4.74832632574768e-07
8.730965593016588e-06,0.09815390133492613,3.76,0.0,0.06876932275757196,0.5585555099079712,0.22190097567764305,0.0,0.000596896032089306,0.6033575772511104,0.0003432495401297013,0.015616484596657211,9.88445569023443e-11,1.5031731992406705e-11,0.0012585128648776674,0.00011338063884293022,0.10583070227269649,0.1859839431850448,0.0006950023854691672,9.429553150104758e-06,0.0009075807655360975,2.0006016073077878e-05,0.1931764440468293,0.003015010637163886,0.004895665019444391,0.0001617541755757399,0.10056729613396825,0.013185072576975996,2.3459421928958367e-07,6.841895492706082e-08,0.004940667113916399,1.0211921039986869e-05,0.08384582721348323,1.0061853536799124e-06,0.00014574659858902295,0.003196511948859171,0.0010267635581667886,3.868439341359094e-06,4.68329329071524e-09,4.477661939941284e-05,9.059711707883785e-06,0.00017584962407993086,0.014726024890424313,1.7439029754387045e-08,7.355471284382294e-06,1.4766836853765244e-05,4.481041099351774e-06,1.1589491672398462e-08,0.0007882418209103349,1.9611792723891395e-09,3.378601206192568e-05,3.4910270351988954e-05,6.349315841076519e-05,2.776595548767483e-05,0.0022480443595852663,7.961621826043641e-06,1.1671380193504565e-06,6.223420316512684e-08,0.0005935509320008763,1.0133917067861836e-08,1.598507628772579e-08,5.305247417536026e-14,0.0002967594998719756,0.004302970379746287,4.310215536749161e-07,9.353571432722043e-08,6.913451102962259e-06,3.466251229603152e-12,1.225161949213535e-05,1.616382825538564e-09,3.931169371436135e-11,3.5871340636180155e-06,1.396427204281676e-05,1.0318551458354534e-07,4.7091306896193735e-07
8.751559018351786e-06,0.09816093380532769,3.76,0.0,0.06827863583302686,0.5579481674593636,0.2222317216067009,0.0,0.0005997361247275617,0.6040349586465729,0.00034104041210926867,0.01557182752306941,9.810219671451144e-11,1.4917891323660002e-11,0.0012623024973499749,0.00011273217430959184,0.10574534675733233,0.18610044150491797,0.0006959081640078863,9.417673500551185e-06,0.0009103663548029338,1.992569722412135e-05,0.19356555971414136,0.0030139961025068807,0.004869193189793954,0.00016136864280864621,0.10055398177888311,0.013116462173506246,2.337060218110024e-07,6.817680255544704e-08,0.004939391918804864,1.0206020128015559e-05,0.0841028461686552,1.0004434885256284e-06,0.00014556559887147198,0.003188499856939725,0.0010256471133575332,3.863632306828894e-06,4.671136952007201e-09,4.466962794126837e-05,9.045931576878808e-06,0.0001757780295631778,0.014704599265308567,1.741172875018219e-08,7.368176108829501e-06,1.4789572830211501e-05,4.487607323781723e-06,1.1607321599458507e-08,0.000788765251804741,1.958575751019647e-09,3.38788480874528e-05,3.496317148894261e-05,6.373391158035445e-05,2.7834880359463465e-05,0.002245892736663203,7.992557851702165e-06,1.172747112140025e-06,6.231639118139364e-08,0.0005953328793852901,1.009059992288926e-08,1.6040983891900057e-08,5.294027510873649e-14,0.0002979234916851554,0.00431952037874218,4.322105651987854e-07,9.389610622379646e-08,6.962011778149755e-06,3.470828822384228e-12,1.2291551840424617e-05,1.6200642149557861e-09,3.9394125757878176e-11,3.5959645708806157e-06,1.4093940162235809e-05,1.0366304465252446e-07,4.670188105455918e-07
