Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18),S(1652),S(1550),OF(173),F2(77)
3.791706600242178e-18,0.1187138736404768,3.76,0.0,0.7427691745195742,0.9999999999995706,1.5158842231947276e-43,0.0,2.7199313095559227e-33,3.024458803339116e-20,3.024458803314228e-20,1.0036653280267895e-20,1.3044908990980505e-36,1.3134439425868825e-35,2.337843620922957e-31,2.3367435137178013e-31,9.599756390942323e-25,6.661977778303256e-33,1.0036653280386433e-20,1.0522605269552679e-29,3.437888290305168e-32,1.1650959378789203e-31,2.1492188554057208e-33,3.459414654827482e-40,4.49843291197066e-44,1.6015820895556883e-49,9.599756390942278e-25,8.226026690808447e-46,2.562753773646444e-35,4.444422482885412e-60,7.49593253175508e-34,1.8907234731021813e-35,1.971621187347673e-35,3.528611390797023e-46,9.732243120890215e-42,4.707449410202327e-38,4.294325223294635e-13,1.6729336134156554e-40,2.958648753242662e-66,2.626061173979094e-51,2.469766082783215e-53,1.0635109941742469e-52,4.3676665540591356e-42,3.403618963194798e-64,1.8042638490781793e-64,1.2860920624203345e-62,1.169181490515353e-64,4.1044529897749625e-69,1.4478292531539328e-65,6.491746344418663e-43,8.318241561691457e-61,5.707150924136483e-34,6.594160512389905e-58,5.867877369529393e-68,3.151800491674815e-61,2.521338912824047e-60,5.117307511459726e-51,3.1123703921145126e-79,8.580291307694847e-61,1.3590251743470981e-52,3.054354854372816e-35,6.183148690426084e-80,8.735731919776257e-55,4.322816163287694e-64,9.734344092695754e-66,1.6361168182179607e-85,2.4215046531295146e-90,1.0567493807212352e-83,9.941366929226128e-85,5.081305601202862e-34,1.2570765636014792e-98,7.619974154625099e-96,1.3784540737185909e-76,5.784106259166465e-70,8.334256588043731e-38,7.212606436359896e-61,3.2228053899974854e-77,1.0526037973319913e-29,3.971374132777605e-33,4.548076547969079e-43,2.4688992394907252e-89,4.705092843320757e-70,6.972447727282514e-73,4.75692541141137e-65,8.736296448842858e-55,5.472319479353429e-70,2.3204764715747644e-68,1.9716211873436594e-35,2.3258910292878744e-56
7.586707472074489e-18,0.1187138736404768,3.76,0.0,0.7427691745195742,0.9999999999991408,1.2136291010720173e-42,0.0,1.0886813583905426e-32,6.051545285917914e-20,6.051545285818294e-20,2.008202650232575e-20,5.221364243356409e-36,5.257198473981005e-35,9.355282170794827e-31,9.353063784084008e-31,1.9207853143649146e-24,2.6665272758637365e-32,2.0082026502800425e-20,2.1055430957907059e-29,7.033942818665594e-32,4.663420079099105e-31,8.602476447599038e-33,1.384667411394503e-39,1.800546050573749e-43,6.410517712789109e-49,1.9207853143648966e-24,3.292555719055731e-45,1.0257693815308263e-34,3.558248421063381e-59,3.0003265090768453e-33,7.567821259982248e-35,7.891622942452915e-35,1.412364717009445e-45,3.895435986700841e-41,1.8842065607891347e-37,8.59238121247394e-13,6.696093995684679e-40,2.3689864649891515e-65,1.7492228532740028e-50,1.9778159346189037e-52,8.516713406914539e-52,1.7482048684939717e-41,5.451705496535611e-63,1.4445081822461977e-63,1.0296556489309207e-61,9.360561048650189e-64,3.2860581305570714e-68,2.3189606664751067e-64,2.5983902221788866e-42,6.659651095807447e-60,2.2843476960969136e-33,5.280676508657558e-57,9.398801585147456e-67,2.5239836939104085e-60,2.0191160260829767e-59,4.096957547216264e-50,9.97076373972745e-78,6.869450226881949e-60,1.0880464471067328e-51,1.222537928818956e-34,9.903729089042997e-79,6.995670526234411e-54,3.4608850289812647e-63,1.559186767306078e-64,2.619921566044646e-84,3.877566804710355e-89,3.38539346667705e-82,1.5924117990852704e-83,2.0338464440361812e-33,4.0272698830569804e-97,2.4421260148114835e-94,2.2080932113268674e-75,9.262108533525535e-69,3.33587874760697e-37,5.774470747372976e-60,5.1665975904460523e-76,2.1061221071261553e-29,7.946198637582499e-33,1.8204158821736688e-42,7.909978110990608e-88,7.536909470268755e-69,1.116500607389425e-71,4.1016025196826406e-64,6.99589078032409e-54,8.764913649103899e-69,3.716663137892073e-67,7.89162294242078e-35,9.310034238847994e-56
1.517670921573911e-17,0.1187138736404768,3.76,0.0,0.7427691745195742,0.9999999999982812,9.712721275369992e-42,0.0,4.3561435067954937e-32,1.2105718251079514e-19,1.21057182506809e-19,4.017277294571127e-20,2.0892266482573984e-35,2.10356398729135e-34,3.742894468313503e-30,3.742443806501636e-30,3.84240466490628e-24,1.066958244030498e-31,4.017277294761101e-20,4.2124318570307154e-29,1.469179214928289e-31,1.865975470187065e-30,3.442111103481128e-32,5.5404732582894277e-39,7.20453400627558e-43,2.5650545067029094e-48,3.8424046649062084e-24,1.3174521858442806e-44,4.104413645926447e-34,2.8476930230556484e-58,1.2005214142396018e-32,3.028114258359604e-34,3.1576771084389148e-34,5.651303183964449e-45,1.5586837534227498e-40,7.539280535748348e-37,1.718849263362276e-12,2.6793096058039194e-39,1.8963388821874802e-64,1.2585900405173472e-49,1.5830543665790634e-51,6.816822592896911e-51,6.995096617200109e-41,8.727463616093317e-62,1.1560456146572708e-62,8.240374524558349e-61,7.491293705362603e-63,2.6298452935962016e-67,3.712285222719754e-63,1.0396944540327594e-41,5.3297448797270595e-59,9.140366284950017e-33,4.226681491290036e-56,1.5046245421241345e-65,2.0202049110240812e-59,1.6161111789374778e-58,3.278811180416064e-49,3.192434046647398e-76,5.497647941694874e-59,8.70767776617136e-51,4.8917441384492725e-34,1.5854525059882962e-77,5.599371802526902e-53,2.7697613133566053e-62,2.496052969541146e-63,4.193583084334756e-83,6.206635637893202e-88,1.083933549500685e-80,2.5504680135609365e-82,8.138034800544099e-33,1.2900510624706643e-95,7.82109239205325e-93,3.5350038386773065e-74,1.4825407457906567e-67,1.3347893324023778e-36,4.621331617128465e-59,8.284517310340181e-75,4.2131587268360714e-29,1.58958476604392e-32,7.284034730435064e-42,2.5327141501493995e-86,1.2066068476978966e-67,1.7871285115695294e-70,3.895918623624116e-63,5.599455358571164e-53,1.4031235753908556e-67,5.949783276921097e-66,3.157677108413198e-34,3.7255534299270925e-55
3.0356712703068354e-17,0.1187138736404768,3.76,0.0,0.7427691745195742,0.999999999996562,7.77165272256401e-41,0.0,1.7427410578243251e-31,2.4214064181418722e-19,2.4214064179824e-19,8.035426582956151e-20,8.358273710626026e-35,8.4156242346242e-34,1.4973141135547003e-29,1.4972212158203398e-29,7.68564336598901e-24,4.268527756992507e-31,8.035426583716264e-20,8.427503873808217e-29,3.187045190940864e-31,7.465116930623699e-30,1.3770685782022687e-31,2.216550077176063e-38,2.8822863214876876e-42,1.0261987610059056e-47,7.685643365988721e-24,5.270674801884337e-44,1.6420327163833034e-33,2.2786076654788054e-57,4.802867389421212e-32,1.2114428823015923e-33,1.263276458934433e-33,2.2608929655030057e-44,6.2357656078038725e-40,3.0162031426780185e-36,3.4380713247081527e-12,1.0718981491766793e-38,1.5180469194618385e-63,9.505291647895563e-49,1.26676421906044e-50,5.454839158181503e-50,2.798494140962333e-40,1.396773071884362e-60,9.250122208255673e-62,6.593551619677845e-60,5.994173155081065e-62,2.104275942753996e-66,5.941215292667507e-62,4.159454097673956e-41,4.2646056770286445e-58,3.656741698805812e-32,3.382201514895473e-55,2.4080524835743055e-64,1.616571433563328e-58,1.2932163663180636e-57,2.6235471001581194e-48,1.021865326041436e-74,4.3989536287293976e-58,6.967464243926354e-50,1.9570161816499916e-33,2.5374091103990433e-76,4.480631872216215e-52,2.216230457286978e-61,3.994768373917448e-62,6.711100140190757e-82,9.932640527278064e-87,3.4695598627388185e-79,4.086593582604229e-81,3.2557436905754303e-32,4.134023477694141e-94,2.503954294591338e-91,5.65765044042755e-73,2.372548011298854e-66,5.3400530167883546e-36,3.6977674990629605e-58,1.3301184600864561e-73,8.427231966742254e-29,3.179514577757175e-32,2.91408820022832e-41,8.107119981679821e-85,1.9311322040215573e-66,2.8599877951208217e-69,4.15659336927971e-62,4.480661625541345e-52,2.245590315973536e-66,9.522151448440342e-65,1.263276458913855e-33,1.4907256450556727e-54
6.071671967772683e-17,0.1187138736404768,3.76,0.0,0.7427691745195742,0.9999999999931235,6.2179125223996835e-40,0.0,6.971531582367141e-31,4.843075604216118e-19,4.8430756035781765e-19,1.60717251585579e-19,3.3435869447400355e-34,3.366522486418923e-33,5.989569112689077e-29,5.989372283915051e-29,1.5372120768154477e-23,1.7075500805003496e-30,1.6071725161598765e-19,1.6862825884720724e-28,7.367961585166795e-31,2.9862897993025143e-29,5.508722618325329e-31,8.866921907259409e-38,1.1530112321610021e-41,4.1052085861994815e-47,1.5372120768153322e-23,2.1084480565716797e-43,6.568665387500619e-33,1.8230921538550327e-56,1.9213033133144944e-31,4.846165915199953e-33,5.0535170959850745e-33,9.044337508797184e-44,2.4945217620463257e-39,1.2065794496871962e-35,6.876514555864587e-12,4.2879402792587867e-38,1.2156532623188875e-62,7.378806696190226e-48,1.0135396811121105e-49,4.364423827015237e-49,1.1194887621364041e-39,2.2351400716706126e-59,7.400801782475e-61,5.275342148091691e-59,4.7957938506471955e-61,1.6835808253753343e-65,9.507191731662688e-61,1.6639164688537218e-40,3.412008483910124e-57,1.4628157249152672e-31,2.706103780903556e-54,3.853406618789653e-63,1.293420525622842e-57,1.0347040782906468e-56,2.0990369514647572e-47,3.2704274010961656e-73,3.519497037343346e-57,5.574499100196266e-49,7.828701794633839e-33,4.0604034542343417e-75,3.5849593261556567e-51,1.7731529471647995e-60,6.392496421348501e-61,1.0738854128861647e-80,1.5893843855770127e-85,1.1104147697769303e-77,6.5552488030773054e-80,1.3024033498487236e-31,1.3262189499103718e-92,8.015849347834821e-90,9.053556357429476e-72,3.7964630991877114e-65,2.136216273859447e-35,2.9584949876257337e-57,2.1419738871189164e-72,1.6855378448500028e-28,6.359374244496537e-32,1.1657301485763168e-40,2.594668014294944e-83,3.0902605914385597e-65,4.5764462702638485e-68,5.011637187960591e-61,3.584968265365815e-51,3.5934267104610166e-65,1.523744023704076e-63,5.053517095820435e-33,5.965481494273205e-54
1.214367336270438e-16,0.1187138736404768,3.76,0.0,0.7427691745195742,0.9999999999862467,4.974566168877632e-39,0.0,2.7887261075650787e-30,9.686413976390222e-19,9.686413973838356e-19,3.2144322305088166e-19,1.3374934860024563e-33,1.346662847807039e-32,2.395890177196048e-28,2.395846400750788e-28,3.0745075572485426e-23,6.830478380370855e-30,3.2144322317252484e-19,3.3754181817316356e-28,1.8710532163576296e-30,1.1945645266793163e-28,2.2035787116031254e-30,3.546913087311501e-37,4.612255567164707e-41,1.6422138266828215e-46,3.07450755724808e-23,8.434187805320538e-43,2.62757303749981e-32,1.4585956620410133e-55,7.685525978834971e-31,1.9385452460814447e-32,2.021489093246295e-32,3.617905906546018e-43,9.978593185583885e-39,4.826514190554791e-35,1.3753397452038029e-11,1.7152448858930057e-37,9.743295253487516e-62,5.81286367544839e-47,8.108830701775258e-49,3.4917600744483454e-48,4.478137270113721e-39,3.576466653521985e-58,5.920924686398082e-60,4.220474068248168e-58,3.8368172234812087e-60,1.346928965697732e-64,1.521250446662646e-59,6.6559320552905e-40,2.729736368377667e-56,5.851500998526324e-31,2.165020058153913e-53,6.165868728501392e-62,1.0348023472172777e-56,8.278156598899355e-56,1.6793092543161374e-46,1.0466101099296598e-71,2.8157312723822986e-56,4.4598085112841894e-48,3.131608112095813e-32,6.4970869609698756e-74,2.868149004799225e-50,1.4185897949456195e-59,1.0228687946725546e-59,1.7183041796919094e-79,2.543144547529223e-84,3.5535761954516e-76,1.0556494796025492e-78,5.209824450172797e-31,4.2709267376642735e-91,2.937814014057979e-88,1.4486742774790327e-70,6.074649934119342e-64,8.545382580733207e-35,2.36690851341343e-56,3.4842035284749006e-71,3.3711671419797207e-28,1.271909386918818e-31,4.663110338977444e-40,8.30356109006061e-82,4.944776206009944e-64,7.322686689937986e-67,6.716527798465794e-60,2.8681501729039475e-50,5.74989433291101e-64,2.438149988366465e-62,2.0214890931145773e-32,2.3879646507334165e-53
2.428767615256777e-16,0.1187138736404768,3.76,0.0,0.7427691745195742,0.9999999999724929,3.97974739897738e-38,0.0,1.1155131386448983e-29,1.9373090720840895e-18,1.937309071063322e-18,6.42895165794558e-19,5.350117074667938e-33,5.38675344186783e-32,9.583685772052947e-28,9.583580577539492e-28,6.149098518114754e-23,2.732247039265289e-29,6.428951662811476e-19,6.761974133631487e-28,5.3318624649461945e-30,4.778355320900862e-28,8.814494177968868e-30,1.4187940999664179e-36,1.8449581350036136e-40,6.569497544626164e-46,6.149098518112885e-23,3.373785675299921e-42,1.051050571319954e-31,1.1669885486274878e-54,3.0742729372431048e-30,7.75433874709096e-32,8.086120884611183e-32,1.4472107584908597e-42,3.9915985711162535e-38,1.9306449549475373e-34,2.7507148979842002e-11,6.861110976000351e-37,7.822993827013632e-61,4.614216058879655e-46,6.487269865789447e-48,2.7934964660437583e-47,1.7912913558697461e-38,5.722540671631395e-57,4.736855678778113e-59,3.376459393663757e-57,3.0695266420802026e-59,1.077569333020655e-63,2.434080474391724e-58,2.6624232675934518e-39,2.1838409244481175e-55,2.340648019712786e-30,1.732070857523204e-52,9.865724464597292e-61,8.278691632397383e-56,6.622734873980866e-55,1.3434792501242933e-45,3.349269694718719e-70,2.2526384469362145e-55,3.567927524221655e-47,1.2526687050192695e-31,1.0395699660440834e-72,2.2945918259104737e-49,1.1348988132832132e-58,1.6366455687637494e-58,2.749356708955556e-78,4.0691349087500074e-83,1.1371841692074859e-74,1.7082623330562314e-77,2.0839714277741346e-30,1.3820370669581959e-89,9.44660392882917e-87,2.3179630540026356e-69,9.71968686268563e-63,3.4183584014920498e-34,1.8935720163947547e-55,5.7361709517878366e-70,6.742425739351813e-28,2.543853522711531e-31,1.865282085958088e-39,2.6572393026232768e-80,7.911929280239888e-63,1.171659682584541e-65,9.708386476398227e-59,2.294590307489479e-49,9.20024279473454e-63,3.901166684394766e-61,8.086120883557415e-32,9.565452847997522e-53
4.857568173229455e-16,0.1187138736404768,3.76,0.0,0.7427691745195742,0.9999999999449855,3.1838357067879176e-37,0.0,4.462097948550926e-29,3.8746444210152094e-18,3.874644416932097e-18,1.2857990505341952e-18,2.140096026104448e-32,2.154717260858639e-31,3.8334993202589635e-27,3.833471223626765e-27,1.2298280439847328e-22,1.0929100127911747e-28,1.2857990524805876e-18,1.356822510753391e-27,1.7022661629138895e-29,1.9113615701991813e-27,3.525833537672374e-29,5.675234127634372e-36,7.380054595080916e-40,2.6282326265538252e-45,1.2298280439839736e-22,1.3495615297909359e-41,4.204244833816083e-31,9.337368349227107e-54,1.2297216837346145e-29,3.101767051633254e-31,3.234481255656765e-31,5.789053544175164e-42,1.5967197421468074e-37,7.722658375261962e-34,5.5014594977396665e-11,2.744465782404784e-36,6.303546044024756e-60,3.6769424491192964e-45,5.189898010755945e-47,2.2348325338127283e-46,7.165238342671096e-38,9.156220259796941e-56,3.789535111461085e-58,2.7011995662094157e-56,2.4556504660342497e-58,8.620666309264651e-63,3.894592380095013e-57,1.0649771630697261e-38,1.74709346511288e-54,9.362687317755028e-30,1.3856786042807587e-51,1.578542667158429e-59,6.623077073118703e-55,5.298271737504877e-54,1.0747960886376775e-44,1.071785072381241e-68,1.8021320824059372e-54,2.8543695386963954e-46,5.010725587922972e-31,1.6633431441787411e-71,1.835702513688066e-48,9.079298444539269e-58,2.618677313462859e-57,4.399026765180848e-77,6.510698777415058e-82,3.639052719718284e-73,2.794387276687346e-76,8.335964501623826e-30,4.519958523656241e-88,3.028503474753142e-85,3.708808250499912e-68,1.5551695854026823e-61,1.367465931281492e-33,1.5148760078433897e-54,9.691975380735088e-69,1.348494294654665e-27,5.087743392668161e-31,7.461204251298897e-39,8.503325367334974e-79,1.265931651280775e-61,1.8746793379867467e-64,1.470441698026509e-57,1.835700222633138e-48,1.4720982206755822e-61,6.241965045861529e-60,3.2344812548137416e-31,3.8369400993874675e-52
9.715169289174811e-16,0.1187138736404768,3.76,0.0,0.7427691745195742,0.9999999998899708,2.54708368305589e-36,0.0,1.7848482601186988e-28,7.749315119041387e-18,7.749315102708853e-18,2.5716068170226063e-18,8.560647054875117e-32,8.618864602491664e-31,1.53340472937453e-26,1.5333962858928844e-26,2.459664428331371e-22,4.37166292193444e-28,2.5716068248082432e-18,2.7313283404388222e-27,5.948098370869769e-29,7.645485155279864e-27,1.4103405882812823e-28,2.2701051943958322e-35,2.952154439610264e-39,1.0516239010930159e-44,2.459664428328241e-22,5.398541829943553e-41,1.6817063116842012e-30,7.4720976761348235e-53,4.9189117493981635e-29,1.2407131312111448e-30,1.2937990820098285e-30,2.3157544941184303e-41,6.387424026579415e-37,3.089079059126121e-33,1.1002925874123968e-10,1.0977866756344911e-35,5.114989919223307e-59,2.935781705249201e-44,4.1519512483028196e-46,1.7878801680997105e-45,2.8661099392875875e-37,1.4650076442133702e-54,3.031655030191953e-57,2.160972465923381e-55,1.9645320445139122e-57,6.896588908597187e-62,6.2313981044363775e-56,4.259906499326979e-38,1.3976830517740856e-53,3.74509397292884e-29,1.1085516404405376e-50,2.5256896456681746e-58,5.298534563691322e-54,4.238650924141954e-53,8.598418658785257e-44,3.4297422310099006e-67,1.4417141206594804e-53,2.283499011295032e-45,2.004300266407997e-30,2.6613815294383434e-70,1.4685736381237892e-47,7.263481975269023e-57,4.189919240034633e-56,7.038487690344025e-76,1.0417184434185756e-80,1.1645068306895175e-71,4.666649286586329e-75,3.3343979543289146e-29,1.5087071282661541e-86,9.724347642461926e-84,5.934147075623015e-67,2.4882868614409684e-60,5.470760840384319e-33,1.2119086637690928e-53,1.7151703598673885e-67,2.696997741073912e-27,1.0175535565694994e-30,2.9844968869258374e-38,2.721089646841516e-77,2.0255089447382516e-60,2.999506003925963e-63,2.2864440156856545e-56,1.4685712225432292e-47,2.3554892091322002e-60,9.98721311211048e-59,1.2937990813354053e-30,1.5433599243101567e-51
1.457277040512017e-15,0.1187138736404768,3.76,0.0,0.7427691745195742,0.9999999998349564,7.28307851125544e-36,0.0,3.7928082302769947e-28,1.16239858172315e-17,1.1623985782524813e-17,3.857414580520155e-18,1.8191724461518117e-31,1.8315043769486158e-30,3.258488174550223e-26,3.2584719779125355e-26,3.689500812678195e-22,9.289798539383592e-28,3.857414597064676e-18,4.119089811892693e-27,1.210160306220163e-28,1.624668024094753e-26,2.996978233217739e-28,4.82398075014687e-35,6.273535996713167e-39,2.2352534211949741e-44,3.689500812671405e-22,1.1472371228690019e-40,3.573631000633728e-30,2.1369550350956735e-52,1.0452703097743328e-28,2.6365193478960403e-30,2.7493271608816123e-30,4.921190353368263e-41,1.3574049198776266e-36,6.564302816357013e-33,1.6504369427476322e-10,2.332792507198512e-35,1.4763167956574109e-58,8.710731559531027e-44,1.2326132968477838e-45,5.307781176416375e-45,6.09049277388792e-37,5.542432941488026e-54,8.668668875741954e-57,6.1790400491360806e-55,5.617342405267256e-57,1.9719996191092094e-61,2.3574690926063045e-55,9.052279867376294e-38,3.9965060437921718e-53,7.958336593804551e-29,3.2910200386662095e-50,9.555216636456792e-58,1.5718306339759205e-53,1.2583523218598627e-52,2.458613905970871e-43,1.599970157648716e-66,4.1224074437088343e-53,6.529373231523508e-45,4.259144197959226e-30,1.006302688029905e-69,4.359837785830865e-47,2.077234849040682e-56,1.585134836045887e-55,2.5909341629711137e-75,3.834664519520277e-80,5.432408352180218e-71,1.7475113692833685e-74,7.085599193927799e-29,6.989066252983249e-86,4.3159419896170255e-83,2.2623983523343412e-66,9.158803077497044e-60,1.162666095330955e-32,3.4653078502572196e-53,6.739189695105836e-67,4.045501192473456e-27,1.5263346211463535e-30,6.342065381724771e-38,1.2771075878963428e-76,7.722269014847231e-60,1.1040725321177948e-62,8.588887768015607e-56,4.359829982330121e-47,8.911510792567084e-60,3.7783708824644204e-58,2.7493271589531807e-30,3.292240878696563e-51
2.4287972637010885e-15,0.1187138736404768,3.76,0.0,0.7427691745195742,0.9999999997249284,3.347038143811098e-35,0.0,1.0486014203217955e-27,1.9373327214267483e-17,1.9373327118313564e-17,6.429030095551803e-18,5.029713665542626e-31,5.06352759471779e-30,9.008769649049538e-26,9.008729461106538e-26,6.14917358137308e-22,2.5683603942986268e-27,6.4290301412926505e-18,6.947635376785044e-27,3.2039303244858204e-28,4.4917356349057656e-26,8.285775163964394e-28,1.3336906942282215e-34,1.7345846752393018e-38,6.183536888946225e-44,6.149173581353321e-22,3.172083475976956e-40,9.880050900008174e-30,9.82605281904884e-52,2.8898690901875435e-28,7.289210943606827e-30,7.601091803823352e-30,1.3607045770523228e-40,3.753367403717213e-36,1.8148392458342025e-32,2.7507165242810697e-10,6.449439697449013e-35,6.984056546859247e-58,4.0779355319026506e-43,5.773833552615764e-45,2.4862822033552305e-44,1.6838445489618934e-36,4.374155779613618e-53,3.9838298545432754e-56,2.8396621732427067e-54,2.5815264141449292e-56,9.062641621450935e-61,1.860543018312515e-54,2.50266776786877e-37,1.836648868448385e-52,2.200249134017431e-28,1.5415866094980514e-49,7.541093637300159e-57,7.360144742853456e-53,5.8944008641490525e-52,1.1298893332458016e-42,2.14407009340496e-65,1.894508398226295e-52,3.000639391623683e-44,1.177529610017399e-29,7.937964576431351e-69,2.0422445616950893e-46,9.547009378374943e-56,1.251007808360753e-54,1.9937092167535456e-74,2.950752701779744e-79,7.27979853412545e-70,1.4917816595067427e-73,1.958957538354342e-28,1.0055579179994418e-84,6.895935707431111e-82,1.8604573805666457e-65,7.047243250300075e-59,3.215344581071797e-32,1.5925311848067163e-52,6.691014868568915e-66,6.742508115193887e-27,2.5439089710982558e-30,1.7533970537252856e-37,1.780608982068214e-75,6.350319038207906e-59,8.495662850096834e-62,6.716009901166679e-55,2.0422402597379473e-46,7.033652185656836e-59,2.981929649163099e-57,7.601091794960982e-30,9.191887689914653e-51
3.286200539241196e-15,0.1187138736404768,3.76,0.0,0.7427691745195742,0.9999999996278253,7.40470384915603e-35,0.0,1.8470168275761818e-27,2.6212413564710238e-17,2.6212413395696068e-17,8.698577866531557e-18,8.859646974523256e-31,8.918889948911097e-30,1.5868132330800076e-25,1.5868064381482173e-25,8.319927661730116e-22,4.523935937459927e-27,8.698577947099965e-18,9.485070763875253e-27,5.555527639722595e-28,7.911787179728737e-26,1.4594645624577327e-27,2.3491758638032877e-34,3.055480284264658e-38,1.0896332953298623e-43,8.319927661694194e-22,5.5877172472780976e-40,1.7402816462656976e-29,2.174510909039202e-51,5.090243749059281e-28,1.2839287635759544e-29,1.338863763148608e-29,2.39692944775933e-40,6.611825554052988e-36,3.1966756410449105e-32,3.721747712010695e-10,1.1360044458930385e-34,1.5738507820874737e-57,9.248937443802934e-43,1.3097753323319595e-44,5.640050182079434e-44,2.9659403358264756e-36,1.197824211018442e-52,8.813523607680979e-56,6.282228177997987e-54,5.71115055422534e-56,2.00494991841906e-60,5.09493380149577e-54,4.408195321303476e-37,4.063246434272855e-52,3.8755403976909987e-28,3.497038959055965e-49,2.0650623698152563e-56,1.6688372790267016e-52,1.3371256364291664e-51,2.499671219614284e-42,6.886184135498769e-65,4.1912497807690715e-52,6.638333215885096e-44,2.0741120089080144e-29,2.172960901854554e-68,4.6327652883979375e-46,2.1123349999969677e-55,3.425775243350024e-54,5.357826515258356e-74,7.929752705683245e-79,2.3380778319728805e-69,4.267231642565732e-73,3.450521322908985e-28,3.348490854366014e-84,2.4693570110869387e-81,5.299770239238285e-65,1.8937871257388793e-58,5.664569622853959e-32,3.523183273845094e-52,2.082642126967234e-65,9.12271856219816e-27,3.441969483317356e-30,3.0884507724543565e-37,5.912323519195173e-75,1.808976179510068e-58,2.2831107411052868e-61,1.8345408120952692e-54,4.632754848870651e-46,1.926170692382803e-58,8.165745196138556e-57,1.3388637611879723e-29,1.6292311241613047e-50
4.143603814781303e-15,0.1187138736404768,3.76,0.0,0.7427691745195742,0.9999999995307229,1.3901297083395423e-34,0.0,2.8678324409851233e-27,3.305149991569772e-17,3.305149965327222e-17,1.0968125627573365e-17,1.3756641290717663e-30,1.3848121566221018e-29,2.4638183462474664e-25,2.4638080691353095e-25,1.049068174208896e-21,7.024241600109098e-27,1.0968125752670627e-17,1.2066551743791954e-26,8.541001027650292e-28,1.228450088855427e-25,2.2660864529258697e-27,3.647526448997804e-34,4.744459664450202e-38,1.6925920076846675e-43,1.0490681742031402e-21,8.676562932543126e-40,2.7021061569088227e-29,4.083735911951322e-51,7.9035371517915085e-28,1.9935349256179513e-29,2.0788315880037483e-29,3.721947086241742e-40,1.0267039603388952e-35,4.96342531636341e-32,4.692771316351557e-10,1.763845432060682e-34,3.0051601912180054e-57,1.767516013488646e-42,2.5033476262588556e-44,1.077971609656812e-43,4.605166491225966e-36,2.7222671027847526e-52,1.6546222003927523e-55,1.1794005763303388e-53,1.0721887447893458e-55,3.7640260281358736e-60,1.1579135629862464e-53,6.844486898465898e-37,7.628177482053912e-52,6.0174873803258905e-28,6.683821148737353e-49,4.693218989025864e-56,3.1885698274836678e-52,2.5556217250133947e-51,4.6927829330722904e-42,1.838400618393389e-64,7.868485475013576e-52,1.246248769233954e-43,3.2204390549836083e-29,4.936956272007611e-68,8.854512507100115e-46,3.9659365537696304e-55,7.785679468554526e-54,1.1983001995565053e-73,1.7735221947228027e-78,6.241952016871794e-69,9.90167662841198e-73,5.357558235162479e-28,9.137123482724553e-84,6.423054573456291e-81,1.2026591759675976e-64,4.235280799906562e-58,8.796924445179052e-32,6.614288740106325e-52,4.997985309229701e-65,1.1502929025751187e-26,4.3400477379152864e-30,4.795386373118114e-37,1.5854937639379643e-74,4.105049126979721e-58,5.106021986988004e-61,4.161705118387754e-54,8.854491225098712e-46,4.3777428421177126e-58,1.8558077717386523e-56,2.0788315843229285e-29,2.545869762451727e-50
