Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56)
8.346197877881278e-15,0.12942354414365348,3.76,0.0,0.6075650207656543,0.9999999973110743,7.946937133339126e-33,0.0,9.78318378848399e-26,1.4640264359031778e-15,1.4640264131595318e-15,2.420089254119091e-16,2.844686838964167e-28,3.307694729361005e-27,2.2591118927842725e-23,2.2590820812205967e-23,1.4647576430158752e-19,3.711042366469721e-31,2.420089285311795e-16,1.3017891097895311e-30,1.6813774049659144e-25,3.0228622911113813e-24,9.783335730649981e-26,6.040318898380209e-43,4.819509971815026e-35,2.8177691796240713e-40,1.4647576429874673e-19,1.4300846934149154e-36,2.7397801729111234e-27,6.718948577999782e-48,1.4921563333676501e-25,1.941059236518771e-27,1.2125482677801277e-36,7.486284362694353e-37,8.398209020101072e-33,1.7788381960241144e-29,2.688925284862635e-09,1.5361657220119126e-31,6.004077547026936e-53,2.20724388583813e-39,3.1691889787252727e-41,1.2216256465215256e-40,4.960877390964431e-40
1.1722188352289726e-14,0.12942354414365348,3.76,0.0,0.6075650207656537,0.9999999962234722,2.185838340707762e-32,0.0,1.9153656242833988e-25,2.056216960763577e-15,2.056216916235752e-15,3.399001835543044e-16,5.569875338940598e-28,6.475788762984022e-27,4.4229191356447964e-23,4.4228621737898305e-23,2.057243937076354e-19,1.0207375848823145e-30,3.399001896612691e-16,2.8428446453692323e-30,3.2022934595629943e-25,5.918201656776558e-24,1.9153950661312847e-25,1.2190888834183773e-42,9.436287597366425e-35,5.526806293702621e-40,2.0572439370191306e-19,2.8000504615132292e-36,5.363975705652455e-27,1.8509393863936538e-47,2.9213643462492005e-25,3.800232688143405e-27,3.335164287984277e-36,1.4657852076553907e-36,1.6447334339397785e-32,3.482634069166233e-29,3.77652716624767e-09,3.0074728385692e-31,1.6635895289530508e-52,6.167688397442914e-39,8.862434905678768e-41,3.4161982625460003e-40,1.387277739219133e-39
1.847416930110662e-14,0.12942354414365348,3.76,0.0,0.6075650207656523,0.9999999940483616,8.697869647389251e-32,0.0,4.7351828268652625e-25,3.240598010484373e-15,3.240597900402356e-15,5.356826965022363e-16,1.3772543184031747e-27,1.600916953174902e-26,1.0934369886459987e-22,1.0934232327709213e-22,3.242216525206817e-19,4.0617090368816406e-30,5.356827115999519e-16,8.56633103200049e-30,7.713066239273987e-25,1.4631021646548562e-23,4.735254015295779e-25,3.226322879307071e-42,2.3331483461854887e-34,1.3715887877139434e-39,3.242216525056953e-19,6.923396633425159e-36,1.3260839993699886e-26,7.390463434066492e-47,7.222218477944353e-25,9.394963365464571e-27,1.3271253351158088e-35,3.6242947627879466e-36,4.06884323452847e-32,8.609793623784763e-29,5.951637653001584e-09,7.434815762466943e-31,6.721147018647749e-52,2.4804052169578485e-38,3.566589817180998e-40,1.3748115891686973e-39,5.5829473243911575e-39
3.197813119874041e-14,0.12942354414365356,3.76,0.0,0.6075650207656496,0.9999999896985133,4.644872009741623e-31,0.0,1.4157860746052358e-24,5.609360109925954e-15,5.609359780788793e-15,9.272477090502506e-16,4.119537855342538e-27,4.786423766148722e-26,3.269295574128689e-22,3.269255216674019e-22,5.612161701530762e-19,2.169048897607819e-29,9.272477541913878e-16,3.5158938218252763e-29,2.26106093742661e-24,4.3745681371456173e-23,1.415806367753249e-24,1.1248889481154782e-41,6.977807463299903e-34,4.1333163763945906e-39,5.612161701030574e-19,2.070717891545733e-35,3.964881350013541e-26,3.975028221860876e-46,2.159390380979179e-24,2.8090252317720125e-26,7.087164033247376e-35,1.0839889837610699e-35,1.2182428407973726e-31,2.574265176588017e-28,1.0301485537674684e-08,2.222781186367186e-30,3.698795952862954e-51,1.331031910134638e-37,1.91483236477145e-39,7.38109507744429e-39,2.997375385909264e-38
5.8986054994008e-14,0.1294235441436537,3.76,0.0,0.607565020765644,0.999999981000309,2.990768590810824e-30,0.0,4.8135496162592305e-24,1.0346884308809073e-14,1.0346883189773129e-14,1.7103776807554976e-15,1.401742894452862e-26,1.6272013938129345e-25,1.1115300291975935e-21,1.1115165095365865e-21,1.0352052054630118e-18,1.3966183468415586e-28,1.7103778342313734e-15,1.8545286728010146e-28,7.590983201260155e-24,1.4873127020826375e-22,4.81361176368658e-24,5.333242846398379e-41,2.373674328873686e-33,1.4275777414299176e-38,1.0352052052569716e-18,7.044884356351946e-35,1.3480143358763512e-25,2.596530973210563e-45,7.34172782379321e-24,9.550426701673672e-26,4.563319827206198e-34,3.687882367415069e-35,4.153569822834423e-31,8.752263797628017e-28,1.8999689182798026e-08,7.556047964803551e-30,2.522297201224298e-50,8.584204635543922e-37,1.2352881534529032e-38,4.761659755730612e-38,1.9336536120724454e-37
8.599397878927558e-14,0.1294235441436538,3.76,0.0,0.6075650207656385,0.9999999723040938,8.900019743107433e-30,0.0,1.0228959158507964e-23,1.5084408507692134e-14,1.5084406129705355e-14,2.493507581274017e-15,2.980799335030988e-26,3.4576048420587588e-25,2.3620361426929432e-21,2.3620076258949186e-21,1.5091942408591745e-18,4.156094779815904e-28,2.4935079074152824e-15,5.12915784746073e-28,1.6054801535211944e-23,3.1605864400142735e-22,1.0229078880296488e-23,1.4858799994510606e-40,5.0464463902902376e-33,3.073796571024938e-38,1.5091942403564724e-18,1.497895092652919e-34,2.8645574252964113e-25,7.803530665446973e-45,1.5601403861040795e-23,2.029495955383486e-25,1.3579651488291863e-33,7.841225827540383e-35,8.847476177542131e-31,1.8598837410208476e-27,2.769590363565435e-08,1.6054673233767113e-29,7.835838494505212e-50,2.555298478674818e-36,3.677477355751625e-38,1.4175556596333223e-37,5.7565254203532605e-37
1.1300190258454316e-13,0.1294235441436539,3.76,0.0,0.6075650207656329,0.9999999636098673,1.9619072378924842e-29,0.0,1.7662024112565794e-23,1.982193270657513e-14,1.982192860058511e-14,3.276637410607277e-15,5.1502735251994293e-26,5.969713338518743e-25,4.078448144591502e-21,4.0783991708740905e-21,1.9831832763779345e-18,9.161624933197694e-28,3.276637973744666e-15,1.0841757640140373e-27,2.76525273037363e-23,5.457278461142411e-22,1.7662210207352197e-23,3.2887583557839686e-40,8.717394112799015e-33,5.374487870196937e-38,1.9831832754015604e-18,2.587759858969965e-34,4.946109054836763e-25,1.736189971279878e-44,2.693842090720011e-23,3.504262732782148e-25,2.9934754762344e-33,1.354646343212791e-34,1.5311737822530688e-30,3.2113988885026365e-27,3.639012932740213e-08,2.7717444576613756e-29,1.7992705251844083e-49,5.633460399930206e-36,8.10784300934712e-38,3.1253270602551684e-37,1.2691582201512979e-36
1.6701775017507832e-13,0.12942354414365415,3.76,0.0,0.6075650207656219,0.9999999462273783,6.338602908970974e-29,0.0,3.8581164789904803e-23,2.9296981104340966e-14,2.9296972135186924e-14,4.8428968557264214e-15,1.1266839854397495e-25,1.3038271514115967e-24,8.908989431395086e-21,8.90888346036884e-21,2.9311613479845994e-18,2.9599643773736235e-27,4.842898085848472e-15,3.3269581784085656e-27,6.024975230415786e-23,1.1920917414814242e-21,3.858147170709036e-23,1.1853534995910346e-39,1.906099442100818e-32,1.206385133653266e-37,2.9311613453284962e-18,5.659454156872713e-34,1.0804189596121727e-24,5.74021342763919e-44,5.884447984812173e-23,7.654737221855865e-25,9.671408317420247e-33,2.962614640831656e-34,3.361647397388882e-30,7.015002755087542e-27,5.377261682119984e-08,6.052870558126781e-29,6.371850444875821e-49,1.8201991971570173e-35,2.6198377591106008e-37,1.0098679985397697e-36,4.100953783369088e-36
2.1563201300655996e-13,0.12942354414365437,3.76,0.0,0.6075650207656119,0.9999999305899351,1.3428831624844883e-28,0.0,6.430885595860089e-23,3.782452466233002e-14,3.7824509712169015e-14,6.2525301128961425e-15,1.8803111974934896e-25,2.1729928952641896e-24,1.484987356837805e-20,1.4849698191494058e-20,3.784341613233815e-18,6.270906808936626e-27,6.25253216331585e-15,6.882600169057119e-27,1.0030531288359204e-22,1.987028254323781e-21,6.430922864055399e-23,2.7843290273834177e-39,3.179768113490115e-32,2.0560088113988868e-37,3.7843416080766454e-18,9.442804866139957e-34,1.800869859923223e-24,1.2367874034162142e-43,9.80844397745033e-23,1.2759236907994185e-24,2.0489606136827678e-32,4.943112738465606e-34,5.626953645350628e-30,1.1692899930813172e-26,6.941005856786269e-08,1.0086740731669389e-28,1.4408339223672772e-48,3.856290328463391e-35,5.550556063792019e-37,2.1395712818095426e-36,8.688543952449998e-36
2.642462758380416e-13,0.12942354414365453,3.76,0.0,0.6075650207656019,0.9999999149589284,2.445078927169738e-28,0.0,9.657388005962059e-23,4.635206822031889e-14,4.63520457694213e-14,7.662163139451006e-15,2.8271452218914133e-25,3.262798472376744e-24,2.230029061925508e-20,2.2300029035774072e-20,4.6375218794852e-18,1.1417845881746221e-26,7.66216621860045e-15,1.2336385967850048e-26,1.505148804213389e-22,2.9839521735229403e-21,9.657423188519052e-23,5.639428849794339e-39,4.779002029299811e-32,3.155105713913075e-37,4.6375218706484954e-18,1.4194462011151922e-33,2.7043688814771658e-24,2.289729354664338e-43,1.4729498333123604e-22,1.916075281083104e-24,3.730675445923042e-32,7.430487799067542e-34,8.485415298242563e-30,1.7559416173533292e-26,8.504106392180696e-08,1.5143775862659337e-28,2.7908167109693734e-48,7.021430089470532e-35,1.0106473435800662e-36,3.8957399488354205e-36,1.5820134767551833e-35
3.128605386695232e-13,0.12942354414365473,3.76,0.0,0.6075650207655919,0.9999998993343555,4.0237562648895443e-28,0.0,1.353762815859592e-22,5.4879611778307564e-14,5.4879580306944076e-14,9.071795935399945e-15,3.9678565358393028e-25,4.573162258923292e-24,3.126023961011963e-20,3.1259875331339175e-20,5.4907021469511e-18,1.8789799765970836e-26,9.07180025171136e-15,2.0077316039810307e-26,2.1087850503034848e-22,4.182863429221759e-21,1.3537648552225405e-22,1.0268845862020415e-38,6.704558041985336e-32,4.516812141317302e-37,5.4907021330440465e-18,1.9917157093478798e-33,3.7909108577229936e-24,3.829089459550537e-43,2.064761086692757e-22,2.6859284922580047e-24,6.139393533577354e-32,1.0426166004721074e-33,1.1943889711876871e-29,2.4614551258362404e-26,1.0066563540710986e-07,2.122326820649253e-28,4.866091259819388e-48,1.1554837665713211e-34,1.663194311999789e-36,6.411111996295916e-36,2.603475898971482e-35
3.6147480150100487e-13,0.12942354414365498,3.76,0.0,0.6075650207655819,0.9999998837162138,6.165718345932861e-28,0.0,1.8071610686154757e-22,6.340715533629605e-14,6.340711332473765e-14,1.0481428500752267e-14,5.303143480139153e-25,6.103999237639132e-24,4.1729719518128476e-20,4.172923638046954e-20,6.343882415852767e-18,2.879210160848073e-26,1.0481434262658037e-14,3.051070174833677e-26,2.8139623887081943e-22,5.5837619475525496e-21,1.8071599376903515e-22,1.7302755081171421e-38,8.957224743783606e-32,6.154815311674321e-37,6.343882395263298e-18,2.6613736167702724e-33,5.060490404597357e-24,5.960196502053764e-43,2.7562781380859937e-22,3.5854833228165715e-24,9.40755388738875e-32,1.3931633346837635e-33,1.600951695972872e-29,3.2858304944619076e-26,1.1628377565272501e-07,2.8324480833569438e-28,7.875065362772608e-48,1.7705764793316266e-34,2.548576003179723e-36,9.823992322246358e-36,3.989405577604793e-35
4.587033271639682e-13,0.12942354414365537,3.76,0.0,0.6075650207655621,0.9999998524992147,1.2450910833193302e-27,0.0,2.910081947682174e-22,8.046224245227249e-14,8.046217480113826e-14,1.3300692939700439e-14,8.559948222488895e-25,9.826787931506345e-24,6.719726839721956e-20,6.719650021746311e-20,8.050242958757154e-18,5.814190232596702e-26,1.3300702218092622e-14,6.090889714240136e-26,4.528942212466481e-22,8.991520504593285e-21,2.9100678913938333e-22,4.139762572669472e-38,1.4446719324885821e-31,1.030881545077212e-36,8.050242919172904e-18,4.2938756655001e-33,8.148742893142706e-24,1.2402687277413144e-42,4.438429562632009e-22,5.7736978350491165e-24,1.899733321811483e-31,2.247726650075213e-33,2.598781915989933e-29,5.291166724315118e-26,1.4750077185101899e-07,4.558942585288477e-28,1.7576064550855093e-47,3.5754380679854977e-34,5.1465629734235564e-36,1.9838453698580978e-35,8.056157562905837e-35
5.559318528269314e-13,0.12942354414365578,3.76,0.0,0.6075650207655422,0.9999998213079104,2.1994295250253746e-27,0.0,4.274505137703708e-22,9.751732956824816e-14,9.75172301986257e-14,1.6119956456369836e-14,1.2603135268118352e-24,1.4430485736855114e-23,9.870292904276278e-20,9.87018149309895e-20,9.756603509966341e-18,1.0270618952924442e-25,1.6119970084979736e-14,1.0676968071961813e-25,6.650092440793714e-22,1.3207227249009056e-20,4.274466515193309e-22,8.471101402048386e-38,2.125378725648786e-31,1.5726478083579016e-36,9.756603442377318e-18,6.319226577324344e-33,1.196908332178308e-23,2.2547979541091116e-42,6.519403946063954e-22,8.480718802240525e-24,3.355830942736192e-31,3.307926151871141e-33,3.847729106662376e-29,7.771950111419954e-26,1.7869207350643824e-07,6.693273108246348e-28,3.39846969234784e-47,6.315900117083021e-34,9.09131435354094e-36,3.504429298686606e-35,1.4231064722473906e-34
6.531603784898947e-13,0.1294235441436562,3.76,0.0,0.6075650207655223,0.9999997901422784,3.552814068154791e-27,0.0,5.900434544334977e-22,1.1457241668422312e-13,1.1457227951720264e-13,1.8939219050838865e-14,1.7438586678830398e-24,1.9914376552394642e-23,1.3624669277784163e-19,1.3624517458678177e-19,1.1462964071346749e-17,1.6590424038695525e-25,1.893923786339908e-14,1.7151202858174885e-25,9.177417470516344e-22,1.8230881551252808e-20,5.900356162718342e-22,1.5589507102207208e-37,2.938508087100537e-31,2.2523264664239007e-36,1.1462963964876534e-17,8.739827208497382e-33,1.6521466271397535e-23,3.746221290901178e-42,8.999201118155373e-22,1.1706546207468583e-23,5.420770216499169e-31,4.575015377698708e-33,5.353799338475425e-29,1.0728180448951864e-25,2.098577027606408e-07,9.23481975992788e-28,5.966991918485443e-47,1.0202224315140546e-33,1.4685499102974527e-35,5.660821235862225e-35,2.2987910054826894e-34
8.476174298158213e-13,0.129423544143657,3.76,0.0,0.6075650207654826,0.9999997278879463,7.738504769236568e-27,0.0,9.936827035111312e-22,1.4868259091617077e-13,1.4868235991763515e-13,2.457774147347698e-14,2.950887924466121e-24,3.35199862176692e-23,2.294484961025638e-19,2.294460058647238e-19,1.4875685231803105e-17,3.613588744951873e-25,2.4577773155140555e-14,3.707970101390628e-25,1.5450608851236497e-21,3.070203040361433e-20,9.936609888466607e-22,4.286283117070567e-37,4.964594304957895e-31,4.069850036823384e-36,1.487568500775938e-17,1.477601605667805e-32,2.7822184981264235e-23,8.644183910024527e-42,1.515526317162523e-21,1.971462026457111e-23,1.1807075848793435e-30,7.734686556830637e-33,9.160348841656287e-29,1.8066981177535423e-25,2.721120291169751e-07,1.5537183475361782e-27,1.5202789132434242e-46,2.2221537305125056e-33,3.198682512998695e-35,1.2329971780408495e-34,5.0070512945594786e-34
1e-12,0.12942354414365784,3.76,0.0,0.6075650207654514,0.9999996791751184,1.2696247621436525e-26,0.0,1.3830918154844394e-21,1.754123802627241e-13,1.7541205874183876e-13,2.89962597620314e-14,4.122731547900845e-24,4.663678279780744e-23,3.1936326617720433e-19,3.193598727236446e-19,1.7549999310524676e-17,5.928631185739274e-25,2.899630385896324e-14,6.059920897299874e-25,2.1501937673851714e-21,4.273335453145699e-20,1.3830522526973366e-21,8.180670249126054e-37,6.927581727024221e-31,5.968283547700979e-36,1.7549998949613576e-17,2.0629480587925837e-32,3.8723793743917935e-23,1.4806337199078201e-41,2.10942188205645e-21,2.7440275408386437e-23,1.937127265456732e-30,1.0798669600220567e-32,1.2907990187881482e-28,2.5146963699564975e-25,3.208248526203872e-07,2.1609507792796073e-27,2.776865301899133e-46,3.6457645824809486e-33,5.24792092952581e-35,2.0229185647478035e-34,8.214824441333103e-34
1.0420744811417478e-12,0.12942354414365784,3.76,0.0,0.6075650207654428,0.9999996657360489,1.436547133883397e-26,0.0,1.5019289462436513e-21,1.8279276514811546e-13,1.827924160024563e-13,3.021626020821658e-14,4.4815979029488796e-24,5.063811982993417e-23,3.468026115997871e-19,3.4679894837703665e-19,1.82884064544833e-17,6.708080006236737e-25,3.021630809392875e-14,6.8506249085559885e-25,2.3348550174706742e-21,4.6404962216254153e-20,1.5018831787444418e-21,9.60150508639041e-37,7.528047776124791e-31,6.57226888816407e-36,1.8288406047821444e-17,2.2420910455508094e-32,4.205054969561235e-23,1.6940664873005245e-41,2.2906614411954715e-21,2.979791987358569e-23,2.191805325634187e-30,1.173638279124296e-32,1.4064452380279556e-28,2.7307567317334476e-25,3.3426392086750627e-07,2.3461283758603455e-27,3.2267682622664167e-46,4.1250777548101137e-33,5.937876542881441e-35,2.288876320530877e-34,9.294845896311906e-34
1.430988583793601e-12,0.12942354414365947,3.76,0.0,0.6075650207653633,0.9999995417388862,3.7176325123406666e-26,0.0,2.8322543217464854e-21,2.5101311361199594e-13,2.510124552253457e-13,4.149328661637945e-14,8.531912145202537e-24,9.539022507026937e-23,6.53967514457295e-19,6.539609860811026e-19,2.511384914342719e-17,1.7359528007359994e-24,4.1493376915063756e-14,1.7627777974587155e-24,4.401881671628565e-21,8.750615552269123e-20,2.8321190882371875e-21,3.370000072349399e-36,1.4287341243902695e-30,1.3983865063519615e-35,2.511384811948323e-17,4.261002523592316e-32,7.928883266721409e-23,4.865238301244075e-41,4.319517925835738e-21,5.619019522181918e-23,5.6720741271567285e-30,2.2304074055201049e-32,2.7346863696891113e-28,5.149408952073875e-25,4.5826107236480084e-07,4.415595687671949e-27,1.0517227519296749e-45,1.0675048184783093e-32,1.536636530014384e-34,5.923286849435636e-34,2.4053730713309776e-33
1.819902686445454e-12,0.1294235441436611,3.76,0.0,0.6075650207652838,0.9999994181494447,7.646320053605158e-26,0.0,4.581043460806075e-21,3.1923346207586463e-13,3.192323971860335e-13,5.27702982800921e-14,1.3930553740964212e-23,1.5412716603073375e-22,1.0577408707294805e-18,1.0577309247714202e-18,3.193929225229619e-17,3.570403156085579e-24,5.277044433164741e-14,3.613676085297975e-24,7.118848592395962e-21,1.4153442298279142e-19,4.5807455058628495e-21,8.691976943614185e-36,2.3257062761351862e-30,2.5193077794873524e-35,3.193929017986189e-17,6.945396860082373e-32,1.282335393617554e-22,1.0963540592067224e-40,6.986488524476935e-21,9.088337120129417e-23,1.166598666755037e-29,3.6354733724473474e-32,4.556421770376154e-28,8.328773441248818e-25,5.818505025909395e-07,7.128135447345046e-27,2.592903991957974e-45,2.1955732231116003e-32,3.1604612627734464e-34,1.2182671040572208e-33,4.947229021109172e-33
2.5977308917491604e-12,0.12942354414366442,3.76,0.0,0.6075650207651249,0.9999991721883762,2.2236894467156826e-25,0.0,9.33410850249899e-21,4.556741590035668e-13,4.556719893214541e-13,7.532427739311528e-14,2.8915020549757866e-23,3.1338243315641843e-22,2.15511082272531e-18,2.155093054746962e-18,4.5590180186045335e-17,1.0383049966808052e-23,7.532457497042389e-14,1.0470568303176786e-23,1.4502710714175252e-20,2.8837202662949677e-19,9.333178505717251e-21,3.6012922919799837e-35,4.79904035928533e-30,6.182674980693498e-35,4.5590174266769853e-17,1.4369323442704954e-31,2.612311307093346e-22,3.771467526560574e-40,1.423476790533659e-20,1.851724208746681e-22,3.3925765060840595e-29,7.521137810105306e-32,9.824182192392686e-28,1.696963417692341e-24,8.278115485349499e-07,1.4467589856258743e-26,1.0155922137163808e-44,6.384899099495123e-32,9.190894212127553e-34,3.542833341273489e-33,1.438698664988323e-32
3.2928597736352187e-12,0.12942354414366736,3.76,0.0,0.6075650207649828,0.9999989537448525,4.529158525642916e-25,0.0,1.4998427867001083e-20,5.776083707644344e-13,5.776048845523402e-13,9.548024936064839e-14,4.7222036694365156e-23,5.026111938019957e-22,3.4627912837775347e-18,3.462766317724586e-18,5.778969723461646e-17,2.1147378692412032e-23,9.54807275054839e-14,2.1286795700207798e-23,2.3301623129308574e-20,4.6335140957990125e-19,1.4996469807785964e-20,9.179895603026923e-35,7.797881943505697e-30,1.1441638985075355e-34,5.778968528691648e-17,2.340188139991425e-31,4.196833496143706e-22,8.683263696158606e-40,2.2872208294045818e-20,2.9753249264014807e-22,6.909739274629024e-29,1.2248515988509485e-31,1.655778498838438e-27,2.726654927568493e-24,1.0462550520684776e-06,2.3166603026237066e-26,2.5175917913549475e-44,1.3004233288872564e-31,1.8719271019693575e-33,7.215769561273098e-33,2.9302282553381984e-32
