Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226)
4.8424986878119395e-05,0.5145291378628917,9.714277331430289e-08,4.2191276901268645e-08,6.216291247685288e-08,4.1222029657972754e-06,0.0,0.0,2.8883808209814287e-06,4.8187987556031926e-08,1.000421562255909e-08,7.536709199458588e-06,2.8239030631388107e-18,4.945492820574862e-25,2.7866257879448854e-21,1.4561213174458174e-16,2.1480824025560387e-14,1.6336588228291523e-14,7.051461910732998e-25,-2.1187042124106978e-26,-1.8708498199130103e-25,5.959812685457316e-26,1.3532015096058513e-18,6.52942046297899e-19,2.273475582400914e-19,4.3493529012906376e-24,-3.634293123322789e-33,1.0475753638959695e-26,1.1505574848415157e-25,1.6435959059725173e-28,2.6546265255195675e-21,1.0013075804211162e-27,2.291260214111221e-29,1.9905979485195855e-30,3.76,0.0,0.5546767881077209,0.9999184670419021,1.1885897123903011e-05,6.957312759174943e-14,1.3883619842626106e-07,1.5291334118564785e-05,1.4390661877817165e-05,9.797838668369857e-14,4.484875293872462e-16,3.758000888802255e-08,3.351120456973156e-09,1.424731010513261e-06,9.622850277118227e-06,3.1528054081304053e-10,1.7517543558662296e-08,8.758726252707014e-13,4.403253487377695e-09,3.1482388189045544e-09,1.2704515200457907e-11,1.584317782136992e-08,1.8365888841671552e-14,5.269264936924246e-13,2.97234840826268e-16,1.0924306662993294e-09,1.1984742360940722e-14,2.994460485223861e-12,4.56589271512099e-13,6.430130319097264e-12,7.437769461262307e-18,5.877424553479466e-05,6.63944337151669e-23,1.4648866715535136e-19,2.5773293384370422e-18,7.583062788802654e-11,2.796282650983327e-11,3.668380737689586e-18,1.4270125094543652e-17,1.5910476471509121e-18,1.5196887539351903e-15,8.573345648451187e-15,5.6950549841112485e-09,1.6507306296494116e-16,1.0454921559829243e-12,1.251376461470302e-13,2.115897768833787e-15,1.837768593169537e-18,7.292326239640641e-18,2.3239782396949457e-13,8.005524254048515e-10,1.1672856256004686e-15,7.479274929122814e-14,1.8556721906012108e-16,1.7906419138753473e-13,1.0887336960540919e-18,1.8511627545144696e-26,3.865020035204486e-26,3.624175356769633e-20,2.444597925295151e-25,7.152671904799181e-27,6.038037936288761e-20,1.0124125179341778e-19
4.880507762761867e-05,0.5145291467511715,9.714525299621819e-08,4.219242099615902e-08,6.261203972266526e-08,4.155639696770911e-06,0.0,0.0,2.911006424258184e-06,4.8940154542583335e-08,1.0117106997719068e-08,7.597253031993052e-06,2.8879254813504832e-18,4.988556000050693e-25,2.7891808301402004e-21,1.4679167396570655e-16,2.168202672537342e-14,1.6665460821080376e-14,7.161261525783238e-25,2.735076853547165e-26,-1.5570059595443846e-25,2.188814164724183e-27,1.3641824643816406e-18,6.693928513610544e-19,2.3029719955252666e-19,4.469496827604745e-24,-2.4943473632453305e-33,1.0757119009728647e-26,1.1828981028350997e-25,1.6754987033539672e-28,2.6949046290569366e-21,1.0220945307309547e-27,2.3427157704450708e-29,2.071481350809435e-30,3.76,0.0,0.554676441924116,0.9999182054135921,1.206104520177091e-05,7.085112381646143e-14,1.3883600094131948e-07,1.5412878589574433e-05,1.4506998090488223e-05,9.797822002577907e-14,4.48486765048668e-16,3.757988275856341e-08,3.3511149859305205e-09,1.4363486086255887e-06,9.779180672038214e-06,3.18018718555774e-10,1.79463561017029e-08,8.963196805945211e-13,4.444004894728396e-09,3.2253845373817478e-09,1.2911609934113994e-11,1.6005315121232386e-08,1.8794861013023806e-14,5.321862718563187e-13,3.0017498845978467e-16,1.110322452648303e-09,1.2157718973481007e-14,3.043236080663908e-12,4.606939460014139e-13,6.536437473512615e-12,7.620276968641149e-18,5.87742300399915e-05,6.80226173670306e-23,1.5007074509168509e-19,2.620717538082112e-18,7.644901399320704e-11,2.8419615310626057e-11,3.733745320645474e-18,1.4507749376960753e-17,1.618110523571151e-18,1.5551390277463226e-15,8.708199822212336e-15,5.70073251879284e-09,1.6894869428375468e-16,1.0584440734910192e-12,1.2670299308012266e-13,2.1661199295945774e-15,1.8811341383297664e-18,7.511384066422483e-18,2.3874537518881475e-13,8.005496497541578e-10,1.1991765891067883e-15,7.7113907289773e-14,1.8827064775358033e-16,1.7906396680841219e-13,1.1186245526856856e-18,1.9035274266835058e-26,3.972860308164286e-26,3.6935861391181554e-20,2.5204646533507075e-25,7.289659855357056e-27,6.206880383667e-20,1.0279993046695415e-19
4.918516837711795e-05,0.5145291556390637,9.714773195210527e-08,4.219356171586823e-08,6.306113802116535e-08,4.189077240258085e-06,0.0,0.0,2.9336233966075584e-06,4.9697784818453205e-08,1.0230197226314862e-08,7.657796795321742e-06,2.9528805349065383e-18,5.031664778521454e-25,2.7917358168140416e-21,1.4797113392241241e-16,2.1883239496795055e-14,1.6998485500488975e-14,7.272370441187279e-25,2.5757730713787251e-26,-1.420499000980469e-25,1.5868443456282374e-26,1.3751629357424143e-18,6.861167413370593e-19,2.332618115246005e-19,4.591924910608915e-24,-2.306914306127636e-33,1.1042642071141767e-26,1.2158445483582786e-25,1.707711211827351e-28,2.7354852430455143e-21,1.0431139751443296e-27,2.39479088087891e-29,2.1549518031169687e-30,3.76,0.0,0.5546760944733675,0.9999179425290093,1.2237454054961839e-05,7.214103463017243e-14,1.388358034774713e-07,1.55344250020223e-05,1.4623326029087281e-05,9.797805325932013e-14,4.484860023792104e-16,3.757975617817804e-08,3.3511093125483508e-09,1.4479653859459207e-06,9.936769965685647e-06,3.207596414728446e-10,1.8382101177584667e-08,9.170985632153953e-13,4.484877854268817e-09,3.303778790950241e-09,1.3120364236096001e-11,1.616817679384364e-08,1.9230797585095706e-14,5.374613987453151e-13,3.0312373797471076e-16,1.1283590759355154e-09,1.2331977910928874e-14,3.0923857429258325e-12,4.648049720194759e-13,6.6436601312227784e-12,7.805742317353341e-18,5.877421467168207e-05,6.967719577952633e-23,1.5371094769207775e-19,2.664494988315211e-18,7.706736461422655e-11,2.888010810795425e-11,3.7997805625754475e-18,1.4747457298495923e-17,1.6454158353920369e-18,1.5911171926865694e-15,8.844109435492624e-15,5.7062540824174165e-09,1.728824218319706e-16,1.071429808099004e-12,1.2827249907172076e-13,2.2171412590045563e-15,1.9251746162031908e-18,7.735131589655138e-18,2.452171339024908e-13,8.005468625442289e-10,1.231691741647981e-15,7.948897286834577e-14,1.9099036688046533e-16,1.7906374206873757e-13,1.1491082582392448e-18,1.9569613661459635e-26,4.0828735664822754e-26,3.7637073076219855e-20,2.598093321199624e-25,7.428049755370695e-27,6.378941269585685e-20,1.0437043980044551e-19
4.956525912661723e-05,0.5145291645265646,9.71502101814902e-08,4.2194699145597177e-08,6.351020687472348e-08,4.222515595832242e-06,0.0,0.0,2.956231733344734e-06,5.046087012234429e-08,1.0343483884244166e-08,7.718340488733103e-06,3.018774048114413e-18,5.074819145191908e-25,2.7942907452644088e-21,1.4915051030866727e-16,2.2084461929922997e-14,1.7335685697840634e-14,7.384810048157368e-25,-4.3205906295175865e-27,-1.359254386434662e-25,-9.87693838506132e-28,1.3861429115374182e-18,7.031159302744868e-19,2.36241382002637e-19,4.716661229442551e-24,-2.2487355370561804e-33,1.1333729869263958e-26,1.2494024730848998e-25,1.7402334337109214e-28,2.7763685712697815e-21,1.0643662213878982e-27,2.4474304743152186e-29,2.2410698408990754e-30,3.76,0.0,0.5546757457555731,0.9999176783886058,1.2415123600021034e-05,7.344286060189941e-14,1.388356060348853e-07,1.565597336816996e-05,1.4739645564149928e-05,9.797788638521538e-14,4.484852376916515e-16,3.7579629158128585e-08,3.3511034420073384e-09,1.4595813294847761e-06,1.0095618067015917e-05,3.2350330867477206e-10,1.8824833868893787e-08,9.382127970373978e-13,4.525872927649193e-09,3.3834315126853187e-09,1.3330777517587196e-11,1.6331767438651164e-08,1.96737725293821e-14,5.427519497708205e-13,3.0608113131072694e-16,1.1465405011254363e-09,1.2507521321931362e-14,3.141909034611012e-12,4.689223975082341e-13,6.7517996421310496e-12,7.994189121957952e-18,5.877419908863663e-05,7.135837970504627e-23,1.5740975332903224e-19,2.7086624719263554e-18,7.768567907804577e-11,2.934430475507252e-11,3.866489017383998e-18,1.4989251597032066e-17,1.6729639106358912e-18,1.6276265855411783e-15,8.981074468522838e-15,5.711623633179645e-09,1.7687461558585412e-16,1.0844488593717035e-12,1.298461024477119e-13,2.2689684305869896e-15,1.9698951682463737e-18,7.963628024368334e-18,2.518146142935528e-13,8.005440640195043e-10,1.2648386939826157e-15,8.191881611516341e-14,1.9372633619489446e-16,1.7906351716874024e-13,1.1801923369928543e-18,2.011478509962788e-26,4.1950878108677507e-26,3.8345399159575895e-20,2.6775123695790376e-25,7.567843682453669e-27,6.55425336098553e-20,1.0595277777132078e-19
4.9945349876116506e-05,0.5145291734136708,9.71526876838995e-08,4.219583336841383e-08,6.395924578635652e-08,4.255954763066673e-06,0.0,0.0,2.9788314297933736e-06,5.122940220067216e-08,1.0456964620627091e-08,7.778884111532818e-06,3.085611943253624e-18,5.1180190890373195e-25,2.7968456128037233e-21,1.5032980181932294e-16,2.2285693638608955e-14,1.7677084835330692e-14,7.498603306673125e-25,-7.799448269608737e-27,-1.3555826692962594e-25,1.757100515078827e-27,1.397122379629865e-18,7.203926317970946e-19,2.3923589902551167e-19,4.843729657249892e-24,-2.4274289232636194e-33,1.1629487020396828e-26,1.2835775282784024e-25,1.7730653733736001e-28,2.8175548183554128e-21,1.0858515735829967e-27,2.5006165198749395e-29,2.3298969262411344e-30,3.76,0.0,0.5546753957708315,0.9999174129922584,1.2594053752089e-05,7.475660227690411e-14,1.3883540861373012e-07,1.5777523700364282e-05,1.485595656636598e-05,9.797771940306892e-14,4.48484473536146e-16,3.757950170939802e-08,3.3510973793578767e-09,1.471196426270432e-06,1.025572488358015e-05,3.2624971926839264e-10,1.9274609238265703e-08,9.596659328809192e-13,4.5669906758803886e-09,3.4643526321300003e-09,1.3542849182656154e-11,1.6496091663148702e-08,2.012386038296439e-14,5.480580002956888e-13,3.0904721041531054e-16,1.1648666931059646e-09,1.268435136855968e-14,3.191805521672725e-12,4.730462706064862e-13,6.860857365408955e-12,8.18564091830469e-18,5.877418352636402e-05,7.30663804533375e-23,1.6116764077855154e-19,2.7532207757582453e-18,7.830395671281912e-11,2.981220510220154e-11,3.933873246527374e-18,1.523313500536838e-17,1.7007550767773783e-18,1.6646705320695446e-15,9.11909489750962e-15,5.716845029224649e-09,1.8092564429747628e-16,1.0975007351093001e-12,1.314237425486178e-13,2.321608126100001e-15,2.0153009333007784e-18,8.196932775968189e-18,2.5853933884728673e-13,8.005412544183835e-10,1.298625098640447e-15,8.440431630834436e-14,1.9647851608028334e-16,1.7906329210865498e-13,1.2118843612150682e-18,2.0670928664796933e-26,4.3095312233504766e-26,3.906085021201447e-20,2.75875053385808e-25,7.709043721350033e-27,6.732849472893415e-20,1.0754694231934291e-19
5.0325440625615784e-05,0.5145291823003777,9.71551644588606e-08,4.219696446530666e-08,6.440825425940179e-08,4.2893947415345196e-06,0.0,0.0,3.001422481285637e-06,5.2003372807558524e-08,1.0570637156035193e-08,7.839427663043402e-06,3.153400135774068e-18,5.161264599089308e-25,2.7994004167378292e-21,1.5150900715129198e-16,2.2486934259081618e-14,1.8022706325946443e-14,7.613773735818028e-25,6.08230308128293e-27,-1.3667255011083152e-25,-2.3287965024008955e-27,1.4081013278978951e-18,7.379490591085706e-19,2.422453508088882e-19,4.9731542991188395e-24,-2.472034440698742e-33,1.1930485049669495e-26,1.3183753648195832e-25,1.8062070369644945e-28,2.8590441899541672e-21,1.1075703362869032e-27,2.5543561975989607e-29,2.4214954085328056e-30,3.76,0.0,0.554675044519243,0.9999171463402385,1.2774244424902646e-05,7.608226017805469e-14,1.3883521121417406e-07,1.5899076011035233e-05,1.4972258906579969e-05,9.797755231336525e-14,4.48483708204925e-16,3.7579373842697096e-08,3.351091129523324e-09,1.4828106633459304e-06,1.0417090321526478e-05,3.2899887235685934e-10,1.9731482328145935e-08,9.814615485178166e-13,4.608231659331766e-09,3.546552075252207e-09,1.3756578628236271e-11,1.6661154082534456e-08,2.0581136248601127e-14,5.533796256310945e-13,3.120220171795214e-16,1.1833376166945696e-09,1.2862470226405776e-14,3.242074773458323e-12,4.771766396496775e-13,6.970834669481869e-12,8.380121270914374e-18,5.8774167827432476e-05,7.480140887667842e-23,1.6498508924401945e-19,2.798170690710438e-18,7.892219684787155e-11,3.028380899653294e-11,4.001935819034745e-18,1.5479110251328974e-17,1.7287896607418968e-18,1.7022523470536228e-15,9.258170695422804e-15,5.7219220311592955e-09,1.8503587549936027e-16,1.1105849512164072e-12,1.330053597130989e-13,2.3750670355183233e-15,2.061397047908861e-18,8.435105437881996e-18,2.65392838352949e-13,8.0053843397338e-10,1.3330586498569147e-15,8.694636198646191e-14,1.9924686753706476e-16,1.7906306688871316e-13,1.2441919512504406e-18,2.1238185631361666e-26,4.4262321676214385e-26,3.978343684018548e-20,2.8418368562390683e-25,7.851651963547809e-27,6.91476246858647e-20,1.0915293136748562e-19
5.1085622124614347e-05,0.5145292000725807,9.716011582455256e-08,4.2199217591726615e-08,6.530617790625045e-08,4.35627713046202e-06,0.0,0.0,3.0465786307874132e-06,5.356759667569107e-08,1.079854897238123e-08,7.960514549596804e-06,3.2918502942263028e-18,5.247892273248808e-25,2.804509823013153e-21,1.5386715407625967e-16,2.2889440918511666e-14,1.8726709955352636e-14,7.848339148282672e-25,2.4924418075930887e-27,-1.4005730657546631e-25,1.0117396772089085e-27,1.4300576165695694e-18,7.739099411381707e-19,2.483090127670967e-19,5.2391687185206455e-24,-2.509358887487607e-33,1.2547640230070034e-26,1.3898619832725262e-25,1.8734195745933378e-28,2.942933135371536e-21,1.1517093245487375e-27,2.663544187359915e-29,2.6132621960859364e-30,3.76,0.0,0.5546743382159331,0.9999166092693954,1.3138406978206244e-05,7.876932661178974e-14,1.388348164805308e-07,1.6142186618066492e-05,1.5204837085392107e-05,9.797721781124924e-14,4.484821767331674e-16,3.757911689645345e-08,3.351078087164877e-09,1.5060365066445924e-06,1.0743596676659096e-05,3.34505402405965e-10,2.066674170018184e-08,1.026094711659266e-12,4.6910855690037e-09,3.714825611768282e-09,1.4189008409632784e-11,1.6993512015504786e-08,2.1517556239512702e-14,5.64069901598377e-13,3.179979810841384e-16,1.2207135174789204e-09,1.3222583163718255e-14,3.3437298719930816e-12,4.854570601710159e-13,7.193553556371836e-12,8.778261756966359e-18,5.877413626943672e-05,7.835339259442326e-23,1.7280058891836517e-19,2.8892485447220364e-18,8.015856194362961e-11,3.123812679507528e-11,4.1401063195826206e-18,1.5977347140605994e-17,1.785590386379904e-18,1.7790427675946244e-15,9.539488270618609e-15,5.731657259706005e-09,1.9343540729359997e-16,1.1368485217401706e-12,1.3618029318793562e-13,2.484469311535002e-15,2.1556808584740103e-18,8.926294116855516e-18,2.79492341778255e-13,8.005327614433185e-10,1.4038982524718958e-15,9.220370752103734e-14,2.0483193323798257e-16,1.7906261597019098e-13,1.3106846370396488e-18,2.240661071818769e-26,4.6665213409436686e-26,4.125005951209614e-20,3.0136722116486527e-25,8.141101476185836e-27,7.288670893626995e-20,1.1240037450878419e-19
5.184580362361291e-05,0.5145292178431438,9.716506427479977e-08,4.220145913436624e-08,6.620397385067979e-08,4.4231627591969635e-06,0.0,0.0,3.091700144673788e-06,5.515347590993173e-08,1.1027202419984598e-08,8.08160114328408e-06,3.434170772110571e-18,5.334702121689342e-25,2.8096387527016702e-21,1.5622494068735916e-16,2.3291979381822532e-14,1.9447883706750826e-14,8.088697366291769e-25,6.703861535112256e-27,-1.371535782790393e-25,4.3605633642794745e-27,1.4520116808521407e-18,8.110162739681843e-19,2.5443227655445e-19,5.514898072279743e-24,-2.373872316250795e-33,1.3185974055948456e-26,1.4639075291650556e-25,1.9418711313509752e-28,3.0280370685895997e-21,1.1967855854955104e-27,2.775100531907826e-29,2.8168869581374067e-30,3.76,0.0,0.5546736268464697,0.9999160671770218,1.3507610542461734e-05,8.150406370134627e-14,1.3883442183529765e-07,1.6385305290231117e-05,1.543737907023472e-05,9.797688287993618e-14,4.484806431846504e-16,3.7578858400056456e-08,3.3510643519733427e-09,1.5292587560230922e-06,1.1075136354265298e-05,3.400228915754e-10,2.1631051920502424e-08,1.0721414340831024e-12,4.774439127003786e-09,3.888331458405152e-09,1.462806190008611e-11,1.732887829547755e-08,2.2483644358276162e-14,5.748233790380699e-13,3.24009357573205e-16,1.2586679208273506e-09,1.3587877804970126e-14,3.4468709529882424e-12,4.937640495105099e-13,7.419967430377954e-12,9.188798821336969e-18,5.8774104405857335e-05,8.201601782063194e-23,1.8086009437478204e-19,2.981902440042557e-18,8.139476902120648e-11,3.220725686927705e-11,4.2810212182635424e-18,1.648398398944539e-17,1.8433686924408992e-18,1.8580241531201573e-15,9.825026906391646e-15,5.740857602681656e-09,2.020761276481314e-16,1.1632358509239604e-12,1.39370444396145e-13,2.5972289381405957e-15,2.2527876424524456e-18,9.437674380959076e-18,2.941255332059511e-13,8.00527048180736e-10,1.4774198716597747e-15,9.769814495480784e-14,2.1048123294720399e-16,1.7906216441503344e-13,1.3797322996453168e-18,2.3621207768067944e-26,4.9161858017513443e-26,4.2745352803327966e-20,3.1932567703045494e-25,8.436209106020432e-27,7.676242492563569e-20,1.1569509003773664e-19
5.260598512261147e-05,0.5145292356120367,9.717000980584716e-08,4.2203689673239775e-08,6.710163813473722e-08,4.4900516243192385e-06,0.0,0.0,3.136786985902323e-06,5.676094481373185e-08,1.1256581602872782e-08,8.202687439234759e-06,3.580407458487326e-18,5.421693926489466e-25,2.814728131547092e-21,1.585823566116131e-16,2.369454740124396e-14,2.018641455137985e-14,8.335045085030415e-25,2.2493379900202283e-27,-1.374228801835493e-25,-2.421885612055266e-27,1.4739634242592694e-18,8.49285748811786e-19,2.6061505317248285e-19,5.800536830993953e-24,-2.334075026796129e-33,1.3845777886339784e-26,1.5405571986637539e-25,2.0115618173693112e-28,3.1143576639480842e-21,1.2428015258659012e-27,2.889038217268982e-29,3.0329009774823297e-30,3.76,0.0,0.5546729104116983,0.9999155200640649,1.3881854378286799e-05,8.428647496528058e-14,1.3883402727981263e-07,1.662843212966613e-05,1.5669883833018832e-05,9.797654752045097e-14,4.484791076774654e-16,3.757859843030356e-08,3.351049959188377e-09,1.5524773083542262e-06,1.1411708554319897e-05,3.4555133256083955e-10,2.26248525935568e-08,1.119631287866416e-12,4.8582967934888725e-09,4.067148892689193e-09,1.507373401946883e-11,1.7667290081285115e-08,2.348002137362481e-14,5.856406583532601e-13,3.300564806356447e-16,1.2972005433514618e-09,1.3958372042624308e-14,3.5514946949262774e-12,5.020980012220354e-13,7.650087563110084e-12,9.611920558433641e-18,5.877407224721917e-05,8.57909706018034e-23,1.8916745452046107e-19,3.0761388464428106e-18,8.263081275278986e-11,3.319119789056466e-11,4.4247013362685704e-18,1.699904243838823e-17,1.9021271748725646e-18,1.9392226405750077e-15,1.0114786257801622e-14,5.749549960558828e-09,2.1096093447056176e-16,1.1897433379258648e-12,1.4257536954130515e-13,2.7133997223269175e-15,2.352758400925714e-18,9.969729353593881e-18,3.093049513225427e-13,8.005212958535846e-10,1.5536865308956315e-15,1.0343711589435128e-13,2.16194475382019e-16,1.7906171222509906e-13,1.451397602468122e-18,2.4883138392051352e-26,5.175458887293742e-26,4.426940300518169e-20,3.380833747869019e-25,8.736991869424068e-27,8.077741888964603e-20,1.1903706038901052e-19
5.3366166621610034e-05,0.5145292533792303,9.717495241395104e-08,4.220590975890129e-08,6.799916680722948e-08,4.556943722406326e-06,0.0,0.0,3.181839117570852e-06,5.838993781606561e-08,1.1486671643075133e-08,8.323773432816957e-06,3.730606171715896e-18,5.50886771473165e-25,2.8198347628963765e-21,1.6093939149979527e-16,2.4097142990815844e-14,2.0942489301700803e-14,8.58758502139227e-25,1.0977483875924239e-28,-1.3889651782571616e-25,-6.86146747343836e-28,1.495912750522568e-18,8.887360502787944e-19,2.6685725580356737e-19,6.0962805129775944e-24,-2.3188710550893432e-33,1.4527380470226667e-26,1.6198561838696946e-25,2.082491767886083e-28,3.2018966085162933e-21,1.2897595513353089e-27,3.005387141179029e-29,3.261850877014506e-30,3.76,0.0,0.554672188912486,0.9999149679315052,1.4261137723423733e-05,8.711656365889555e-14,1.3883363281540934e-07,1.6871567239672617e-05,1.5902350347957603e-05,9.79762117338409e-14,4.484775702161644e-16,3.75783370601353e-08,3.351034942250124e-09,1.57569206074489e-06,1.1753312453970228e-05,3.510907179977314e-10,2.3648582970657794e-08,1.1685942895066687e-12,4.942663017907622e-09,4.251357129566905e-09,1.5526019572032904e-11,1.8008784628394348e-08,2.4507317387559315e-14,5.965223388804559e-13,3.361396836427686e-16,1.3363111010185321e-09,1.433408399749552e-14,3.657597835737488e-12,5.104593120969297e-13,7.88392537634666e-12,1.0047814917750036e-17,5.8774039793540814e-05,8.967993596869748e-23,1.9772652560965333e-19,3.1719642999019926e-18,8.386668782681951e-11,3.418994848119878e-11,4.5711676209225935e-18,1.752254404605792e-17,1.961868420291572e-18,2.022664191576097e-15,1.0408765923269748e-14,5.757759852118428e-09,2.2009270619477106e-16,1.216367502943246e-12,1.4579463973614274e-13,2.833035603795069e-15,2.4556340931605754e-18,1.0522945023944606e-17,3.250432707482229e-13,8.005155060463617e-10,1.6327619368657633e-15,1.0942822018838797e-13,2.2197137846224803e-16,1.7906125940224465e-13,1.5257440039002876e-18,2.619357921677937e-26,5.444576940715631e-26,4.5822297144772103e-20,3.5766515315667383e-25,9.043466927766867e-27,8.49343451436686e-20,1.2242626759096837e-19
